#{"env_id": "Walker2d-v2", "t_start": 1536350482.840151}
r,l,t
-4.027165,42,1.195609
-1.613255,19,1.211235
-8.712533,23,1.227645
-4.280396,16,1.233672
7.079962,20,1.2493
-10.633928,17,1.2493
-1.667592,19,1.264925
-3.322402,18,1.28055
8.033909,24,1.296175
-3.894773,10,1.3118
7.434185,40,1.330602
2.645369,15,1.346229
-5.052718,10,1.346229
-4.6962,17,1.361854
1.114512,14,1.37748
-3.334083,10,1.37748
5.832702,17,1.393104
-6.31858,27,1.408729
1.300725,22,1.424353
-10.597999,41,1.455603
-1.241777,12,1.455603
-1.232265,22,1.471228
-2.26662,13,1.486853
-4.122625,17,1.486853
-2.383483,13,1.502479
0.001569,17,1.518103
-1.773732,18,1.533728
-2.894607,15,1.533728
-0.767433,17,1.549353
-9.478773,14,1.564978
3.22533,15,1.564978
1.008902,21,1.580603
-2.86032,12,1.596228
-2.150055,19,1.611853
0.698065,26,1.627478
1.555579,24,1.643103
-2.972882,29,1.658728
-4.298888,22,1.674352
-9.507494,12,1.674352
-3.36795,10,1.689978
-1.917203,22,1.705603
-1.634482,21,1.721227
0.023828,38,1.736853
1.208047,21,1.752477
-3.812684,17,1.768103
15.343081,35,1.799352
-3.924798,8,1.799352
-6.017789,29,1.814977
-0.905041,14,1.830601
-6.838019,14,1.830601
0.539544,20,1.846227
1.46532,11,1.861851
-7.805218,23,1.877477
-1.931235,13,1.877477
-2.439551,12,1.893101
-0.972371,8,1.893101
-2.803099,29,1.908727
-2.013032,26,1.939976
-1.003673,10,1.939976
-2.338986,16,1.955603
-9.221559,19,1.971226
7.855685,25,1.986851
0.027369,13,1.986851
-0.537018,9,2.002477
0.07788,25,2.018102
-1.735118,13,2.018102
0.808699,16,2.033727
2.995459,15,2.049351
0.148592,36,2.064976
-4.844736,19,2.080602
-0.64737,25,2.096227
8.662208,29,2.111851
4.280682,20,2.127476
6.263725,38,2.158726
-7.686626,24,2.174351
-9.56412,11,2.174351
-6.890167,20,2.189976
-3.298176,16,2.205601
-1.265049,12,2.221226
7.160761,20,2.233766
4.003158,27,2.249393
-4.916436,21,2.265018
1.307761,17,2.265018
2.20384,27,2.296267
-6.253369,23,2.311893
1.63584,16,2.311893
-4.398268,27,2.327517
-1.336357,15,2.343143
1.793185,20,2.358767
-7.431682,25,2.374393
7.500428,37,2.405642
-0.853189,27,2.421267
-7.962928,12,2.421267
7.26499,19,2.436893
-1.244272,17,2.452517
-6.268013,15,2.468142
-2.938104,16,2.468142
1.942946,13,2.483767
-1.749286,13,2.483767
-8.615821,17,2.499393
-5.763722,19,2.515017
-6.178544,27,2.530643
-1.069856,10,2.546267
-0.228079,21,2.546267
1.059714,15,3.476277
-4.375305,20,3.491904
-7.769666,16,3.507527
1.138359,16,3.523153
0.590945,19,3.523153
-4.488803,12,3.538778
-0.03012,19,3.554402
-3.414885,14,3.554402
-1.243991,17,3.570027
2.546616,16,3.585651
-3.476532,25,3.601277
7.836582,28,3.616902
10.440619,22,3.632527
0.798493,21,3.648152
12.168743,30,3.663777
11.189053,26,3.679402
-6.20053,8,3.695026
14.904227,51,3.726276
5.38974,34,3.757526
-3.414062,16,3.757526
-3.030462,9,3.773152
2.6072,19,3.773152
-4.450975,16,3.788777
7.241908,27,3.804402
-4.071804,16,3.820026
0.13787,12,3.835652
0.53775,18,3.835652
0.26163,15,3.851278
-0.982821,18,3.866903
-6.244456,8,3.866903
-3.817732,7,3.882546
-5.676869,37,3.898152
