loss_pol_surr,EpThisIter,ev_tdlam_before,loss_kl,loss_pol_entpen,TimestepsSoFar,loss_ent,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,TimeElapsed
-0.00510644,2,-8.85725021362e-05,0.00566247,0.0,460483,0.98,1000.0,1000.0,68.2388,1197,362.0154368877411
-0.00476416,2,-0.000165700912476,0.00769289,0.0,462483,0.983768,1000.0,1000.0,68.2754,1199,363.62634110450745
-0.00656497,2,-1.63316726685e-05,0.00535865,0.0,464483,0.979448,1000.0,1000.0,68.3473,1201,365.2234070301056
-0.0056251,2,8.82148742676e-06,0.00507361,0.0,466483,0.985632,1000.0,1000.0,67.6313,1203,366.82429361343384
-0.00454527,2,-0.00172197818756,0.0103265,0.0,468483,0.994208,1000.0,1000.0,68.33,1205,368.42164278030396
-0.00532356,2,-0.000570178031921,0.00550428,0.0,470483,0.993763,1000.0,1000.0,68.3387,1207,370.0310127735138
-0.00433486,2,0.000499188899994,0.00278165,0.0,472483,0.997419,1000.0,1000.0,67.327,1209,371.6247568130493
-0.00838071,2,0.000157535076141,0.00457381,0.0,474483,0.999928,1000.0,1000.0,67.8572,1211,373.2341558933258
-0.00617854,2,-0.0106612443924,0.0122681,0.0,476483,1.01968,1000.0,1000.0,67.9041,1213,374.84349727630615
-0.00392276,2,-0.00847399234772,0.00281549,0.0,478483,1.02085,1000.0,1000.0,68.2746,1215,376.4528682231903
-0.00586511,2,-0.00292837619781,0.00985684,0.0,480483,0.999796,1000.0,1000.0,68.3553,1217,378.046612739563
-0.00929537,2,-0.000381827354431,0.0100951,0.0,482483,0.999203,1000.0,1000.0,68.3093,1219,379.65598344802856
-0.00574665,2,-0.000709056854248,0.0107696,0.0,484483,0.981098,1000.0,1000.0,68.3004,1221,381.2853510379791
-0.00856917,2,-0.0029548406601,0.0104782,0.0,486483,0.988022,1000.0,1000.0,68.4084,1223,382.8861982822418
-0.00654685,2,-0.000349998474121,0.0104319,0.0,488483,0.999182,1000.0,1000.0,68.5006,1225,384.49929904937744
-0.00727834,3,-0.0001140832901,0.00733375,0.0,491483,0.98483,1000.0,1000.0,93.3919,1228,386.0930438041687
-0.0078079,2,-8.85725021362e-05,0.00857212,0.0,493483,0.992983,1000.0,1000.0,67.477,1230,387.7024142742157
-0.00485803,2,-0.00250267982483,0.00725376,0.0,495483,0.998051,1000.0,1000.0,67.9833,1232,389.2961583137512
-0.00702459,2,-0.000129222869873,0.00658747,0.0,497483,0.994961,1000.0,1000.0,68.1179,1234,390.9143364429474
-0.00774644,2,-2.69412994385e-05,0.0076069,0.0,499483,1.00085,1000.0,1000.0,68.172,1236,392.50831747055054
-0.00614659,2,-5.3882598877e-05,0.00804673,0.0,501483,1.01823,1000.0,1000.0,68.2574,1238,394.1224133968353
-0.00774767,2,-7.21216201782e-05,0.0124453,0.0,503483,1.02233,1000.0,1000.0,68.3171,1240,395.7500982284546
-0.00481168,2,-6.29425048828e-05,0.00449519,0.0,505483,1.05255,1000.0,1000.0,68.3834,1242,397.35946798324585
-0.00640563,2,-6.24656677246e-05,0.011685,0.0,507483,1.09139,1000.0,1000.0,68.4413,1244,398.9532136917114
-0.0069282,2,-5.91278076172e-05,0.00798059,0.0,509483,1.08422,1000.0,1000.0,68.5195,1246,400.5625832080841
-0.00432447,2,-9.02414321899e-05,0.00579638,0.0,511483,1.10119,1000.0,1000.0,68.612,1248,402.17195439338684
-0.00433193,2,-0.000123262405396,0.00607987,0.0,513483,1.10216,1000.0,1000.0,68.6138,1250,403.7656989097595
-0.0104439,2,0.00320118665695,0.00848516,0.0,515483,1.0996,1000.0,1000.0,52.3788,1252,405.3750696182251
-0.00818463,2,-0.0428420305252,0.00811891,0.0,517483,1.08751,1000.0,1000.0,69.0896,1254,406.96881437301636
-0.0063285,2,-0.00587809085846,0.00768663,0.0,519483,1.09514,1000.0,1000.0,57.0428,1256,408.57818388938904
-0.00793101,2,0.112191855907,0.0142336,0.0,521483,1.09274,1000.0,1000.0,63.2968,1258,410.18951964378357
-0.00432111,2,-0.0424399375916,0.0052341,0.0,523483,1.09554,1000.0,1000.0,71.0463,1260,411.79039549827576
-0.00571557,2,0.00100094079971,0.00869707,0.0,525483,1.08911,1000.0,1000.0,69.519,1262,413.3992671966553
-0.00508429,2,0.0332335233688,0.00267403,0.0,527483,1.07622,1000.0,1000.0,66.5293,1264,415.0004508495331
-0.00633296,2,-0.01939702034,0.00688295,0.0,529483,1.06632,1000.0,1000.0,69.7243,1266,416.6107122898102
-0.00988671,2,-0.00427794456482,0.0164614,0.0,531483,1.07501,1000.0,1000.0,69.4573,1268,418.2186939716339
-0.00490427,3,-0.00119197368622,0.00651767,0.0,534483,1.08229,1000.0,1000.0,80.0416,1271,419.81243991851807
-0.00674055,2,-0.00434851646423,0.00445421,0.0,536483,1.08036,1000.0,1000.0,68.8679,1273,421.43743777275085
-0.00702639,2,-0.000238418579102,0.00425192,0.0,537726,1.08708,992.43,992.43,68.4544,1275,423.0468051433563
-0.0100563,2,-0.00609409809113,0.00726123,0.0,539726,1.08939,992.43,992.43,68.6296,1277,424.64178681373596
-0.0105937,2,-0.00447332859039,0.0103399,0.0,541726,1.09062,992.43,992.43,68.5165,1279,426.2677516937256
-0.00771848,3,-0.00070321559906,0.0118903,0.0,544726,1.09846,992.43,992.43,86.3287,1282,427.8685956001282
-0.0159571,6,0.26038980484,0.013046,0.0,546728,1.10073,952.45,952.45,98.9361,1288,429.5534420013428
-0.012503,2,0.0433884263039,0.00745217,0.0,548728,1.11384,952.45,952.45,38.9907,1290,431.14897441864014
-0.00922364,2,0.0868614912033,0.00440379,0.0,550728,1.11894,952.45,952.45,58.3712,1292,432.7667005062103
-0.00730078,2,-0.0256056785583,0.00938682,0.0,552728,1.10751,952.45,952.45,69.533,1294,434.3602719306946
-0.00919158,2,0.00637948513031,0.00709841,0.0,554728,1.08701,952.45,952.45,68.7134,1296,435.96213269233704
-0.00821754,2,-0.042290687561,0.00607311,0.0,556728,1.06738,952.45,952.45,68.9299,1298,437.5556366443634
-0.0100459,2,-0.00349450111389,0.0117501,0.0,558728,1.07579,952.45,952.45,68.6973,1300,439.1648271083832
-0.00635566,2,-0.00118339061737,0.00385698,0.0,560728,1.06617,952.45,952.45,68.7471,1302,440.77395606040955
-0.0095874,2,-0.00373446941376,0.0078067,0.0,562728,1.0554,952.45,952.45,68.6443,1304,442.3688201904297
-0.00695048,2,-0.000465869903564,0.00684394,0.0,564728,1.07469,952.45,952.45,68.6549,1306,443.98598194122314
-0.00741131,2,-0.00178039073944,0.00731331,0.0,566728,1.06776,952.45,952.45,68.1743,1308,445.5936086177826
-0.0103243,3,0.0148235559464,0.00536894,0.0,569329,1.06655,948.46,948.46,94.9567,1311,447.2029781341553
-0.00694037,2,-0.0037921667099,0.00531795,0.0,571329,1.08674,948.46,948.46,67.5353,1313,448.79672360420227
-0.00955847,2,-0.00821816921234,0.0099943,0.0,573329,1.11001,948.46,948.46,68.0631,1315,450.4071569442749
-0.00818053,2,-0.000924587249756,0.0100852,0.0,575329,1.0789,948.46,948.46,67.9971,1317,452.00007939338684
-0.00560342,2,-0.0148146152496,0.00639766,0.0,577329,1.08913,948.46,948.46,68.0545,1319,453.6094489097595
-0.00823701,2,-0.00843286514282,0.00741446,0.0,579329,1.09853,948.46,948.46,67.9372,1321,455.2188196182251
-0.00707573,2,0.00644993782043,0.00772158,0.0,581329,1.09809,948.46,948.46,66.3971,1323,456.81256651878357
-0.00902155,3,-0.00236058235168,0.00427901,0.0,583342,1.07085,938.59,938.59,94.9799,1326,458.42193388938904
-0.00866466,2,0.000572323799133,0.00672355,0.0,585342,1.08475,938.59,938.59,66.7079,1328,460.016628742218
-0.0147846,3,0.0610663890839,0.00855436,0.0,587560,1.09819,930.77,930.77,62.6898,1331,461.6362569332123
-0.0125787,2,-0.0174939632416,0.00649049,0.0,589560,1.0639,930.77,930.77,67.4377,1333,463.236216545105
-0.0117835,2,0.0229833126068,0.00827166,0.0,591560,1.08711,930.77,930.77,66.5225,1335,464.83714032173157
-0.00714586,2,-0.0190165042877,0.00639611,0.0,593560,1.10635,930.77,930.77,68.6832,1337,466.4466540813446
-0.00763857,2,-0.0203274488449,0.0101065,0.0,595560,1.08615,930.77,930.77,69.0496,1339,468.04920649528503
-0.00886689,2,-0.00074291229248,0.00855231,0.0,597560,1.10551,930.77,930.77,68.7822,1341,469.65786600112915
-0.0086128,2,-0.00814771652222,0.00933118,0.0,599560,1.09443,930.77,930.77,68.8908,1343,471.2654004096985
-0.00523817,2,-0.00548243522644,0.00568423,0.0,601560,1.10036,930.77,930.77,68.5585,1345,472.85914635658264
-0.00780984,2,0.000596284866333,0.00488544,0.0,603560,1.10792,930.77,930.77,68.4585,1347,474.4685173034668
-0.00795394,3,0.242270886898,0.00680752,0.0,605757,1.13706,922.74,922.74,71.4921,1350,476.0622618198395
-0.00594568,2,-0.0105862617493,0.00721623,0.0,607757,1.14057,922.74,922.74,68.5273,1352,477.6560068130493
-0.00929777,2,-0.000739336013794,0.00790324,0.0,609757,1.13568,922.74,922.74,68.2098,1354,479.2653772830963
-0.00673514,2,-0.00454604625702,0.00409572,0.0,611757,1.15258,922.74,922.74,68.2567,1356,480.8747477531433
-0.00606254,2,-0.000138401985168,0.00996152,0.0,613757,1.1391,922.74,922.74,68.3033,1358,482.484117269516
-0.00594876,2,-0.00355660915375,0.00485693,0.0,615757,1.13897,922.74,922.74,68.2919,1360,484.08271622657776
-0.0111051,3,0.532198131084,0.0101429,0.0,618156,1.15777,916.73,916.73,47.0753,1363,485.69921827316284
-0.0100369,3,0.439619541168,0.00723434,0.0,620339,1.15409,908.56,908.56,53.3517,1366,487.29218554496765
-0.00936126,2,0.542069196701,0.00400127,0.0,622106,1.15832,906.23,906.23,42.2298,1368,488.9106659889221
-0.0108071,2,0.106331050396,0.0062334,0.0,624106,1.12998,906.23,906.23,74.4742,1370,490.5200216770172
-0.00663471,2,-0.13500392437,0.00598735,0.0,626106,1.14827,906.23,906.23,71.3108,1372,492.12189626693726
-0.00690987,2,-0.000766515731812,0.0117444,0.0,628106,1.15106,906.23,906.23,68.8494,1374,493.73102831840515
-0.00693926,2,-0.00153696537018,0.00654983,0.0,630106,1.14056,913.8,913.8,68.8336,1376,495.33458375930786
-0.00803131,3,0.467798888683,0.00323141,0.0,632454,1.13622,907.28,907.28,79.4592,1379,496.9373185634613
-0.00609924,2,-0.0133528709412,0.00503609,0.0,634454,1.14702,907.28,907.28,68.3136,1381,498.54668855667114
-0.0078574,2,-0.0168206691742,0.00753691,0.0,636454,1.13746,916.43,916.43,68.3616,1383,500.1560580730438
-0.00916134,2,0.0466463565826,0.00435616,0.0,638148,1.1304,923.25,923.25,59.4812,1385,501.749804019928
-0.00884556,2,-0.00836443901062,0.00674667,0.0,640148,1.12994,934.27,934.27,69.7349,1387,503.37479853630066
-0.0111514,2,0.551861971617,0.00570347,0.0,642076,1.14448,943.48,943.48,18.2128,1389,504.96854305267334
-0.0079132,3,-0.0159868001938,0.00855632,0.0,645076,1.13716,943.48,943.48,83.4635,1392,506.5779137611389
-0.00823794,2,-0.0291533470154,0.00801046,0.0,647076,1.14745,943.48,943.48,69.5934,1394,508.1872844696045
-0.0094489,2,-0.00691342353821,0.00973235,0.0,649076,1.1585,943.48,943.48,69.1826,1396,509.7810289859772
-0.00815101,2,-0.0126883983612,0.00857572,0.0,651076,1.17993,943.48,943.48,52.9524,1398,511.37477469444275
-0.0103681,2,-0.363086223602,0.00749107,0.0,653076,1.17907,943.48,943.48,75.4038,1400,512.9849662780762
-0.00853606,2,-0.00100231170654,0.00777814,0.0,655076,1.20657,943.48,943.48,67.8439,1402,514.5858659744263
-0.00819834,2,-0.00196611881256,0.00724328,0.0,657076,1.20449,943.48,943.48,67.9322,1404,516.1807267665863
-0.0152419,3,0.0011625289917,0.00969301,0.0,658760,1.19571,930.32,930.32,97.1559,1407,517.8036556243896
-0.0108,2,0.001580119133,0.0113093,0.0,660760,1.19923,934.31,934.31,66.9441,1409,519.4296073913574
-0.00675568,2,-0.00792944431305,0.00489126,0.0,662760,1.2066,934.31,934.31,67.455,1411,521.0473957061768
-0.00726061,2,-0.000826716423035,0.00638674,0.0,664760,1.1958,934.31,934.31,67.6583,1413,522.6420290470123
-0.00674725,2,-0.000527501106262,0.00851351,0.0,666760,1.22161,934.31,934.31,67.7643,1415,524.252039194107
-0.00422383,2,-0.000277996063232,0.00914336,0.0,668760,1.22914,934.31,934.31,67.9098,1417,525.8530023097992
-0.00683168,2,-0.0013827085495,0.00631758,0.0,670760,1.25259,934.31,934.31,68.0254,1419,527.4531905651093
-0.00721052,3,-6.79492950439e-05,0.00695697,0.0,673760,1.27881,934.31,934.31,96.7803,1422,529.0630447864532
-0.0111344,2,-0.00042724609375,0.00881338,0.0,675760,1.28529,934.31,934.31,67.6884,1424,530.6524181365967
-0.00842386,2,-0.000262856483459,0.00652691,0.0,677760,1.26841,944.18,944.18,67.8456,1426,532.2615537643433
-0.00991486,2,0.00238174200058,0.00726141,0.0,679146,1.26072,938.04,938.04,62.8671,1428,533.8640511035919
-0.00756984,2,-0.00215876102448,0.00906371,0.0,681138,1.25643,945.78,945.78,65.4668,1430,535.484367609024
-0.00986904,6,0.166566610336,0.00593274,0.0,683821,1.26883,912.61,912.61,100.127,1436,537.0781109333038
-0.00839865,2,-0.00775790214539,0.00622758,0.0,685821,1.27621,912.61,912.61,68.9391,1438,538.6874809265137
-0.0114566,3,0.00451564788818,0.0062145,0.0,687946,1.28208,903.86,903.86,99.9967,1441,540.2812263965607
-0.00737129,2,-0.0226658582687,0.00551546,0.0,689820,1.27424,902.6,902.6,68.3462,1443,541.8905961513519
-0.0138507,3,0.070681989193,0.0100402,0.0,691968,1.26297,894.08,894.08,86.8401,1446,543.4843418598175
-0.00840177,2,-0.00926566123962,0.00940497,0.0,693968,1.26811,894.08,894.08,67.4965,1448,545.0866405963898
-0.00700248,2,-0.000144600868225,0.00749883,0.0,695968,1.28254,902.11,902.11,67.5555,1450,546.6911172866821
-0.006783,2,0.0298624038696,0.00843276,0.0,697733,1.27623,899.76,899.76,65.1705,1452,548.3019735813141
-0.0144855,2,0.556244164705,0.00847783,0.0,699705,1.27956,899.48,899.48,37.6497,1454,549.9045069217682
-0.0138392,3,-0.00976276397705,0.00731368,0.0,702446,1.27248,896.89,896.89,96.8012,1457,551.5167922973633
-0.0120593,2,0.0578371882439,0.00647128,0.0,703655,1.25536,888.98,888.98,64.9711,1459,553.1295087337494
-0.00998186,2,-0.0447655916214,0.00593854,0.0,705655,1.24467,891.56,891.56,67.9244,1461,554.7303647994995
-0.00982774,2,0.000342905521393,0.0075133,0.0,707655,1.25479,894.99,894.99,67.6556,1463,556.3400359153748
-0.00737543,3,-0.0010849237442,0.00659936,0.0,710448,1.26439,901.09,901.09,99.233,1466,557.937429189682
-0.00818998,2,0.0138257741928,0.0070218,0.0,712448,1.26459,903.42,903.42,51.0455,1468,559.5467998981476
-0.00779387,2,-0.0185174942017,0.00492492,0.0,714448,1.26539,903.42,903.42,68.4256,1470,561.1561703681946
-0.00977606,2,-0.00501704216003,0.0117328,0.0,716448,1.2741,903.42,903.42,66.7993,1472,562.749915599823
-0.00906136,2,0.00676691532135,0.00618894,0.0,718448,1.29,903.42,903.42,65.0893,1474,564.3592855930328
-0.00994094,2,-0.0068781375885,0.00793979,0.0,720448,1.27259,903.42,903.42,68.5096,1476,565.9530308246613
-0.0142382,4,0.407958507538,0.00709442,0.0,722665,1.27006,892.11,892.11,48.9405,1480,567.5624010562897
-0.0110053,2,-0.0128582715988,0.0108935,0.0,724665,1.26426,892.11,892.11,68.3036,1482,569.1717712879181
-0.0125612,3,0.04858481884,0.00791092,0.0,726823,1.24713,886.75,886.75,66.1016,1485,570.7811419963837
-0.00629236,2,-0.043318271637,0.0134232,0.0,728823,1.26338,886.75,886.75,68.6963,1487,572.374885559082
-0.00781656,2,0.00350612401962,0.00584014,0.0,730823,1.26583,887.47,887.47,67.5199,1489,573.9855930805206
-0.00880015,2,-0.0240542888641,0.0065764,0.0,732823,1.28506,887.47,887.47,67.8851,1491,575.600442647934
-0.00711041,3,0.00180065631866,0.0107737,0.0,735200,1.26522,881.24,881.24,95.9296,1494,577.1971096992493
-0.00770598,2,-0.00160956382751,0.00437712,0.0,737200,1.26125,881.24,881.24,67.8375,1496,578.7987847328186
-0.00644841,2,1.23381614685e-05,0.00636076,0.0,739200,1.26232,881.24,881.24,67.9258,1498,580.4049429893494
-0.0117549,2,-0.00250947475433,0.0108481,0.0,741200,1.27065,881.24,881.24,68.0885,1500,582.0158958435059
-0.00811173,2,0.000337660312653,0.00659755,0.0,743200,1.28018,881.24,881.24,67.8935,1502,583.6092419624329
-0.0110349,2,-0.00109767913818,0.00642258,0.0,744681,1.27134,876.05,876.05,64.9932,1504,585.2186136245728
-0.00821695,2,-0.0116087198257,0.00780617,0.0,746681,1.27109,889.21,889.21,68.2973,1506,586.8123586177826
-0.0074607,3,0.147067546844,0.00329624,0.0,749445,1.25858,886.85,886.85,64.6974,1509,588.4217278957367
-0.00626533,2,0.15304005146,0.0063362,0.0,751445,1.26848,886.85,886.85,62.4178,1511,590.0310990810394
-0.00717241,2,0.00653642416,0.00699399,0.0,753445,1.28313,886.85,886.85,69.2604,1513,591.6404685974121
-0.0089796,2,0.22943508625,0.0151252,0.0,754742,1.26551,879.82,879.82,41.3861,1515,593.2342143058777
-0.00938604,3,-0.00122106075287,0.00675126,0.0,757742,1.24085,879.82,879.82,102.389,1518,594.8435854911804
-0.00994165,2,0.00163757801056,0.00889639,0.0,759742,1.24979,879.82,879.82,68.3414,1520,596.4529547691345
-0.0116055,2,-0.000444650650024,0.00628886,0.0,761742,1.25852,879.82,879.82,68.5704,1522,598.0467000007629
-0.00818205,2,-7.53402709961e-05,0.0047035,0.0,763742,1.2343,879.82,879.82,63.8211,1524,599.6404454708099
-0.00747082,2,-0.00339150428772,0.00709688,0.0,765742,1.22843,879.82,879.82,69.1608,1526,601.2498157024384
-0.0115843,2,0.137227773666,0.00773691,0.0,767742,1.2268,885.96,885.96,41.9599,1528,602.8538465499878
-0.0070078,2,-0.00986421108246,0.00977604,0.0,769742,1.24831,886.04,886.04,69.8276,1530,604.4487853050232
-0.0130198,2,-0.0137858390808,0.00537017,0.0,771742,1.25449,894.19,894.19,69.4007,1532,606.0690317153931
-0.00737836,2,-0.00457179546356,0.00771686,0.0,773742,1.24871,902.21,902.21,69.2286,1534,607.6603422164917
-0.00959899,2,-0.0004061460495,0.00841645,0.0,775742,1.23974,919.21,919.21,69.0983,1536,609.2750706672668
-0.00879156,2,0.000833332538605,0.00999767,0.0,777742,1.24444,919.21,919.21,68.8079,1538,610.8773159980774
-0.011908,2,-0.000933408737183,0.00832192,0.0,779742,1.22955,927.96,927.96,68.8064,1540,612.469929933548
-0.00447419,2,-0.00323271751404,0.00740849,0.0,781742,1.23844,929.22,929.22,68.7286,1542,614.0781588554382
-0.0110264,2,4.33921813965e-05,0.016449,0.0,783742,1.25022,929.22,929.22,68.7274,1544,615.6719033718109
-0.00441179,2,-5.49554824829e-05,0.00968433,0.0,785742,1.26018,937.74,937.74,68.6514,1546,617.2831325531006
-0.00924571,2,-8.54730606079e-05,0.00945181,0.0,787742,1.26041,937.74,937.74,68.6023,1548,618.8840112686157
-0.00837649,2,-1.22785568237e-05,0.00811411,0.0,789742,1.24656,937.74,937.74,68.5725,1550,620.4843440055847
-0.0060179,2,-0.000283122062683,0.00843221,0.0,791742,1.24673,940.09,940.09,68.6057,1552,622.0780880451202
-0.00796612,2,-0.000197649002075,0.00603908,0.0,793742,1.23466,940.37,940.37,68.5817,1554,623.6718337535858
-0.0143163,4,0.198282897472,0.00801689,0.0,796220,1.23903,935.26,935.26,100.922,1558,625.2815551757812
-0.00786219,2,0.0120351314545,0.00536834,0.0,798220,1.23493,935.65,935.65,47.4332,1560,626.8824050426483
-0.00865469,2,-0.0295349359512,0.00315027,0.0,800220,1.23544,935.65,935.65,68.6234,1562,628.4919464588165
-0.00761118,2,-0.00220859050751,0.00496956,0.0,802220,1.25534,935.65,935.65,68.1997,1564,630.1026992797852
-0.0123863,2,-0.000931024551392,0.0111059,0.0,804220,1.28558,937.72,937.72,68.2035,1566,631.7063190937042
-0.00921753,2,-0.0512768030167,0.00992646,0.0,806220,1.29997,937.72,937.72,67.151,1568,633.3012685775757
-0.00871118,2,-0.00480997562408,0.00745045,0.0,808220,1.31748,937.72,937.72,68.024,1570,634.9083535671234
-0.0094293,2,-0.000356435775757,0.00590582,0.0,810220,1.29043,937.72,937.72,68.1467,1572,636.5037047863007
-0.00738764,2,-0.00444746017456,0.00732532,0.0,812220,1.2892,937.72,937.72,68.1271,1574,638.1093955039978
-0.0109831,2,0.000978052616119,0.00797616,0.0,814220,1.27317,937.72,937.72,66.9432,1576,639.7187647819519
-0.00821655,2,-0.00185561180115,0.00618465,0.0,816220,1.27274,945.6,945.6,68.2414,1578,641.3281357288361
-0.00812332,2,-0.00205957889557,0.0061173,0.0,818220,1.28962,955.55,955.55,68.2397,1580,642.9218814373016
-0.0074453,3,-0.00530290603638,0.00670956,0.0,821220,1.28761,955.55,955.55,98.5022,1583,644.5312514305115
-0.00919519,2,-5.03063201904e-05,0.00766496,0.0,823220,1.3095,963.97,963.97,67.598,1585,646.1406216621399
-0.00928799,2,-1.93119049072e-05,0.00999952,0.0,824725,1.30779,959.02,959.02,66.4297,1587,647.7499916553497
-0.00877604,2,-0.00250434875488,0.0107428,0.0,826725,1.32198,959.02,959.02,67.8929,1589,649.3387115001678
-0.0055899,2,-1.83582305908e-05,0.00734882,0.0,828725,1.31617,959.02,959.02,67.9989,1591,650.9419972896576
-0.00909262,2,8.74996185303e-05,0.00774699,0.0,830725,1.33413,965.25,965.25,68.0894,1593,652.5428977012634
-0.0078645,2,-0.000154614448547,0.00399213,0.0,832725,1.33262,965.25,965.25,68.2295,1595,654.1535360813141
-0.0111711,2,-0.000234246253967,0.00773425,0.0,834725,1.34748,965.25,965.25,68.3388,1597,655.7655992507935
-0.0101717,2,-3.50475311279e-05,0.00963202,0.0,836725,1.37492,965.25,965.25,68.3294,1599,657.3593461513519
-0.00735826,2,-0.000391602516174,0.00551551,0.0,838725,1.36827,965.25,965.25,68.4635,1601,658.9687151908875
-0.00969708,3,-6.33001327515e-05,0.0104005,0.0,841725,1.36352,970.44,970.44,101.101,1604,660.5780839920044
-0.00752837,2,-0.000408887863159,0.00892711,0.0,843725,1.37151,970.44,970.44,67.5928,1606,662.1874558925629
-0.00768688,2,-1.76429748535e-05,0.010817,0.0,845725,1.3719,970.44,970.44,67.7722,1608,663.7812013626099
-0.0121097,2,-0.00223982334137,0.00946672,0.0,847725,1.38004,972.8,972.8,64.937,1610,665.3821067810059
-0.00765011,2,0.075277030468,0.00682006,0.0,849725,1.37189,972.8,972.8,41.9804,1612,666.9852097034454
-0.0146827,2,0.0054098367691,0.00566341,0.0,851725,1.35519,979.83,979.83,69.0732,1614,668.5942783355713
-0.0111388,2,-0.0165891647339,0.0092184,0.0,853725,1.33608,979.83,979.83,69.2287,1616,670.2084658145905
-0.00919138,2,-0.00297045707703,0.00796314,0.0,855725,1.3438,979.83,979.83,69.0295,1618,671.7972257137299
-0.00856987,2,-0.0019543170929,0.0082125,0.0,857725,1.36308,979.83,979.83,68.9576,1620,673.4066948890686
-0.00818524,2,-0.00200629234314,0.00685917,0.0,859725,1.3747,979.83,979.83,68.5685,1622,674.9998366832733
-0.0113755,2,0.0276645421982,0.00596657,0.0,861458,1.40029,977.16,977.16,27.6268,1624,676.6092073917389
-0.0140353,4,0.27185946703,0.00634235,0.0,864112,1.4093,963.7,963.7,75.6101,1628,678.202953338623
-0.0126118,2,0.530018478632,0.00732642,0.0,865976,1.40045,962.34,962.34,43.7777,1630,679.8123223781586
-0.0116526,2,0.27453494072,0.00563898,0.0,867976,1.38807,962.34,962.34,67.4434,1632,681.4060685634613
-0.00950062,2,0.0123474001884,0.00518352,0.0,869976,1.41474,962.34,962.34,65.9078,1634,683.0159096717834
-0.013076,2,0.180589795113,0.00868798,0.0,871976,1.42271,962.34,962.34,40.4045,1636,684.6256637573242
-0.0105694,2,-0.00907480716705,0.00808258,0.0,873976,1.4382,962.34,962.34,69.4314,1638,686.2203469276428
-0.00932766,3,0.00442790985107,0.00775824,0.0,876138,1.43722,953.96,953.96,99.4217,1641,687.8212382793427
-0.0112978,2,-0.0104209184647,0.00549885,0.0,878138,1.42,953.96,953.96,68.6287,1643,689.4304602146149
-0.00801277,2,-0.0150692462921,0.00864577,0.0,880138,1.44599,953.96,953.96,68.2143,1645,691.0316894054413
-0.0122927,3,-0.0139892101288,0.00618693,0.0,881915,1.40961,941.73,941.73,98.9874,1648,692.6325600147247
-0.0131018,3,0.0669857263565,0.00620519,0.0,884183,1.38165,934.41,934.41,71.6368,1651,694.3216381072998
-0.0110785,2,-0.0128002166748,0.00868651,0.0,886183,1.36563,934.41,934.41,67.5019,1653,695.9211845397949
-0.00768274,2,-0.00941789150238,0.00675356,0.0,888183,1.36621,934.41,934.41,67.5324,1655,697.5305542945862
-0.0121802,2,-0.000790953636169,0.00881956,0.0,890183,1.38231,941.1,941.1,67.4912,1657,699.139924287796
-0.0114111,3,0.00773966312408,0.00742174,0.0,892636,1.37127,944.16,944.16,70.8809,1660,700.7492954730988
-0.0119974,2,0.24802094698,0.00691993,0.0,894636,1.36835,944.16,944.16,70.7533,1662,702.34303855896
-0.0102527,2,-0.0268750190735,0.00617328,0.0,896636,1.34162,944.16,944.16,65.7053,1664,703.9367852210999
-0.00997647,2,-0.00984334945679,0.00882444,0.0,898636,1.33178,944.16,944.16,66.3607,1666,705.5461552143097
-0.00983402,2,-0.0340090990067,0.00581066,0.0,900636,1.32745,944.16,944.16,67.2727,1668,707.1555252075195
-0.0121026,2,-0.00635874271393,0.0103284,0.0,902636,1.32803,944.16,944.16,67.5395,1670,708.764895439148
-0.0105303,2,0.0131843090057,0.00605104,0.0,904636,1.34154,944.16,944.16,66.1228,1672,710.3586392402649
-0.0107087,2,0.000880777835846,0.00673879,0.0,906636,1.33269,944.16,944.16,67.1594,1674,711.9680135250092
-0.0113184,2,0.00583899021149,0.00743586,0.0,908636,1.34936,944.16,944.16,65.1555,1676,713.5786833763123
-0.00910366,3,0.11178958416,0.00464992,0.0,910981,1.33027,937.61,937.61,68.5437,1679,715.1917598247528
-0.00900281,5,0.608968436718,0.00426323,0.0,913389,1.33587,911.69,911.69,74.7709,1684,716.7936553955078
-0.0130678,2,0.435120940208,0.0107019,0.0,915159,1.36307,914.34,914.34,37.151,1686,718.3918957710266
-0.00867449,2,-0.00635492801666,0.00960112,0.0,917159,1.3536,914.34,914.34,68.9413,1688,720.0012497901917
-0.00644813,2,-0.00996446609497,0.00633147,0.0,919159,1.33753,914.34,914.34,70.8388,1690,721.5875074863434
-0.0126811,2,0.570660114288,0.00593661,0.0,920736,1.33442,910.11,910.11,38.5153,1692,723.2032461166382
-0.00770895,2,-0.00541257858276,0.0097737,0.0,922736,1.33776,910.11,910.11,70.5453,1694,724.7969915866852
-0.00700166,2,-0.00165951251984,0.00706366,0.0,924736,1.34551,910.11,910.11,70.1741,1696,726.4219872951508
-0.00991849,3,-0.00659155845642,0.00552628,0.0,927736,1.3449,910.11,910.11,102.964,1699,728.0001084804535
-0.0113346,2,-0.000446915626526,0.00869071,0.0,929736,1.34479,910.11,910.11,68.6744,1701,729.6699907779694
-0.00939679,2,-0.00999236106873,0.00618797,0.0,931736,1.35638,910.11,910.11,68.6814,1703,731.2769610881805
-0.0161653,2,-0.0198516845703,0.00995663,0.0,933626,1.36501,909.01,909.01,63.2733,1705,732.8895483016968
