#{"t_start": 1536423409.971254, "env_id": "InvertedPendulum-v2"}
r,l,t
4.0,4,1.147013
7.0,7,1.147013
7.0,7,1.147013
7.0,7,1.162641
6.0,6,1.162641
8.0,8,1.162641
8.0,8,1.162641
8.0,8,1.178265
6.0,6,1.178265
6.0,6,1.178265
5.0,5,1.178265
5.0,5,1.178265
8.0,8,1.193889
4.0,4,1.193889
10.0,10,1.193889
7.0,7,1.193889
5.0,5,1.209515
4.0,4,1.209515
4.0,4,1.209515
6.0,6,1.209515
16.0,16,1.209515
4.0,4,1.22514
5.0,5,1.22514
9.0,9,1.22514
17.0,17,1.240764
13.0,13,1.240764
9.0,9,1.240764
5.0,5,1.256389
12.0,12,1.256389
10.0,10,1.256389
11.0,11,1.272014
5.0,5,1.365764
18.0,18,1.381389
3.0,3,1.381389
6.0,6,1.381389
6.0,6,1.381389
6.0,6,1.381389
4.0,4,1.397013
5.0,5,1.397013
11.0,11,1.397013
13.0,13,1.412638
9.0,9,1.412638
4.0,4,1.412638
4.0,4,1.412638
19.0,19,1.428264
7.0,7,1.428264
7.0,7,1.428264
7.0,7,1.428264
8.0,8,1.443889
11.0,11,1.443889
6.0,6,1.443889
3.0,3,1.443889
7.0,7,1.459514
19.0,19,1.459514
11.0,11,1.459514
6.0,6,1.475138
7.0,7,1.475138
11.0,11,1.475138
17.0,17,1.490764
7.0,7,1.490764
9.0,9,1.490764
3.0,3,1.490764
5.0,5,1.506389
10.0,10,1.506389
4.0,4,1.506389
8.0,8,1.506389
12.0,12,1.522013
4.0,4,1.522013
8.0,8,1.522013
6.0,6,1.522013
6.0,6,1.522013
11.0,11,1.537637
3.0,3,1.537637
12.0,12,1.537637
3.0,3,1.537637
14.0,14,1.553264
14.0,14,1.553264
10.0,10,1.568891
4.0,4,1.568891
5.0,5,1.568891
4.0,4,1.568891
5.0,5,1.568891
7.0,7,1.584516
5.0,5,1.584516
12.0,12,1.584516
10.0,10,1.584516
5.0,5,1.60014
4.0,4,1.60014
9.0,9,1.60014
5.0,5,1.60014
7.0,7,1.60014
5.0,5,1.615764
5.0,5,1.615764
10.0,10,1.615764
4.0,4,1.615764
15.0,15,1.631388
3.0,3,1.631388
9.0,9,1.631388
16.0,16,1.647013
7.0,7,1.647013
8.0,8,1.647013
6.0,6,1.647013
4.0,4,1.647013
6.0,6,1.662638
5.0,5,1.662638
15.0,15,1.662638
14.0,14,1.678263
3.0,3,1.678263
6.0,6,1.678263
4.0,4,1.678263
5.0,5,1.678263
6.0,6,1.693891
21.0,21,1.693891
24.0,24,1.709513
13.0,13,1.709513
9.0,9,1.725138
5.0,5,1.725138
8.0,8,1.725138
4.0,4,1.725138
3.0,3,1.725138
6.0,6,1.740765
5.0,5,1.740765
4.0,4,1.740765
7.0,7,1.740765
7.0,7,1.740765
20.0,20,1.756388
5.0,5,1.756388
6.0,6,1.756388
5.0,5,1.772013
4.0,4,1.772013
4.0,4,1.772013
6.0,6,1.772013
11.0,11,1.772013
4.0,4,1.787638
7.0,7,1.787638
5.0,5,1.787638
5.0,5,1.787638
12.0,12,1.787638
