EpThisIter,loss_pol_entpen,TimeElapsed,TimestepsSoFar,loss_ent,EpisodesSoFar,ev_tdlam_before,loss_pol_surr,loss_vf_loss,EpRewMean,EpLenMean,loss_kl
41,0.0,378.99331617355347,452600,-3.40057,9052,0.913219593465,-0.0126403,0.057698,-5.84646342975,50.0,0.0362208
41,0.0,380.7196834087372,454650,-3.40402,9093,0.933792859316,-0.0142504,0.0447812,-5.75222501153,50.0,0.0385305
41,0.0,382.4263274669647,456700,-3.42378,9134,0.93333029747,-0.00916011,0.0401544,-5.51572992845,50.0,0.044423
41,0.0,384.13236141204834,458750,-3.43424,9175,0.953677363694,-0.0141841,0.0378973,-5.76327272499,50.0,0.0383372
41,0.0,385.84457898139954,460800,-3.44945,9216,0.929571285844,-0.0207665,0.0342722,-5.64848181967,50.0,0.0482339
40,0.0,387.5473394393921,462800,-3.47405,9256,0.924169614911,-0.024645,0.0525081,-5.97595514525,50.0,0.0244104
41,0.0,389.2665693759918,464850,-3.46648,9297,0.927745901048,-0.00858388,0.0363589,-5.78897246354,50.0,0.0527504
41,0.0,390.96219086647034,466900,-3.49404,9338,0.926222443581,-0.0164598,0.0371156,-5.48484795501,50.0,0.0275218
41,0.0,392.68752431869507,468950,-3.5055,9379,0.940938085318,-0.022298,0.0383932,-5.45673304157,50.0,0.0355596
41,0.0,394.375700712204,471000,-3.51727,9420,0.96181204915,-0.0121709,0.0355944,-5.93618649336,50.0,0.052596
41,0.0,396.11024260520935,473050,-3.51415,9461,0.956636887044,-0.0159646,0.0324322,-6.0305895055,50.0,0.0319992
41,0.0,397.80586981773376,475100,-3.51076,9502,0.958093162626,-0.0190532,0.0311628,-5.3031499822,50.0,0.0276779
41,0.0,399.5320749282837,477150,-3.52069,9543,0.953134801239,-0.0168298,0.0230918,-5.25548546842,50.0,0.0248435
41,0.0,401.2370955944061,479200,-3.50789,9584,0.956993404776,-0.0177855,0.0320147,-5.44283579176,50.0,0.0253587
41,0.0,402.9539256095886,481250,-3.52079,9625,0.953764259815,-0.0105991,0.0413451,-5.52888904471,50.0,0.0368736
41,0.0,404.66030859947205,483300,-3.52071,9666,0.958786439151,-0.0108889,0.0340284,-5.30897132711,50.0,0.0564542
41,0.0,406.38344621658325,485350,-3.52146,9707,0.954146042466,-0.0215866,0.0417876,-5.78826770658,50.0,0.0273202
41,0.0,408.07822370529175,487400,-3.49493,9748,0.964016675949,-0.0211589,0.0334534,-5.84440594764,50.0,0.0527023
41,0.0,409.797767162323,489450,-3.50849,9789,0.895873829722,0.02199,0.0509699,-5.88435319671,50.0,0.0547097
41,0.0,411.51838064193726,491500,-3.4978,9830,0.945104043931,-0.00556814,0.0479218,-5.65889644589,50.0,0.0303602
41,0.0,413.2266962528229,493550,-3.50894,9871,0.952577728778,-0.019781,0.0407522,-5.55940518856,50.0,0.0288782
41,0.0,414.9394431114197,495600,-3.50093,9912,0.962171539664,-0.00810094,0.0379891,-5.67266036831,50.0,0.0429488
41,0.0,416.6292223930359,497650,-3.50429,9953,0.9310118258,-0.00980547,0.0261582,-5.62836544258,50.0,0.035632
41,0.0,418.3537735939026,499700,-3.50702,9994,0.9538551718,-0.0241463,0.0432991,-5.95125279073,50.0,0.0359403
41,0.0,420.03201150894165,501750,-3.51227,10035,0.957972712815,-0.0118226,0.0466099,-6.14711272013,50.0,0.0411003
41,0.0,421.75329637527466,503800,-3.52301,10076,0.947425376624,-0.0175215,0.042071,-5.5895155738,50.0,0.0310053
41,0.0,423.5074179172516,505850,-3.53295,10117,0.953776042908,-0.0178773,0.0394095,-5.70258461344,50.0,0.0254001
41,0.0,425.2273633480072,507900,-3.56028,10158,0.946508154273,-0.0185215,0.0326492,-5.73019995396,50.0,0.0547746
41,0.0,426.90692353248596,509950,-3.56636,10199,0.960220612586,-0.0128966,0.025103,-5.59001276507,50.0,0.0293227
41,0.0,428.6414396762848,512000,-3.55685,10240,0.952129837126,-0.00268157,0.0286357,-5.41605444622,50.0,0.0562507
40,0.0,430.3489124774933,514000,-3.57689,10280,0.954824019223,-0.0165438,0.0270458,-5.49423614094,50.0,0.0329339
41,0.0,432.0797312259674,516050,-3.59189,10321,0.932290807366,-0.0170299,0.0437028,-5.81455194472,50.0,0.0614481
41,0.0,433.78265476226807,518100,-3.59113,10362,0.933376550674,-0.0232246,0.0399365,-5.97165453197,50.0,0.027503
41,0.0,435.5001904964447,520150,-3.58571,10403,0.94525815919,-0.033132,0.039756,-5.71066147209,50.0,0.0610372
41,0.0,437.2037489414215,522200,-3.58776,10444,0.951561182737,-0.00493387,0.0475862,-5.63352938255,50.0,0.0357198
41,0.0,438.9150061607361,524250,-3.58027,10485,0.954028461128,-0.0189594,0.0400663,-5.78783902255,50.0,0.0296701
41,0.0,440.6178710460663,526300,-3.5689,10526,0.933002211154,-0.0124789,0.0412888,-5.65828999519,50.0,0.0336574
41,0.0,442.33640360832214,528350,-3.58667,10567,0.950477678329,-0.0238557,0.0313479,-5.50699918651,50.0,0.040586
41,0.0,444.0477559566498,530400,-3.57457,10608,0.956062640995,-0.0134115,0.0274331,-5.51054023061,50.0,0.0423625
41,0.0,445.7746317386627,532450,-3.57459,10649,0.946438852698,-0.0220873,0.0238339,-5.64170478484,50.0,0.0282377
41,0.0,447.4915773868561,534500,-3.58132,10690,0.957971323282,-0.0219498,0.0563286,-6.0179667116,50.0,0.0444354
41,0.0,449.1875100135803,536550,-3.58289,10731,0.940159387887,-0.0225041,0.0315908,-5.87862335807,50.0,0.029845
41,0.0,450.89977741241455,538600,-3.57627,10772,0.954153824598,-0.0113318,0.0296441,-5.85393326022,50.0,0.0576304
41,0.0,452.5937910079956,540650,-3.60284,10813,0.945830956101,-0.0150833,0.0473702,-5.950055727,50.0,0.0394101
41,0.0,454.31277680397034,542700,-3.62505,10854,0.948254980147,-0.0266598,0.0334757,-5.77695365972,50.0,0.0276622
41,0.0,456.01629090309143,544750,-3.61826,10895,0.946323450655,0.00739493,0.0275753,-5.39789382506,50.0,0.0582701
41,0.0,457.7660973072052,546800,-3.60364,10936,0.94201804325,-0.0020264,0.0503461,-5.4922340572,50.0,0.0591222
41,0.0,459.4594395160675,548850,-3.60266,10977,0.945185750723,-0.022036,0.0408203,-5.58191140287,50.0,0.0232959
41,0.0,461.18038630485535,550900,-3.61786,11018,0.919128626585,-0.0160291,0.0440993,-5.33917611836,50.0,0.141376
41,0.0,462.87654280662537,552950,-3.60929,11059,0.941716466099,0.0132324,0.0249838,-5.23554817868,50.0,0.0718396
41,0.0,464.5966045856476,555000,-3.64388,11100,0.964908432215,-0.00897152,0.0232364,-5.7290185279,50.0,0.0537403
41,0.0,466.3054413795471,557050,-3.6785,11141,0.958555739373,-0.00588649,0.0252263,-5.91313474023,50.0,0.0389438
41,0.0,468.01602482795715,559100,-3.67309,11182,0.948856648058,-0.00495109,0.0365757,-6.17398364647,50.0,0.0503074
41,0.0,469.742888212204,561150,-3.67257,11223,0.92775003612,-0.0195636,0.0544781,-5.83272816812,50.0,0.0518628
41,0.0,471.46086263656616,563200,-3.69336,11264,0.938010104001,0.0010435,0.055173,-6.08831337492,50.0,0.0396561
40,0.0,473.16516852378845,565200,-3.69647,11304,0.933385126293,-0.0202619,0.0402953,-5.90502714501,50.0,0.0338746
41,0.0,474.8630790710449,567250,-3.71856,11345,0.953494112939,-0.0123171,0.0438136,-6.46087941162,50.0,0.0390349
41,0.0,476.57108640670776,569300,-3.71671,11386,0.956225946546,-0.0192415,0.0341561,-5.99774106867,50.0,0.0357006
41,0.0,478.27305817604065,571350,-3.71317,11427,0.962798748165,-0.00882485,0.0430864,-6.27786498759,50.0,0.0686219
41,0.0,480.0016326904297,573400,-3.72312,11468,0.946418698877,-0.0132887,0.0365639,-6.06555996099,50.0,0.0504452
41,0.0,481.7035355567932,575450,-3.73108,11509,0.964001011103,-0.0220437,0.0395886,-5.77952018178,50.0,0.0396637
41,0.0,483.426394701004,577500,-3.74594,11550,0.947790637612,-0.00914503,0.0510418,-6.02541787453,50.0,0.0429667
41,0.0,485.1181106567383,579550,-3.74461,11591,0.952770121396,-0.00996624,0.0394544,-5.76729561122,50.0,0.0305726
41,0.0,486.82887506484985,581600,-3.75362,11632,0.947768315673,-0.00692753,0.0352511,-5.71468546175,50.0,0.0433038
41,0.0,488.51652121543884,583650,-3.7752,11673,0.944675728679,-0.0206418,0.0419961,-5.5244792486,50.0,0.0671787
41,0.0,490.2376275062561,585700,-3.77662,11714,0.964001052082,-0.00729787,0.0521522,-6.08043963614,50.0,0.0325754
41,0.0,491.9220187664032,587750,-3.77317,11755,0.955624893308,-0.00978673,0.0331204,-5.89112033087,50.0,0.0389791
41,0.0,493.6635408401489,589800,-3.77337,11796,0.940185874701,-0.00865585,0.0414983,-5.81671396483,50.0,0.0473782
41,0.0,495.3522288799286,591850,-3.78832,11837,0.944966241717,-0.0205668,0.0497915,-6.19827219783,50.0,0.0296679
41,0.0,497.078608751297,593900,-3.80088,11878,0.944754615426,-0.0218035,0.0417748,-6.12047872569,50.0,0.112991
41,0.0,498.78187084198,595950,-3.8215,11919,0.964913565665,-0.0228229,0.0344856,-5.86638181066,50.0,0.028774
41,0.0,500.75172901153564,598000,-3.82169,11960,0.956725902855,-0.0178928,0.0476588,-5.72288170628,50.0,0.0403894
41,0.0,502.457172870636,600050,-3.82258,12001,0.96760328114,-0.0178284,0.0366835,-5.88809995605,50.0,0.0411918
41,0.0,504.1653335094452,602100,-3.83563,12042,0.948903039098,-0.0224726,0.0335543,-5.93192131534,50.0,0.0347847
41,0.0,505.87732768058777,604150,-3.83632,12083,0.951467111707,-0.00936251,0.028968,-5.90271876068,50.0,0.0424045
41,0.0,507.603590965271,606200,-3.83119,12124,0.972646860406,-0.0168,0.0250916,-5.59987649364,50.0,0.0356601
41,0.0,509.31360483169556,608250,-3.83757,12165,0.956352051347,0.0130145,0.042125,-5.70946170036,50.0,0.102069
41,0.0,511.015860080719,610300,-3.85348,12206,0.964813746512,-0.0166697,0.0336373,-5.88281592957,50.0,0.0411979
41,0.0,512.7192084789276,612350,-3.85114,12247,0.953638873994,0.0342794,0.0272192,-5.56223242158,50.0,0.0639013
41,0.0,514.4225578308105,614400,-3.80944,12288,0.944659542292,-0.0169465,0.030348,-5.85245591604,50.0,0.0416384
40,0.0,516.1414778232574,616400,-3.7976,12328,0.965821817517,-0.0240297,0.0332684,-6.16770873045,50.0,0.0249482
41,0.0,517.8371133804321,618450,-3.80045,12369,0.934370063245,0.00210159,0.075536,-5.84464621779,50.0,0.0423522
41,0.0,519.563493013382,620500,-3.80215,12410,0.945967026055,-0.00601369,0.0365054,-5.57619656054,50.0,0.0416193
41,0.0,521.2436637878418,622550,-3.82265,12451,0.959024567157,-0.00898241,0.0345269,-5.59471781644,50.0,0.0497243
41,0.0,523.1409318447113,624600,-3.83656,12492,0.96222037077,-0.0177759,0.0371203,-5.65638084576,50.0,0.0283405
41,0.0,524.828705072403,626650,-3.85689,12533,0.968421567231,-0.0145616,0.0276106,-5.83959649517,50.0,0.036451
41,0.0,526.5633060932159,628700,-3.86803,12574,0.972329014912,-0.00995968,0.0308831,-6.35444253794,50.0,0.0489204
41,0.0,528.2543363571167,630750,-3.8578,12615,0.948601726443,-0.0188995,0.0414955,-5.62213309465,50.0,0.0359296
41,0.0,529.9844164848328,632800,-3.85587,12656,0.960572708398,-0.0194694,0.0284251,-5.3725539977,50.0,0.0287355
41,0.0,531.6883766651154,634850,-3.8614,12697,0.948169596493,0.00327561,0.0302111,-5.40497530958,50.0,0.0506245
41,0.0,533.4088761806488,636900,-3.86277,12738,0.963074807078,-0.00346317,0.0535054,-6.0504230736,50.0,0.0566541
41,0.0,535.1150624752045,638950,-3.8551,12779,0.951191850007,-0.00463417,0.0364718,-6.12768219021,50.0,0.0419321
41,0.0,536.8289051055908,641000,-3.8786,12820,0.955890197307,-0.00619668,0.0448793,-6.1601575977,50.0,0.0423056
41,0.0,538.5322046279907,643050,-3.87055,12861,0.956864342093,-0.019374,0.0387298,-6.22482268589,50.0,0.0431359
41,0.0,540.2532739639282,645100,-3.89584,12902,0.940206870437,0.00304139,0.0724687,-6.06825582291,50.0,0.0523451
41,0.0,541.9612247943878,647150,-3.88883,12943,0.948509164155,-0.0104176,0.0495474,-5.69825068485,50.0,0.0490058
41,0.0,543.67888712883,649200,-3.90877,12984,0.952462356538,-0.0128107,0.043249,-5.79368024702,50.0,0.0445024
41,0.0,545.3821907043457,651250,-3.91539,13025,0.907797731459,0.00137295,0.0611314,-5.73642921998,50.0,0.046807
41,0.0,547.0783138275146,653300,-3.92355,13066,0.945807494223,-0.00669527,0.044401,-5.93810673927,50.0,0.0477098
41,0.0,548.7983424663544,655350,-3.89986,13107,0.948340311646,-0.00486118,0.0743097,-6.14015798003,50.0,0.032803
41,0.0,550.4877853393555,657400,-3.92427,13148,0.920571915805,-0.0139731,0.0819567,-6.00319487002,50.0,0.0300292
41,0.0,552.2114043235779,659450,-3.95645,13189,0.90955246985,-0.0109285,0.0965735,-5.80115016232,50.0,0.0385445
41,0.0,553.9062685966492,661500,-3.93878,13230,0.924512244761,-0.00556719,0.0789853,-5.54532804274,50.0,0.045997
41,0.0,555.6258428096771,663550,-3.91039,13271,0.936800777912,-0.0181118,0.060107,-5.59094753947,50.0,0.0353529
41,0.0,557.3159000873566,665600,-3.89379,13312,0.960783232003,0.00254765,0.0465744,-5.84026967038,50.0,0.0500169
40,0.0,559.0640227794647,667600,-3.90723,13352,0.950033035129,-0.00686194,0.0590012,-5.80639554918,50.0,0.0380007
41,0.0,560.7738254070282,669650,-3.91715,13393,0.967737875879,-0.0168633,0.0377422,-6.10887427099,50.0,0.0455898
41,0.0,562.508237361908,671700,-3.92021,13434,0.924550138414,-0.00769619,0.0773266,-6.2081653556,50.0,0.0683083
41,0.0,564.2121737003326,673750,-3.89282,13475,0.93312766403,-0.0180739,0.0689611,-6.0084825249,50.0,0.030307
41,0.0,565.9415686130524,675800,-3.90914,13516,0.93589477241,-0.0139236,0.0572591,-5.56759760652,50.0,0.0557952
41,0.0,567.6332724094391,677850,-3.89504,13557,0.948750860989,-0.00949003,0.0546851,-5.46660734539,50.0,0.0344315
41,0.0,569.368842124939,679900,-3.89752,13598,0.925197541714,-0.0240838,0.0924806,-5.59185284268,50.0,0.0315833
41,0.0,571.0787587165833,681950,-3.90893,13639,0.919199794531,-0.008968,0.0749191,-5.81436772949,50.0,0.0492148
41,0.0,572.789977312088,684000,-3.91996,13680,0.891808323562,-0.00522156,0.104165,-6.01568841812,50.0,0.0445425
41,0.0,574.5241930484772,686050,-3.9348,13721,0.906906612217,-0.0139852,0.0835762,-5.6341394191,50.0,0.0286315
41,0.0,576.2417585849762,688100,-3.94926,13762,0.829872190952,-0.00909093,0.118897,-5.56329643666,50.0,0.0479062
41,0.0,577.9689877033234,690150,-3.94483,13803,0.935840882361,-0.012366,0.0868522,-5.99671885635,50.0,0.025627
41,0.0,579.6566314697266,692200,-3.93497,13844,0.918437130749,0.0112567,0.131334,-6.43188086394,50.0,0.0455626
41,0.0,581.3832759857178,694250,-3.9395,13885,0.914563700557,-0.0199239,0.132279,-6.35482598019,50.0,0.0364028
41,0.0,583.0761363506317,696300,-3.95231,13926,0.922420024872,-0.0136418,0.101239,-6.26117003921,50.0,0.0469147
41,0.0,584.7970247268677,698350,-3.95805,13967,0.916743002832,0.00370689,0.127367,-6.31323272198,50.0,0.0353672
41,0.0,586.4873764514923,700400,-3.97716,14008,0.911559760571,0.00119529,0.107841,-6.02132003897,50.0,0.0601789
41,0.0,588.2277798652649,702450,-3.95145,14049,0.950226448476,-0.0192458,0.0675974,-6.30608872189,50.0,0.0355648
41,0.0,589.9089961051941,704500,-3.95194,14090,0.918471008539,-0.0053939,0.0825172,-6.45119027291,50.0,0.0580832
41,0.0,591.6495313644409,706550,-3.93459,14131,0.936510227621,-0.0124683,0.0832769,-6.2850750332,50.0,0.0541621
41,0.0,593.3444039821625,708600,-3.96103,14172,0.912094831467,-0.0125182,0.125922,-6.06992629565,50.0,0.0329031
41,0.0,595.0630369186401,710650,-3.96832,14213,0.896603412926,-0.0133378,0.130575,-5.89266085566,50.0,0.0251983
41,0.0,596.7742691040039,712700,-3.96708,14254,0.919862002134,-0.0100962,0.141879,-5.87793665228,50.0,0.0307998
41,0.0,598.476203918457,714750,-3.94812,14295,0.946889467537,-0.0167497,0.0475526,-5.80973199185,50.0,0.0440698
41,0.0,600.1801102161407,716800,-3.94942,14336,0.953091353178,-0.00489176,0.0821596,-5.97620548121,50.0,0.048327
40,0.0,601.9067289829254,718800,-3.96346,14376,0.956822458655,-0.00209112,0.0571298,-6.1903279903,50.0,0.0501553
41,0.0,603.6082284450531,720850,-3.99662,14417,0.936884097755,-0.0125441,0.0759542,-6.3138714889,50.0,0.071008
41,0.0,605.3127133846283,722900,-3.99002,14458,0.930360972881,-0.0233172,0.0726867,-6.05950775221,50.0,0.0923598
41,0.0,607.0314066410065,724950,-3.97677,14499,0.919318474829,-0.0138536,0.070497,-6.04542984008,50.0,0.0439984
41,0.0,608.7260344028473,727000,-3.98313,14540,0.927399732172,0.00809929,0.0840939,-6.19831145204,50.0,0.0546405
41,0.0,610.4531807899475,729050,-3.9823,14581,0.892048716545,0.0189217,0.0936375,-5.7086263511,50.0,0.0666032
41,0.0,612.1407809257507,731100,-4.00475,14622,0.888678431511,-0.0133627,0.139848,-5.22075260481,50.0,0.0274421
41,0.0,613.851037979126,733150,-4.00855,14663,0.935650095344,-0.0140585,0.079887,-5.74227643164,50.0,0.0440464
41,0.0,615.557537317276,735200,-4.01401,14704,0.966620158404,-0.0108417,0.0510866,-6.18749965554,50.0,0.0358391
41,0.0,617.2819738388062,737250,-4.02544,14745,0.945938777179,-0.0160062,0.0859462,-6.60057635342,50.0,0.0392243
41,0.0,618.9776029586792,739300,-4.02329,14786,0.940165761858,0.00160523,0.0773371,-6.43045729779,50.0,0.0433978
41,0.0,620.7103164196014,741350,-3.97898,14827,0.946949508041,-0.00916025,0.0671561,-6.36029162842,50.0,0.057108
41,0.0,622.3996319770813,743400,-3.98743,14868,0.93584074825,-0.0151649,0.101006,-6.01783737596,50.0,0.0320787
41,0.0,624.1267499923706,745450,-3.99242,14909,0.928462520242,-0.0184384,0.0893403,-6.14689460276,50.0,0.0439927
41,0.0,625.8213436603546,747500,-4.01031,14950,0.925336562097,-0.0160401,0.0824448,-6.23585238443,50.0,0.0371794
41,0.0,627.5549325942993,749550,-4.01137,14991,0.9223857373,0.00507088,0.0862719,-5.90195452209,50.0,0.0646791
41,0.0,629.2571454048157,751600,-4.03667,15032,0.921464733779,-0.0112781,0.0746048,-5.98517371118,50.0,0.0399116
41,0.0,630.969893693924,753650,-4.01714,15073,0.930132932961,-0.00969843,0.0939452,-5.77391167803,50.0,0.0279101
41,0.0,632.6744649410248,755700,-4.03244,15114,0.932556405663,-0.0167086,0.0736939,-5.71521364859,50.0,0.0308743
41,0.0,634.3833453655243,757750,-4.02431,15155,0.939516104758,-0.00131809,0.0608842,-5.32243497243,50.0,0.0469365
41,0.0,636.1156888008118,759800,-4.00548,15196,0.929746970534,-0.00403907,0.0833194,-5.35653025102,50.0,0.0361554
41,0.0,637.8135235309601,761850,-3.97949,15237,0.921643316746,-0.0102896,0.121746,-5.76739192695,50.0,0.0817355
41,0.0,639.5358123779297,763900,-3.98344,15278,0.91294516623,4.36734e-05,0.102331,-6.1835095173,50.0,0.0444114
41,0.0,641.2587013244629,765950,-3.98513,15319,0.947983853519,-0.0221924,0.066728,-6.07910432783,50.0,0.0362847
41,0.0,642.9850573539734,768000,-3.98497,15360,0.911796249449,-0.00681627,0.137873,-5.84646362445,50.0,0.0362926
40,0.0,644.6727113723755,770000,-3.99891,15400,0.908422015607,0.0209498,0.107465,-5.97519291105,50.0,0.0547015
41,0.0,646.4062690734863,772050,-3.98948,15441,0.949822258204,-0.0176953,0.0550004,-5.89713295972,50.0,0.0374362
41,0.0,648.0940229892731,774100,-3.98105,15482,0.937076419592,-0.0105252,0.113144,-5.97312528956,50.0,0.0498295
41,0.0,649.8521664142609,776150,-3.96793,15523,0.932925239205,-0.0139828,0.108628,-6.21965935125,50.0,0.0303159
41,0.0,651.5554194450378,778200,-3.97541,15564,0.924804933369,-0.0103143,0.0939011,-5.83554582574,50.0,0.046622
41,0.0,653.2891199588776,780250,-3.99722,15605,0.942032404244,-0.0146594,0.0942171,-5.69734136338,50.0,0.0419675
41,0.0,654.9695837497711,782300,-4.00443,15646,0.952619764954,-0.0210458,0.0570625,-6.10659458057,50.0,0.0315889
41,0.0,656.6969294548035,784350,-4.02088,15687,0.956498786807,0.00367357,0.0476984,-5.82135792662,50.0,0.0545263
41,0.0,658.4012248516083,786400,-4.01371,15728,0.94623541832,-0.00383385,0.0914147,-5.77295233692,50.0,0.0329182
41,0.0,660.1096975803375,788450,-4.01308,15769,0.920856073499,-0.0124644,0.109301,-6.0637582706,50.0,0.0535074
41,0.0,661.8209509849548,790500,-4.00223,15810,0.914434939623,-0.00407677,0.108543,-6.20276501326,50.0,0.0406748
41,0.0,663.5398573875427,792550,-4.02797,15851,0.925286002457,0.0142917,0.0874903,-5.77843744032,50.0,0.0500851
41,0.0,665.2578074932098,794600,-4.01174,15892,0.949391648173,0.00131683,0.0582547,-5.68644223248,50.0,0.0514365
41,0.0,666.9540281295776,796650,-4.01251,15933,0.956507615745,-0.00761501,0.0521896,-5.74186349591,50.0,0.0414875
41,0.0,668.6761395931244,798700,-4.01038,15974,0.931155063212,-0.0101933,0.0932015,-5.92594736356,50.0,0.0330352
41,0.0,670.3687632083893,800750,-4.01797,16015,0.932168103755,-0.0110315,0.0843499,-6.24109425428,50.0,0.0399355
41,0.0,672.094512462616,802800,-4.02067,16056,0.934627257288,0.00270531,0.0701656,-5.99502250331,50.0,0.049608
41,0.0,673.7812950611115,804850,-4.01547,16097,0.926997177303,-0.00605602,0.0864561,-5.84708408666,50.0,0.0292174
41,0.0,675.5156650543213,806900,-4.02156,16138,0.944956999272,-0.00313209,0.0796153,-5.66574886547,50.0,0.037986
41,0.0,677.2102670669556,808950,-4.0384,16179,0.948908519,-0.0122407,0.0522786,-5.75356682966,50.0,0.0300072
41,0.0,678.9379281997681,811000,-4.05875,16220,0.951331097633,-0.0167767,0.0685021,-5.81300585317,50.0,0.0290392
41,0.0,680.6256048679352,813050,-4.05112,16261,0.936683863401,-0.0152569,0.0902254,-6.00136073624,50.0,0.0210121
41,0.0,682.361170053482,815100,-4.05952,16302,0.92458537221,-0.0198554,0.108904,-6.55403243487,50.0,0.0302435
41,0.0,684.04882979393,817150,-4.05574,16343,0.922639928758,-0.00898534,0.0877338,-6.33262038291,50.0,0.0355432
41,0.0,685.7665317058563,819200,-4.06998,16384,0.943568568677,-0.0159518,0.0844333,-6.01564642324,50.0,0.0499713
40,0.0,687.4716191291809,821200,-4.07736,16424,0.910024292767,0.000702543,0.105818,-5.86385404063,50.0,0.0518843
41,0.0,689.1798515319824,823250,-4.06573,16465,0.914452299476,-0.0141926,0.103151,-5.8730224244,50.0,0.040096
41,0.0,690.884003162384,825300,-4.08194,16506,0.931431211531,0.00760964,0.111714,-6.14779734194,50.0,0.8253
41,0.0,692.5913307666779,827350,-4.07727,16547,0.887582689524,-0.00976182,0.129056,-6.51815924599,50.0,0.0661931
41,0.0,694.304265499115,829400,-4.08148,16588,0.900394566357,0.00505534,0.13459,-6.59772642663,50.0,0.0478657
41,0.0,696.0157721042633,831450,-4.08016,16629,0.904960297048,-0.00963735,0.177905,-6.62168590413,50.0,0.038943
41,0.0,697.7505218982697,833500,-4.08962,16670,0.903094038367,-0.00859301,0.154345,-6.34878412075,50.0,0.041385
41,0.0,699.4377603530884,835550,-4.05252,16711,0.903144158423,-0.0033395,0.108794,-6.20457632291,50.0,0.0482707
41,0.0,701.1573638916016,837600,-4.06171,16752,0.899443916976,-0.00298298,0.0910608,-6.11334629355,50.0,0.0634998
41,0.0,702.851991891861,839650,-4.05522,16793,0.908276185393,-0.0126238,0.121709,-6.44033342606,50.0,0.0289483
41,0.0,704.5706148147583,841700,-4.04668,16834,0.906073875725,-0.0164427,0.133075,-6.39279669525,50.0,0.0337366
41,0.0,706.258709192276,843750,-4.03525,16875,0.916567206383,-0.00271132,0.105475,-6.21462590334,50.0,0.0785648
41,0.0,707.9847588539124,845800,-4.03355,16916,0.908129826188,-0.0108653,0.100259,-6.24129072633,50.0,0.0339424
41,0.0,709.6720855236053,847850,-4.06417,16957,0.928836978972,-0.00692654,0.0980592,-6.16405258861,50.0,0.0453468
41,0.0,711.4220786094666,849900,-4.05132,16998,0.932145953178,0.0127503,0.1134,-6.1205332538,50.0,0.0764877
41,0.0,713.109920501709,851950,-4.06641,17039,0.926436722279,-0.00547443,0.106701,-6.12065505466,50.0,0.0370015
41,0.0,714.8367855548859,854000,-4.0942,17080,0.928558290005,-0.00414755,0.113961,-6.16014486387,50.0,0.0444776
41,0.0,716.5398395061493,856050,-4.08327,17121,0.934461370111,0.0154165,0.0959215,-6.21948097407,50.0,0.0611643
41,0.0,718.2584960460663,858100,-4.0957,17162,0.905997104943,-0.00624065,0.154414,-6.4702756105,50.0,0.0268823
41,0.0,719.9533197879791,860150,-4.0993,17203,0.925430372357,0.00749451,0.117054,-6.23861208149,50.0,0.0641506
41,0.0,721.672637462616,862200,-4.11083,17244,0.948742613196,0.00582173,0.0975467,-6.44431715118,50.0,0.0520592
41,0.0,723.3778190612793,864250,-4.10002,17285,0.932768844068,-0.0108251,0.085794,-6.32301767173,50.0,0.0348851
41,0.0,725.0787086486816,866300,-4.07037,17326,0.906829789281,-0.0213028,0.12516,-6.2509626411,50.0,0.0710107
41,0.0,726.7975220680237,868350,-4.07305,17367,0.917014658451,0.0199814,0.158157,-6.17515689757,50.0,0.0914482
41,0.0,728.5003914833069,870400,-4.10344,17408,0.932870388031,-0.0050425,0.0710136,-6.00462996516,50.0,0.0496021
40,0.0,730.219288110733,872400,-4.10185,17448,0.922296717763,-0.00843073,0.0871867,-5.7468030851,50.0,0.0473857
41,0.0,731.9065265655518,874450,-4.08002,17489,0.923919312656,-0.0178542,0.104092,-5.83642172624,50.0,0.0356474
41,0.0,733.6252527236938,876500,-4.0863,17530,0.945552349091,0.00188257,0.0827847,-6.18085001129,50.0,0.148627
41,0.0,735.3139328956604,878550,-4.06346,17571,0.910543210804,-0.0171634,0.120141,-6.29002665638,50.0,0.0351155
41,0.0,737.0478234291077,880600,-4.07526,17612,0.952564813197,-0.0171698,0.062055,-6.09868440841,50.0,0.0297421
41,0.0,738.7278163433075,882650,-4.03638,17653,0.930688142776,-0.00212052,0.0889313,-6.11622228627,50.0,0.0441364
41,0.0,740.4697730541229,884700,-4.02815,17694,0.928849354386,-0.0156069,0.0994162,-6.01857355786,50.0,0.0553901
41,0.0,742.1605272293091,886750,-4.0159,17735,0.942007638514,0.00432501,0.096137,-6.21791734901,50.0,0.0554565
41,0.0,743.8769745826721,888800,-4.01205,17776,0.929572917521,-0.0186597,0.0609221,-6.32703420139,50.0,0.0816741
41,0.0,745.5781028270721,890850,-4.01059,17817,0.946638010442,-0.00410182,0.0711172,-6.16649101204,50.0,0.0351216
41,0.0,747.3026230335236,892900,-3.96635,17858,0.963247653097,-0.0150169,0.0474971,-6.25246409425,50.0,0.0514191
41,0.0,749.0163905620575,894950,-3.97366,17899,0.949536263943,-0.00761765,0.0556715,-6.0752952784,50.0,0.0397185
41,0.0,750.7228872776031,897000,-3.98454,17940,0.936740644276,-0.0071723,0.0715722,-6.11230280138,50.0,0.0423936
41,0.0,752.445520401001,899050,-3.98322,17981,0.937832664698,-0.0148463,0.0889416,-6.10652496547,50.0,0.0284438
