#{"t_start": 1536345460.6406124, "env_id": "Walker2d-v2"}
r,l,t
0.888878,17,1.152395
-3.338226,13,1.16802
2.814154,16,1.16802
-3.294271,12,1.183645
1.191343,11,1.183645
-8.526376,13,1.199269
-2.693597,10,1.199269
-1.091672,13,1.214895
14.459235,37,1.246144
3.829994,14,1.246144
2.215064,27,1.26177
-1.500319,10,1.277394
5.226421,15,1.277394
-0.258654,11,1.293019
-1.140911,14,1.293019
7.706104,21,1.308644
-3.393848,24,1.324269
8.361341,35,1.355519
-7.779759,13,1.355519
4.816771,23,1.371144
0.075086,13,1.386769
-0.546376,10,1.386769
-3.501666,10,1.402394
4.678087,34,1.418019
4.552921,28,1.449269
-2.886879,13,1.449269
-2.330311,16,1.464894
-3.447137,8,1.464894
-2.914674,30,1.480519
2.13547,15,1.496143
-4.042075,7,1.496143
-2.435413,12,1.511769
-2.951105,10,1.511769
-1.270365,10,1.531466
-1.82088,15,1.535516
0.241174,21,1.551142
-3.189984,13,1.551142
0.070376,14,1.566767
-10.677853,29,1.582393
8.74114,29,1.613641
-6.866585,14,1.613641
1.372869,29,1.629267
-2.909299,16,1.644892
-7.174913,11,1.660517
3.167562,20,1.660517
2.368351,25,1.676142
-2.026378,11,1.691767
-5.582839,11,1.691767
-5.402469,26,1.723017
-2.609289,12,1.723017
-0.195166,15,1.738642
-4.803197,13,1.738642
2.657711,43,1.769892
-1.589124,19,1.785517
5.065928,17,1.801142
-0.992016,9,1.801142
-3.367598,14,1.816767
4.812871,22,1.832391
1.719838,11,1.832391
-3.963858,13,1.848017
-8.688578,16,1.848017
5.407627,34,1.879266
1.700218,13,1.879266
6.97446,20,1.894891
-8.400751,11,1.910517
3.689059,15,1.910517
0.883989,13,1.926141
0.435527,22,1.941766
-3.931296,16,1.957391
-4.181567,11,1.957391
-0.025612,19,1.973016
2.176822,21,1.988641
-3.162405,29,2.004266
-3.600338,25,2.019892
0.863102,10,2.019892
2.645266,29,2.051141
-6.349513,14,2.051141
-4.295887,15,2.066766
-9.169672,25,2.082391
-3.166432,12,2.098016
24.896619,48,2.129266
-1.241759,8,2.129266
21.292918,34,2.144891
-0.143566,29,2.17614
-1.197503,14,2.17614
5.316541,38,2.20739
4.905928,18,2.223015
-3.163176,21,2.238641
3.635339,18,2.238641
6.006562,19,2.254265
-6.980378,22,2.269891
3.841748,23,2.285515
-13.667873,17,2.30114
-6.307331,14,2.30114
-5.06848,23,2.316766
-5.75418,18,2.332395
-2.304654,20,2.348016
0.168199,15,2.36364
3.007871,30,2.379265
1.773079,14,2.379265
-2.797985,12,2.39489
2.510001,26,2.410515
-2.925285,12,2.42614
-7.400277,18,2.433517
-1.317591,18,2.449144
-2.005092,10,2.449144
16.882763,47,2.480393
1.655956,11,2.496019
2.170699,17,2.496019
-2.891527,10,2.511644
0.580771,15,2.527269
3.505305,16,3.480389
17.864948,31,3.496014
9.419601,24,3.511643
-0.737778,9,3.533394
2.241227,14,3.535466
2.975008,18,3.551093
