loss_pol_surr,TimeElapsed,TimestepsSoFar,ev_tdlam_before,EpThisIter,EpRewMean,EpLenMean,loss_kl,loss_pol_entpen,EpisodesSoFar,loss_ent,loss_vf_loss
-0.00393198,367.2808711528778,468032,0.00232118368149,2,973.8,973.8,0.00519765,0.0,1281,0.869612,67.1335
-0.00939614,368.8742723464966,470306,0.0396484732628,3,966.54,966.54,0.00486765,0.0,1284,0.831691,77.0197
-0.00622821,370.48362135887146,472975,0.19450956583,3,963.23,963.23,0.00437343,0.0,1287,0.817905,81.0186
-0.00962768,372.0780258178711,474975,0.116881012917,2,963.23,963.23,0.0178652,0.0,1289,0.810184,53.2215
-0.00610612,373.68772315979004,476975,-0.0120675563812,2,963.23,963.23,0.00681922,0.0,1291,0.804873,67.6087
-0.00343214,375.2803568840027,478975,-0.0144498348236,2,963.23,963.23,0.00593623,0.0,1293,0.821739,68.2058
-0.00383569,376.87481355667114,480975,-3.92198562622e-05,2,963.23,963.23,0.00504324,0.0,1295,0.84024,67.9431
-0.00710967,378.46955275535583,482975,0.00941199064255,2,963.23,963.23,0.0171831,0.0,1297,0.855617,66.5986
-0.0027791,380.077693939209,484975,0.0264039635658,2,963.23,963.23,0.00988339,0.0,1299,0.861164,66.6042
-0.00672997,381.6718759536743,486975,-0.0166796445847,2,963.23,963.23,0.00324693,0.0,1301,0.837602,67.3227
-0.00108833,383.28225803375244,488975,-0.0228770971298,2,963.23,963.23,0.00950743,0.0,1303,0.835794,69.1298
-0.00526289,384.87367010116577,490975,-0.00678706169128,2,963.23,963.23,0.00509103,0.0,1305,0.839269,69.1488
-0.00545812,386.49967217445374,492975,-0.00191605091095,2,964.15,964.15,0.00699377,0.0,1307,0.83814,69.0278
-0.00779223,388.09332275390625,494975,-0.00137996673584,2,964.15,964.15,0.00942714,0.0,1309,0.819563,68.8067
-0.00389231,389.7451980113983,496975,-0.00215947628021,2,964.15,964.15,0.00512909,0.0,1311,0.834866,68.7829
-0.00473448,391.3415229320526,498975,-0.000490188598633,2,964.15,964.15,0.0111379,0.0,1313,0.831194,68.4531
-0.00770316,392.93655014038086,500975,-0.00855088233948,2,972.15,972.15,0.00657269,0.0,1315,0.837052,67.1117
-0.00471357,394.54690861701965,502975,-0.00814282894135,2,972.15,972.15,0.00358646,0.0,1317,0.842605,68.4994
-0.00387481,396.14016556739807,504975,-1.7523765564e-05,2,972.15,972.15,0.0093025,0.0,1319,0.839344,67.9359
-0.00172353,397.7423429489136,506975,-0.00564813613892,2,972.15,972.15,0.00570971,0.0,1321,0.83505,68.4774
-0.00378592,399.3286030292511,508975,-0.00167441368103,2,972.15,972.15,0.00605507,0.0,1323,0.847195,68.5638
-0.00602123,400.93772315979004,511975,-0.000810146331787,3,972.15,972.15,0.00569122,0.0,1326,0.855549,99.7788
-0.00821234,402.5467302799225,513975,-0.000273466110229,2,972.15,972.15,0.0047055,0.0,1328,0.858262,67.8899
-0.00864517,404.1414535045624,515975,-0.000606060028076,2,972.15,972.15,0.00689421,0.0,1330,0.855444,67.9943
-0.00895178,405.7507338523865,517975,0.000592827796936,2,972.15,972.15,0.00730395,0.0,1332,0.836145,53.399
-0.0053104,407.34306287765503,519975,-0.0640971660614,2,972.15,972.15,0.00760231,0.0,1334,0.844555,68.9675
-0.00901663,408.93710494041443,521975,0.0589370727539,2,972.15,972.15,0.00601479,0.0,1336,0.839099,68.7978
-0.0104908,410.53086948394775,523975,-0.0130822658539,2,972.15,972.15,0.0119322,0.0,1338,0.830589,67.7435
-0.00515408,412.1401364803314,525975,-0.000356197357178,2,972.15,972.15,0.00901603,0.0,1340,0.850919,67.6197
-0.00982521,413.7396433353424,527975,-7.10487365723e-05,2,972.15,972.15,0.00747563,0.0,1342,0.864752,67.1121
-0.00905509,415.34307885169983,529975,-0.0101455450058,2,972.15,972.15,0.0116072,0.0,1344,0.839619,67.6508
-0.00420807,416.9526844024658,532197,0.200001895428,3,970.2,970.2,0.00389266,0.0,1347,0.827952,72.1643
-0.0148257,418.5473885536194,534373,0.700871020555,6,931.96,931.96,0.0113074,0.0,1353,0.823477,65.9665
-0.00849213,420.1556136608124,535886,0.709682494402,3,917.09,917.09,0.00581691,0.0,1356,0.817633,38.4074
-0.00445638,421.7500309944153,537886,0.154493868351,2,922.78,922.78,0.0224726,0.0,1358,0.817616,64.0693
-0.00395699,423.3430931568146,539886,-0.0106431245804,2,922.78,922.78,0.00379196,0.0,1360,0.815293,69.6821
-0.00937477,424.9436650276184,541886,0.000388145446777,2,922.78,922.78,0.0153012,0.0,1362,0.835493,69.3966
-0.00627366,426.5461759567261,543886,-0.000870227813721,2,922.78,922.78,0.00820598,0.0,1364,0.863397,69.2761
-0.00661825,428.1406111717224,545886,0.0105790495872,2,922.78,922.78,0.00848598,0.0,1366,0.882904,57.5481
-0.00664626,429.7498309612274,547886,-0.0185467004776,2,922.78,922.78,0.00647398,0.0,1368,0.91036,69.5615
-0.0102482,431.3443868160248,550886,2.92062759399e-06,3,922.78,922.78,0.00960893,0.0,1371,0.889228,98.9139
-0.00620826,432.9365518093109,552886,-0.00738573074341,2,922.78,922.78,0.00717645,0.0,1373,0.901365,67.1059
-0.00566494,434.5314061641693,554886,-0.0160926580429,2,928.54,928.54,0.00700332,0.0,1375,0.923976,68.7086
-0.0090537,436.1407353878021,556886,-0.0011168718338,2,928.54,928.54,0.00587111,0.0,1377,0.940266,68.8216
-0.00603553,437.7437174320221,558886,0.0133159160614,2,928.54,928.54,0.00691617,0.0,1379,0.927124,62.2335
-0.00780171,439.327623128891,560886,-0.0308015346527,2,928.54,928.54,0.00935347,0.0,1381,0.927746,69.1416
-0.00909647,440.93776845932007,562886,-0.000391483306885,2,928.54,928.54,0.00960054,0.0,1383,0.922978,61.025
-0.0099223,442.53053855895996,564886,-0.00203454494476,2,935.8,935.8,0.0107193,0.0,1385,0.914278,67.136
-0.00576734,444.139710187912,566886,-0.0256049633026,2,939.11,939.11,0.00699767,0.0,1387,0.92546,68.8666
-0.00453404,445.73990392684937,568886,0.00949001312256,2,939.11,939.11,0.00580137,0.0,1389,0.929628,57.1354
-0.00669736,447.34331703186035,570886,-0.0441232919693,2,939.11,939.11,0.0111446,0.0,1391,0.937057,69.4182
-0.00548426,448.95268535614014,572886,0.0135233402252,2,939.11,939.11,0.00694973,0.0,1393,0.934366,64.7869
-0.00779981,450.54773902893066,575480,0.0871170163155,3,935.05,935.05,0.00557438,0.0,1396,0.921215,81.8036
-0.006227,452.1560392379761,577480,-0.0207469463348,2,935.05,935.05,0.00757557,0.0,1398,0.925183,68.6593
-0.00492254,453.7490508556366,579480,-0.00679850578308,2,935.05,935.05,0.00706075,0.0,1400,0.917701,67.6009
-0.0069579,455.359060049057,581480,-0.00712203979492,2,935.05,935.05,0.00859687,0.0,1402,0.918959,68.7673
-0.0050228,456.9528567790985,583480,-0.00491154193878,2,935.05,935.05,0.00706296,0.0,1404,0.93886,68.8058
-0.00820976,458.5466811656952,585480,0.0167644023895,2,935.05,935.05,0.00834176,0.0,1406,0.959132,61.9089
-0.00508555,460.14052081108093,587480,-0.0093160867691,2,935.05,935.05,0.00536254,0.0,1408,0.957579,69.4954
-0.00481677,461.75018763542175,589480,0.0187402963638,2,935.05,935.05,0.00534092,0.0,1410,0.942247,67.9256
-0.00513813,463.34453797340393,591480,0.00997430086136,2,935.05,935.05,0.0112489,0.0,1412,0.956211,68.1325
-0.00632216,464.95272183418274,593480,-0.00312352180481,2,935.05,935.05,0.00677835,0.0,1414,0.982406,69.4717
-0.00596925,466.5466048717499,595480,-0.00342071056366,2,935.05,935.05,0.0102394,0.0,1416,0.988747,69.3152
-0.00612965,468.14115166664124,597480,-0.00119137763977,2,935.05,935.05,0.0104275,0.0,1418,0.988006,69.2088
-0.00766257,469.75004959106445,599480,0.00131928920746,2,935.05,935.05,0.00485336,0.0,1420,0.959543,66.4417
-0.009225,471.3444082736969,601480,-0.000638723373413,2,935.05,935.05,0.0098428,0.0,1422,0.973276,69.0421
-0.005764,472.9522728919983,603480,-0.0122250318527,2,935.05,935.05,0.00553623,0.0,1424,0.986902,68.5883
-0.0066983,474.5459940433502,605480,-0.00112080574036,2,935.05,935.05,0.00965567,0.0,1426,0.988603,68.7525
-0.00637505,476.1555211544037,607480,2.75373458862e-05,2,935.05,935.05,0.00440861,0.0,1428,0.964964,68.7661
-0.0149345,477.7497024536133,610067,0.0075991153717,3,930.92,930.92,0.00808167,0.0,1431,0.982063,77.3226
-0.013459,479.3586709499359,611432,0.0760732293129,2,924.57,924.57,0.0113162,0.0,1433,0.987207,48.9396
-0.00529416,480.9531297683716,613432,-0.0320956707001,2,924.57,924.57,0.00873332,0.0,1435,0.986437,69.0473
-0.00856489,482.5459666252136,616432,0.028758764267,3,924.57,924.57,0.00666269,0.0,1438,0.993175,94.0934
-0.00553102,484.1566352844238,618432,-0.00768840312958,2,924.57,924.57,0.00718151,0.0,1440,0.986653,66.7341
-0.0134114,485.7508080005646,620432,-0.0632458925247,2,924.57,924.57,0.00694937,0.0,1442,0.994003,64.686
-0.00995298,487.358482837677,622432,-0.00331807136536,2,924.57,924.57,0.0097837,0.0,1444,0.989163,68.3791
-0.00641197,488.9530220031738,624432,0.0132170915604,2,924.57,924.57,0.00525737,0.0,1446,0.996639,66.5651
-0.00423903,490.5625295639038,626432,-0.0114533901215,2,932.35,932.35,0.00395982,0.0,1448,0.983757,68.7208
-0.00639946,492.15598917007446,628432,0.0244943499565,2,946.76,946.76,0.00701255,0.0,1450,0.985897,64.2859
-0.00385987,493.7657980918884,630432,-0.0165060758591,2,962.75,962.75,0.00545914,0.0,1452,0.97028,69.0108
-0.00593732,495.35876178741455,632432,-0.00554394721985,2,978.91,978.91,0.00286793,0.0,1454,0.979261,68.8112
-0.00858173,496.9526777267456,634432,-0.00175178050995,2,985.46,985.46,0.00671839,0.0,1456,0.977296,68.7906
-0.00868267,498.56209111213684,636432,0.000260949134827,2,985.46,985.46,0.00993331,0.0,1458,0.990111,68.7756
-0.00917204,500.1398878097534,638432,-0.010325551033,2,985.46,985.46,0.0158386,0.0,1460,1.0048,68.748
-0.00362183,501.74959421157837,640432,-0.000380396842957,2,985.46,985.46,0.00311014,0.0,1462,1.00667,68.6133
-0.00789624,503.34318804740906,642432,-0.000598549842834,2,985.46,985.46,0.011053,0.0,1464,0.997423,68.5543
-0.00745197,504.9366385936737,644432,-0.000191688537598,2,985.46,985.46,0.00890329,0.0,1466,0.9972,68.4904
-0.00337918,506.5470051765442,646432,0.000165224075317,2,985.46,985.46,0.00294998,0.0,1468,1.00564,68.4975
-0.00787983,508.1406104564667,648432,-0.000746607780457,2,985.46,985.46,0.00873664,0.0,1470,1.03724,68.478
-0.00691364,509.7494692802429,650432,5.2809715271e-05,2,985.46,985.46,0.00680395,0.0,1472,1.03986,68.3577
-0.0080535,511.34480237960815,652432,-0.00119745731354,2,985.46,985.46,0.00646178,0.0,1474,1.03452,66.9098
-0.00456931,512.9521796703339,654432,0.000823199748993,2,985.46,985.46,0.00522384,0.0,1476,1.06116,65.9122
-0.00640104,514.5534222126007,656432,-0.0281846523285,2,985.46,985.46,0.00851526,0.0,1478,1.04411,68.6205
-0.00832381,516.1513047218323,659432,-0.00846076011658,3,985.46,985.46,0.00783056,0.0,1481,1.03061,100.075
-0.00402106,517.7497763633728,661432,-0.000189304351807,2,985.46,985.46,0.00650799,0.0,1483,1.05387,68.0372
-0.00832069,519.3433668613434,663432,-0.00049102306366,2,985.46,985.46,0.00709978,0.0,1485,1.05121,68.1382
-0.00599621,520.9373636245728,665432,4.9889087677e-05,2,985.46,985.46,0.00611416,0.0,1487,1.04495,66.57
-0.0057235,522.5467357635498,667432,-0.00233173370361,2,985.46,985.46,0.0049738,0.0,1489,1.05709,68.1806
-0.00641993,524.1569211483002,669432,-0.0592124462128,2,985.46,985.46,0.00595048,0.0,1491,1.05744,68.4865
-0.00719097,525.7651543617249,671432,0.000850915908813,2,985.46,985.46,0.00722901,0.0,1493,1.05832,67.7486
-0.00752865,527.3588621616364,673432,0.0096463561058,2,989.52,989.52,0.00743626,0.0,1495,1.05647,66.5512
-0.00729082,528.9531121253967,675432,0.0340114831924,2,989.52,989.52,0.00640055,0.0,1497,1.05757,63.1766
-0.0041829,530.5580968856812,677432,-0.0175075531006,2,989.52,989.52,0.00424438,0.0,1499,1.04428,61.2983
-0.00730191,532.171261548996,679432,0.0213556289673,2,989.52,989.52,0.00680002,0.0,1501,1.04822,66.6433
-0.0066415,533.7657632827759,681432,-0.0346027612686,2,989.52,989.52,0.00719798,0.0,1503,1.03475,69.5503
-0.00538896,535.360292673111,683432,-0.0213967561722,2,989.52,989.52,0.00833486,0.0,1505,1.03193,69.5026
-0.00630987,536.9682242870331,685432,-0.0095009803772,2,989.52,989.52,0.00482539,0.0,1507,1.03851,69.1108
-0.00677256,538.5620667934418,687432,0.166614592075,2,989.52,989.52,0.00455751,0.0,1509,1.03344,27.8444
-0.00632489,540.172290802002,689432,-0.0376789569855,2,989.52,989.52,0.0102731,0.0,1511,1.02706,70.4001
-0.00732453,541.7649350166321,691432,-0.00146102905273,2,989.52,989.52,0.00706967,0.0,1513,1.02152,69.6538
-0.00796385,543.3741321563721,693432,0.221728384495,2,989.52,989.52,0.0125975,0.0,1515,1.02862,46.5213
-0.00615141,544.9682292938232,695432,-0.00307071208954,2,989.52,989.52,0.0138687,0.0,1517,1.04526,70.3229
-0.00902335,546.5623576641083,697432,-0.0398874282837,2,989.52,989.52,0.00440052,0.0,1519,1.02464,69.7446
-0.00573369,548.156836271286,699432,-0.00601327419281,2,989.52,989.52,0.00593549,0.0,1521,1.0365,69.0258
-0.00703533,549.7652273178101,702432,-0.00902879238129,3,989.52,989.52,0.0100579,0.0,1524,1.03838,98.0239
-0.0100859,551.3593542575836,704432,0.0527324080467,2,989.52,989.52,0.00794741,0.0,1526,1.05841,69.2695
-0.00943698,552.9535257816315,706519,0.156679213047,3,980.39,980.39,0.0099314,0.0,1529,1.06129,69.3645
-0.0087279,554.5618650913239,708519,0.00688618421555,2,984.52,984.52,0.0148802,0.0,1531,1.06882,59.0712
-0.0113621,556.1556284427643,709715,0.0745055675507,2,982.83,982.83,0.00865946,0.0,1533,1.0853,41.0005
-0.00869679,557.7649111747742,711715,0.0560656785965,2,982.83,982.83,0.00638752,0.0,1535,1.11053,55.1932
-0.0115304,559.3749752044678,714715,-0.0169686079025,3,982.83,982.83,0.00825523,0.0,1538,1.09433,98.5238
-0.00676653,560.9695198535919,716715,-0.0145043134689,2,982.83,982.83,0.00823588,0.0,1540,1.08311,68.8111
-0.00820867,562.5622925758362,718715,-0.00431799888611,2,982.83,982.83,0.00508162,0.0,1542,1.10486,63.9363
-0.00580605,564.1558835506439,720715,0.0749496817589,2,982.83,982.83,0.00794606,0.0,1544,1.11606,65.2305
-0.0130833,565.7650804519653,722715,0.0156117081642,2,982.83,982.83,0.0137658,0.0,1546,1.10934,68.0268
-0.00767316,567.3595659732819,724715,0.00390738248825,2,982.83,982.83,0.00914752,0.0,1548,1.11122,69.4373
-0.00922283,568.983952999115,726715,-0.00417160987854,2,982.83,982.83,0.00780574,0.0,1550,1.10868,69.2157
-0.00656668,570.5776898860931,728715,0.00510764122009,2,982.83,982.83,0.0156206,0.0,1552,1.09939,67.8383
-0.0116686,572.1711664199829,730715,-0.00432908535004,2,982.83,982.83,0.00809539,0.0,1554,1.08699,68.7079
-0.00263864,573.7813305854797,732715,-0.00516796112061,2,982.83,982.83,0.00248185,0.0,1556,1.09181,69.3481
-0.00572697,575.3804190158844,734715,1.93119049072e-05,2,982.83,982.83,0.00569829,0.0,1558,1.10803,69.1176
-0.00711614,576.983809709549,736715,0.000756442546844,2,982.83,982.83,0.00503705,0.0,1560,1.10393,67.9334
-0.0107548,578.5775485038757,738715,0.402999222279,2,982.83,982.83,0.0061395,0.0,1562,1.09833,37.2641
-0.00552988,580.1724135875702,740715,-0.0117181539536,2,982.83,982.83,0.00645036,0.0,1564,1.09134,70.2698
-0.00466066,581.7655601501465,742715,-0.03670835495,2,982.83,982.83,0.00422601,0.0,1566,1.07036,68.6047
-0.00509049,583.374696969986,744715,-0.0180160999298,2,982.83,982.83,0.00466959,0.0,1568,1.0819,69.3284
-0.0063069,584.9681353569031,746715,-0.0125778913498,2,982.83,982.83,0.00554987,0.0,1570,1.0998,68.8317
-0.00556804,586.5774910449982,748715,-0.00334537029266,2,982.83,982.83,0.00686294,0.0,1572,1.11444,69.0513
-0.00425028,588.1712400913239,750715,-0.00483059883118,2,982.83,982.83,0.00392324,0.0,1574,1.11769,68.9152
-0.0113897,589.7818973064423,753072,0.418362855911,3,976.4,976.4,0.00480331,0.0,1577,1.11737,48.4645
-0.00548303,591.3743679523468,755072,-0.0236387252808,2,976.4,976.4,0.00790583,0.0,1579,1.12431,68.623
-0.00521902,592.9838991165161,757072,-0.00361585617065,2,976.4,976.4,0.00854519,0.0,1581,1.14112,68.9464
-0.00803815,594.5776760578156,759072,-0.0860215425491,2,976.4,976.4,0.00655542,0.0,1583,1.17207,69.7908
-0.00745394,596.1711587905884,761072,-0.00269854068756,2,976.4,976.4,0.00840241,0.0,1585,1.16353,68.5238
-0.00394371,597.8132448196411,763072,-0.000341892242432,2,976.4,976.4,0.00643194,0.0,1587,1.17937,68.5375
-0.00469323,599.4057168960571,765072,-0.00937986373901,2,976.4,976.4,0.0090994,0.0,1589,1.18657,68.541
-0.0116969,601.0150692462921,767165,0.0392365455627,3,967.33,967.33,0.00545288,0.0,1592,1.19068,57.2062
-0.0100987,602.6087908744812,769165,-0.123227477074,2,967.33,967.33,0.00891612,0.0,1594,1.17795,70.392
-0.00603825,604.2178468704224,771165,-0.0368586778641,2,967.33,967.33,0.00377586,0.0,1596,1.18591,68.4831
-0.00877839,605.8119139671326,773165,-0.0107005834579,2,967.33,967.33,0.00938963,0.0,1598,1.18867,65.0413
-0.00740722,607.423582315445,776165,-0.0212954282761,3,967.33,967.33,0.00585825,0.0,1601,1.16503,99.955
-0.00999211,609.0070068836212,778042,0.0151895880699,2,966.1,966.1,0.00863653,0.0,1603,1.18192,60.2054
-0.00755329,610.609349489212,780042,-0.0103352069855,2,966.1,966.1,0.00779124,0.0,1605,1.16487,68.7058
-0.00824881,612.202880859375,782042,-0.0137872695923,2,966.1,966.1,0.00618001,0.0,1607,1.14496,68.5937
-0.00661313,613.796228647232,784042,-0.00314676761627,2,966.1,966.1,0.0046602,0.0,1609,1.14431,67.8545
-0.0103628,615.4053702354431,785978,0.0259965658188,2,965.46,965.46,0.00568309,0.0,1611,1.13874,52.8056
-0.0103632,617.0008058547974,788149,0.009801030159,3,957.17,957.17,0.0102108,0.0,1614,1.12892,97.9682
-0.0081129,618.609179019928,790149,-0.0113151073456,2,957.17,957.17,0.00877039,0.0,1616,1.14402,68.2401
-0.00678564,620.202805519104,792149,-0.0124357938766,2,957.17,957.17,0.00829459,0.0,1618,1.14593,68.2632
-0.00805528,621.8119750022888,794149,0.00536715984344,2,957.17,957.17,0.00832202,0.0,1620,1.14833,66.4929
-0.00961539,623.4055721759796,796149,0.00860977172852,2,957.17,957.17,0.0112755,0.0,1622,1.16291,64.1301
-0.00887022,625.0156545639038,798149,-0.029084444046,2,957.17,957.17,0.0121657,0.0,1624,1.18152,66.3303
-0.00976658,626.6084268093109,800659,0.0819904208183,3,961.4,961.4,0.00654361,0.0,1627,1.17446,84.5781
-0.00721447,628.2047431468964,802659,0.00685274600983,2,961.4,961.4,0.00897766,0.0,1629,1.17137,64.9926
-0.00789239,629.8126709461212,804659,-0.0150064229965,2,961.4,961.4,0.00478762,0.0,1631,1.17184,68.7417
-0.00586723,631.4218611717224,806074,0.0353057980537,2,963.59,963.59,0.00631096,0.0,1633,1.15411,65.2169
-0.00572715,633.0309348106384,808074,-0.0205509662628,2,963.59,963.59,0.00583896,0.0,1635,1.168,67.7206
-0.00685651,634.6246600151062,810074,0.00397050380707,2,963.59,963.59,0.00854299,0.0,1637,1.17804,67.4928
-0.00533502,636.2323741912842,812074,0.0114433169365,2,963.59,963.59,0.00777545,0.0,1639,1.18215,68.688
-0.00975812,637.8272886276245,815074,0.00660467147827,3,963.59,963.59,0.00665987,0.0,1642,1.1985,87.9755
-0.0116538,639.4228866100311,816991,0.118603467941,2,962.76,962.76,0.00760877,0.0,1644,1.19337,43.2961
-0.00700498,641.0304884910583,818991,-0.0237647294998,2,962.76,962.76,0.00714669,0.0,1646,1.18869,68.2396
-0.0101421,642.6242048740387,820991,0.013176202774,2,962.76,962.76,0.00819309,0.0,1648,1.17911,68.0518
-0.00777127,644.2353191375732,822991,-0.00840926170349,2,962.76,962.76,0.00630849,0.0,1650,1.18125,69.3012
-0.00919262,645.8278226852417,824991,0.00235599279404,2,962.76,962.76,0.00683345,0.0,1652,1.17357,68.914
-0.00928535,647.4681453704834,826991,0.0101440548897,2,962.76,962.76,0.00720077,0.0,1654,1.17233,68.6871
-0.00693128,649.0632781982422,828991,-0.0406481027603,2,962.76,962.76,0.00486604,0.0,1656,1.17263,69.4333
-0.00947316,650.6559946537018,831203,0.010042309761,3,954.88,954.88,0.00700386,0.0,1659,1.15868,95.4205
-0.00294227,652.2496786117554,833203,-0.00955080986023,2,954.88,954.88,0.00702642,0.0,1661,1.16958,68.2553
-0.00939034,653.8589406013489,835203,-0.0152688026428,2,954.88,954.88,0.00661582,0.0,1663,1.16807,68.1172
-0.00934169,655.4525148868561,837203,0.0257630348206,2,954.88,954.88,0.00667399,0.0,1665,1.15924,50.8243
-0.00603415,657.062422990799,839203,-0.0111408233643,2,954.88,954.88,0.00801675,0.0,1667,1.15962,69.8594
-0.00856143,658.6561443805695,841203,-0.0458186864853,2,954.88,954.88,0.00597121,0.0,1669,1.16775,68.958
-0.00842321,660.251008272171,843203,-0.00467109680176,2,954.88,954.88,0.00734793,0.0,1671,1.17632,68.9754
-0.00777675,661.8590838909149,845203,-0.0263274908066,2,954.88,954.88,0.00915119,0.0,1673,1.18615,68.6726
-0.00680267,663.4525828361511,847203,-0.00230574607849,2,954.88,954.88,0.0047578,0.0,1675,1.18569,68.6495
-0.00740574,665.0459513664246,849203,-0.000365495681763,2,961.31,961.31,0.00672816,0.0,1677,1.15933,68.6508
-0.00852681,666.6406774520874,851203,-0.00317430496216,2,961.31,961.31,0.0116088,0.0,1679,1.17296,68.587
-0.00606524,668.2497358322144,853203,-0.0012503862381,2,961.31,961.31,0.00500534,0.0,1681,1.18477,68.5657
-0.00525569,669.8437848091125,855203,-0.000714540481567,2,961.31,961.31,0.00718327,0.0,1683,1.19302,68.5756
-0.00737265,671.4529876708984,857203,-0.000777244567871,2,961.31,961.31,0.00683833,0.0,1685,1.20127,68.5775
-0.0123375,673.0466346740723,859203,0.00293833017349,2,961.31,961.31,0.010628,0.0,1687,1.20485,63.7634
-0.00862404,674.6882259845734,862203,0.0432481169701,3,962.28,962.28,0.00616291,0.0,1690,1.20934,93.6796
-0.0132841,676.2818779945374,863428,0.266233742237,5,932.63,932.63,0.00654605,0.0,1695,1.22371,75.3814
-0.00878344,677.8903739452362,865428,0.0685198903084,2,932.63,932.63,0.00680571,0.0,1697,1.20856,66.3618
-0.00821104,679.4839224815369,867428,-0.0205659866333,2,932.63,932.63,0.00647572,0.0,1699,1.19889,69.5089
-0.00498697,681.0791108608246,869428,-0.0250593423843,2,932.63,932.63,0.00450496,0.0,1701,1.19554,69.4934
-0.00610232,682.6874697208405,872428,-0.0126593112946,3,933.86,933.86,0.0035472,0.0,1704,1.19309,101.324
-0.00780016,684.2819592952728,874428,-0.0204073190689,2,933.86,933.86,0.013207,0.0,1706,1.20505,68.1934
-0.00685018,685.8901162147522,876428,-0.000758647918701,2,933.86,933.86,0.00711145,0.0,1708,1.20381,68.1208
-0.00548189,687.4835758209229,878428,-0.000577688217163,2,933.86,933.86,0.0091931,0.0,1710,1.22633,68.2168
-0.0108265,689.1090428829193,880629,0.0045667886734,3,934.8,934.8,0.005513,0.0,1713,1.21287,90.4174
-0.0086794,690.7186541557312,882629,-0.0395245552063,2,934.8,934.8,0.0173499,0.0,1715,1.21018,67.9367
-0.00837941,692.3276183605194,884629,-0.0236083269119,2,934.8,934.8,0.00811579,0.0,1717,1.21516,67.8549
-0.0045207,693.921098947525,886629,-0.00014340877533,2,934.8,934.8,0.00590716,0.0,1719,1.22835,67.8039
-0.00869251,695.5155460834503,888629,-0.0216506719589,2,934.8,934.8,0.0107686,0.0,1721,1.23343,68.4724
-0.0106757,697.1232311725616,890629,-0.0210083723068,2,934.8,934.8,0.00537509,0.0,1723,1.23958,67.4679
-0.00657396,698.7190551757812,892629,-0.000774383544922,2,934.8,934.8,0.0071682,0.0,1725,1.25759,67.5403
-0.0110696,700.3291296958923,894967,0.199119210243,3,933.08,933.08,0.00647033,0.0,1728,1.23726,69.7549
-0.00845474,701.9228451251984,896967,-0.00690400600433,2,933.08,933.08,0.0102052,0.0,1730,1.22608,66.8531
-0.00950366,703.5148923397064,898967,-0.00474286079407,2,938.93,938.93,0.0114544,0.0,1732,1.22988,67.3079
-0.00716999,705.1096665859222,900967,0.000985562801361,2,938.93,938.93,0.00642503,0.0,1734,1.24677,67.4217
-0.00933024,706.7155923843384,903106,0.0240649580956,3,930.32,930.32,0.0108704,0.0,1737,1.23324,86.9917
-0.0111341,708.3122434616089,905106,0.0202121138573,2,930.32,930.32,0.0115213,0.0,1739,1.2455,68.6742
-0.00745479,709.922513961792,907106,-0.00529253482819,2,930.32,930.32,0.005993,0.0,1741,1.25219,67.7401
-0.0121448,711.5156052112579,909106,-0.000637888908386,2,931.15,931.15,0.0147888,0.0,1743,1.25657,67.9142
-0.00654432,713.1090512275696,911106,-0.00397372245789,2,931.15,931.15,0.00585125,0.0,1745,1.26388,68.0024
-0.00759196,714.7184057235718,913106,-0.000781536102295,2,931.15,931.15,0.0042157,0.0,1747,1.25806,68.0721
-0.0107415,716.2973160743713,915068,0.047654747963,2,930.77,930.77,0.00603501,0.0,1749,1.25591,50.1033
-0.00924522,717.9054169654846,917275,0.165828466415,3,922.84,922.84,0.00867959,0.0,1752,1.26539,81.249
-0.0119225,719.4930679798126,918717,0.170260906219,2,917.26,917.26,0.00970205,0.0,1754,1.2383,55.6876
-0.00559717,721.10888504982,920717,-0.0450521707535,2,917.26,917.26,0.0039016,0.0,1756,1.2575,69.5926
-0.0107324,722.7036213874817,922717,0.00152593851089,2,925.14,925.14,0.00686722,0.0,1758,1.28054,66.5155
-0.00629446,724.2973728179932,924717,-0.0061331987381,2,925.14,925.14,0.0123108,0.0,1760,1.27882,67.766
-0.00632132,725.9054193496704,927717,0.000203907489777,3,925.14,925.14,0.00474462,0.0,1763,1.28802,98.6214
-0.00944643,727.4995274543762,929717,-0.0170192718506,2,925.14,925.14,0.0179906,0.0,1765,1.301,68.4827
-0.00715246,729.1091139316559,931717,-0.00486981868744,2,925.14,925.14,0.00783158,0.0,1767,1.3092,68.029
-0.00700141,730.6947474479675,933717,-0.0194944143295,2,925.14,925.14,0.0113411,0.0,1769,1.31155,67.5524
-0.00654896,732.2971670627594,935717,-0.000485301017761,2,925.14,925.14,0.00459612,0.0,1771,1.31864,67.9693
-0.00850661,733.8906209468842,937717,-0.000860571861267,2,925.14,925.14,0.0156476,0.0,1773,1.28956,67.9791
-0.00731204,735.5003688335419,939717,0.0027694106102,2,925.14,925.14,0.00676349,0.0,1775,1.29795,67.6778
-0.0103311,737.0928235054016,941717,0.00319129228592,2,925.14,925.14,0.00913553,0.0,1777,1.30861,68.4194
-0.00658877,738.6948654651642,943717,0.0104773640633,2,925.14,925.14,0.00738243,0.0,1779,1.32922,68.6517
-0.00700096,740.296019077301,945717,0.0184707641602,2,925.14,925.14,0.00911133,0.0,1781,1.34104,68.2238
