#{"env_id": "Walker2d-v2", "t_start": 1536342317.4560516}
r,l,t
-5.815589,35,1.258816
-0.502286,12,1.274443
3.455121,18,1.290066
-1.557066,10,1.290066
-4.518607,14,1.305692
-5.120617,11,1.305692
11.659423,38,1.336941
3.908733,14,1.352567
2.603034,18,1.352567
-1.32317,11,1.368191
-6.594909,14,1.383817
-2.732886,21,1.399442
5.845953,17,1.399442
1.903019,12,1.415066
-3.567919,10,1.415066
1.250825,22,1.430692
-1.448629,11,1.446316
-1.536968,8,1.446316
-7.628474,22,1.461941
-2.614687,11,1.477566
2.225668,22,1.493191
-3.062753,8,1.493191
-0.815162,32,1.508816
-7.087936,32,1.540065
2.60362,21,1.555691
-2.015865,20,1.571316
1.170072,14,1.571316
-5.204046,13,1.586942
-5.604779,20,1.602566
-4.571492,14,1.61819
-2.988128,30,1.633816
0.472054,10,1.633816
-2.170189,8,1.64944
0.997388,22,1.665066
-0.802915,35,1.680691
-4.293172,15,1.696315
7.109819,24,1.71905
12.233479,40,1.734677
0.453724,43,1.765925
12.21342,23,1.781562
1.849286,15,1.797176
0.109023,13,1.8128
-3.066343,9,1.8128
6.636273,17,1.828426
-3.206994,22,1.844051
-3.371779,13,1.844051
-2.385761,12,1.859676
-1.41616,10,1.859676
3.596427,28,1.890926
3.329539,16,1.890926
-3.183142,10,1.90655
-2.04004,26,1.922177
-9.024801,23,1.937801
3.235894,12,1.953426
3.470721,14,1.953426
-5.342705,9,1.96905
-0.845569,16,1.96905
1.412851,16,1.984681
0.254318,24,2.0003
3.281509,13,2.015927
-1.881906,18,2.015927
1.868854,27,2.047174
3.25379,15,2.047174
-1.183208,21,2.0628
-8.579013,21,2.078424
1.278147,14,2.094049
-1.286134,9,2.094049
-1.542449,19,2.109674
-7.685675,23,2.125299
-3.183834,21,2.140924
-5.153576,19,2.156549
-2.626045,12,2.172174
2.036571,14,2.172174
10.949524,31,2.203424
-2.791609,20,2.21905
-4.371113,24,2.234675
-2.967862,10,2.234675
-0.192299,19,2.250301
11.264611,21,2.265925
-0.153052,11,2.265925
1.333949,13,2.281552
-4.69058,24,2.297174
-10.900767,15,2.312799
5.575801,22,2.328426
-1.752688,20,2.34405
4.173482,20,2.359675
-3.747119,31,2.375301
0.138968,10,2.375301
7.30007,17,2.390925
6.173199,20,2.406587
-3.599778,20,2.422176
10.354646,19,2.4378
-8.58931,22,2.453424
3.438387,22,2.469049
9.66221,27,2.484674
5.276493,16,2.5003
-2.382375,27,2.515924
-2.991985,24,2.531549
-7.600591,9,2.531549
5.185535,30,2.562799
-10.100299,18,2.578424
-4.181209,10,2.578424
-2.375893,14,2.59405
6.668057,17,2.59405
-1.822358,11,2.617265
-4.622304,16,2.618307
-1.70308,10,2.633933
-2.515499,12,2.633933
-2.759316,14,2.649559
-1.63156,15,2.649559
1.263448,16,2.665185
-5.045477,19,2.68081
-1.836871,22,3.680804
1.500068,10,3.680804
13.408775,30,3.71629
0.465482,13,3.720342
-5.38253,11,3.720342
3.401702,27,3.751593
-2.271035,14,3.751593
2.229072,16,3.767218
-2.673451,9,3.767218
1.490686,15,3.782843
-1.756069,35,3.814091
-1.169198,14,3.814091
-3.444039,25,3.829719
-2.987537,12,3.845344
7.954797,21,3.860967
2.915741,17,3.876592
10.07786,23,3.892217
-0.69969,16,3.892217
-0.704363,19,3.907844
3.060421,24,3.923467
-1.777958,15,3.939092
1.395767,12,3.939092
-3.268549,18,3.954718
8.007165,21,3.970343
9.672228,29,3.985968
-0.536744,16,4.001592
