#{"t_start": 1536326165.573852, "env_id": "Hopper-v2"}
r,l,t
7.798984,10,1.531417
11.008096,17,1.547042
10.067486,12,1.547042
7.974094,10,1.562667
115.512568,69,1.609541
15.298889,17,1.609541
6.788847,10,1.625166
10.716873,18,1.625166
11.416758,12,1.640791
11.079966,13,1.656417
12.413225,16,1.656417
6.760677,17,1.672041
12.485063,14,1.687666
7.47051,14,1.687666
12.618429,14,1.703292
9.324319,13,1.703292
26.406119,35,1.734541
6.195963,13,1.734541
6.50234,16,1.750166
4.250922,8,1.750166
23.047125,26,1.781416
9.122505,11,1.781416
9.392937,12,1.797041
8.402733,15,1.797041
20.860639,19,1.812667
10.955763,35,1.843918
7.737738,12,1.843918
13.925043,21,1.859542
16.75459,18,1.875166
7.427747,11,1.875166
12.855936,21,1.890793
11.988538,15,1.906419
9.495965,16,1.922043
38.434987,39,1.937666
8.299652,12,1.953291
22.699603,45,1.984541
40.519475,40,2.015791
10.099691,16,2.031416
10.710559,12,2.031416
16.798818,19,2.047041
13.911742,16,2.062666
4.289447,9,2.07829
11.633385,14,2.07829
7.233182,10,2.093915
7.226054,10,2.093915
5.303605,10,2.109541
6.292626,10,2.109541
12.416871,14,2.125165
7.101297,11,2.125165
9.102808,12,2.140791
9.62759,19,2.156415
12.546522,18,2.17204
44.986528,44,2.20329
19.685904,24,2.218915
5.32469,12,2.23454
12.05718,14,2.23454
18.824163,21,2.250165
8.794364,11,2.26579
21.095338,19,2.281415
9.559113,12,2.281415
25.14009,30,2.312665
12.482567,18,2.312665
9.130211,11,2.32829
21.277973,29,2.343915
6.604379,11,2.359539
10.93538,29,2.375164
6.514607,9,2.390789
17.039827,16,2.406414
6.739335,11,2.406414
9.522593,11,2.42204
20.086952,30,2.437665
9.361406,14,2.453289
10.546949,30,2.468914
10.700896,20,2.48454
8.079553,10,2.500164
9.972234,14,2.500164
9.972658,16,2.51579
12.472394,16,2.531414
10.245494,23,2.547039
76.355993,45,2.578289
10.806301,28,2.602156
22.673166,25,2.617784
12.622131,21,2.633408
9.007141,13,2.649033
6.430386,11,2.649033
10.509603,25,2.680283
14.254574,16,2.680283
5.331027,8,2.695908
12.067139,16,2.711532
71.225832,53,2.742782
9.290416,14,2.758408
27.107085,24,2.774033
14.511768,16,2.789658
4.884775,10,2.789658
29.040546,38,2.820907
8.58125,16,2.836533
11.707638,15,2.836533
21.554151,33,2.867782
16.550074,19,2.883408
14.326813,14,2.899032
11.498746,13,2.899032
12.750335,19,2.914658
92.297324,73,2.977157
5.376831,21,2.992783
13.626594,15,2.992783
6.669744,10,3.008407
13.448873,15,3.008407
9.400721,18,4.172006
39.823072,41,4.203256
6.869319,15,4.218881
48.879778,51,4.265755
7.779759,10,4.265755
9.562752,14,4.28138
5.492028,13,4.28138
51.674926,52,4.328256
12.139589,13,4.34388
28.244253,32,4.359505
8.623017,11,4.37513
39.139802,32,4.390755
11.553212,16,4.40638
34.329654,34,4.437631
11.716795,23,4.453255
68.403777,40,4.484509
16.962688,18,4.484509
12.614409,18,4.50013
46.430737,48,4.547005
66.267897,58,4.578254
71.565563,66,4.633244
82.973398,79,4.695742
78.52802,48,4.726992
11.87586,19,4.742617
7.740711,14,4.758242
21.939943,20,4.773868
133.087646,99,4.836368
31.000078,28,4.867617
110.332537,62,4.914492
16.296767,16,4.914492
7.176428,10,4.930117
80.716078,48,4.961366
13.615931,27,4.992617
6.300696,9,4.992617
10.975583,19,5.008241
8.15335,14,5.023867
37.836162,40,5.055116
54.323936,39,5.086366
9.81601,17,5.086366
25.394281,23,5.117616
11.49033,13,5.117616
9.12237,13,5.133241
26.325731,23,5.148867
35.665256,27,5.16449
66.281977,62,5.211366
27.090059,20,5.22699
96.794768,82,5.289491
9.390733,11,5.289491
95.291978,52,5.336365
25.183068,26,5.351991
15.688631,17,5.367615
7.487503,13,5.383241
7.604979,16,5.383241
28.57359,28,5.414491
27.085183,27,5.430115
12.742257,17,5.44574
14.302996,15,5.461365
27.815874,33,5.47699
22.787208,28,5.50824
17.792009,18,5.523865
11.102108,22,5.53949
10.600757,20,5.555115
22.302906,22,5.57074
160.918659,91,5.633241
22.856145,21,5.648865
20.769001,20,5.66449
94.102624,67,6.533083
29.017893,26,6.548707
12.262604,31,6.579474
123.718664,68,6.626774
26.027979,28,6.642398
28.370408,23,6.658022
35.886284,27,6.673648
127.025333,73,6.736147
19.604652,18,6.751772
48.584331,29,6.767397
79.155733,53,6.814272
10.994348,12,6.814272
29.596219,26,6.845522
139.058812,72,6.892398
56.597412,45,6.923647
31.555382,42,6.954897
11.748168,22,6.970521
38.120225,31,7.001772
54.312672,40,7.017396
7.43262,12,7.033021
63.817278,69,7.079896
8.580857,23,7.095522
18.466413,20,7.111147
28.071311,27,7.142396
6.056792,9,7.142396
84.667094,52,7.189271
21.104268,31,7.204896
116.763959,65,7.25177
35.362763,26,7.267395
19.195331,18,7.28302
128.897422,90,7.34552
70.620109,42,7.376771
19.394824,18,7.392395
65.170909,39,7.423645
10.394008,15,7.43927
10.899751,16,7.454895
10.769498,28,7.47052
20.627395,22,7.486144
7.160499,10,7.486144
11.821373,13,7.50177
13.14936,14,7.517396
92.438434,59,7.56427
18.228566,22,7.579895
8.593665,11,7.579895
213.437545,129,7.680779
20.408124,20,7.696405
117.457182,85,7.758905
73.424751,48,7.790155
57.159447,43,7.821405
125.377014,65,7.86828
22.861338,23,7.883904
8.789434,12,7.899529
176.980955,91,7.962028
74.215904,50,8.008904
11.589617,15,8.008904
18.800655,36,8.040155
127.905158,69,8.95655
128.365411,65,9.019049
97.026983,53,9.050299
13.47354,18,9.065924
14.082627,17,9.08155
167.116585,84,9.144049
194.617815,88,9.206548
163.778896,85,9.26905
22.255936,46,9.300298
71.517476,43,9.347172
88.56743,50,9.378423
11.181737,12,9.394047
35.959795,48,9.425298
62.87649,57,9.472172
98.252242,55,9.517911
168.809604,98,9.58041
28.112707,23,9.596035
83.47006,50,9.64291
10.965874,12,9.64291
204.644275,98,9.721035
46.211103,46,9.752285
120.45271,83,9.814785
107.143623,58,9.86166
71.135241,42,9.89291
79.174237,46,9.92416
60.726255,40,9.955409
8.474467,10,9.955409
49.480222,39,9.986659
55.595104,33,10.017909
38.54617,30,10.033535
14.524175,17,10.049159
36.179911,33,10.064784
13.321329,15,10.08041
83.099053,50,10.111659
245.663066,110,10.189785
