TimestepsSoFar,EpRewMean,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,loss_kl,TimeElapsed,loss_ent,ev_tdlam_before,loss_pol_surr,EpThisIter,EpLenMean
462405,1418.82459347,1979,0.0,29.4086,0.0226616,510.0007643699646,0.776842,0.986055682413,-0.0281987,4,369.38
464655,1417.46137229,1985,0.0,14.0827,0.0278253,512.4673390388489,0.768536,0.996287027374,-0.0253041,6,368.72
466780,1421.14167819,1991,0.0,22.1632,0.0174347,514.9087791442871,0.751103,0.990841501392,-0.0348247,6,369.2
468848,1441.06951633,1997,0.0,17.1662,0.0205977,517.2892508506775,0.734833,0.995187726803,-0.0387246,6,373.25
470786,1424.39516281,2004,0.0,597.0,0.0215971,519.7595813274384,0.750539,0.85570064187,-0.0272225,7,368.92
473000,1370.98485805,2012,0.0,298.713,0.0321233,522.2758560180664,0.757966,0.922567479312,-0.0225575,8,354.29
475054,1373.69672693,2018,0.0,72.8034,0.0208409,524.8606617450714,0.74639,0.970914268866,-0.0347746,6,355.65
476883,1369.06052981,2023,0.0,24.3908,0.0245612,527.3127138614655,0.7112,0.990768192336,-0.034794,5,354.68
479004,1332.56722793,2030,0.0,69.7576,0.0178666,529.4216592311859,0.679951,0.97802076675,-0.0351533,7,345.05
480979,1339.26574266,2036,0.0,18.5419,0.0296243,531.5156214237213,0.690389,0.992503578775,-0.0319033,6,347.13
483300,1348.54486953,2042,0.0,26.3676,0.0216215,533.6407001018524,0.668013,0.994070285931,-0.0302651,6,350.42
485085,1329.59732936,2047,0.0,28.2855,0.023424,535.7656767368317,0.637272,0.989432084374,-0.0289344,5,345.62
487328,1325.65297551,2053,0.0,13.7763,0.0225599,537.8582873344421,0.640755,0.995537490584,-0.0331175,6,343.61
489176,1351.64029047,2057,0.0,13.4369,0.0219475,539.9521911144257,0.637993,0.995000001509,-0.0350554,4,350.5
491356,1351.7837555,2063,0.0,17.0241,0.0204982,542.0709874629974,0.638303,0.996172028827,-0.0342901,6,350.26
493210,1355.95975374,2068,0.0,10.8199,0.0238524,544.1977763175964,0.626539,0.996965923347,-0.0317208,5,351.28
495355,1359.23623129,2074,0.0,9.99538,0.023789,546.3199379444122,0.60887,0.997059996007,-0.0325257,6,351.98
497577,1357.42771614,2079,0.0,10.3361,0.0254235,548.4302039146423,0.587992,0.997372685233,-0.0332804,5,351.72
499497,1371.03009519,2083,0.0,9.09082,0.027208,550.4950194358826,0.597366,0.996242007473,-0.0252633,4,355.11
501628,1383.32456408,2089,0.0,26.4442,0.0179448,552.6371736526489,0.572659,0.993230556604,-0.0339469,6,358.29
503548,1362.9617261,2095,0.0,50.5603,0.0186067,554.7667217254639,0.560662,0.979366205633,-0.0320324,6,352.74
505678,1375.54635915,2101,0.0,15.6077,0.0245759,556.9763250350952,0.526264,0.99352398701,-0.0373528,6,356.08
507813,1396.83154389,2107,0.0,448.084,0.0309334,559.2194263935089,0.53185,0.909854456782,-0.0180064,6,361.08
509903,1410.40430265,2114,0.0,25.35,0.0296702,561.4922404289246,0.525537,0.985304682516,-0.0338019,7,364.02
511901,1413.99541768,2119,0.0,18.3171,0.032022,563.7739596366882,0.51208,0.993580593262,-0.0221805,5,364.25
513411,1432.4939253,2122,0.0,14.0768,0.0267589,566.0862736701965,0.496946,0.994206023868,-0.0260216,3,369.45
515941,1478.82185598,2127,0.0,8.7259,0.0245014,568.5795247554779,0.477083,0.997068061726,-0.0353119,5,380.24
518013,1481.69710896,2133,0.0,17.0467,0.0309506,570.9766843318939,0.435591,0.989228125662,-0.0264983,6,380.86
520027,1501.12463738,2137,0.0,11.4542,0.0224546,573.39160323143,0.430225,0.994111878332,-0.0320079,4,385.77
522114,1494.90894738,2143,0.0,15.2322,0.025518,575.8292050361633,0.398388,0.995572048239,-0.028552,6,383.46
524014,1504.55340755,2148,0.0,15.5864,0.0232116,578.3981590270996,0.383672,0.993808916304,-0.0367956,5,385.45
526044,1511.92073907,2153,0.0,20.2783,0.028294,580.9216301441193,0.375929,0.98807361722,-0.0339569,5,387.16
528376,1516.27965249,2158,0.0,14.0569,0.0282603,583.3573882579803,0.347268,0.985413329676,-0.0273874,5,388.05
530144,1514.67752307,2163,0.0,379.418,0.0170889,585.421807050705,0.348111,0.896926939487,-0.0253546,5,387.88
532273,1509.78232081,2169,0.0,14.2352,0.0243201,587.5320293903351,0.34347,0.987476691604,-0.0285165,6,386.09
534429,1528.58104764,2174,0.0,13.4945,0.0262689,589.6485371589661,0.315211,0.994941099547,-0.0377465,5,390.74
536276,1492.53630671,2180,0.0,389.679,0.0350864,591.773101568222,0.319147,0.919122777879,-0.0190634,6,381.16
538549,1498.88267692,2185,0.0,358.32,0.034863,593.9139006137848,0.332438,0.92795009166,-0.0235874,5,383.43
539972,1500.62469745,2189,0.0,19.0657,0.0288568,596.0077528953552,0.30357,0.98185281083,-0.0204894,4,383.44
542603,1531.71796129,2195,0.0,19.0956,0.0359746,598.1334838867188,0.275595,0.992762469221,-0.0256051,6,390.55
544561,1554.67876023,2199,0.0,14.6418,0.0227635,600.2580635547638,0.239109,0.993770971894,-0.0340384,4,396.26
546624,1558.18814891,2204,0.0,15.0278,0.0262161,602.3984763622284,0.257312,0.996024574153,-0.0352179,5,397.82
548550,1554.0245865,2210,0.0,198.07,0.0217026,604.4777610301971,0.268393,0.916936323047,-0.0208408,6,397.63
550799,1580.97318789,2215,0.0,13.5774,0.0296147,606.5864052772522,0.260025,0.988936686888,-0.0282014,5,404.8
552797,1562.9802633,2221,0.0,24.7037,0.0260772,608.6980073451996,0.258574,0.989448444918,-0.0393736,6,400.57
554973,1509.29883409,2228,0.0,71.3068,0.0269664,610.8586916923523,0.238531,0.97325559333,-0.0289096,7,387.27
556827,1511.76561494,2233,0.0,12.278,0.031679,613.0395345687866,0.247707,0.992987642065,-0.0388047,5,388.14
558765,1492.17627413,2238,0.0,14.891,0.019634,615.3136427402496,0.234406,0.995726509485,-0.0405518,5,383.51
560920,1519.02960556,2242,0.0,7.77278,0.0298171,617.5746321678162,0.254981,0.996268341318,-0.0369832,4,390.51
563069,1533.99435662,2247,0.0,21.7737,0.033009,619.8757951259613,0.240342,0.994269303977,-0.0284928,5,394.51
565058,1547.17577219,2251,0.0,20.2052,0.0217945,622.2183389663696,0.249707,0.991671573371,-0.0296643,4,398.46
567121,1537.30755418,2257,0.0,10.9427,0.0265237,624.6733424663544,0.232524,0.996929989662,-0.0379212,6,395.65
569175,1536.87234431,2262,0.0,12.3624,0.0215093,627.0861990451813,0.221469,0.996649120934,-0.0364768,5,395.08
571274,1547.76327168,2267,0.0,10.3803,0.0287434,629.4794313907623,0.247156,0.997336179484,-0.0324136,5,398.07
573270,1560.0429792,2271,0.0,8.92515,0.0256086,631.9842531681061,0.262208,0.9966053674,-0.031307,4,401.67
575349,1556.92804562,2277,0.0,9.43964,0.0349668,634.5239026546478,0.274767,0.997203208506,-0.0402358,6,400.39
577523,1559.62263755,2283,0.0,10.2295,0.0256155,637.0542833805084,0.281257,0.997177093523,-0.0305496,6,400.72
579431,1552.06136646,2288,0.0,7.39568,0.0264773,639.382936000824,0.267025,0.997616199544,-0.0313129,5,398.39
581585,1517.70244336,2295,0.0,12.9283,0.0287627,641.4924564361572,0.250886,0.996715906309,-0.0353079,7,389.82
583590,1490.55865799,2301,0.0,9.70132,0.0266436,643.6055793762207,0.243258,0.997176255332,-0.0327238,6,382.04
585555,1486.97237309,2307,0.0,12.4358,0.0253667,645.7390756607056,0.223185,0.996213048929,-0.0338714,6,380.86
587692,1471.90541751,2313,0.0,19.228,0.0222942,647.8280854225159,0.232911,0.984073875472,-0.0323046,6,376.93
589618,1482.82481034,2318,0.0,25.5453,0.0367965,649.8899967670441,0.226497,0.988479783759,-0.031092,5,379.02
591834,1487.19594277,2324,0.0,9.78789,0.0337792,652.0230951309204,0.230456,0.995650615543,-0.0263564,6,380.72
593568,1520.20914514,2327,0.0,8.48548,0.0241253,654.1324732303619,0.199599,0.99565886613,-0.0313712,3,389.32
595849,1508.96884027,2334,0.0,12.8449,0.021144,656.2738246917725,0.209937,0.994776862208,-0.03645,7,385.66
597990,1504.46508293,2340,0.0,8.65487,0.026343,658.3538501262665,0.219425,0.996937592747,-0.0430385,6,383.55
600062,1454.26385625,2347,0.0,17.0197,0.0245235,660.4694583415985,0.23229,0.994565079454,-0.0383673,7,369.93
601859,1433.75212103,2352,0.0,10.8181,0.0274443,662.5699875354767,0.217996,0.995845216792,-0.0284574,5,363.95
604050,1431.04817542,2359,0.0,10.1376,0.0305609,664.7105462551117,0.19709,0.997283408884,-0.0401779,7,362.74
606184,1389.45274663,2366,0.0,19.443,0.0246663,666.8850936889648,0.19034,0.994934194256,-0.0314706,7,352.26
608153,1362.22473545,2372,0.0,21.4536,0.0228684,669.0862245559692,0.193878,0.994515362196,-0.0416998,6,345.62
610287,1377.65485545,2377,0.0,10.8885,0.026425,671.3387053012848,0.171638,0.995322879404,-0.0375482,5,349.38
612230,1381.07273115,2382,0.0,12.3731,0.0248048,673.625431060791,0.149924,0.995544748381,-0.0314997,5,350.75
614310,1390.55201253,2387,0.0,9.37694,0.0284742,675.9063942432404,0.140794,0.996764694108,-0.0404504,5,353.51
616135,1413.37477403,2391,0.0,7.45981,0.0293977,678.3009946346283,0.180948,0.997095722938,-0.0323014,4,359.2
618080,1436.32009495,2395,0.0,6.51667,0.025955,680.6846480369568,0.153302,0.997911271872,-0.0363605,4,364.95
620522,1430.33444536,2402,0.0,36.5563,0.0227475,683.0855994224548,0.152492,0.983575349674,-0.0361754,7,364.43
622183,1448.24928166,2406,0.0,9.36647,0.0307067,685.5239441394806,0.169405,0.995848132763,-0.0225181,4,368.78
624425,1463.29514686,2412,0.0,9.32891,0.0315048,688.0234775543213,0.14823,0.997551077744,-0.037652,6,371.98
626485,1470.62220415,2417,0.0,11.9441,0.0252426,690.5860154628754,0.155742,0.986861858517,-0.0303248,5,373.45
628595,1449.67607522,2424,0.0,35.7854,0.0277481,693.0390741825104,0.14351,0.98456734512,-0.0307337,7,367.61
630752,1414.16400583,2431,0.0,49.9639,0.0237213,695.4067769050598,0.156222,0.986823583953,-0.0311746,7,357.69
632772,1431.19406435,2436,0.0,13.5841,0.0284336,697.5157923698425,0.143514,0.994397472125,-0.0289362,5,361.71
634797,1439.20275717,2442,0.0,9.58823,0.0317936,699.6483473777771,0.126767,0.996399172582,-0.0380908,6,363.2
636925,1457.25710645,2447,0.0,13.923,0.0409202,701.7578921318054,0.115199,0.994183251169,-0.0256945,5,368.63
638934,1466.18145761,2452,0.0,8.67885,0.0307503,703.8361413478851,0.11052,0.996863830369,-0.0361045,5,370.75
640908,1474.89971731,2457,0.0,16.8189,0.0236222,705.9180288314819,0.108008,0.988783773966,-0.0294111,5,373.73
643025,1479.53811281,2464,0.0,34.6549,0.0360006,708.0400443077087,0.107526,0.982286537066,-0.0228646,7,374.69
645099,1482.53047824,2470,0.0,14.7643,0.0300794,710.1876881122589,0.0780548,0.98928803578,-0.0313656,6,375.31
647051,1485.91732661,2475,0.0,10.3655,0.0398225,712.2930955886841,0.0666593,0.995874325745,-0.029319,5,375.76
648660,1472.52021839,2481,0.0,15.4988,0.029943,714.3984844684601,0.0669785,0.992999994196,-0.0339806,6,371.88
651055,1440.58642321,2488,0.0,16.5516,0.0297212,716.4765224456787,0.0441258,0.994407452643,-0.0337581,7,363.27
653118,1405.25805942,2494,0.0,5.926,0.0245293,718.6014878749847,0.0112215,0.996202302398,-0.0368533,6,354.07
655044,1400.20883936,2500,0.0,7.64874,0.0314768,720.7426586151123,0.0205402,0.998050423688,-0.0371258,6,351.92
657229,1411.6121377,2505,0.0,14.7077,0.0317022,722.9138746261597,-0.00376463,0.986896936782,-0.0267756,5,354.62
659235,1429.31956685,2509,0.0,7.24224,0.0291871,725.10116147995,-0.0154625,0.997459599515,-0.0301067,4,358.79
661190,1438.34978898,2513,0.0,7.43838,0.0255955,727.3756394386292,-0.0134602,0.997530437307,-0.0368742,4,360.99
663092,1449.64591817,2518,0.0,8.47833,0.0330724,729.6480481624603,-0.0186596,0.996683637612,-0.0348481,5,363.73
664985,1449.32455388,2524,0.0,24.0045,0.0257355,731.976948261261,0.0202166,0.983535127714,-0.0331727,6,363.9
667077,1484.43801434,2528,0.0,9.20052,0.0276288,734.2981493473053,-0.0053823,0.995827347506,-0.0389086,4,373.03
669671,1484.68057047,2535,0.0,11.7926,0.0258366,736.6958956718445,0.0112715,0.99622076517,-0.0336824,7,373.52
671575,1487.0671253,2540,0.0,5.57062,0.0228428,739.1028718948364,0.0102181,0.99796411139,-0.0358819,5,374.02
673432,1485.25600045,2545,0.0,11.3932,0.0247847,741.5429091453552,0.000624299,0.9970155193,-0.0449212,5,373.07
675835,1484.75569215,2551,0.0,8.09658,0.0336658,744.0542981624603,-0.00552857,0.99693746306,-0.0304975,6,372.76
677653,1483.67272136,2556,0.0,6.94797,0.0373447,746.5802450180054,-0.0119357,0.997858035145,-0.0371037,5,371.58
679655,1495.72021008,2561,0.0,5.20807,0.0321383,749.0547149181366,-0.0274043,0.997793611139,-0.0365718,5,374.18
681436,1510.9074094,2566,0.0,7.44278,0.0407675,751.3911240100861,-0.0446278,0.997348546982,-0.0294742,5,377.66
683872,1523.28890885,2572,0.0,6.86167,0.0256877,753.5315525531769,-0.0673617,0.997637057444,-0.0377851,6,380.62
685861,1536.91413306,2577,0.0,7.97284,0.0468409,755.656328201294,-0.049701,0.997693256242,-0.0205417,5,383.67
687898,1546.56851428,2582,0.0,7.06495,0.0350819,757.7820298671722,-0.0460396,0.998146893224,-0.0343186,5,386.02
689896,1558.3873068,2588,0.0,7.17029,0.0344109,759.8510985374451,-0.0505582,0.997816270916,-0.0309601,6,388.41
692131,1578.78718135,2593,0.0,8.3391,0.0273156,761.9616184234619,-0.0697688,0.997470694594,-0.0367991,5,393.37
694000,1577.75893662,2599,0.0,9.15788,0.0230599,764.0714075565338,-0.0946932,0.997124113375,-0.0356873,6,393.42
696248,1522.60550239,2607,0.0,9.6911,0.0306961,766.1912648677826,-0.107038,0.996382621815,-0.0397385,8,379.19
698244,1469.64161325,2614,0.0,8.60384,0.0215255,768.2666416168213,-0.125068,0.997167822672,-0.0304468,7,365.47
700089,1443.96496766,2621,0.0,9.7075,0.0334871,770.3517262935638,-0.15993,0.997273020912,-0.0313165,7,358.78
702437,1426.79963984,2628,0.0,10.4028,0.0353376,772.4760887622833,-0.165174,0.997476550052,-0.0400233,7,353.6
704390,1415.59145729,2634,0.0,4.19802,0.0236265,774.6018259525299,-0.181386,0.998510272242,-0.0353642,6,349.69
706372,1384.18802803,2641,0.0,6.71147,0.0413054,776.7606120109558,-0.158251,0.997995565645,-0.027142,7,341.76
708464,1401.96568185,2646,0.0,5.37758,0.0219577,778.8835368156433,-0.14531,0.99813180021,-0.0405974,5,345.76
710291,1399.39497884,2651,0.0,3.84141,0.0260791,781.140783071518,-0.118009,0.998936421704,-0.0357985,5,344.56
712425,1428.81593684,2655,0.0,5.81105,0.035562,783.3899042606354,-0.13384,0.998029190116,-0.0350253,4,352.0
714374,1434.19817689,2660,0.0,6.56621,0.0248127,785.7024643421173,-0.1618,0.998073857976,-0.0427284,5,353.26
716611,1449.86886158,2665,0.0,7.62522,0.029716,787.984935760498,-0.191586,0.9975449536,-0.0471069,5,356.9
718805,1461.01594785,2669,0.0,5.50958,0.0323894,790.3670446872711,-0.185376,0.997703736648,-0.0281648,4,359.38
720772,1473.75427232,2673,0.0,31.3718,0.0538713,792.7432372570038,-0.192721,0.973005842417,-0.0296441,4,363.53
722585,1490.88593447,2677,0.0,11.2953,0.0306924,795.1722815036774,-0.200085,0.995476767886,-0.0369507,4,367.24
724496,1484.41335445,2682,0.0,11.77,0.0295113,797.6104650497437,-0.197064,0.995975806843,-0.0350426,5,365.98
726580,1496.50724125,2687,0.0,11.609,0.040856,800.1825511455536,-0.193228,0.995611544698,-0.0237609,5,369.56
728974,1510.16735722,2692,0.0,9.08292,0.028389,802.6565828323364,-0.210836,0.996388947358,-0.0349057,5,373.14
730892,1495.04500112,2699,0.0,10.9094,0.0347014,805.1364088058472,-0.204992,0.996097260853,-0.0323525,7,368.92
733051,1497.60516557,2706,0.0,131.53,0.0206233,807.3284063339233,-0.171619,0.972057381645,-0.0303848,7,370.11
735216,1518.80750132,2712,0.0,18.8041,0.0260661,809.4374439716339,-0.174554,0.99507440906,-0.0382367,6,375.32
737206,1547.58457999,2716,0.0,521.323,0.0406687,811.6040046215057,-0.163713,0.861602887511,-0.0159221,4,383.68
738828,1563.41212005,2721,0.0,17.8213,0.0283795,813.6711082458496,-0.175627,0.991982487962,-0.0338074,5,387.39
740696,1574.22052592,2725,0.0,22.3139,0.0325109,815.7656960487366,-0.16932,0.990890335292,-0.0348578,4,390.42
743081,1619.22741903,2729,0.0,693.729,0.024343,817.87624168396,-0.181777,0.73656719923,-0.0257206,4,403.33
745400,1624.48257778,2736,0.0,38.1021,0.0286667,820.0079383850098,-0.157654,0.983730237931,-0.0276276,7,405.28
746915,1622.41629718,2741,0.0,31.0233,0.0264135,822.1412181854248,-0.140617,0.986579832621,-0.0364057,5,405.43
749520,1613.53285101,2748,0.0,21.1461,0.0306725,824.2204236984253,-0.142663,0.991646108218,-0.0373327,7,403.66
751294,1614.45615136,2752,0.0,423.448,0.0252973,826.3348183631897,-0.130671,0.883022964001,-0.0248598,4,405.17
753371,1565.33313223,2759,0.0,14.6695,0.0277064,828.44522356987,-0.149339,0.989762417041,-0.0366255,7,392.82
755600,1508.41287723,2767,0.0,281.656,0.0217365,830.6012258529663,-0.145211,0.933702908456,-0.0243219,8,379.2
757703,1471.86416243,2773,0.0,37.1337,0.0264744,832.7268595695496,-0.21036,0.950934015214,-0.0284829,6,369.31
759602,1444.40871057,2779,0.0,25.7225,0.0339062,834.9702231884003,-0.212806,0.991229905747,-0.0355221,6,362.63
761631,1407.44909622,2786,0.0,26.1215,0.0295108,837.2049243450165,-0.196338,0.992631770205,-0.0343229,7,353.29
763895,1379.80775846,2793,0.0,17.7963,0.0282833,839.523758649826,-0.22562,0.995513919741,-0.029213,7,346.4
765829,1390.90602867,2799,0.0,31.5801,0.0303519,841.8231043815613,-0.201422,0.993884003721,-0.0324957,6,349.37
767899,1380.13787408,2807,0.0,34.5797,0.0477327,844.1185610294342,-0.204032,0.992014960386,-0.0304776,8,346.06
769990,1322.44144489,2815,0.0,164.074,0.0204233,846.4698889255524,-0.182421,0.935510985553,-0.0263313,8,330.97
771837,1337.71534109,2819,0.0,342.772,0.0461798,848.905829668045,-0.202309,0.792200759053,-0.0190318,4,335.74
774083,1265.22169698,2827,0.0,23.3312,0.0304142,851.3230977058411,-0.216566,0.990347625688,-0.0234294,8,315.76
776057,1251.81221017,2834,0.0,17.9811,0.0406466,853.7973198890686,-0.211737,0.993270818144,-0.0353096,7,311.9
778062,1268.19692036,2839,0.0,457.655,0.0295402,856.3285031318665,-0.208642,0.774423375726,-0.0237832,5,316.54
780224,1241.32631261,2847,0.0,28.1448,0.0441512,858.813161611557,-0.236108,0.979194037616,-0.0274114,8,309.66
782230,1230.22419,2853,0.0,26.3849,0.0275841,861.3079514503479,-0.243136,0.988769410178,-0.0401889,6,306.12
784119,1242.76000436,2858,0.0,16.1169,0.040446,863.4544491767883,-0.265752,0.991543342359,-0.0423158,5,309.81
786322,1232.96233679,2867,0.0,16.9163,0.0357389,865.6181824207306,-0.264683,0.995092406869,-0.0317983,9,307.22
788433,1197.05333905,2876,0.0,18.4792,0.0357556,867.7112412452698,-0.251805,0.995763074141,-0.0397745,9,298.46
790355,1190.13954767,2883,0.0,15.4203,0.0303464,869.7926707267761,-0.25956,0.995621962473,-0.0360329,7,296.82
792425,1173.76376758,2891,0.0,11.4193,0.0342398,871.8902132511139,-0.26016,0.997334823478,-0.0327431,8,292.72
794410,1147.10502477,2899,0.0,22.2475,0.0303431,874.0006821155548,-0.237821,0.994664193131,-0.0341053,8,285.81
796591,1152.89503001,2907,0.0,24.5797,0.0371064,876.1407885551453,-0.247613,0.993608906865,-0.0289618,8,286.92
798486,1157.89802097,2914,0.0,24.3551,0.0297759,878.2436363697052,-0.233301,0.993963610381,-0.0288492,7,287.9
800523,1134.92681599,2921,0.0,32.6681,0.0252635,880.3621065616608,-0.246516,0.98602554854,-0.034966,7,281.49
802789,1137.51412447,2929,0.0,11.7905,0.032805,882.4613127708435,-0.239225,0.996925845509,-0.0337097,8,281.77
804692,1136.2658859,2936,0.0,34.7722,0.0289088,884.6210026741028,-0.229434,0.992486000061,-0.031694,7,281.49
806736,1113.34695037,2943,0.0,14.2887,0.0333379,886.7657222747803,-0.226937,0.993401085958,-0.034135,7,274.72
808898,1130.03407153,2950,0.0,13.3812,0.0242871,888.9229035377502,-0.233442,0.997015838046,-0.0371055,7,278.34
810700,1145.69534693,2954,0.0,11.288,0.027116,891.086925983429,-0.250859,0.995611245744,-0.0387925,4,281.83
812806,1148.79177596,2960,0.0,10.2052,0.0349794,893.3915264606476,-0.273812,0.996351036476,-0.0430885,6,281.92
814905,1156.47832193,2968,0.0,259.288,0.0158017,895.6671659946442,-0.293888,0.967252332717,-0.02442,8,283.43
817033,1167.26846102,2976,0.0,104.844,0.0269867,898.0162110328674,-0.28578,0.930462047458,-0.02898,8,286.0
818998,1186.79879127,2981,0.0,41.8344,0.027187,900.2966463565826,-0.280804,0.929636873305,-0.0321176,5,291.82
821201,1213.06408794,2987,0.0,21.6671,0.0285598,902.70303606987,-0.287996,0.9901052434,-0.0324508,6,298.13
823248,1240.69284845,2992,0.0,29.7583,0.0307704,905.1196985244751,-0.288906,0.988140322268,-0.0431721,5,305.6
825221,1278.74970501,2996,0.0,26.3925,0.0356726,907.5638387203217,-0.287148,0.990571154281,-0.0380293,4,315.66
827043,1301.22219637,3001,0.0,13.118,0.0389215,910.0856983661652,-0.278024,0.994766423944,-0.036888,5,321.21
829098,1327.20230749,3006,0.0,28.3412,0.0390942,912.5621325969696,-0.299432,0.991126369685,-0.0368605,5,328.26
831383,1376.67854429,3010,0.0,15.6357,0.0333303,915.0547957420349,-0.275638,0.993525987025,-0.0376663,4,340.84
833051,1383.94998562,3015,0.0,15.5288,0.0287237,917.464546918869,-0.286244,0.99461804796,-0.0361664,5,343.07
835195,1411.01406917,3020,0.0,19.9995,0.0285025,919.6012005805969,-0.292963,0.994836748578,-0.0432154,5,349.6
837296,1435.32001903,3025,0.0,16.0679,0.0310829,921.7108483314514,-0.310434,0.99537431309,-0.038097,5,356.04
839627,1471.66299772,3030,0.0,10.2887,0.0311373,923.851802110672,-0.307295,0.995406887028,-0.0357592,5,365.55
841703,1475.64520057,3037,0.0,251.339,0.0298432,925.9300050735474,-0.32002,0.919150657952,-0.0256926,7,366.98
843548,1459.04747363,3044,0.0,192.112,0.0237126,928.0553832054138,-0.338732,0.945082738996,-0.0313654,7,363.72
845713,1426.79266744,3052,0.0,20.0575,0.0342802,930.1636481285095,-0.357944,0.992183352821,-0.027949,8,356.45
847762,1434.37610037,3058,0.0,24.6944,0.0312555,932.2890679836273,-0.344086,0.983523692936,-0.0386142,6,358.89
849734,1436.87593302,3063,0.0,13.9838,0.0466847,934.3827798366547,-0.370355,0.990378904156,-0.0305246,5,359.61
851885,1465.01916366,3069,0.0,11.799,0.0503522,936.444947719574,-0.371472,0.995155035518,-0.0288894,6,366.73
853680,1485.74830124,3074,0.0,11.3627,0.0282104,938.5862424373627,-0.352042,0.992678075563,-0.0395354,5,372.07
855990,1481.71031133,3081,0.0,19.4694,0.0290739,940.7104735374451,-0.396521,0.994425311685,-0.0435328,7,369.92
857597,1492.21804733,3085,0.0,11.1247,0.033731,942.8514287471771,-0.388086,0.995435131714,-0.0353176,4,372.74
860118,1477.80262803,3092,0.0,15.9631,0.0317448,944.941880941391,-0.409396,0.99568690313,-0.0378264,7,368.7
862195,1455.59854785,3098,0.0,14.0479,0.0357893,947.172004699707,-0.413002,0.994022393133,-0.0361747,6,362.7
864160,1441.67117255,3104,0.0,16.7381,0.0351766,949.6954650878906,-0.429885,0.995202810504,-0.0410629,6,359.11
866291,1382.46403706,3112,0.0,14.951,0.0317165,952.3300135135651,-0.43439,0.995992002543,-0.0336755,8,342.77
868311,1348.5860668,3119,0.0,17.4841,0.0448507,954.9300901889801,-0.43305,0.995906350669,-0.0309013,7,334.35
870001,1340.10911508,3124,0.0,17.0154,0.0377336,957.5392773151398,-0.455949,0.992928780615,-0.0325882,5,332.61
872274,1303.91101702,3131,0.0,10.7284,0.0316538,960.2268395423889,-0.449536,0.996143088909,-0.0415747,7,323.35
874261,1327.65661565,3136,0.0,11.3253,0.0378646,963.023797750473,-0.466201,0.994811562821,-0.0353208,5,328.61
876300,1349.18436612,3142,0.0,12.5266,0.0333507,965.3989772796631,-0.477657,0.995579338633,-0.0421509,6,333.53
878492,1361.7531774,3149,0.0,25.9849,0.0287765,967.7922084331512,-0.49111,0.985388591886,-0.0334399,7,336.77
880298,1356.25187823,3155,0.0,16.6544,0.0327262,970.2914476394653,-0.513422,0.994560742285,-0.0351828,6,335.22
882368,1364.15915614,3160,0.0,14.2051,0.0329274,972.797646522522,-0.551028,0.995272658765,-0.0387086,5,337.41
884688,1356.25722045,3167,0.0,14.745,0.0361392,975.3757500648499,-0.55267,0.995201691985,-0.0342836,7,335.76
886696,1331.53074775,3174,0.0,19.6509,0.0326069,977.6328530311584,-0.549233,0.994508251082,-0.0444627,7,330.16
888645,1319.18717496,3181,0.0,14.6489,0.0363582,979.727109670639,-0.571297,0.995145020541,-0.0327458,7,326.55
890543,1296.55533562,3187,0.0,11.832,0.0469167,981.8205225467682,-0.590055,0.996017205529,-0.0308932,6,320.54
892767,1284.63226425,3195,0.0,17.2801,0.0437411,983.965505361557,-0.586035,0.995022262447,-0.0386215,8,317.38
894756,1272.60666077,3202,0.0,8.54615,0.0630396,986.1030795574188,-0.615042,0.995726372581,-0.038755,7,313.37
896904,1251.35842947,3211,0.0,281.722,0.0414705,988.1879849433899,-0.616278,0.965079143643,-0.0217083,9,308.77
898859,1255.69834184,3217,0.0,19.1841,0.0405494,990.2661838531494,-0.624634,0.992442995775,-0.0366205,6,310.43
900923,1260.82192682,3223,0.0,16.8406,0.0328328,992.3699254989624,-0.637719,0.995018912945,-0.0467322,6,311.71
902985,1262.00353063,3230,0.0,7.10845,0.0421796,994.5315079689026,-0.630868,0.99823761126,-0.0412447,7,311.61
905073,1232.45291809,3237,0.0,15.9933,0.0379103,996.6556482315063,-0.624916,0.990338403732,-0.0290748,7,304.34
907073,1225.30666675,3244,0.0,7.15746,0.0399453,998.7662034034729,-0.617964,0.996025046799,-0.026476,7,302.01
909089,1203.622435,3252,0.0,14.2586,0.0388766,1000.8516285419464,-0.622898,0.99339454202,-0.0299407,8,296.64
911036,1176.54819988,3259,0.0,13.2856,0.0426814,1003.0089659690857,-0.623418,0.995324788149,-0.0313002,7,289.18
913361,1168.78137815,3267,0.0,8.85551,0.0393064,1005.1957771778107,-0.612955,0.997747603571,-0.0310635,8,286.73
915050,1172.31230252,3273,0.0,15.0187,0.0363093,1007.5106825828552,-0.619586,0.994588861708,-0.0328437,6,286.87
917276,1177.46598669,3280,0.0,16.249,0.0432253,1009.7627425193787,-0.635174,0.995952689555,-0.0334376,7,288.68
919530,1181.31948223,3287,0.0,9.82623,0.0268979,1012.0403733253479,-0.662402,0.997396220453,-0.0395139,7,289.87
921305,1195.40118561,3292,0.0,10.615,0.0462711,1014.3455698490143,-0.677868,0.996834599413,-0.0383607,5,293.38
923319,1211.67595601,3298,0.0,5.96501,0.0400606,1016.8051452636719,-0.659883,0.998392253416,-0.0341288,6,297.31
925590,1223.24522099,3305,0.0,8.27561,0.0461663,1019.2762095928192,-0.67197,0.99778303015,-0.0283839,7,300.38
