EpThisIter,TimestepsSoFar,loss_pol_surr,loss_ent,TimeElapsed,EpisodesSoFar,loss_kl,EpLenMean,ev_tdlam_before,loss_vf_loss,EpRewMean,loss_pol_entpen
4,458606,-0.02528,1.20745,468.4579472541809,1981,0.0201677,556.38,0.912491381168,202.505,1967.08298449,0.0
4,460329,-0.0320641,1.19507,470.50792598724365,1985,0.0224873,555.11,0.989808150567,9.72815,1963.64761507,0.0
6,462612,-0.0376469,1.16491,472.6020860671997,1991,0.0220437,554.65,0.997167330002,6.07312,1962.12695055,0.0
3,464624,-0.0418074,1.16131,474.6717369556427,1994,0.0232246,560.84,0.996478112414,4.87933,1984.24133533,0.0
5,466376,-0.0393771,1.13734,476.7648594379425,1999,0.0280627,554.08,0.997542262543,6.73875,1960.53731064,0.0
4,468251,-0.0407728,1.1225,478.82335329055786,2003,0.0232231,558.88,0.997674590209,5.14192,1978.33920553,0.0
5,470706,-0.0288658,1.09714,480.9054923057556,2008,0.0315149,558.26,0.998176800204,6.57686,1977.86461441,0.0
4,472924,-0.0398514,1.11367,482.9681406021118,2012,0.0221105,565.2,0.998248247895,4.32716,2003.3818193,0.0
4,474530,-0.0321626,1.10668,485.063467502594,2016,0.017638,566.69,0.98673708085,27.3421,2008.18411487,0.0
5,476919,-0.0398958,1.0916,487.09300804138184,2021,0.0255735,568.44,0.997868542792,4.71552,2016.52178493,0.0
5,479047,-0.0374391,1.07262,489.1401391029358,2026,0.028693,566.18,0.99660491338,6.34406,2010.78706778,0.0
6,481093,-0.0402427,1.06391,491.2029564380646,2032,0.0217084,552.0,0.997648220044,5.36924,1963.9066411,0.0
4,482918,-0.0387671,1.06468,493.2687575817108,2036,0.0277789,548.03,0.997859350871,5.68628,1952.42494173,0.0
5,484922,-0.0359613,1.09728,495.36678194999695,2041,0.0234602,537.52,0.997720518382,5.25805,1920.10922426,0.0
6,487147,-0.0434807,1.11221,497.42945885658264,2047,0.0189973,514.65,0.998183189658,5.63208,1844.48409971,0.0
5,489424,-0.0351865,1.08794,499.5435121059418,2052,0.027118,508.76,0.998268616502,3.73177,1825.43169131,0.0
5,491305,-0.0283765,1.08168,501.6232042312622,2057,0.0249692,489.46,0.998031741939,3.27107,1762.15138298,0.0
4,493451,-0.0373906,1.07754,503.7191731929779,2061,0.0245465,480.55,0.99881793221,2.71709,1735.19667218,0.0
6,495480,-0.036489,1.0914,505.78117275238037,2067,0.0247706,450.04,0.997711386997,5.11196,1636.04762771,0.0
6,497572,-0.0289424,1.05888,507.861709356308,2073,0.0226142,438.79,0.997257462004,7.26598,1598.77908192,0.0
6,499480,-0.0351602,1.07877,509.93079829216003,2079,0.016569,422.34,0.998608969152,3.78894,1543.81967113,0.0
6,501617,-0.0365949,1.07122,511.99115681648254,2085,0.0255334,412.88,0.997959418688,4.38194,1512.41445543,0.0
5,503342,-0.0360971,1.07133,514.0633430480957,2090,0.0200177,411.13,0.998079591314,6.14187,1507.3002516,0.0
7,505716,-0.037108,1.06231,516.1495614051819,2097,0.0251689,399.22,0.99854895263,4.33386,1467.49041633,0.0
7,507767,-0.031943,1.03469,518.2178645133972,2104,0.0274065,386.9,0.998619684833,4.28159,1425.57575858,0.0
6,509709,-0.0398096,1.01196,520.2650015354156,2110,0.0264301,381.82,0.998182986048,4.35066,1409.32183469,0.0
7,511887,-0.0351971,1.00773,522.3585522174835,2117,0.0201194,367.47,0.998828383046,3.76858,1361.96551363,0.0
5,513577,-0.0355238,0.973759,524.437712430954,2122,0.0185412,363.15,0.997125226306,7.56796,1347.23188405,0.0
8,516033,-0.0402275,0.945271,526.5464022159576,2130,0.0231229,354.86,0.998186639859,7.97385,1318.02976344,0.0
6,517975,-0.0414078,0.918053,528.6093091964722,2136,0.0261062,350.57,0.998524502153,4.54428,1303.50803134,0.0
6,519924,-0.0403735,0.917919,530.6739749908447,2142,0.0262931,344.97,0.997896410758,5.95675,1283.71151047,0.0
5,522084,-0.0409389,0.927094,532.7562625408173,2147,0.0241496,349.37,0.999171810574,2.73772,1301.02700985,0.0
5,524195,-0.0385419,0.927072,534.8355143070221,2152,0.0273094,347.71,0.998610436684,4.16054,1296.74705608,0.0
6,526174,-0.0291859,0.919399,536.9136815071106,2158,0.0264135,342.76,0.997727080947,5.63017,1281.271166,0.0
6,528119,-0.0227889,0.915073,538.9532873630524,2164,0.0212113,336.23,0.919295996428,300.031,1257.50259288,0.0
7,530284,-0.0391302,0.921347,541.0232186317444,2171,0.028534,334.55,0.995694020297,10.9846,1251.86904288,0.0
6,532428,-0.0408308,0.906654,543.0946435928345,2177,0.0273095,334.83,0.997407710413,6.54965,1255.59640169,0.0
4,534103,-0.0404637,0.893764,545.1594741344452,2181,0.0210322,340.13,0.996643537655,8.24921,1275.38226955,0.0
6,536338,-0.0423967,0.898203,547.2109551429749,2187,0.0236547,340.26,0.9962728112,12.9214,1278.69753063,0.0
5,538504,-0.0386514,0.887175,549.2734522819519,2192,0.027198,343.64,0.996687631588,10.7318,1292.06459112,0.0
6,540443,-0.0363724,0.873264,551.3365168571472,2198,0.0202324,343.88,0.996428556507,5.93806,1293.04138746,0.0
6,542266,-0.0342783,0.861906,553.4378955364227,2204,0.0289813,344.99,0.998566165101,4.68648,1299.58826579,0.0
7,544675,-0.0366106,0.841432,555.5183391571045,2211,0.0349309,346.4,0.997112906072,7.78399,1306.11766692,0.0
8,546671,-0.0378636,0.825588,557.5699291229248,2219,0.0284673,342.09,0.996970681008,10.4534,1291.06097979,0.0
6,548616,-0.0345006,0.795109,559.6328601837158,2225,0.0237966,340.02,0.997253852198,7.18324,1286.15631543,0.0
8,550744,-0.0402589,0.770157,561.7092370986938,2233,0.0243917,337.1,0.997665255796,6.83046,1275.80852353,0.0
8,552812,-0.0227065,0.762292,563.7892246246338,2241,0.0275729,332.36,0.927827186882,230.206,1258.99957908,0.0
6,554870,-0.0242381,0.727411,565.8616404533386,2247,0.0302231,327.86,0.984376497567,7.78634,1244.33147298,0.0
8,556879,-0.039701,0.713836,567.9453356266022,2255,0.0267869,315.61,0.995515815448,14.9204,1199.71122383,0.0
8,559054,-0.0378385,0.70766,570.0065834522247,2263,0.0217862,312.07,0.996985815465,6.93976,1188.46609887,0.0
2,560157,-0.0334013,0.734375,572.0775511264801,2265,0.0236546,316.76,0.98417454958,5.75945,1204.98507847,0.0
8,563164,-0.0168203,0.722033,574.1598591804504,2273,0.0138331,322.43,0.967369347811,189.978,1222.88120851,0.0
6,565086,-0.0389914,0.762501,576.2677447795868,2279,0.0303414,316.03,0.99450716842,15.5222,1199.05636776,0.0
6,567087,-0.0270447,0.758292,578.3187313079834,2285,0.0302691,313.61,0.997814795468,4.78421,1191.25120222,0.0
6,569088,-0.0348127,0.771585,580.3980002403259,2291,0.0231721,309.11,0.994958692696,19.1271,1174.05084036,0.0
8,571221,-0.0349426,0.760002,582.460663318634,2299,0.0226964,304.36,0.99454768328,27.03,1156.43574132,0.0
6,573277,-0.0428975,0.768089,584.5537347793579,2305,0.0305139,303.57,0.997275558766,4.60633,1153.82749984,0.0
4,575454,-0.0323341,0.761169,586.6318764686584,2309,0.0322173,314.4,0.996719616,7.3917,1192.08547143,0.0
4,576986,-0.0443674,0.740737,588.6755046844482,2313,0.0244104,318.17,0.997643842595,6.1958,1206.77587713,0.0
3,579316,-0.0235484,0.754773,590.7569272518158,2316,0.0251499,334.11,0.58996784687,742.356,1259.51538349,0.0
3,581260,-0.0363165,0.756912,592.8187370300293,2319,0.0271641,345.89,0.979414533824,14.1591,1300.36890359,0.0
3,583323,-0.0378476,0.756089,594.9135863780975,2322,0.0305881,356.79,0.989668939263,6.37772,1338.22705139,0.0
6,585546,-0.0304089,0.746311,596.9918439388275,2328,0.0438177,361.26,0.996861374239,5.86026,1355.19980153,0.0
6,587466,-0.0455698,0.728531,599.0777928829193,2334,0.0226402,364.77,0.995879835915,9.28499,1367.52138538,0.0
6,589810,-0.0454665,0.687458,601.1455595493317,2340,0.0298911,373.77,0.998311122996,4.83747,1400.41830522,0.0
5,591858,-0.0409546,0.69326,603.2186081409454,2345,0.0231818,375.59,0.998461455805,5.94154,1406.12267537,0.0
5,593886,-0.035135,0.685547,605.2842879295349,2350,0.0275602,381.9,0.998535699444,5.74104,1428.09330262,0.0
4,595849,-0.0327132,0.657511,607.3518290519714,2354,0.0272068,392.36,0.993015239015,5.85672,1465.84709177,0.0
6,597984,-0.0429019,0.618144,609.3997576236725,2360,0.0246774,397.67,0.996480872156,4.75032,1485.24625818,0.0
5,599874,-0.0393599,0.628447,611.4541845321655,2365,0.0324398,397.17,0.997828763677,5.01333,1483.99504158,0.0
6,601959,-0.0393398,0.635621,613.5312087535858,2371,0.0248003,395.08,0.99579773657,10.9338,1480.13679076,0.0
5,604019,-0.0402796,0.635879,615.6087074279785,2376,0.0248897,397.43,0.997927671764,7.2396,1490.51847656,0.0
5,605968,-0.0351636,0.653772,617.6885697841644,2381,0.0270704,402.66,0.970417501405,50.8768,1506.5847941,0.0
4,608061,-0.0370762,0.637255,619.7690596580505,2385,0.0338519,409.74,0.993552627508,10.688,1532.27123964,0.0
3,609791,-0.0403825,0.586024,621.8511531352997,2388,0.0257683,419.43,0.995609632693,7.93144,1567.59340598,0.0
3,612042,-0.0373492,0.586025,623.9135978221893,2391,0.0242086,429.54,0.995347832795,9.26498,1604.99923808,0.0
5,614350,-0.0430493,0.578655,625.9915153980255,2396,0.0275273,438.64,0.997685577953,6.34767,1639.03171527,0.0
5,616294,-0.0331702,0.561775,628.0080327987671,2401,0.0288501,444.63,0.997679063119,8.26523,1662.19985008,0.0
3,618173,-0.0298139,0.543548,630.1486015319824,2404,0.0486183,454.58,0.969581138343,35.8323,1697.33259607,0.0
5,620455,-0.0390702,0.533415,632.2906367778778,2409,0.0291215,450.01,0.994956101291,7.57072,1683.18408701,0.0
5,622578,-0.0434074,0.533588,634.4684669971466,2414,0.0368525,445.92,0.997121418361,6.49896,1672.53479504,0.0
6,624619,-0.044009,0.517065,636.6248505115509,2420,0.0290331,425.29,0.997053755214,7.20105,1604.1543729,0.0
3,625838,-0.0341537,0.502871,638.781097650528,2423,0.0279387,421.43,0.996758408379,6.33509,1593.04886432,0.0
4,628669,-0.036999,0.510017,640.9400887489319,2427,0.023148,434.64,0.997410426848,6.25305,1641.24707113,0.0
4,630497,-0.0401015,0.489305,643.0398724079132,2431,0.0273648,440.6,0.995551109314,9.82732,1664.2800547,0.0
4,632751,-0.0441862,0.496954,645.0776832103729,2435,0.0316068,449.28,0.996257107938,8.47557,1698.26594883,0.0
11,634332,-0.00741533,0.483011,647.1482348442078,2446,0.19952,421.32,0.800420641899,936.003,1592.59390704,0.0
6,636865,-0.027574,0.456637,649.2418622970581,2452,0.0249107,423.5,0.958930846304,87.9749,1599.06818367,0.0
5,638874,-0.0464115,0.446172,651.3112885951996,2457,0.0335865,421.02,0.989866088144,12.8607,1592.35823076,0.0
6,640746,-0.0408282,0.436842,653.4210386276245,2463,0.0316729,417.8,0.996964965481,8.6776,1583.02684366,0.0
4,642382,-0.0380787,0.425969,655.468421459198,2467,0.0324658,419.37,0.995816404,9.00808,1589.24068515,0.0
5,644984,-0.0423393,0.402345,657.5309982299805,2472,0.03104,427.63,0.99814101588,5.86201,1619.42087461,0.0
6,646824,-0.0410628,0.387815,659.6103875637054,2478,0.0273512,420.44,0.997743693413,7.01668,1595.98895799,0.0
5,649018,-0.0375616,0.361362,661.6743397712708,2483,0.0391098,420.5,0.99729441083,7.23272,1597.19844148,0.0
6,651201,-0.0404534,0.343117,663.7535531520844,2489,0.0269415,408.12,0.997745383065,7.8928,1554.06320489,0.0
4,653157,-0.0428782,0.333338,665.7898230552673,2493,0.0252017,398.76,0.996660411824,8.15586,1521.04940776,0.0
4,655122,-0.0445631,0.309419,667.8598115444183,2497,0.0244092,405.12,0.996354314731,9.26783,1546.01837785,0.0
7,657235,-0.0358333,0.30477,669.9255583286285,2504,0.0431576,390.62,0.996103296988,13.9774,1492.4767052,0.0
5,659217,-0.0342869,0.312106,672.0234913825989,2509,0.0208298,387.62,0.976120570675,79.6103,1478.98065667,0.0
4,661078,-0.0386954,0.288111,674.0935342311859,2513,0.0287652,388.64,0.986035501584,18.6806,1482.04768143,0.0
4,662979,-0.0349112,0.259096,676.1711163520813,2517,0.0273126,394.76,0.975398039445,80.193,1502.80515094,0.0
6,665580,-0.0422625,0.235974,678.2338969707489,2523,0.0355433,397.42,0.991225097328,21.2059,1510.34283755,0.0
4,667376,-0.0425342,0.234636,680.2959935665131,2527,0.0239838,387.07,0.994408821687,9.4447,1471.72341242,0.0
6,669396,-0.0242766,0.246055,682.3742456436157,2533,0.039067,376.11,0.94077154994,202.744,1427.59861681,0.0
5,671482,-0.0389853,0.284838,684.4217834472656,2538,0.0269338,381.06,0.978788409382,55.2277,1445.55563761,0.0
4,673425,-0.0350177,0.261118,686.4870028495789,2542,0.0419717,396.87,0.990154185332,12.9236,1505.71737495,0.0
5,675753,-0.0341869,0.251361,688.5392017364502,2547,0.0278892,408.65,0.989161228761,35.4849,1551.91537917,0.0
3,677502,-0.024671,0.257172,690.6021022796631,2550,0.0559912,411.47,0.880241021514,182.717,1565.11719548,0.0
3,679881,-0.0254166,0.277025,692.6709802150726,2553,0.0317703,422.7,0.808663785458,519.667,1604.44604795,0.0
4,681765,-0.0404919,0.260098,694.749698638916,2557,0.0272152,428.91,0.993609372061,10.1717,1628.72335664,0.0
4,683692,-0.035577,0.247338,696.7964611053467,2561,0.0318563,436.34,0.986334514804,38.7258,1655.8333599,0.0
3,685800,-0.0349158,0.261572,698.858425617218,2564,0.0334192,446.88,0.989722648636,18.1096,1695.72634093,0.0
6,687932,-0.0378739,0.250914,700.9280602931976,2570,0.027008,435.8,0.996534368023,10.2185,1655.83042626,0.0
5,690022,-0.034968,0.230291,703.0230722427368,2575,0.0446056,440.73,0.997316225665,9.01965,1673.94648489,0.0
5,692145,-0.036862,0.247824,705.1092281341553,2580,0.0347412,445.29,0.996480355272,9.68881,1692.1121827,0.0
3,693790,-0.0470286,0.237178,707.1428098678589,2583,0.0242249,447.72,0.995596958324,8.12043,1700.52574576,0.0
4,696105,-0.0414205,0.24273,709.2121369838715,2587,0.0384658,456.88,0.997027761303,7.74059,1734.30034281,0.0
4,698022,-0.0498164,0.232986,711.2803640365601,2591,0.0378068,458.34,0.997468965361,7.56772,1742.39117643,0.0
6,700320,-0.0436659,0.188008,713.3592028617859,2597,0.0358551,451.98,0.995396736544,13.0465,1720.19171016,0.0
5,702334,-0.0388236,0.209827,715.4139456748962,2602,0.0329197,456.33,0.997454863507,5.85768,1740.07993701,0.0
5,704156,-0.0412209,0.205767,717.4760408401489,2607,0.0299265,458.35,0.998405667837,4.53873,1752.04229483,0.0
6,706246,-0.0461878,0.195106,719.5230586528778,2613,0.0253083,451.68,0.997333728941,8.30492,1726.64892043,0.0
6,708485,-0.0215152,0.221064,721.6026351451874,2619,0.0312508,445.32,0.944453496486,271.346,1704.74212514,0.0
3,709962,-0.0425712,0.226877,723.6700303554535,2622,0.0350113,446.38,0.993572676554,10.6883,1711.24142193,0.0
4,712103,-0.0475733,0.21666,725.7505214214325,2626,0.0270655,452.44,0.996977350442,7.10777,1736.65137174,0.0
5,714434,-0.041723,0.214221,727.8053047657013,2631,0.0426318,457.02,0.997401420958,6.93793,1756.19817801,0.0
7,716653,-0.0458537,0.204149,729.890570640564,2638,0.0330781,451.71,0.994794865604,18.8538,1739.71995022,0.0
5,718547,-0.0421326,0.177911,731.9719247817993,2643,0.0300421,444.58,0.996665518731,9.97392,1717.51144424,0.0
8,720885,-0.0274622,0.17783,734.0468466281891,2651,0.51297,423.83,0.995491404552,16.2152,1642.75515789,0.0
6,722717,-0.0184857,0.192753,736.1093821525574,2657,0.0258197,409.52,0.918320424855,465.066,1589.4421397,0.0
5,724939,-0.0360234,0.183801,738.1562936306,2662,0.033238,403.53,0.990979584865,9.72172,1569.14041524,0.0
6,726987,-0.0374507,0.178763,740.2367136478424,2668,0.0290412,399.45,0.982975017279,35.332,1552.28364562,0.0
5,728991,-0.0402041,0.163179,742.3035354614258,2673,0.0329865,399.57,0.995388486888,13.9651,1553.10154689,0.0
6,731038,-0.0408813,0.142586,744.398354768753,2679,0.0222735,391.98,0.995606773999,12.7478,1525.42899793,0.0
5,732798,-0.0454492,0.146082,746.4454612731934,2684,0.0300423,381.94,0.997866253834,5.54394,1487.07225151,0.0
5,734955,-0.0358218,0.120802,748.5227563381195,2689,0.0412606,376.69,0.997382524889,9.35338,1469.22284435,0.0
4,736804,-0.0378189,0.0975947,750.5773351192474,2693,0.0382194,378.49,0.997316473862,6.60303,1476.04024486,0.0
7,739289,-0.0413391,0.103735,752.6879553794861,2700,0.0295881,379.18,0.998664577841,4.14993,1479.40134761,0.0
5,741207,-0.0351944,0.080824,754.7534666061401,2705,0.0359668,377.79,0.998207497993,6.08312,1475.40471721,0.0
4,743076,-0.0333645,0.0593463,756.8030607700348,2709,0.0313769,380.71,0.998311644653,6.68122,1487.96667613,0.0
6,745160,-0.043426,0.031785,758.8656928539276,2715,0.0346565,380.21,0.998777020024,5.11462,1488.99243911,0.0
6,747226,-0.00979848,0.0435678,760.9282648563385,2721,0.483452,378.81,0.917178489268,265.077,1483.82942326,0.0
12,749450,-0.0185785,0.0403014,763.0167157649994,2733,0.0454526,343.53,0.21667021513,649.261,1331.48217314,0.0
8,751554,-0.0324967,0.033062,765.0939047336578,2741,0.0269635,337.46,0.516508370638,1174.45,1302.89188084,0.0
8,753583,-0.0303894,0.0271204,767.1715197563171,2749,0.0230321,333.36,0.701045632362,1077.59,1278.59582335,0.0
7,755693,-0.0289098,0.034654,769.2184400558472,2756,0.0283004,332.18,0.857690408826,242.395,1272.11909447,0.0
8,757699,-0.0325679,0.0328798,771.3123788833618,2764,0.0222327,322.01,0.822664543986,416.254,1227.28303817,0.0
6,759424,-0.0144026,0.0274032,773.3751585483551,2770,0.0510104,315.92,0.781139478087,488.889,1201.99174351,0.0
6,761635,-0.0400332,0.0251491,775.4565081596375,2776,0.0313445,316.01,0.870065927505,203.554,1200.26369849,0.0
5,763768,-0.0349994,0.0167227,777.5235786437988,2781,0.0399808,320.51,0.901926644146,39.074,1217.96752547,0.0
5,765724,-0.0472857,0.00144506,779.5786395072937,2786,0.0314593,321.48,0.964999191463,31.2385,1221.08268947,0.0
6,767935,-0.0419547,0.00906754,781.656019449234,2792,0.0323723,318.4,0.981837246567,26.3272,1206.41126252,0.0
6,769994,-0.0471097,-0.0160416,783.7399713993073,2798,0.038167,314.92,0.98965703696,14.425,1189.98177951,0.0
5,772073,-0.0457098,-0.0580136,785.8089628219604,2803,0.0293382,316.03,0.989137237892,14.9286,1192.38995033,0.0
4,774142,-0.0429937,-0.0588596,787.8499174118042,2807,0.0265004,317.22,0.983550056815,30.3215,1193.41292109,0.0
5,776123,-0.0421263,-0.0792353,789.9285752773285,2812,0.0277906,319.84,0.992806768045,15.3654,1200.25468585,0.0
5,777939,-0.0403943,-0.0816698,792.0062465667725,2817,0.039481,321.61,0.993152888492,15.7592,1204.67867236,0.0
5,780098,-0.0194638,-0.0841141,794.0929486751556,2822,0.0143817,325.62,0.969319658354,62.7428,1221.26130293,0.0
5,782129,-0.0452677,-0.0920181,796.1431405544281,2827,0.0381247,337.23,0.996225426439,11.0166,1272.96662204,0.0
7,784242,-0.0472256,-0.128102,798.209431886673,2834,0.0372214,344.17,0.996117311297,16.0206,1308.21844887,0.0
5,786070,-0.0297656,-0.151296,800.2929420471191,2839,0.0393243,350.42,0.992702920921,10.8221,1337.43734813,0.0
6,788172,-0.0377907,-0.116313,802.3749077320099,2845,0.0356679,355.17,0.996396598872,10.3181,1361.74844507,0.0
4,790148,-0.0408807,-0.119769,804.4402949810028,2849,0.035617,365.65,0.998072676128,6.23547,1407.67179184,0.0
6,792277,-0.0400435,-0.155111,806.4923274517059,2855,0.034228,369.22,0.995844027959,8.75966,1422.56283853,0.0
7,794390,-0.0373923,-0.161864,808.5540080070496,2862,0.0265627,372.0,0.994871099945,21.1459,1434.71971571,0.0
6,796666,-0.0228064,-0.168841,810.6092305183411,2868,0.0249222,377.72,0.922650389373,377.731,1457.03280813,0.0
3,798343,-0.0307875,-0.162663,812.7100720405579,2871,0.0344289,385.0,0.985257329419,10.7308,1487.36083738,0.0
6,800730,-0.0460398,-0.203397,814.7976796627045,2877,0.0402542,387.12,0.99503075704,15.1367,1499.45542276,0.0
5,802661,-0.0356344,-0.195651,816.8672280311584,2882,0.0338963,384.13,0.992969837505,28.7796,1487.26418991,0.0
4,804579,-0.0388777,-0.199533,818.9288806915283,2886,0.0337562,388.55,0.995853077155,11.6373,1502.52441679,0.0
4,806462,-0.0424724,-0.18066,821.0100131034851,2890,0.041618,392.26,0.996689573629,6.02504,1519.71835316,0.0
5,808868,-0.0419921,-0.177663,823.0929968357086,2895,0.0374219,398.42,0.998245711438,6.54193,1546.70154104,0.0
5,810865,-0.0230801,-0.183499,825.1715185642242,2900,0.0281995,402.23,0.910953558981,440.67,1562.89204433,0.0
6,813054,-0.0434721,-0.140381,827.23410820961,2906,0.0368699,397.89,0.996772597078,9.21849,1548.63697694,0.0
5,815100,-0.0507332,-0.14473,829.2808487415314,2911,0.028848,393.14,0.997764848173,7.31695,1533.42813899,0.0
5,817034,-0.0336596,-0.173274,831.3591840267181,2916,0.038737,393.55,0.998327427311,5.18102,1536.23343884,0.0
5,819075,-0.0409166,-0.165265,833.4218442440033,2921,0.0317676,394.68,0.998357348144,5.48555,1544.48459891,0.0
5,821153,-0.0482342,-0.165774,835.5034577846527,2926,0.0348037,393.69,0.997785083484,6.3821,1540.67402764,0.0
4,823040,-0.0339288,-0.163584,837.5551743507385,2930,0.038137,400.12,0.997625382151,4.5789,1567.00160592,0.0
6,825115,-0.0440308,-0.177579,839.6399137973785,2936,0.026839,400.92,0.995211846195,14.5551,1568.51749303,0.0
5,827240,-0.0376397,-0.172797,841.6869418621063,2941,0.0291354,402.49,0.998057754361,6.18932,1574.57144577,0.0
5,829388,-0.0192336,-0.183363,843.7865431308746,2946,0.0573248,407.72,0.905060335994,410.625,1593.4732512,0.0
5,831464,-0.0169018,-0.204409,845.8586702346802,2951,0.0370534,404.47,0.991139317863,6.46875,1582.66617336,0.0
5,833292,-0.0400547,-0.171936,847.9213335514069,2956,0.0342081,406.79,0.997427941998,7.34741,1592.63546049,0.0
5,835365,-0.0204852,-0.16425,849.9840879440308,2961,0.029977,412.59,0.908579513431,462.622,1616.03251933,0.0
5,837388,-0.0259651,-0.159453,852.047753572464,2966,0.0291465,413.05,0.993187868036,6.06238,1621.77196037,0.0
6,839630,-0.0239908,-0.144255,854.1092443466187,2972,0.0598327,407.9,0.852384597063,607.489,1599.2016817,0.0
6,841724,-0.0357489,-0.118656,856.1484994888306,2978,0.0500139,405.2,0.980509668589,13.1922,1589.61327375,0.0
4,843623,-0.0266534,-0.117053,858.2271213531494,2982,0.0418264,409.62,0.993189778645,8.22298,1608.13433984,0.0
5,845543,-0.0352266,-0.127133,860.2961480617523,2987,0.0368997,404.59,0.995304419193,8.87081,1589.89226473,0.0
6,847802,-0.0383143,-0.123208,862.3899984359741,2993,0.046639,400.86,0.997596482979,7.82255,1575.0616569,0.0
5,849754,-0.0420407,-0.0911969,864.4531147480011,2998,0.0381184,395.49,0.99719431554,10.4466,1553.52678088,0.0
6,851956,-0.0416943,-0.1035,866.5343606472015,3004,0.0296872,394.86,0.998378677061,7.29301,1550.87892702,0.0
5,853776,-0.0463004,-0.0740361,868.577743768692,3009,0.0309341,394.68,0.998718466843,5.79511,1551.46840533,0.0
5,855696,-0.0288756,-0.0956016,870.6562135219574,3014,0.0353973,394.92,0.99718963122,10.3935,1551.11113976,0.0
6,857951,-0.0393475,-0.104145,872.7204780578613,3020,0.0300212,393.63,0.99890660739,3.58599,1546.41685272,0.0
5,859834,-0.031313,-0.0871608,874.788172006607,3025,0.022501,392.39,0.987908433191,29.6158,1540.38453773,0.0
6,861920,-0.033295,-0.10654,876.8518416881561,3031,0.043116,385.3,0.998316873563,4.50252,1512.81132808,0.0
5,863877,-0.0417945,-0.142565,878.8916847705841,3036,0.0365141,387.62,0.997212931048,8.59296,1524.19583758,0.0
5,865992,-0.0427582,-0.141668,880.9708268642426,3041,0.0355494,387.52,0.997851859545,5.29452,1523.53352182,0.0
5,867976,-0.0432499,-0.145551,883.046303987503,3046,0.0355935,385.88,0.99818452308,4.07046,1520.44879946,0.0
6,870269,-0.040485,-0.191128,885.1401996612549,3052,0.0318097,384.66,0.99782271497,5.4226,1516.25543939,0.0
6,872335,-0.0438164,-0.188256,887.2029376029968,3058,0.0406386,380.41,0.996999194613,7.06222,1499.72409418,0.0
5,874251,-0.0261609,-0.220334,889.2814054489136,3063,0.0369777,381.69,0.998372454313,4.39755,1508.26146366,0.0
6,876386,-0.0422526,-0.237874,891.3473706245422,3069,0.0368054,377.71,0.997064591618,7.06852,1492.83792375,0.0
5,878359,-0.036126,-0.268163,893.4306421279907,3074,0.0366019,380.36,0.996795674553,14.2785,1504.64058279,0.0
5,880458,-0.0387241,-0.300525,895.5154967308044,3079,0.049869,382.25,0.998789137346,3.88761,1514.76482285,0.0
5,882365,-0.0426468,-0.340409,897.5780839920044,3084,0.0407122,380.16,0.997972700512,5.87011,1508.25333877,0.0
6,884630,-0.0348214,-0.352214,899.6428210735321,3090,0.0514937,380.66,0.998077226221,4.2073,1512.18326873,0.0
5,886427,-0.0386664,-0.378337,901.6945955753326,3095,0.0325882,379.76,0.997995411046,6.06808,1510.1061759,0.0
6,888680,-0.0357652,-0.399664,903.77263712883,3101,0.0353755,377.87,0.998726250837,5.15512,1504.48698753,0.0
7,890838,-0.0301206,-0.394274,905.8587126731873,3108,0.056,375.17,0.997030882165,6.74978,1494.62288649,0.0
7,892666,-0.0267817,-0.383418,907.937016248703,3115,0.0490529,365.42,0.994205549359,18.8606,1454.56314265,0.0
7,894776,-0.0468014,-0.390917,909.9842431545258,3122,0.0335947,359.87,0.99418278737,15.2119,1434.45982119,0.0
7,896770,-0.0354624,-0.381466,912.0928637981415,3129,0.0320502,355.22,0.993737075012,21.587,1415.54522425,0.0
6,898985,-0.0314806,-0.382045,914.1556060314178,3135,0.029631,354.43,0.996814281214,6.42525,1413.66735149,0.0
5,900742,-0.0456361,-0.385819,916.2184543609619,3140,0.0348597,351.51,0.997822067002,5.30073,1403.66289238,0.0
5,902805,-0.0370643,-0.387622,918.2733891010284,3145,0.0311346,352.06,0.995692773256,12.382,1404.49179594,0.0
6,905205,-0.042479,-0.361822,920.398678779602,3151,0.0289631,352.25,0.99673853186,6.85888,1404.30165725,0.0
5,907058,-0.0463149,-0.345265,922.4909496307373,3156,0.0324649,356.19,0.99788852199,7.61886,1420.34085347,0.0
5,909053,-0.0294095,-0.332877,924.5547420978546,3161,0.0369527,356.5,0.997665933333,8.70343,1420.23462358,0.0
5,911138,-0.0445438,-0.318825,926.632072687149,3166,0.0304163,359.32,0.997619387927,6.45369,1430.70597955,0.0
5,913267,-0.0422365,-0.361924,928.6948244571686,3171,0.0340544,359.56,0.99827390362,5.61269,1431.46467848,0.0
5,915201,-0.0465178,-0.364357,930.773095369339,3176,0.0378332,360.02,0.998702412122,4.09088,1433.92578279,0.0
6,917383,-0.0379086,-0.338562,932.8513453006744,3182,0.0323953,357.53,0.998215385131,8.91023,1423.22345236,0.0
5,919358,-0.0338142,-0.382285,934.9312422275543,3187,0.0372983,358.55,0.997373909922,7.19258,1427.10815049,0.0
5,921437,-0.0450771,-0.408318,936.9861266613007,3192,0.0352918,360.78,0.997996676713,4.83049,1435.01450068,0.0
5,923480,-0.0341092,-0.424217,939.0418956279755,3197,0.0406137,362.99,0.997943368042,6.9548,1443.02135372,0.0
