TimeElapsed,ev_tdlam_before,EpThisIter,loss_pol_entpen,EpisodesSoFar,loss_kl,loss_ent,EpRewMean,TimestepsSoFar,EpLenMean,loss_pol_surr,loss_vf_loss
97.03125238418579,0.988168341108,9,0.0,867,0.0104894,3.68818,643.934181498,96182,205.11,-0.0286395,22.4135
99.0802686214447,0.989141057245,9,0.0,876,0.0102759,3.65142,660.906179988,98136,209.31,-0.0306051,21.1747
101.1030113697052,0.984337382019,10,0.0,886,0.00985693,3.64322,668.374813146,100329,210.84,-0.027642,35.0259
103.14000654220581,0.983317434788,8,0.0,894,0.00670844,3.65504,686.223301473,102367,215.87,-0.0238381,31.4632
105.18729257583618,0.986159647815,10,0.0,904,0.00987826,3.6782,686.450519046,104410,215.18,-0.0271679,30.5145
107.24880862236023,0.992594846524,9,0.0,913,0.0110583,3.64051,689.824074935,106366,215.79,-0.0273659,20.4152
109.29606175422668,0.991421959363,10,0.0,923,0.00725776,3.61651,694.139447786,108507,217.13,-0.0255838,23.9301
111.32827234268188,0.98919027485,9,0.0,932,0.00966143,3.62511,704.453202459,110540,220.18,-0.0224452,23.5298
113.36179828643799,0.992851492483,9,0.0,941,0.0086911,3.58306,710.061484865,112538,221.61,-0.0306111,15.6893
115.41379356384277,0.991819764487,9,0.0,950,0.00885586,3.57042,712.145506411,114526,221.99,-0.0294466,14.0402
117.46398401260376,0.99157222826,9,0.0,959,0.0120685,3.55781,720.059144445,116626,223.15,-0.0302466,17.3729
119.52995157241821,0.989739316516,10,0.0,969,0.0105434,3.5346,718.050993033,118764,221.72,-0.0272145,23.0372
121.56205129623413,0.991795571521,8,0.0,977,0.0114192,3.50046,726.300517627,120741,224.12,-0.0299593,16.2846
123.65535569190979,0.989524773322,9,0.0,986,0.00918778,3.47392,726.379035002,122750,224.21,-0.0257779,13.992
125.70333099365234,0.99098642543,8,0.0,994,0.0118245,3.48128,728.474069913,124829,224.62,-0.0274861,23.2078
127.78222036361694,0.989938640967,8,0.0,1002,0.0115419,3.47533,741.614587893,126903,228.99,-0.0272849,23.7576
129.81831240653992,0.991016019136,7,0.0,1009,0.0124056,3.46657,760.726597583,128936,234.39,-0.03143,18.5367
131.85283279418945,0.992144453339,7,0.0,1016,0.0123011,3.44177,777.437184948,131013,239.73,-0.0279098,16.7951
133.87400913238525,0.990854299627,8,0.0,1024,0.00911599,3.41811,789.478021722,133070,243.46,-0.0246747,22.5203
135.9212155342102,0.99262188375,8,0.0,1032,0.0119129,3.39221,799.546065232,135131,245.91,-0.0284762,20.5921
137.9877061843872,0.987403325737,7,0.0,1039,0.0075006,3.40155,807.159927482,136965,248.75,-0.0263129,30.7304
140.0149426460266,0.984322821721,7,0.0,1046,0.00987084,3.39949,821.220442301,138972,253.49,-0.0242643,34.6324
142.0607078075409,0.98731863033,8,0.0,1054,0.0110303,3.35966,832.157754955,141153,256.6,-0.0282024,17.906
144.06186723709106,0.987581517547,6,0.0,1060,0.0109834,3.37958,851.688035514,143137,263.14,-0.0288864,25.6431
146.1400957107544,0.993191746995,6,0.0,1066,0.0110616,3.37249,882.185752188,145339,272.49,-0.0337707,15.6045
148.21842122077942,0.991193918511,8,0.0,1074,0.0100676,3.34567,887.532935104,147402,274.25,-0.0284418,29.9153
150.26761054992676,0.992685296573,8,0.0,1082,0.0110605,3.32349,892.328377738,149473,275.73,-0.0288905,21.8007
152.30318188667297,0.981563340873,9,0.0,1091,0.0142763,3.31579,886.774845734,151441,274.06,-0.0329724,24.3444
154.3503189086914,0.969719881192,6,0.0,1097,0.0107112,3.33578,900.80899438,153443,278.4,-0.0284385,41.5923
156.39811754226685,0.971253614873,7,0.0,1104,0.0116563,3.29428,913.127767122,155613,282.14,-0.0261872,43.9484
158.4597611427307,0.981236737221,7,0.0,1111,0.0126146,3.28246,909.00144799,157631,281.02,-0.0295074,21.6732
160.52175664901733,0.99136799667,5,0.0,1116,0.0110209,3.24427,924.010470952,159540,285.27,-0.0278233,14.3876
162.52344226837158,0.992709992919,6,0.0,1122,0.0136964,3.23346,947.406569302,161644,291.6,-0.0295786,17.1799
164.56153106689453,0.992479698732,7,0.0,1129,0.00937002,3.25639,960.285584305,163804,295.36,-0.029166,24.8611
166.60850977897644,0.986242257059,8,0.0,1137,0.0144348,3.25916,956.805548413,165856,293.63,-0.0335483,23.5234
168.65821170806885,0.991783148609,8,0.0,1145,0.0122977,3.27608,956.889699859,167920,292.82,-0.0315732,19.8948
170.7176492214203,0.990787249058,5,0.0,1150,0.0161588,3.24829,981.414582142,169912,300.02,-0.0331733,11.3823
172.74883437156677,0.993932307232,7,0.0,1157,0.00913263,3.25084,974.243658549,171933,297.45,-0.0296609,18.0299
174.78735637664795,0.983850477263,4,0.0,1161,0.0134148,3.2289,994.342535474,173859,303.96,-0.0298752,23.3237
176.8500533103943,0.993298820686,7,0.0,1168,0.0116015,3.23342,990.200064073,176062,302.17,-0.0276076,16.1755
178.91378617286682,0.985113631934,5,0.0,1173,0.0132412,3.19882,1010.04958919,178051,308.98,-0.0333195,16.8812
180.9287588596344,0.986762672663,7,0.0,1180,0.013162,3.19802,1022.40103085,180175,312.83,-0.0327335,19.2052
182.9591863155365,0.971193350852,5,0.0,1185,0.0120525,3.1862,1044.4485531,182158,320.2,-0.03132,33.0455
185.0305917263031,0.984734854661,5,0.0,1190,0.0137353,3.16086,1065.70239932,183984,327.5,-0.033284,20.0899
187.07840085029602,0.987378389575,6,0.0,1196,0.0114763,3.15326,1077.81352773,186247,331.44,-0.033426,20.1268
189.1577136516571,0.986389589496,5,0.0,1201,0.0121343,3.16061,1097.26396724,188299,337.42,-0.0327583,20.8392
191.20968008041382,0.989889290184,6,0.0,1207,0.013033,3.16406,1099.82775875,190274,337.73,-0.0292438,16.3761
193.26763796806335,0.987640910782,5,0.0,1212,0.0145911,3.13887,1113.74775674,192394,341.7,-0.0296493,14.6648
195.31885838508606,0.99485219596,6,0.0,1218,0.0127031,3.13655,1115.40841693,194407,342.09,-0.03061,13.059
197.34271097183228,0.995811086614,6,0.0,1224,0.0130549,3.13568,1120.27183897,196458,343.26,-0.0322685,7.01747
199.40681719779968,0.996013786644,6,0.0,1230,0.0135816,3.10985,1126.17150862,198451,344.45,-0.0321177,8.36572
201.45466017723083,0.99604923185,6,0.0,1236,0.0144643,3.10309,1137.19208824,200191,347.23,-0.0287522,10.6654
203.50870394706726,0.83877274394,3,0.0,1239,0.0116382,3.10493,1176.38745416,202389,359.74,-0.0152359,358.647
205.54614353179932,0.978973113,3,0.0,1242,0.0126146,3.09407,1198.31301638,203885,367.08,-0.0269852,15.4234
207.58767127990723,0.92163964361,6,0.0,1248,0.0134657,3.10589,1228.60479091,206768,376.88,-0.0163599,297.917
209.59326934814453,0.994583725464,6,0.0,1254,0.013809,3.04686,1233.82615541,208813,378.1,-0.0331004,9.94312
211.62669563293457,0.988695408218,5,0.0,1259,0.0139202,3.05907,1216.39867233,210489,372.33,-0.0315666,28.3215
213.6626262664795,0.996701493161,5,0.0,1264,0.0126913,3.03465,1238.39805547,212778,378.57,-0.0301114,7.4901
215.70335602760315,0.997122939909,7,0.0,1271,0.0140668,3.04328,1232.23115955,214926,376.02,-0.0337721,7.09661
217.7491056919098,0.994895511307,4,0.0,1275,0.012954,3.02868,1237.09333051,216560,377.41,-0.0292951,10.4313
219.79643154144287,0.987232034095,4,0.0,1279,0.0145711,3.03564,1269.57575745,218750,387.99,-0.030682,13.0364
221.8465747833252,0.995990649797,6,0.0,1285,0.0130451,3.04799,1264.87789402,220657,384.99,-0.0374963,10.4903
223.88273811340332,0.960115071386,5,0.0,1290,0.01366,3.03864,1282.98901536,222994,390.1,-0.0220293,88.1251
225.93711400032043,0.991171796806,5,0.0,1295,0.0150851,2.99164,1288.78401517,224954,390.99,-0.0318019,9.52667
227.99937629699707,0.992095593363,7,0.0,1302,0.0145707,2.98942,1272.09786093,227152,385.53,-0.0326988,16.2096
230.0173680782318,0.994239094667,5,0.0,1307,0.0110699,2.95128,1285.29265403,229186,389.12,-0.0333598,12.4125
232.03776478767395,0.992975808214,5,0.0,1312,0.0122429,2.97985,1287.88326279,231353,389.59,-0.0337807,10.3304
234.05362248420715,0.976054461673,4,0.0,1316,0.0120582,2.98199,1301.44492836,233242,393.9,-0.0226529,28.4259
236.10006594657898,0.991592217237,4,0.0,1320,0.0136212,2.9736,1335.91637575,235475,403.99,-0.0273371,6.37012
238.14783906936646,0.984443275258,6,0.0,1326,0.0138452,2.95544,1331.40407547,237430,403.11,-0.0321998,13.544
240.22735500335693,0.992246790323,4,0.0,1330,0.0101785,2.93931,1351.36021531,239405,409.54,-0.0313106,10.1401
242.26518988609314,0.994624021929,6,0.0,1336,0.0125192,2.89718,1363.14570398,241527,413.36,-0.0356833,10.2683
244.28072905540466,0.996081563644,5,0.0,1341,0.0129444,2.86825,1331.49138188,243461,402.05,-0.0326829,10.0085
246.31462025642395,0.995995306876,4,0.0,1345,0.0170235,2.87168,1317.87496661,245329,396.89,-0.0307698,6.79645
248.39662265777588,0.996722042561,4,0.0,1349,0.0110551,2.84961,1339.33525301,247523,403.83,-0.0337508,5.84057
250.46035814285278,0.996596593875,6,0.0,1355,0.0166173,2.83353,1345.23112913,249676,405.48,-0.0350448,5.27668
252.47573256492615,0.75664241612,2,0.0,1357,0.0200016,2.84615,1364.37967688,251065,411.53,-0.0154525,391.242
254.5265874862671,0.909896828234,5,0.0,1362,0.0173081,2.86801,1395.5224574,253754,421.25,-0.0186309,260.671
256.5541455745697,0.982437668368,5,0.0,1367,0.0160755,2.8729,1394.97895335,255759,420.54,-0.0243235,20.5398
258.64801359176636,0.993255299982,5,0.0,1372,0.0139948,2.89679,1412.06487059,257882,425.21,-0.0336375,13.443
260.6994912624359,0.994420922361,6,0.0,1378,0.0173261,2.86752,1394.0236927,259958,419.46,-0.0350614,10.7481
262.7331655025482,0.995189996436,6,0.0,1384,0.0132394,2.82756,1382.47775776,261936,415.21,-0.0367943,12.491
264.7652266025543,0.995783115737,5,0.0,1389,0.0158431,2.80698,1385.5998648,264059,415.11,-0.0354632,10.3948
266.7961926460266,0.996921325102,6,0.0,1395,0.0165988,2.78943,1372.47400388,266037,410.83,-0.0360424,7.96049
268.83591389656067,0.888051241636,4,0.0,1399,0.0144563,2.83759,1400.01924734,268197,419.17,-0.0144975,385.75
270.8660960197449,0.994624389336,4,0.0,1403,0.0158231,2.80911,1426.1562597,270251,426.73,-0.0315117,6.01831
272.9130504131317,0.995916201733,6,0.0,1409,0.0132379,2.81146,1411.05008252,271958,421.86,-0.0340819,13.4968
274.96011543273926,0.996942313621,5,0.0,1414,0.0193948,2.80715,1394.89625938,274190,416.12,-0.0352115,8.17315
277.01451873779297,0.994980675634,6,0.0,1420,0.0163891,2.78658,1373.16422554,276401,409.26,-0.0308271,4.84568
279.0463197231293,0.997728909133,4,0.0,1424,0.0152213,2.77713,1384.50449387,278153,412.62,-0.0362602,4.13325
281.0781066417694,0.997587110149,5,0.0,1429,0.0128573,2.75273,1409.61187203,280476,419.59,-0.0343421,5.68356
283.1112415790558,0.997675445862,4,0.0,1433,0.0147383,2.75361,1408.5000606,282488,418.61,-0.0337998,4.46168
285.11648750305176,0.994096152484,3,0.0,1436,0.0139289,2.7613,1441.03298449,284335,428.08,-0.0348203,5.22394
287.1635706424713,0.996060689446,3,0.0,1439,0.01547,2.745,1458.69911101,286069,432.99,-0.0348717,4.67747
289.1939661502838,0.927748002112,3,0.0,1442,0.00913828,2.76624,1506.1236013,288559,447.68,-0.0172203,25.6077
291.24096179008484,0.842506051064,3,0.0,1445,0.0151823,2.76001,1517.75920647,290461,451.32,-0.0230835,267.243
293.24244499206543,0.967157818377,4,0.0,1449,0.0135469,2.74679,1520.0377797,292651,451.28,-0.0336437,62.3257
295.2805247306824,0.990983394906,4,0.0,1453,0.0137041,2.75831,1536.59559371,294675,456.43,-0.0310382,10.1509
297.31119894981384,0.158536314964,2,0.0,1455,0.0133592,2.76217,1578.49773656,296675,469.99,-0.0233877,581.83
299.3269066810608,0.975969081745,5,0.0,1460,0.0125509,2.71058,1541.99472568,298647,457.88,-0.0305048,15.4888
301.3271644115448,0.990265533328,4,0.0,1464,0.0180399,2.69623,1553.65086382,300728,461.07,-0.0325558,10.082
303.3586359024048,0.990598372184,3,0.0,1467,0.0162747,2.67453,1580.84757041,302660,469.01,-0.0345398,10.2139
305.39869236946106,0.994036091957,4,0.0,1471,0.0130543,2.66239,1593.03777707,304764,472.59,-0.0413269,12.3111
307.42850375175476,0.997351700673,4,0.0,1475,0.0144046,2.67679,1617.85339218,306778,479.66,-0.0366515,6.42053
309.5077660083771,0.996569468407,5,0.0,1480,0.0179826,2.64856,1641.08198136,309155,486.07,-0.036112,7.00198
311.54616045951843,0.997085088398,5,0.0,1485,0.0158367,2.63033,1651.96760879,311095,488.81,-0.0368836,4.86699
313.5795826911926,0.996895324904,2,0.0,1487,0.0145667,2.60413,1688.91533351,312937,499.84,-0.0337927,5.10552
315.6012976169586,0.997536372393,4,0.0,1491,0.0163146,2.57858,1708.11344997,315086,505.13,-0.0378291,6.63077
317.65565395355225,0.997857911978,6,0.0,1497,0.0160845,2.52989,1708.561381,317228,504.52,-0.038766,5.9488
319.71751952171326,0.997093160637,5,0.0,1502,0.0147302,2.52144,1662.61674684,318933,490.02,-0.0376485,4.9406
321.75044775009155,0.996901080944,5,0.0,1507,0.012122,2.4934,1694.03751793,321313,499.49,-0.0379377,6.68812
323.7869544029236,0.997362212045,6,0.0,1513,0.0131611,2.46472,1680.0863649,323379,495.28,-0.0387519,7.07506
325.7990415096283,0.996264776215,4,0.0,1517,0.0131232,2.45732,1703.03001642,325504,501.79,-0.0357517,6.00615
327.8508036136627,0.996280945837,5,0.0,1522,0.0163071,2.45131,1705.21992427,327407,502.12,-0.0289686,6.16069
329.8808431625366,0.997656685999,5,0.0,1527,0.0164751,2.46519,1681.91422901,328974,494.65,-0.0345819,5.31561
331.9296672344208,0.997801854974,5,0.0,1532,0.0165392,2.43887,1687.54012106,331666,496.0,-0.0285335,4.15128
333.9527542591095,0.997925114352,6,0.0,1538,0.0147159,2.46321,1629.46378286,333599,478.41,-0.0335741,5.23269
335.998911857605,0.99864703801,5,0.0,1543,0.0173034,2.43293,1587.88759244,335545,465.29,-0.0384659,3.944
338.03487849235535,0.894618235528,4,0.0,1547,0.0147101,2.45358,1572.41403273,337812,460.05,-0.0174056,361.011
340.0617380142212,0.993849102408,6,0.0,1553,0.0137454,2.45385,1544.74066019,339805,451.3,-0.0375667,10.6289
342.10869574546814,0.995189698879,4,0.0,1557,0.014651,2.40378,1514.92265093,341603,441.09,-0.0357373,7.20399
344.1244955062866,0.997818005271,4,0.0,1561,0.0149501,2.38631,1522.08731489,343847,442.76,-0.0364098,4.24198
346.17357087135315,0.998420842458,4,0.0,1565,0.0167029,2.35429,1536.75866146,345767,447.08,-0.0404569,3.60708
348.22659134864807,0.997746558394,5,0.0,1570,0.0184911,2.2974,1494.6575471,347580,434.02,-0.0385646,4.84373
350.29560947418213,0.998472989188,3,0.0,1573,0.0170182,2.27964,1498.49465343,349292,434.88,-0.0365396,2.51209
352.29615569114685,0.877467133105,5,0.0,1578,0.0300472,2.27163,1509.34531302,351852,438.46,-0.0210413,444.702
354.34318828582764,0.995694561396,7,0.0,1585,0.0154082,2.2639,1482.96350473,354126,430.31,-0.0350882,5.56044
356.4518356323242,0.997358829016,6,0.0,1591,0.0178187,2.2764,1415.16340471,356102,410.16,-0.0389627,5.90238
358.5928521156311,0.997187578585,4,0.0,1595,0.0183287,2.2829,1420.32445656,357638,411.5,-0.0397158,6.05872
360.717960357666,0.997819371289,4,0.0,1599,0.0187279,2.29607,1452.60107425,360055,421.09,-0.0352979,4.31074
362.8514244556427,0.930100336671,4,0.0,1603,0.0173437,2.28706,1469.60840506,362250,426.19,-0.022677,135.842
364.99900817871094,0.987317479216,5,0.0,1608,0.0155004,2.25912,1471.18637628,364295,425.96,-0.0346861,10.4173
367.123726606369,0.99593106145,6,0.0,1614,0.0164106,2.22973,1461.05552607,366257,422.78,-0.0338591,8.38546
369.15525794029236,0.995455182623,4,0.0,1618,0.0195572,2.2098,1474.67855793,368516,426.68,-0.0330191,9.12554
371.18689823150635,0.997478313046,4,0.0,1622,0.0168892,2.18653,1471.36773569,369989,425.82,-0.0390159,6.03548
373.21833896636963,0.997420748696,5,0.0,1627,0.0185101,2.19572,1492.59183259,372192,432.18,-0.02776,6.26043
375.2486755847931,0.998759410344,4,0.0,1631,0.0165035,2.19061,1503.80122348,374686,435.06,-0.0354722,2.75437
377.3116099834442,0.998302406748,4,0.0,1635,0.0181899,2.19161,1516.32727245,376496,438.69,-0.0344918,4.24443
379.35850739479065,0.997514353832,3,0.0,1638,0.0128772,2.1744,1548.87156838,378421,448.22,-0.0395942,4.86378
381.374534368515,0.770179063082,2,0.0,1640,0.0303379,2.19007,1579.10802614,380157,457.7,-0.0168611,430.251
383.4281413555145,0.841646790504,4,0.0,1644,0.017712,2.20604,1610.50733259,382739,467.52,-0.0232967,225.956
385.46050214767456,0.862416580319,3,0.0,1647,0.0150432,2.20394,1620.82179427,384863,470.51,-0.0207694,388.819
387.5075252056122,0.978871751577,4,0.0,1651,0.0184399,2.16926,1635.90705396,386727,474.83,-0.0362127,10.2435
389.5536620616913,0.988218453713,4,0.0,1655,0.0193575,2.16505,1657.99725972,388917,481.53,-0.0376322,14.5713
391.58501505851746,0.854252249002,3,0.0,1658,0.0192991,2.1465,1673.78186338,390909,486.62,-0.0196066,444.314
393.60979437828064,0.995697008446,5,0.0,1663,0.0291151,2.14677,1665.72094975,393124,484.12,-0.0367357,8.45459
395.6328954696655,0.995867997408,7,0.0,1670,0.0167953,2.13773,1636.83908248,395153,475.73,-0.0336805,8.25107
397.6710216999054,0.997248684755,4,0.0,1674,0.0188171,2.12515,1610.49449462,397043,467.51,-0.0344656,4.58128
399.7018024921417,0.993573555257,6,0.0,1680,0.0155975,2.12935,1600.09448222,399173,464.9,-0.0404497,9.58074
401.7183918952942,0.996235229773,8,0.0,1688,0.0168935,2.12628,1585.90451255,401212,461.38,-0.043914,13.3985
403.73412823677063,0.995979873464,6,0.0,1694,0.0182402,2.13134,1573.83978221,403019,458.06,-0.0383458,7.15746
405.8000342845917,0.908424586058,5,0.0,1699,0.017523,2.12524,1559.02695531,405502,454.47,-0.020605,421.864
407.85004806518555,0.995634460822,4,0.0,1703,0.0230113,2.11991,1540.31299182,407102,448.52,-0.0386455,6.50682
409.88942074775696,0.748798400164,3,0.0,1706,0.0215699,2.09379,1572.87894915,409328,459.31,-0.016675,808.569
411.90690875053406,0.907356590033,6,0.0,1712,0.0185336,2.10593,1577.42446354,411573,461.09,-0.0201258,247.484
413.93944334983826,0.909315675497,5,0.0,1717,0.0166841,2.12098,1552.06073463,413680,454.36,-0.019817,347.35
415.98641633987427,0.873389050364,3,0.0,1720,0.0300513,2.13208,1573.94106005,415160,461.37,-0.0199888,294.932
418.0068416595459,0.976168867201,3,0.0,1723,0.0262454,2.07402,1593.19529796,417410,466.74,-0.0332707,11.16
420.0375587940216,0.226068377495,2,0.0,1725,0.0200722,2.0903,1626.65065869,419410,478.74,-0.0257781,619.717
422.0701665878296,0.0541843771935,2,0.0,1727,0.020201,2.08206,1668.61543529,421410,492.18,-0.0251568,783.789
424.11238956451416,0.819821342826,3,0.0,1730,0.0220615,2.08976,1680.73675148,423829,497.93,-0.0334601,269.035
426.13222908973694,0.0489949584007,2,0.0,1732,0.0256374,2.1176,1708.03451274,425829,507.24,-0.0148264,782.434
428.16275238990784,0.723911315203,2,0.0,1734,0.0216051,2.12134,1736.17314665,427604,516.2,-0.0217833,406.791
430.1622271537781,0.113568127155,2,0.0,1736,0.0273661,2.1433,1758.43808715,429604,523.53,-0.0174223,702.044
432.18768429756165,0.571241438389,3,0.0,1739,0.0140191,2.16499,1764.72344842,431836,526.79,-0.0220953,680.758
434.21904015541077,0.87303070724,4,0.0,1743,0.026023,2.15931,1745.28078758,433846,521.07,-0.0276772,335.32
436.2650079727173,0.891958452761,5,0.0,1748,0.0240511,2.15131,1700.87339339,436075,508.13,-0.0251944,358.84
438.2819001674652,0.893507808447,5,0.0,1753,0.0138939,2.15293,1683.34964924,438187,503.85,-0.026455,374.462
440.3154046535492,0.828402787447,3,0.0,1756,0.0200694,2.18036,1675.82552058,439682,502.46,-0.025713,357.475
442.3187839984894,0.0934884548187,2,0.0,1758,0.0240943,2.19711,1691.61898985,441682,507.73,-0.0190715,703.745
444.32863569259644,0.982461737469,3,0.0,1761,0.0226272,2.15977,1731.04901839,444063,519.59,-0.0412696,11.1386
446.3833589553833,0.818270936608,3,0.0,1764,0.0241597,2.16396,1759.73262254,446352,528.59,-0.0187478,375.58
448.405401468277,0.982906576246,5,0.0,1769,0.0215174,2.16658,1780.25257094,448430,535.34,-0.0415261,17.4689
450.45249342918396,0.844095051289,2,0.0,1771,0.0140396,2.17043,1798.33906106,449873,541.32,-0.0207035,358.3
452.4694700241089,0.909529291093,5,0.0,1776,0.0143815,2.16194,1793.30320557,452392,540.77,-0.0253707,297.69
454.5175952911377,0.882702715695,4,0.0,1780,0.0187681,2.12113,1839.52907296,454606,554.33,-0.0248627,376.295
456.53890109062195,0.886253885925,4,0.0,1784,0.0171176,2.14428,1873.44996313,456556,564.72,-0.0285209,336.086
458.5927698612213,0.976625399664,6,0.0,1790,0.0208097,2.15549,1870.62082142,458357,565.72,-0.0398243,37.8228
460.60919713974,0.955747961998,5,0.0,1795,0.0181099,2.12416,1885.25164977,460586,570.37,-0.0353793,49.498
462.6177966594696,0.966880269349,6,0.0,1801,0.0155421,2.1068,1860.9827006,462511,564.04,-0.0340832,55.3906
464.644170999527,0.988755905069,5,0.0,1806,0.0171513,2.0969,1826.28132663,464631,553.03,-0.0418932,14.4204
466.6622314453125,0.827346429229,2,0.0,1808,0.0200787,2.09154,1875.86514478,466601,567.61,-0.0204508,186.479
468.70311427116394,0.968858065084,6,0.0,1814,0.0290624,2.0896,1877.87623655,468885,568.0,-0.0333564,39.4224
470.7337181568146,0.993154507596,4,0.0,1818,0.0179049,2.06548,1846.75834424,470500,558.2,-0.0465454,17.6221
