TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
80.92183065414429,92000,0.0149812,1000.0,8.6343,5.23747,2,0.0,0.576516956091,-310.10347533,92,-0.0607405
82.70305275917053,94000,0.0186745,1000.0,8.55781,5.16205,2,0.0,0.634718626738,-301.060634704,94,-0.059768
84.48463082313538,96000,0.0156555,1000.0,9.96961,5.07922,2,0.0,0.202207505703,-291.709973608,96,-0.0567458
86.26562023162842,98000,0.0179791,1000.0,7.03883,4.96596,2,0.0,0.172139704227,-282.26191984,98,-0.0627094
88.06225991249084,100000,0.0168309,1000.0,8.21154,4.83557,2,0.0,0.200909614563,-273.110870087,100,-0.060895
89.8589608669281,102000,0.0155723,1000.0,7.56737,4.73351,2,0.0,0.360886573792,-258.050246419,102,-0.065878
91.64092111587524,104000,0.0167923,1000.0,10.2792,4.67934,2,0.0,0.615906149149,-239.076465576,104,-0.0591575
93.428466796875,106000,0.0203993,1000.0,9.86011,4.53816,2,0.0,0.310657441616,-220.796832773,106,-0.0639879
95.20264387130737,108000,0.0161482,1000.0,10.5913,4.44296,2,0.0,0.340216338634,-204.167142757,108,-0.0584672
96.98467373847961,110000,0.0172375,1000.0,11.7591,4.32602,2,0.0,0.156278789043,-186.187497625,110,-0.0616232
98.76566457748413,112000,0.0237381,1000.0,11.8451,4.28494,2,0.0,0.275903344154,-167.905477384,112,-0.0523346
100.56251692771912,114000,0.0203128,1000.0,12.9289,4.20602,2,0.0,0.260904312134,-148.847306339,114,-0.0603411
102.34354996681213,116000,0.019067,1000.0,14.6398,4.14716,2,0.0,0.463995158672,-129.353830926,116,-0.0572859
104.12554812431335,118000,0.0183743,1000.0,15.6592,4.103,2,0.0,0.277679443359,-109.133093536,118,-0.0492276
105.90548515319824,120000,0.0208452,1000.0,17.5505,4.02426,2,0.0,0.146642148495,-87.473174464,120,-0.0565755
107.68727207183838,122000,0.0211049,1000.0,19.036,3.92436,2,0.0,0.337459981441,-70.0772588426,122,-0.0560523
109.45319819450378,124000,0.019178,1000.0,17.3871,3.88716,2,0.0,0.150005102158,-50.4855074933,124,-0.047252
111.23423933982849,126000,0.0218362,1000.0,21.1433,3.83271,2,0.0,0.404219269753,-30.5925918962,126,-0.0489486
113.01520586013794,129000,0.0188264,1000.0,29.9594,3.78629,3,0.0,0.491081535816,-3.02764112549,129,-0.0535657
114.79682731628418,131000,0.0183419,1000.0,23.9073,3.72202,2,0.0,0.632490664721,17.4080444644,131,-0.0531545
116.56347060203552,133000,0.0201171,1000.0,30.6572,3.61726,2,0.0,0.595216035843,35.159506793,133,-0.0535429
118.34362888336182,135000,0.0167953,1000.0,26.3809,3.55868,2,0.0,0.464224040508,54.599401237,135,-0.0511132
120.12685799598694,137000,0.025037,1000.0,29.9299,3.48212,2,0.0,0.647108763456,73.6521532246,137,-0.0515413
121.90668749809265,139000,0.0171947,1000.0,27.1508,3.41577,2,0.0,0.227265715599,92.9504523805,139,-0.0461974
123.68782496452332,141000,0.0192706,1000.0,30.055,3.36005,2,0.0,0.223865807056,114.026449601,141,-0.0453533
125.45238137245178,143000,0.0165189,1000.0,35.1283,3.29747,2,0.0,0.431738436222,132.654063269,143,-0.0453709
127.23598885536194,145000,0.0196977,1000.0,33.3107,3.21693,2,0.0,0.30410194397,152.345830344,145,-0.0407841
128.99990224838257,147000,0.0253816,1000.0,36.9967,3.20468,2,0.0,0.537262558937,171.434454635,147,-0.0434459
130.7810924053192,149000,0.0206662,1000.0,34.8801,3.15731,2,0.0,0.185470640659,190.191612853,149,-0.0421744
132.5636146068573,151000,0.0196555,1000.0,34.0006,3.10162,2,0.0,0.401889383793,208.750883299,151,-0.0444673
134.34382796287537,153000,0.0224685,1000.0,39.7896,3.08155,2,0.0,0.640891939402,227.168350133,153,-0.0486152
136.10998368263245,155000,0.019434,1000.0,39.9342,3.10199,2,0.0,0.612068027258,245.21451645,155,-0.0438248
137.89019536972046,157000,0.020035,1000.0,36.6995,3.05559,2,0.0,0.344503700733,263.528645477,157,-0.0451095
139.68694472312927,159000,0.0203308,1000.0,38.0924,3.02129,2,0.0,0.29755461216,282.077689607,159,-0.0411388
141.45378637313843,161000,0.0315973,1000.0,43.2498,2.94481,2,0.0,0.551933437586,301.852350661,161,-0.0470055
143.24998426437378,163000,0.0202022,1000.0,44.0256,2.86071,2,0.0,0.292971551418,320.278978094,163,-0.0425282
145.03198504447937,165000,0.0253868,1000.0,45.0741,2.83848,2,0.0,0.293205082417,339.791268247,165,-0.0414622
146.8132996559143,167000,0.0230473,1000.0,43.035,2.7744,2,0.0,0.243748247623,358.553723647,167,-0.0409053
148.57891750335693,169000,0.0193392,1000.0,47.2126,2.73974,2,0.0,0.333918511868,377.111316679,169,-0.0431824
150.37556338310242,172000,0.0242075,1000.0,63.3206,2.70834,3,0.0,0.0933826565742,404.454485765,172,-0.0431672
152.14086627960205,174000,0.0202058,1000.0,46.841,2.69802,2,0.0,0.182762384415,423.615200311,174,-0.0400797
153.93797159194946,176000,0.0258252,1000.0,46.304,2.65024,2,0.0,0.193257212639,441.660161697,176,-0.0417893
155.7033360004425,178000,0.018265,1000.0,49.3564,2.59463,2,0.0,0.227555632591,459.490812581,178,-0.0380944
157.5000672340393,180000,0.0318723,1000.0,49.5635,2.60052,2,0.0,0.602312535048,478.296308016,180,-0.0445181
