#{"t_start": 1536435762.1191263, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
36.036288,4,1.171584
82.540078,9,1.171584
54.040683,6,1.187208
35.806163,4,1.187208
72.867804,8,1.187208
54.592883,6,1.187208
26.786032,3,1.187208
36.104661,4,1.202833
63.863603,7,1.202833
45.086199,5,1.202833
54.392267,6,1.202833
54.426464,6,1.218457
45.29187,5,1.218457
35.894878,4,1.218457
53.947977,6,1.218457
73.649395,8,1.218457
45.037444,5,1.234083
82.350116,9,1.234083
45.317519,5,1.234083
35.555547,4,1.234083
63.892746,7,1.249708
35.951339,4,1.249708
45.324765,5,1.249708
35.888406,4,1.249708
35.665204,4,1.249708
45.389079,5,1.265333
45.226044,5,1.265333
44.861988,5,1.265333
45.333193,5,1.265333
35.948238,4,1.265333
82.535086,9,1.280958
63.143403,7,1.280958
54.498059,6,1.280958
35.98077,4,1.280958
45.470171,5,1.280958
36.079285,4,1.296581
44.991302,5,1.296581
45.13055,5,1.296581
35.976271,4,1.296581
82.340029,9,1.312206
44.916102,5,1.312206
45.136938,5,1.312206
35.928892,4,1.312206
63.697018,7,1.312206
45.245703,5,1.327832
63.336109,7,1.327832
63.215958,7,1.327832
73.273879,8,1.327832
54.277309,6,1.343456
63.273946,7,1.343456
45.096175,5,1.343456
53.995763,6,1.343456
45.189577,5,1.343456
54.664313,6,1.359081
63.519772,7,1.359081
44.901902,5,1.359081
54.317278,6,1.359081
63.358296,7,1.374707
35.449035,4,1.374707
35.667294,4,1.374707
36.182521,4,1.374707
26.798121,3,1.374707
54.63816,6,1.374707
26.764599,3,1.390331
45.691905,5,1.390331
63.684156,7,1.390331
72.808725,8,1.390331
63.577485,7,1.405955
35.709438,4,1.405955
45.318969,5,1.405955
45.049794,5,1.405955
35.563589,4,1.405955
35.948358,4,1.405955
72.800618,8,1.42158
54.350469,6,1.42158
63.419729,7,1.42158
54.58429,6,1.42158
54.615774,6,1.437206
63.952969,7,1.437206
35.93854,4,1.437206
35.868002,4,1.437206
45.106187,5,1.437206
54.068069,6,1.45283
119.339128,13,1.45283
54.444348,6,1.45283
36.212952,4,1.468456
45.100832,5,1.468456
35.701335,4,1.468456
110.548601,12,1.468456
35.527872,4,1.468456
54.563642,6,1.484081
64.07312,7,1.484081
36.045899,4,1.484081
35.77393,4,1.484081
35.432272,4,1.484081
35.75942,4,1.499706
54.254674,6,1.499706
63.576467,7,1.499706
82.396833,9,1.499706
73.554656,8,1.51533
45.260075,5,1.51533
44.822253,5,1.51533
35.94241,4,1.51533
63.481811,7,1.51533
45.46964,5,1.530956
72.706415,8,1.530956
82.553827,9,1.530956
63.925495,7,1.54658
82.623027,9,1.54658
54.668754,6,1.54658
63.741863,7,1.54658
54.172427,6,1.562205
45.210454,5,1.562205
35.955249,4,1.562205
35.87263,4,1.562205
35.892477,4,1.562205
45.343801,5,1.562205
63.433348,7,1.57783
54.586328,6,1.57783
91.651389,10,1.57783
54.570537,6,1.57783
36.140783,4,1.593456
64.004175,7,1.593456
36.16951,4,1.593456
110.480036,12,1.593456
26.791425,3,1.609081
54.641499,6,1.609081
73.163822,8,1.609081
45.504222,5,1.609081
35.765059,4,1.609081
35.549561,4,1.624704
54.597641,6,1.624704
35.424288,4,1.624704
35.929243,4,1.624704
26.744876,3,1.624704
73.146678,8,1.640331
36.103042,4,1.640331
73.064228,8,1.640331
54.534501,6,1.640331
63.621494,7,1.655954
34.888034,4,1.655954
54.614363,6,1.655954
54.472406,6,1.655954
54.319181,6,1.655954
54.104916,6,1.671579
63.124129,7,1.671579
54.243127,6,1.671579
45.209173,5,1.671579
26.692665,3,1.671579
35.800912,4,1.687205
63.117475,7,1.687205
63.439967,7,1.687205
82.449727,9,1.687205
35.8015,4,1.70283
26.850989,3,1.70283
35.906569,4,1.70283
35.58956,4,1.70283
63.904533,7,1.70283
53.988994,6,1.70283
45.127158,5,1.718455
53.95224,6,1.718455
45.229014,5,1.718455
36.132226,4,1.718455
72.943261,8,1.73408
35.712571,4,1.73408
45.270228,5,1.73408
44.728137,5,1.73408
54.278227,6,1.73408
44.825367,5,1.749704
72.646672,8,1.749704
73.441787,8,1.749704
54.104241,6,1.749704
54.72371,6,1.765329
44.750277,5,1.765329
63.359127,7,1.765329
91.772236,10,1.765329
44.673103,5,1.780954
45.332301,5,1.780954
45.259335,5,1.780954
45.020771,5,1.780954
35.780437,4,1.780954
45.420882,5,1.780954
62.645047,7,1.79658
35.949837,4,1.79658
35.962501,4,1.79658
45.203176,5,1.79658
72.883318,8,1.812204
44.745854,5,1.812204
54.363487,6,1.812204
35.528597,4,1.812204
36.002397,4,1.812204
45.366608,5,1.812204
35.652121,4,1.82783
35.51068,4,1.82783
36.126368,4,1.82783
72.589073,8,1.82783
35.623644,4,1.82783
35.623651,4,1.843454
44.939882,5,1.843454
63.601902,7,1.843454
54.618642,6,1.843454
26.827314,3,1.843454
35.907467,4,1.843454
91.675311,10,1.859079
45.051443,5,1.859079
