TimestepsSoFar,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,loss_pol_surr,EpisodesSoFar,ev_tdlam_before,EpRewMean,TimeElapsed,EpThisIter,loss_ent
458492,0.0194193,0.0,4248.44,774.0,-0.015159,4707,0.822751075029,7212.7506063,403.43936562538147,3,-0.496185
460492,0.0146912,0.0,5885.46,784.15,-0.00872951,4709,-0.0338516235352,7307.35921263,405.2218873500824,2,-0.485592
462492,0.0118273,0.0,5893.36,792.74,-0.00846533,4711,-0.0131570100784,7387.46522365,407.0346918106079,2,-0.483759
464492,0.0138304,0.0,5886.96,803.45,-0.0058653,4713,-0.0157172679901,7487.32857074,408.8130488395691,2,-0.474929
466492,0.0159835,0.0,5913.25,820.38,-0.00884327,4715,-0.0309430360794,7645.1094205,410.6253843307495,2,-0.499131
468492,0.0255038,0.0,5896.98,820.38,-0.00776704,4717,-0.00138330459595,7645.0845263,412.40680837631226,2,-0.507144
470492,0.0276997,0.0,5903.75,820.38,-0.00699335,4719,-0.000942587852478,7645.07690587,414.20671105384827,2,-0.512814
472762,0.0124031,0.0,7318.91,823.01,-0.0110811,4722,0.253953397274,7669.58643018,415.9960632324219,3,-0.517409
474332,0.0197052,0.0,5032.62,818.71,-0.0118137,4724,0.272275090218,7629.4485529,417.8069050312042,2,-0.510485
476332,0.0114018,0.0,3557.43,818.71,-0.0125265,4726,0.0875508189201,7629.44056154,419.58665776252747,2,-0.516468
478332,0.0270831,0.0,5915.52,832.73,-0.00689197,4728,-0.00831592082977,7760.16014898,421.403204202652,2,-0.518259
481233,0.018076,0.0,5771.73,840.74,-0.0102541,4731,0.405736625195,7834.8000814,423.17416620254517,3,-0.52779
483191,0.0104974,0.0,3865.57,843.14,-0.0128736,4733,0.259241878986,7857.26144729,424.98714208602905,2,-0.539835
484914,0.0204314,0.0,4631.45,836.35,-0.00907548,4736,0.548750579357,7794.03514295,426.77244782447815,3,-0.536713
486914,0.0210888,0.0,5690.38,836.35,-0.00814867,4738,0.00260776281357,7794.04645125,428.5863046646118,2,-0.522406
488491,0.0228431,0.0,3965.29,832.12,-0.00696324,4740,0.61978200078,7754.60895263,430.3575224876404,2,-0.536895
491491,0.0147435,0.0,8593.57,839.77,-0.00727641,4743,-0.0608625411987,7826.00456583,432.171856880188,3,-0.54001
493491,0.0076112,0.0,5967.11,839.77,-0.00910353,4745,-0.0294023752213,7825.99655763,433.93761825561523,2,-0.54451
495491,0.0140845,0.0,5922.99,839.77,-0.00589026,4747,-0.000882148742676,7826.02371337,435.75725507736206,2,-0.533691
497491,0.0190319,0.0,5932.55,839.77,-0.0109515,4749,-0.0235481262207,7826.02072015,437.53965163230896,2,-0.530615
499110,0.0178824,0.0,3250.7,835.96,-0.0136825,4751,0.434465765953,7790.50395667,439.35405111312866,2,-0.525079
501110,0.0181867,0.0,5950.86,835.96,-0.000779055,4753,-0.0110334157944,7790.49374563,441.13191294670105,2,-0.5361
503110,0.0155344,0.0,5947.7,835.96,-0.014196,4755,-0.0324475765228,7790.50822119,442.9290120601654,2,-0.531311
505110,0.014743,0.0,5951.18,835.96,-0.0096591,4757,-0.00235986709595,7790.55409459,444.7198688983917,2,-0.524709
507110,0.0167562,0.0,5947.11,835.96,-0.00808402,4759,-0.00980627536774,7790.65029629,446.5191810131073,2,-0.504673
509277,0.0150625,0.0,8525.52,825.32,-0.013817,4763,0.274077951908,7691.5129799,448.29893469810486,4,-0.491947
511277,0.0109201,0.0,5830.44,825.32,-0.0122077,4765,0.0017939209938,7691.5998811,450.1055760383606,2,-0.49404
513277,0.01929,0.0,5835.62,827.82,-0.0116672,4767,-0.00378143787384,7715.03469886,451.894540309906,2,-0.489441
515277,0.0193001,0.0,5914.15,827.82,-0.0106357,4769,-0.0452164411545,7715.15165218,453.70714044570923,2,-0.488675
517277,0.013666,0.0,5912.29,827.82,-0.00288924,4771,-0.024386048317,7715.24869845,455.48905873298645,2,-0.500083
519742,0.0245096,0.0,7504.25,836.44,-0.00874308,4774,0.237275719643,7795.772,457.2896783351898,3,-0.514346
521742,0.0165537,0.0,5763.63,850.31,-0.0124,4776,0.0194098949432,7925.22810551,459.072336435318,2,-0.511223
523685,0.0264912,0.0,3800.58,853.95,-0.00104999,4778,0.422510623932,7959.25991225,460.87711358070374,2,-0.524842
525685,0.0266949,0.0,5913.41,862.01,-0.00683955,4780,-0.00889098644257,8034.55683596,462.6598210334778,2,-0.504077
528026,0.00480613,0.0,7289.79,861.73,-0.00934182,4783,0.386132657528,8032.12303493,464.4714779853821,3,-0.494358
530026,0.0252469,0.0,5890.13,861.73,-0.00298601,4785,-0.0103271007538,8032.31083344,466.23647832870483,2,-0.510495
532026,0.00914436,0.0,5901.03,871.1,-0.007881,4787,-0.00158512592316,8119.82876591,468.0499835014343,2,-0.493006
533745,0.0128655,0.0,3543.17,877.07,-0.0139445,4789,0.514723241329,8175.58373836,469.8283214569092,2,-0.504939
535745,0.0135212,0.0,5921.06,877.07,-0.0090213,4791,-0.0012274980545,8175.72644722,471.6364278793335,2,-0.49969
537745,0.0237104,0.0,5922.71,877.07,-0.00174775,4793,-0.0121978521347,8175.84665873,473.416944026947,2,-0.505117
539745,0.0187579,0.0,5916.77,886.39,-0.0105541,4795,-0.00102281570435,8262.76161128,475.2151219844818,2,-0.501995
542649,0.00822114,0.0,8334.22,892.6,-0.00942947,4798,0.0574789047241,8320.66004797,477.0040051937103,3,-0.503409
544649,0.00869859,0.0,5887.76,904.95,-0.00647704,4800,-0.00470721721649,8435.79369646,478.8124716281891,2,-0.476016
546649,0.0126562,0.0,5893.8,911.83,-0.00891641,4802,-0.00155103206635,8499.94306088,480.5846621990204,2,-0.449773
548323,0.0113709,0.0,3642.24,909.49,-0.0131665,4805,0.528334319592,8478.10411178,482.4012522697449,3,-0.454358
550323,0.037462,0.0,6276.79,918.31,-0.00445696,4807,0.0222418308258,8560.29352976,484.18188643455505,2,-0.452692
552728,0.00826549,0.0,6541.68,892.36,-0.0110804,4812,0.474997520447,8318.33040875,485.9791979789734,5,-0.454364
554489,0.0216456,0.0,4510.3,889.97,-0.00721148,4814,0.417080104351,8296.03964152,487.76917362213135,2,-0.439321
556636,0.0127176,0.0,6487.25,881.44,-0.0138079,4817,0.178868114948,8216.55860771,489.56535029411316,3,-0.429743
558857,0.0355374,0.0,5331.58,873.65,-0.00961354,4820,0.543357312679,8143.84879518,491.34703302383423,3,-0.447129
560857,0.00913298,0.0,6321.96,880.95,-0.00959814,4822,-0.174805045128,8211.93768851,493.15992856025696,2,-0.443565
562526,0.0179578,0.0,4226.56,881.94,-0.012683,4824,0.489166796207,8221.13158741,494.96301913261414,2,-0.451363
565117,0.0119322,0.0,7508.96,867.85,-0.00764022,4828,0.418287456036,8089.75786832,496.7755138874054,4,-0.471742
567117,0.0225477,0.0,5837.13,868.84,-0.0048928,4830,-0.00227653980255,8099.02520819,498.55703473091125,2,-0.479419
569117,0.00914524,0.0,5841.94,869.26,-0.00996476,4832,-0.00535154342651,8102.92436333,500.3541522026062,2,-0.455814
570532,0.0111061,0.0,3456.18,871.41,-0.0106757,4834,0.559502005577,8122.92508295,502.1357021331787,2,-0.441436
572651,0.0107409,0.0,5008.61,867.37,-0.0160346,4837,0.604778468609,8085.14939892,503.9379346370697,3,-0.44784
574985,0.0197127,0.0,7900.4,864.94,-0.010222,4840,0.141971051693,8062.44246707,505.72629594802856,3,-0.453837
577067,0.0169439,0.0,6488.65,855.76,-0.0141114,4843,0.409243285656,7976.78286869,507.54032802581787,3,-0.479573
579067,0.0321634,0.0,5816.94,855.76,0.00342635,4845,-0.0560616254807,7976.78506732,509.3215322494507,2,-0.487319
581067,0.038268,0.0,5838.43,855.76,-0.00538849,4847,-0.0110814571381,7976.77712578,511.12042140960693,2,-0.492122
583067,0.0213221,0.0,5574.05,855.76,-0.01439,4849,0.00821202993393,7976.80332485,512.905264377594,2,-0.490552
584807,0.0178881,0.0,3659.95,856.97,-0.010044,4851,0.331588089466,7988.07651055,514.7249412536621,2,-0.489304
586807,0.0174217,0.0,5898.27,856.97,-0.0117621,4853,-0.00611281394958,7988.11790033,516.5031821727753,2,-0.475903
589807,0.0315537,0.0,8092.34,856.97,-0.00919015,4856,0.00847816467285,7988.22201014,518.3157086372375,3,-0.468343
591107,0.0156156,0.0,4421.83,839.97,-0.00990822,4859,0.632629394531,7829.68273259,520.0964224338531,3,-0.474014
593707,0.0117011,0.0,6654.44,844.3,-0.0120745,4863,0.509537160397,7870.05771647,521.89115691185,4,-0.461405
595707,0.0230347,0.0,5956.05,844.3,-0.0109273,4865,-0.0978050231934,7870.01886839,523.6826786994934,2,-0.472752
597707,0.00905143,0.0,5796.72,844.3,-0.0108471,4867,-0.00844609737396,7869.95173698,525.4807479381561,2,-0.45503
599224,0.0150859,0.0,5021.19,839.47,-0.0123448,4869,0.228189826012,7824.82893976,527.2641718387604,2,-0.460339
601652,0.0126307,0.0,7045.44,829.1,-0.0154408,4873,0.371061503887,7727.9495704,529.0788207054138,4,-0.481916
603652,0.00737545,0.0,5265.65,829.1,-0.00620288,4875,0.00227016210556,7727.88059918,530.8764915466309,2,-0.465205
605869,0.013962,0.0,4819.61,821.84,-0.013608,4878,0.428301870823,7660.02142276,532.6721005439758,3,-0.469597
607941,0.0113078,0.0,6960.41,809.15,-0.0202066,4882,0.592173695564,7541.5170437,534.4710049629211,4,-0.4809
609697,0.0193594,0.0,6346.81,796.71,-0.0070161,4885,0.365070641041,7425.40174874,536.2677204608917,3,-0.486745
611697,0.00726601,0.0,5918.18,796.71,-0.00774159,4887,-0.134351849556,7425.33103598,538.0500454902649,2,-0.468514
613697,0.0183974,0.0,5847.34,799.52,-0.00264699,4889,-0.0081330537796,7451.51445001,539.859531879425,2,-0.456625
615967,0.0142439,0.0,7566.32,792.22,-0.0109298,4892,0.191935837269,7383.45023994,541.6520352363586,3,-0.464353
617967,0.0175227,0.0,7519.19,792.22,-0.0118829,4894,0.24580937624,7383.50947813,543.4548854827881,2,-0.471845
620057,0.0289479,0.0,3541.56,784.08,-0.0141287,4897,0.451604068279,7307.69612815,545.2407958507538,3,-0.473701
622171,0.0124979,0.0,4299.49,775.22,-0.0170445,4900,0.602766573429,7225.10353973,547.0550076961517,3,-0.489237
623892,0.0138668,0.0,5349.77,772.43,-0.0117594,4902,0.227231025696,7199.12112067,548.844306230545,2,-0.478626
625994,0.00823131,0.0,7974.17,776.71,-0.0119248,4905,0.150099635124,7239.06834928,550.6649234294891,3,-0.506956
628524,0.0180629,0.0,8162.39,775.89,-0.0130837,4909,0.411769986153,7231.44147686,552.447420835495,4,-0.507672
630234,0.0124169,0.0,4178.88,776.71,-0.0149444,4911,0.251801490784,7239.12800434,554.2437057495117,2,-0.513022
632728,0.0103523,0.0,7034.57,782.39,-0.0157205,4914,0.402774572372,7292.12573169,556.0261595249176,3,-0.526871
634728,0.0144763,0.0,5756.23,790.92,-0.0102789,4916,-0.0134218931198,7371.72182616,557.8630318641663,2,-0.509744
636443,0.0215993,0.0,4832.88,788.07,-0.0113796,4918,0.374559819698,7345.19791576,559.6767790317535,2,-0.500894
638443,0.0188213,0.0,5879.03,795.86,-0.00678571,4920,-0.0743000507355,7417.93083627,561.4751200675964,2,-0.518981
640443,0.0516995,0.0,5821.36,795.86,0.00155727,4922,-0.00288724899292,7417.93840346,563.2587814331055,2,-0.521959
642161,0.0317208,0.0,4373.88,786.35,-0.01393,4925,0.619893401861,7329.33759944,565.073352098465,3,-0.524707
644161,0.0110741,0.0,5927.09,792.31,-0.0100221,4927,-0.0960881710052,7384.82884104,566.863203048706,2,-0.534638
647161,0.0101622,0.0,8667.91,800.44,-0.0109497,4930,-0.0153844356537,7460.6324951,568.6758165359497,3,-0.564182
648746,0.0116971,0.0,3297.74,792.14,-0.0130174,4933,0.720114022493,7383.22347842,570.455753326416,3,-0.566855
650746,0.0231604,0.0,5847.71,792.14,-0.00482559,4935,-0.0197024345398,7383.24691978,572.268082857132,2,-0.554031
653042,0.0144249,0.0,5812.56,783.91,-0.0205073,4939,0.545638620853,7306.55251235,574.0501623153687,4,-0.564521
654389,0.0165961,0.0,3033.56,784.04,-0.0136297,4941,0.497777402401,7307.75012672,575.8605990409851,2,-0.574934
657389,0.021869,0.0,9299.7,793.22,-0.00732823,4944,-0.105280160904,7393.40677173,577.6365325450897,3,-0.584241
658868,0.0193108,0.0,5137.73,788.01,-0.0145133,4946,0.228257238865,7344.82411128,579.4422581195831,2,-0.57968
660868,0.0126327,0.0,5760.08,788.01,-0.0116187,4948,0.000689387321472,7344.8064252,581.2192516326904,2,-0.577856
662970,0.0257914,0.0,7609.24,781.63,-0.000407034,4951,0.263927161694,7285.32868578,583.0193908214569,3,-0.593262
664970,0.0128568,0.0,5825.97,781.63,-0.0107435,4953,-0.00839579105377,7285.30860388,584.8113398551941,2,-0.60123
666970,0.0232668,0.0,5817.76,781.63,-0.0070926,4955,-0.0143837928772,7285.28832402,586.6059153079987,2,-0.613443
668970,0.0203127,0.0,5793.55,790.29,-0.0104886,4957,0.00306105613708,7366.02235361,588.3907990455627,2,-0.597399
670970,0.0152395,0.0,4695.83,798.63,-0.00363187,4959,0.0542388558388,7443.78819542,590.2033076286316,2,-0.593767
672970,0.0366292,0.0,5859.81,805.06,-0.00367651,4961,-0.0393325090408,7503.79805338,591.971928358078,2,-0.58108
674970,0.0197579,0.0,5874.48,812.63,-0.0112049,4963,-0.00338935852051,7574.46287385,593.7768988609314,2,-0.559473
676970,0.0204695,0.0,5888.85,812.63,-0.0127498,4965,-0.00206398963928,7574.60324521,595.569167137146,2,-0.565593
678970,0.0485639,0.0,5897.93,812.63,0.00060423,4967,-0.00112843513489,7574.72592036,597.3680396080017,2,-0.562632
681009,0.0154377,0.0,3324.09,807.85,-0.0192007,4970,0.546220630407,7530.26436264,599.1500511169434,3,-0.562827
684009,0.0136991,0.0,8661.68,823.57,-0.0070954,4973,-0.00665378570557,7676.97000768,600.9600040912628,3,-0.552251
686017,0.0470947,0.0,6240.33,814.37,-0.000312987,4976,0.224682509899,7591.21883686,602.7356288433075,3,-0.56411
688017,0.00922434,0.0,5895.87,821.48,-0.00518517,4978,-0.0101597309113,7657.67645869,604.5354328155518,2,-0.547757
689445,0.00990457,0.0,4702.33,822.87,-0.00990302,4980,0.305555224419,7670.75316755,606.3163735866547,2,-0.55692
691445,0.01365,0.0,5915.57,835.04,-0.00589215,4982,-0.00921845436096,7784.37770747,608.1143839359283,2,-0.548085
694020,0.0160656,0.0,7634.65,843.23,-0.0120341,4985,0.224733173847,7860.93962575,609.9083127975464,3,-0.542364
696020,0.0172985,0.0,5906.71,843.23,-0.00968762,4987,-0.0164843797684,7861.09940366,611.7032380104065,2,-0.544252
698020,0.0156581,0.0,6251.31,843.23,-0.0127975,4989,-0.190240859985,7861.20769732,613.4847166538239,2,-0.538354
700020,0.0231062,0.0,5988.09,843.23,-0.0107929,4991,-0.0597542524338,7861.2873542,615.2839088439941,2,-0.531806
702072,0.0183209,0.0,4371.38,841.05,-0.0124028,4994,0.639519006014,7841.00711422,617.0653839111328,3,-0.535384
704072,0.016054,0.0,5897.27,850.15,-0.00869216,4996,-0.00914788246155,7926.0627881,618.8750054836273,2,-0.537971
706072,0.0192388,0.0,5907.76,850.15,-0.00668031,4998,-0.00182044506073,7926.21734802,620.6508965492249,2,-0.524342
708295,0.0279412,0.0,7042.83,854.03,-0.0132778,5001,0.195313811302,7962.59048485,622.4637379646301,3,-0.536846
710295,0.0324791,0.0,5888.23,854.03,-0.00644167,5003,-0.0032365322113,7962.83425229,624.2453029155731,2,-0.54487
712350,0.0208029,0.0,4078.86,853.56,-0.00343104,5006,0.577028423548,7958.66152287,626.0582299232483,3,-0.566426
714350,0.0160732,0.0,5971.44,868.26,-0.00665681,5008,0.00954276323318,8095.91223193,627.8284752368927,2,-0.544775
715843,0.0132007,0.0,3576.5,863.19,-0.0117606,5010,0.408710360527,8048.77079891,629.6405189037323,2,-0.542178
718617,0.0190651,0.0,7766.56,868.89,-0.00590246,5013,0.191298127174,8102.23528236,631.4219706058502,3,-0.544932
720617,0.0190765,0.0,5884.96,868.89,-0.000829922,5015,-0.0279160737991,8102.33456345,633.2190790176392,2,-0.542374
722617,0.0282335,0.0,5915.56,868.89,-0.00859186,5017,-0.018923163414,8102.40056173,635.0054960250854,2,-0.542662
724617,0.0194976,0.0,5909.18,871.74,-0.0111648,5019,-0.00752937793732,8129.15337329,636.797625541687,2,-0.542932
726873,0.0292171,0.0,7529.28,864.3,-0.00995748,5022,0.315155148506,8059.90555611,638.5929441452026,3,-0.542672
728873,0.0268161,0.0,5871.15,877.12,-0.010097,5024,-0.00290811061859,8179.59004064,640.3913471698761,2,-0.5276
731063,0.0181356,0.0,3242.59,869.02,-0.016786,5027,0.660466432571,8104.26621841,642.1892654895782,3,-0.52119
733063,0.0133709,0.0,5947.53,869.02,-0.0113009,5029,-0.0593202114105,8104.44968223,643.987286567688,2,-0.515963
735063,0.016986,0.0,5921.68,877.0,-0.00810086,5031,-0.00599312782288,8179.03268478,645.775628566742,2,-0.516877
737063,0.00828669,0.0,5918.5,883.17,-0.0101923,5033,-0.00463163852692,8236.78105083,647.5721230506897,2,-0.519862
738490,0.0218582,0.0,3028.25,877.44,-0.0179169,5035,0.417490422726,8183.47547008,649.3542928695679,2,-0.527755
740490,0.0177911,0.0,5920.88,887.4,-0.00643285,5037,0.00269556045532,8276.55828944,651.1668224334717,2,-0.537613
742490,0.00749447,0.0,5967.8,894.48,-0.00559122,5039,-0.00867784023285,8342.81075753,652.9481165409088,2,-0.533547
744490,0.0141621,0.0,5972.28,901.01,-0.00718683,5041,0.000133872032166,8403.97740011,654.7365181446075,2,-0.550988
746828,0.00938855,0.0,6847.19,884.39,-0.0139184,5045,0.425603210926,8249.28383906,656.5336773395538,4,-0.564474
748828,0.0151086,0.0,6142.76,889.6,-0.0116939,5047,-0.14653968811,8298.1171397,658.3308353424072,2,-0.570797
750828,0.00964811,0.0,5921.49,889.6,-0.00786073,5049,-0.0274572372437,8298.358638,660.0964486598969,2,-0.58701
752858,0.0156007,0.0,6989.56,888.88,-0.0135646,5052,0.284355461597,8291.88941135,661.9131247997284,3,-0.590243
754858,0.00891414,0.0,5920.79,888.88,-0.0067315,5054,-0.00530278682709,8292.14456531,663.6876029968262,2,-0.585677
756858,0.0206187,0.0,5926.69,888.88,-0.0037286,5056,-0.0118438005447,8292.35961454,665.4684174060822,2,-0.562616
758858,0.0143315,0.0,5918.52,888.88,-0.00934736,5058,-0.0168104171753,8292.5686406,667.250810623169,2,-0.55529
760858,0.00672537,0.0,5929.24,888.88,-0.00531567,5060,-0.00245451927185,8292.72113314,669.0468492507935,2,-0.548805
763858,0.0322688,0.0,6581.27,888.88,-0.00137558,5063,-0.00172066688538,8292.896104,670.8282885551453,3,-0.538719
765390,0.0251411,0.0,3126.52,884.2,-0.00379644,5065,0.691544502974,8249.24950914,672.6208825111389,2,-0.544632
767390,0.0311247,0.0,5965.26,884.2,-0.00522681,5067,-0.00233030319214,8249.26942386,674.4014422893524,2,-0.550351
769390,0.0282534,0.0,5963.43,887.25,-0.00392251,5069,-0.00270509719849,8277.81283242,676.1975378990173,2,-0.536338
771509,0.00798685,0.0,7172.32,885.0,-0.0091064,5072,0.420581459999,8256.96273499,678.0244498252869,3,-0.534388
773509,0.017157,0.0,5935.04,885.0,-0.015183,5074,-0.0519614219666,8257.11563621,679.8294775485992,2,-0.554345
775509,0.021752,0.0,5937.92,894.92,-0.00501888,5076,-0.00864064693451,8349.78448525,681.6132564544678,2,-0.54261
777509,0.0243999,0.0,5940.29,894.92,-0.00751451,5078,0.000297725200653,8349.87599031,683.3937463760376,2,-0.540916
779509,0.0147341,0.0,5945.9,900.64,-0.0108214,5080,-0.0153796672821,8403.38275887,685.1942791938782,2,-0.550668
781509,0.0203574,0.0,5946.13,900.64,-0.006932,5082,-0.00202584266663,8403.48015695,686.9774084091187,2,-0.530995
784110,0.0299546,0.0,6222.34,890.9,-0.000835161,5086,0.630203574896,8312.70867266,688.7678325176239,4,-0.530246
786069,0.0103457,0.0,6391.68,880.49,-0.0115402,5089,0.409558594227,8215.70546192,690.5503668785095,3,-0.531551
788069,0.00827471,0.0,5511.49,880.49,-0.00931529,5091,0.0253008008003,8215.80587446,692.3318848609924,2,-0.544364
789655,0.0121524,0.0,4340.58,884.35,-0.0101056,5093,0.478954017162,8251.9198209,694.113347530365,2,-0.553472
791693,0.0269603,0.0,7388.22,876.21,-0.00181561,5096,0.146720409393,8176.0866378,695.9143686294556,3,-0.552015
794573,0.0179349,0.0,7578.71,875.01,-0.0151059,5099,0.160861134529,8164.97999348,697.708172082901,3,-0.539294
796573,0.00867843,0.0,5822.74,882.78,-0.00749629,5101,0.00232923030853,8237.66870436,699.4912116527557,2,-0.534964
797989,0.00803995,0.0,4877.44,876.94,-0.00973928,5103,0.353627443314,8183.19914771,701.2747602462769,2,-0.550406
800653,0.00927047,0.0,6338.23,883.03,-0.0102985,5106,0.531741052866,8240.15156814,703.0583782196045,3,-0.553275
802492,0.0174153,0.0,4788.11,876.49,-0.0108931,5109,0.531452149153,8179.18723521,704.8442718982697,3,-0.557866
804492,0.0107479,0.0,5948.66,876.49,-0.00901389,5111,-0.104268670082,8179.31305136,706.6258301734924,2,-0.550195
806741,0.014663,0.0,6990.13,871.24,-0.0101254,5114,0.382690131664,8130.42774397,708.42498254776,3,-0.5666
808787,0.0193247,0.0,5941.52,861.7,-0.0129821,5117,0.473967015743,8041.6201958,710.2371208667755,3,-0.558264
810173,0.0108354,0.0,3760.7,855.56,-0.0150435,5119,0.412508189678,7984.43075062,712.0194065570831,2,-0.557596
812173,0.0129826,0.0,5919.57,863.0,-0.00532217,5121,-0.0215730667114,8054.07927849,713.8123352527618,2,-0.554744
814173,0.0359308,0.0,5916.9,863.0,-0.00439254,5123,-0.00448846817017,8054.28689408,715.5902271270752,2,-0.553715
816709,0.0211265,0.0,8034.49,856.46,-0.0132876,5127,0.40042078495,7993.52134649,717.3940789699554,4,-0.53767
818653,0.0160229,0.0,3508.01,845.9,-0.0102314,5130,0.654267817736,7895.13406286,719.1756205558777,3,-0.56407
820653,0.0107377,0.0,5872.75,845.9,-0.0109211,5132,-0.0738898515701,7895.33082573,720.9717330932617,2,-0.573898
822653,0.0124427,0.0,5895.23,845.9,-0.00450218,5134,-0.0016587972641,7895.54879668,722.7610836029053,2,-0.579237
824653,0.0130046,0.0,5896.6,851.63,-0.0113589,5136,-0.00827431678772,7949.22118833,724.5423302650452,2,-0.591412
827217,0.0113356,0.0,7856.22,837.27,-0.0139645,5140,0.564662098885,7815.37328845,726.3148851394653,4,-0.592503
829246,0.0262317,0.0,5969.04,835.52,-0.00959551,5143,0.446112692356,7799.20518661,728.1130425930023,3,-0.597413
830795,0.0132398,0.0,4038.82,829.67,-0.00712918,5146,0.689842730761,7744.71221961,729.8922894001007,3,-0.612482
833348,0.0215995,0.0,4169.3,804.9,-0.0123672,5152,0.880473442376,7513.66442552,731.704998254776,6,-0.612459
835435,0.00902291,0.0,3321.15,785.77,-0.0174297,5156,0.896944768727,7335.1179287,733.4865047931671,4,-0.604822
837435,0.0271188,0.0,5952.07,785.77,-0.0106674,5158,-0.0760090351105,7335.17191062,735.283923625946,2,-0.592081
839435,0.0377531,0.0,5895.75,785.77,-0.00077965,5160,-0.0136976242065,7335.26362036,737.0955500602722,2,-0.602244
841435,0.0109993,0.0,5874.59,785.77,-0.011219,5162,-0.0460830926895,7335.33163835,738.92404961586,2,-0.610727
843435,0.0307738,0.0,3622.93,790.45,-0.00809018,5164,0.109620630741,7379.07717682,740.6977598667145,2,-0.62508
845696,0.0109669,0.0,9529.58,763.06,-0.0166555,5169,0.289000272751,7123.41688152,742.5115110874176,5,-0.651127
847696,0.013983,0.0,5909.34,771.87,-0.0102274,5171,-0.0243408679962,7205.699037,744.3086993694305,2,-0.656298
849897,0.0110316,0.0,6498.59,763.88,-0.011923,5174,0.309483170509,7131.12815062,746.1094336509705,3,-0.650497
851914,0.0108331,0.0,6885.46,754.05,-0.0115952,5177,0.268760442734,7039.39373308,747.8954293727875,3,-0.646268
853062,0.0118648,0.0,3795.57,745.53,-0.00955184,5179,0.500484287739,6959.81491244,749.6882946491241,2,-0.638959
856062,0.0120642,0.0,8793.53,745.53,-0.0143963,5182,-0.0427235364914,6959.76373959,751.4762573242188,3,-0.644657
858062,0.0178616,0.0,5845.77,750.07,-0.0140929,5184,-0.00892794132233,7002.1396382,753.2730162143707,2,-0.630013
859730,0.0127335,0.0,3162.34,756.2,-0.0110081,5186,0.527326643467,7059.32394394,755.0552179813385,2,-0.627786
861730,0.0485088,0.0,6033.34,764.04,-0.00785241,5188,-0.0528101921082,7132.42255382,756.8783502578735,2,-0.628621
863730,0.0125923,0.0,5888.83,766.61,-0.00932811,5190,-0.0198578834534,7156.33090511,758.6569244861603,2,-0.616069
865850,0.0222177,0.0,7373.07,761.95,-0.0123444,5193,0.261078953743,7112.61283119,760.4535911083221,3,-0.631296
867595,0.0194643,0.0,3286.16,759.4,-0.0179577,5195,0.500222951174,7088.63521378,762.2378585338593,2,-0.637097
869595,0.0200747,0.0,5758.5,769.02,-0.0096222,5197,-0.00380778312683,7178.35107999,764.044261932373,2,-0.633155
871595,0.013345,0.0,5910.63,770.22,-0.0113519,5199,-0.00646889209747,7189.45299297,765.812554359436,2,-0.615198
874292,0.0134455,0.0,6255.21,767.19,-0.0142626,5202,0.304910421371,7160.96096975,767.6165521144867,3,-0.622914
876292,0.0162909,0.0,5930.72,773.03,-0.00691608,5204,-0.052109837532,7215.36728768,769.4143998622894,2,-0.605913
878292,0.0217204,0.0,5904.28,776.39,-0.00287968,5206,-0.00351858139038,7246.65107212,771.2144057750702,2,-0.586855
880292,0.0121001,0.0,5907.63,783.17,-0.0125738,5208,-0.000219583511353,7309.81339532,773.0234639644623,2,-0.59063
882292,0.0257708,0.0,5254.09,788.0,-0.0052956,5210,0.00225591659546,7354.71844269,774.8130781650543,2,-0.58803
884292,0.0133421,0.0,5975.16,788.0,-0.0125239,5212,-0.043958902359,7354.54145031,776.597326040268,2,-0.595207
886292,0.0114552,0.0,5925.91,795.51,-0.00919888,5214,-0.0493229627609,7424.54894076,778.4088928699493,2,-0.577589
888292,0.00906793,0.0,5929.77,795.51,-0.00897363,5216,-0.028869509697,7424.32843905,780.1920461654663,2,-0.560988
890292,0.013318,0.0,5923.34,805.05,-0.0140259,5218,-0.000566482543945,7513.24422988,782.0180945396423,2,-0.585725
892292,0.0203815,0.0,5922.8,811.19,-0.0119085,5220,-0.0116813182831,7570.39748438,783.7975790500641,2,-0.604267
894292,0.0174679,0.0,5926.54,811.19,-0.0117015,5222,-0.000259757041931,7570.15656551,785.5945982933044,2,-0.600117
896292,0.0115675,0.0,5929.11,811.19,-0.0113821,5224,-0.000705122947693,7569.90177361,787.3942768573761,2,-0.591969
898153,0.0243607,0.0,3287.4,817.04,-0.00805079,5226,0.475119650364,7624.33893305,789.1920971870422,2,-0.576467
900153,0.0207579,0.0,5956.02,826.33,-0.00615324,5228,-0.00825905799866,7710.90789004,790.977203130722,2,-0.560907
903163,0.0330201,0.0,9139.17,825.1,-0.00763566,5232,0.197616636753,7699.02685567,792.7847244739532,4,-0.555576
905163,0.0207138,0.0,5920.43,825.1,-0.00802424,5234,-0.00258302688599,7698.73845462,794.5660810470581,2,-0.536775
906331,0.0146708,0.0,3538.07,816.78,-0.0149534,5236,0.447674036026,7620.87743899,796.3787117004395,2,-0.521589
909038,0.0109555,0.0,7795.58,818.21,-0.0140609,5240,0.446948230267,7633.86768996,798.1803431510925,4,-0.532047
