loss_ent,loss_vf_loss,EpThisIter,TimestepsSoFar,EpisodesSoFar,EpRewMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_kl,loss_pol_entpen,EpLenMean
-0.567212,5950.96,2,444077,4816,7793.12549394,-0.104792833328,0.00517313,381.5948121547699,0.0204678,0.0,834.9
-0.567326,4136.53,3,446023,4819,7695.18279869,0.48330950737,-0.00786138,383.3534183502197,0.0120013,0.0,824.36
-0.567227,5946.71,2,448023,4821,7787.90069592,-8.5711479187e-05,-0.0075433,385.10337924957275,0.0113217,0.0,834.26
-0.561075,5963.42,2,450023,4823,7833.64958693,-0.00336408615112,-0.00416327,386.86881732940674,0.0133169,0.0,839.12
-0.562902,5961.8,2,452023,4825,7836.33879232,-0.0163071155548,-0.00217922,388.6041100025177,0.0133014,0.0,839.36
-0.570852,3672.96,2,453719,4827,7808.26938765,0.491214573383,-0.00426242,390.36870551109314,0.0470369,0.0,836.32
-0.571958,6551.47,3,456328,4830,7859.11854238,0.403717458248,-0.00858171,392.1186993122101,0.0159406,0.0,841.72
-0.580132,7251.09,3,458711,4833,7817.02516705,0.364211678505,-0.00443004,393.8686945438385,0.0108963,0.0,837.17
-0.583839,5957.32,2,460711,4835,7907.65698976,-0.00399148464203,-0.00620319,395.618688583374,0.024217,0.0,846.85
-0.594711,5966.38,2,462711,4837,7909.87574642,-0.00125575065613,-0.00422557,397.38489627838135,0.0197433,0.0,847.05
-0.577094,5967.03,2,464711,4839,7910.19121233,-0.0001220703125,-0.00106465,399.15046072006226,0.011481,0.0,847.05
-0.584475,5962.39,2,466711,4841,7910.45182849,0.000289142131805,-0.00881863,400.90036034584045,0.0130999,0.0,847.05
-0.586027,3614.76,2,468075,4843,7851.21681727,0.454819023609,-0.0116838,402.6456506252289,0.0147017,0.0,840.69
-0.581683,5993.53,2,470075,4845,7851.45272491,-0.0603770017624,-0.00474698,404.40035700798035,0.0162632,0.0,840.69
-0.581356,8843.81,3,473075,4848,7851.74858903,-0.00383508205414,-0.00604045,406.15041041374207,0.00816436,0.0,840.69
-0.590083,5583.26,2,475075,4850,7851.93361139,0.0199737548828,-0.00417506,407.9159574508667,0.0119506,0.0,840.69
-0.586337,5966.25,2,477075,4852,7852.13291675,-0.00678622722626,-0.00409445,409.6656358242035,0.0123367,0.0,840.69
-0.577651,5968.34,2,479075,4854,7852.33280482,-0.00264155864716,-0.00813005,411.4156303405762,0.0153319,0.0,840.69
-0.581647,5965.24,2,481075,4856,7894.94489064,-0.00513470172882,-0.00334145,413.15000081062317,0.00607461,0.0,845.24
-0.579157,5968.5,2,483075,4858,7895.13023348,-0.000776290893555,-0.00789101,414.9204857349396,0.014818,0.0,845.24
-0.582639,6350.12,3,485341,4861,7826.74329503,0.245144963264,-0.0107027,416.6811785697937,0.00713983,0.0,837.9
-0.585288,5970.33,2,487341,4863,7826.9082635,-0.000653743743896,-0.0133605,418.4467978477478,0.0120112,0.0,837.9
-0.603453,6321.95,3,489446,4866,7743.42028555,0.473935246468,-0.00891676,420.2280418872833,0.0118355,0.0,828.95
-0.593194,5952.31,2,491446,4868,7743.49427572,0.00121462345123,-0.00830704,421.9780373573303,0.00991876,0.0,828.95
-0.583916,251.978,4,493128,4872,7649.93446914,0.790362000465,-0.00447608,423.7436580657959,0.0128336,0.0,818.94
-0.59077,3256.12,3,495383,4875,7757.84250713,0.797171905637,-0.00688018,425.4936285018921,0.00607433,0.0,830.5
-0.603546,6073.86,2,497383,4877,7907.06417485,0.00499594211578,-0.00678014,427.24362230300903,0.0183814,0.0,846.48
-0.613559,6037.07,2,499383,4879,8052.20854566,-4.88758087158e-06,-0.00300115,428.9939920902252,0.0126613,0.0,862.02
-0.612524,3682.1,5,501147,4884,8059.21413857,0.876356460154,-0.00729988,430.75977516174316,0.0207197,0.0,862.77
-0.619125,6013.72,2,503147,4886,8144.37515102,-0.0365746021271,-0.00645818,432.49389839172363,0.0165632,0.0,871.89
-0.619234,6033.99,2,505147,4888,8144.32652329,-0.00193381309509,-0.00629456,434.25102376937866,0.00975557,0.0,871.89
-0.617853,6027.44,2,507147,4890,8144.30270776,-0.00324499607086,-0.00706666,435.9946029186249,0.0161131,0.0,871.89
-0.63471,6024.13,2,509147,4892,8144.36524856,0.000206887722015,-0.00753332,437.74401664733887,0.0059767,0.0,871.89
-0.612793,6021.49,2,511147,4894,8144.43512847,-0.000979065895081,-0.00793478,439.49376821517944,0.0159173,0.0,871.89
-0.616412,6016.55,2,513147,4896,8144.46208111,0.000237166881561,-0.00820777,441.25938987731934,0.0149597,0.0,871.89
-0.605608,5947.56,3,516014,4899,8224.20308787,0.516443669796,-0.00975307,442.9937574863434,0.00859897,0.0,880.42
-0.611843,4970.08,2,518014,4901,8224.24370573,-0.0107891559601,-0.00675452,444.7750036716461,0.0180738,0.0,880.42
-0.633364,3563.79,2,519544,4903,8180.33478046,0.549227565527,-0.0122806,446.5406219959259,0.0121372,0.0,875.72
-0.636276,5745.09,2,521544,4905,8180.4203376,-0.0109930038452,0.00223773,448.27569103240967,0.033503,0.0,875.72
-0.625142,5860.09,2,523544,4907,8180.49632721,0.0139698982239,-0.00668066,450.02668261528015,0.00911184,0.0,875.72
-0.604124,5865.14,2,525544,4909,8264.13791539,-0.0195845365524,-0.00632347,451.7754044532776,0.0122859,0.0,884.67
-0.600027,5948.57,2,527544,4911,8264.16192073,-0.00268697738647,-0.0073492,453.526070356369,0.0238281,0.0,884.67
-0.616283,6013.9,2,529544,4913,8264.16546931,-0.0410013198853,-0.00839324,455.2750389575958,0.0171538,0.0,884.67
-0.608366,5877.7,2,531544,4915,8264.17904633,-0.0143069028854,0.000468333,457.02503299713135,0.0275931,0.0,884.67
-0.611031,5884.2,2,533544,4917,8291.34806491,-0.0153703689575,-0.00998628,458.7771544456482,0.0224176,0.0,887.58
-0.600406,8244.3,3,536544,4920,8362.48407639,0.00713431835175,-0.00250621,460.50988268852234,0.0271375,0.0,895.21
-0.597316,5909.01,2,538544,4922,8362.31697718,-0.0119640827179,-0.00738033,462.259211063385,0.0123922,0.0,895.21
-0.591072,3819.05,2,539694,4924,8282.76050695,0.252891719341,-0.012432,464.0193462371826,0.00848135,0.0,886.71
-0.577929,8569.9,3,542694,4927,8310.99084426,-0.0185084342957,-0.00150149,465.76115822792053,0.0210815,0.0,889.75
-0.567024,5854.22,2,544694,4929,8347.39572695,-0.0119525194168,-0.0101488,467.5170543193817,0.0160244,0.0,893.66
-0.542894,5853.29,2,546694,4931,8347.29382592,-0.00454318523407,-0.00411519,469.24443888664246,0.00347194,0.0,893.66
-0.552198,5873.74,2,548694,4933,8404.8817782,-0.0190588235855,-0.00691704,470.993656873703,0.0135374,0.0,899.83
-0.542259,5838.61,2,550694,4935,8404.71974447,-0.00573718547821,-0.00785054,472.7280271053314,0.0103474,0.0,899.83
-0.540293,5840.48,2,552694,4937,8404.50896849,-0.000978469848633,-0.00813864,474.49364614486694,0.0159422,0.0,899.83
-0.539503,5835.01,2,554694,4939,8404.33746735,0.00205963850021,-0.0048832,476.2578876018524,0.01169,0.0,899.83
-0.533322,5887.55,2,556694,4941,8404.17960026,-0.0265562534332,-0.00814425,478.0096609592438,0.0130917,0.0,899.83
-0.546129,7794.29,3,558898,4944,8389.04542025,0.169844090939,-0.00404534,479.75945568084717,0.0186883,0.0,898.23
-0.528736,5853.56,2,560898,4946,8388.83330618,-0.00029444694519,-0.00754323,481.5406997203827,0.00638869,0.0,898.23
-0.516911,5863.69,2,562898,4948,8388.61396049,-0.00315415859222,-0.0050294,483.30631947517395,0.0109094,0.0,898.23
-0.525475,5238.84,2,564898,4950,8388.42057834,-0.020191192627,-0.00976275,485.05631470680237,0.0201817,0.0,898.23
-0.511387,5853.28,2,566898,4952,8388.26444026,-0.0147042274475,-0.00612997,486.80630922317505,0.0103288,0.0,898.23
-0.509293,5876.54,2,568898,4954,8388.05600712,0.00171625614166,-0.0101524,488.5577583312988,0.0108433,0.0,898.23
-0.517327,7850.4,3,571148,4957,8317.80803918,0.171669125557,-0.00925879,490.3084526062012,0.00901916,0.0,890.73
-0.518075,4913.13,2,572745,4959,8280.05053803,0.39051258564,-0.00805052,492.07200813293457,0.0152739,0.0,886.7
-0.53256,5869.13,2,574745,4961,8348.57801249,-0.0114119052887,-0.00239275,493.86859130859375,0.0195068,0.0,894.04
-0.52834,5468.21,2,576745,4963,8348.48415924,0.00921708345413,-0.00948981,495.63248348236084,0.00631127,0.0,894.04
-0.525993,5740.43,3,578987,4966,8361.13804397,0.186068534851,-0.00278511,497.3842034339905,0.0225447,0.0,895.41
-0.512593,7769.83,3,581428,4969,8376.32958893,0.164192974567,-0.00806373,499.1341984272003,0.0123749,0.0,897.05
-0.531955,5855.47,2,583428,4971,8440.42406464,-0.00675618648529,-0.0114376,500.8841927051544,0.00732183,0.0,903.91
-0.507404,5997.48,3,585714,4974,8528.20443472,0.331765592098,-0.0109943,502.64981412887573,0.0149923,0.0,913.31
-0.52603,3221.82,3,587648,4977,8428.63368707,0.716782540083,-0.00936599,504.4004292488098,0.0201559,0.0,902.65
-0.526791,5908.42,2,589648,4979,8428.55207236,-0.00409662723541,-0.00837973,506.1361792087555,0.00922227,0.0,902.65
-0.504621,5987.39,2,591648,4981,8513.95287566,0.0689025521278,-0.00720046,507.8999683856964,0.0144646,0.0,911.8
-0.516761,5849.33,3,593707,4984,8642.74233281,0.561632871628,-0.0103398,509.6655888557434,0.0262475,0.0,925.6
-0.512824,1476.19,3,595378,4987,8518.44644494,0.924428120255,-0.0187506,511.4159309864044,0.0121039,0.0,912.31
-0.499802,5348.04,2,597378,4989,8518.3414407,0.0165024995804,-0.00631265,513.15966796875,0.00596093,0.0,912.31
-0.524536,8055.19,3,599429,4992,8429.52527139,0.215439379215,-0.00862235,514.9001181125641,0.00903237,0.0,902.82
-0.534721,7577.27,3,602002,4995,8389.36409365,0.264242231846,-0.0130181,516.6657378673553,0.00908557,0.0,898.55
-0.54083,5886.81,2,604002,4997,8389.20593648,-0.0104233026505,-0.011406,518.4157319068909,0.0152088,0.0,898.55
-0.561487,5877.79,2,606002,4999,8401.49215168,-0.0190744400024,-0.0096109,520.1657290458679,0.0110869,0.0,899.88
-0.569472,3362.98,2,607422,5001,8347.20712068,0.294487535954,-0.0119733,521.9066619873047,0.0125555,0.0,894.08
-0.562284,3027.25,3,609605,5004,8314.6649798,0.7308588624,-0.00712948,523.6660070419312,0.00975924,0.0,890.61
-0.570446,4351.77,6,612310,5010,8006.57913374,0.884419433773,-0.00694984,525.4315855503082,0.00442982,0.0,857.66
-0.562888,3346.6,3,613838,5013,7868.94270791,0.854039594531,-0.011445,527.1918127536774,0.0113173,0.0,842.94
-0.579018,5935.29,2,615838,5015,7868.8168309,0.0931112170219,-0.011945,528.9475810527802,0.0163706,0.0,842.94
-0.592755,6095.41,2,617838,5017,7868.70685928,-0.0400239229202,-0.00607523,530.6812975406647,0.0227636,0.0,842.94
-0.563884,6169.98,2,619838,5019,7868.65626441,-0.0424962043762,-0.00756862,532.4469172954559,0.0067111,0.0,842.94
-0.577038,7731.99,3,621957,5022,7786.3538347,0.21171271801,-0.0129751,534.1969122886658,0.00744059,0.0,834.13
-0.577589,7556.97,3,624454,5025,7818.76987287,0.264008700848,-0.00955481,535.9312818050385,0.00716361,0.0,837.6
-0.579057,4747.17,2,625979,5027,7774.40780713,0.484196484089,-0.00724294,537.6972839832306,0.0115232,0.0,832.85
-0.596936,5977.59,2,627979,5029,7774.41599061,-0.0126205682755,-0.00976096,539.4784841537476,0.0152522,0.0,832.85
-0.587625,5982.7,3,630514,5032,7730.96294123,0.426824450493,-0.00756796,541.2298107147217,0.0119265,0.0,828.2
-0.587549,6102.67,3,632596,5035,7645.29828846,0.555350840092,-0.00933862,542.9781830310822,0.0159679,0.0,819.02
-0.578716,5998.16,3,634674,5038,7559.30216572,0.654371440411,-0.00589065,544.7281787395477,0.0136677,0.0,809.8
-0.576322,5059.1,2,636674,5040,7559.36100051,0.0347912311554,-0.00698841,546.4781725406647,0.00764996,0.0,809.8
-0.58608,6033.15,2,638674,5042,7559.35141711,-0.0267782211304,-0.00816236,548.2125418186188,0.0170501,0.0,809.8
-0.594618,3713.54,2,640314,5044,7600.05158602,0.790718302131,-0.010852,549.9625370502472,0.0193878,0.0,814.16
-0.593943,5167.47,2,642265,5046,7595.4474035,0.305109381676,-0.0136627,551.7125313282013,0.0199215,0.0,813.67
-0.58115,5458.49,2,644265,5048,7595.40061276,0.041231572628,-0.00722395,553.4729590415955,0.0369911,0.0,813.67
-0.5828,4549.05,2,646265,5050,7595.34304528,0.0986025333405,-0.00847419,555.2473397254944,0.0085195,0.0,813.67
-0.589714,5971.22,2,648265,5052,7595.24199674,0.00141179561615,-0.0154159,556.9941544532776,0.0287493,0.0,813.67
-0.582917,4904.21,4,650693,5056,7448.36278045,0.434635102749,-0.0115077,558.7280039787292,0.0242436,0.0,797.95
-0.596195,3255.2,5,652901,5061,7295.14661113,0.74417886138,-0.0140878,560.4936244487762,0.0071206,0.0,781.56
-0.573216,1352.47,6,654985,5067,7000.18989739,0.934571266174,-0.00748542,562.2279937267303,0.0427446,0.0,749.98
-0.582922,6197.64,2,656985,5069,7052.30807425,-0.0494337081909,-0.00797312,563.9936137199402,0.00687559,0.0,755.57
-0.576061,6163.19,2,658985,5071,7052.13440518,-0.0370693206787,-0.00697291,565.7436077594757,0.0071622,0.0,755.57
-0.571452,6041.79,2,660985,5073,7118.72050414,-0.00662410259247,-0.00660076,567.4936056137085,0.0150379,0.0,762.71
-0.560854,6132.46,2,662985,5075,7118.53464164,-0.0361827611923,-0.00274446,569.2592222690582,0.0130324,0.0,762.71
-0.570105,6112.55,2,664985,5077,7217.98638295,-0.0146483182907,-0.004616,571.0253736972809,0.0275103,0.0,773.37
-0.574095,5738.37,4,667431,5081,7072.68829688,0.430469572544,-0.0115677,572.7793400287628,0.0175872,0.0,757.83
-0.581607,6049.25,2,669431,5083,7072.63894949,-0.0691065788269,-0.00511878,574.5250053405762,0.0179298,0.0,757.83
-0.576688,6010.12,2,671431,5085,7160.42920047,-0.00858652591705,-0.0104911,576.2906246185303,0.0246546,0.0,767.24
-0.570329,5145.62,3,673457,5088,7193.49163368,0.648816764355,-0.0124522,578.0406196117401,0.012771,0.0,770.79
-0.570133,6170.96,2,675457,5090,7193.43421884,-0.0580472946167,-0.00549994,579.790613412857,0.0285289,0.0,770.79
-0.546172,2202.79,5,677708,5095,7065.2609728,0.852043971419,-0.0143273,581.5406084060669,0.014109,0.0,757.06
-0.516404,6448.5,2,679708,5097,7065.15346391,0.0738865733147,-0.0112227,583.2906036376953,0.0131987,0.0,757.06
-0.533904,5064.79,2,681474,5099,7043.20379183,0.405699729919,-0.0121664,585.0511417388916,0.036837,0.0,754.72
-0.544844,5530.21,2,683474,5101,7097.28259011,-0.108009457588,-0.0101528,586.7911021709442,0.00973001,0.0,760.52
-0.573854,6062.99,2,685474,5103,7173.52197557,-0.0145179033279,-0.0106724,588.5408887863159,0.0120303,0.0,768.69
-0.570252,5643.95,2,687474,5105,7173.47446781,0.0140312314034,-0.00857945,590.2913272380829,0.00799032,0.0,768.69
-0.561938,5927.63,2,689474,5107,7329.81563705,-0.0152312517166,-0.0104547,592.0410525798798,0.017864,0.0,785.43
-0.576399,6036.73,2,691474,5109,7478.4708129,-0.00901687145233,-0.00705343,593.8159246444702,0.022706,0.0,801.35
-0.566451,6048.46,2,693474,5111,7549.27068101,-0.0268944501877,-0.00326879,595.5720746517181,0.0194027,0.0,808.93
-0.563942,5952.26,2,695474,5113,7618.68518088,-0.00347352027893,-0.00701517,597.3226428031921,0.0155227,0.0,816.36
-0.558269,5983.89,2,697474,5115,7618.76284789,-0.0215742588043,-0.00834105,599.0719609260559,0.0123495,0.0,816.36
-0.570614,6013.15,2,699474,5117,7618.83113378,-0.0140888690948,-0.0111586,600.8219559192657,0.0118314,0.0,816.36
-0.579842,5950.19,2,701474,5119,7618.88963598,-0.0112013816833,-0.00863995,602.5722365379333,0.00903885,0.0,816.36
-0.558425,7885.82,3,704474,5122,7701.2735621,-0.0201362371445,-0.00879205,604.32253241539,0.00870483,0.0,825.17
-0.543691,5590.4,2,706474,5124,7701.31504097,0.0236477851868,-0.00865338,606.0796132087708,0.0138946,0.0,825.17
-0.548817,4731.38,2,707849,5126,7734.36550554,0.362398087978,-0.0149307,607.8391726016998,0.0139984,0.0,828.7
-0.542877,7280.75,3,710616,5129,7712.60793188,0.314873993397,-0.00836643,609.5879819393158,0.00716831,0.0,826.37
-0.543024,5980.41,2,712616,5131,7756.1182646,-0.0650761127472,-0.00787757,611.3380036354065,0.0131354,0.0,831.02
-0.559255,3354.62,2,714270,5133,7723.79333531,0.297343730927,-0.0157397,613.0880751609802,0.0184812,0.0,827.56
-0.547088,4140.88,4,716627,5137,7742.17123774,0.69451636076,-0.0100455,614.8375854492188,0.0195635,0.0,829.53
-0.550765,5905.23,8,718784,5145,7230.17308278,0.852590218186,-0.0162425,616.5961434841156,0.0137401,0.0,774.7
-0.533147,6042.9,3,720139,5148,7081.26905826,0.76864092052,-0.0113541,618.3530099391937,0.00694484,0.0,758.74
-0.549049,3126.86,3,722891,5151,7058.20249567,0.665803998709,-0.018841,620.1186287403107,0.0105235,0.0,756.26
-0.556026,4351.91,2,724348,5153,7007.5530944,0.636502683163,-0.0109635,621.8686239719391,0.0193491,0.0,750.83
-0.55218,5913.63,2,726348,5155,7148.03317071,-0.00627636909485,-0.00852325,623.6186182498932,0.0119947,0.0,765.87
-0.570949,5721.44,3,728490,5158,7176.24942049,0.359218001366,-0.0187961,625.3842408657074,0.0192951,0.0,768.88
-0.555847,6107.37,3,730994,5161,7288.88395368,0.511158287525,-0.0125505,627.1186079978943,0.0100266,0.0,780.93
-0.546089,4814.23,2,732994,5163,7371.82176666,0.463100731373,-0.0152545,628.8771374225616,0.0175146,0.0,789.8
-0.544588,5918.06,3,735210,5166,7499.26081678,0.52300542593,-0.0112249,630.6191811561584,0.013235,0.0,803.44
-0.531742,5956.4,2,737210,5168,7581.63601079,-0.00451719760895,-0.0046267,632.368759393692,0.0105298,0.0,812.25
-0.54647,5965.14,2,739210,5170,7581.82744027,-0.00839734077454,-0.00455463,634.1031272411346,0.0133986,0.0,812.25
-0.53957,5965.94,2,741210,5172,7582.07304369,-0.000598669052124,-0.00989401,635.8374991416931,0.0080309,0.0,812.25
-0.551101,5902.85,2,743210,5174,7582.27211307,0.00965255498886,-0.00759187,637.5874919891357,0.0139454,0.0,812.25
-0.556365,5013.63,2,745210,5176,7582.56717425,0.0205610394478,-0.0109964,639.3686008453369,0.0115567,0.0,812.25
-0.560875,5849.04,2,747210,5178,7588.59946314,-0.00404679775238,-0.00845065,641.134218454361,0.0153034,0.0,812.87
-0.56079,5973.31,2,749210,5180,7728.12857609,-0.0126757621765,-0.00632269,642.8842158317566,0.0105437,0.0,827.79
-0.552874,5837.66,2,751210,5182,7728.39728695,0.0187653899193,-0.00964269,644.6362776756287,0.0108172,0.0,827.79
-0.550813,3243.29,2,752735,5184,7684.22669767,0.622329562902,-0.0142588,646.3842036724091,0.016017,0.0,823.04
-0.545167,6017.54,2,754735,5186,7684.46004316,-0.0260231494904,0.00202651,648.1388294696808,0.0249268,0.0,823.04
-0.53456,6767.45,3,756961,5189,7703.38991712,0.422784924507,-0.0151958,649.8536112308502,0.0132579,0.0,825.04
-0.535247,5975.3,3,759559,5192,7743.10426983,0.421442389488,-0.00509879,651.6019113063812,0.0216504,0.0,829.27
-0.532288,5896.25,2,761559,5194,7892.31518145,0.000298321247101,-0.00700642,653.369265794754,0.0225713,0.0,845.24
-0.517613,5870.48,2,763559,5196,7922.95938934,-0.0305593013763,-0.00981313,655.1202914714813,0.01559,0.0,848.51
-0.479548,5851.73,2,765559,5198,7944.93908312,-0.00347018241882,-0.00797142,656.8536882400513,0.0223701,0.0,850.85
-0.490063,6278.64,3,767851,5201,7878.96581803,0.525765568018,-0.00552647,658.6188771724701,0.00786453,0.0,843.77
-0.47048,3143.57,3,769608,5204,7762.9479467,0.762153163552,-0.0161386,660.353673696518,0.01343,0.0,831.34
-0.470832,3910.79,3,771768,5207,7684.40570987,0.649244189262,-0.0164452,662.1194753646851,0.0195301,0.0,822.94
-0.480103,7242.86,3,773590,5210,7574.31992083,0.415981113911,-0.00735763,663.8539428710938,0.00878457,0.0,811.16
-0.474168,6010.51,2,775590,5212,7574.3152214,-0.0973734855652,-0.00652813,665.6343128681183,0.0272106,0.0,811.16
-0.47605,3234.79,2,777358,5214,7552.67280551,0.649907320738,-0.00936208,667.3843078613281,0.00922141,0.0,808.84
-0.459543,5072.58,2,779358,5216,7552.67972102,0.131390154362,-0.0132816,669.1343021392822,0.00989167,0.0,808.84
-0.446195,7743.28,3,781837,5219,7503.99317351,0.135998249054,-0.00908738,670.8842971324921,0.00696375,0.0,803.63
-0.445876,5858.12,2,783837,5221,7503.98547557,-0.0465973615646,-0.00479142,672.6342923641205,0.00851234,0.0,803.63
-0.453928,6898.47,3,786359,5224,7459.2752468,0.218201160431,-0.00992999,674.3842871189117,0.0119029,0.0,798.85
-0.476136,5251.31,2,787638,5226,7450.2808062,0.267610192299,-0.00918458,676.1395831108093,0.0230984,0.0,797.89
-0.49269,6121.27,3,789936,5229,7406.43774006,0.612316578627,-0.0124265,677.9073138237,0.0106649,0.0,793.2
-0.506315,7991.35,5,792343,5234,7196.3626715,0.632648557425,-0.0141977,679.6656970977783,0.00827676,0.0,770.73
-0.511977,7889.96,3,794619,5237,7282.14304046,0.194074273109,-0.0107357,681.4154741764069,0.00853412,0.0,779.92
-0.490788,3180.08,2,795927,5239,7330.29367072,0.699782252312,-0.00652483,683.1757507324219,0.0186755,0.0,785.08
-0.516873,6175.83,5,798434,5244,7461.88501744,0.757926046848,-0.0200267,684.9319515228271,0.0128242,0.0,799.18
-0.512788,3461.94,2,800146,5246,7584.16009091,0.539463490248,-0.0123437,686.6983668804169,0.00819683,0.0,812.28
-0.510912,6915.12,3,802811,5249,7648.13611823,0.327572524548,-0.00639792,688.4472229480743,0.0130023,0.0,819.13
-0.518491,5774.25,2,804811,5251,7648.81050746,-0.0826590061188,-0.00796478,690.1989314556122,0.0124273,0.0,819.2
-0.524423,5754.13,2,806811,5253,7699.58228975,0.00134646892548,-0.00337046,691.9467160701752,0.0101002,0.0,824.63
-0.502484,3863.02,2,808763,5255,7695.07969035,0.604836910963,-0.00873015,693.6977179050446,0.0377182,0.0,824.15
-0.523687,5823.07,2,810763,5257,7775.20326495,0.00718426704407,0.00212984,695.446713924408,0.0297697,0.0,832.73
-0.536058,4960.51,4,812490,5261,7609.24738162,0.667745411396,-0.0115133,697.1967091560364,0.0126306,0.0,814.96
-0.533882,5767.8,2,814490,5263,7609.27490484,-0.0093719959259,-0.00775298,698.9467034339905,0.00980555,0.0,814.96
-0.519772,6971.83,3,816726,5266,7611.1547059,0.311536729336,-0.00638568,700.7123260498047,0.0224813,0.0,815.16
-0.494997,5867.84,2,818726,5268,7611.13830217,-0.0234353542328,-0.00634579,702.462317943573,0.0188025,0.0,815.16
-0.487571,5792.27,2,820726,5270,7611.12514539,-0.00474524497986,-0.00033528,704.2123138904572,0.0479284,0.0,815.16
-0.487104,5885.54,2,822726,5272,7611.00971208,-0.0648813247681,-0.0127314,705.9466829299927,0.0208049,0.0,815.16
-0.502826,8340.4,3,825243,5275,7565.74958868,0.165766537189,-0.00739344,707.6966795921326,0.0158122,0.0,810.33
-0.504411,3050.26,2,826603,5277,7505.81605273,0.393124520779,-0.0129465,709.4466722011566,0.0147142,0.0,803.93
-0.509879,6042.27,2,828603,5279,7505.65509443,-0.0980048179626,-0.011521,711.1810421943665,0.0118733,0.0,803.93
-0.495924,5792.04,2,830603,5281,7505.5130245,-0.00482785701752,-0.0103798,712.931535243988,0.0128999,0.0,803.93
-0.501078,7472.8,3,832962,5284,7489.83702504,0.254343271255,-0.00758104,714.6968915462494,0.0191298,0.0,802.27
-0.480525,7543.58,3,835017,5287,7401.42156612,0.177547633648,-0.0128557,716.4625103473663,0.0073384,0.0,792.82
-0.484287,6104.96,2,837017,5289,7473.71465497,-0.161736130714,-0.00959053,718.2125060558319,0.0188864,0.0,800.56
-0.483771,5903.08,2,839017,5291,7473.60311761,-0.0143977403641,-0.0137432,719.9625000953674,0.016724,0.0,800.56
-0.480575,5670.92,3,841547,5294,7467.18733645,0.300761044025,-0.0098765,721.7124946117401,0.00901356,0.0,799.88
-0.496582,7109.99,4,843607,5298,7286.02390428,0.545705586672,-0.00997819,723.4625067710876,0.0131808,0.0,780.48
-0.505757,5015.86,2,844970,5300,7292.71923476,0.283119380474,-0.0133167,725.1968765258789,0.0162013,0.0,781.19
-0.513229,4962.04,2,846877,5302,7284.09655659,0.391117095947,-0.0110597,726.946870803833,0.010307,0.0,780.26
-0.513464,6421.14,3,849025,5305,7368.30766266,0.32496124506,-0.0096088,728.6812417507172,0.0250166,0.0,789.27
-0.520054,5931.51,2,851025,5307,7399.21367704,-0.00941824913025,-0.00978666,730.4312353134155,0.0167346,0.0,792.57
-0.516185,5949.44,2,853025,5309,7436.90714092,-0.00934016704559,-0.00614279,732.1812303066254,0.010026,0.0,796.6
-0.506442,7895.48,3,856025,5312,7509.37728707,-0.0243377685547,-0.0116137,733.9468593597412,0.0116516,0.0,804.35
-0.500421,5848.71,2,858025,5314,7531.04484325,0.00209760665894,-0.012855,735.7280945777893,0.0154686,0.0,806.67
-0.505432,5566.0,3,860053,5317,7440.24807086,0.306398153305,-0.0130355,737.4780893325806,0.0139915,0.0,796.95
-0.518883,5762.44,2,862053,5319,7488.92663768,-0.0735688209534,-0.0117162,739.2280876636505,0.0156892,0.0,802.16
-0.517148,5958.5,2,864053,5321,7488.92837642,-0.0474104881287,-0.00172873,740.9937047958374,0.0259756,0.0,802.16
-0.537516,3786.81,2,865809,5323,7466.0906755,0.498357057571,-0.00928655,742.7282688617706,0.029077,0.0,799.72
-0.539738,8297.63,3,868067,5326,7508.86429588,0.223189592361,-0.00689364,744.4937977790833,0.0224784,0.0,804.29
-0.522736,6296.75,3,870122,5329,7486.26043629,0.364467859268,-0.00816051,746.2437932491302,0.00854907,0.0,801.86
-0.522388,4852.58,2,871553,5331,7548.92826757,0.368601262569,-0.0102599,747.9937872886658,0.00790989,0.0,808.56
-0.555297,6188.39,2,873553,5333,7675.50350312,-0.393368721008,-0.0120362,749.712532043457,0.0225654,0.0,822.1
-0.554501,5095.34,4,876364,5337,7632.24970095,0.758101671934,-0.0120156,751.463216304779,0.0127243,0.0,817.45
-0.556002,5430.69,4,878430,5341,7599.85327847,0.7755061239,-0.0128039,753.2206828594208,0.012034,0.0,813.97
-0.557438,6004.19,2,880430,5343,7706.57043949,-0.0163639783859,-0.00622775,754.9782540798187,0.0117405,0.0,825.39
-0.550728,5951.47,2,882430,5345,7749.31565176,-0.0203592777252,-0.0055871,756.7126226425171,0.0202917,0.0,829.96
-0.539628,5986.4,2,884430,5347,7807.59675767,0.00676083564758,-0.00503382,758.4795708656311,0.0114791,0.0,836.19
-0.53025,5879.21,2,886430,5349,7807.63259443,-0.0412968397141,-0.00580467,760.2437319755554,0.0103887,0.0,836.19
-0.527834,6297.94,3,888448,5352,7715.95463342,0.299882948399,-0.00760888,761.9937274456024,0.0100069,0.0,826.37
-0.535467,5902.99,2,890448,5354,7720.43332885,-0.00907754898071,-0.00632969,763.7437214851379,0.0204518,0.0,826.85
-0.521892,3166.44,3,892440,5357,7626.21173346,0.54239872098,-0.0104781,765.5030069351196,0.0138909,0.0,816.77
-0.517262,5758.68,2,894440,5359,7663.42132859,-0.0258951187134,-0.0135895,767.245144367218,0.0201784,0.0,820.77
