#{"t_start": 1536422618.9781888, "env_id": "InvertedPendulum-v2"}
r,l,t
5.0,5,1.156365
5.0,5,1.156365
4.0,4,1.156365
10.0,10,1.171991
17.0,17,1.171991
3.0,3,1.171991
12.0,12,1.187613
4.0,4,1.187613
7.0,7,1.187613
6.0,6,1.187613
5.0,5,1.187613
12.0,12,1.20324
6.0,6,1.20324
4.0,4,1.20324
5.0,5,1.20324
3.0,3,1.20324
18.0,18,1.218863
5.0,5,1.218863
8.0,8,1.218863
4.0,4,1.234488
7.0,7,1.234488
11.0,11,1.234488
5.0,5,1.234488
4.0,4,1.234488
7.0,7,1.250115
5.0,5,1.250115
6.0,6,1.250115
12.0,12,1.250115
7.0,7,1.26574
9.0,9,1.26574
4.0,4,1.26574
12.0,12,1.281364
11.0,11,1.281364
13.0,13,1.281364
13.0,13,1.296988
7.0,7,1.296988
9.0,9,1.296988
8.0,8,1.296988
8.0,8,1.312613
5.0,5,1.312613
3.0,3,1.312613
7.0,7,1.312613
6.0,6,1.312613
4.0,4,1.328239
12.0,12,1.328239
7.0,7,1.328239
6.0,6,1.328239
7.0,7,1.343864
5.0,5,1.343864
7.0,7,1.343864
4.0,4,1.343864
14.0,14,1.359489
9.0,9,1.359489
3.0,3,1.359489
5.0,5,1.359489
6.0,6,1.359489
9.0,9,1.375114
7.0,7,1.375114
5.0,5,1.375114
7.0,7,1.375114
5.0,5,1.375114
5.0,5,1.390738
7.0,7,1.390738
4.0,4,1.390738
4.0,4,1.390738
13.0,13,1.406364
6.0,6,1.406364
5.0,5,1.406364
10.0,10,1.406364
10.0,10,1.421989
16.0,16,1.421989
4.0,4,1.421989
16.0,16,1.437613
27.0,27,1.453238
4.0,4,1.453238
7.0,7,1.453238
9.0,9,1.453238
6.0,6,1.453238
10.0,10,1.468863
11.0,11,1.468863
17.0,17,1.484489
9.0,9,1.484489
11.0,11,1.484489
5.0,5,1.484489
6.0,6,1.500113
5.0,5,1.500113
9.0,9,1.500113
8.0,8,1.500113
19.0,19,1.515738
4.0,4,1.515738
6.0,6,1.515738
7.0,7,1.515738
4.0,4,1.531363
8.0,8,1.531363
3.0,3,1.531363
5.0,5,1.531363
3.0,3,1.531363
7.0,7,1.531363
30.0,30,1.546988
5.0,5,1.562614
4.0,4,1.562614
5.0,5,1.562614
8.0,8,1.562614
4.0,4,1.562614
7.0,7,1.562614
7.0,7,1.578237
6.0,6,1.578237
9.0,9,1.578237
6.0,6,1.578237
4.0,4,1.593862
7.0,7,1.593862
9.0,9,1.593862
11.0,11,1.593862
6.0,6,1.609487
4.0,4,1.609487
5.0,5,1.609487
12.0,12,1.609487
9.0,9,1.625113
4.0,4,1.625113
7.0,7,1.625113
5.0,5,1.625113
3.0,3,1.625113
5.0,5,1.625113
8.0,8,1.640738
3.0,3,1.640738
3.0,3,1.640738
3.0,3,1.640738
7.0,7,1.640738
11.0,11,1.656363
4.0,4,1.656363
14.0,14,1.656363
6.0,6,1.656363
4.0,4,1.656363
8.0,8,1.671988
6.0,6,1.671988
6.0,6,1.671988
7.0,7,1.671988
5.0,5,1.671988
5.0,5,1.687613
3.0,3,1.687613
15.0,15,1.687613
6.0,6,1.687613
7.0,7,1.703238
5.0,5,1.703238
4.0,4,1.703238
4.0,4,1.703238
5.0,5,1.703238
4.0,4,1.703238
13.0,13,1.718862
14.0,14,1.718862
5.0,5,1.718862
5.0,5,1.734486
5.0,5,1.734486
5.0,5,1.734486
6.0,6,1.734486
8.0,8,1.734486
12.0,12,1.750112
5.0,5,1.750112
22.0,22,1.765737
3.0,3,1.765737
7.0,7,1.765737
7.0,7,1.765737
13.0,13,1.781363
8.0,8,1.781363
7.0,7,1.781363
5.0,5,1.781363
12.0,12,1.796988
11.0,11,1.796988
7.0,7,1.796988
5.0,5,1.796988
6.0,6,1.812611
8.0,8,1.812611
4.0,4,1.812611
4.0,4,1.812611
4.0,4,1.812611
10.0,10,1.828237
4.0,4,1.828237
5.0,5,1.828237
11.0,11,1.828237
4.0,4,1.828237
4.0,4,1.828237
9.0,9,1.843861
5.0,5,1.843861
5.0,5,1.843861
8.0,8,1.843861
7.0,7,1.859488
5.0,5,1.859488
9.0,9,1.859488
6.0,6,1.859488
6.0,6,1.859488
6.0,6,1.875113
5.0,5,1.875113
6.0,6,1.875113
5.0,5,1.875113
16.0,16,1.890737
14.0,14,1.890737
5.0,5,1.890737
9.0,9,1.906363
7.0,7,1.906363
8.0,8,1.906363
17.0,17,1.921986
4.0,4,1.921986
6.0,6,1.921986
8.0,8,1.921986
7.0,7,1.921986
8.0,8,1.937613
12.0,12,1.937613
4.0,4,1.937613
12.0,12,1.953236
19.0,19,1.953236
6.0,6,1.953236
4.0,4,1.953236
6.0,6,1.968861
5.0,5,1.968861
5.0,5,1.968861
5.0,5,1.968861
7.0,7,1.968861
14.0,14,1.984488
13.0,13,1.984488
8.0,8,2.000112
9.0,9,2.000112
4.0,4,2.000112
3.0,3,2.000112
7.0,7,2.000112
7.0,7,2.015737
6.0,6,2.015737
6.0,6,2.015737
13.0,13,2.015737
16.0,16,2.031362
5.0,5,2.031362
5.0,5,2.031362
7.0,7,2.031362
5.0,5,2.046986
9.0,9,2.046986
3.0,3,2.046986
4.0,4,2.046986
9.0,9,2.046986
9.0,9,2.062612
10.0,10,2.062612
27.0,27,2.078237
10.0,10,2.078237
6.0,6,2.078237
9.0,9,2.093862
3.0,3,2.093862
4.0,4,2.093862
9.0,9,2.093862
11.0,11,2.109487
6.0,6,2.109487
4.0,4,2.109487
17.0,17,2.109487
3.0,3,2.109487
9.0,9,2.125111
7.0,7,2.125111
8.0,8,2.125111
5.0,5,2.125111
5.0,5,2.140736
4.0,4,2.140736
8.0,8,2.140736
7.0,7,2.140736
8.0,8,2.140736
5.0,5,2.156362
8.0,8,2.156362
13.0,13,2.156362
13.0,13,2.171987
11.0,11,2.171987
7.0,7,2.171987
6.0,6,2.187701
6.0,6,2.190701
13.0,13,2.194744
9.0,9,2.194744
6.0,6,3.055688
4.0,4,3.055688
9.0,9,3.071317
8.0,8,3.071317
6.0,6,3.071317
4.0,4,3.071317
10.0,10,3.088669
6.0,6,3.092668
10.0,10,3.093725
9.0,9,3.093725
9.0,9,3.093725
20.0,20,3.109351
24.0,24,3.124975
6.0,6,3.124975
7.0,7,3.124975
10.0,10,3.140601
12.0,12,3.140601
21.0,21,3.156226
6.0,6,3.156226
5.0,5,3.156226
12.0,12,3.156226
8.0,8,3.171851
5.0,5,3.171851
42.0,42,3.189613
19.0,19,3.20524
8.0,8,3.20524
8.0,8,3.20524
8.0,8,3.20524
7.0,7,3.220865
11.0,11,3.220865
7.0,7,3.220865
5.0,5,3.220865
12.0,12,3.23649
5.0,5,3.23649
6.0,6,3.23649
5.0,5,3.23649
12.0,12,3.252115
11.0,11,3.252115
5.0,5,3.252115
12.0,12,3.267739
8.0,8,3.267739
9.0,9,3.267739
7.0,7,3.267739
22.0,22,3.283364
16.0,16,3.29899
8.0,8,3.29899
16.0,16,3.29899
11.0,11,3.314614
4.0,4,3.314614
9.0,9,3.314614
11.0,11,3.314614
4.0,4,3.330239
5.0,5,3.330239
8.0,8,3.330239
8.0,8,3.330239
17.0,17,3.345864
6.0,6,3.345864
8.0,8,3.345864
5.0,5,3.345864
6.0,6,3.345864
18.0,18,3.36149
7.0,7,3.36149
9.0,9,3.36149
7.0,7,3.377114
6.0,6,3.377114
12.0,12,3.377114
10.0,10,3.392739
9.0,9,3.392739
16.0,16,3.392739
9.0,9,3.408365
19.0,19,3.408365
29.0,29,3.42399
5.0,5,3.42399
22.0,22,3.439614
5.0,5,3.439614
8.0,8,3.439614
21.0,21,3.455239
18.0,18,3.455239
18.0,18,3.470864
4.0,4,3.470864
20.0,20,3.486489
24.0,24,3.502113
15.0,15,3.502113
11.0,11,3.502113
5.0,5,3.517739
3.0,3,3.517739
15.0,15,3.517739
6.0,6,3.517739
10.0,10,3.533363
6.0,6,3.533363
20.0,20,3.548988
40.0,40,3.564614
7.0,7,3.564614
6.0,6,3.564614
25.0,25,3.580238
4.0,4,3.580238
10.0,10,3.595864
8.0,8,3.595864
8.0,8,3.595864
5.0,5,3.595864
11.0,11,3.611489
5.0,5,3.611489
10.0,10,3.611489
4.0,4,3.611489
