#{"env_id": "Hopper-v2", "t_start": 1536325054.5123625}
r,l,t
62.509973,43,1.483184
5.482898,8,1.483184
11.771844,19,1.498809
7.798613,10,1.514436
10.341737,17,1.514436
6.068815,8,1.53006
9.824686,14,1.53006
11.776754,23,1.561309
5.521249,11,1.561309
10.804098,19,1.576935
4.998391,7,1.576935
14.018017,15,1.59256
14.134811,19,1.608184
28.030192,24,1.623809
8.746769,10,1.623809
11.364189,18,1.639435
6.103214,12,1.66116
8.345861,30,1.677841
5.988691,12,1.677841
5.392637,9,1.693467
6.035071,8,1.693467
6.78754,9,1.709092
9.279273,15,1.709092
9.284497,11,1.724716
9.877068,28,1.740342
13.119956,14,1.755966
14.59118,19,1.771591
42.360222,41,1.80284
8.170441,10,1.80284
16.934537,19,1.818466
5.83758,8,1.818466
5.319398,8,1.834091
17.951222,24,1.849715
40.247471,28,1.865341
9.546193,12,1.886085
16.243799,21,1.893697
18.243617,33,1.924948
17.232917,19,1.924948
9.909211,11,1.940573
10.549296,17,1.940573
9.026811,22,1.956197
7.469838,14,1.971823
7.547783,10,1.987448
9.487533,17,1.987448
7.537752,19,2.003073
10.082182,12,2.018698
11.132039,14,2.018698
5.91718,9,2.034323
2.644469,18,2.049948
14.552741,27,2.065572
8.178217,16,2.081197
17.42638,16,2.081197
9.812457,16,2.096822
6.675125,9,2.096822
5.200977,7,2.112447
11.623802,15,2.112447
31.38393,25,2.128073
19.553359,24,2.159322
6.06359,13,2.159322
18.456222,25,2.174947
11.199663,16,2.190573
10.211022,13,2.206198
19.791538,22,2.221821
10.408556,12,2.221821
14.18012,15,2.237448
13.300034,25,2.253074
12.743843,17,2.268698
11.831657,16,2.268698
16.296377,20,2.284323
6.653735,10,2.299948
6.32155,8,2.299948
9.15126,14,2.315573
7.023047,9,2.315573
13.853973,16,2.331198
17.820523,18,2.346823
14.033013,15,2.362448
8.880421,12,2.362448
4.375019,10,2.378071
12.08998,17,2.393696
14.407466,13,2.393696
10.007845,23,2.409322
17.43059,20,2.424947
13.020576,19,2.440573
11.457054,15,2.456197
7.852291,11,2.471821
7.692696,12,2.471821
9.356881,13,2.487446
9.488936,13,2.503071
4.906352,8,2.503071
21.8024,44,2.534321
28.262716,47,2.577879
11.361777,19,2.593504
15.23172,18,2.609131
11.922546,16,2.609131
20.606491,23,2.640379
27.269348,25,2.656004
9.223486,25,2.671629
12.461488,17,2.687255
7.293525,11,2.687255
13.501471,19,2.70288
8.431381,16,2.718505
26.334722,24,2.734129
6.917827,14,2.749754
13.891191,19,2.765379
7.465141,19,2.781003
5.480913,19,2.796628
8.92799,12,2.796628
5.704811,18,2.812256
5.802683,14,2.827878
7.7422,10,2.843503
17.101433,18,2.843503
7.770563,11,2.859128
26.256483,28,2.874754
8.238161,21,2.890378
14.886083,19,2.906004
14.981553,16,2.921628
33.551718,29,2.952879
14.514325,24,2.968503
24.098077,23,4.148589
27.377577,29,4.164215
6.369325,8,4.164215
27.284832,23,4.195465
11.81123,18,4.195465
28.404146,24,4.226716
10.82412,19,4.226716
12.655668,14,4.24234
14.049641,18,4.257965
8.480135,15,4.27359
24.379151,32,4.289214
8.732705,13,4.30484
10.707146,15,4.30484
6.18044,9,4.320465
23.135887,23,4.336089
9.425053,11,4.351714
46.657325,33,4.367339
6.820004,11,4.382964
17.243899,25,4.398589
22.826582,29,4.414217
23.802804,23,4.429839
19.983581,30,4.461089
3.061244,9,4.461089
11.257197,15,4.476715
23.02403,19,4.492338
6.79322,13,4.492338
5.512176,8,4.507965
18.685579,19,4.523589
89.426472,53,4.562198
10.493597,21,4.577825
12.764948,17,4.577825
6.532169,17,4.593449
10.457487,22,4.609073
13.544692,14,4.624699
11.013527,13,4.624699
38.614514,31,4.658064
23.761723,34,4.673692
17.95302,18,4.689317
7.015288,10,4.704945
17.082584,18,4.704945
32.141634,28,4.736192
8.421939,20,4.751816
25.893867,27,4.767441
8.826998,12,4.783066
62.242173,44,4.814316
53.399674,44,4.845566
16.097419,32,4.861191
10.168859,14,4.876816
44.119896,54,4.908066
25.788491,23,4.92369
8.274505,11,4.939317
14.809036,23,4.95494
7.652073,13,4.970567
38.393888,45,5.001815
19.986401,24,5.01744
12.058051,25,5.033065
8.086144,14,5.04869
12.074073,16,5.064315
19.359244,22,5.07994
6.615105,16,5.07994
7.222384,11,5.095565
16.378264,25,5.11119
103.071408,82,5.17369
4.567875,9,5.17369
37.173656,30,5.20494
58.26243,37,5.220565
23.60255,25,5.251814
19.942332,20,5.26744
12.856028,20,5.283064
6.636925,26,5.29869
38.582569,29,5.314314
11.515861,17,5.32994
7.970172,11,5.32994
66.927153,60,5.376814
27.107864,25,5.39244
17.471549,17,5.408065
24.784347,28,5.439314
16.441047,19,5.439314
40.979614,36,5.470564
10.060935,14,5.486188
9.562804,28,5.501813
13.369799,14,5.517439
18.43775,17,5.533063
13.610009,24,5.551446
12.138192,22,5.561483
28.437414,32,5.577109
12.061367,17,5.592735
16.158006,18,5.608359
216.761336,101,6.498981
51.986636,37,6.514606
110.553054,64,6.577107
69.374652,58,6.608356
18.113006,24,6.639606
8.17126,12,6.639606
30.454106,55,6.678987
18.735814,19,6.694613
62.434456,38,6.725863
31.15523,25,6.741487
13.875893,27,6.772737
112.578163,65,6.819612
70.10801,44,6.850863
102.998699,81,6.913363
22.156874,19,6.913363
102.928986,63,6.960238
16.524013,23,6.991487
74.61482,46,7.022736
52.792278,32,7.038363
25.0307,44,7.069611
134.848791,78,7.132113
118.295962,71,7.194612
26.913677,22,7.210236
104.365036,61,7.257112
122.391008,74,7.303987
47.590084,38,7.335236
8.920114,13,7.335236
42.406098,35,7.366486
33.108849,31,7.397735
112.295474,63,7.444612
128.75917,68,7.491485
253.914362,142,7.594058
23.21854,21,7.609683
27.436016,36,7.640932
70.894398,47,7.672182
17.24379,21,7.687808
8.625933,11,7.687808
10.381052,12,7.703434
199.025425,117,7.781557
12.86994,30,7.812807
7.858185,10,7.812807
10.446863,14,7.828432
98.397204,64,7.875309
147.0521,76,7.937807
32.020515,38,7.953431
94.729744,60,8.80431
43.139655,31,8.83556
276.287211,178,8.960559
180.139011,93,9.038685
79.704383,51,9.069933
60.30471,45,9.101184
125.755642,79,9.163683
107.887352,62,9.210558
16.599476,37,9.226183
50.945905,42,9.257433
52.608088,32,9.288683
68.138348,46,9.319933
101.621031,64,9.366808
220.78781,112,9.444932
160.915125,86,9.507432
6.975654,19,9.523057
26.541206,25,9.538682
12.016999,12,9.556096
22.181203,23,9.562132
99.030479,58,9.609009
63.242409,38,9.640258
55.624796,33,9.655883
27.102337,25,9.671509
137.99192,74,9.734009
92.061691,53,9.765259
103.428858,101,9.843385
112.172899,62,9.874634
50.462123,30,9.905883
145.594813,76,9.968383
57.821125,36,9.984007
106.213705,58,10.030884
24.555091,28,10.062133
127.812126,68,10.109008
236.361647,121,10.202757
60.638451,43,10.234008
12.145292,16,10.249633
65.739153,44,10.280883
140.475151,71,11.257952
202.423121,115,11.351702
97.02668,56,11.398578
164.787503,90,11.476702
241.784768,109,11.562077
105.036635,59,11.608954
75.923948,46,11.640205
83.84175,48,11.673596
84.438792,50,11.720472
209.015799,100,11.798595
71.83037,45,11.829846
279.932859,150,11.954844
154.106537,75,12.017345
16.059682,15,12.017345
257.522938,129,12.126719
130.083498,69,12.173594
215.176917,97,12.251719
63.120247,38,12.28297
151.074869,76,12.34547
236.965779,111,12.423593
152.243097,89,12.501718
196.218509,89,12.56192
116.875632,65,12.624419
98.452932,54,12.65567
89.010227,51,12.702545
118.042175,66,12.74942
63.509073,40,12.780669
113.504011,61,13.726294
104.089769,61,13.788793
181.266928,89,13.851294
261.782263,113,13.945043
204.112696,92,14.007543
178.112021,84,14.070043
215.264121,109,14.163793
16.167416,17,14.179417
226.899919,108,14.257542
153.712294,75,14.320043
166.587814,83,14.382542
75.442886,45,14.413791
236.807823,121,14.507541
203.397196,92,14.577867
201.302316,94,14.655991
205.225965,104,14.734116
202.628869,95,14.812241
201.961828,99,14.890367
167.681603,81,14.952866
198.126429,92,15.030991
72.841768,43,15.062241
77.345089,44,15.09349
94.104814,53,15.140365
153.710743,76,15.202865
212.863893,96,15.265365
212.636521,92,16.243262
208.157063,97,16.321386
220.759291,100,16.399511
211.439086,93,16.462012
170.37063,84,16.52451
189.012796,92,16.609077
221.817717,99,16.673729
185.451016,92,16.751853
121.010902,66,16.798728
212.951161,94,16.876853
214.72625,94,16.939354
246.158661,113,17.033104
233.203829,114,17.111228
110.027082,61,17.158103
237.812802,108,17.236227
85.983176,56,17.283102
185.561439,90,17.345603
220.360629,96,17.423726
149.54936,73,17.486226
219.724692,98,17.560532
216.129998,103,17.625113
98.623716,57,17.671988
217.888497,96,17.750114
195.948344,97,18.695749
172.485532,82,18.75825
211.867334,94,18.836375
95.166938,55,18.883249
202.418795,94,18.945749
212.172475,94,19.023875
232.724787,107,19.117623
223.305087,102,19.195748
210.761741,92,19.258248
115.519264,70,19.320748
213.146614,96,19.398874
213.92229,102,19.476999
168.633144,83,19.557693
233.069603,104,19.639881
125.330803,68,19.689904
183.297237,84,19.752405
223.845436,103,19.846154
213.327684,100,19.924278
216.835249,100,20.002404
212.111071,96,20.080528
291.682524,137,20.189903
142.934725,72,20.252403
208.048198,90,21.260147
219.705573,96,21.338272
256.363132,109,21.416396
228.139356,104,21.494521
195.92416,89,21.577639
214.39093,101,21.657917
212.81695,96,21.736044
225.980015,107,21.814168
226.221925,105,21.889567
209.448368,94,21.967692
192.290998,89,22.045818
194.391271,87,22.108317
221.322409,112,22.202066
222.956047,122,22.295816
159.574163,78,22.358316
203.909182,91,22.436441
228.886652,102,22.514565
200.10194,92,22.59269
239.712651,111,22.679041
234.67069,101,22.757166
209.580135,92,22.83529
225.369356,107,23.844955
179.015746,82,23.907446
226.56173,106,24.001197
150.643725,85,24.063696
211.716798,94,24.14182
242.99286,117,24.23557
233.034609,104,24.325096
250.380967,132,24.434471
216.226192,96,24.512596
221.390523,101,24.59072
223.73213,98,24.676995
201.34817,91,24.755119
53.072961,33,24.786369
259.010327,112,24.880118
231.238369,101,24.958244
199.749148,88,25.036368
229.757224,100,25.114493
258.07285,116,25.208243
195.196533,87,25.286368
211.728609,96,25.364492
238.344854,119,25.458242
229.685905,103,26.436928
201.239243,91,26.499427
234.127541,100,26.561928
226.828626,98,26.624427
206.746449,93,26.695045
203.742664,93,26.757544
212.392445,94,26.820044
231.529074,104,26.89817
227.67875,101,26.960668
241.509849,110,27.038795
120.370316,67,27.085668
232.646543,105,27.148168
211.876456,92,27.210667
227.060333,104,27.288793
232.041449,104,27.366918
212.603916,94,27.429416
220.120032,104,27.491917
237.198091,102,27.562
197.801735,91,27.624501
197.252483,89,27.686999
140.255263,68,27.733877
252.382715,108,28.53075
202.243887,92,28.59325
223.339571,99,28.663857
161.490058,78,28.726358
74.42155,44,28.757608
231.502087,97,28.820108
208.773363,96,28.882609
236.981086,105,28.945108
229.755143,104,29.023232
234.7785,107,29.101357
215.621096,97,29.163857
215.53812,95,29.226357
223.677419,99,29.288856
222.303433,101,29.366981
240.319503,101,29.429481
243.708469,104,29.49198
213.346223,97,29.562074
218.15832,97,29.624575
236.799586,109,29.7027
209.399324,94,29.7652
226.013896,104,29.8277
218.612855,95,30.608948
232.986853,109,30.679569
227.768776,98,30.757693
86.657248,49,30.788943
214.889655,97,30.851442
229.813608,109,30.929567
221.473632,98,30.992066
225.341914,104,31.070191
220.328093,95,31.132691
232.222683,101,31.195191
213.62024,97,31.273315
226.644992,101,31.335817
231.478919,106,31.413941
244.093809,110,31.476441
222.913211,98,31.557126
220.57345,98,31.609047
227.399851,98,31.687173
221.017109,104,31.749671
234.281947,105,31.827798
206.498407,91,31.890296
237.790938,105,31.952795
300.849819,123,32.803684
243.910901,102,32.866184
296.00666,121,32.944308
274.432004,112,33.022433
254.55158,108,33.100557
223.409449,97,33.178683
224.542426,96,33.241184
228.501322,106,33.319307
209.658062,92,33.381807
247.294334,102,33.444307
272.628596,118,33.52243
194.542184,88,33.592981
221.321216,99,33.658601
212.30013,95,33.721102
289.266284,118,33.799227
306.662518,120,33.877351
299.921833,120,33.971101
263.077257,107,34.033602
238.76548,102,34.111727
226.444506,97,34.905423
221.376329,96,34.967922
212.723421,98,35.046046
292.236314,129,35.124172
256.31752,108,35.202297
298.484841,121,35.28042
221.349736,99,35.358546
216.642441,93,35.421046
250.052915,109,35.483547
222.429337,95,35.56167
237.644494,100,35.62417
219.309527,94,35.693795
222.14705,95,35.756294
247.898055,104,35.818794
205.009411,93,35.881294
274.829818,110,35.95942
268.165418,114,36.05317
43.829836,26,36.068795
305.300563,125,36.146919
290.693747,118,36.225045
239.852245,105,36.30317
355.991398,134,37.15524
327.670237,132,37.248989
194.305914,93,37.311491
340.873745,123,37.389613
338.679655,133,37.483365
358.98694,142,37.577113
299.226346,116,37.66334
318.114696,121,37.741467
291.705581,133,37.835215
233.984922,102,37.897715
209.732734,98,37.97584
347.911813,133,38.053965
324.683793,126,38.147714
349.535401,134,38.22584
202.885607,90,38.288339
278.046147,126,38.382089
314.755792,138,39.187102
223.128365,97,39.249602
338.961392,128,39.343353
316.314717,121,39.421476
217.962786,95,39.483975
245.497916,105,39.546477
319.178236,127,39.640227
366.744178,138,39.726496
351.154402,141,39.820248
336.691011,128,39.913999
351.384858,132,40.007749
