#{"t_start": 1536441836.622824, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
54.620812,6,1.156247
36.118041,4,1.156247
82.320348,9,1.156247
54.069729,6,1.156247
35.793857,4,1.156247
72.952843,8,1.171871
53.968257,6,1.171871
44.801885,5,1.171871
63.470541,7,1.171871
35.826078,4,1.187496
45.286022,5,1.187496
82.12506,9,1.187496
63.857547,7,1.187496
45.088646,5,1.203121
45.255343,5,1.203121
81.876852,9,1.203121
35.72987,4,1.203121
63.448234,7,1.218746
64.163505,7,1.218746
82.315849,9,1.218746
82.75956,9,1.218746
35.455375,4,1.23437
63.991443,7,1.23437
73.221798,8,1.23437
44.672031,5,1.23437
54.009594,6,1.249996
44.78924,5,1.249996
26.801013,3,1.249996
63.814002,7,1.249996
35.937063,4,1.249996
35.260053,4,1.249996
63.938676,7,1.265621
63.210073,7,1.265621
26.881422,3,1.265621
35.738171,4,1.265621
45.089463,5,1.265621
36.055617,4,1.281247
35.951644,4,1.281247
81.807345,9,1.281247
44.999657,5,1.281247
45.22481,5,1.281247
44.850916,5,1.29687
82.92615,9,1.29687
63.702529,7,1.29687
73.059846,8,1.312495
62.559009,7,1.312495
54.729199,6,1.312495
54.470047,6,1.312495
54.524229,6,1.312495
44.96477,5,1.32812
45.188701,5,1.32812
82.48039,9,1.32812
82.162339,9,1.32812
35.489415,4,1.343746
91.507386,10,1.343746
36.078782,4,1.343746
54.371879,6,1.343746
45.018642,5,1.35937
45.613396,5,1.35937
35.746824,4,1.35937
35.548648,4,1.35937
35.102893,4,1.35937
44.689393,5,1.35937
63.274984,7,1.374996
35.842311,4,1.374996
45.540934,5,1.374996
35.936804,4,1.374996
35.637564,4,1.374996
35.547364,4,1.374996
54.056302,6,1.39062
54.419928,6,1.39062
36.236253,4,1.39062
35.899699,4,1.39062
54.099961,6,1.39062
45.547097,5,1.406245
35.6387,4,1.406245
73.305339,8,1.406245
45.194951,5,1.406245
35.804849,4,1.406245
54.556281,6,1.421932
63.338826,7,1.421932
44.97141,5,1.421932
35.931699,4,1.421932
91.571427,10,1.437495
35.467364,4,1.437495
54.693956,6,1.437495
44.809442,5,1.437495
54.538484,6,1.437495
44.849845,5,1.45312
35.434288,4,1.45312
45.24794,5,1.45312
35.821481,4,1.45312
54.249137,6,1.45312
45.445586,5,1.45312
45.329344,5,1.468746
45.293464,5,1.468746
26.86171,3,1.468746
45.348209,5,1.468746
35.630381,4,1.468746
36.08982,4,1.468746
54.509052,6,1.484371
45.215359,5,1.484371
72.857229,8,1.484371
54.684664,6,1.484371
36.207447,4,1.499995
36.139757,4,1.499995
45.376975,5,1.499995
36.312626,4,1.499995
44.884421,5,1.499995
54.359811,6,1.499995
26.946446,3,1.51562
35.998276,4,1.51562
63.276019,7,1.51562
54.337312,6,1.51562
35.580561,4,1.51562
45.08462,5,1.531245
35.461184,4,1.531245
63.892055,7,1.531245
45.437917,5,1.531245
54.588461,6,1.531245
54.610493,6,1.54687
54.165786,6,1.54687
82.770024,9,1.54687
53.851478,6,1.54687
36.040508,4,1.54687
53.7887,6,1.562497
54.596694,6,1.562497
63.998947,7,1.562497
36.293643,4,1.562497
128.614712,14,1.57812
82.479833,9,1.57812
45.556473,5,1.57812
26.835014,3,1.57812
26.870296,3,1.593745
35.951724,4,1.593745
63.402791,7,1.593745
91.587802,10,1.593745
35.438487,4,1.60937
35.984451,4,1.60937
45.184776,5,1.60937
35.720732,4,1.60937
36.157828,4,1.60937
45.522399,5,1.60937
63.64007,7,1.624995
82.173415,9,1.624995
35.568123,4,1.624995
91.736874,10,1.624995
35.954986,4,1.64062
81.967227,9,1.64062
63.71294,7,1.64062
35.702955,4,1.64062
54.522498,6,1.656245
45.123236,5,1.656245
54.39226,6,1.656245
44.873476,5,1.656245
26.653942,3,1.656245
44.811571,5,1.67187
54.012961,6,1.67187
35.875965,4,1.67187
35.719184,4,1.67187
45.241603,5,1.67187
109.81752,12,1.687495
35.554424,4,1.687495
36.053644,4,1.687495
44.790564,5,1.687495
91.822261,10,1.703119
35.259367,4,1.703119
35.497901,4,1.703119
35.572113,4,1.703119
64.004777,7,1.703119
45.250203,5,1.703119
54.413187,6,1.718744
63.743271,7,1.718744
45.17181,5,1.718744
91.588056,10,1.718744
72.919162,8,1.734382
82.300063,9,1.734382
45.372578,5,1.734382
45.314108,5,1.734382
35.968696,4,1.749994
54.192634,6,1.749994
54.624533,6,1.749994
63.71858,7,1.749994
45.105869,5,1.76562
35.891251,4,1.76562
44.903382,5,1.76562
45.593972,5,1.76562
63.809803,7,1.76562
72.818367,8,1.781244
44.934793,5,1.781244
36.290364,4,1.781244
100.936239,11,1.781244
26.769494,3,1.781244
35.562153,4,1.79687
35.955169,4,1.79687
73.270324,8,1.79687
54.46246,6,1.79687
35.709219,4,1.79687
45.368114,5,1.812494
63.88075,7,1.812494
54.333576,6,1.812494
81.167457,9,1.812494
63.403769,7,1.828119
36.188479,4,1.828119
63.797564,7,1.828119
35.583917,4,1.828119
54.465009,6,1.828119
44.921117,5,1.843744
54.303913,6,1.843744
73.156616,8,1.843744
35.426062,4,1.843744
73.526717,8,1.859369
45.016299,5,1.859369
54.471688,6,1.859369
26.83188,3,1.859369
64.165005,7,1.859369
73.342566,8,1.874994
91.600023,10,1.874994
26.883672,3,1.874994
35.630625,4,1.874994
35.807047,4,1.874994
63.663889,7,1.89062
35.668187,4,1.89062
36.038609,4,1.89062
44.915601,5,1.89062
73.320169,8,1.89062
63.889263,7,1.906244
54.67875,6,1.906244
35.957057,4,1.906244
101.389872,11,1.906244
44.92121,5,1.921869
45.436646,5,1.921869
54.711098,6,1.921869
54.008473,6,1.921869
45.266878,5,1.921869
82.448445,9,1.937494
53.991234,6,1.937494
100.607979,11,1.937494
26.77683,3,1.953122
45.142299,5,1.953122
35.49664,4,1.953122
44.695808,5,1.953122
35.802316,4,1.953122
63.701742,7,1.968747
35.765598,4,1.968747
35.544705,4,1.968747
35.443225,4,1.968747
36.094736,4,1.968747
72.91073,8,1.984371
63.31494,7,1.984371
26.900895,3,1.984371
35.832892,4,1.984371
35.426734,4,1.984371
35.505247,4,1.984371
44.905268,5,1.999995
26.769436,3,1.999995
45.088917,5,1.999995
26.994735,3,1.999995
45.433867,5,1.999995
26.788524,3,1.999995
36.043176,4,1.999995
63.994565,7,2.01562
35.922705,4,2.01562
147.601603,16,2.01562
35.63105,4,2.031245
35.927846,4,2.031245
44.825143,5,2.031245
35.817079,4,2.031245
36.169434,4,2.031245
44.877606,5,2.031245
44.909449,5,2.04687
45.007004,5,2.04687
54.555929,6,2.04687
35.538107,4,2.04687
82.306436,9,2.062495
54.125964,6,2.062495
35.648996,4,2.062495
54.312316,6,2.062495
63.555428,7,2.07812
35.12778,4,2.07812
54.351781,6,2.07812
35.980784,4,2.07812
72.771218,8,2.07812
35.466047,4,2.093745
63.393749,7,2.093745
72.448203,8,2.093745
100.596576,11,2.093745
44.638233,5,2.10937
35.88861,4,2.10937
64.066684,7,2.10937
63.727019,7,2.10937
119.584205,13,2.124995
45.207945,5,2.124995
54.667461,6,2.124995
45.017989,5,2.124995
44.968635,5,2.14062
54.201344,6,2.14062
44.927386,5,2.14062
45.039849,5,2.14062
45.245845,5,2.14062
54.873867,6,2.156244
54.125864,6,2.156244
54.614351,6,2.156244
64.014835,7,2.156244
35.674715,4,2.171869
54.384596,6,2.171869
54.398426,6,2.171869
72.992872,8,2.171869
63.327355,7,2.187495
72.641029,8,2.187495
73.031409,8,2.187495
73.007859,8,2.20312
45.142954,5,2.20312
54.34478,6,2.20312
53.983776,6,2.20312
35.439284,4,2.20312
72.796097,8,2.218744
54.376671,6,2.218744
26.873863,3,2.218744
35.983176,4,2.218744
63.301254,7,2.218744
26.769186,3,2.234369
44.938491,5,2.234369
63.44056,7,2.234369
92.037179,10,2.234369
44.909795,5,2.249994
35.997488,4,2.249994
54.884421,6,2.249994
45.506055,5,2.249994
54.732972,6,2.249994
44.946248,5,2.265619
35.720867,4,2.265619
26.913171,3,2.265619
35.759916,4,2.265619
45.359195,5,2.265619
72.995719,8,2.281244
44.983321,5,2.281244
36.142051,4,2.281244
44.973005,5,2.281244
45.069613,5,2.281244
72.558308,8,2.29687
64.159575,7,2.29687
35.747651,4,2.29687
45.133011,5,2.29687
54.596227,6,2.29687
36.027912,4,2.312495
35.927549,4,2.312495
44.908074,5,2.312495
35.861168,4,2.312495
35.508627,4,2.312495
45.275974,5,2.312495
63.266165,7,2.328119
44.718332,5,2.328119
54.276117,6,2.328119
54.548835,6,2.328119
45.331281,5,2.343744
54.638207,6,2.343744
45.385374,5,2.343744
35.58907,4,2.343744
45.238732,5,2.343744
35.828718,4,2.343744
35.516666,4,2.359369
44.998073,5,3.249988
54.026426,6,3.249988
26.851963,3,3.249988
35.313409,4,3.265615
35.806617,4,3.265615
44.824369,5,3.265615
35.831184,4,3.265615
54.407312,6,3.265615
54.304231,6,3.28124
54.579352,6,3.28124
54.455548,6,3.28124
63.707274,7,3.28124
54.428745,6,3.28124
110.667939,12,3.296865
44.925516,5,3.296865
72.686085,8,3.296865
81.921554,9,3.312489
36.299949,4,3.312489
45.128016,5,3.312489
45.279263,5,3.312489
45.435803,5,3.312489
73.305631,8,3.328115
44.994595,5,3.328115
54.858643,6,3.328115
45.323696,5,3.328115
64.002985,7,3.343739
45.144312,5,3.343739
73.004483,8,3.343739
100.885746,11,3.343739
72.994227,8,3.359364
54.509771,6,3.359364
45.147969,5,3.359364
63.253518,7,3.359364
35.490941,4,3.37499
119.3342,13,3.37499
35.946576,4,3.37499
36.058425,4,3.37499
45.15017,5,3.37499
63.962625,7,3.390614
54.420709,6,3.390614
35.540269,4,3.390614
82.625778,9,3.40624
73.011938,8,3.40624
72.982513,8,3.40624
63.684785,7,3.40624
91.680703,10,3.421864
26.729926,3,3.421864
63.798567,7,3.421864
73.271356,8,3.421864
35.705496,4,3.437519
91.55213,10,3.437519
54.693861,6,3.437519
35.597608,4,3.437519
45.005209,5,3.453117
54.454964,6,3.453117
73.22476,8,3.453117
101.054835,11,3.453117
82.634358,9,3.468741
45.129519,5,3.468741
54.414837,6,3.468741
54.138999,6,3.468741
63.666579,7,3.484366
63.646122,7,3.484366
45.229355,5,3.484366
54.092776,6,3.484366
64.269402,7,3.49999
54.50039,6,3.49999
35.82216,4,3.49999
82.328241,9,3.49999
35.629766,4,3.49999
44.635267,5,3.515614
45.130896,5,3.515614
35.296891,4,3.515614
45.220174,5,3.515614
45.27855,5,3.515614
73.514013,8,3.531239
35.818402,4,3.531239
53.936203,6,3.531239
53.758742,6,3.531239
100.790154,11,3.546864
45.442671,5,3.546864
35.892874,4,3.546864
63.214297,7,3.546864
63.718703,7,3.562489
44.766646,5,3.562489
36.026848,4,3.562489
63.921154,7,3.562489
63.625407,7,3.562489
44.872643,5,3.578114
100.818501,11,3.578114
63.902583,7,3.578114
44.869267,5,3.578114
63.386942,7,3.593739
82.157605,9,3.593739
54.35328,6,3.593739
101.081386,11,3.609364
64.036864,7,3.609364
45.0635,5,3.609364
45.267686,5,3.609364
44.876928,5,3.624991
91.887603,10,3.624991
45.00321,5,3.624991
54.571215,6,3.624991
45.144619,5,3.640615
45.654494,5,3.640615
44.809131,5,3.640615
45.238811,5,3.640615
44.915434,5,3.640615
54.604774,6,3.65624
45.328276,5,3.65624
82.234441,9,3.65624
63.846944,7,3.671865
45.466501,5,3.671865
44.859723,5,3.671865
63.485148,7,3.671865
44.82196,5,3.671865
44.816959,5,3.68749
45.399266,5,3.68749
73.110175,8,3.68749
73.084034,8,3.68749
64.163169,7,3.703115
63.902502,7,3.703115
54.587694,6,3.703115
73.324686,8,3.703115
26.746195,3,3.71874
64.121307,7,3.71874
35.669137,4,3.71874
54.578687,6,3.71874
63.736188,7,3.734363
26.903328,3,3.734363
54.298302,6,3.734363
73.347364,8,3.734363
45.316784,5,3.734363
35.543066,4,3.749991
45.45787,5,3.749991
54.42101,6,3.749991
35.617074,4,3.749991
54.507829,6,3.749991
36.110957,4,3.765615
36.007381,4,3.765615
72.735784,8,3.765615
36.145427,4,3.765615
82.38722,9,3.781238
63.579861,7,3.781238
54.401185,6,3.781238
36.067747,4,3.781238
45.093764,5,3.796863
45.2635,5,3.796863
35.772019,4,3.796863
92.053644,10,3.796863
63.382785,7,3.812488
35.895715,4,3.812488
35.824118,4,3.812488
44.598556,5,3.812488
63.196,7,3.812488
35.912243,4,3.828113
64.06174,7,3.828113
63.459981,7,3.828113
72.972398,8,3.828113
63.835688,7,3.843739
54.442661,6,3.843739
64.281834,7,3.843739
45.169439,5,3.843739
72.87283,8,3.859364
45.397082,5,3.859364
45.009406,5,3.859364
35.775669,4,3.859364
44.671006,5,3.859364
35.613776,4,3.874989
35.785036,4,3.874989
45.022885,5,3.874989
109.925634,12,3.874989
54.699378,6,3.890615
72.947087,8,3.890615
73.042434,8,3.890615
63.322102,7,3.906239
35.893325,4,3.906239
45.537461,5,3.912447
44.651185,5,3.915446
44.909907,5,3.918445
36.26823,4,3.921444
63.677792,7,3.925443
63.40065,7,3.929441
54.557122,6,3.93344
35.538704,4,3.93644
63.893321,7,3.939465
73.052233,8,3.939465
72.744436,8,3.950322
45.225708,5,3.95332
73.294379,8,3.957319
63.886616,7,3.962318
63.989532,7,3.966316
54.614482,6,3.969315
64.239059,7,3.972354
63.963764,7,3.972354
26.797585,3,3.972354
54.641077,6,3.972354
45.632587,5,3.972354
82.357985,9,3.987981
54.165834,6,3.987981
53.94744,6,3.987981
91.415781,10,4.003607
44.704496,5,4.003607
54.452663,6,4.003607
91.686073,10,4.003607
63.516693,7,4.019232
45.239963,5,4.019232
82.38497,9,4.019232
45.315744,5,4.019232
45.361976,5,4.019232
36.162775,4,4.034856
53.916383,6,4.034856
44.986114,5,4.034856
45.386278,5,4.034856
72.982969,8,4.034856
36.038341,4,4.050481
35.996441,4,4.050481
44.974481,5,4.050481
45.199559,5,4.050481
82.601408,9,4.050481
45.14041,5,4.066106
45.338917,5,4.066106
54.727622,6,4.066106
81.834191,9,4.066106
35.440836,4,4.081732
63.894232,7,4.081732
73.175733,8,4.081732
26.820064,3,4.081732
45.227303,5,4.081732
54.451562,6,4.097356
91.883257,10,4.097356
35.737046,4,4.097356
82.849449,9,4.097356
45.29287,5,4.112981
72.699331,8,4.112981
63.882576,7,4.112981
35.776188,4,4.112981
73.22097,8,4.128606
63.970519,7,4.128606
54.4872,6,4.128606
54.687099,6,4.128606
35.366279,4,4.144231
36.085002,4,4.144231
45.25558,5,4.144231
82.152895,9,4.144231
73.133136,8,4.144231
45.370606,5,4.159857
45.13788,5,4.159857
26.624873,3,4.159857
63.65258,7,4.159857
73.312137,8,4.175481
101.173562,11,4.175481
63.839411,7,4.175481
44.911266,5,4.175481
54.347304,6,4.191105
63.962571,7,4.191105
35.432231,4,4.191105
63.486717,7,4.191105
54.568568,6,4.20684
63.693618,7,4.21084
45.297036,5,4.213839
73.272429,8,4.214884
35.772962,4,4.214884
36.000714,4,4.214884
54.41239,6,4.214884
54.269339,6,4.23051
63.872443,7,4.23051
63.844336,7,4.23051
44.957584,5,4.23051
26.719758,3,4.23051
72.924067,8,4.246136
54.812936,6,4.246136
54.358254,6,4.246136
54.622567,6,4.246136
35.658401,4,4.246136
35.844185,4,4.261761
54.299707,6,4.261761
44.964544,5,4.261761
110.79335,12,4.261761
54.707809,6,4.277385
63.535382,7,4.277385
54.161562,6,4.277385
35.994979,4,4.277385
120.110759,13,4.29301
35.768448,4,4.29301
54.284855,6,4.29301
54.214457,6,4.29301
35.841576,4,4.308635
26.730529,3,4.308635
45.381181,5,4.308635
73.515379,8,4.308635
53.915124,6,4.308635
35.910432,4,4.308635
45.176856,5,4.32426
35.73744,4,4.32426
44.98004,5,4.32426
91.364155,10,4.32426
72.972909,8,4.339885
53.835515,6,4.339885
35.845796,4,4.339885
54.752429,6,4.339885
36.199688,4,4.339885
45.413161,5,4.355512
54.673272,6,4.355512
36.124379,4,4.355512
63.481799,7,4.355512
54.278537,6,4.355512
63.824035,7,4.371135
63.837302,7,4.371135
45.069148,5,4.371135
35.94363,4,4.371135
72.646518,8,4.386761
44.835945,5,4.386761
53.986934,6,4.386761
36.172637,4,4.386761
63.524287,7,4.386761
54.903135,6,4.402386
63.567357,7,4.402386
54.204053,6,4.402386
35.745007,4,4.402386
110.081752,12,4.421152
63.812436,7,4.425151
90.824916,10,4.431149
54.125654,6,4.434148
63.899569,7,4.438147
63.549583,7,4.442145
44.910533,5,4.445145
36.206879,4,4.447144
45.191313,5,4.450143
63.498775,7,4.453199
35.96241,4,4.453199
35.932207,4,4.453199
35.780049,4,4.453199
44.825973,5,4.453199
53.889012,6,4.468827
63.775719,7,5.109449
54.127584,6,5.125075
100.171995,11,5.125075
54.545475,6,5.125075
54.34212,6,5.125075
81.919912,9,5.1407
109.821148,12,5.1407
101.142235,11,5.156325
82.256135,9,5.156325
63.967074,7,5.156325
54.684271,6,5.156325
54.247618,6,5.17195
54.244706,6,5.17195
81.822096,9,5.17195
73.01885,8,5.17195
35.844704,4,5.187576
44.83014,5,5.187576
82.672785,9,5.187576
64.238485,7,5.187576
73.163487,8,5.203199
54.609556,6,5.203199
63.759259,7,5.203199
45.271183,5,5.203199
54.148427,6,5.218824
45.201437,5,5.218824
91.252623,10,5.218824
45.243788,5,5.218824
63.523474,7,5.218824
64.001616,7,5.234449
82.613009,9,5.234449
35.730916,4,5.234449
110.4181,12,5.250074
193.77605,21,5.250074
73.436076,8,5.265699
91.320144,10,5.265699
64.080698,7,5.265699
72.878502,8,5.281325
45.365095,5,5.281325
35.956345,4,5.281325
44.758262,5,5.281325
64.267653,7,5.281325
36.031458,4,5.296949
73.090165,8,5.296949
44.597532,5,5.296949
72.552141,8,5.296949
45.357661,5,5.296949
91.728724,10,5.312574
82.358926,9,5.312574
92.324078,10,5.312574
54.246999,6,5.328199
63.908657,7,5.328199
54.236985,6,5.328199
82.482771,9,5.343824
63.470745,7,5.343824
82.283077,9,5.343824
44.611063,5,5.343824
35.688401,4,5.343824
45.562001,5,5.35945
63.254209,7,5.35945
54.037952,6,5.35945
54.546648,6,5.35945
54.183856,6,5.375074
73.071052,8,5.375074
82.289583,9,5.375074
45.420302,5,5.375074
54.351848,6,5.390699
44.900323,5,5.390699
63.984507,7,5.390699
73.237196,8,5.390699
53.995245,6,5.406323
100.765449,11,5.406323
35.560486,4,5.406323
54.490955,6,5.406323
63.920827,7,5.421949
54.668284,6,5.421949
91.539085,10,5.421949
45.108114,5,5.421949
63.877552,7,5.437574
63.658792,7,5.437574
72.811421,8,5.437574
54.447805,6,5.437574
45.295815,5,5.4532
82.138249,9,5.4532
147.596152,16,5.4532
63.271168,7,5.468824
82.14227,9,5.468824
73.257105,8,5.468824
35.578719,4,5.468824
45.167945,5,5.484448
54.667055,6,5.484448
54.309614,6,5.484448
82.227875,9,5.484448
45.533026,5,5.500073
63.67682,7,5.500073
35.65284,4,5.500073
64.283072,7,5.500073
91.036228,10,5.515699
54.623395,6,5.515699
54.141867,6,5.515699
36.048502,4,5.515699
45.009193,5,5.515699
54.456671,6,5.531323
129.250799,14,5.531323
73.172016,8,5.531323
82.142244,9,5.546949
44.801639,5,5.546949
92.214425,10,5.546949
72.902241,8,5.562573
63.620365,7,5.562573
73.473098,8,5.562573
44.800403,5,5.562573
119.426863,13,5.578198
45.167333,5,5.578198
44.80368,5,5.578198
54.360081,6,5.578198
44.82168,5,5.593823
45.425138,5,5.593823
44.752427,5,5.593823
35.490456,4,5.593823
54.422334,6,5.593823
72.506942,8,5.609448
63.720154,7,5.609448
91.847438,10,5.609448
81.817463,9,5.625076
72.695934,8,5.625076
110.826289,12,5.625076
44.853915,5,5.6407
54.614212,6,5.6407
35.974886,4,5.6407
73.295732,8,5.6407
35.402938,4,5.6407
63.43616,7,5.656325
54.431806,6,5.656325
73.200514,8,5.656325
82.016656,9,5.656325
35.434964,4,5.671962
63.992393,7,5.671962
54.727199,6,5.671962
64.206455,7,5.671962
44.720844,5,5.687575
63.301431,7,5.687575
36.008665,4,5.687575
100.407034,11,5.687575
44.985686,5,5.7032
35.851414,4,5.7032
54.265164,6,5.7032
63.540343,7,5.7032
44.889312,5,5.7032
63.819749,7,5.718823
82.944267,9,5.718823
91.707174,10,5.718823
91.468733,10,5.734452
82.259219,9,5.734452
45.18469,5,5.734452
