EpRewMean,TimestepsSoFar,EpLenMean,EpisodesSoFar,ev_tdlam_before,EpThisIter,loss_pol_surr,loss_ent,loss_kl,loss_pol_entpen,loss_vf_loss,TimeElapsed
64.5930939134,1449962,121.57,13793,0.950825817883,17,-0.136779,7.0293,0.483174,0.0,0.553358,2458.4477529525757
64.8319790415,1451941,121.63,13809,0.938421167433,16,-0.102501,7.03725,0.919591,0.0,0.492821,2461.9472994804382
65.1232789175,1454078,121.96,13827,0.951524201781,18,-0.150638,6.99765,0.343077,0.0,0.43234,2465.4470674991608
65.2229604228,1456090,121.48,13844,0.925338067114,17,-0.144518,6.93234,0.391094,0.0,0.747462,2468.900876760483
64.4516573037,1458052,119.44,13861,0.955704562366,17,-0.144473,6.91864,0.363972,0.0,0.396853,2472.38449382782
65.5513127748,1460123,121.48,13877,0.946977518499,16,-0.148982,6.89127,0.3787,0.0,0.410114,2475.8530848026276
66.1723454977,1462175,122.13,13893,0.955916438252,16,-0.149038,6.84532,0.327039,0.0,0.446182,2479.322432756424
66.2416091199,1464313,122.44,13910,0.952019888908,17,-0.139553,6.80592,0.381466,0.0,0.443937,2482.8070933818817
66.6682990125,1466363,123.71,13926,0.941298957914,16,-0.139439,6.75105,0.391732,0.0,0.504657,2486.2904963493347
66.2695357743,1468365,123.59,13943,0.963790461421,17,-0.147245,6.76974,0.368154,0.0,0.480096,2489.776273727417
66.7777309684,1470271,125.62,13958,0.936722747982,15,-0.13604,6.77022,0.404662,0.0,0.619676,2493.27494597435
67.217752422,1472506,127.57,13974,0.959043327719,16,-0.14046,6.75963,0.420483,0.0,0.414426,2496.7755901813507
67.6381427357,1474414,128.12,13988,0.959053628147,14,-0.147341,6.76895,0.528438,0.0,0.400881,2500.275115251541
67.5978844756,1476518,127.25,14005,0.93551196903,17,-0.131731,6.75254,0.528834,0.0,0.695199,2503.7442564964294
68.5052595402,1478654,129.58,14021,0.935415402055,16,-0.146413,6.7271,0.450343,0.0,0.432031,2507.2437269687653
68.0708665403,1480677,128.7,14038,0.936078861356,17,-0.13802,6.77919,0.41749,0.0,0.520152,2510.7437303066254
67.2012884003,1482751,126.25,14057,0.949548978359,19,-0.133114,6.84533,0.557437,0.0,0.45725,2514.2281153202057
65.4964017194,1484754,122.48,14074,0.942857332528,17,-0.134613,6.81171,0.462833,0.0,0.550786,2517.7129101753235
63.6011014016,1486843,119.05,14092,0.949779674411,18,-0.140079,6.77364,0.41866,0.0,0.485979,2521.2132935523987
61.0000101652,1488895,114.09,14111,0.940332975239,19,-0.135507,6.80554,0.426383,0.0,0.550458,2524.6821599006653
61.681010752,1490911,115.16,14128,0.936201557517,17,-0.106493,6.83195,0.791644,0.0,0.549996,2528.167335987091
61.0539178702,1492888,114.5,14145,0.954759150743,17,-0.14087,6.78814,0.342133,0.0,0.50043,2531.650225877762
60.865419596,1494980,115.73,14163,0.957181852311,18,-0.142876,6.78388,0.366114,0.0,0.495118,2535.150400161743
61.7277088771,1497047,117.93,14178,0.944496683776,15,-0.136025,6.74434,0.578301,0.0,0.354803,2538.649735212326
63.312553662,1499052,120.2,14194,0.934068933129,16,-0.135852,6.80022,0.544423,0.0,0.487498,2542.1192326545715
64.9364261064,1501115,123.12,14210,0.935987725854,16,-0.146327,6.77185,0.416393,0.0,0.378138,2545.6204087734222
65.4470096108,1503231,124.25,14227,0.947593647987,17,-0.14595,6.71318,0.350631,0.0,0.589315,2549.1035718917847
65.9012930081,1505187,125.06,14243,0.939584795386,16,-0.133031,6.67314,0.56043,0.0,0.43854,2552.5724613666534
66.3354894669,1507278,125.54,14261,0.956401072443,18,-0.135847,6.6333,0.373252,0.0,0.698998,2556.072860956192
65.5099688061,1509315,122.68,14278,0.960828699172,17,-0.14701,6.60513,0.369374,0.0,0.48681,2559.5733013153076
64.0169172895,1511365,120.34,14297,0.964322023094,19,-0.139064,6.56528,0.399489,0.0,0.497233,2563.056159734726
63.4707015127,1513461,119.76,14313,0.944888029248,16,-0.132763,6.5689,0.503468,0.0,0.383875,2566.571977853775
64.335169926,1515423,121.06,14328,0.959260128438,15,-0.147818,6.53276,0.426918,0.0,0.429267,2570.064494371414
64.535636408,1517519,121.15,14345,0.958423495293,17,-0.141078,6.55491,0.463837,0.0,0.404031,2573.5638337135315
65.2528830878,1519471,121.93,14361,0.957443062216,16,-0.145032,6.52533,0.486752,0.0,0.392091,2577.0565946102142
66.1479752125,1521628,124.04,14377,0.963448874652,16,-0.151754,6.46938,0.520918,0.0,0.364077,2580.573197364807
67.9860291824,1523575,127.36,14392,0.948735181242,15,-0.132777,6.42349,0.544607,0.0,0.388905,2584.0725338459015
67.1919066358,1525703,125.98,14410,0.942024569958,18,-0.119761,6.37752,0.646815,0.0,0.51496,2587.540828704834
67.3000208591,1527736,126.38,14426,0.95467100665,16,-0.141943,6.38789,0.381354,0.0,0.477651,2591.057827234268
66.6468389482,1529776,124.48,14443,0.945483315736,17,-0.141649,6.35942,0.388888,0.0,0.439965,2594.541155099869
67.2584246473,1531895,125.37,14460,0.936112083495,17,-0.144671,6.3194,0.446524,0.0,0.508964,2598.0410702228546
67.2700439764,1533753,125.65,14474,0.94467760995,14,-0.139045,6.30946,0.445679,0.0,0.577489,2601.5412089824677
66.6499695162,1535918,124.81,14491,0.942287776619,17,-0.122423,6.31564,0.775235,0.0,0.533681,2605.0408260822296
66.7964042254,1537999,124.56,14509,0.938825003803,18,-0.142776,6.3422,0.402473,0.0,0.665244,2608.5261211395264
66.7095109411,1540016,124.12,14525,0.928446486592,16,-0.13739,6.33008,0.420718,0.0,0.548213,2612.00910615921
67.5495865487,1542065,126.12,14540,0.937939025462,15,-0.143362,6.27739,0.521912,0.0,0.436997,2615.4941992759705
66.9951440684,1544078,124.81,14557,0.95587489754,17,-0.1355,6.29431,0.455379,0.0,0.586053,2618.9631130695343
66.7822134907,1546169,124.16,14574,0.954250790179,17,-0.137087,6.29486,0.492602,0.0,0.536468,2622.4622795581818
68.728408413,1548209,127.32,14588,0.920915670693,14,-0.133558,6.25208,0.533039,0.0,0.443701,2625.9625055789948
68.5696674265,1550336,127.5,14606,0.952086687088,18,-0.139856,6.18631,0.504063,0.0,0.550036,2629.4623997211456
67.6740662038,1552240,126.53,14622,0.936523750424,16,-0.136879,6.17219,0.333793,0.0,0.652621,2632.9471230506897
66.805037533,1554291,124.49,14638,0.950190842152,16,-0.143862,6.17893,0.436075,0.0,0.564296,2636.4316363334656
68.4678233912,1556446,127.52,14654,0.961316462606,16,-0.143486,6.14313,0.455889,0.0,0.3776,2639.9779844284058
69.0715283078,1558520,128.7,14670,0.940043896437,16,-0.106584,6.11749,1.2863,0.0,0.478707,2643.4481127262115
67.5331735357,1560495,125.83,14686,0.949900191277,16,-0.14435,6.08633,0.345592,0.0,0.470615,2646.9422447681427
67.5900064975,1562536,125.3,14703,0.945555709302,17,-0.138291,6.0664,0.514364,0.0,0.365957,2650.4473962783813
68.1825183053,1564604,126.46,14720,0.952308226377,17,-0.13901,5.99953,0.402388,0.0,0.350526,2653.9314918518066
67.6953647089,1566716,125.75,14737,0.951409451663,17,-0.136729,5.98602,0.460779,0.0,0.393821,2657.416127681732
66.7343363208,1568728,123.9,14753,0.954378668219,16,-0.143964,5.97171,0.448362,0.0,0.331601,2660.900856733322
66.7164940751,1570759,123.44,14769,0.960493896157,16,-0.142598,5.97125,0.440865,0.0,0.435993,2664.400490760803
66.0766198633,1572807,121.9,14787,0.945311196148,18,-0.138514,5.94464,0.390974,0.0,0.408128,2667.8845839500427
66.0570793257,1574830,121.72,14804,0.938889443874,17,-0.13622,5.94817,0.494483,0.0,0.538352,2671.384706258774
66.1800132741,1576923,122.1,14821,0.972428390756,17,-0.146031,5.95525,0.40452,0.0,0.361494,2674.8999269008636
64.8050715547,1578952,119.11,14839,0.959206547588,18,-0.142533,5.96875,0.392577,0.0,0.446783,2678.38414478302
64.4724492085,1580975,118.87,14856,0.957458786666,17,-0.14353,5.95869,0.382417,0.0,0.376639,2681.9003303050995
64.1388642886,1582981,118.55,14872,0.961085747927,16,-0.144588,5.95708,0.504741,0.0,0.340128,2685.4005205631256
63.8965121298,1585142,118.32,14891,0.965977121145,19,-0.143275,5.95868,0.411745,0.0,0.346391,2688.8783898353577
65.4025404291,1587192,121.51,14906,0.960112661123,15,-0.144408,5.94267,0.512699,0.0,0.356356,2692.375824213028
63.7731596697,1589159,117.8,14925,0.963914956897,19,-0.143868,5.92284,0.415261,0.0,0.432928,2695.8528764247894
63.8403091602,1591138,118.2,14942,0.958951387554,17,-0.133195,5.89718,0.485412,0.0,0.355943,2699.374047279358
63.8739171536,1593242,118.93,14959,0.958570372313,17,-0.140298,5.86079,0.401333,0.0,0.356618,2702.8702034950256
63.8984802429,1595322,118.76,14976,0.921162605286,17,-0.134675,5.82804,0.514827,0.0,0.411959,2706.3690185546875
63.8873048546,1597414,118.38,14994,0.94455261156,18,-0.133693,5.77373,0.462366,0.0,0.50834,2709.8700573444366
62.9164117334,1599437,117.36,15011,0.945250034332,17,-0.136293,5.7731,0.48017,0.0,0.429873,2713.3379833698273
62.5924023279,1601521,117.36,15030,0.9553485699,19,-0.130102,5.71653,0.657029,0.0,0.462289,2716.8220093250275
62.8416647372,1603442,118.24,15045,0.930682346225,15,-0.135935,5.71644,0.586853,0.0,0.430533,2720.3225288391113
62.9885047241,1605489,117.67,15063,0.951360981911,18,-0.143245,5.6633,0.563253,0.0,0.486539,2723.8062031269073
62.4315959285,1607644,117.42,15081,0.960756704211,18,-0.138567,5.64312,0.627672,0.0,0.366866,2727.2912468910217
63.036530215,1609623,117.85,15098,0.95604237169,17,-0.146415,5.60206,0.45446,0.0,0.45999,2730.790493249893
63.0034092919,1611685,117.38,15115,0.968661937863,17,-0.14283,5.56471,0.484549,0.0,0.385599,2734.291193962097
64.3961754852,1613795,119.61,15132,0.958222109824,17,-0.145295,5.58122,0.605428,0.0,0.377333,2737.775641441345
64.038293448,1615862,118.83,15149,0.95663061738,17,-0.137988,5.53233,0.512393,0.0,0.357622,2741.2751286029816
65.6858246497,1617898,121.77,15165,0.948970660567,16,-0.14239,5.55349,0.47228,0.0,0.398775,2744.7597715854645
64.4103819786,1619898,119.35,15184,0.952404092997,19,-0.12991,5.52136,0.566216,0.0,0.493201,2748.2441086769104
64.1172983885,1621955,119.22,15201,0.949584443122,17,-0.14581,5.54786,0.456097,0.0,0.396441,2751.7296788692474
64.2691697723,1623948,118.75,15218,0.9549591057,17,-0.142937,5.50461,0.517491,0.0,0.339435,2755.2285766601562
64.1452098492,1626033,117.76,15236,0.942401338369,18,-0.144101,5.54272,0.495274,0.0,0.394836,2758.6975252628326
63.9778294367,1628038,117.82,15252,0.95510879159,16,-0.144387,5.52316,0.612174,0.0,0.325188,2762.1977808475494
64.5432400788,1630137,119.1,15268,0.950668539852,16,-0.138272,5.4978,0.450212,0.0,0.414491,2765.713076353073
65.8514933696,1632158,121.61,15285,0.914797946811,17,-0.133827,5.52312,0.455803,0.0,0.687167,2769.197308778763
65.5011904841,1634295,121.16,15303,0.949503645301,18,-0.14312,5.51086,0.496797,0.0,0.425561,2772.6819093227386
66.1471579938,1636243,122.95,15318,0.941877819598,15,-0.128758,5.4971,0.672755,0.0,0.351472,2776.1820113658905
65.8283497853,1638323,122.9,15336,0.942146707326,18,-0.138611,5.46313,0.560751,0.0,0.45363,2779.6660866737366
64.8731669809,1640431,121.12,15354,0.960318028927,18,-0.138164,5.47815,0.573078,0.0,0.343586,2783.166504383087
64.7759090356,1642447,121.07,15370,0.962166305631,16,-0.142681,5.46384,0.476544,0.0,0.316404,2786.6660635471344
64.7202737966,1644407,121.14,15386,0.946161899716,16,-0.140982,5.44318,0.485526,0.0,0.438532,2790.1512002944946
65.927911264,1646515,123.36,15402,0.949097581208,16,-0.147103,5.41321,0.452571,0.0,0.459692,2793.650003671646
66.3249616845,1648537,124.16,15417,0.926232501864,15,-0.119804,5.41036,0.727098,0.0,0.482889,2797.156240940094
65.8788814898,1650670,123.47,15436,0.947550147772,19,-0.132298,5.43022,0.428784,0.0,0.569499,2800.639714241028
65.4322119683,1652652,122.21,15454,0.950409661978,18,-0.141814,5.41587,0.534722,0.0,0.538179,2804.1344978809357
66.018237267,1654707,122.6,15470,0.942131724209,16,-0.127247,5.44213,0.776346,0.0,0.457228,2807.651180744171
64.7127439399,1656818,119.76,15489,0.949438422918,19,-0.137872,5.39649,0.455098,0.0,0.425735,2811.1345591545105
64.5067395221,1658880,119.33,15506,0.948676344007,17,-0.0723706,5.45016,1.45139,0.0,0.413521,2814.634876728058
64.1094286094,1660807,117.82,15521,0.938160672784,15,-0.150525,5.41824,0.340195,0.0,0.487752,2818.134617090225
63.8314378081,1662960,118.35,15540,0.956050291657,19,-0.141246,5.41289,0.50504,0.0,0.423186,2821.634777545929
63.8341198221,1664968,118.18,15558,0.95999545604,18,-0.141629,5.4328,0.434356,0.0,0.434187,2825.1185672283173
63.5718553654,1667024,117.61,15575,0.946835655719,17,-0.13635,5.43507,0.425255,0.0,0.448151,2828.6187176704407
63.8702195651,1669082,118.1,15592,0.945996701717,17,-0.14135,5.40849,0.454253,0.0,0.495014,2832.0876450538635
64.0892763117,1671126,118.94,15609,0.962709128857,17,-0.123154,5.41817,0.870239,0.0,0.345232,2835.5872843265533
62.5607777807,1673134,116.12,15627,0.958106040955,18,-0.136531,5.41635,0.43023,0.0,0.534042,2839.0877301692963
62.661312918,1675245,115.99,15646,0.943768627942,19,-0.143587,5.38977,0.462238,0.0,0.487812,2842.5568902492523
64.6565102025,1677240,120.44,15660,0.943694990128,14,-0.14027,5.39133,0.504407,0.0,0.384669,2846.057827234268
64.6358326883,1679214,120.86,15676,0.962763618678,16,-0.14877,5.39215,0.42808,0.0,0.393524,2849.5579376220703
64.0697741711,1681366,120.22,15694,0.952677186579,18,-0.141021,5.33748,0.570881,0.0,0.505844,2853.0412726402283
65.054026342,1683340,122.14,15709,0.94566879794,15,-0.11459,5.29584,0.94834,0.0,0.473736,2856.541380405426
65.5542218041,1685466,123.32,15727,0.939127545804,18,-0.118408,5.28978,0.822473,0.0,0.471654,2860.041013479233
66.2846264296,1687547,124.22,15745,0.950159434229,18,-0.135431,5.29257,0.567658,0.0,0.52769,2863.510155439377
64.6783573971,1689506,121.44,15761,0.949829962105,16,-0.14113,5.26909,0.3493,0.0,0.41545,2867.009889125824
64.8696397986,1691590,121.19,15778,0.950448907912,17,-0.139596,5.24004,0.452873,0.0,0.541263,2870.5103454589844
65.4892253752,1693634,122.68,15794,0.945703294128,16,-0.144715,5.23297,0.507577,0.0,0.546129,2873.993685245514
63.5455389676,1695655,119.42,15811,0.944135826081,17,-0.131072,5.25333,0.511363,0.0,0.488217,2877.494351863861
64.7151415736,1697790,121.22,15829,0.942587982863,18,-0.143361,5.25685,0.467162,0.0,0.525734,2880.9938912391663
64.7200080518,1699813,121.52,15846,0.953678894788,17,-0.127467,5.22275,0.650289,0.0,0.500192,2884.50918507576
65.453894521,1701797,122.91,15861,0.946186672896,15,-0.146234,5.21276,0.413192,0.0,0.539934,2888.0096759796143
65.7007460264,1703887,122.97,15878,0.944740969688,17,-0.138601,5.19072,0.479328,0.0,0.433145,2891.494149684906
66.1536282109,1705832,123.36,15893,0.949179772288,15,-0.145202,5.17587,0.394529,0.0,0.376921,2894.993904352188
66.022780712,1707950,122.95,15911,0.946833457798,18,-0.137946,5.15438,0.498473,0.0,0.486784,2898.462832212448
65.7737797221,1709950,122.75,15928,0.949381403625,17,-0.139822,5.13232,0.489052,0.0,0.445287,2901.967553138733
65.7744701842,1711991,122.87,15945,0.957045681775,17,-0.142299,5.09222,0.588923,0.0,0.370889,2905.4629230499268
66.964436937,1714115,124.68,15960,0.949643764645,15,-0.136467,5.08627,0.727543,0.0,0.391743,2908.9622354507446
66.1841243773,1716197,123.97,15977,0.952529784292,17,-0.138117,5.06155,0.499916,0.0,0.440841,2912.4630784988403
65.5860666096,1718233,122.45,15994,0.952303674072,17,-0.147004,5.04561,0.455583,0.0,0.400717,2915.947412967682
66.7257408345,1720160,124.36,16009,0.9459528476,15,-0.129935,5.03109,0.620812,0.0,0.413599,2919.4466524124146
67.1107068669,1722302,124.24,16027,0.956043038517,18,-0.141238,5.01518,0.591942,0.0,0.366609,2922.9314987659454
67.8407143131,1724390,125.08,16044,0.949185915291,17,-0.137735,5.02543,0.487563,0.0,0.48507,2926.39990735054
67.4316777519,1726432,124.32,16059,0.935760445893,15,-0.138621,5.00892,0.48227,0.0,0.411169,2929.900299310684
67.7377340785,1728452,124.71,16075,0.94827164337,16,-0.138639,5.0067,0.496609,0.0,0.441706,2933.3923540115356
67.8295859427,1730529,125.96,16091,0.948358654976,16,-0.143153,4.98925,0.472809,0.0,0.606422,2936.9002220630646
67.6330993532,1732479,125.34,16107,0.955053899437,16,-0.142382,4.95784,0.60729,0.0,0.494303,2940.400152206421
68.0920111902,1734570,126.23,16124,0.957400772721,17,-0.120241,4.93993,0.880742,0.0,0.54789,2943.901523590088
67.4568086046,1736668,126.02,16141,0.962192177773,17,-0.133274,4.88175,0.625061,0.0,0.471231,2947.400682926178
67.4642213057,1738721,126.17,16156,0.951340321451,15,-0.133053,4.86853,0.530969,0.0,0.443101,2950.9166922569275
68.0595870709,1740695,127.03,16171,0.923816844821,15,-0.136815,4.85148,0.530749,0.0,0.582414,2954.4023625850677
67.995125505,1742754,127.03,16187,0.942577876151,16,-0.134762,4.87854,0.472181,0.0,0.542354,2957.916038274765
67.9785519763,1744888,127.84,16204,0.949768543243,17,-0.140471,4.86535,0.495034,0.0,0.460466,2961.4157111644745
67.4290670827,1746867,127.75,16220,0.936370179057,16,-0.107785,4.85222,0.749198,0.0,0.538713,2964.9314453601837
67.9054344057,1748901,127.61,16237,0.95569935441,17,-0.140407,4.84161,0.469899,0.0,0.463262,2968.446932077408
67.3896689653,1751012,126.49,16253,0.927843250334,16,-0.137205,4.83538,0.5268,0.0,0.46867,2971.9316132068634
68.5578356491,1753047,129.62,16267,0.93471327424,14,-0.124037,4.8171,0.93155,0.0,0.460874,2975.3999302387238
67.8695094801,1755034,127.68,16283,0.951014988124,16,-0.136145,4.79146,0.538617,0.0,0.533078,2978.869251012802
68.2286353168,1757123,128.04,16300,0.95377003774,17,-0.0520364,4.76881,1.83442,0.0,0.39277,2982.353127479553
67.4921888665,1759167,126.48,16317,0.950159572065,17,-0.14069,4.73612,0.421063,0.0,0.387178,2985.8380193710327
68.3331403987,1761232,128.14,16333,0.935169167817,16,-0.136941,4.7116,0.468481,0.0,0.460036,2989.3061945438385
68.0349090559,1763236,127.55,16349,0.955256525427,16,-0.142363,4.67106,0.378564,0.0,0.454719,2992.74370265007
65.6271534845,1765367,123.2,16367,0.952593289316,18,-0.14145,4.64517,0.410862,0.0,0.448187,2996.212777853012
64.811577884,1767397,122.41,16384,0.953083738685,17,-0.140469,4.6299,0.532049,0.0,0.459179,2999.776952266693
65.0138393258,1769412,122.89,16400,0.936335004866,16,-0.131296,4.65605,0.69113,0.0,0.614038,3003.2595245838165
65.0686648629,1771503,123.36,16417,0.946558743715,17,-0.137794,4.62291,0.46247,0.0,0.528804,3006.7440111637115
64.982945731,1773561,123.29,16433,0.959257923067,16,-0.145073,4.58032,0.447288,0.0,0.408288,3010.197244644165
64.364666144,1775488,122.52,16449,0.94681384787,16,-0.13875,4.55478,0.543971,0.0,0.412393,3013.6810517311096
65.1792575958,1777593,123.51,16466,0.952350571752,17,-0.146541,4.47353,0.503359,0.0,0.41468,3017.1659474372864
66.9344263579,1779618,126.53,16480,0.944928679615,14,-0.133965,4.45462,0.740642,0.0,0.415939,3020.6662435531616
66.5164123267,1781686,125.37,16497,0.941845592111,17,-0.138484,4.43236,0.540711,0.0,0.562424,3024.1561064720154
68.0309175455,1783808,128.39,16513,0.937593642622,16,-0.131199,4.42213,0.793701,0.0,0.399898,3027.6659274101257
67.9565237599,1785807,127.74,16529,0.946167897433,16,-0.143048,4.41043,0.5584,0.0,0.453513,3031.134431362152
66.4679102669,1787828,125.49,16547,0.948076337576,18,-0.135946,4.39906,0.521366,0.0,0.504419,3034.6187312602997
67.1259616694,1789880,126.5,16563,0.952069509774,16,-0.138485,4.33599,0.510363,0.0,0.470893,3038.0878360271454
66.2089647128,1791927,124.49,16579,0.944973520935,16,-0.123767,4.33367,0.612064,0.0,0.517096,3041.572506427765
67.5511927038,1793978,127.24,16594,0.946696829051,15,-0.128998,4.3085,0.696778,0.0,0.494657,3045.072016477585
66.1999700491,1796077,124.08,16612,0.946941900998,18,-0.128275,4.28092,0.563686,0.0,0.453773,3048.541505098343
65.7476921337,1798045,123.14,16628,0.952059432864,16,-0.131396,4.30383,0.672564,0.0,0.464317,3052.009469985962
67.0213482469,1800159,125.59,16645,0.952555563301,17,-0.135614,4.30462,0.480281,0.0,0.508032,3055.4944286346436
66.4799115826,1802183,124.24,16662,0.953684173524,17,-0.122413,4.29666,0.840855,0.0,0.448632,3058.978546857834
66.625367804,1804267,124.9,16678,0.948810018599,16,-0.138513,4.23537,0.543092,0.0,0.515234,3062.4627220630646
65.8499742735,1806266,122.88,16694,0.942845437676,16,-0.127738,4.22367,0.608631,0.0,0.639686,3065.9316732883453
67.3773792494,1808269,125.48,16709,0.942971237004,15,-0.146048,4.2182,0.479954,0.0,0.49519,3069.415722846985
68.9972659632,1810354,128.56,16723,0.944341406226,14,-0.112883,4.17443,1.02195,0.0,0.441608,3072.9002475738525
70.9609146767,1812387,132.23,16737,0.946823041886,14,-0.136555,4.17502,0.650504,0.0,0.477506,3076.3850235939026
69.9613173894,1814460,130.05,16756,0.94623118639,19,-0.13569,4.15814,0.496986,0.0,0.698793,3079.868531227112
68.7213984194,1816555,128.02,16774,0.946156080812,18,-0.129577,4.15931,0.445861,0.0,0.551049,3083.3529698848724
68.1949219508,1818570,127.05,16790,0.950938005,16,-0.132291,4.14618,0.580362,0.0,0.503832,3086.806636095047
67.8323673381,1820654,126.62,16807,0.952153630555,17,-0.144486,4.15022,0.666996,0.0,0.435566,3090.2752108573914
66.908519743,1822666,124.55,16822,0.936055287719,15,-0.111672,4.16843,0.962979,0.0,0.46074,3093.7439193725586
65.1207556068,1824711,122.05,16838,0.950151327997,16,-0.138372,4.16715,0.436268,0.0,0.408937,3097.2128052711487
66.3240749631,1826725,124.5,16854,0.947498451918,16,-0.138512,4.15212,0.620658,0.0,0.479488,3100.712550878525
67.9301395228,1828773,127.54,16870,0.949380826205,16,-0.14318,4.10687,0.555498,0.0,0.513897,3104.1969091892242
67.3281850696,1830868,126.33,16887,0.937974862754,17,-0.138768,4.08518,0.555781,0.0,0.436705,3107.665367603302
66.6783609844,1832919,125.47,16905,0.950419347733,18,-0.137868,4.04656,0.552491,0.0,0.529438,3111.1504878997803
66.3874187533,1834994,125.72,16921,0.957219678909,16,-0.131305,4.02508,0.680158,0.0,0.424449,3114.6497461795807
66.6316501164,1837001,125.77,16936,0.941492583603,15,-0.135088,3.98695,0.522729,0.0,0.496464,3118.1032979488373
66.4857186322,1838986,125.68,16952,0.948974717408,16,-0.140927,3.95356,0.512958,0.0,0.453496,3121.587874174118
68.2342860055,1841077,128.21,16966,0.924282625318,14,-0.133475,3.96513,0.747451,0.0,0.422214,3125.0717968940735
68.7334139737,1843166,128.72,16982,0.939035605639,16,-0.126431,3.96877,0.703877,0.0,0.398684,3128.540441274643
68.8252499558,1845172,129.1,16999,0.94330637157,17,-0.138577,3.94772,0.443152,0.0,0.780519,3131.993926525116
68.5520208282,1847243,128.7,17016,0.953424420208,17,-0.130181,3.89735,0.754399,0.0,0.634969,3135.47829246521
67.9424041484,1849230,127.94,17032,0.956517536193,16,-0.0283749,3.9312,2.22661,0.0,0.516134,3138.947201490402
67.8635813724,1851324,128.3,17048,0.952596854419,16,-0.136276,3.92907,0.411605,0.0,0.599438,3142.447263479233
65.0271739306,1853343,123.54,17065,0.943247631192,17,-0.13784,3.94794,0.438783,0.0,0.657194,3145.955296754837
63.237099287,1855378,120.83,17083,0.948901940137,18,-0.137133,3.89343,0.418734,0.0,0.6104,3149.4466066360474
63.4048484565,1857468,120.61,17101,0.93811718002,18,-0.136741,3.88721,0.500769,0.0,0.887738,3152.916273355484
63.5170178143,1859531,120.25,17118,0.955764569342,17,-0.140838,3.87057,0.465342,0.0,0.451264,3156.4003179073334
63.739198003,1861526,119.47,17134,0.947201885283,16,-0.140898,3.84377,0.497595,0.0,0.400426,3159.8850886821747
64.0734008284,1863567,119.29,17151,0.960954070091,17,-0.138519,3.84782,0.544612,0.0,0.514877,3163.3694024086
65.3265201932,1865666,122.22,17166,0.947667278349,15,-0.120304,3.86052,0.9247,0.0,0.449237,3166.8694310188293
65.8364075859,1867759,122.65,17184,0.944590378553,18,-0.126701,3.86077,0.670949,0.0,0.528907,3170.3378343582153
66.9700163494,1869632,124.03,17199,0.949879705906,15,-0.102866,3.92618,1.35727,0.0,0.4083,3173.7909960746765
66.1947682046,1871788,122.57,17218,0.941383626312,19,-0.139384,3.9153,0.472171,0.0,0.492621,3177.2754743099213
65.5938681587,1873866,122.09,17235,0.957702834159,17,-0.139134,3.95174,0.546461,0.0,0.479165,3180.7748036384583
64.1861883149,1875959,119.35,17253,0.937710180879,18,-0.143513,3.94179,0.416654,0.0,0.484342,3184.2439544200897
64.3111667231,1877978,118.93,17269,0.944381613284,16,-0.142626,3.89944,0.593077,0.0,0.41651,3187.713278770447
65.232558037,1880032,121.32,17285,0.936165213585,16,-0.13439,3.92038,0.69771,0.0,0.449992,3191.2282388210297
65.1089595968,1881996,121.63,17300,0.942755725235,15,-0.0795741,3.92586,1.64977,0.0,0.410637,3194.6973378658295
66.651374363,1884151,125.0,17317,0.94043404609,17,-0.143777,3.91642,0.386282,0.0,0.480053,3198.196704149246
65.8443684656,1886159,124.32,17334,0.935569621623,17,-0.136934,3.92876,0.37332,0.0,0.602561,3201.697174549103
67.8864085167,1888240,127.36,17349,0.929355315864,15,-0.140129,3.92851,0.651956,0.0,0.492725,3205.1665999889374
66.6526472694,1890254,125.96,17366,0.955426342785,17,-0.142596,3.91227,0.446421,0.0,0.489873,3208.6504294872284
66.091043457,1892255,125.07,17382,0.93029808253,16,-0.0991204,3.92322,1.16912,0.0,0.64481,3212.152048110962
65.1741293326,1894312,124.05,17399,0.946909882128,17,-0.145963,3.90705,0.409447,0.0,0.591315,3215.6188616752625
65.1845857014,1896336,124.17,17415,0.935624152422,16,-0.142794,3.89012,0.472309,0.0,0.530395,3219.103592157364
65.5492306908,1898423,124.84,17432,0.945968240499,17,-0.146138,3.8864,0.456057,0.0,0.600789,3222.5877792835236
64.96104226,1900475,124.73,17448,0.946751568466,16,-0.136891,3.91609,0.511438,0.0,0.559903,3226.0881655216217
64.9598929355,1902547,124.91,17464,0.958213951439,16,-0.134513,3.9192,0.524011,0.0,0.653205,3229.603753089905
64.8815387343,1904601,124.89,17481,0.953706044704,17,-0.130513,3.86793,0.521251,0.0,0.578332,3233.1035192012787
65.8586905485,1906523,126.67,17495,0.941809207201,14,-0.139449,3.86375,0.738937,0.0,0.504991,3236.587926387787
65.2561743798,1908625,125.36,17513,0.957201752812,18,-0.141148,3.81381,0.423469,0.0,0.430538,3240.0722784996033
65.0562791857,1910685,124.82,17530,0.942476458848,17,-0.134006,3.8072,0.702344,0.0,0.459026,3243.5704414844513
64.6854531477,1912740,123.68,17547,0.943491354585,17,-0.137469,3.75451,0.534959,0.0,0.537838,3247.056864976883
64.9674040626,1914803,124.14,17563,0.950154498219,16,-0.131971,3.72154,0.597387,0.0,0.491364,3250.5873050689697
65.2280028215,1916791,124.26,17579,0.943059880286,16,-0.1385,3.78345,0.685406,0.0,0.543061,3254.0406634807587
