#{"t_start": 1536410040.3484385, "env_id": "Humanoid-v2"}
r,l,t
132.700023,28,1.224407
81.273945,17,1.240032
151.660527,35,1.271282
84.464661,18,1.286908
80.850314,17,1.302532
107.484941,23,1.333782
133.656077,29,1.365032
99.163277,21,1.380657
76.131093,16,1.396282
111.420298,25,1.427531
89.803452,19,1.443157
107.909538,24,1.474406
90.115978,19,1.490032
76.540211,16,1.505657
74.348469,16,1.521282
198.131496,39,1.568156
87.989366,19,1.583781
132.673739,29,1.615031
93.114744,19,1.630656
126.561822,27,1.661906
85.433407,19,1.677531
98.344348,20,1.693156
85.766181,18,1.724405
79.904505,17,1.734072
75.471431,16,1.749698
89.964742,19,1.765322
90.088993,19,1.796572
79.198226,17,1.812197
125.353534,30,1.843447
84.46479,18,1.859072
81.413781,17,1.874697
174.959899,39,1.921571
81.49816,17,1.939467
140.044387,30,1.970716
108.543893,23,1.986342
81.464417,17,2.001966
97.210224,20,2.017592
111.616454,23,2.048841
143.913887,30,2.086312
116.874191,25,2.101937
122.572102,27,2.133187
96.243975,20,2.148812
76.200534,16,2.180062
81.261263,17,2.195687
101.440701,21,2.211312
80.855652,17,2.226937
100.708093,21,2.242562
88.048545,18,2.273811
172.753613,35,2.305061
90.82397,19,2.320687
85.990002,18,2.336312
90.793164,19,2.367561
76.617008,16,2.383186
131.140728,30,2.414436
72.85472,16,2.430061
75.401812,16,2.445686
166.603373,35,2.476935
109.882411,23,2.508186
85.861442,18,2.523811
125.016248,26,2.555061
177.756028,40,2.58631
117.885492,25,2.61756
86.739639,18,2.633185
101.716451,21,2.64881
133.587816,27,2.68006
102.187706,21,2.71131
81.2844,17,2.730482
87.976209,19,2.735518
86.131679,18,2.766768
99.257056,21,2.782393
86.520208,18,2.798018
120.488078,26,2.829268
80.980412,17,2.844893
111.631836,24,2.860518
87.315214,18,2.891768
81.370333,17,2.907393
99.062067,21,2.923018
81.516972,17,2.938643
74.984369,16,2.954268
81.490537,17,2.969893
86.246018,18,2.985517
105.949076,22,3.016767
91.289472,19,3.032392
136.168203,28,3.063643
167.37082,34,3.094892
91.062834,19,3.126142
115.95317,24,3.141768
142.39535,30,3.173017
81.017555,17,3.188643
92.492484,20,3.219964
86.167609,18,3.238958
80.768751,17,3.243995
85.582897,18,3.25962
116.534319,25,3.29087
81.517955,17,4.686917
116.162018,24,4.702542
112.513466,23,4.733845
81.048154,17,4.749471
79.120843,17,4.765096
131.66302,29,4.796345
87.270639,19,4.81197
88.283429,18,4.84322
129.84533,27,4.858845
85.502385,18,4.890095
163.04541,34,4.921345
188.211445,42,4.96822
81.635883,17,4.983845
103.038118,21,4.99947
92.139515,19,5.015095
100.438619,21,5.046344
83.462955,18,5.06197
81.583728,17,5.077595
84.002657,18,5.09322
80.683175,17,5.108845
107.101603,26,5.140095
142.222356,32,5.171345
135.034853,30,5.202594
