loss_kl,EpLenMean,EpRewMean,ev_tdlam_before,loss_pol_surr,EpThisIter,TimeElapsed,EpisodesSoFar,loss_pol_entpen,TimestepsSoFar,loss_ent,loss_vf_loss
0.0310832,1000.0,100.625036002,0.935770347714,-0.0146028,2,399.04632568359375,460,0.0,460000,0.357179,0.641926
0.553771,1000.0,101.319290241,0.950845360756,0.0110175,2,400.8124303817749,462,0.0,462000,0.353253,0.475877
0.0208783,1000.0,101.983954356,0.968577586114,-0.0157081,2,402.62522411346436,464,0.0,464000,0.348402,0.525236
0.0289377,1000.0,102.638724081,0.950433351099,-0.0148731,2,404.37490129470825,466,0.0,466000,0.362877,0.89878
0.0251964,1000.0,103.315344755,0.937361843884,-0.0114121,2,406.1562476158142,468,0.0,468000,0.35986,0.873606
0.0226021,1000.0,104.417766866,0.959441345185,-0.0161626,3,407.92175364494324,471,0.0,471000,0.36764,0.597517
0.0175617,1000.0,105.077691319,0.964072063565,-0.0190945,2,409.7025761604309,473,0.0,473000,0.364728,0.424358
0.0355698,1000.0,105.717164749,0.961885884404,-0.00187506,2,411.45336961746216,475,0.0,475000,0.386281,0.40069
0.023969,1000.0,106.320278664,0.95035392791,-0.0155768,2,413.2420256137848,477,0.0,477000,0.404558,0.587161
0.0237285,1000.0,106.927588946,0.932092376053,-0.0149382,2,415.0080463886261,479,0.0,479000,0.422168,0.921123
0.0150152,1000.0,107.451861919,0.967851050198,-0.0132424,2,416.7655909061432,481,0.0,481000,0.431941,0.409077
0.0143313,1000.0,108.011042246,0.914671577513,-0.0220343,2,418.5154159069061,483,0.0,483000,0.438106,1.00294
0.0200067,1000.0,108.538925015,0.958910558373,-0.0184598,2,420.2963774204254,485,0.0,485000,0.468964,0.466778
0.012651,1000.0,108.986458504,0.94922696054,-0.0170962,2,422.06065034866333,487,0.0,487000,0.462095,0.611028
0.0571258,1000.0,109.528433727,0.96996017918,0.00264428,2,423.83012318611145,489,0.0,489000,0.423805,0.201604
0.0216292,1000.0,109.973322957,0.978816216812,-0.014903,2,425.59353470802307,491,0.0,491000,0.416924,0.204245
0.0341641,1000.0,110.402254205,0.90350086987,-0.013288,2,427.3593134880066,493,0.0,493000,0.408462,1.02967
0.0164807,1000.0,110.724441617,0.935573980212,-0.0159843,2,429.12535214424133,495,0.0,495000,0.391937,0.606487
0.0239729,1000.0,111.025747741,0.933457478881,-0.0147614,2,430.8809611797333,497,0.0,497000,0.404432,0.700518
0.0206489,1000.0,111.36218728,0.953821346164,-0.0172839,2,432.65623927116394,499,0.0,499000,0.413498,0.434049
0.0348697,1000.0,111.689817562,0.942465413362,-0.0118207,2,434.42155599594116,501,0.0,501000,0.411625,0.615028
0.0160515,1000.0,112.072274057,0.965952947736,-0.0159993,2,436.18952679634094,503,0.0,503000,0.438685,0.356977
0.0205945,1000.0,112.36694065,0.962218724191,-0.0198411,2,437.93696880340576,505,0.0,505000,0.426995,0.362771
0.0203554,1000.0,112.651282903,0.97608240135,-0.0124933,2,439.7033739089966,507,0.0,507000,0.424864,0.255144
0.0181217,1000.0,112.907471637,0.974571511149,-0.0134973,2,441.4687147140503,509,0.0,509000,0.417464,0.248948
0.0306794,1000.0,113.301916056,0.946428168565,-0.0112946,3,443.249728679657,512,0.0,512000,0.44234,0.402732
0.0308507,1000.0,113.381824611,0.930656082928,-0.0204098,2,445.0000035762787,514,0.0,514000,0.416813,0.766622
0.0206338,1000.0,113.581800291,0.925371699035,-0.0156991,2,446.7808861732483,516,0.0,516000,0.429816,0.784001
0.0189041,1000.0,113.684198119,0.950610928237,-0.017419,2,448.53155851364136,518,0.0,518000,0.414114,0.619346
0.00974248,1000.0,113.857468073,0.958230689168,-0.0155388,2,450.3124313354492,520,0.0,520000,0.404269,0.431776
0.0456459,1000.0,113.886924606,0.919125027955,-0.0126592,2,452.0937523841858,522,0.0,522000,0.403313,0.765555
0.0314788,1000.0,113.90057313,0.95835262537,-0.017738,2,453.8747658729553,524,0.0,524000,0.425659,0.321474
0.0205446,1000.0,113.990489019,0.950540695339,-0.0166078,2,455.6408004760742,526,0.0,526000,0.422215,0.483206
0.0213699,1000.0,114.112819589,0.962590657175,-0.017901,2,457.42171716690063,528,0.0,528000,0.433296,0.365879
0.0284957,1000.0,114.33539936,0.951702132821,-0.0179772,2,459.1888074874878,530,0.0,530000,0.436246,0.460353
0.0348871,1000.0,114.471266717,0.97272843495,-0.00540237,2,460.96821451187134,532,0.0,532000,0.434921,0.221527
0.028048,1000.0,114.532643889,0.942720726132,-0.0133688,2,462.7186884880066,534,0.0,534000,0.427391,0.485801
0.0361626,1000.0,114.662030722,0.917879804969,-0.0133319,2,464.484010219574,536,0.0,536000,0.447398,0.867205
0.0324447,1000.0,114.737412643,0.93182810396,-0.01622,2,466.2496738433838,538,0.0,538000,0.48126,0.763251
0.0259907,1000.0,114.876411873,0.962790418416,-0.00696878,2,468.0306751728058,540,0.0,540000,0.491337,0.381447
0.0143896,1000.0,114.956110972,0.956684112549,-0.0132991,2,469.79712986946106,542,0.0,542000,0.53821,0.377607
0.0268916,1000.0,115.009390495,0.909034594893,-0.0179845,2,471.5780460834503,544,0.0,544000,0.547146,0.83891
0.0170353,1000.0,115.182107834,0.958599917591,-0.0161866,2,473.3435161113739,546,0.0,546000,0.542935,0.407745
0.029344,1000.0,115.246586561,0.95117398724,-0.0176367,2,475.10993337631226,548,0.0,548000,0.553607,0.40732
0.0175586,1000.0,115.408634134,0.957817107439,-0.0171606,2,476.8900978565216,550,0.0,550000,0.551693,0.42906
0.0271852,1000.0,115.373482635,0.943723514676,-0.0144327,2,478.6563642024994,552,0.0,552000,0.568864,0.558222
0.013084,1000.0,115.30536552,0.93378572911,-0.0181512,3,480.42293977737427,555,0.0,555000,0.580848,0.56203
0.0223383,1000.0,115.397700776,0.961673311889,-0.0171206,2,482.1875638961792,557,0.0,557000,0.591246,0.325604
0.0162726,1000.0,115.372157821,0.959499634802,-0.0128136,2,483.9689769744873,559,0.0,559000,0.599704,0.430245
0.0148342,1000.0,115.412030678,0.964481711388,-0.0127334,2,485.73433113098145,561,0.0,561000,0.607111,0.318155
0.0214998,1000.0,115.335223308,0.91311378777,-0.0187213,2,487.49946331977844,563,0.0,563000,0.589764,0.838814
0.0291915,1000.0,115.308069436,0.955716021359,-0.0155104,2,489.25039291381836,565,0.0,565000,0.615398,0.389654
0.0165305,1000.0,115.280588023,0.953267466277,-0.0140605,2,491.01574659347534,567,0.0,567000,0.610135,0.392862
0.0220393,1000.0,115.205473911,0.949576318264,-0.0137633,2,492.79701042175293,569,0.0,569000,0.60891,0.475035
0.0305622,1000.0,115.162356754,0.950990337878,-0.0151878,2,494.5593914985657,571,0.0,571000,0.614228,0.475897
0.0219265,1000.0,115.051013528,0.957581330091,-0.0162476,2,496.32799887657166,573,0.0,573000,0.635395,0.419986
0.0280723,1000.0,114.968232788,0.955485112965,-0.019081,2,498.11154770851135,575,0.0,575000,0.627949,0.400033
0.0214472,1000.0,114.899808598,0.948753900826,-0.0120931,2,499.8638610839844,577,0.0,577000,0.628729,0.431125
0.0193291,1000.0,114.810102154,0.929775297642,-0.0119871,2,501.64080357551575,579,0.0,579000,0.596952,0.710371
0.0204667,1000.0,114.718386751,0.912308894098,-0.0158831,2,503.3900511264801,581,0.0,581000,0.605215,0.85935
0.0223592,1000.0,114.675333958,0.955770082772,-0.00972388,2,505.1721348762512,583,0.0,583000,0.579475,0.384925
0.0239289,1000.0,114.570264771,0.921044401824,-0.0146222,2,506.93752241134644,585,0.0,585000,0.596382,0.780951
0.0229268,1000.0,114.505038135,0.879200741649,-0.0156139,2,508.7028422355652,587,0.0,587000,0.593427,1.15298
0.0211101,1000.0,114.192031014,0.907458417118,-0.00935163,2,510.48433351516724,589,0.0,589000,0.591758,0.971382
0.0349636,1000.0,114.005870872,0.939773023129,-0.0186694,2,512.2505724430084,591,0.0,591000,0.583629,0.530142
0.038814,1000.0,113.947971865,0.953540071845,-0.00599407,2,513.9999449253082,593,0.0,593000,0.573764,0.442327
0.0220422,1000.0,113.832208631,0.909501567483,-0.019451,2,515.7884275913239,595,0.0,595000,0.559726,0.989424
0.0140501,1000.0,113.748716215,0.946472752839,-0.0118393,3,517.5467824935913,598,0.0,598000,0.564091,0.710485
0.0324587,1000.0,113.728370612,0.951192241162,-0.00991715,2,519.3282096385956,600,0.0,600000,0.563295,0.493448
0.0191369,1000.0,113.631895712,0.939389783889,-0.0130213,2,521.0934698581696,602,0.0,602000,0.563143,0.612589
0.0332099,1000.0,113.594529655,0.951716117561,-0.0141696,2,522.8811323642731,604,0.0,604000,0.598118,0.458091
0.0167989,1000.0,113.530719026,0.923947535455,-0.0176859,2,524.6633129119873,606,0.0,606000,0.595583,0.827012
0.0235179,1000.0,113.491041131,0.943024229258,-0.0157517,2,526.43763256073,608,0.0,608000,0.574849,0.499409
0.0210865,1000.0,113.457786225,0.959127735347,-0.0173084,2,528.2033579349518,610,0.0,610000,0.561647,0.34752
0.0167923,1000.0,113.394953801,0.940275650471,-0.0200475,2,529.9687097072601,612,0.0,612000,0.599925,0.429281
0.0293003,1000.0,113.482946626,0.94949971512,-0.0172246,2,531.7339980602264,614,0.0,614000,0.612816,0.460062
0.0228441,1000.0,113.458007443,0.929999940097,-0.0188952,2,533.5165967941284,616,0.0,616000,0.625976,0.651384
0.0180883,1000.0,113.468281478,0.901220202446,-0.0178036,2,535.2655115127563,618,0.0,618000,0.625518,0.810258
0.0208883,1000.0,113.519077449,0.932739503682,-0.0178956,2,537.0308849811554,620,0.0,620000,0.600796,0.583522
0.0283897,1000.0,113.572497368,0.94242002815,-0.0184827,2,538.7968130111694,622,0.0,622000,0.589624,0.533887
0.0168281,1000.0,113.657158847,0.959048744291,-0.00944311,2,540.5781807899475,624,0.0,624000,0.609281,0.334971
0.0193821,1000.0,113.750977916,0.958664227277,-0.0162497,2,542.3431968688965,626,0.0,626000,0.619297,0.395082
0.0241099,1000.0,113.70580699,0.907078534365,-0.0185075,2,544.1250734329224,628,0.0,628000,0.594561,0.891564
0.0219858,1000.0,113.806636343,0.966049220413,-0.0154043,2,545.8905589580536,630,0.0,630000,0.606394,0.221785
0.0292526,1000.0,113.813720975,0.960198972374,-0.00939691,2,547.6732792854309,632,0.0,632000,0.61401,0.406137
0.0177455,1000.0,113.920613958,0.938565235585,-0.0201013,2,549.4370424747467,634,0.0,634000,0.581947,0.485845
0.0164992,1000.0,114.001239654,0.955430943519,-0.0129924,2,551.2183499336243,636,0.0,636000,0.585355,0.473325
0.0209153,1000.0,114.002980483,0.936566479504,-0.0172278,2,552.9844121932983,638,0.0,638000,0.585025,0.640635
0.0336821,1000.0,113.99354017,0.950665898621,-0.0096154,3,554.7652959823608,641,0.0,641000,0.549686,0.615921
0.0174449,1000.0,113.994875636,0.920232415199,-0.0149823,2,556.532253742218,643,0.0,643000,0.52974,0.761109
0.0392114,1000.0,114.081504518,0.957258537412,-0.0133215,2,558.3127596378326,645,0.0,645000,0.526349,0.387556
0.0352705,1000.0,114.053171621,0.907354980707,-0.0201882,2,560.0775587558746,647,0.0,647000,0.510484,0.882426
0.0192637,1000.0,113.982862856,0.927981674671,-0.0148079,2,561.8462743759155,649,0.0,649000,0.542604,0.728012
0.0301652,1000.0,114.060835484,0.967421680689,-0.00940367,2,563.6093063354492,651,0.0,651000,0.5432,0.240805
0.0220786,1000.0,114.108726525,0.919519580901,-0.0150418,2,565.3905019760132,653,0.0,653000,0.528053,0.822123
0.0156379,1000.0,114.161287225,0.938682518899,-0.0161363,2,567.1560447216034,655,0.0,655000,0.550002,0.546295
0.0352128,1000.0,114.138505604,0.93878044188,-0.0135154,2,568.9369978904724,657,0.0,657000,0.542962,0.543924
0.0301169,1000.0,114.197586711,0.954365059733,-0.0175332,2,570.703962802887,659,0.0,659000,0.552146,0.409228
0.0261082,1000.0,114.146160671,0.924867391586,-0.00796321,2,572.4526875019073,661,0.0,661000,0.580845,0.649385
0.0136609,1000.0,114.150495352,0.956597782671,-0.0171033,2,574.2192959785461,663,0.0,663000,0.578545,0.380047
0.0214933,1000.0,114.113495148,0.928295634687,-0.0119047,2,575.9844491481781,665,0.0,665000,0.572258,0.628572
0.0135628,1000.0,114.118883877,0.913865640759,-0.0167276,2,577.7496867179871,667,0.0,667000,0.565149,0.815102
0.0195646,1000.0,114.109347136,0.948498517275,-0.015745,2,579.5312480926514,669,0.0,669000,0.579376,0.454924
0.0216702,1000.0,114.003557471,0.904341109097,-0.0149347,2,581.295487165451,671,0.0,671000,0.607066,0.889595
0.0257912,1000.0,114.083026627,0.960575204343,-0.0171525,2,583.0778727531433,673,0.0,673000,0.601943,0.340855
0.0238842,1000.0,114.108256299,0.963923763484,-0.00814444,2,584.8439648151398,675,0.0,675000,0.607986,0.343929
0.0130544,1000.0,114.067188514,0.961115948856,-0.0103115,2,586.6094145774841,677,0.0,677000,0.625306,0.384368
0.0278105,1000.0,114.023296772,0.909723140299,-0.0197369,2,588.3751184940338,679,0.0,679000,0.624456,0.866489
0.0126077,1000.0,114.039860559,0.960353445262,-0.0154163,2,590.1407063007355,681,0.0,681000,0.631043,0.35406
0.0266293,1000.0,113.891644406,0.950020138174,-0.016938,3,591.921324968338,684,0.0,684000,0.63203,0.544924
0.0155279,1000.0,114.024368955,0.944564614445,-0.0172089,2,593.6876292228699,686,0.0,686000,0.633911,0.441202
0.0285939,1000.0,113.973132647,0.88863492012,-0.0171978,2,595.4685804843903,688,0.0,688000,0.663696,0.9274
0.0170058,1000.0,113.994286574,0.921371042728,-0.0208506,2,597.2427699565887,690,0.0,690000,0.665407,0.747216
0.0242611,1000.0,114.11447313,0.958963688463,-0.0165561,2,599.0152311325073,692,0.0,692000,0.648003,0.258236
0.0154693,1000.0,114.230022594,0.963521499187,-0.0158854,2,600.7814354896545,694,0.0,694000,0.685584,0.327773
0.021076,1000.0,114.220299423,0.957921449095,-0.0155544,2,602.5469808578491,696,0.0,696000,0.69245,0.414884
0.0260005,1000.0,114.287356791,0.925275176764,-0.015465,2,604.3120765686035,698,0.0,698000,0.713196,0.692205
0.0460854,1000.0,114.235929512,0.950684010983,-0.0170287,2,606.0951681137085,700,0.0,700000,0.685701,0.440027
0.0178411,1000.0,114.21670265,0.964149486274,-0.00658776,2,607.844019651413,702,0.0,702000,0.687051,0.331673
0.0228589,1000.0,114.121430897,0.916852556169,-0.0142791,2,609.6251113414764,704,0.0,704000,0.713781,0.796242
0.0219227,1000.0,114.140474208,0.930031776428,-0.0186694,2,611.390305519104,706,0.0,706000,0.727959,0.607242
0.0154713,1000.0,113.936320052,0.900985337794,-0.0168458,2,613.156594991684,708,0.0,708000,0.731722,0.690151
0.0288946,1000.0,113.862623212,0.949818424881,-0.0177281,2,614.9375994205475,710,0.0,710000,0.712224,0.285933
0.0232374,1000.0,113.74883335,0.918881997466,-0.0194809,2,616.7187263965607,712,0.0,712000,0.722548,0.672736
0.0232713,1000.0,113.727871088,0.957742735744,-0.0131353,2,618.4847204685211,714,0.0,714000,0.685269,0.365146
0.0180788,1000.0,113.69231418,0.948851119727,-0.0171411,2,620.2498269081116,716,0.0,716000,0.668115,0.413256
0.0239712,1000.0,113.589254561,0.919117353857,-0.017634,2,622.0466663837433,718,0.0,718000,0.667414,0.817764
0.0174294,1000.0,113.185136424,0.942380722612,-0.0210999,2,623.8308534622192,720,0.0,720000,0.663345,0.417382
0.0263301,1000.0,113.065773029,0.9281546399,-0.0226862,2,625.5933539867401,722,0.0,722000,0.654245,0.698917
0.0256658,1000.0,113.002748579,0.920385211706,-0.0165216,2,627.3749144077301,724,0.0,724000,0.631352,0.697535
0.0181685,1000.0,113.045155986,0.957838799804,-0.0167313,3,629.2415473461151,727,0.0,727000,0.640612,0.535726
0.0226575,1000.0,112.971971514,0.950599461794,-0.0157495,2,631.1096987724304,729,0.0,729000,0.638141,0.440465
0.0324994,1000.0,112.860531397,0.954799104482,-0.0138153,2,632.9687256813049,731,0.0,731000,0.633462,0.422171
0.0202519,1000.0,112.658787781,0.959117747843,-0.0164233,2,634.8295602798462,733,0.0,733000,0.611124,0.355252
0.0160914,1000.0,112.474617498,0.966479223222,-0.0127735,2,636.6876227855682,735,0.0,735000,0.597553,0.299946
0.0129875,1000.0,112.476028296,0.93920326978,-0.0180281,2,638.562858581543,737,0.0,737000,0.602938,0.642762
0.0245047,1000.0,112.310399409,0.95490391925,-0.0146487,2,640.4219102859497,739,0.0,739000,0.610689,0.421161
0.0270538,1000.0,112.253678071,0.961857218295,-0.010234,2,642.2972037792206,741,0.0,741000,0.623805,0.206987
0.0212746,1000.0,112.08686014,0.939378354698,-0.0135975,2,644.1721730232239,743,0.0,743000,0.609539,0.566709
0.0160234,1000.0,111.977609932,0.966253902763,-0.018139,2,646.0465033054352,745,0.0,745000,0.618176,0.307093
0.0180624,1000.0,111.855641378,0.967213954777,-0.0135952,2,647.9213433265686,747,0.0,747000,0.611589,0.312327
0.0159725,1000.0,111.810530594,0.95677472651,-0.014206,2,649.7813217639923,749,0.0,749000,0.632776,0.387497
0.0122613,1000.0,111.549496839,0.962287001312,-0.00959742,2,651.6565968990326,751,0.0,751000,0.627668,0.31831
0.0361299,1000.0,111.510891387,0.960515074432,-0.0049725,2,653.5312283039093,753,0.0,753000,0.616724,0.357213
0.0270854,1000.0,111.409677423,0.960714112967,-0.0136531,2,655.3904390335083,755,0.0,755000,0.593728,0.347209
0.0148611,1000.0,111.384876917,0.953295633197,-0.014261,2,657.2473061084747,757,0.0,757000,0.602935,0.39626
0.0171239,1000.0,111.236086776,0.960555996746,-0.0132099,2,659.1094756126404,759,0.0,759000,0.580466,0.357861
0.019378,1000.0,111.184295976,0.956805117428,-0.0150518,2,660.9686362743378,761,0.0,761000,0.585784,0.396488
0.0142879,1000.0,111.192743329,0.959453135729,-0.0121835,2,662.8351867198944,763,0.0,763000,0.591849,0.320862
0.0182893,1000.0,111.19206412,0.965861320496,-0.0136886,2,664.7028429508209,765,0.0,765000,0.593821,0.328115
0.0195515,1000.0,111.094321535,0.911154009402,-0.0188475,3,666.5780029296875,768,0.0,768000,0.610484,0.878755
0.0231995,1000.0,111.169299495,0.971686180681,-0.00914635,2,668.4373021125793,770,0.0,770000,0.624443,0.33678
0.0348876,1000.0,111.092142711,0.954704638571,-0.00690849,2,670.3139314651489,772,0.0,772000,0.614282,0.329629
0.0211266,1000.0,111.033615416,0.956481214613,-0.0181105,2,672.1713285446167,774,0.0,774000,0.617061,0.381511
0.0227071,1000.0,111.034302263,0.945678751916,-0.0178792,2,674.0325257778168,776,0.0,776000,0.616326,0.420819
0.0134386,1000.0,111.080830962,0.953071452677,-0.01605,2,675.8959906101227,778,0.0,778000,0.617312,0.369031
0.0183635,1000.0,110.997819258,0.916436932981,-0.0149341,2,677.7815399169922,780,0.0,780000,0.619553,0.766924
0.0187819,1000.0,111.059815553,0.957795523107,-0.0125209,2,679.6402916908264,782,0.0,782000,0.623466,0.403784
0.0212194,1000.0,111.031907195,0.955016188323,-0.0178394,2,681.5152475833893,784,0.0,784000,0.608378,0.393237
0.0269454,1000.0,110.989732388,0.952282942832,-0.00978949,2,683.3766055107117,786,0.0,786000,0.593415,0.373744
0.0142661,1000.0,111.026735233,0.955311305821,-0.0146225,2,685.2495226860046,788,0.0,788000,0.593724,0.345151
0.0133163,1000.0,111.010307457,0.909780144691,-0.0164532,2,687.1091475486755,790,0.0,790000,0.583001,0.818256
0.0510137,1000.0,110.878746543,0.947288267314,-0.0167697,2,688.9839160442352,792,0.0,792000,0.592269,0.417359
0.0134041,1000.0,110.731396372,0.960353083909,-0.0163538,2,690.84330701828,794,0.0,794000,0.602453,0.351957
0.0245728,1000.0,110.599296819,0.94581471011,-0.0205142,2,692.7189688682556,796,0.0,796000,0.596495,0.475558
0.0150629,1000.0,110.501991296,0.959951721132,-0.0146296,2,694.5786192417145,798,0.0,798000,0.555126,0.341878
0.0160061,1000.0,110.326825657,0.950459077954,-0.0153201,2,696.5152914524078,800,0.0,800000,0.567216,0.45676
0.018001,1000.0,110.098143815,0.942921467125,-0.0147553,2,698.2810204029083,802,0.0,802000,0.585246,0.53697
0.014747,1000.0,110.014378663,0.965754527599,-0.018925,2,700.0542979240417,804,0.0,804000,0.5784,0.313104
0.0136299,1000.0,109.804470647,0.961364645511,-0.016019,2,701.8284804821014,806,0.0,806000,0.582279,0.386547
0.0224339,1000.0,109.631085762,0.903549842536,-0.016964,2,703.6088728904724,808,0.0,808000,0.591435,0.948942
0.0203792,1000.0,109.407471244,0.944960065186,-0.0200878,3,705.3901333808899,811,0.0,811000,0.603631,0.605296
0.0143093,1000.0,109.240520497,0.97499367781,-0.0158289,2,707.1721730232239,813,0.0,813000,0.633286,0.246707
0.0193577,1000.0,109.009230431,0.957699403167,-0.0204219,2,708.9376780986786,815,0.0,815000,0.65513,0.244502
0.271597,1000.0,108.826035888,0.886157982051,-0.0392438,2,710.734295129776,817,0.0,817000,0.646374,0.862899
0.027901,1000.0,108.587507081,0.947403542697,-0.0198653,2,712.4840798377991,819,0.0,819000,0.634413,0.337256
0.019679,1000.0,108.637658912,0.91709651053,-0.0169365,2,714.2665746212006,821,0.0,821000,0.654082,0.732879
0.0280701,1000.0,108.641862574,0.949846126139,-0.0150463,2,716.0468339920044,823,0.0,823000,0.634274,0.355515
0.0293654,1000.0,108.616529281,0.954710867256,-0.0141445,2,717.8301002979279,825,0.0,825000,0.61846,0.419287
0.0117336,1000.0,108.527835351,0.969820206985,-0.0107785,2,719.5936033725739,827,0.0,827000,0.622288,0.270486
0.0163634,1000.0,108.435010981,0.954829599708,-0.0182072,2,721.3744411468506,829,0.0,829000,0.625525,0.403798
0.015996,1000.0,108.446651245,0.963065311313,-0.0122278,2,723.156411409378,831,0.0,831000,0.605557,0.346675
0.0121995,1000.0,108.528586789,0.966878022999,-0.0125957,2,724.9456555843353,833,0.0,833000,0.589043,0.303924
0.0252297,1000.0,108.549120215,0.959295235574,-0.0190294,2,726.7121300697327,835,0.0,835000,0.553965,0.336832
0.0240588,1000.0,108.541489774,0.96254805848,-0.0187878,2,728.5003581047058,837,0.0,837000,0.535078,0.331077
0.0272627,1000.0,108.50719622,0.911513149738,-0.0201254,2,730.265617609024,839,0.0,839000,0.53345,0.742779
0.0354532,1000.0,108.463888683,0.950784366578,-0.0114099,2,732.0621793270111,841,0.0,841000,0.527108,0.320211
0.0139855,1000.0,108.5206175,0.964436497539,-0.0133821,2,733.8276269435883,843,0.0,843000,0.503101,0.347388
0.0162955,1000.0,108.547512895,0.958362810314,-0.0134285,2,735.6096506118774,845,0.0,845000,0.472835,0.375117
0.0219569,1000.0,108.631032087,0.965661890805,-5.6142e-05,2,737.3745267391205,847,0.0,847000,0.436492,0.354356
0.0274325,1000.0,108.632357341,0.960658967495,-0.0142626,2,739.1754965782166,849,0.0,849000,0.427289,0.380925
0.0335222,1000.0,108.662502259,0.956709507853,-0.0160695,2,740.9376184940338,851,0.0,851000,0.412817,0.350007
0.0129642,1000.0,108.517107689,0.964677549899,-0.0116964,3,742.7345061302185,854,0.0,854000,0.38939,0.400004
0.0146835,1000.0,108.388051332,0.933893851936,-0.0182429,2,744.5094985961914,856,0.0,856000,0.401678,0.425443
0.013122,1000.0,108.289407209,0.9731854368,-0.0153793,2,746.2812159061432,858,0.0,858000,0.415609,0.180184
0.019443,1000.0,108.173372468,0.973557403311,-0.0133716,2,748.0625205039978,860,0.0,860000,0.423466,0.227584
0.0139227,1000.0,108.003392569,0.983759529889,-0.0119816,2,749.8436458110809,862,0.0,862000,0.432996,0.14135
0.0276329,1000.0,107.822803877,0.972890848294,-0.0149911,2,751.6402382850647,864,0.0,864000,0.456273,0.243197
0.0125229,1000.0,107.699063155,0.961176142097,-0.0158056,2,753.4213771820068,866,0.0,866000,0.455771,0.348086
0.0269634,1000.0,107.658313989,0.964610502124,-0.00802283,2,755.2049632072449,868,0.0,868000,0.421504,0.33489
0.0240147,1000.0,107.542101324,0.964189615101,-0.00979039,2,756.9682776927948,870,0.0,870000,0.412205,0.292337
0.031839,1000.0,107.478606214,0.957175288349,-0.00882796,2,758.7659134864807,872,0.0,872000,0.392895,0.334895
0.0147644,1000.0,107.430137353,0.959222316742,-0.0107178,2,760.5544142723083,874,0.0,874000,0.386333,0.355339
0.0201244,1000.0,107.320788385,0.95948895067,-0.00921388,2,762.3282253742218,876,0.0,876000,0.40797,0.415869
0.0332215,1000.0,107.221006156,0.961811244488,-0.0118231,2,764.1117482185364,878,0.0,878000,0.435194,0.384347
0.0890609,1000.0,107.073031038,0.943060047925,-0.011482,2,765.8932218551636,880,0.0,880000,0.441396,0.547865
0.0165542,1000.0,106.89832438,0.96415803954,-0.0116554,2,767.6557040214539,882,0.0,882000,0.420761,0.32279
0.0125596,1000.0,106.707504335,0.956430464983,-0.0160551,2,769.437705039978,884,0.0,884000,0.436054,0.352752
0.016351,1000.0,106.587831357,0.959468144923,-0.0131292,2,771.2182376384735,886,0.0,886000,0.439586,0.386651
0.0375525,1000.0,106.447315972,0.959124989808,-0.0127621,2,773.0314428806305,888,0.0,888000,0.419432,0.387194
0.0197304,1000.0,106.3604321,0.960867848247,-0.0106776,2,774.79682970047,890,0.0,890000,0.416168,0.336896
0.0160188,1000.0,106.343920148,0.963402606547,-0.0127779,2,776.5627810955048,892,0.0,892000,0.43839,0.30345
0.0445934,1000.0,106.368739056,0.960202135146,-0.0132516,2,778.3441426753998,894,0.0,894000,0.423432,0.37858
0.0255556,1000.0,106.454288938,0.963957563043,-0.00822231,3,780.108868598938,897,0.0,897000,0.44186,0.439873
0.043133,1000.0,106.546473099,0.907568767667,-0.0164137,2,781.8908166885376,899,0.0,899000,0.444279,0.858608
0.0295413,1000.0,106.628976389,0.938588038087,-0.0178084,2,783.6718158721924,901,0.0,901000,0.441358,0.499199
0.0285481,1000.0,106.669334428,0.933537863195,-0.0174223,2,785.4685554504395,903,0.0,903000,0.459392,0.630069
0.0172316,1000.0,106.780931869,0.915263615549,-0.0146754,2,787.2501182556152,905,0.0,905000,0.474978,0.64115
0.0284189,1000.0,106.985680807,0.962641853839,-0.0116452,2,789.0159771442413,907,0.0,907000,0.503271,0.239804
0.0255497,1000.0,107.129888194,0.957163274288,-0.0178256,2,790.8128349781036,909,0.0,909000,0.49227,0.357528
0.0187066,1000.0,107.27482006,0.956128239632,-0.0194208,2,792.5781400203705,911,0.0,911000,0.495843,0.310174
0.022522,1000.0,107.392806741,0.953708630055,-0.0151469,2,794.3592185974121,913,0.0,913000,0.493129,0.351516
0.0291101,1000.0,107.565748323,0.953569479287,-0.0128392,2,796.1271569728851,915,0.0,915000,0.459735,0.381777
0.0194611,1000.0,107.753686526,0.948937971145,-0.0144949,2,797.9065544605255,917,0.0,917000,0.424256,0.404533
0.0192112,1000.0,108.07299448,0.954427730292,-0.0122903,2,799.6871311664581,919,0.0,919000,0.41407,0.361417
0.0270074,1000.0,108.216661036,0.958016738296,-0.0190266,2,801.4690687656403,921,0.0,921000,0.419387,0.335269
0.0268411,1000.0,108.173267807,0.944160856307,-0.0194969,2,803.220047712326,923,0.0,923000,0.42098,0.454129
0.0186782,1000.0,108.040193307,0.922782860696,-0.0181743,2,805.0157649517059,925,0.0,925000,0.435219,0.717686
0.0166198,1000.0,107.936921371,0.916790209711,-0.0158291,2,806.7964429855347,927,0.0,927000,0.436955,0.829023
0.0191037,1000.0,107.980316341,0.957291074097,-0.0151053,2,808.594292640686,929,0.0,929000,0.465293,0.342312
0.0334988,1000.0,107.928559715,0.944816533476,-0.0169302,2,810.3596625328064,931,0.0,931000,0.46323,0.470595
0.0273601,1000.0,107.892692349,0.943986520171,-0.0233379,2,812.1566047668457,933,0.0,933000,0.464907,0.428364
