#{"env_id": "Swimmer-v2", "t_start": 1536408616.7231846}
r,l,t
9.404146,1000,1.671849
9.652654,1000,2.203097
38.246559,1000,3.640601
25.605505,1000,4.17185
14.726208,1000,5.350389
6.239144,1000,5.875072
12.52935,1000,7.093961
28.056104,1000,7.624628
20.245253,1000,8.812322
22.125086,1000,9.359233
25.94476,1000,10.56283
27.607525,1000,11.109701
22.380506,1000,12.303287
26.132262,1000,12.843163
22.860701,1000,14.046861
27.455654,1000,14.609339
26.884777,1000,15.796491
24.450869,1000,16.35205
19.374082,1000,17.577566
27.982642,1000,18.124439
31.613176,1000,19.311922
26.524663,1000,19.85949
28.180838,1000,21.06258
32.634841,1000,21.624636
37.022602,1000,22.796824
34.071945,1000,23.35856
24.848257,1000,24.531542
33.877535,1000,25.078417
30.524296,1000,26.283702
31.485959,1000,26.828161
36.376303,1000,28.031181
34.042832,1000,28.570119
36.577387,1000,29.765949
36.369474,1000,30.312823
30.905674,1000,31.51527
37.84127,1000,32.062145
30.146177,1000,33.251904
34.962773,1000,33.796524
36.815631,1000,35.017613
34.079082,1000,35.546689
33.2879,1000,36.749962
30.459339,1000,37.298975
33.189804,1000,37.843858
29.808333,1000,39.069903
30.581767,1000,39.609145
36.73476,1000,40.812299
36.853604,1000,41.359485
34.647907,1000,42.562897
35.243857,1000,43.109886
34.969906,1000,44.312849
34.921554,1000,44.859704
36.50387,1000,46.062573
34.937376,1000,46.609413
39.267053,1000,47.827838
39.115153,1000,48.359224
39.386281,1000,49.562096
39.2829,1000,50.124595
39.094432,1000,51.31444
36.013411,1000,51.859001
39.44925,1000,53.062126
41.411183,1000,53.624393
41.303372,1000,54.82866
37.352392,1000,55.375535
36.156547,1000,56.569208
36.581071,1000,57.132214
40.246913,1000,58.355125
39.716758,1000,58.906022
39.623183,1000,60.109476
41.246386,1000,60.655657
41.803091,1000,61.875541
38.298482,1000,62.437039
41.445146,1000,63.640973
38.362329,1000,64.187847
38.831077,1000,65.406422
40.159783,1000,65.968921
39.998015,1000,67.172009
39.389347,1000,67.718599
40.207475,1000,69.046356
38.927975,1000,69.609726
37.687318,1000,70.797217
39.655287,1000,71.355369
40.354301,1000,72.562703
39.633217,1000,73.12734
42.037609,1000,74.328238
38.613035,1000,74.875131
39.264081,1000,75.437401
40.628056,1000,76.671478
38.607732,1000,77.218351
37.415514,1000,78.422403
41.571657,1000,78.984902
40.556982,1000,80.203418
41.577908,1000,80.750277
37.55742,1000,81.952756
41.406649,1000,82.499625
40.041868,1000,83.71826
40.63791,1000,84.280758
39.918891,1000,85.484376
40.057203,1000,86.031249
38.721835,1000,87.249971
40.317057,1000,87.812252
40.710149,1000,89.01502
38.965973,1000,89.546532
40.855859,1000,90.757299
40.936402,1000,91.323143
38.453597,1000,92.521234
42.25941,1000,93.068108
39.950379,1000,94.28153
40.75983,1000,94.843149
40.974166,1000,96.047009
40.459658,1000,96.609627
38.811813,1000,97.812462
43.745155,1000,98.375004
40.286857,1000,99.577551
44.002941,1000,100.124425
40.618313,1000,101.329007
43.121925,1000,101.890238
42.890978,1000,103.095714
43.898915,1000,103.655912
41.230249,1000,104.858994
41.96145,1000,105.407634
40.242314,1000,106.608937
45.684243,1000,107.171435
43.663368,1000,108.37483
43.204609,1000,108.921703
44.173303,1000,110.124708
45.447472,1000,110.687201
42.683211,1000,111.891159
44.720772,1000,112.452629
45.40245,1000,112.999502
45.225277,1000,114.202524
44.234909,1000,114.74958
42.904642,1000,115.953248
44.592414,1000,116.515758
44.101954,1000,117.711398
42.788692,1000,118.258271
44.396731,1000,119.468384
43.270053,1000,120.030881
43.233328,1000,121.234578
45.325455,1000,121.781183
44.692246,1000,122.984287
43.718612,1000,123.546635
44.657535,1000,124.749732
43.907106,1000,125.31223
45.02767,1000,126.515117
45.768901,1000,127.077614
44.206362,1000,128.281161
42.937378,1000,128.843652
46.306308,1000,130.030908
45.947505,1000,130.593373
45.998861,1000,131.812811
44.43075,1000,132.35967
45.47572,1000,133.562579
44.617477,1000,134.109453
43.96067,1000,135.312536
46.020453,1000,135.876349
45.516515,1000,137.07848
44.769335,1000,137.625081
46.127054,1000,138.843973
44.376203,1000,139.390561
47.115587,1000,140.593276
47.229988,1000,141.155775
45.151919,1000,142.359658
46.063532,1000,142.922157
45.171068,1000,144.124504
46.3883,1000,144.671361
45.903471,1000,145.890799
45.486983,1000,146.43784
46.563655,1000,147.655903
45.569341,1000,148.218401
45.488019,1000,149.422193
48.123973,1000,149.98469
48.321986,1000,150.546301
47.13864,1000,151.734672
47.418859,1000,152.281545
47.312011,1000,153.500098
47.824173,1000,154.046971
46.287963,1000,155.250194
48.260583,1000,155.796811
48.681113,1000,157.015533
48.538543,1000,157.56272
47.77942,1000,158.749408
48.621754,1000,159.311907
47.188899,1000,160.530979
47.120576,1000,161.077851
46.636377,1000,162.280744
48.058521,1000,162.82763
50.62204,1000,164.031593
50.075093,1000,164.578421
47.130178,1000,165.781492
48.188275,1000,166.328366
45.445849,1000,167.546583
47.42018,1000,168.093456
50.148844,1000,169.327965
50.062055,1000,169.875546
48.251726,1000,171.077641
49.382856,1000,171.640894
48.875514,1000,172.842589
50.044424,1000,173.389208
49.604263,1000,174.593472
51.907503,1000,175.140346
52.618455,1000,176.358409
52.462306,1000,176.906332
49.163847,1000,178.093829
49.942879,1000,178.66163
50.239872,1000,179.874662
51.933977,1000,180.437203
52.119096,1000,181.624806
49.755662,1000,182.187304
49.535264,1000,183.374692
49.961587,1000,183.93719
52.12715,1000,185.142615
51.793202,1000,185.702912
52.07567,1000,186.892772
50.487192,1000,187.453003
49.935235,1000,187.999876
51.625013,1000,189.189713
52.044348,1000,189.75006
52.784825,1000,190.937212
50.436253,1000,191.499961
51.021911,1000,192.687453
51.246364,1000,193.249951
54.155717,1000,194.43717
54.078797,1000,194.984043
52.864159,1000,196.172275
53.932517,1000,196.735735
51.014148,1000,197.921518
50.607043,1000,198.468518
54.494862,1000,199.655744
54.355001,1000,200.218243
54.061694,1000,201.405806
52.700667,1000,201.95268
53.132726,1000,203.142491
54.649504,1000,203.687866
50.197682,1000,204.890358
58.436914,1000,205.437569
53.801248,1000,206.625225
52.130767,1000,207.156474
53.087575,1000,208.359079
51.078648,1000,208.905953
56.419612,1000,210.093313
