#{"env_id": "Walker2d-v2", "t_start": 1536359550.2214801}
r,l,t
-5.066403,10,1.150886
2.955889,34,1.182135
-6.869007,19,1.19776
2.186487,15,1.19776
5.276009,22,1.213385
-8.554425,19,1.229011
-3.639493,28,1.244635
4.8116,18,1.26026
0.513584,13,1.275885
3.590616,25,1.29151
0.134667,16,1.29151
-0.272849,10,1.307135
6.467358,24,1.32276
-1.95985,14,1.32276
-2.528275,11,1.338385
-4.106991,10,1.338385
-3.250045,7,1.35401
1.115734,18,1.35401
3.517279,20,1.369635
-10.115603,19,1.38526
-3.061571,25,1.400885
-4.668917,17,1.416511
-7.723157,23,1.432134
5.348359,40,1.463384
14.35674,31,1.479009
-1.21616,18,1.494634
-8.247649,19,1.510259
-0.294674,12,1.510259
-5.254247,12,1.525885
2.377215,19,1.525885
-1.558386,11,1.541509
8.614233,24,1.557134
-5.823353,13,1.557134
-1.202573,17,1.57276
-11.927822,19,1.588384
11.403815,30,1.604009
-1.196742,24,1.619634
-3.714559,15,1.635259
1.895678,25,1.650884
4.067991,20,1.666508
-4.145726,17,1.682133
-1.698214,9,1.682133
21.146648,41,1.713384
-3.62492,14,1.713384
6.262493,19,1.729009
-0.894775,14,1.744633
-3.916595,7,1.744633
-1.00715,9,1.744633
1.651568,21,1.760262
-1.308806,16,1.775885
12.188708,31,1.791511
-4.101508,22,1.807135
8.383039,29,1.838384
1.512594,15,1.838384
-0.301877,10,1.854009
-12.36948,24,1.869634
0.751433,23,1.885259
-3.070669,15,1.885259
1.877209,24,1.900885
-2.790609,11,1.916509
-2.214731,14,1.916509
6.512708,35,1.954874
-0.018837,10,1.954874
-5.726294,12,1.954874
-3.833942,13,1.970503
-5.036773,14,1.986128
1.560519,14,1.986128
-6.678634,20,2.001753
8.876506,25,2.017377
-6.476398,8,2.033003
1.853543,17,2.033003
-1.128631,13,2.048627
7.810487,31,2.064252
-0.547887,16,2.079877
0.0977,10,2.079877
-2.162042,22,2.095503
3.742269,25,2.111128
-5.209424,8,2.126752
6.937949,28,2.142378
-5.260394,21,2.158002
11.7834,28,2.173627
0.840363,18,2.189252
-1.897618,20,2.204877
-9.662087,18,2.204877
-0.155832,13,2.220502
4.578689,19,2.236127
-0.126278,23,2.251752
-3.922984,21,2.267377
-3.604109,11,2.267377
-2.461789,13,2.283002
-7.012822,16,2.298627
-0.148312,13,2.298627
5.338332,20,2.314252
6.235535,26,2.329876
-3.661302,8,2.329876
-0.708194,15,2.345501
-2.77112,9,2.361126
1.88574,19,2.361126
0.24828,22,2.376752
-4.734206,14,2.392376
-3.752691,9,2.392376
-2.99018,15,2.408001
5.734083,21,2.423628
-5.083989,24,2.439251
-2.824577,26,2.454876
-3.113553,8,2.454876
-0.976527,12,2.470501
-8.059963,10,2.470501
5.575156,16,2.486126
6.868383,26,2.501751
-4.825527,12,2.501751
0.697354,12,2.517374
2.469634,16,2.533001
-8.299194,20,3.449772
5.194177,31,3.481025
-1.422559,12,3.481025
3.958562,17,3.496647
-8.481593,42,3.527927
-0.608256,10,3.527927
5.838759,34,3.559146
-2.983083,8,3.559146
2.465976,18,3.574771
8.485269,29,3.590396
2.441581,16,3.606021
0.066168,14,3.606021
8.990484,45,3.637271
-4.100702,22,3.652896
-5.227139,9,3.668525
0.409035,12,3.668525
-4.232125,14,3.684146
11.711942,25,3.699771
-7.330879,24,3.715396
11.33852,46,3.746646
1.650398,19,3.762271
8.389338,26,3.777896
-0.53375,23,3.793521
-3.143462,8,3.793521
-3.939494,28,3.809145
1.58691,15,3.82477
4.547656,20,3.842548
-3.050669,40,3.868199
4.497988,34,3.883825
-3.299422,22,3.899449
-1.925958,9,3.899449
-5.444412,13,3.915074
31.198379,31,3.930699
0.792035,13,3.946324
-3.525506,15,3.946324
2.148899,14,3.96195
-2.205092,12,3.977574
-0.431017,23,3.993199
-7.850583,30,4.008824
7.90703,25,4.024448
9.034471,27,4.040075
4.515409,19,4.055698
-1.159489,10,4.055698
27.443373,54,4.102573
-2.91533,8,4.102573
0.604659,20,4.118199
20.162255,52,4.149448
3.025933,12,4.149448
-1.85928,12,4.165074
-4.975157,14,4.180698
0.695948,17,4.180698
-0.31463,14,4.196323
-2.008658,10,4.196323
-1.554957,10,4.211948
8.547649,21,4.227573
-8.135011,20,4.243198
1.193488,21,4.243198
-0.908066,14,4.258823
2.954746,16,4.274449
-1.630431,9,4.274449
-3.321415,31,4.290074
4.160464,32,4.321323
6.54741,24,4.336947
-7.264208,22,4.352572
0.803896,27,4.368198
2.415064,19,4.383823
4.666991,20,4.399448
-9.869954,20,4.399448
2.435986,28,4.430697
-5.721896,11,4.430697
-0.612483,10,4.446322
5.98037,42,4.461947
2.668451,33,4.493197
-1.703398,8,4.493197
-4.54764,25,4.508822
-1.140983,10,4.508822
3.123631,18,4.524447
8.253688,19,4.540072
2.429247,13,4.555697
-3.36372,32,4.571322
3.504558,22,4.586947
4.963862,17,4.602572
-4.798291,13,4.602572
-4.684648,11,4.618197
3.803825,19,4.618197
-2.130288,15,4.633822
7.167896,22,4.649447
10.575652,25,4.665071
-0.80517,10,4.680696
-0.346919,21,4.680696
-1.888658,9,4.696321
5.29337,22,4.711954
0.524642,13,4.711954
3.524121,24,4.727571
1.479074,15,4.743196
3.354585,24,4.758821
14.386291,45,4.790071
-8.173593,33,5.485657
15.859919,50,5.516908
4.226187,27,5.548156
-1.402126,17,5.548156
30.562639,62,5.595032
11.318917,36,5.626281
2.771505,14,5.626281
-1.75948,12,5.641908
8.700235,36,5.657531
1.2677,17,5.673157
7.16032,21,5.688782
1.032996,13,5.704426
-2.4076,45,5.720032
5.997241,24,5.735715
-0.080718,20,5.751281
7.908668,18,5.766907
1.117579,19,5.782532
-1.255054,21,5.798156
16.552703,30,5.813781
3.171748,13,5.829407
22.701187,53,5.86849
35.846418,72,5.915365
18.825456,27,5.930992
6.179772,19,5.946689
8.799184,26,5.964684
11.812601,24,5.981679
5.958277,16,5.989942
17.695062,42,6.021194
-6.494806,20,6.021194
14.193708,37,6.052444
-0.985473,16,6.068069
-0.110399,9,6.068069
2.156167,13,6.083694
-4.74802,55,6.114943
1.930722,13,6.13057
8.223407,16,6.13057
-4.058658,20,6.146194
19.394562,67,6.193068
7.696319,28,6.208695
1.755801,13,6.22432
4.489634,15,6.22432
2.4772,25,6.239944
-1.321192,30,6.271194
8.300181,29,6.286819
5.491652,20,6.302444
6.484628,16,6.318069
19.207675,36,6.333694
-3.77988,10,6.349318
0.964377,12,6.349318
-2.392771,15,6.364944
0.563383,20,6.380569
8.419155,36,6.396194
0.063339,25,6.41182
4.163107,29,6.427444
-0.710302,22,6.443069
4.015882,14,6.458693
-2.606022,9,6.458693
5.827414,36,6.489943
4.452373,19,6.505566
33.933032,60,6.536817
4.414249,23,6.552442
18.61445,39,6.583692
6.429866,28,6.599317
14.599617,39,6.630566
-2.862809,14,6.630566
1.490055,16,6.646193
0.282369,14,6.661816
-5.221661,13,6.661816
5.663274,26,6.677441
-0.292834,13,6.693066
10.735989,36,6.724316
-3.906161,14,6.724316
14.330782,35,6.755566
5.437121,18,6.755566
6.305594,25,6.786816
-1.005513,17,6.786816
-0.697379,20,6.802441
12.354461,34,6.833691
21.141251,36,6.849316
4.513138,15,6.864941
4.437767,15,7.536814
0.583623,11,7.552475
16.253987,45,7.583697
17.785134,37,7.599327
24.691897,48,7.638732
22.659213,45,7.669984
3.999364,23,7.685609
1.980362,42,7.716859
-0.204922,15,7.716859
37.940299,68,7.763734
12.496914,40,7.790538
41.00222,100,7.85304
16.112884,43,7.884289
1.971605,15,7.899915
-1.251004,39,7.91554
1.10816,10,7.931165
5.3345,18,7.947853
5.277696,16,7.954902
0.267261,17,7.970529
-3.701364,58,8.00178
2.183793,13,8.017404
-0.326977,25,8.033029
6.131731,20,8.033029
89.247205,110,8.111154
19.725965,46,8.14241
-5.036123,13,8.158029
19.085095,73,8.204904
10.081954,43,8.236153
2.70409,16,8.236153
-1.562637,13,8.251779
5.740803,36,8.267404
27.064137,57,8.314278
0.068248,14,8.314278
15.842019,28,8.345528
5.685015,22,8.361153
3.344036,33,8.376778
7.147741,23,8.392404
13.52565,37,8.408028
9.588808,29,8.439278
69.020084,94,8.501778
-4.877384,16,8.501778
20.2124,32,8.533028
10.938433,24,8.548653
11.75422,30,8.564277
9.931346,21,8.579903
27.907971,65,8.626777
28.160028,68,8.673652
31.849002,47,8.704902
6.469304,24,8.720527
11.438392,39,8.736152
1.493918,73,8.783027
12.604573,37,8.814277
3.024666,16,8.829902
10.207137,26,8.845527
58.202344,73,8.884119
8.784179,35,9.590358
14.763513,48,9.621608
20.092712,43,9.652857
14.053495,40,9.684107
91.054494,125,9.762232
60.012309,67,9.809108
16.219585,54,9.853112
4.958424,93,9.915614
25.475632,37,9.93124
29.020154,81,9.993798
43.745837,58,10.024988
25.858211,32,10.040614
84.383458,102,10.118738
42.932794,55,10.149988
33.393142,43,10.181237
12.131236,37,10.212487
-3.044465,7,10.212487
30.357054,78,10.259362
20.994232,92,10.321862
55.897779,149,10.415612
12.97015,48,10.446862
177.661988,108,10.524987
97.915819,107,10.587487
32.6958,71,10.634362
4.229039,65,10.681236
5.466817,23,10.696861
17.479918,31,10.712486
49.942789,68,10.759361
14.930099,33,10.790609
24.626418,39,10.806236
3.289684,30,10.837486
7.052434,82,10.884361
39.664179,59,10.931235
43.18863,152,11.70496
49.954884,174,11.814335
28.771138,40,11.846508
30.616314,98,11.899407
111.863238,195,12.027543
13.268397,32,12.058793
