#{"env_id": "Walker2d-v2", "t_start": 1536354520.4883938}
r,l,t
-4.380252,18,1.163487
0.573055,28,1.179112
6.093396,23,1.194737
-4.580576,17,1.194737
-0.278023,15,1.210366
-5.804147,13,1.225987
-1.141017,20,1.241612
-10.517945,17,1.241612
-1.387295,21,1.257237
-8.744413,14,1.272862
-0.88798,26,1.288487
-5.069446,14,1.288487
-2.965936,19,1.304112
0.28293,27,1.319737
-2.316733,13,1.335363
5.955116,24,1.350987
1.117398,27,1.366612
2.242598,12,1.382236
-6.727076,16,1.382236
-1.162744,10,1.397861
-3.537037,12,1.397861
-4.764239,19,1.413485
-0.22156,27,1.429112
3.187286,15,1.444737
-6.702834,16,1.460361
-5.98827,21,1.475986
2.156508,27,1.491611
-2.081803,16,1.491611
-6.190974,16,1.507236
-5.201528,15,1.522861
3.427148,26,1.538486
-3.87102,22,1.554111
-10.724898,19,1.569736
-3.559328,22,1.585361
8.120339,24,1.600986
1.241087,13,1.600986
3.51369,13,1.616611
-3.493329,11,1.616611
-2.410834,9,1.632236
-8.701229,19,1.647861
-11.98753,15,1.647861
0.163611,21,1.663486
-2.390798,12,1.680187
-2.999188,14,1.686224
-0.739933,17,1.70185
-3.098826,19,1.70185
-4.278309,26,1.717476
0.506725,17,1.733101
-3.536741,11,1.748725
-2.421272,15,1.748725
5.728345,19,1.764351
-1.539647,21,1.779975
1.734072,11,1.779975
-7.833397,9,1.7956
3.134249,22,1.811225
-0.41278,13,1.811225
-0.972717,11,1.82685
13.464461,32,1.842475
-4.157658,12,1.8581
1.81334,15,1.8581
-6.069983,8,1.873725
-2.9212,9,1.873725
6.272071,30,1.88935
-1.19284,20,1.904975
-0.767546,19,1.9206
9.795961,24,1.936225
-0.563229,11,1.95185
-0.248103,17,1.95185
-3.366734,9,1.967475
-13.499539,20,1.9831
3.930601,26,1.998725
7.845731,23,2.014349
0.407951,12,2.014349
3.34649,16,2.029974
2.475008,11,2.029974
-4.737921,14,2.0456
3.775023,16,2.061224
0.506188,30,2.076849
10.465034,32,2.092474
3.817976,15,2.1081
-2.893283,15,2.123724
0.443058,18,2.123724
6.996517,23,2.139349
1.889795,13,2.154974
-6.380035,36,2.170599
-1.556654,19,2.186224
0.996612,14,2.201849
-1.47469,25,2.217474
-2.764878,22,2.233099
0.022691,23,2.248724
1.078626,12,2.248724
-0.359736,21,2.264349
0.485102,28,2.279974
12.520928,32,2.311224
-2.541676,8,2.311224
-2.433205,8,2.326849
-1.740516,30,2.342474
-3.18363,21,2.358099
13.100618,36,2.373724
-4.182061,26,2.389349
3.389968,17,2.404973
