#{"t_start": 1536321723.7465718, "env_id": "Hopper-v2"}
r,l,t
15.897948,20,1.800312
8.609922,12,1.800312
12.388739,15,1.815936
11.728717,16,1.831563
20.072293,20,1.847187
26.371428,38,1.878437
14.668393,17,1.894061
10.291252,13,1.909686
12.297058,30,1.925313
27.150853,25,1.940936
7.858767,11,1.956562
22.087098,19,1.972187
6.9409,15,1.987812
15.212508,20,2.003436
8.769434,11,2.003436
8.857572,12,2.019061
7.200529,10,2.034685
21.397139,30,2.050311
5.81662,11,2.065935
12.013209,15,2.065935
3.924475,14,2.081563
19.665491,20,2.097186
9.144077,12,2.112811
8.230654,12,2.128435
8.327532,12,2.128435
6.640471,9,2.144061
120.662733,65,2.190934
8.790614,12,2.20656
8.037509,9,2.20656
20.493289,21,2.222185
6.088894,14,2.23781
12.574894,17,2.253436
9.585096,22,2.26906
27.904231,31,2.284686
14.069048,16,2.30031
4.679676,15,2.324586
12.839038,17,2.327648
10.625482,12,2.343274
16.276278,19,2.358899
9.334699,24,2.374524
7.168488,12,2.390149
13.048589,14,2.390149
7.688718,9,2.405773
39.722011,36,2.437024
11.657186,14,2.437024
6.718789,13,2.452649
21.72503,19,2.468274
80.452019,69,2.530774
14.228273,16,2.530774
6.906896,9,2.5464
13.415973,29,2.562024
9.975121,11,2.577648
32.21953,31,2.593274
50.306366,42,2.640148
11.130174,13,2.640148
18.367888,19,2.655774
8.11448,21,2.671399
22.771637,22,2.687022
9.225182,32,2.718272
11.852796,13,2.718272
8.223806,10,2.733897
8.337216,13,2.749523
5.512593,14,2.749523
15.538974,17,2.765149
7.179907,19,2.780773
7.530326,10,2.796397
9.730517,13,2.796397
11.742278,13,2.812024
4.141778,8,2.812024
15.99428,24,2.843271
10.576356,12,2.843271
9.907695,23,2.858897
10.749963,13,2.874522
4.791052,9,2.874522
23.04861,23,2.905772
5.292113,20,2.921397
6.715363,12,2.921397
11.407598,27,2.937022
7.649713,11,2.952647
7.328052,11,2.952647
13.677242,24,2.983897
43.097152,48,3.015147
8.939952,13,3.030772
11.003616,13,3.030772
5.862555,14,3.046397
7.01529,9,3.062022
11.184439,13,3.062022
11.922574,16,3.077646
12.050026,13,3.093272
13.375915,34,3.108896
9.028262,15,3.124522
9.125125,11,3.140146
27.279974,25,3.155771
20.108282,20,3.171396
4.6633,12,3.171396
12.686386,20,3.187021
45.982561,31,3.218271
48.934455,35,3.249521
7.613272,24,3.265147
4.396965,8,3.265147
7.630084,15,3.280771
6.694979,15,3.296396
11.829499,15,3.296396
45.704092,32,3.327646
5.625076,17,3.343271
6.265909,12,3.343271
11.421456,18,3.358897
9.002715,11,3.374522
5.790235,13,3.390147
24.555965,29,4.65603
236.740163,120,4.74978
59.494929,48,4.796654
15.061873,20,4.812279
15.526195,21,4.827905
8.752824,17,4.843529
8.815794,19,4.859155
16.736034,15,4.87478
9.645254,17,4.890404
6.460692,10,4.890404
12.066422,13,4.90603
5.718161,9,4.90603
9.074418,11,4.921655
18.678409,32,4.952904
16.117748,23,4.968529
16.764069,17,4.984154
36.960661,33,4.999779
4.135386,8,5.015404
10.538839,16,5.031029
29.066317,33,5.046654
17.561646,23,5.077904
8.073767,26,5.093529
8.697306,11,5.109154
7.664754,12,5.109154
90.004255,50,5.156029
6.263654,9,5.156029
13.925236,20,5.171654
14.68443,14,5.187279
11.590399,20,5.202903
15.568016,20,5.218529
34.298275,30,5.249778
8.470736,24,5.265403
12.566297,14,5.281029
35.885444,44,5.312278
12.175943,15,5.327903
36.256873,30,5.343528
30.686557,26,5.359153
24.504594,42,5.406028
43.489878,31,5.429779
19.77357,21,5.445405
4.321247,10,5.445405
3.989298,15,5.461031
9.443652,15,5.476656
41.682592,30,5.507906
11.306163,13,5.507906
30.185488,26,5.539156
20.44449,31,5.554781
67.659973,45,5.601655
16.892963,16,5.617281
12.212284,20,5.632905
10.283293,12,5.632905
19.985115,20,5.648531
34.206322,34,5.679781
23.446417,33,5.711031
6.620509,10,5.711031
73.140521,56,5.757905
10.607784,19,5.77353
105.400221,58,5.820405
121.312888,63,5.882905
18.265062,20,5.89853
8.928574,12,5.89853
8.248561,12,5.914154
63.7361,38,5.945404
78.319015,55,5.992279
33.154772,24,6.007904
8.251296,12,6.02353
6.180337,9,6.02353
23.224979,33,6.05478
33.613875,28,6.086029
14.414774,22,6.101655
17.045946,17,6.117279
41.874377,31,6.132904
12.9533,18,6.148528
8.653957,11,6.164155
38.178571,34,6.195403
30.489722,42,6.226654
10.942177,13,6.242278
7.498577,10,6.242278
39.00985,31,6.273529
21.819285,20,6.289153
76.997737,45,6.328012
11.155654,13,6.343638
40.493891,56,7.337447
125.209203,63,7.384323
11.087955,13,7.399947
46.426555,28,7.415573
68.393194,41,7.462449
60.628874,46,7.493698
43.042426,32,7.524948
7.796143,10,7.524948
10.873226,13,7.540573
27.76486,21,7.556197
9.58037,11,7.556197
51.681839,32,7.587447
9.74026,25,7.603072
16.327381,16,7.618698
11.009016,13,7.634322
47.366942,36,7.665574
11.14863,12,7.665574
21.325598,20,7.681196
47.523834,28,7.712447
19.821196,22,7.728072
57.885854,40,7.759322
10.238563,34,7.790574
111.282526,69,7.837446
59.625514,36,7.868696
33.117972,28,7.899947
78.773268,45,7.931196
90.364021,61,7.978071
36.578945,51,8.024946
74.98009,87,8.087446
143.223446,82,8.165571
12.270928,14,8.165571
62.030133,38,8.212445
131.529454,68,8.259321
11.500204,15,8.274946
16.302762,17,8.29057
55.320707,40,8.326534
25.228313,23,8.343225
66.191184,40,8.374474
12.982136,27,8.390098
11.382667,13,8.405724
10.556133,12,8.405724
95.734336,55,8.455117
31.706569,23,8.470743
65.383782,38,8.501994
9.406886,11,8.517618
203.741756,100,8.595743
126.925518,70,8.658242
21.320847,24,8.673868
16.467008,16,8.689493
194.79672,87,8.751993
23.50389,29,8.783242
90.510832,57,8.830117
34.351413,26,8.845742
21.508425,25,8.876992
68.639576,41,8.908242
20.65546,25,8.923867
35.924713,29,8.955116
170.671602,97,9.968764
12.322826,14,9.968764
67.22049,40,10.015638
138.49899,70,10.062512
120.775954,71,10.125012
118.812033,66,10.171886
74.970634,48,10.218761
82.234227,55,10.265638
70.005629,41,10.296886
234.485383,121,10.390636
64.301863,39,10.430028
5.389893,7,10.430028
44.805136,31,10.461281
21.002935,27,10.476906
134.614315,81,10.539404
49.344351,28,10.570654
51.567349,32,10.601904
90.87784,59,10.64878
66.51227,43,10.680036
11.430293,17,10.695655
203.578686,93,10.758153
194.999529,110,10.836279
201.370912,97,10.898779
90.59991,53,10.945653
66.045834,39,10.961278
18.576133,32,10.992528
77.03353,44,11.023778
42.85884,26,11.039403
83.526798,47,11.070656
37.631463,37,11.101907
151.663143,79,11.164404
154.715495,74,11.226903
135.702432,69,11.273777
154.562798,76,11.328017
78.063894,47,11.359269
174.926543,91,11.424939
85.096162,60,11.45619
231.306479,108,12.284313
223.846236,111,12.358413
198.531044,94,12.420914
25.720193,21,12.436539
207.337653,103,12.499038
54.457961,37,12.530287
91.907519,61,12.577162
189.712954,96,12.639662
112.170555,65,12.686538
202.654792,96,12.749037
141.85644,90,12.811538
65.121849,39,12.827162
157.11152,81,12.889662
18.658454,17,12.905287
128.340244,70,12.952161
37.007279,26,12.967786
133.319468,69,13.014661
92.838764,53,13.04591
167.120004,80,13.092788
100.338872,59,13.139661
52.845599,32,13.155286
92.754626,52,13.186538
87.172275,50,13.233411
183.58398,89,13.295911
78.368131,49,13.327162
127.117245,67,13.374035
139.836498,68,13.405286
73.729599,44,13.443651
167.15357,79,13.490528
209.40049,92,13.553027
111.800079,61,14.327388
184.687489,97,14.38989
157.738811,75,14.452389
183.956968,84,14.499264
209.113205,114,14.577389
208.036324,94,14.639891
214.399951,95,14.70239
85.436533,54,14.749265
109.819147,62,14.796152
119.68634,75,14.843014
229.130034,102,14.921138
133.064428,71,14.968014
90.5168,53,14.999265
152.646124,78,15.046138
61.72907,37,15.077389
178.311286,86,15.139887
77.082355,44,15.171138
208.82982,95,15.233637
177.646779,93,15.296137
228.630668,122,15.389887
98.671347,58,15.429367
184.884569,96,15.491868
64.069726,38,15.523119
184.110566,88,15.585618
181.908902,83,15.632492
72.460269,58,15.679368
64.529671,38,15.710618
229.420258,101,16.499503
221.408126,101,16.577629
201.835476,90,16.640128
212.1909,98,16.702628
215.60348,92,16.765127
222.467239,97,16.827627
146.711826,80,16.890128
152.602675,94,16.952627
230.387517,107,17.030751
144.951227,74,17.077628
187.554122,85,17.140127
123.19308,70,17.187001
78.521776,45,17.21825
174.063009,80,17.280751
213.678385,99,17.343251
278.351199,133,17.429471
74.690287,44,17.460722
173.069581,80,17.523222
132.566586,66,17.570097
242.916987,121,17.640831
94.931462,53,17.687706
184.442723,93,17.750205
73.479708,44,17.781455
219.334814,102,17.843956
61.33141,37,17.875205
232.354507,112,18.703713
198.571242,88,18.766213
195.725807,90,18.844337
201.547194,89,18.906836
198.345675,90,18.969337
118.698747,63,19.000586
213.816739,93,19.07871
92.760532,52,19.10996
190.339803,95,19.17246
201.851871,90,19.23496
232.869856,116,19.313086
51.921439,31,19.344335
184.907415,86,19.39121
197.897381,89,19.461834
237.784004,116,19.539959
195.588304,95,19.602458
189.686337,89,19.664958
162.608966,80,19.727458
49.373497,30,19.743083
189.829057,87,19.809059
69.805006,43,19.829115
82.358328,47,19.860366
219.061633,109,19.938491
208.535443,95,20.004206
52.97613,32,20.035455
221.909799,104,20.842968
112.854624,68,20.889845
181.533822,90,20.952343
231.252958,102,21.014843
198.811411,89,21.077344
189.993971,85,21.139842
206.971169,91,21.202343
222.764986,101,21.264841
234.027366,120,21.342967
188.903087,89,21.405466
203.983063,93,21.476082
191.886568,86,21.522958
224.148388,99,21.601082
234.077139,110,21.679208
209.487475,97,21.741707
188.650639,92,21.804207
252.8379,119,21.882332
210.556034,96,21.944831
193.697272,92,22.007333
206.817262,92,22.069831
199.049327,88,22.132332
229.368681,108,22.938018
219.24971,101,23.016144
313.746385,128,23.094267
221.798732,103,23.172393
248.982757,105,23.234892
299.422156,138,23.328641
204.24439,91,23.391142
216.357536,101,23.46276
223.656412,96,23.525258
216.809295,106,23.591324
275.287309,139,23.685074
304.848192,131,23.778823
212.28687,94,23.841323
273.337212,112,23.919447
207.091822,95,23.981947
297.888266,120,24.060072
215.518719,99,24.138197
200.200866,95,24.200697
124.369574,65,24.231948
223.772286,102,24.310072
221.583558,96,25.10023
198.31221,90,25.16273
190.185899,88,25.209604
212.606974,92,25.272105
205.93339,94,25.342957
241.984144,105,25.421082
263.274831,108,25.483583
234.485196,100,25.561707
227.070972,102,25.624207
67.163009,40,25.655457
246.023233,104,25.733583
304.737543,134,25.811709
234.743722,97,25.889832
210.720067,95,25.952332
191.792644,89,26.014833
246.497221,108,26.092955
260.821978,104,26.155456
203.141288,94,26.217956
212.144038,93,26.280457
170.832177,78,26.342955
297.510622,126,26.4292
94.978209,53,27.226074
222.466589,94,27.288574
321.632421,123,27.359575
189.512297,85,27.422076
206.526796,96,27.484575
258.952311,104,27.562701
309.413601,132,27.656449
220.755318,97,27.718948
209.184592,94,27.78145
222.114893,93,27.843949
326.396774,140,27.953324
299.452884,121,28.031448
317.383813,133,28.109573
259.209012,104,28.187698
271.261197,114,28.265822
281.532745,115,28.343947
311.774406,136,28.444827
334.015283,137,28.538577
345.529541,149,29.374162
203.288613,94,29.437772
