#{"env_id": "InvertedPendulum-v2", "t_start": 1536416264.285589}
r,l,t
6.0,6,1.157235
7.0,7,1.157235
7.0,7,1.157235
9.0,9,1.172861
11.0,11,1.172861
6.0,6,1.172861
4.0,4,1.172861
5.0,5,1.172861
8.0,8,1.188484
8.0,8,1.188484
3.0,3,1.188484
16.0,16,1.20411
3.0,3,1.20411
7.0,7,1.20411
5.0,5,1.20411
7.0,7,1.20411
8.0,8,1.20411
5.0,5,1.219736
4.0,4,1.219736
6.0,6,1.219736
5.0,5,1.219736
6.0,6,1.219736
5.0,5,1.23536
6.0,6,1.23536
4.0,4,1.23536
14.0,14,1.23536
11.0,11,1.250985
9.0,9,1.250985
5.0,5,1.250985
14.0,14,1.266609
5.0,5,1.266609
13.0,13,1.266609
7.0,7,1.266609
5.0,5,1.266609
3.0,3,1.282235
8.0,8,1.282235
3.0,3,1.282235
4.0,4,1.282235
7.0,7,1.282235
5.0,5,1.282235
6.0,6,1.297859
13.0,13,1.297859
7.0,7,1.297859
4.0,4,1.297859
5.0,5,1.313485
5.0,5,1.313485
6.0,6,1.313485
4.0,4,1.313485
4.0,4,1.313485
21.0,21,1.329109
6.0,6,1.329109
8.0,8,1.329109
5.0,5,1.329109
11.0,11,1.344734
6.0,6,1.344734
7.0,7,1.344734
5.0,5,1.344734
5.0,5,1.344734
8.0,8,1.36036
14.0,14,1.36036
6.0,6,1.36036
10.0,10,1.375983
11.0,11,1.375983
15.0,15,1.375983
6.0,6,1.391608
12.0,12,1.391608
10.0,10,1.391608
7.0,7,1.407235
6.0,6,1.407235
5.0,5,1.407235
5.0,5,1.407235
6.0,6,1.407235
7.0,7,1.422858
14.0,14,1.422858
5.0,5,1.422858
11.0,11,1.422858
5.0,5,1.438483
5.0,5,1.438483
8.0,8,1.438483
6.0,6,1.438483
19.0,19,1.454108
4.0,4,1.454108
6.0,6,1.454108
9.0,9,1.454108
6.0,6,1.469733
3.0,3,1.469733
5.0,5,1.469733
28.0,28,1.485359
6.0,6,1.485359
6.0,6,1.485359
3.0,3,1.485359
11.0,11,1.500983
6.0,6,1.500983
5.0,5,1.500983
6.0,6,1.500983
15.0,15,1.516608
8.0,8,1.516608
5.0,5,1.516608
8.0,8,1.516608
14.0,14,1.532234
10.0,10,1.532234
5.0,5,1.532234
9.0,9,1.532234
18.0,18,1.547859
5.0,5,1.547859
5.0,5,1.547859
11.0,11,1.563483
11.0,11,1.563483
6.0,6,1.563483
5.0,5,1.563483
6.0,6,1.579109
8.0,8,1.579109
4.0,4,1.579109
10.0,10,1.579109
9.0,9,1.594734
11.0,11,1.594734
12.0,12,1.594734
6.0,6,1.594734
6.0,6,1.610358
26.0,26,1.610358
12.0,12,1.625983
5.0,5,1.625983
9.0,9,1.625983
4.0,4,1.625983
11.0,11,1.641609
8.0,8,1.641609
11.0,11,1.641609
7.0,7,1.657233
7.0,7,1.657233
11.0,11,1.657233
5.0,5,1.657233
7.0,7,1.657233
7.0,7,1.672858
11.0,11,1.672858
4.0,4,1.672858
6.0,6,1.672858
12.0,12,1.688482
9.0,9,1.688482
10.0,10,1.688482
4.0,4,1.688482
6.0,6,1.704108
9.0,9,1.704108
17.0,17,1.704108
6.0,6,1.719734
16.0,16,1.719734
4.0,4,1.719734
10.0,10,1.735357
4.0,4,1.735357
5.0,5,1.735357
10.0,10,1.735357
6.0,6,1.735357
11.0,11,1.750982
16.0,16,1.750982
8.0,8,1.750982
5.0,5,1.766608
7.0,7,1.766608
11.0,11,1.766608
10.0,10,1.766608
4.0,4,1.782233
6.0,6,1.787651
6.0,6,1.79065
3.0,3,1.791648
10.0,10,1.79669
3.0,3,1.79669
4.0,4,1.79669
6.0,6,1.79669
5.0,5,1.79669
7.0,7,1.79669
10.0,10,1.812315
12.0,12,1.812315
8.0,8,1.812315
6.0,6,1.812315
7.0,7,1.82794
7.0,7,1.82794
6.0,6,1.82794
20.0,20,1.843565
9.0,9,1.843565
5.0,5,1.843565
10.0,10,1.859191
5.0,5,1.859191
5.0,5,1.859191
6.0,6,1.859191
6.0,6,1.859191
14.0,14,1.874816
5.0,5,1.874816
4.0,4,1.874816
8.0,8,1.874816
4.0,4,1.874816
4.0,4,1.874816
10.0,10,1.890441
9.0,9,1.890441
21.0,21,1.906066
4.0,4,1.906066
3.0,3,1.906066
5.0,5,1.906066
4.0,4,1.906066
17.0,17,1.921691
3.0,3,1.921691
7.0,7,1.921691
3.0,3,1.921691
5.0,5,1.921691
11.0,11,1.937315
10.0,10,1.937315
5.0,5,1.937315
5.0,5,1.937315
6.0,6,1.952941
5.0,5,1.952941
6.0,6,1.952941
6.0,6,1.952941
5.0,5,1.952941
8.0,8,1.952941
3.0,3,1.968565
9.0,9,1.968565
7.0,7,1.968565
4.0,4,1.968565
6.0,6,1.968565
5.0,5,1.984191
3.0,3,1.984191
11.0,11,1.984191
4.0,4,1.984191
13.0,13,1.999816
10.0,10,1.999816
6.0,6,1.999816
5.0,5,1.999816
6.0,6,1.999816
5.0,5,2.015441
7.0,7,2.015441
9.0,9,2.015441
3.0,3,2.015441
7.0,7,2.015441
5.0,5,2.031066
16.0,16,2.031066
8.0,8,2.031066
6.0,6,2.046689
3.0,3,2.046689
7.0,7,2.046689
6.0,6,2.046689
3.0,3,2.046689
9.0,9,2.046689
10.0,10,2.062315
7.0,7,2.062315
7.0,7,2.062315
8.0,8,2.062315
4.0,4,2.07794
10.0,10,2.07794
16.0,16,2.07794
11.0,11,2.093566
6.0,6,2.093566
6.0,6,2.093566
5.0,5,2.093566
4.0,4,2.093566
18.0,18,2.109189
11.0,11,2.109189
12.0,12,2.124813
6.0,6,2.124813
3.0,3,2.124813
3.0,3,2.124813
8.0,8,2.124813
6.0,6,2.124813
14.0,14,2.14044
9.0,9,2.14044
6.0,6,2.14044
14.0,14,2.156064
6.0,6,2.156064
4.0,4,2.156064
5.0,5,2.156064
8.0,8,2.17169
23.0,23,3.031071
4.0,4,3.031071
7.0,7,3.046698
9.0,9,3.046698
24.0,24,3.062324
9.0,9,3.062324
8.0,8,3.062324
8.0,8,3.062324
32.0,32,3.077947
11.0,11,3.093572
14.0,14,3.093572
7.0,7,3.093572
22.0,22,3.109198
24.0,24,3.124822
23.0,23,3.124822
10.0,10,3.140447
24.0,24,3.140447
15.0,15,3.156072
17.0,17,3.156072
22.0,22,3.171697
5.0,5,3.171697
11.0,11,3.187322
9.0,9,3.187322
26.0,26,3.202949
18.0,18,3.202949
10.0,10,3.218572
14.0,14,3.218572
15.0,15,3.218572
24.0,24,3.234197
30.0,30,3.249822
11.0,11,3.249822
6.0,6,3.265446
15.0,15,3.265446
16.0,16,3.265446
17.0,17,3.281072
4.0,4,3.281072
4.0,4,3.281072
5.0,5,3.281072
5.0,5,3.296697
13.0,13,3.296697
15.0,15,3.296697
13.0,13,3.312323
8.0,8,3.312323
17.0,17,3.327948
14.0,14,3.327948
5.0,5,3.327948
4.0,4,3.327948
4.0,4,3.327948
20.0,20,3.343571
6.0,6,3.343571
24.0,24,3.359196
14.0,14,3.359196
8.0,8,3.374821
9.0,9,3.374821
7.0,7,3.374821
14.0,14,3.390448
9.0,9,3.390448
11.0,11,3.390448
21.0,21,3.406071
8.0,8,3.406071
11.0,11,3.406071
19.0,19,3.421696
6.0,6,3.421696
8.0,8,3.421696
5.0,5,3.437321
19.0,19,3.437321
10.0,10,3.437321
16.0,16,3.452946
11.0,11,3.452946
16.0,16,3.468573
7.0,7,3.468573
6.0,6,3.468573
4.0,4,3.468573
9.0,9,3.484196
7.0,7,3.484196
10.0,10,3.484196
17.0,17,3.499821
5.0,5,3.499821
6.0,6,3.499821
10.0,10,3.499821
10.0,10,3.515448
12.0,12,3.515448
5.0,5,3.515448
5.0,5,3.515448
14.0,14,3.531071
5.0,5,3.531071
10.0,10,3.531071
7.0,7,3.531071
5.0,5,3.546696
14.0,14,3.546696
5.0,5,3.546696
5.0,5,3.546696
4.0,4,3.56232
6.0,6,3.56232
5.0,5,3.56232
8.0,8,3.56232
10.0,10,3.577946
20.0,20,3.577946
4.0,4,3.577946
6.0,6,3.577946
11.0,11,3.593571
13.0,13,3.593571
6.0,6,3.593571
16.0,16,3.609195
8.0,8,3.609195
9.0,9,3.609195
4.0,4,3.62482
15.0,15,3.62482
10.0,10,3.62482
4.0,4,3.62482
7.0,7,3.640445
5.0,5,3.640445
14.0,14,3.640445
13.0,13,3.65607
7.0,7,3.65607
11.0,11,3.65607
7.0,7,3.65607
9.0,9,3.671695
5.0,5,3.671695
15.0,15,3.671695
6.0,6,3.671695
6.0,6,3.68732
12.0,12,3.68732
7.0,7,3.68732
13.0,13,3.702945
12.0,12,3.702945
7.0,7,3.702945
11.0,11,3.718569
8.0,8,3.718569
6.0,6,3.718569
6.0,6,3.718569
11.0,11,3.734194
4.0,4,3.734194
15.0,15,3.734194
29.0,29,3.749819
7.0,7,3.749819
10.0,10,3.765444
25.0,25,3.765444
6.0,6,3.765444
7.0,7,3.784687
