loss_kl,EpThisIter,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_vf_loss,loss_pol_entpen,loss_pol_surr,EpLenMean,EpRewMean,loss_ent,TimestepsSoFar
0.0659242,41,0.925752200186,9052,386.2812969684601,0.0991791,0.0,0.0139144,50.0,-6.65601445941,-3.57273,452600
0.0352288,41,0.93755703792,9093,388.0817725658417,0.100798,0.0,-0.0193747,50.0,-6.81377916868,-3.57712,454650
0.0294667,41,0.943205967546,9134,389.81252789497375,0.0749632,0.0,-0.0180655,50.0,-6.73741090711,-3.55599,456700
0.0275308,41,0.950875613838,9175,391.56232738494873,0.0755652,0.0,-0.0241414,50.0,-6.51171207993,-3.56716,458750
0.0315727,41,0.93037249893,9216,393.28819489479065,0.0589059,0.0,-0.015111,50.0,-6.44995167451,-3.57442,460800
0.0446829,40,0.916710950434,9256,395.07122445106506,0.0874921,0.0,-0.0180326,50.0,-6.35208466257,-3.55424,462800
0.0322339,41,0.939207665622,9297,396.79771661758423,0.082465,0.0,-0.00577458,50.0,-7.09206725347,-3.56259,464850
0.0342022,41,0.94056211412,9338,398.5468544960022,0.064649,0.0,-0.0232598,50.0,-7.33038004474,-3.55631,466900
0.0333238,41,0.942557729781,9379,400.28835344314575,0.0865568,0.0,-0.0173229,50.0,-7.12237345689,-3.58664,468950
0.0400203,41,0.935261078179,9420,402.0338990688324,0.0827465,0.0,-0.00193308,50.0,-6.85483805115,-3.58018,471000
0.0278226,41,0.933116078377,9461,403.7881565093994,0.0875991,0.0,-0.0128673,50.0,-6.56089046844,-3.58334,473050
0.0327843,41,0.948084481061,9502,405.5323612689972,0.073008,0.0,-0.018684,50.0,-6.15068436167,-3.57167,475100
0.0363441,41,0.934172309935,9543,407.2658886909485,0.0800759,0.0,-0.0207297,50.0,-6.84157027431,-3.57358,477150
0.0377448,41,0.935743272305,9584,409.01600217819214,0.108829,0.0,-0.0213429,50.0,-7.3542008636,-3.57256,479200
0.0267031,41,0.933200784028,9625,410.7663197517395,0.0947099,0.0,-0.0131638,50.0,-7.44190889298,-3.57156,481250
0.0543349,41,0.929130874574,9666,412.51584553718567,0.106557,0.0,-0.00446373,50.0,-7.25245678513,-3.58344,483300
0.0303119,41,0.927343115211,9707,414.2583613395691,0.096066,0.0,-0.0282488,50.0,-7.1505108782,-3.61648,485350
0.556458,41,0.926366865635,9748,416.00385642051697,0.0950897,0.0,0.134195,50.0,-7.29108328033,-3.63444,487400
0.0315865,41,0.910770915449,9789,417.72674202919006,0.11226,0.0,-0.0110216,50.0,-6.74993740275,-3.6685,489450
0.0362123,41,0.899764098227,9830,419.4844033718109,0.128541,0.0,-0.0158241,50.0,-6.70235437531,-3.68331,491500
0.0344211,41,0.916346415877,9871,421.21907019615173,0.106325,0.0,-0.011341,50.0,-7.08356759304,-3.67246,493550
0.0277468,41,0.936040379107,9912,422.9727463722229,0.108816,0.0,-0.0118809,50.0,-7.71313648115,-3.67802,495600
0.0316978,41,0.910536952317,9953,424.6963300704956,0.105202,0.0,-0.0141984,50.0,-7.69016239082,-3.68005,497650
0.0768372,41,0.903722465038,9994,426.44643235206604,0.122086,0.0,-0.0214588,50.0,-7.46433233779,-3.6903,499700
0.0381001,41,0.899440251291,10035,428.1876747608185,0.162251,0.0,0.00602358,50.0,-7.48742865769,-3.68926,501750
0.0250402,41,0.916079461575,10076,429.9381742477417,0.132154,0.0,-0.014489,50.0,-7.16243758575,-3.70738,503800
0.0299893,41,0.920412756503,10117,431.67879152297974,0.152279,0.0,-0.017263,50.0,-7.41676274399,-3.71731,505850
0.0494536,41,0.9021037817,10158,433.4374678134918,0.17657,0.0,0.0170809,50.0,-7.57828812063,-3.74684,507900
0.0306695,41,0.934437267482,10199,435.156711101532,0.11112,0.0,-0.014728,50.0,-7.67336045421,-3.75551,509950
0.0454238,41,0.928849212825,10240,436.90684843063354,0.177719,0.0,-0.00458158,50.0,-7.63702629028,-3.75213,512000
0.0328873,40,0.931520342827,10280,438.6436171531677,0.138461,0.0,-0.00284709,50.0,-7.72744640444,-3.76889,514000
0.0318484,41,0.898724041879,10321,440.40692687034607,0.190617,0.0,-0.005859,50.0,-7.45349631691,-3.77628,516050
0.0215157,41,0.92198766768,10362,442.14437985420227,0.156664,0.0,-0.00591767,50.0,-7.64858785513,-3.76709,518100
0.0213808,41,0.917356267571,10403,443.8672664165497,0.190532,0.0,-0.0200555,50.0,-7.52453794781,-3.74257,520150
0.0325622,41,0.912667959929,10444,445.5936243534088,0.174198,0.0,-0.00232932,50.0,-7.30321048259,-3.74919,522200
0.0602697,41,0.942745730281,10485,447.3596293926239,0.11084,0.0,-0.00155131,50.0,-7.19608573848,-3.76124,524250
0.0364372,41,0.901871658862,10526,449.09515476226807,0.203137,0.0,0.00318932,50.0,-7.17542605262,-3.77876,526300
0.0302738,41,0.914726704359,10567,450.8442852497101,0.157333,0.0,-0.0143374,50.0,-7.48550642763,-3.76626,528350
0.0296403,41,0.922260425985,10608,452.5798008441925,0.143179,0.0,-0.0217542,50.0,-7.38658359024,-3.76995,530400
0.0304636,41,0.909559801221,10649,454.33693170547485,0.11867,0.0,-0.0126077,50.0,-7.21037001197,-3.73416,532450
0.0783075,41,0.900865979493,10690,456.06230068206787,0.189066,0.0,0.0324272,50.0,-7.11616402136,-3.73099,534500
0.0412107,41,0.928384780884,10731,457.83114767074585,0.191963,0.0,-0.00962762,50.0,-7.24723979696,-3.75818,536550
0.0627756,41,0.852973818779,10772,459.56074023246765,0.217991,0.0,-0.0172174,50.0,-7.20327473111,-3.77369,538600
0.0458175,41,0.88834503293,10813,461.31294322013855,0.193533,0.0,-0.0101614,50.0,-7.27476471867,-3.77972,540650
0.0370405,41,0.897135645151,10854,463.04748344421387,0.204696,0.0,-0.0164001,50.0,-7.483111137,-3.77403,542700
0.0559106,41,0.91962197423,10895,464.7997932434082,0.142334,0.0,-0.00199422,50.0,-7.52401770276,-3.76365,544750
0.0309874,41,0.885136336088,10936,466.54699182510376,0.262012,0.0,-0.00603506,50.0,-7.3857923733,-3.79527,546800
0.0549301,41,0.909331507981,10977,468.2967917919159,0.198072,0.0,-0.00946836,50.0,-7.01828326766,-3.80513,548850
0.0379415,41,0.906533718109,11018,470.0244104862213,0.227273,0.0,-0.0124956,50.0,-7.58559729562,-3.82394,550900
0.0494446,41,0.897385388613,11059,471.76630306243896,0.207277,0.0,0.00029369,50.0,-7.16831195635,-3.81983,552950
0.0549356,41,0.894829921424,11100,473.5087921619415,0.189261,0.0,-0.00921908,50.0,-7.01347744207,-3.83338,555000
0.0323717,41,0.897282391787,11141,475.251366853714,0.175217,0.0,-0.0101383,50.0,-6.77014755294,-3.84153,557050
0.041074,41,0.91885329783,11182,476.98496317863464,0.205159,0.0,-0.0196895,50.0,-7.16694537931,-3.86277,559100
0.0360057,41,0.878066107631,11223,478.73821449279785,0.224407,0.0,-0.00423947,50.0,-7.194519731,-3.86704,561150
0.045566,41,0.903827048838,11264,480.46921277046204,0.222523,0.0,0.00407269,50.0,-7.43420509686,-3.88682,563200
0.0607884,40,0.905684657395,11304,482.2185637950897,0.238134,0.0,0.00173877,50.0,-7.84374328486,-3.89657,565200
0.0337601,41,0.90526445955,11345,483.9693613052368,0.178104,0.0,-0.0140972,50.0,-7.62458815408,-3.88634,567250
0.0445291,41,0.904832527041,11386,485.7379868030548,0.232295,0.0,0.00603429,50.0,-7.65094706342,-3.89027,569300
0.0266495,41,0.901708677411,11427,487.46937370300293,0.22662,0.0,-0.00929925,50.0,-7.65748984433,-3.89502,571350
0.044364,41,0.872867524624,11468,489.22639322280884,0.284843,0.0,0.00483182,50.0,-7.29359183293,-3.89607,573400
0.0546422,41,0.8863806054,11509,490.9557890892029,0.347101,0.0,0.00818812,50.0,-7.54170351474,-3.89113,575450
0.0527983,41,0.898711740971,11550,492.69635581970215,0.246398,0.0,0.0114564,50.0,-7.33117038707,-3.9096,577500
0.0253891,41,0.89019856602,11591,494.4411196708679,0.262089,0.0,-0.00777132,50.0,-7.55925952571,-3.88812,579550
0.050503,41,0.87076921761,11632,496.19626569747925,0.243449,0.0,9.22391e-05,50.0,-7.23453883955,-3.91961,581600
0.0546937,41,0.884075239301,11673,497.937579870224,0.259301,0.0,-0.00676026,50.0,-7.10471506972,-3.92062,583650
0.0263544,41,0.898512393236,11714,499.68731331825256,0.214374,0.0,-0.0116408,50.0,-7.27619337577,-3.89172,585700
0.0341252,41,0.889122650027,11755,501.4131586551666,0.282194,0.0,0.00212027,50.0,-7.43274362718,-3.88376,587750
0.0207058,41,0.887183301151,11796,503.165025472641,0.316125,0.0,-0.0166925,50.0,-7.41772278948,-3.89478,589800
0.0348799,41,0.899968937039,11837,504.89667558670044,0.196693,0.0,-0.0133643,50.0,-7.29569792674,-3.92586,591850
0.0330508,41,0.913387157023,11878,506.659250497818,0.20715,0.0,0.00394504,50.0,-7.18980040806,-3.94078,593900
0.0298431,41,0.832120493054,11919,508.47016406059265,0.320316,0.0,-0.00126897,50.0,-7.48252212554,-3.93378,595950
0.0366752,41,0.935083761811,11960,510.20673060417175,0.137196,0.0,-0.00801713,50.0,-7.59742754637,-3.94833,598000
0.0277554,41,0.877496153116,12001,511.94440817832947,0.232087,0.0,-0.00183075,50.0,-7.32779331196,-3.96313,600050
0.0517017,41,0.908564388752,12042,513.695549249649,0.229781,0.0,0.00454654,50.0,-7.28473998419,-3.96272,602100
0.0279597,41,0.878903619945,12083,515.4376358985901,0.278534,0.0,-0.000627836,50.0,-7.09678055711,-3.9685,604150
0.0204917,41,0.902214832604,12124,517.1884064674377,0.264798,0.0,-0.00624032,50.0,-7.03827589425,-3.96647,606200
0.0600879,41,0.895028680563,12165,518.9256920814514,0.260466,0.0,0.0100696,50.0,-6.91976482032,-3.95676,608250
0.0501422,41,0.879294924438,12206,520.6647639274597,0.269029,0.0,0.00839206,50.0,-7.28440417543,-3.96748,610300
0.0488165,41,0.866184085608,12247,522.4064254760742,0.337275,0.0,0.0017003,50.0,-7.4544778631,-3.9632,612350
0.0792282,41,0.847590833902,12288,524.156135559082,0.369501,0.0,0.0211905,50.0,-7.32759630597,-3.94024,614400
0.0520304,40,0.888080604374,12328,525.8905827999115,0.290257,0.0,-0.00457281,50.0,-7.41153426208,-3.90542,616400
0.0383441,41,0.859440535307,12369,527.6253483295441,0.320847,0.0,-0.00738647,50.0,-7.42228257259,-3.89756,618450
0.0458705,41,0.89547546953,12410,529.36692070961,0.241007,0.0,0.0030816,50.0,-7.52273000247,-3.87821,620500
0.0598919,41,0.875371985137,12451,531.1167504787445,0.325868,0.0,0.00247749,50.0,-7.70529919663,-3.89239,622550
0.0390532,41,0.865890607238,12492,532.8675482273102,0.257745,0.0,-0.00600107,50.0,-7.71902953896,-3.92723,624600
0.0302499,41,0.89711509645,12533,534.6164124011993,0.214643,0.0,-0.00877836,50.0,-7.38674931626,-3.91887,626650
0.0362538,41,0.895632445812,12574,536.3441214561462,0.274476,0.0,0.00167183,50.0,-7.28935916198,-3.90178,628700
0.0215661,41,0.892892993987,12615,538.0940051078796,0.21496,0.0,-0.0148737,50.0,-7.22669104443,-3.91313,630750
0.0562679,41,0.892713859677,12656,539.8284397125244,0.210202,0.0,-0.00582008,50.0,-7.23258141622,-3.91351,632800
0.0319219,41,0.911444395781,12697,541.5781991481781,0.207411,0.0,0.00277793,50.0,-7.43825058014,-3.91505,634850
0.0441876,41,0.906002104282,12738,543.321702003479,0.179265,0.0,-0.00104974,50.0,-7.50611915575,-3.90819,636900
0.0439455,41,0.880435861647,12779,545.0783331394196,0.258636,0.0,-0.00843934,50.0,-7.37677135729,-3.90322,638950
0.0201299,41,0.876941122115,12820,546.8129086494446,0.345706,0.0,-0.0174061,50.0,-7.47385309937,-3.91348,641000
0.0289008,41,0.814275324345,12861,548.5631184577942,0.478619,0.0,-0.0107653,50.0,-7.33537341658,-3.95386,643050
0.0430141,41,0.88559448719,12902,550.305572271347,0.359125,0.0,0.0047417,50.0,-7.53345344487,-3.92229,645100
0.0311278,41,0.868059754372,12943,552.0471904277802,0.380128,0.0,-0.0111629,50.0,-7.7154384166,-3.93453,647150
0.0298638,41,0.8439591676,12984,553.7979135513306,0.422051,0.0,-0.00474576,50.0,-7.26286373848,-3.92159,649200
0.0506861,41,0.865955337882,13025,555.5310883522034,0.271164,0.0,0.00484357,50.0,-7.07112831143,-3.9386,651250
0.0562513,41,0.893070779741,13066,557.2725811004639,0.262507,0.0,0.00650909,50.0,-6.8253479811,-3.94419,653300
0.0423844,41,0.871661633253,13107,559.0234224796295,0.355244,0.0,0.00473125,50.0,-7.29322479421,-3.9372,655350
0.0604974,41,0.878072783351,13148,560.7895605564117,0.265543,0.0,0.00661242,50.0,-7.47864264696,-3.94694,657400
0.044643,41,0.903291873634,13189,562.531263589859,0.247463,0.0,0.009926,50.0,-7.59134659769,-3.95355,659450
0.0326706,41,0.89107747376,13230,564.2717227935791,0.328271,0.0,-0.00114688,50.0,-7.51476126936,-3.94613,661500
0.0379234,41,0.851280227304,13271,566.0228731632233,0.470126,0.0,0.00598804,50.0,-7.85938900144,-3.94556,663550
0.0224935,41,0.881429687142,13312,567.7687511444092,0.365521,0.0,-0.00723309,50.0,-7.79688988131,-3.96159,665600
0.0286851,40,0.896075300872,13352,569.5314149856567,0.285543,0.0,-0.00390843,50.0,-7.31120773092,-3.97143,667600
0.0318693,41,0.898346602917,13393,571.2815675735474,0.236283,0.0,-0.0117909,50.0,-7.16816830109,-3.97554,669650
0.022226,41,0.850902795792,13434,573.0162298679352,0.460608,0.0,-0.0114271,50.0,-7.58704040551,-3.95413,671700
0.0261462,41,0.858719244599,13475,574.7685189247131,0.378958,0.0,-0.0100208,50.0,-7.72158719829,-3.9611,673750
0.0521943,41,0.89613198489,13516,576.5001518726349,0.312938,0.0,-1.80029e-05,50.0,-7.65670997151,-3.92523,675800
0.031561,41,0.87186421454,13557,578.2499287128448,0.347747,0.0,-0.011113,50.0,-7.47278150989,-3.91222,677850
0.0279681,41,0.895269036293,13598,580.0004894733429,0.298517,0.0,0.0019618,50.0,-7.28555950595,-3.90586,679900
0.0296938,41,0.85345928371,13639,581.7346391677856,0.333968,0.0,-0.0104606,50.0,-7.34293441544,-3.90488,681950
0.0431408,41,0.892725475132,13680,583.484837770462,0.245352,0.0,0.00470145,50.0,-7.27242962209,-3.90724,684000
0.0369045,41,0.865006551147,13721,585.2193577289581,0.44211,0.0,0.000849258,50.0,-7.34482467117,-3.89118,686050
0.0557954,41,0.888328947127,13762,586.9726932048798,0.373724,0.0,0.0248919,50.0,-7.31765461556,-3.88156,688100
0.034136,41,0.868358522654,13803,588.7114381790161,0.291139,0.0,-0.00918769,50.0,-7.3574285104,-3.87075,690150
0.0461623,41,0.879767075181,13844,590.4531648159027,0.398025,0.0,-0.00229738,50.0,-7.8874353077,-3.90132,692200
0.0645568,41,0.876320570707,13885,592.2029683589935,0.330405,0.0,0.0202411,50.0,-7.7780525733,-3.88917,694250
0.0254611,41,0.915331475437,13926,593.9391825199127,0.277387,0.0,-0.0129109,50.0,-7.89760599036,-3.89178,696300
0.0313623,41,0.882029294968,13967,595.6907827854156,0.343151,0.0,-0.000396408,50.0,-7.87754665116,-3.90133,698350
0.029379,41,0.849027872086,14008,597.4221546649933,0.536798,0.0,-0.00634811,50.0,-7.58790916044,-3.90034,700400
0.0224465,41,0.818179726601,14049,599.1567220687866,0.504427,0.0,-0.0114467,50.0,-7.49690563847,-3.90589,702450
0.0320788,41,0.887099675834,14090,600.9069168567657,0.332727,0.0,-0.0131324,50.0,-7.54609893782,-3.91975,704500
0.0385224,41,0.862270236015,14131,602.6602034568787,0.394667,0.0,0.00720932,50.0,-7.36235711016,-3.93387,706550
0.0304263,41,0.874472230673,14172,604.3909347057343,0.373177,0.0,-0.0036012,50.0,-7.04419701639,-3.93929,708600
0.0362593,41,0.848983690143,14213,606.1251623630524,0.524981,0.0,-0.00521106,50.0,-7.31191617307,-3.93508,710650
0.0276974,41,0.87906164676,14254,607.8592550754547,0.437516,0.0,-0.0117251,50.0,-7.61977795137,-3.92609,712700
0.036913,41,0.845967009664,14295,609.6100628376007,0.559981,0.0,-0.000114152,50.0,-7.58457037657,-3.91711,714750
0.0274714,41,0.889921158552,14336,611.3525507450104,0.240997,0.0,-0.0170671,50.0,-7.44092369744,-3.89298,716800
0.0449119,40,0.867650181055,14376,613.0945022106171,0.325775,0.0,0.00126507,50.0,-7.13757191203,-3.87082,718800
0.0293817,41,0.934008419514,14417,614.8290979862213,0.229107,0.0,-0.0125831,50.0,-7.48153598588,-3.8622,720850
0.0376734,41,0.889741100371,14458,616.5794653892517,0.291026,0.0,-1.04359e-05,50.0,-7.21265370365,-3.83513,722900
0.041919,41,0.915593668818,14499,618.3219501972198,0.226796,0.0,-0.0104648,50.0,-7.03924539082,-3.83814,724950
0.0268206,41,0.918931186199,14540,620.0651609897614,0.222371,0.0,-0.00449695,50.0,-6.99899309063,-3.82146,727000
0.0304477,41,0.862459629774,14581,621.8125998973846,0.270482,0.0,-0.00510067,50.0,-6.97972384707,-3.79362,729050
0.0599042,41,0.877042360604,14622,623.5634129047394,0.285813,0.0,0.0110931,50.0,-7.03129819988,-3.822,731100
0.033068,41,0.867584422231,14663,625.2892725467682,0.419605,0.0,-0.00974973,50.0,-7.03078907001,-3.82226,733150
0.048374,41,0.89032394439,14704,627.0830330848694,0.281758,0.0,0.00740701,50.0,-7.34014624992,-3.80207,735200
0.0520098,41,0.880404569209,14745,628.8242816925049,0.312002,0.0,0.0113552,50.0,-7.37565559028,-3.81714,737250
0.0445858,41,0.849236026406,14786,630.5784397125244,0.378819,0.0,0.0083588,50.0,-7.53441603139,-3.83146,739300
0.0348147,41,0.892861910164,14827,632.3125805854797,0.257493,0.0,0.000302604,50.0,-7.30170153276,-3.8585,741350
0.0470668,41,0.880990460515,14868,634.062422990799,0.443185,0.0,0.0134345,50.0,-7.21770302612,-3.85227,743400
0.0340142,41,0.860035687685,14909,635.7975223064423,0.380152,0.0,-0.00870024,50.0,-7.31935061046,-3.89024,745450
0.0332595,41,0.891410447657,14950,637.5482385158539,0.395261,0.0,-0.0155151,50.0,-7.46615830944,-3.9099,747500
0.0481486,41,0.853283107281,14991,639.2817509174347,0.364552,0.0,0.000663876,50.0,-7.25727421855,-3.9034,749550
0.0453401,41,0.866772636771,15032,641.0371236801147,0.403985,0.0,-0.00183412,50.0,-7.29205063354,-3.91105,751600
0.0209075,41,0.835320055485,15073,642.7699601650238,0.562154,0.0,-0.00632262,50.0,-7.24083541155,-3.93224,753650
0.0293696,41,0.846897944808,15114,644.5155963897705,0.507996,0.0,0.00316763,50.0,-7.33141709932,-3.93099,755700
0.0346766,41,0.867549851537,15155,646.249993801117,0.413318,0.0,0.00894095,50.0,-7.40320137333,-3.93652,757750
0.0446143,41,0.88748434931,15196,648.0004556179047,0.3813,0.0,0.0116181,50.0,-7.33446027586,-3.95303,759800
0.026306,41,0.894271299243,15237,649.7345814704895,0.229107,0.0,-0.0138802,50.0,-7.10497230969,-3.93338,761850
0.0343542,41,0.888948082924,15278,651.4927320480347,0.282303,0.0,0.0046068,50.0,-6.80275951825,-3.94273,763900
0.0300889,41,0.848888233304,15319,653.2268743515015,0.625276,0.0,0.00921768,50.0,-7.1292779715,-3.96494,765950
0.0305418,41,0.913792856038,15360,654.9757425785065,0.253674,0.0,-0.0055434,50.0,-7.44569167683,-3.97828,768000
0.0403786,40,0.889875970781,15400,656.7103755474091,0.343778,0.0,0.00883733,50.0,-7.17110320934,-3.97578,770000
0.0196153,41,0.84533880651,15441,658.4466116428375,0.564743,0.0,-0.00905443,50.0,-7.09366773948,-3.97908,772050
0.033611,41,0.871398091316,15482,660.1878361701965,0.375873,0.0,-0.0100746,50.0,-7.35966211516,-3.9786,774100
0.0331373,41,0.869593366981,15523,661.9376535415649,0.34766,0.0,0.00354668,50.0,-7.34649687481,-3.97927,776150
0.0333805,41,0.86141563952,15564,663.6567490100861,0.521668,0.0,-0.0112355,50.0,-7.37776096323,-4.01079,778200
0.0461784,41,0.894472509623,15605,665.4139029979706,0.326652,0.0,0.00355654,50.0,-7.34318350073,-4.0167,780250
0.0480799,41,0.883940532804,15646,667.1490726470947,0.365313,0.0,0.00551157,50.0,-7.24807025864,-4.00144,782300
0.0541837,41,0.830249547958,15687,668.8987271785736,0.629082,0.0,0.0233097,50.0,-7.32020167752,-4.01131,784350
0.0347353,41,0.840424001217,15728,670.6319708824158,0.520879,0.0,0.00423948,50.0,-7.03449479811,-4.01665,786400
0.0322665,41,0.862512946129,15769,672.3919434547424,0.471394,0.0,0.00235388,50.0,-7.24185098524,-4.02818,788450
0.0530459,41,0.844951570034,15810,674.126104593277,0.483056,0.0,-0.000584349,50.0,-7.2912541777,-4.01884,790500
0.0315756,41,0.871206045151,15851,675.9774770736694,0.455724,0.0,-0.00404376,50.0,-7.59520726725,-3.99684,792550
0.0529025,41,0.876822836697,15892,677.7212545871735,0.359355,0.0,-0.0036697,50.0,-7.40656538112,-4.01037,794600
0.0231875,41,0.867224827409,15933,679.4693393707275,0.505891,0.0,-0.00586115,50.0,-7.08570848792,-4.02398,796650
0.0409264,41,0.860090106726,15974,681.2038278579712,0.473918,0.0,0.00849534,50.0,-7.09178903929,-4.04399,798700
0.0483371,41,0.857199236751,16015,682.9561462402344,0.441548,0.0,0.00836325,50.0,-7.28884952688,-4.03968,800750
0.0379579,41,0.851130902767,16056,684.6806626319885,0.389434,0.0,-0.00566179,50.0,-6.96236962314,-4.03552,802800
0.0276076,41,0.862204194069,16097,686.4413492679596,0.377427,0.0,-0.00630239,50.0,-7.04426176417,-4.03146,804850
0.0260497,41,0.837045252323,16138,688.179881811142,0.572948,0.0,-0.0131052,50.0,-7.39904818391,-4.04953,806900
0.0275916,41,0.902154587209,16179,689.9300112724304,0.255347,0.0,-0.0128522,50.0,-7.12955783451,-4.03502,808950
0.0271832,41,0.835017800331,16220,691.6801567077637,0.355878,0.0,-0.00794473,50.0,-7.16767991606,-4.02096,811000
0.020943,41,0.869374990463,16261,693.4221615791321,0.379903,0.0,-0.00407858,50.0,-6.82505896201,-4.02824,813050
0.0172031,41,0.838665008545,16302,695.1568717956543,0.494689,0.0,-0.0104119,50.0,-7.06163507277,-4.02805,815100
0.0191381,41,0.871354594827,16343,696.899121761322,0.437252,0.0,-0.0117505,50.0,-7.23835674802,-4.03389,817150
0.027387,41,0.907811261714,16384,698.6332569122314,0.283572,0.0,-0.00980846,50.0,-7.34540240262,-4.04179,819200
0.0293172,40,0.890527196229,16424,700.3905193805695,0.330469,0.0,-0.0132765,50.0,-7.33470222679,-4.00526,821200
0.0227902,41,0.838856846094,16465,702.1253435611725,0.631611,0.0,-0.00750434,50.0,-7.68955901717,-3.99107,823250
0.111937,41,0.821396544576,16506,703.8798933029175,0.5609,0.0,0.0381579,50.0,-7.57097840906,-3.98892,825300
0.0359904,41,0.778514459729,16547,705.6173610687256,0.368243,0.0,0.00938938,50.0,-7.70840505014,-3.96239,827350
0.0422237,41,0.889556474984,16588,707.3594720363617,0.251542,0.0,0.0188972,50.0,-7.50578805636,-3.95526,829400
0.0556309,41,0.871242523193,16629,709.1096131801605,0.381752,0.0,0.0128925,50.0,-7.77975131286,-3.99462,831450
0.0611515,41,0.869934201241,16670,710.8597278594971,0.293544,0.0,0.0218537,50.0,-7.49275374427,-3.9733,833500
0.0837417,41,0.863495215774,16711,712.5942792892456,0.41353,0.0,0.0234448,50.0,-7.44834359044,-3.9543,835550
0.0417455,41,0.878143042326,16752,714.3367457389832,0.224492,0.0,0.00140386,50.0,-7.45755844615,-3.96604,837600
0.0494853,41,0.881655760109,16793,716.0712697505951,0.368363,0.0,0.0087648,50.0,-7.39959551639,-3.99465,839650
0.0482713,41,0.894081756473,16834,717.8297309875488,0.280619,0.0,0.000221447,50.0,-7.19985039648,-4.00689,841700
0.0283074,41,0.89619667083,16875,719.5631852149963,0.261353,0.0,-0.0113841,50.0,-7.10482426954,-3.99349,843750
0.022014,41,0.893865048885,16916,721.3056857585907,0.328479,0.0,-0.00705825,50.0,-7.20065680494,-3.97318,845800
0.0378617,41,0.902630329132,16957,723.0779407024384,0.317192,0.0,0.000130286,50.0,-7.43069378256,-3.98804,847850
0.0604733,41,0.870022371411,16998,724.8124284744263,0.374649,0.0,0.00655863,50.0,-7.33769068135,-4.01935,849900
0.0418213,41,0.883633755147,17039,726.5469484329224,0.312446,0.0,0.00611624,50.0,-7.21114019726,-4.04123,851950
0.0478047,41,0.854124799371,17080,728.305050611496,0.363731,0.0,0.0112143,50.0,-7.06450937625,-4.02304,854000
0.0320346,41,0.862695619464,17121,730.0395421981812,0.229153,0.0,-0.00684147,50.0,-7.2091133169,-4.00712,856050
0.0278301,41,0.896207645535,17162,731.7896735668182,0.190942,0.0,-0.0187888,50.0,-7.01434406607,-4.02387,858100
0.034737,41,0.895810641348,17203,733.5318560600281,0.194857,0.0,-0.00396026,50.0,-6.89071918833,-4.00748,860150
0.0490302,41,0.893507137895,17244,735.2880973815918,0.350827,0.0,0.00656185,50.0,-7.24470708684,-4.00548,862200
0.0364962,41,0.902385756373,17285,737.0319454669952,0.272021,0.0,0.00118314,50.0,-7.15873865924,-4.00971,864250
0.0286831,41,0.905241906643,17326,738.7569622993469,0.19567,0.0,-0.00302358,50.0,-6.83929719892,-4.02972,866300
0.0259315,41,0.889455266297,17367,740.5173048973083,0.367046,0.0,-0.00712389,50.0,-6.89986428696,-4.03043,868350
0.056813,41,0.862375035882,17408,742.2526783943176,0.282668,0.0,0.0107654,50.0,-6.68290054636,-4.04489,870400
0.0409412,40,0.903021723032,17448,743.9917562007904,0.213517,0.0,-0.00483833,50.0,-6.79596652348,-4.06204,872400
0.0561004,41,0.880169428885,17489,745.7575750350952,0.26328,0.0,0.0107248,50.0,-6.75976679111,-4.05577,874450
0.0604341,41,0.914397761226,17530,747.5172445774078,0.197045,0.0,0.00899478,50.0,-6.54914837514,-4.06764,876500
0.0761697,41,0.910495422781,17571,749.2528953552246,0.19695,0.0,0.0226122,50.0,-6.57064788875,-4.08923,878550
0.0430112,41,0.938245724887,17612,751.0093653202057,0.1369,0.0,0.00388256,50.0,-6.82079569463,-4.08646,880600
0.0419367,41,0.917538493872,17653,752.7347538471222,0.171523,0.0,-0.0107069,50.0,-6.8792236753,-4.10872,882650
0.0384634,41,0.900695189834,17694,754.4772644042969,0.16883,0.0,-0.00455792,50.0,-7.05109859527,-4.09446,884700
0.0389009,41,0.920001089573,17735,756.2274208068848,0.175914,0.0,-0.0113658,50.0,-6.60540211832,-4.09694,886750
0.0323442,41,0.878121435642,17776,757.9689161777496,0.260334,0.0,0.00535678,50.0,-6.62987161732,-4.1115,888800
0.0285161,41,0.904427483678,17817,759.7034373283386,0.250425,0.0,-0.00494877,50.0,-6.81094980958,-4.13474,890850
0.0310569,41,0.873003214598,17858,761.4459481239319,0.238234,0.0,-0.0202163,50.0,-6.70237235286,-4.16605,892900
0.0285927,41,0.91582787782,17899,763.1957523822784,0.164088,0.0,-0.00388166,50.0,-6.7923993492,-4.14642,894950
0.037996,41,0.875827409327,17940,764.944441318512,0.273211,0.0,-0.0141938,50.0,-7.05840229133,-4.15486,897000
0.0611613,41,0.895124994218,17981,766.6807560920715,0.201643,0.0,0.00467309,50.0,-7.21844232382,-4.1502,899050
0.0359575,41,0.88854175061,18022,768.4256026744843,0.256441,0.0,-0.00561068,50.0,-7.10286193754,-4.14742,901100
0.0286592,41,0.848731592298,18063,770.1651945114136,0.319144,0.0,-0.0136811,50.0,-6.86302771269,-4.13245,903150
0.0356373,41,0.883566349745,18104,771.9375152587891,0.176428,0.0,-0.00496896,50.0,-6.73906009898,-4.1291,905200
