#{"env_id": "Reacher-v2", "t_start": 1536375212.441705}
r,l,t
-115.471905,50,1.163464
-133.057769,50,1.194714
-99.770015,50,1.225964
-110.130733,50,1.241588
-76.839744,50,1.272839
-114.238813,50,1.304089
-104.507531,50,1.319714
-100.100906,50,1.350964
-117.437227,50,1.382212
-96.410367,50,1.397839
-130.364376,50,1.429087
-114.163168,50,1.460337
-104.275732,50,1.475961
-95.008882,50,1.507213
-108.558151,50,1.522838
-107.285346,50,1.554087
-163.253326,50,1.585337
-108.410105,50,1.600962
-111.324985,50,1.632214
-107.277049,50,1.663463
-128.874699,50,1.679088
-125.790551,50,1.710337
-98.18446,50,1.733104
-112.170326,50,1.764355
-116.715559,50,1.795605
-84.766232,50,1.826855
-137.562288,50,1.84248
-145.026646,50,1.87373
-125.195696,50,1.904982
-127.593589,50,1.920605
-100.124445,50,1.951854
-108.836304,50,1.983104
-102.578749,50,1.99873
-112.506124,50,2.02998
-123.166392,50,2.061229
-96.655224,50,2.092479
-121.617528,50,2.108105
-91.284439,50,2.139354
-96.114749,50,2.170604
-80.527851,50,2.18623
-123.869377,50,3.116473
-88.233297,50,3.147722
-106.854214,50,3.163348
-94.793938,50,3.194597
-78.420103,50,3.225847
-94.471301,50,3.241471
-87.982214,50,3.272722
-91.31957,50,3.303972
-93.459278,50,3.335222
-116.495402,50,3.350847
-111.692556,50,3.382097
-78.725484,50,3.413347
-89.25847,50,3.428972
-117.905776,50,3.460222
-111.940773,50,3.491472
-88.878981,50,3.507096
-106.670225,50,3.538347
-82.617896,50,3.569596
-94.031532,50,3.600846
-100.426321,50,3.616471
-105.097012,50,3.647722
-87.210547,50,3.678971
-103.880613,50,3.694594
-101.847121,50,3.733915
-67.769388,50,3.750585
-93.410752,50,3.781835
-111.100239,50,3.813085
-79.779935,50,3.82871
-97.893071,50,3.85996
-95.707258,50,3.891209
-125.50827,50,3.906835
-112.634339,50,3.938083
-134.509965,50,3.969334
-121.369694,50,3.98496
-96.861391,50,4.016208
-125.00276,50,4.047459
-89.665046,50,4.063084
-109.693952,50,4.094334
-124.898543,50,4.125584
-97.461201,50,4.156834
-82.688956,50,4.172459
-95.043695,50,4.853781
-119.97607,50,4.885031
-73.236778,50,4.91628
-99.282023,50,4.931906
-91.172197,50,4.963155
-101.409618,50,4.994405
-80.584876,50,5.01003
-117.777183,50,5.04128
-94.090948,50,5.07253
-83.985227,50,5.088155
-95.393446,50,5.119406
-104.537327,50,5.150654
-101.526209,50,5.181905
-82.391076,50,5.197529
-75.364206,50,5.228779
-78.974026,50,5.260028
-87.482233,50,5.275654
-81.614998,50,5.306905
-79.282835,50,5.338154
-85.433338,50,5.353781
-85.779708,50,5.385029
-100.878856,50,5.416278
-93.198417,50,5.431904
-90.666487,50,5.463155
-98.539226,50,5.494403
-93.671465,50,5.525654
-84.219507,50,5.54128
-91.250518,50,5.572531
-88.50554,50,5.603779
-102.844931,50,5.632829
-101.955354,50,5.648456
-82.853144,50,5.679705
-68.355008,50,5.714469
-94.983593,50,5.737145
-80.910451,50,5.752771
-113.882679,50,5.784078
-91.170877,50,5.81527
-66.237107,50,5.846522
-81.07903,50,5.862147
-110.726503,50,5.893396
-98.28193,50,5.924647
-84.236285,50,6.612142
-74.708108,50,6.633362
-85.098909,50,6.664613
-72.491136,50,6.695863
-74.968033,50,6.711488
-63.985192,50,6.744886
-88.566857,50,6.776136
-92.376958,50,6.791761
-94.227086,50,6.823011
-86.936612,50,6.854261
-87.192387,50,6.869886
-97.561483,50,6.901136
-86.190592,50,6.932386
-92.44546,50,6.948011
-115.910897,50,6.979261
-99.740501,50,7.01051
-95.639633,50,7.026134
-92.533321,50,7.057384
-105.557409,50,7.088636
-69.346629,50,7.10426
-83.398431,50,7.135511
-100.241162,50,7.166761
-79.655011,50,7.182385
-89.264646,50,7.213634
-93.954089,50,7.244884
-94.971425,50,7.276135
-72.769223,50,7.29176
-85.307292,50,7.32301
-76.620122,50,7.354259
-60.915733,50,7.369884
-107.381076,50,7.401135
-88.376799,50,7.432385
-96.188681,50,7.44801
-63.132436,50,7.479259
-69.892154,50,7.510509
-65.11839,50,7.526134
-72.58777,50,7.557384
-101.170488,50,7.588634
-98.108202,50,7.604259
-71.22685,50,7.63271
-71.998453,50,7.663962
-86.469188,50,8.335836
-93.446952,50,8.367085
-73.384015,50,8.398335
-89.554319,50,8.429585
-72.888037,50,8.44521
-76.733171,50,8.47646
-69.435295,50,8.50771
-83.615545,50,8.523335
-95.419061,50,8.554584
-84.000611,50,8.585834
-82.197017,50,8.601459
-80.10785,50,8.632709
-89.707289,50,8.663959
-88.246853,50,8.679584
-78.108437,50,8.710834
-86.698277,50,8.734569
-71.246715,50,8.76582
-75.391574,50,8.79707
-96.379825,50,8.812698
-92.95341,50,8.843945
-78.30833,50,8.875195
-71.668265,50,8.890822
-98.137725,50,8.92207
-96.57896,50,8.95332
-79.199781,50,8.984569
-74.436843,50,9.000196
-76.98687,50,9.031447
-102.013116,50,9.062695
-70.906714,50,9.07832
-72.854358,50,9.10957
-89.294427,50,9.140821
-81.132358,50,9.172069
-85.251021,50,9.187695
-81.757169,50,9.218944
-88.744801,50,9.250195
-88.123406,50,9.26582
-61.749659,50,9.297069
-73.382948,50,9.328319
-63.703804,50,9.343946
-67.259392,50,9.375194
-81.793241,50,9.406444
-88.406553,50,10.101614
-58.39191,50,10.117239
-80.491292,50,10.148489
-77.947207,50,10.179739
-84.236156,50,10.195364
-90.592394,50,10.226614
-73.919012,50,10.257864
-85.91213,50,10.273489
-85.663505,50,10.304739
-91.709304,50,10.335988
-61.370862,50,10.351614
-76.622548,50,10.382864
-69.636889,50,10.414113
-62.718251,50,10.429738
-85.659297,50,10.460988
-62.374247,50,10.492238
-81.722139,50,10.523488
-77.832385,50,10.539113
-75.426394,50,10.570363
-75.387627,50,10.601612
-64.40501,50,10.617238
-63.606322,50,10.648488
-72.070623,50,10.679737
-87.964316,50,10.695362
-73.093416,50,10.733721
-71.809698,50,10.749348
-90.092907,50,10.780598
-73.197115,50,10.811847
-79.26772,50,10.827472
-79.61344,50,10.858723
-73.602105,50,10.889973
-73.147905,50,10.905597
-81.769563,50,10.936847
-105.356674,50,10.968097
-78.017014,50,10.983722
-59.143336,50,11.014972
-80.590397,50,11.046222
-65.807739,50,11.077471
-71.261705,50,11.093097
-77.478069,50,11.124347
-86.540359,50,11.155596
-74.405262,50,11.835124
-67.36825,50,11.850749
-73.996817,50,11.881998
-64.640562,50,11.913248
-60.526989,50,11.928874
-67.579931,50,11.960123
-66.473049,50,11.991373
-60.650161,50,12.006997
-60.844161,50,12.038248
-78.92362,50,12.069498
-76.246774,50,12.085123
-56.135892,50,12.116372
-71.467108,50,12.147622
-67.432053,50,12.163252
-76.98356,50,12.194497
-75.864199,50,12.225747
-59.285261,50,12.256997
-67.54278,50,12.272625
-65.762269,50,12.303872
-63.40016,50,12.335121
-68.151494,50,12.350748
-88.62971,50,12.381996
-86.901092,50,12.413246
-81.386928,50,12.428872
-60.355291,50,12.460121
-75.405532,50,12.491371
-74.409243,50,12.506997
-78.611316,50,12.538247
-73.826451,50,12.569496
-54.557766,50,12.585122
-79.99638,50,12.616372
-74.400744,50,12.647622
-61.386423,50,12.678871
-66.244099,50,12.694497
-71.695571,50,12.732849
-79.106554,50,12.748476
-71.145737,50,12.779725
-55.939189,50,12.810977
-80.868623,50,12.8266
-67.203489,50,12.85785
-82.806601,50,12.8891
-84.531423,50,13.576597
-76.454851,50,13.592222
-71.243618,50,13.630127
-54.024872,50,13.647782
-65.473914,50,13.679032
-77.618045,50,13.694657
-54.645845,50,13.725907
-68.226485,50,13.757157
-64.445991,50,13.788406
-62.365127,50,13.804031
-63.354002,50,13.835282
-75.020615,50,13.866531
-71.279155,50,13.882156
-60.010579,50,13.913406
-68.539457,50,13.944656
-59.80369,50,13.960281
-58.97837,50,13.99153
-61.534535,50,14.022781
-65.373514,50,14.038406
-59.164144,50,14.069655
-83.476164,50,14.100906
-66.709109,50,14.132155
-65.184527,50,14.14778
-73.032665,50,14.179029
-71.457401,50,14.210279
-68.484971,50,14.225905
-68.398711,50,14.257155
-61.152372,50,14.288405
-47.427362,50,14.30403
-73.012139,50,14.33528
-55.822513,50,14.350905
-87.366973,50,14.382155
-60.955577,50,14.413405
-63.517338,50,14.42903
-73.338851,50,14.460279
-74.21313,50,14.491529
-75.046716,50,14.507154
-64.730048,50,14.538404
-63.262029,50,14.569654
-75.568375,50,14.585279
-68.039879,50,14.616529
-58.961253,50,15.296531
-64.396049,50,15.327782
-64.829326,50,15.343407
-86.250177,50,15.374656
-53.547356,50,15.405906
-71.248917,50,15.421531
-76.556331,50,15.452781
-61.031866,50,15.484031
-66.105464,50,15.499656
-47.484908,50,15.530906
-68.429058,50,15.562156
-69.773325,50,15.57778
-76.432241,50,15.60903
-71.492083,50,15.632528
-61.063457,50,15.663779
-60.688363,50,15.695029
-62.829737,50,15.710654
-64.255872,50,15.741906
-61.705473,50,15.773154
-63.533083,50,15.804404
-70.803746,50,15.82003
-49.893671,50,15.851278
-60.075501,50,15.882528
-52.10759,50,15.898155
-61.556644,50,15.929403
-59.65757,50,15.960654
-66.073354,50,15.97628
-64.692971,50,16.007529
-65.349348,50,16.038778
-63.081291,50,16.07003
-59.568751,50,16.085653
-80.573458,50,16.116903
-74.041112,50,16.148154
-64.369238,50,16.163779
-60.756487,50,16.195027
-68.39874,50,16.226278
-68.517892,50,16.257527
-62.860085,50,16.273155
-69.488532,50,16.304402
-68.988338,50,16.335652
-70.400579,50,16.351278
-69.593442,50,17.046914
-54.652865,50,17.062539
-67.248963,50,17.093788
-69.689202,50,17.125037
-56.150047,50,17.140663
-57.01569,50,17.177123
-71.320255,50,17.192749
-68.194596,50,17.223998
-58.842953,50,17.255248
-59.256465,50,17.286498
-57.806763,50,17.302123
-63.021652,50,17.333373
-66.250839,50,17.364623
-80.248567,50,17.380248
-57.227258,50,17.411498
-58.047968,50,17.442747
-69.389844,50,17.458373
-47.413501,50,17.489623
-68.116958,50,17.505251
-76.073959,50,17.536497
-57.683671,50,17.567748
-70.293956,50,17.583372
-42.995291,50,17.614622
-57.086273,50,17.633892
-66.378476,50,17.665143
-63.080555,50,17.696393
-58.522238,50,17.727712
-56.156888,50,17.748401
-70.483324,50,17.77965
-53.356774,50,17.795276
-67.255942,50,17.826525
-58.090499,50,17.857775
-62.60769,50,17.8734
-56.202012,50,17.90465
-64.136484,50,17.9359
-65.871659,50,17.951525
-65.161714,50,17.982774
-59.385394,50,18.014024
-62.319468,50,18.02965
-58.213244,50,18.060899
-54.502807,50,18.092149
-48.748799,50,18.79181
-51.843364,50,18.807436
-68.764954,50,18.838685
-58.471288,50,18.869935
-50.221006,50,18.88556
-53.725663,50,18.91681
-66.149466,50,18.948059
-51.159697,50,18.963684
-65.8789,50,18.994934
-49.385559,50,19.026184
-47.387105,50,19.041809
-60.982477,50,19.073059
-64.567154,50,19.104309
-60.912763,50,19.119935
-61.814965,50,19.151184
-60.053534,50,19.182434
-51.972538,50,19.213684
-74.10254,50,19.229312
-64.322074,50,19.260559
-60.657905,50,19.291809
-53.366518,50,19.307434
-59.443025,50,19.338683
-55.88956,50,19.369933
-65.512278,50,19.385561
-71.060282,50,19.416809
-41.818525,50,19.448061
-67.898659,50,19.479309
-59.816556,50,19.494934
-57.050355,50,19.526183
-71.07243,50,19.557435
-55.970089,50,19.57306
-54.972134,50,19.604308
-60.300826,50,19.632599
-61.363475,50,19.663853
-59.590243,50,19.679477
-61.399444,50,19.710726
-58.429676,50,19.741976
-60.699914,50,19.773226
-53.312954,50,19.788851
-63.110926,50,19.8201
-61.667941,50,19.85135
-56.967367,50,20.523223
-54.968411,50,20.554473
-56.304482,50,20.585722
-56.522903,50,20.616972
-59.161588,50,20.632597
-51.371599,50,20.663847
-40.994319,50,20.695098
-53.006954,50,20.710722
-55.666736,50,20.750102
-58.884647,50,20.765727
-53.902392,50,20.796977
-59.618622,50,20.828227
-62.834748,50,20.843852
-55.153899,50,20.875102
-54.839975,50,20.906351
-46.620176,50,20.921977
-51.464525,50,20.953226
-56.229748,50,20.984476
-52.683549,50,21.015726
-53.600755,50,21.031352
-47.386096,50,21.062601
-58.784965,50,21.093851
-60.135493,50,21.109475
-44.905611,50,21.140725
-63.165025,50,21.171976
-45.140775,50,21.187601
-43.966178,50,21.21885
-47.494679,50,21.2501
-49.135391,50,21.265725
-42.035235,50,21.296975
-46.16546,50,21.328226
-60.878098,50,21.359475
-63.687137,50,21.375099
-64.133871,50,21.406349
-56.153565,50,21.4376
-46.788289,50,21.453225
-53.062385,50,21.484474
-47.94959,50,21.515725
-54.304503,50,21.531349
-56.38023,50,21.562599
-58.047984,50,21.593849
-50.517879,50,22.257717
-58.023379,50,22.288967
-45.315988,50,22.320217
-45.006712,50,22.351467
-52.00402,50,22.367092
-60.936345,50,22.398341
-55.81276,50,22.429592
-53.743932,50,22.445216
-54.962694,50,22.476466
-54.111606,50,22.507716
-57.192709,50,22.523341
-63.641679,50,22.554591
-63.109048,50,22.585841
-45.262301,50,22.601466
-63.747615,50,22.632716
-50.810876,50,22.663966
-52.29429,50,22.695216
-50.361654,50,22.710841
-58.85074,50,22.734616
-60.161975,50,22.765868
-51.729719,50,22.797117
-50.02168,50,22.828369
-55.160718,50,22.843994
-45.902053,50,22.875243
-60.928955,50,22.906492
-61.551349,50,22.922118
-59.97126,50,22.953368
-58.181596,50,22.984618
-63.525006,50,23.015867
-43.283452,50,23.031494
-53.85162,50,23.062742
-57.17289,50,23.093992
-48.85068,50,23.109618
-48.411091,50,23.140869
-52.902056,50,23.172117
-55.451531,50,23.203367
-46.20014,50,23.218993
-60.877349,50,23.250242
-47.917217,50,23.281491
-52.32646,50,23.297117
-55.94076,50,23.328366
-56.805605,50,24.010907
-49.431022,50,24.042158
-44.121155,50,24.073407
-50.67555,50,24.089032
-53.888299,50,24.120282
-49.119014,50,24.151531
-44.535257,50,24.167157
-56.398719,50,24.198407
-44.805062,50,24.229656
-50.573347,50,24.260907
-48.664063,50,24.276532
-57.493233,50,24.307781
-41.847157,50,24.339031
-60.67075,50,24.354656
-51.04296,50,24.385906
-55.471788,50,24.417156
-59.925689,50,24.432782
-49.680835,50,24.464031
-51.909633,50,24.495281
-44.168525,50,24.510906
-48.821842,50,24.542156
-54.975879,50,24.573406
-59.008605,50,24.589031
-49.02621,50,24.630652
-47.491754,50,24.648341
-52.471823,50,24.679591
-46.798852,50,24.695215
-53.177042,50,24.726466
-43.975583,50,24.757716
-51.745579,50,24.788966
-51.33319,50,24.804591
-47.094384,50,24.835841
-65.152155,50,24.867091
-49.354282,50,24.882716
-51.004331,50,24.913966
-59.114601,50,24.945216
-44.848143,50,24.960841
-56.050454,50,24.99209
-42.75723,50,25.023347
-55.897512,50,25.038966
-65.202662,50,25.070215
-36.805227,50,25.750211
-54.890994,50,25.781461
-57.20128,50,25.797086
-57.722953,50,25.828336
-62.307832,50,25.859586
-43.881759,50,25.875211
-48.266193,50,25.906461
-51.347816,50,25.937711
-49.598275,50,25.953335
-55.468795,50,25.984586
-44.691171,50,26.015836
-49.094267,50,26.03146
-41.850864,50,26.06271
-54.299036,50,26.078336
-47.445899,50,26.109585
-50.501135,50,26.140835
-50.278695,50,26.172085
-42.746034,50,26.187712
-55.933565,50,26.21896
-46.119719,50,26.25021
-55.538914,50,26.265835
-47.520453,50,26.297087
-46.454621,50,26.328335
-62.847424,50,26.359586
-49.659014,50,26.375211
-48.265324,50,26.406461
-48.057552,50,26.43771
-58.157733,50,26.453335
-44.875463,50,26.484585
-51.224062,50,26.515836
-43.703376,50,26.531461
