#{"t_start": 1536370943.0900888, "env_id": "Reacher-v2"}
r,l,t
-110.387978,50,1.180002
-127.731913,50,1.211251
-121.835271,50,1.226876
-104.993376,50,1.258126
-103.339147,50,1.289376
-92.802123,50,1.305001
-110.778487,50,1.336251
-104.58963,50,1.367501
-112.206236,50,1.383126
-82.516329,50,1.414376
-117.627097,50,1.445626
-82.580829,50,1.476876
-124.844904,50,1.492501
-103.20144,50,1.52375
-109.368332,50,1.555001
-137.067834,50,1.570626
-98.182909,50,1.601875
-112.842478,50,1.633125
-104.569366,50,1.64875
-122.635503,50,1.68
-98.838788,50,1.71125
-141.799644,50,1.742498
-111.690308,50,1.758125
-100.114419,50,1.789375
-127.676199,50,1.820624
-125.326489,50,1.83625
-131.794429,50,1.867499
-103.054684,50,1.898749
-99.522745,50,1.914374
-102.937076,50,1.945624
-124.844003,50,1.981532
-128.246239,50,2.001198
-138.032573,50,2.03245
-108.11767,50,2.048075
-109.027255,50,2.08042
-91.29572,50,2.111672
-120.782826,50,2.127297
-116.973178,50,2.158546
-129.423894,50,2.189796
-101.541969,50,2.205421
-104.672596,50,3.140227
-105.495653,50,3.171477
-81.912628,50,3.187103
-123.999635,50,3.218352
-88.935751,50,3.249602
-90.384339,50,3.280851
-111.394411,50,3.296476
-89.092978,50,3.327726
-97.430553,50,3.358976
-92.237789,50,3.390225
-98.90913,50,3.405852
-85.640406,50,3.437101
-93.434576,50,3.468351
-93.202811,50,3.483977
-109.178077,50,3.515226
-110.646193,50,3.546476
-89.055109,50,3.577726
-97.012803,50,3.59335
-105.292136,50,3.6246
-100.523266,50,3.65585
-96.91001,50,3.671476
-97.144125,50,3.702725
-98.969887,50,3.733974
-92.509772,50,3.765224
-94.712169,50,3.780849
-90.394552,50,3.812099
-108.665889,50,3.843349
-102.94524,50,3.858974
-111.167657,50,3.890224
-78.729248,50,3.921474
-116.070054,50,3.937099
-90.885095,50,3.968349
-130.52806,50,3.999599
-140.607974,50,4.030849
-95.887876,50,4.057568
-100.912043,50,4.08456
-93.961588,50,4.101225
-117.871285,50,4.132477
-83.762465,50,4.163726
-101.716058,50,4.179351
-101.929701,50,4.210601
-93.647436,50,4.905585
-86.323406,50,4.92121
-78.552294,50,4.95246
-113.414091,50,4.98371
-88.729639,50,5.01496
-103.680097,50,5.030585
-85.599722,50,5.061835
-106.420285,50,5.085582
-95.541851,50,5.116834
-94.443138,50,5.132459
-110.306712,50,5.163708
-94.86208,50,5.194963
-86.728704,50,5.226208
-96.780582,50,5.241833
-91.81083,50,5.273083
-99.904106,50,5.304333
-101.478624,50,5.319958
-94.506511,50,5.351208
-91.498997,50,5.382458
-69.573357,50,5.398083
-95.499798,50,5.429333
-107.729827,50,5.460583
-71.312418,50,5.476207
-87.963129,50,5.507458
-72.2897,50,5.538707
-84.554072,50,5.569958
-103.641248,50,5.585582
-86.656151,50,5.616832
-107.552815,50,5.648082
-86.89967,50,5.663708
-104.002056,50,5.694967
-81.473184,50,5.726207
-89.421958,50,5.741832
-92.000733,50,5.773082
-107.845733,50,5.804332
-81.58429,50,5.835582
-96.573144,50,5.851207
-75.897332,50,5.882457
-107.966548,50,5.913706
-104.708788,50,5.929331
-95.891353,50,5.960581
-76.515414,50,6.656429
