loss_pol_entpen,EpThisIter,EpRewMean,loss_vf_loss,TimestepsSoFar,loss_kl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_ent,loss_pol_surr,EpLenMean
0.0,2,-315.243990693,7.78277,92000,0.0172932,0.274392783642,92,81.41324019432068,5.05175,-0.0583666,1000.0
0.0,2,-307.414849562,8.54071,94000,0.0161707,0.318989872932,94,83.20225286483765,4.98206,-0.059552,1000.0
0.0,2,-299.314211072,7.6952,96000,0.016742,0.191045343876,96,85.01104760169983,4.87277,-0.062994,1000.0
0.0,2,-291.178695248,6.73372,98000,0.0161552,0.309970855713,98,86.8236894607544,4.80362,-0.0626775,1000.0
0.0,2,-282.610119845,6.69735,100000,0.0170595,0.189256250858,100,88.62079668045044,4.7214,-0.0610995,1000.0
0.0,2,-263.970522237,9.18929,102000,0.016289,0.311564862728,102,90.4168426990509,4.68057,-0.0584266,1000.0
0.0,2,-249.883998305,7.2646,104000,0.015713,0.297054171562,104,92.21371269226074,4.59254,-0.0640591,1000.0
0.0,2,-234.69320815,7.78656,106000,0.0175694,0.40203088522,106,94.0034749507904,4.52722,-0.062701,1000.0
0.0,2,-218.954645542,9.14629,108000,0.0151157,0.246964454651,108,95.81613898277283,4.44418,-0.059663,1000.0
0.0,2,-203.605882021,10.049,110000,0.0194334,0.213290274143,110,97.59979772567749,4.35905,-0.0618264,1000.0
0.0,2,-186.222869699,11.186,112000,0.0180118,0.289876282215,112,99.39597177505493,4.31788,-0.0631276,1000.0
0.0,2,-170.441116872,10.2799,114000,0.0179735,0.259034693241,114,101.20170164108276,4.20728,-0.0620915,1000.0
0.0,2,-152.910845556,10.7514,116000,0.0167045,0.22839319706,116,103.01448583602905,4.13576,-0.0609472,1000.0
0.0,2,-136.716450548,16.3195,118000,0.0176288,0.312050282955,118,104.7950394153595,4.07706,-0.0597755,1000.0
0.0,2,-119.837231834,11.2912,120000,0.0169085,0.183732271194,120,106.59221839904785,3.99451,-0.055974,1000.0
0.0,2,-106.221694848,17.2138,122000,0.0184909,0.366103231907,122,108.39041900634766,3.94442,-0.0661216,1000.0
0.0,2,-90.0143330144,14.744,124000,0.0214448,0.447839558125,124,110.21377468109131,3.88736,-0.0568194,1000.0
0.0,2,-73.4380100791,15.4443,126000,0.0183012,0.422196447849,126,112.02596402168274,3.8358,-0.0602676,1000.0
0.0,3,-51.5280467502,19.815,129000,0.0206829,0.485635757446,129,113.82283163070679,3.77404,-0.0574598,1000.0
0.0,2,-35.2067224168,17.7166,131000,0.0187174,0.353224277496,131,115.61970210075378,3.66737,-0.0628438,1000.0
0.0,2,-18.4395704827,20.9778,133000,0.0191839,0.380981385708,133,117.4321961402893,3.58065,-0.0582293,1000.0
0.0,2,-2.00690352256,22.3801,135000,0.0187867,0.48413670063,135,119.2456374168396,3.53278,-0.0599318,1000.0
0.0,2,14.7313692276,19.0799,137000,0.0169576,0.378005683422,137,121.06526017189026,3.48419,-0.0559515,1000.0
0.0,2,31.0935959591,17.9544,139000,0.0180044,0.305491268635,139,122.8735089302063,3.42821,-0.0540198,1000.0
0.0,2,48.8090729547,21.0287,141000,0.020601,0.525723874569,141,124.68638157844543,3.37164,-0.0542807,1000.0
0.0,2,65.138297374,19.5283,143000,0.021047,0.43105840683,143,126.49918675422668,3.31528,-0.0519167,1000.0
0.0,2,81.5140586579,23.4697,145000,0.0211479,0.378837168217,145,128.311105966568,3.26564,-0.0501392,1000.0
0.0,2,98.2199752917,24.949,147000,0.0204442,0.209290146828,147,130.13074707984924,3.20582,-0.055858,1000.0
0.0,2,114.607915653,24.7023,149000,0.0212088,0.418987333775,149,131.92055916786194,3.17375,-0.0551684,1000.0
0.0,2,130.942972617,25.5397,151000,0.0240611,0.308522880077,151,133.74814987182617,3.11143,-0.0526256,1000.0
0.0,2,146.886966015,27.3625,153000,0.0271227,0.337907791138,153,135.54607367515564,3.07194,-0.0452556,1000.0
0.0,2,163.64180958,30.2849,155000,0.0215621,0.3726516366,155,137.3419885635376,3.02004,-0.0544684,1000.0
0.0,2,181.326845207,29.3176,157000,0.0219227,0.247681617737,157,139.1459560394287,2.97463,-0.0495742,1000.0
0.0,2,198.353587219,31.6679,159000,0.0259017,0.251410484314,159,140.94455122947693,2.98613,-0.0451208,1000.0
0.0,2,214.4007247,30.0522,161000,0.0197957,0.157742977142,161,142.74047350883484,2.94663,-0.0477556,1000.0
0.0,2,228.186950137,33.2605,163000,0.0232185,0.223804056644,163,144.53655123710632,2.89466,-0.0476533,1000.0
0.0,2,246.543848432,30.5157,165000,0.0211915,0.137437641621,165,146.35004925727844,2.83587,-0.046989,1000.0
0.0,2,262.636266812,31.1289,167000,0.0189529,0.136195003986,167,148.14043927192688,2.80183,-0.0425252,1000.0
0.0,2,278.249970104,32.7907,169000,0.0194163,0.132916212082,169,149.9749460220337,2.75348,-0.0398554,1000.0
0.0,3,302.913017151,43.0098,172000,0.0198407,0.13613653183,172,151.7820382118225,2.72529,-0.0443925,1000.0
0.0,2,317.520067995,32.403,174000,0.0273683,0.213715314865,174,153.58602809906006,2.70933,-0.0423701,1000.0
0.0,2,332.863363643,39.954,176000,0.0262249,0.333157300949,176,155.38308238983154,2.6685,-0.0515177,1000.0
0.0,2,347.686891563,41.001,178000,0.0308017,0.360284566879,178,157.1734004020691,2.63038,-0.0444456,1000.0
0.0,2,361.965839265,39.6112,180000,0.0265832,0.278712809086,180,158.97988986968994,2.58568,-0.0442672,1000.0
0.0,2,376.270353618,39.9379,182000,0.0225044,0.165389180183,182,160.77686190605164,2.55611,-0.0429476,1000.0
0.0,2,391.184469622,38.09,184000,0.0218663,0.405406236649,184,162.5592532157898,2.54562,-0.049556,1000.0
0.0,2,405.507046646,41.182,186000,0.023531,0.10137706995,186,164.38833618164062,2.50283,-0.0462238,1000.0
0.0,2,419.33805153,41.2215,188000,0.0223681,0.168954193592,188,166.21461153030396,2.4566,-0.0464558,1000.0
0.0,2,432.870367538,44.0023,190000,0.0241143,0.307510137558,190,168.00609922409058,2.43421,-0.0533178,1000.0
0.0,2,447.211464751,39.0329,192000,0.0177418,0.122310936451,192,169.80231928825378,2.36253,-0.0491092,1000.0
0.0,2,461.148219592,41.8068,194000,0.0221847,0.126559138298,194,171.60046410560608,2.34689,-0.042283,1000.0
0.0,2,474.801519475,39.9447,196000,0.0241527,0.123438060284,196,173.41294646263123,2.33707,-0.0412305,1000.0
0.0,2,487.805858367,44.8092,198000,0.0213124,0.263225972652,198,175.21768164634705,2.28898,-0.0535157,1000.0
0.0,2,499.673997209,46.1578,200000,0.0295568,0.25205796957,200,177.02958631515503,2.25102,-0.0420937,1000.0
0.0,2,511.786033518,47.3311,202000,0.0190161,0.234933495522,202,178.8278727531433,2.21224,-0.0474563,1000.0
0.0,2,525.324962153,48.1482,204000,0.0227935,0.152057528496,204,180.6257665157318,2.14341,-0.0467254,1000.0
0.0,2,538.5096667,46.9635,206000,0.0252628,0.279921412468,206,182.42630529403687,2.12807,-0.0514326,1000.0
0.0,2,548.352799722,49.6006,208000,0.0216884,0.293912053108,208,184.21804523468018,2.09735,-0.0460112,1000.0
0.0,2,559.613003342,46.416,210000,0.0232991,0.132288515568,210,186.0212070941925,2.07431,-0.0398873,1000.0
0.0,2,570.537852652,48.5905,212000,0.025301,0.129404723644,212,187.8159008026123,2.04723,-0.037901,1000.0
0.0,3,587.049443202,68.8404,215000,0.0246483,0.149752438068,215,189.6285846233368,2.01105,-0.0436471,1000.0
0.0,2,596.190370565,51.3305,217000,0.0235541,0.361140608788,217,191.41002917289734,1.99801,-0.0480642,1000.0
0.0,2,606.533062463,48.4472,219000,0.0297427,0.232129693031,219,193.21632647514343,1.97038,-0.0393331,1000.0
0.0,2,615.414587289,50.0679,221000,0.0241714,0.24701166153,221,195.01204347610474,1.96436,-0.0434705,1000.0
0.0,2,626.597213451,50.6347,223000,0.0233158,0.245075643063,223,196.8080542087555,1.92805,-0.0384204,1000.0
0.0,2,636.325866077,52.6459,225000,0.02672,0.154245197773,225,198.58946537971497,1.90236,-0.0378996,1000.0
0.0,2,645.547324487,49.5779,227000,0.0304764,0.187253594398,227,200.38650703430176,1.88346,-0.0357025,1000.0
0.0,2,654.590398901,56.1066,229000,0.0192052,0.198360204697,229,202.18253421783447,1.85859,-0.0468096,1000.0
0.0,2,663.066465661,51.3086,231000,0.0219886,0.116344749928,231,204.00429368019104,1.81341,-0.0450021,1000.0
0.0,2,672.632675976,52.5025,233000,0.0246948,0.0863860249519,233,205.81706500053406,1.77456,-0.0390395,1000.0
0.0,2,682.058764413,54.5201,235000,0.0213195,0.195997714996,235,207.61520385742188,1.75555,-0.0449233,1000.0
0.0,2,690.823821568,57.6039,237000,0.033661,0.0860767960548,237,209.44458198547363,1.71463,-0.0376022,1000.0
0.0,2,696.994683805,59.9872,239000,0.0323684,0.444538295269,239,211.26435708999634,1.68843,-0.0547587,1000.0
0.0,2,703.785573451,56.8771,241000,0.0283918,0.262325286865,241,213.0861849784851,1.65636,-0.0395594,1000.0
0.0,2,712.313223505,56.6926,243000,0.0285958,0.110847473145,243,214.89186835289001,1.60959,-0.0398961,1000.0
