loss_pol_entpen,loss_pol_surr,TimestepsSoFar,ev_tdlam_before,EpLenMean,TimeElapsed,EpisodesSoFar,EpThisIter,loss_kl,loss_vf_loss,EpRewMean,loss_ent
0.0,-0.0229655,456000,0.998332117801,1000.0,392.07759165763855,456,2,0.013451,0.0112722,54.1903787609,-0.21482
0.0,-0.0183278,458000,0.9976552031,1000.0,393.84377551078796,458,2,0.0164816,0.0192444,54.3769430499,-0.218486
0.0,-0.0218582,460000,0.997155863792,1000.0,395.5774440765381,460,2,0.0124522,0.0162023,54.4644423201,-0.217678
0.0,-0.0204437,462000,0.998612500029,1000.0,397.3438515663147,462,2,0.0163838,0.00895307,54.5286609052,-0.21659
0.0,-0.0196594,464000,0.998380628997,1000.0,399.07798743247986,464,2,0.012158,0.0129825,54.7433251416,-0.212055
0.0,-0.012774,466000,0.99135651812,1000.0,400.8279719352722,466,2,0.0286159,0.0333856,54.7567063225,-0.225164
0.0,-0.0215164,468000,0.998774410924,1000.0,402.57762455940247,468,2,0.0143569,0.00951512,54.9984230791,-0.230661
0.0,-0.0175316,471000,0.998491390957,1000.0,404.3436813354492,471,3,0.0210743,0.017254,55.267620603,-0.198373
0.0,-0.014375,473000,0.998333843541,1000.0,406.09347438812256,473,2,0.0156144,0.0131329,55.575726664,-0.213808
0.0,-0.0201141,475000,0.998113285867,1000.0,407.82782888412476,475,2,0.0151333,0.0153458,55.8327432684,-0.202181
0.0,-0.0165443,477000,0.998460754752,1000.0,409.58059096336365,477,2,0.0480304,0.0120991,55.9548123374,-0.201886
0.0,-0.0200189,479000,0.995045832824,1000.0,411.3123412132263,479,2,0.0238556,0.0275992,56.1270836265,-0.216128
0.0,-0.0178927,481000,0.99603440892,1000.0,413.07793712615967,481,2,0.0111388,0.0288881,56.2712441825,-0.216139
0.0,-0.0134759,483000,0.997054309584,1000.0,414.796701669693,483,2,0.0269365,0.0257085,56.5407962256,-0.226122
0.0,-0.015033,485000,0.996968110325,1000.0,416.5466296672821,485,2,0.0243424,0.0269381,56.7143347617,-0.235076
0.0,-0.0135689,487000,0.995048135053,1000.0,418.2650399208069,487,2,0.0241838,0.0372529,57.0222090576,-0.241353
0.0,-0.0141839,489000,0.996775369858,1000.0,420.03120970726013,489,2,0.0248787,0.0278001,57.3723990437,-0.228917
0.0,-0.0152669,491000,0.994902239181,1000.0,421.7497663497925,491,2,0.0153462,0.054805,57.6726975904,-0.217565
0.0,-0.013616,493000,0.9954657075,1000.0,423.5151937007904,493,2,0.0282555,0.0388258,58.0034469642,-0.227076
0.0,-0.0141002,495000,0.994914845563,1000.0,425.2508268356323,495,2,0.0111931,0.0512773,58.3198458174,-0.231081
0.0,-0.0214992,497000,0.996670991415,1000.0,426.99924206733704,497,2,0.0148771,0.0322133,58.7254682313,-0.214893
0.0,-0.0150269,499000,0.992097303271,1000.0,428.73361325263977,499,2,0.0260299,0.0756578,59.0575064868,-0.220833
0.0,-0.00553514,501000,0.99525812408,1000.0,430.4841904640198,501,2,0.0390072,0.0405674,59.3581389191,-0.215566
0.0,-0.00946991,503000,0.995687576476,1000.0,432.21864461898804,503,2,0.0208119,0.0397088,59.6373142246,-0.221064
0.0,-0.0105785,505000,0.995127026457,1000.0,433.96958780288696,505,2,0.020061,0.0500174,59.9527836871,-0.214737
0.0,-0.0159939,507000,0.993695185985,1000.0,435.71987986564636,507,2,0.0125522,0.0571829,60.3134679667,-0.217276
0.0,0.000188465,509000,0.993414527737,1000.0,437.4840178489685,509,2,0.033189,0.064653,60.6662372934,-0.217256
0.0,-0.00258249,512000,0.98331980966,1000.0,439.21817898750305,512,3,0.0316773,0.151862,61.3603906559,-0.230417
0.0,-0.0115043,514000,0.99039090611,1000.0,440.9686908721924,514,2,0.0292405,0.116781,61.8022232355,-0.23908
0.0,-0.0142683,516000,0.989943493158,1000.0,442.8124167919159,516,2,0.0209861,0.0987488,62.1728652443,-0.236689
0.0,-0.0169931,518000,0.992788696196,1000.0,444.57729959487915,518,2,0.0175123,0.0689918,62.5258582857,-0.231334
0.0,-0.0147639,520000,0.992456051055,1000.0,446.3124096393585,520,2,0.0107544,0.0663747,62.8390893154,-0.245965
0.0,-0.0169408,522000,0.993819706608,1000.0,448.06305599212646,522,2,0.0147435,0.056797,63.1857988706,-0.24803
0.0,-0.0181379,524000,0.993838543072,1000.0,449.81176114082336,524,2,0.0240892,0.0614189,63.4983230549,-0.25915
0.0,-0.0158158,526000,0.991998800077,1000.0,451.54619550704956,526,2,0.015201,0.0654218,63.7633871828,-0.239073
0.0,-0.0114728,528000,0.990930856206,1000.0,453.29609274864197,528,2,0.0264795,0.083165,64.1635271568,-0.236106
0.0,-0.0130464,530000,0.988363550045,1000.0,455.0311005115509,530,2,0.0315974,0.110637,64.5032044198,-0.224046
0.0,-0.0111333,532000,0.988642686047,1000.0,456.7977366447449,532,2,0.0284625,0.112347,64.8830590194,-0.223846
0.0,-0.0106845,534000,0.99204654526,1000.0,458.530814409256,534,2,0.0362136,0.065694,65.2536887347,-0.212533
0.0,-0.0080019,536000,0.988792777061,1000.0,460.28054332733154,536,2,0.0188453,0.101312,65.6416082112,-0.188523
0.0,-0.0131072,538000,0.984503976069,1000.0,462.01570987701416,538,2,0.026164,0.140634,66.0786681853,-0.149677
0.0,-0.0106499,540000,0.982565581799,1000.0,463.76512002944946,540,2,0.020875,0.153831,66.6050032525,-0.15304
0.0,-0.00918326,542000,0.988193478435,1000.0,465.4998588562012,542,2,0.022931,0.105376,67.1673433998,-0.16479
0.0,-0.0152339,544000,0.988463080488,1000.0,467.2501130104065,544,2,0.0121181,0.101769,67.6560612729,-0.202354
0.0,-0.0158156,546000,0.987410614267,1000.0,468.98391795158386,546,2,0.0197542,0.110166,68.1093830755,-0.179399
0.0,-0.0152874,548000,0.988435629755,1000.0,470.73392486572266,548,2,0.0240003,0.0967987,68.5404184339,-0.182116
0.0,-0.0137751,550000,0.9873393327,1000.0,472.4680709838867,550,2,0.0130572,0.119897,68.9330513118,-0.207092
0.0,-0.014713,552000,0.990470758639,1000.0,474.23373198509216,552,2,0.0153141,0.0894483,69.4800148731,-0.200079
0.0,-0.00627091,555000,0.989116300829,1000.0,475.9532630443573,555,3,0.0305395,0.123185,70.181412409,-0.183703
0.0,-0.0152453,557000,0.993023538031,1000.0,477.75057077407837,557,2,0.0207208,0.0750839,70.6194487246,-0.193218
0.0,-0.0175485,559000,0.985538395122,1000.0,479.57752203941345,559,2,0.0342371,0.100718,71.072536168,-0.165839
0.0,-0.0183122,561000,0.986579367891,1000.0,481.4376676082611,561,2,0.0225978,0.0981634,71.6399491146,-0.161883
0.0,-0.0142127,563000,0.976706298068,1000.0,483.2655975818634,563,2,0.0207045,0.174759,72.0480057871,-0.184639
0.0,-0.016652,565000,0.979659432545,1000.0,485.11726903915405,565,2,0.022381,0.154516,72.543803372,-0.169136
0.0,-0.00971215,567000,0.975985458121,1000.0,486.9527037143707,567,2,0.022649,0.195866,73.0893675387,-0.15436
0.0,-0.00823159,569000,0.985510034487,1000.0,488.79645133018494,569,2,0.0178039,0.129947,73.5083664963,-0.143788
0.0,-0.0135515,571000,0.921992391348,1000.0,490.6243841648102,571,2,0.013141,0.517565,73.7753145659,-0.157163
0.0,-0.00854319,573000,0.982677182183,1000.0,492.4841341972351,573,2,0.0341538,0.151118,74.137421383,-0.172805
0.0,-0.0151404,575000,0.980436103418,1000.0,494.31330823898315,575,2,0.0106544,0.153967,74.5769985197,-0.172578
0.0,-0.00716325,577000,0.986347054131,1000.0,496.1717104911804,577,2,0.0308702,0.111505,75.06564785,-0.19561
0.0,-0.0136926,579000,0.988320766017,1000.0,498.0006911754608,579,2,0.0227826,0.102607,75.556574338,-0.16819
0.0,0.00368834,581000,0.972499851137,1000.0,499.8585431575775,581,2,0.0419101,0.211537,76.1011243828,-0.185252
0.0,-0.0133249,583000,0.966775596142,1000.0,501.68886733055115,583,2,0.0164643,0.276044,76.4825586875,-0.219921
0.0,-0.0156226,585000,0.975453296676,1000.0,503.54728388786316,585,2,0.020771,0.196459,76.9704973237,-0.214019
0.0,-0.011739,587000,0.983299188316,1000.0,505.35969638824463,587,2,0.0198739,0.137709,77.3561082529,-0.245412
0.0,0.00441015,589000,0.974218925461,1000.0,507.2188024520874,589,2,0.0407961,0.178675,77.6450056403,-0.266599
0.0,-0.0129883,591000,0.969762979075,1000.0,509.04686284065247,591,2,0.0287948,0.251566,77.9725397671,-0.26211
0.0,-0.00904414,593000,0.971186116338,1000.0,510.88319873809814,593,2,0.0183126,0.210135,78.4942100354,-0.284748
0.0,-0.0138734,595000,0.959333416075,1000.0,512.7200152873993,595,2,0.0268994,0.331499,78.8748986019,-0.276176
0.0,-0.0121756,598000,0.962450601161,1000.0,514.5775380134583,598,3,0.0182272,0.386029,79.4691424028,-0.262802
0.0,-0.0112842,600000,0.975597059354,1000.0,516.4212877750397,600,2,0.0190811,0.19279,79.8586042015,-0.265464
0.0,-0.00938883,602000,0.955781135708,1000.0,518.2650020122528,602,2,0.0294836,0.291265,80.2370091989,-0.287097
0.0,-0.00381867,604000,0.964045401663,1000.0,520.0932900905609,604,2,0.0366108,0.247172,80.6452711625,-0.326211
0.0,-0.00979092,606000,0.964908957481,1000.0,521.9539456367493,606,2,0.0208773,0.238719,80.7630205001,-0.35079
0.0,-0.013378,608000,0.97530044429,1000.0,523.7664654254913,608,2,0.0236669,0.199154,81.0932537983,-0.35082
0.0,-0.008852,610000,0.965497571975,1000.0,525.6254155635834,610,2,0.0187578,0.309908,81.4832179678,-0.354644
0.0,-0.00485986,612000,0.981097182259,1000.0,527.4532058238983,612,2,0.0295968,0.150642,81.8125920831,-0.346834
0.0,0.0102889,614000,0.977880397812,1000.0,529.2970507144928,614,2,0.0500302,0.190684,82.3181407614,-0.35649
0.0,-0.00808748,616000,0.97071833536,1000.0,531.1407022476196,616,2,0.0289866,0.205946,82.8160869551,-0.365688
0.0,-0.0110143,618000,0.961247075349,1000.0,532.9993662834167,618,2,0.0321067,0.336042,83.1946314391,-0.343165
0.0,-0.00217972,620000,0.957919351757,1000.0,534.8276238441467,620,2,0.0253497,0.334705,83.6783531037,-0.349672
0.0,-0.0157535,622000,0.948932141066,1000.0,536.6869478225708,622,2,0.0311637,0.444789,84.0400171265,-0.355292
0.0,-0.0156403,624000,0.973197117448,1000.0,538.515732049942,624,2,0.0224434,0.204212,84.5141518973,-0.338982
0.0,-0.0155326,626000,0.957740891725,1000.0,540.3751533031464,626,2,0.0243235,0.258858,84.9156494461,-0.339019
0.0,-0.0148141,628000,0.972016554326,1000.0,542.2028684616089,628,2,0.0246209,0.222056,85.1922389744,-0.34721
0.0,-0.0163047,630000,0.961469359696,1000.0,544.0479598045349,630,2,0.0181942,0.29467,85.5261389083,-0.365103
0.0,-0.00682182,632000,0.96295716241,1000.0,545.8605551719666,632,2,0.0178876,0.226016,85.8816838234,-0.373766
0.0,-0.0117488,634000,0.965760566294,1000.0,547.7041311264038,634,2,0.0156757,0.248986,86.3126045625,-0.366434
0.0,-0.0116758,636000,0.96744550392,1000.0,549.5319209098816,636,2,0.0201123,0.259325,86.7136558544,-0.376501
0.0,-0.0059515,638000,0.933516487479,1000.0,551.374326467514,638,2,0.0703882,0.417045,86.9774523021,-0.385184
0.0,0.00694984,641000,0.954006463289,1000.0,553.1715400218964,641,3,0.0596088,0.385683,87.4478232554,-0.425179
0.0,-0.0112897,643000,0.911203667521,1000.0,554.9212489128113,643,2,0.0375054,0.410816,87.4255375515,-0.43419
0.0,-0.00940817,645000,0.960840176791,1000.0,556.6713111400604,645,2,0.0202449,0.174399,87.2741348346,-0.440001
0.0,-0.0166382,647000,0.968001075089,1000.0,558.4214503765106,647,2,0.0195317,0.195105,87.628450737,-0.459756
0.0,-0.012699,649000,0.966309815645,1000.0,560.1554172039032,649,2,0.0204762,0.207631,87.9270588068,-0.445854
0.0,-0.00924218,651000,0.969673518091,1000.0,561.9218392372131,651,2,0.0315061,0.208613,88.15534508,-0.466217
0.0,-0.0167365,653000,0.959540501237,1000.0,563.6562390327454,653,2,0.0197632,0.289886,88.196731529,-0.481184
0.0,0.00629057,655000,0.97591580078,1000.0,565.4220185279846,655,2,0.035837,0.174286,88.3925669526,-0.49716
0.0,-0.00544775,657000,0.955165151507,1000.0,567.1563363075256,657,2,0.0362825,0.311294,88.6659189319,-0.503629
0.0,-0.00941278,659000,0.966595746577,1000.0,568.9220876693726,659,2,0.0168016,0.252433,88.8600998804,-0.492061
0.0,-0.0147574,661000,0.977863622829,1000.0,570.6560158729553,661,2,0.0203144,0.188866,89.048573701,-0.492011
0.0,-0.0142104,663000,0.962198872119,1000.0,572.4213955402374,663,2,0.0322092,0.268931,89.3875655001,-0.494096
0.0,-0.00965715,665000,0.962448827922,1000.0,574.1554791927338,665,2,0.0297811,0.237895,89.5657402389,-0.504236
0.0,0.0105965,667000,0.969003358856,1000.0,575.9212753772736,667,2,0.0908493,0.249785,89.9067412044,-0.504308
0.0,0.00353916,669000,0.964849311858,1000.0,577.6717205047607,669,2,0.0311804,0.269068,90.1115566877,-0.471685
0.0,-0.0171786,671000,0.947475235909,1000.0,579.4232439994812,671,2,0.0303425,0.429913,90.4527364609,-0.488206
0.0,-0.0147811,673000,0.97219373472,1000.0,581.1713573932648,673,2,0.0242771,0.208528,90.7958624408,-0.494448
0.0,-0.0159518,675000,0.940703500062,1000.0,582.922040939331,675,2,0.0323409,0.32165,90.9233535944,-0.462761
0.0,-0.0116289,677000,0.979172432795,1000.0,584.6720197200775,677,2,0.0255063,0.157581,91.0827803372,-0.457152
0.0,-0.0167497,679000,0.982194436714,1000.0,586.422553062439,679,2,0.0243769,0.129407,91.2902823922,-0.476127
0.0,-0.0191045,681000,0.972815779969,1000.0,588.1869988441467,681,2,0.0280775,0.250282,91.512623576,-0.489927
0.0,-0.0145368,684000,0.925646997988,1000.0,589.936824798584,684,3,0.0235386,0.705044,91.7398355653,-0.474638
0.0,-0.0180736,686000,0.972294146195,1000.0,591.7140536308289,686,2,0.0161638,0.140188,91.8496595404,-0.504543
0.0,-0.00836456,688000,0.981010435149,1000.0,593.5320587158203,688,2,0.0188579,0.169841,92.0195619562,-0.478942
0.0,-0.0152713,690000,0.950919486582,1000.0,595.2965013980865,690,2,0.0244159,0.336657,92.2696523516,-0.4579
0.0,-0.0121383,692000,0.972164977342,1000.0,597.046201467514,692,2,0.024714,0.214831,92.2791726101,-0.460108
0.0,-0.0117899,694000,0.96406884864,1000.0,598.8118894100189,694,2,0.0113202,0.278225,92.2430819081,-0.448376
0.0,-0.0100811,696000,0.970171490684,1000.0,600.548841714859,696,2,0.0212728,0.259614,92.2349837252,-0.412613
0.0,-0.0125099,698000,0.937151029706,1000.0,602.3183164596558,698,2,0.0286604,0.470837,92.2779570308,-0.421312
0.0,-0.0147706,700000,0.945943277329,1000.0,604.0631747245789,700,2,0.030645,0.460281,92.282783908,-0.445728
0.0,-0.00527344,702000,0.965696010739,1000.0,605.8118760585785,702,2,0.0236154,0.219855,92.5081975489,-0.489038
0.0,-0.00800929,704000,0.954051941633,1000.0,607.5544557571411,704,2,0.0259468,0.380814,92.6448363941,-0.491772
0.0,-0.00971687,706000,0.972235951573,1000.0,609.3132348060608,706,2,0.0328469,0.234267,92.9445724836,-0.515431
0.0,-0.00633159,708000,0.961580254138,1000.0,611.0469908714294,708,2,0.0298846,0.336973,93.0956940104,-0.519447
0.0,-0.00425541,710000,0.962518591434,1000.0,612.8273918628693,710,2,0.0256858,0.261279,93.1935741083,-0.525597
0.0,-0.0181179,712000,0.965814244002,1000.0,614.5618829727173,712,2,0.0213864,0.208196,93.2755117854,-0.507822
0.0,-0.0106133,714000,0.96489392221,1000.0,616.3273751735687,714,2,0.0452708,0.234973,93.2572062513,-0.497808
0.0,-0.0086469,716000,0.955864705145,1000.0,618.0779757499695,716,2,0.0307702,0.344284,93.1952949357,-0.501172
0.0,0.00908604,718000,0.964393187314,1000.0,619.8285391330719,718,2,0.0407132,0.278306,93.4183048254,-0.513558
0.0,-0.0198854,720000,0.961793407798,1000.0,621.5789129734039,720,2,0.0251302,0.294596,93.4776288516,-0.520566
0.0,-0.00635965,722000,0.946797009557,1000.0,623.3277401924133,722,2,0.0250301,0.456706,93.5309598411,-0.525089
0.0,-0.0119464,724000,0.968623496592,1000.0,625.0779461860657,724,2,0.0207878,0.191571,93.6193015745,-0.488019
0.0,-0.0142211,727000,0.977360391989,1000.0,626.8286862373352,727,3,0.0157567,0.240043,94.0339410584,-0.456276
0.0,-0.0138905,729000,0.932101003826,1000.0,628.5784223079681,729,2,0.0519081,0.5798,94.1251675188,-0.43647
0.0,-0.00644036,731000,0.938635069877,1000.0,630.3273406028748,731,2,0.0308881,0.270743,94.3495671044,-0.427761
0.0,-0.022037,733000,0.70404458046,1000.0,632.0780844688416,733,2,0.0669935,0.462473,93.8505829031,-0.435914
0.0,-0.00440416,735000,0.956183597445,1000.0,633.8438024520874,735,2,0.0331025,0.379312,93.8707725945,-0.45827
0.0,-0.0134517,737000,0.974236903712,1000.0,635.5939507484436,737,2,0.0316587,0.228568,93.9851451044,-0.454532
0.0,-0.0110952,739000,0.968252331018,1000.0,637.3281290531158,739,2,0.0192311,0.255884,94.0664327103,-0.429762
0.0,-0.0131718,741000,0.967169292271,1000.0,639.0936505794525,741,2,0.0194818,0.284543,94.2341158301,-0.425608
0.0,-0.0129918,743000,0.971885606647,1000.0,640.8437469005585,743,2,0.0202967,0.24324,94.6424555751,-0.427858
0.0,-0.0099493,745000,0.942916870117,1000.0,642.5937230587006,745,2,0.0294241,0.503045,95.2383493636,-0.401096
0.0,-0.0159955,747000,0.96281837672,1000.0,644.3279421329498,747,2,0.0249826,0.244849,95.383529248,-0.419825
0.0,-0.00407688,749000,0.948470618576,1000.0,646.078542470932,749,2,0.0433275,0.453136,95.4841920862,-0.438239
0.0,-0.013963,751000,0.981889273971,1000.0,647.8118870258331,751,2,0.0354594,0.128877,95.6923239724,-0.456361
0.0,-0.00317594,753000,0.965979818255,1000.0,649.57737159729,753,2,0.0460741,0.290114,96.0506038424,-0.479547
0.0,-0.0140572,755000,0.967340998352,1000.0,651.3118143081665,755,2,0.0243032,0.250408,96.3245998085,-0.466607
0.0,-0.0123051,757000,0.9566719383,1000.0,653.0775525569916,757,2,0.0350926,0.347683,96.5989903632,-0.466371
0.0,-0.00875494,759000,0.957898270339,1000.0,654.8119401931763,759,2,0.0296306,0.329432,96.886939398,-0.474528
0.0,-0.0136045,761000,0.949384428561,1000.0,656.5773651599884,761,2,0.0165546,0.400112,97.0700090227,-0.452828
0.0,-0.0108351,763000,0.962486147881,1000.0,658.3136129379272,763,2,0.0262074,0.322945,97.1711726793,-0.455024
0.0,-0.00742913,765000,0.963116854429,1000.0,660.0784230232239,765,2,0.0249648,0.273807,97.3353920526,-0.458597
0.0,-0.00523942,768000,0.963085290045,1000.0,661.81236743927,768,3,0.027489,0.319028,97.5505147719,-0.486898
0.0,-0.0188726,770000,0.96947243996,1000.0,663.5787167549133,770,2,0.0231991,0.321625,97.7257271394,-0.491028
0.0,-0.0113872,772000,0.940424825996,1000.0,665.3274869918823,772,2,0.027721,0.529184,97.8770067378,-0.463525
0.0,-0.0149999,774000,0.95284126699,1000.0,667.0925178527832,774,2,0.028617,0.382396,98.0462643131,-0.457173
0.0,-0.00274449,776000,0.962151158601,1000.0,668.8343608379364,776,2,0.0333314,0.316985,98.3321267691,-0.490703
0.0,-0.0145883,778000,0.96440821141,1000.0,670.5788321495056,778,2,0.0268569,0.264047,98.5245841743,-0.510229
0.0,-0.00530705,780000,0.95629773289,1000.0,672.3437943458557,780,2,0.0253802,0.301527,98.6152429306,-0.524395
0.0,-0.0141544,782000,0.946574397385,1000.0,674.0935823917389,782,2,0.0166841,0.455515,98.68379493,-0.511383
0.0,-0.00566084,784000,0.970736529678,1000.0,675.8435292243958,784,2,0.0299234,0.255022,98.9715486529,-0.510961
0.0,-0.0159862,786000,0.937331996858,1000.0,677.5782246589661,786,2,0.0234459,0.512744,99.2109313157,-0.51218
0.0,-0.0118858,788000,0.939044594765,1000.0,679.3282973766327,788,2,0.0202069,0.463962,99.3435950535,-0.487625
0.0,-0.00813138,790000,0.951253082603,1000.0,681.0773367881775,790,2,0.0301006,0.374992,99.4984471377,-0.503006
0.0,-0.0115181,792000,0.956974994391,1000.0,682.8286361694336,792,2,0.0321637,0.330657,99.7093142037,-0.490947
0.0,-0.00986343,794000,0.963054399937,1000.0,684.5471396446228,794,2,0.0182324,0.318738,100.111566228,-0.480428
0.0,-0.0024838,796000,0.962720856071,1000.0,686.3135521411896,796,2,0.0414396,0.318394,100.430325286,-0.487892
0.0,-0.00644491,798000,0.969843188301,1000.0,688.0310754776001,798,2,0.0304871,0.263264,100.737646597,-0.512302
0.0,-0.00266697,800000,0.951749026775,1000.0,689.7964284420013,800,2,0.0366749,0.390847,101.081975517,-0.530781
0.0,-0.00714017,802000,0.90137642622,1000.0,691.5319471359253,802,2,0.024676,0.716777,101.174989995,-0.507768
0.0,-0.00822883,804000,0.933836698532,1000.0,693.2808880805969,804,2,0.0429176,0.50143,101.354124802,-0.505156
0.0,-0.0141094,806000,0.95136622712,1000.0,695.0157153606415,806,2,0.0187106,0.383732,101.595449801,-0.516198
0.0,-0.0100043,808000,0.954538259655,1000.0,696.7823941707611,808,2,0.0223172,0.385958,101.726997722,-0.527258
0.0,-0.00836742,811000,0.935118660331,1000.0,698.5153639316559,811,3,0.0187984,0.604009,101.881523953,-0.528725
0.0,-0.00284449,813000,0.967259656638,1000.0,700.281800031662,813,2,0.0397115,0.267459,101.946903698,-0.551869
0.0,-0.0108353,815000,0.955979920924,1000.0,702.0149619579315,815,2,0.0435757,0.333483,102.120263526,-0.52998
0.0,-0.0143704,817000,0.951898992062,1000.0,703.7656717300415,817,2,0.0256539,0.433432,102.186525944,-0.524697
0.0,-0.0131504,819000,0.962842222303,1000.0,705.5155212879181,819,2,0.0215078,0.275732,102.2936862,-0.522658
0.0,0.000492612,821000,0.95485579595,1000.0,707.2664813995361,821,2,0.0515997,0.37989,102.355930949,-0.509617
0.0,-0.015149,823000,0.951881989837,1000.0,709.0151870250702,823,2,0.0301103,0.411859,102.495222488,-0.48745
0.0,-0.00431647,825000,0.96118446067,1000.0,710.78080534935,825,2,0.0186591,0.330227,102.651479988,-0.481063
0.0,-0.00646948,827000,0.957232832909,1000.0,712.5306172370911,827,2,0.0246621,0.359181,102.773240696,-0.483244
0.0,-0.0124011,829000,0.960220824927,1000.0,714.28209400177,829,2,0.0216203,0.351608,102.985098312,-0.458074
0.0,-0.0115127,831000,0.931789830327,1000.0,716.0310573577881,831,2,0.0216825,0.581153,103.11783061,-0.447001
0.0,0.000722656,833000,0.96327644214,1000.0,717.7810101509094,833,2,0.0281849,0.322778,103.900775461,-0.467177
0.0,-0.0111451,835000,0.939288161695,1000.0,719.5307033061981,835,2,0.0275107,0.561075,104.190128377,-0.485845
0.0,-0.00530643,837000,0.929457686841,1000.0,721.265552520752,837,2,0.0277322,0.592926,104.352435679,-0.472796
0.0,-0.00963252,839000,0.960173532367,1000.0,723.0153460502625,839,2,0.0186516,0.324276,104.599799684,-0.464283
0.0,-0.013,841000,0.958727855235,1000.0,724.7497835159302,841,2,0.0155523,0.365632,104.80720887,-0.492064
0.0,-0.0204114,843000,0.910549305379,1000.0,726.5194249153137,843,2,0.0467687,0.56997,104.887802127,-0.484402
0.0,-0.00993252,845000,0.954493205994,1000.0,728.2344181537628,845,2,0.0215992,0.318437,104.973033769,-0.485531
0.0,-0.0109558,847000,0.927117355168,1000.0,730.0008502006531,847,2,0.0161001,0.57251,105.018070067,-0.472182
0.0,-0.0161263,849000,0.942932140082,1000.0,731.7341487407684,849,2,0.0175289,0.514344,105.139688759,-0.503829
0.0,-0.0132731,851000,0.960850015283,1000.0,733.4839553833008,851,2,0.02141,0.33746,105.208432185,-0.499061
0.0,-0.000760831,854000,0.919660121202,1000.0,735.2179985046387,854,3,0.0512925,0.820907,105.234135288,-0.504599
0.0,-0.0148644,856000,0.9597915411,1000.0,736.9847819805145,856,2,0.0256197,0.359405,105.321698748,-0.486267
0.0,-0.0156808,858000,0.948289304972,1000.0,738.7187187671661,858,2,0.0415598,0.394465,105.396036835,-0.507192
0.0,-0.0106033,860000,0.942581158131,1000.0,740.4851367473602,860,2,0.0419323,0.526222,105.496656978,-0.520373
0.0,-0.0143483,862000,0.949433147907,1000.0,742.2185142040253,862,2,0.0216806,0.405112,105.804757459,-0.53072
0.0,-0.00417254,864000,0.944950833917,1000.0,743.9838526248932,864,2,0.324282,0.486015,105.949648727,-0.558045
0.0,-0.0105169,866000,0.950582146645,1000.0,745.7180256843567,866,2,0.0241572,0.435036,106.183476799,-0.527395
0.0,-0.0079653,868000,0.909081794322,1000.0,747.484222650528,868,2,0.0261187,0.689371,106.203654521,-0.531658
0.0,-0.012367,870000,0.960167568177,1000.0,749.2345280647278,870,2,0.0149061,0.312978,106.260717087,-0.540618
0.0,-0.0143171,872000,0.939516428858,1000.0,751.000020980835,872,2,0.0229985,0.476115,106.394718735,-0.538255
0.0,-0.00531445,874000,0.949165035039,1000.0,752.731241941452,874,2,0.0405645,0.367219,106.555157219,-0.584834
0.0,-0.0110305,876000,0.917442426085,1000.0,754.5149073600769,876,2,0.0357733,0.693854,106.700850524,-0.563985
0.0,-0.0139073,878000,0.954113692045,1000.0,756.2690818309784,878,2,0.0254298,0.394144,106.821938935,-0.551983
0.0,-0.0172686,880000,0.952461738139,1000.0,758.01557970047,880,2,0.0182523,0.352411,107.031908283,-0.54749
0.0,-0.0150239,882000,0.954437207431,1000.0,759.7663705348969,882,2,0.0159079,0.355323,107.279362745,-0.564248
0.0,-0.0156273,884000,0.940215975046,1000.0,761.5150489807129,884,2,0.0341538,0.475744,107.336624751,-0.566254
0.0,-0.0110336,886000,0.92353309691,1000.0,763.2493903636932,886,2,0.0445834,0.623156,107.481587154,-0.564493
0.0,-0.0139409,888000,0.948041435331,1000.0,765.0000197887421,888,2,0.0161985,0.392037,107.715824024,-0.586935
0.0,-0.00840389,890000,0.951533671468,1000.0,766.749992609024,890,2,0.0272088,0.37901,107.891813404,-0.556495
0.0,-0.0168971,892000,0.912532545626,1000.0,768.4835567474365,892,2,0.0212879,0.671865,107.987006958,-0.583664
0.0,-0.00773681,894000,0.920967847109,1000.0,770.2495169639587,894,2,0.0328338,0.690526,108.042802413,-0.58658
0.0,-0.0121421,897000,0.944049708545,1000.0,771.9991765022278,897,3,0.0201704,0.617157,108.155145317,-0.615282
0.0,-0.0123753,899000,0.958624996245,1000.0,773.7384910583496,899,2,0.0282652,0.369104,108.264180292,-0.635565
0.0,-0.0116726,901000,0.961060486734,1000.0,775.4686131477356,901,2,0.0260002,0.347135,108.473391923,-0.633956
0.0,-0.0169886,903000,0.958469159901,1000.0,777.2343597412109,903,2,0.0283544,0.334983,108.713307273,-0.632404
0.0,-0.0137085,905000,0.914526261389,1000.0,778.9688000679016,905,2,0.0273553,0.683194,108.767070227,-0.605022
0.0,-0.0105922,907000,0.947250664234,1000.0,780.7188758850098,907,2,0.0219935,0.423436,108.91446447,-0.611464
0.0,-0.00285144,909000,0.957245569676,1000.0,782.4526555538177,909,2,0.0431505,0.366125,109.193830586,-0.616246
0.0,-0.0103352,911000,0.903652653098,1000.0,784.2033462524414,911,2,0.0293507,0.770627,109.34272576,-0.624076
0.0,-0.0123071,913000,0.927317380905,1000.0,785.9369685649872,913,2,0.0286907,0.627624,109.370509054,-0.616648
0.0,-0.0127437,915000,0.94621161744,1000.0,787.70427775383,915,2,0.0209562,0.349127,109.47832881,-0.600483
0.0,-0.0134345,917000,0.95269587636,1000.0,789.4374356269836,917,2,0.0282122,0.378464,109.667856884,-0.585988
