TimestepsSoFar,EpisodesSoFar,EpThisIter,TimeElapsed,loss_vf_loss,EpLenMean,loss_pol_entpen,loss_kl,loss_ent,loss_pol_surr,ev_tdlam_before,EpRewMean
470134,2219,2,495.1329619884491,647.426,660.37,0.0,0.0370274,3.43903,-0.0305794,0.813306629658,2633.86286267
472859,2222,3,497.27349948883057,443.231,668.08,0.0,0.036071,3.40792,-0.0463748,0.739168286324,2671.06166041
474265,2224,2,499.41425919532776,554.108,668.84,0.0,0.0355307,3.34852,-0.0452462,0.799894362688,2675.48615607
476850,2229,5,501.5697054862976,465.867,667.06,0.0,0.0354608,3.32062,-0.0478716,0.881318032742,2665.61974582
479094,2232,3,503.71168756484985,886.971,670.82,0.0,0.025517,3.30259,-0.0425976,0.719745576382,2682.51400771
480999,2235,3,505.82764291763306,793.211,674.2,0.0,0.0366339,3.26879,-0.0424525,0.821986034513,2700.20126034
482999,2237,2,507.9607503414154,1341.94,675.63,0.0,0.0392869,3.25942,-0.0347621,0.322837531567,2710.06182741
485319,2240,3,510.1085116863251,1371.81,674.02,0.0,0.0471791,3.27574,-0.0300143,0.663685023785,2707.09243863
486930,2242,2,512.265869140625,74.901,670.13,0.0,0.0341137,3.31416,-0.0613871,0.968664757907,2695.11524483
489413,2245,3,514.3926939964294,1299.45,674.0,0.0,0.0457423,3.31016,-0.0291406,0.728661835194,2712.81773875
490909,2247,2,516.5247886180878,369.671,679.75,0.0,0.0343198,3.30344,-0.0316236,0.808098018169,2737.68769888
493270,2250,3,518.6558997631073,163.692,686.52,0.0,0.0444906,3.29645,-0.0541142,0.916600011289,2769.31886723
495470,2253,3,520.8122458457947,126.854,692.67,0.0,0.0337854,3.30436,-0.0540506,0.952436573803,2800.29572148
497630,2256,3,522.9459383487701,702.649,697.47,0.0,0.0287748,3.33955,-0.033988,0.874439775944,2824.48033183
499654,2259,3,525.0782887935638,104.552,698.65,0.0,0.0410834,3.29151,-0.0607661,0.975186428055,2836.38822546
501673,2263,4,527.2028799057007,92.9846,679.37,0.0,0.0351066,3.27773,-0.0617614,0.977283846587,2756.3804183
503633,2266,3,529.3519794940948,73.1962,684.32,0.0,0.0327174,3.23884,-0.0567144,0.980718165636,2785.49455209
505775,2270,4,531.5001928806305,81.0415,685.36,0.0,0.0272763,3.20168,-0.0576333,0.980536950752,2794.47147616
507646,2273,3,533.6283936500549,802.867,683.91,0.0,0.0323973,3.21264,-0.0363738,0.847860947251,2790.57393589
509232,2275,2,535.7263283729553,658.918,682.43,0.0,0.0263864,3.22386,-0.0321561,0.821928218007,2787.03064033
511748,2279,4,537.8747203350067,742.142,676.86,0.0,0.0326049,3.22983,-0.0351117,0.878471054137,2768.64371849
513095,2281,2,540.0156421661377,638.861,684.9,0.0,0.030459,3.22763,-0.0295623,0.816459804773,2804.9443014
515769,2285,4,542.1575570106506,1347.54,677.52,0.0,0.0274163,3.22102,-0.0394122,0.768981441855,2774.81969739
517769,2287,2,544.3004426956177,1207.7,677.52,0.0,0.0373605,3.20183,-0.0353974,0.361896276474,2777.19752124
520138,2290,3,546.4284393787384,1382.7,690.29,0.0,0.0287911,3.23086,-0.0368246,0.701768070459,2834.45993605
522138,2292,2,548.5701351165771,1245.3,696.93,0.0,0.0453326,3.23595,-0.0271329,0.399349272251,2866.35843122
523471,2294,2,550.709874868393,716.124,700.83,0.0,0.0453327,3.22841,-0.036007,0.762447550893,2884.8138236
525471,2296,2,552.8867816925049,1186.36,706.35,0.0,0.0290034,3.21517,-0.0306348,0.402947485447,2908.45670782
527471,2298,2,555.0075650215149,1117.95,710.3,0.0,0.0388884,3.2054,-0.0288474,0.422236084938,2926.27263391
529471,2300,2,557.1329071521759,1128.91,717.83,0.0,0.0437265,3.21104,-0.0331215,0.37685573101,2960.90193795
532471,2303,3,559.2728362083435,1901.9,722.77,0.0,0.0457265,3.18877,-0.0385119,0.334058344364,2982.20106729
534014,2305,2,561.4238877296448,611.798,718.2,0.0,0.0271302,3.19315,-0.0361076,0.8151832968,2964.57851486
536014,2307,2,563.5698971748352,1182.34,732.33,0.0,0.041778,3.18309,-0.0330252,0.34232544899,3028.04953211
538014,2309,2,565.6950364112854,1183.98,738.68,0.0,0.0447104,3.23197,-0.0335138,0.426140666008,3055.68654256
540334,2312,3,567.8288285732269,1202.78,746.14,0.0,0.0374357,3.21189,-0.0406824,0.686607450247,3090.50660501
542514,2316,4,569.9753720760345,625.455,741.7,0.0,0.0395561,3.21349,-0.0392891,0.874590963125,3071.55374148
543926,2318,2,572.117591381073,597.164,747.92,0.0,0.0310745,3.17313,-0.0376847,0.771836563945,3098.73471408
546668,2322,4,574.2582030296326,680.013,738.09,0.0,0.0367642,3.13848,-0.0463911,0.848376840353,3056.97630206
548566,2325,3,576.3820021152496,551.298,733.01,0.0,0.0273785,3.15159,-0.0367742,0.853193834424,3033.61148428
550620,2328,3,578.5222175121307,755.792,741.65,0.0,0.0311491,3.1439,-0.0406562,0.856538146734,3075.79957612
552960,2331,3,580.6717483997345,1301.18,741.1,0.0,0.0279509,3.18191,-0.0388493,0.601469576359,3076.91675092
554960,2333,2,582.8126595020294,1258.48,753.45,0.0,0.0298013,3.17004,-0.0351376,0.427041649818,3131.58676857
556960,2335,2,584.9468107223511,1373.65,759.61,0.0,0.0354826,3.18382,-0.0392853,0.381299257278,3158.65712758
558496,2337,2,587.0781629085541,465.71,754.97,0.0,0.0234983,3.19714,-0.0361732,0.799366340041,3137.44585219
560496,2339,2,589.2185080051422,1406.09,761.77,0.0,0.0510433,3.19277,-0.0214277,0.343090832233,3169.17143027
563167,2344,5,591.374725818634,720.775,742.37,0.0,0.0340847,3.22707,-0.0477718,0.878754012287,3080.54463228
564530,2346,2,593.5153465270996,727.308,746.21,0.0,0.0217822,3.21933,-0.0426463,0.806654110551,3098.62907437
567044,2349,3,595.6328854560852,1078.17,746.4,0.0,0.0354473,3.24271,-0.0339476,0.671782463789,3101.90224603
568966,2351,2,597.7608153820038,654.018,749.11,0.0,0.0388455,3.25083,-0.0347068,0.750465780497,3114.96917634
571105,2354,3,599.898264169693,807.423,746.35,0.0,0.0298566,3.24254,-0.0411313,0.818884983659,3101.40362127
573034,2357,3,602.0627362728119,649.401,748.39,0.0,0.0304455,3.25995,-0.0452398,0.861353725195,3109.68878459
574497,2359,2,604.2032196521759,63.0293,748.43,0.0,0.0318476,3.23524,-0.050256,0.95938340202,3110.57752074
577072,2362,3,606.3293993473053,1023.28,758.28,0.0,0.0340723,3.2185,-0.029287,0.737042963505,3154.09825724
578840,2365,3,608.45263504982,52.6436,758.03,0.0,0.0358944,3.21536,-0.054316,0.980090500787,3153.88012561
581579,2369,4,610.5934114456177,615.991,765.04,0.0,0.0323473,3.2213,-0.0390638,0.894363380969,3185.51268514
583271,2373,4,612.743271112442,139.273,756.25,0.0,0.0340362,3.18615,-0.0578817,0.950141608715,3145.91617164
584900,2375,2,614.8908956050873,188.566,756.68,0.0,0.0341807,3.15469,-0.0558915,0.939862020314,3148.8508401
587152,2378,3,617.0178434848785,562.611,756.31,0.0,0.0273323,3.15447,-0.0404318,0.885772891343,3146.920782
589152,2380,2,619.1473004817963,1450.01,770.57,0.0,0.0290754,3.15778,-0.0314392,0.373874843121,3214.09050029
591006,2382,2,621.3193607330322,783.119,769.11,0.0,0.0494143,3.15726,-0.0252457,0.776776045561,3209.13245172
593181,2385,3,623.4600701332092,735.027,774.12,0.0,0.0234646,3.13863,-0.037193,0.884541489184,3232.11945241
595605,2388,3,625.5858404636383,777.191,768.36,0.0,0.0453981,3.13785,-0.0308943,0.878627486527,3208.16895907
597605,2390,2,627.7109508514404,802.216,774.67,0.0,0.0389861,3.11216,-0.0358587,0.684549331665,3241.99079204
599254,2392,2,629.8291788101196,800.701,771.16,0.0,0.0445088,3.08979,-0.0302273,0.802704498172,3226.35093864
602051,2396,4,631.9871072769165,750.484,765.8,0.0,0.0486423,3.0648,-0.0417931,0.889597676694,3210.29794764
604051,2398,2,634.1161420345306,1016.79,765.8,0.0,0.0494052,3.02987,-0.0337984,0.473290264606,3213.51081922
605537,2400,2,636.2565386295319,80.502,760.66,0.0,0.0520456,3.01588,-0.0501115,0.953973192722,3194.50163926
607537,2402,2,638.3832361698151,1294.16,760.66,0.0,0.0452848,3.01608,-0.0336427,0.354292631149,3201.76051393
609457,2405,3,640.5308632850647,766.193,754.43,0.0,0.0403888,3.04044,-0.0363369,0.847786411643,3179.52964082
612074,2409,4,642.6716277599335,575.972,740.6,0.0,0.0386792,3.04727,-0.0400768,0.875762507319,3124.6117252
614074,2411,2,644.8124809265137,1436.04,740.6,0.0,0.0360784,3.05611,-0.0397115,0.255132555962,3128.32625692
616401,2414,3,646.9371509552002,47.0544,753.88,0.0,0.0409976,3.05755,-0.0585548,0.973913593218,3193.28286587
618430,2418,4,649.0703399181366,221.449,745.04,0.0,0.0422959,3.04165,-0.0503398,0.939531430602,3161.49210248
620080,2420,2,651.2207598686218,52.5267,747.49,0.0,0.0384653,3.04782,-0.0548007,0.981852168217,3174.40604658
622316,2423,3,653.3509225845337,66.7751,750.78,0.0,0.0388803,3.02781,-0.0631688,0.985527674668,3193.59305344
624626,2426,3,655.4604659080505,65.7592,753.24,0.0,0.0366515,2.99326,-0.0639554,0.984862042591,3206.46203655
626502,2428,2,657.5845761299133,632.949,758.82,0.0,0.035523,2.96007,-0.0322452,0.83891299367,3235.42855318
628263,2431,3,659.7117426395416,38.997,753.03,0.0,0.0288347,2.93923,-0.0533558,0.985756774433,3210.70404905
630619,2434,3,661.8430874347687,94.0132,746.59,0.0,0.0411913,2.96076,-0.0531367,0.977202497423,3189.07850313
632090,2436,2,663.9856951236725,87.087,741.3,0.0,0.0364723,2.94806,-0.047984,0.978828910738,3167.83049776
633945,2438,2,666.1275126934052,30.3839,744.49,0.0,0.0307316,2.9298,-0.058396,0.991453972645,3184.3432294
635945,2440,2,668.2584946155548,1522.2,744.49,0.0,0.0347087,2.92849,-0.0314269,0.451029479504,3182.22757314
638945,2443,3,670.3931121826172,1868.42,762.43,0.0,0.0319954,2.92912,-0.0329261,0.384588360786,3264.58131757
640945,2445,2,672.5392076969147,1180.67,767.78,0.0,0.0444831,2.93297,-0.0321822,0.408362329006,3288.14045117
642928,2447,2,674.7043104171753,793.414,773.98,0.0,0.0319749,2.93658,-0.0341139,0.752848029137,3316.68485892
644928,2449,2,676.8752136230469,1422.3,778.84,0.0,0.0343098,2.92077,-0.0364495,0.333737015724,3336.93023742
646228,2451,2,679.0060667991638,705.178,772.62,0.0,0.0420766,2.94139,-0.0339149,0.783213689923,3306.94686365
648618,2454,3,681.141918182373,1460.15,775.13,0.0,0.0296325,2.9007,-0.0327518,0.675943344831,3319.2064796
651019,2458,4,683.2840604782104,1346.8,773.14,0.0,0.032471,2.90128,-0.0391146,0.770353063941,3310.5130816
652949,2460,2,685.4445061683655,735.008,774.52,0.0,0.0513432,2.90083,-0.0306404,0.800222635269,3317.82588289
655344,2465,5,687.5776462554932,762.042,765.04,0.0,0.0396532,2.9217,-0.0409623,0.904436692595,3273.85511562
656996,2467,2,689.7181994915009,24.5915,766.49,0.0,0.0396999,2.89141,-0.064297,0.981266343966,3280.0434926
659389,2471,4,691.8436753749847,773.574,766.44,0.0,0.0313267,2.88763,-0.0395577,0.895054355264,3277.13387758
661389,2473,2,694.0080797672272,1379.26,781.18,0.0,0.0305118,2.90527,-0.0345091,0.376822113991,3345.04162087
663369,2475,2,696.1318953037262,732.869,784.69,0.0,0.0217763,2.88571,-0.0383607,0.780511707067,3360.88206748
665369,2477,2,698.2582719326019,1037.67,789.42,0.0,0.0399609,2.87207,-0.0338369,0.38216739893,3381.57921468
667369,2479,2,700.3906872272491,1421.92,792.17,0.0,0.0306574,2.86055,-0.0369381,0.642791867256,3393.81383148
669655,2482,3,702.5471630096436,1399.11,786.49,0.0,0.034471,2.85371,-0.0275674,0.558038115501,3366.88934792
670801,2484,2,704.6900599002838,702.471,782.89,0.0,0.026383,2.85025,-0.0411199,0.768892914057,3350.06682713
673294,2488,4,706.8278114795685,752.988,776.89,0.0,0.0358074,2.83779,-0.044459,0.878248952329,3322.94874851
674874,2490,2,708.9601666927338,40.7649,772.69,0.0,0.0447863,2.81101,-0.0592886,0.981491699815,3302.8740886
677844,2493,3,711.1020879745483,1405.43,775.9,0.0,0.029773,2.8159,-0.0334909,0.727030277252,3321.34804979
679844,2495,2,713.2493185997009,393.886,780.98,0.0,0.0276562,2.80816,-0.0398261,0.742581576109,3343.74578463
681746,2497,2,715.3867874145508,743.39,786.95,0.0,0.0328853,2.79494,-0.0333909,0.777904212475,3371.18631775
683476,2499,2,717.4993298053741,43.0456,787.3,0.0,0.0389855,2.78053,-0.0550725,0.975649036467,3374.59994848
685483,2503,4,719.6404283046722,379.081,769.46,0.0,0.0387252,2.77954,-0.0478752,0.928535878658,3291.74749751
687703,2506,3,721.7808818817139,74.3818,772.46,0.0,0.0385973,2.79505,-0.0620534,0.975209036842,3306.10064484
689616,2509,3,723.945060968399,800.093,775.42,0.0,0.0426099,2.77181,-0.0357549,0.869163900614,3321.65189746
692067,2513,4,726.0708155632019,118.519,762.65,0.0,0.0436092,2.80926,-0.0534845,0.969931969419,3259.97807668
694164,2516,3,728.2043187618256,366.776,771.77,0.0,0.0374706,2.7878,-0.034567,0.897833779454,3300.85321
696288,2519,3,730.3307621479034,117.558,770.11,0.0,0.0516263,2.74538,-0.0515765,0.957784775645,3290.66607363
697428,2521,2,732.4763336181641,46.986,766.78,0.0,0.0343171,2.67093,-0.061016,0.969104072079,3274.85222025
699779,2524,3,734.6166064739227,1148.71,764.63,0.0,0.0255129,2.69907,-0.0356995,0.714497596025,3261.95462592
702430,2527,3,736.7431902885437,122.939,768.04,0.0,0.0530192,2.65224,-0.050255,0.952694587409,3279.11868377
704072,2530,3,738.881914138794,118.349,767.33,0.0,0.0443646,2.61712,-0.0641827,0.967169515789,3273.08549041
705623,2532,2,741.0168738365173,532.891,765.62,0.0,0.0260638,2.61968,-0.0324188,0.844691842794,3264.56750445
708486,2536,4,743.1751885414124,1397.77,763.96,0.0,0.0379293,2.66176,-0.0388813,0.79181432724,3252.21419581
710576,2539,3,745.3205873966217,753.109,756.31,0.0,0.0618583,2.65049,-0.038211,0.855877563357,3218.06793869
712576,2541,2,747.4456601142883,910.832,756.31,0.0,0.0350993,2.61167,-0.0361955,0.362554252148,3218.01110073
714169,2543,2,749.5699305534363,778.226,752.24,0.0,0.0378567,2.613,-0.0410366,0.788509070873,3201.76306112
716169,2545,2,751.7097132205963,1404.58,752.24,0.0,0.0350867,2.63981,-0.0375964,0.304046571255,3202.07997741
718587,2548,3,753.8590319156647,1185.97,746.59,0.0,0.0359958,2.67149,-0.033423,0.712216973305,3178.16987195
720889,2551,3,755.9999399185181,1004.49,746.61,0.0,0.0326095,2.64421,-0.0385631,0.72876945138,3178.40798721
722712,2555,4,758.1409075260162,143.131,730.94,0.0,0.0461011,2.61935,-0.0665798,0.922595828772,3103.08643612
724404,2558,3,760.2680957317352,147.0,733.85,0.0,0.0436002,2.59528,-0.0539441,0.940430413932,3116.80763834
726404,2560,2,762.4146387577057,1255.11,734.55,0.0,0.0411528,2.60789,-0.0313454,0.348253667355,3118.61988576
728585,2563,3,764.547180891037,714.449,744.93,0.0,0.0370858,2.61164,-0.0441189,0.843484580517,3166.76603762
731004,2566,3,766.6891179084778,1174.37,746.78,0.0,0.0310504,2.58792,-0.0421677,0.7036036551,3174.22477817
732855,2568,2,768.7972989082336,698.225,751.68,0.0,0.0335693,2.6055,-0.0373238,0.855640754104,3194.69512649
735122,2571,3,770.9371902942657,737.973,757.33,0.0,0.047837,2.57456,-0.0270083,0.833847671747,3222.82650771
736877,2575,4,773.0962030887604,744.506,735.08,0.0,0.0356877,2.56265,-0.0445235,0.876160055399,3116.85560939
738877,2577,2,775.2254154682159,1387.15,735.08,0.0,0.027692,2.53774,-0.0348006,0.409425139427,3116.75744442
741187,2580,3,777.3505547046661,730.325,735.32,0.0,0.0377193,2.48914,-0.0475301,0.837094187737,3116.30367963
743187,2582,2,779.4777739048004,698.604,735.32,0.0,0.048529,2.52177,-0.0298799,0.758948221803,3116.37851518
744571,2584,2,781.6092677116394,717.46,737.7,0.0,0.0313889,2.53008,-0.0363451,0.830509349704,3126.42688859
746922,2587,3,783.7496960163116,762.318,743.23,0.0,0.0331828,2.51223,-0.0372953,0.875363282859,3150.84779094
748869,2589,2,785.8828837871552,729.513,748.46,0.0,0.0341432,2.51592,-0.0357462,0.81291103363,3173.31543227
750869,2591,2,788.023041009903,1386.12,749.95,0.0,0.0352562,2.51305,-0.0354521,0.396477878094,3179.29911929
753086,2594,3,790.1479680538177,1200.33,742.42,0.0,0.0484979,2.50212,-0.0330647,0.716717630625,3141.98103108
754860,2596,2,792.2882161140442,716.47,741.14,0.0,0.0374765,2.47496,-0.0368091,0.785691395402,3135.91067755
756860,2598,2,794.4386169910431,1291.88,742.44,0.0,0.0349261,2.48564,-0.0329367,0.390759110451,3139.7058015
759179,2601,3,796.6297640800476,1062.59,745.43,0.0,0.0275618,2.46166,-0.0437698,0.739306271076,3150.33129798
761179,2603,2,798.7412760257721,926.37,756.96,0.0,0.0440507,2.42025,-0.0440382,0.49960899353,3203.44219084
763179,2605,2,800.8749890327454,437.288,764.39,0.0,0.0335803,2.39931,-0.0428243,0.614504247904,3237.18501479
765179,2607,2,803.0161464214325,1359.83,770.08,0.0,0.0432194,2.38119,-0.036879,0.341000914574,3261.15560154
767179,2609,2,805.158682346344,1247.14,775.63,0.0,0.0824819,2.39991,-0.035684,0.347505450249,3285.80657265
769179,2611,2,807.3044848442078,1345.79,784.58,0.0,0.0316226,2.38163,-0.0361317,0.360549449921,3325.99505356
771179,2613,2,809.4294528961182,1032.52,791.12,0.0,0.0324227,2.35487,-0.0363147,0.359747886658,3356.62137557
773911,2616,3,811.5625329017639,1411.89,797.47,0.0,0.0396278,2.35637,-0.0427155,0.652360707521,3388.83495335
775911,2618,2,813.7031006813049,731.813,804.16,0.0,0.0331653,2.35175,-0.0413935,0.747449368238,3419.2476753
777542,2620,2,815.8587357997894,715.393,809.33,0.0,0.0372463,2.34388,-0.0365195,0.827189922333,3444.52934113
779831,2623,3,817.9926600456238,633.4,810.52,0.0,0.0316561,2.32015,-0.0520381,0.889860287309,3451.7413256
782095,2626,3,820.1272642612457,690.541,805.31,0.0,0.0433517,2.34596,-0.0356936,0.779996097088,3427.44807818
784241,2629,3,822.2583448886871,710.327,804.78,0.0,0.0374692,2.34702,-0.0501057,0.840728864074,3424.11227468
785788,2632,3,824.4066648483276,556.846,801.65,0.0,0.0384453,2.31984,-0.0449388,0.853442564607,3409.90724244
787987,2635,3,826.5630712509155,1088.28,798.14,0.0,0.0324626,2.31253,-0.0428505,0.704565167427,3394.11186698
789987,2637,2,828.6894173622131,1389.94,807.13,0.0,0.0621589,2.2806,-0.034505,0.342973709106,3434.53998607
792107,2640,3,830.8126728534698,1352.52,805.31,0.0,0.0352605,2.2444,-0.046448,0.653032302856,3428.44301865
794410,2643,3,832.9528765678406,1270.34,802.41,0.0,0.062617,2.21899,-0.0297068,0.74357509613,3415.41859219
796211,2645,2,835.1247270107269,788.128,800.42,0.0,0.0340722,2.20218,-0.0402595,0.796627372503,3409.27952226
798211,2647,2,837.2966623306274,1373.4,806.24,0.0,0.0330764,2.19967,-0.0314677,0.413142383099,3437.13235735
800211,2649,2,839.4213974475861,1414.89,806.24,0.0,0.0371356,2.18282,-0.0332193,0.414204955101,3439.57657668
802080,2651,2,841.5481557846069,713.189,811.91,0.0,0.0473235,2.17171,-0.0389276,0.810358703136,3466.76215367
804283,2654,3,843.6900556087494,1445.1,819.54,0.0,0.0373799,2.15889,-0.0426088,0.694941133261,3504.05932188
806283,2656,2,845.8434946537018,1401.17,825.71,0.0,0.0349259,2.16395,-0.0328697,0.399234116077,3533.27316301
808500,2659,3,847.9842147827148,944.727,830.96,0.0,0.037464,2.16594,-0.0387218,0.677015393972,3558.99489833
810500,2661,2,850.1094465255737,1445.58,832.28,0.0,0.0517885,2.18587,-0.0525229,0.00958514213562,3566.35248596
812500,2663,2,852.2342300415039,995.643,839.15,0.0,0.0483548,2.19158,-0.0422519,0.503408700228,3600.31401332
814958,2667,4,854.3916165828705,95.4195,829.54,0.0,0.039669,2.20131,-0.0663471,0.958283662796,3560.20032442
816958,2669,2,856.5335772037506,1442.27,837.73,0.0,0.0406715,2.18051,-0.0327541,0.421891510487,3599.6893759
818884,2671,2,858.6601529121399,781.112,837.62,0.0,0.032526,2.15064,-0.0339357,0.800615057349,3600.71121657
821088,2675,4,860.7966361045837,190.505,842.11,0.0,0.0394259,2.16101,-0.0446437,0.898274362087,3623.14489809
822847,2677,2,862.9224553108215,778.328,839.7,0.0,0.051494,2.14664,-0.0471045,0.75564789772,3613.59115539
824847,2679,2,865.085248708725,863.323,846.6,0.0,0.0505637,2.15076,-0.0378664,0.536035835743,3648.73617406
826716,2681,2,867.2103867530823,266.105,845.29,0.0,0.0488342,2.12076,-0.0599235,0.878692910075,3644.58755521
829144,2684,3,869.3511030673981,923.538,845.73,0.0,0.0303879,2.14928,-0.0412913,0.682334840298,3649.67855694
830734,2686,2,871.4843678474426,169.012,845.65,0.0,0.0446065,2.14012,-0.0538652,0.937533274293,3653.92585742
833515,2689,3,873.6248331069946,883.687,846.46,0.0,0.0427946,2.12287,-0.0387756,0.855738967657,3658.96514514
834894,2691,2,875.7653138637543,92.1767,840.25,0.0,0.0437086,2.08591,-0.0601441,0.969010630623,3632.11910954
837573,2695,4,877.9062540531158,802.962,834.87,0.0,0.0326835,2.09045,-0.0500204,0.885272920132,3611.46121376
839423,2699,4,880.0356299877167,411.204,815.63,0.0,0.0646621,2.13547,-0.0428766,0.883468560874,3521.25329946
841343,2701,2,882.1634860038757,837.257,821.64,0.0,0.0385279,2.13335,-0.0467022,0.803472727537,3551.38518676
842824,2703,2,884.3038523197174,666.491,816.45,0.0,0.0358626,2.13126,-0.0370676,0.815907791257,3526.75013268
845140,2706,3,886.4445419311523,837.18,809.61,0.0,0.0303927,2.10033,-0.0440499,0.853958204389,3497.85920096
847202,2710,4,888.5702064037323,716.656,790.23,0.0,0.0503311,2.12287,-0.0430934,0.877416029572,3407.54772048
849426,2713,3,890.711822271347,82.6322,782.47,0.0,0.0523956,2.12624,-0.0633088,0.958827536553,3373.42766646
851426,2715,2,892.9300990104675,1458.7,785.15,0.0,0.0279922,2.10755,-0.0379847,0.46287715435,3387.67412617
853379,2719,4,895.1489851474762,191.256,768.37,0.0,0.0350989,2.13113,-0.0577223,0.934824965894,3308.02324763
855928,2723,4,897.3594172000885,824.182,760.97,0.0,0.030963,2.12695,-0.0454542,0.905766345561,3274.60138872
857861,2726,3,899.5775372982025,100.121,757.66,0.0,0.0415525,2.10176,-0.0606521,0.96228466928,3260.8719969
859636,2728,2,901.7962362766266,821.464,756.38,0.0,0.0346826,2.06837,-0.0375995,0.806220620871,3255.42253976
861636,2730,2,903.9606196880341,1012.69,771.9,0.0,0.0390163,2.10992,-0.032912,0.49767267704,3329.1017438
863968,2733,3,906.1019880771637,1338.69,771.8,0.0,0.0423511,2.10322,-0.0414512,0.731539398432,3331.00710503
865946,2735,2,908.2354850769043,830.431,779.59,0.0,0.038753,2.105,-0.0434601,0.803414940834,3369.14733655
867634,2737,2,910.3616886138916,566.341,776.47,0.0,0.719313,2.1134,0.0122772,0.844753608108,3357.50799873
870322,2744,7,912.5082705020905,143.061,751.11,0.0,0.0293911,2.12841,-0.061001,0.959375079721,3237.7600481
872253,2749,5,914.6564915180206,130.432,720.42,0.0,0.0380893,2.09586,-0.0687596,0.964433100075,3096.506152
874468,2755,6,916.8128900527954,164.342,691.85,0.0,0.0292696,2.07736,-0.0658434,0.971164114773,2964.84783112
876354,2760,5,918.938643693924,148.029,668.54,0.0,0.033456,2.07431,-0.0589754,0.965352188796,2856.79551193
878360,2764,4,921.0777354240417,67.0008,651.43,0.0,0.0338839,2.06017,-0.0682969,0.984526429325,2776.45318088
880560,2768,4,923.2366018295288,111.644,646.02,0.0,0.0309094,2.03312,-0.0706059,0.973795246333,2753.70572179
882487,2772,4,925.39795088768,59.7258,626.03,0.0,0.034284,2.00838,-0.0614027,0.982595004141,2661.11065405
884584,2776,4,927.5387272834778,169.991,624.96,0.0,0.039432,1.99565,-0.0564644,0.944347076118,2660.92037966
886430,2780,4,929.6648254394531,72.7636,605.83,0.0,0.0378537,2.00797,-0.058201,0.972437789664,2570.75410521
888764,2784,4,931.8118472099304,68.2901,596.2,0.0,0.0371184,1.97689,-0.0714551,0.979704961181,2529.64293609
890349,2787,3,933.9531555175781,60.1721,586.15,0.0,0.0460657,1.97984,-0.0587131,0.985410261899,2481.01754907
892840,2791,4,936.0948970317841,88.9189,579.46,0.0,0.0461215,1.94748,-0.0643385,0.980750370771,2452.70787785
894738,2796,5,938.2225131988525,79.5775,568.41,0.0,0.03884,1.93342,-0.0665089,0.975910658017,2398.40320826
896601,2799,3,940.3598210811615,109.493,571.78,0.0,0.0485339,1.88466,-0.0613423,0.972595790401,2416.59865285
898704,2802,3,942.5184531211853,86.0917,563.61,0.0,0.0444382,1.83858,-0.0583781,0.972296349704,2381.8610059
900566,2805,3,944.6642627716064,495.835,563.02,0.0,0.0413784,1.82694,-0.0479429,0.82949309051,2381.71485604
902607,2808,3,946.7971003055573,38.6495,558.7,0.0,0.0387863,1.84102,-0.067633,0.975111808628,2361.94650781
904742,2811,3,948.9069278240204,93.5522,566.55,0.0,0.0392915,1.81499,-0.0655617,0.9538734667,2402.97050821
907005,2814,3,951.0490138530731,76.6424,565.79,0.0,0.0565775,1.80374,-0.0612073,0.969888487831,2401.36132349
909311,2817,3,953.1959037780762,1268.49,566.65,0.0,0.0591272,1.78487,-0.0265446,0.681811451912,2405.96786652
911008,2819,2,955.3280053138733,867.67,576.29,0.0,0.23783,1.78733,-0.019727,0.81505830586,2452.15472363
913256,2822,3,957.4700107574463,896.614,575.86,0.0,0.0418365,1.78818,-0.0373679,0.865105733275,2448.42630033
915256,2824,2,959.5962529182434,1171.63,588.61,0.0,0.0345602,1.82861,-0.0340868,0.499279260635,2512.33919135
917429,2827,3,961.7409694194794,95.1066,585.68,0.0,0.0447344,1.83509,-0.0598389,0.944447543472,2499.98355397
919154,2829,2,963.8758614063263,54.5832,585.18,0.0,0.0501354,1.83487,-0.0619037,0.981071004644,2497.21478692
921154,2831,2,966.0155341625214,1461.87,585.18,0.0,0.0371127,1.85506,-0.0387788,0.429786860943,2497.87409788
923605,2834,3,968.1417462825775,903.812,586.59,0.0,0.0409537,1.84489,-0.0366531,0.872320964932,2504.71349638
925135,2836,2,970.2680013179779,860.601,581.89,0.0,0.0385537,1.8554,-0.0332439,0.822754591703,2481.20730338
927427,2839,3,972.4288041591644,704.559,585.55,0.0,0.0394609,1.83751,-0.0325465,0.88429120928,2498.36215842
929414,2842,3,974.569013595581,728.188,596.11,0.0,0.0456947,1.81477,-0.0391871,0.869992822409,2549.38991462
931803,2845,3,976.7364797592163,118.804,611.1,0.0,0.0531196,1.80737,-0.0705674,0.968749057502,2625.12647783
933758,2847,2,978.8565397262573,260.053,622.58,0.0,0.0393934,1.79044,-0.0405146,0.922676406801,2680.10651114
935542,2849,2,980.9925739765167,63.7203,632.89,0.0,0.0447407,1.75449,-0.06076,0.976530568674,2730.33945354
937542,2851,2,983.1322681903839,1579.09,646.19,0.0,0.0269757,1.74622,-0.036975,0.522492527962,2792.75660752
939542,2853,2,985.2731080055237,67.3982,657.44,0.0,0.0468279,1.72179,-0.0580216,0.962444715202,2847.66196657
941655,2856,3,987.4166433811188,167.718,667.85,0.0,0.0381135,1.70993,-0.0451641,0.946118824184,2897.43234329
