loss_pol_surr,loss_kl,loss_ent,TimestepsSoFar,EpRewMean,EpisodesSoFar,ev_tdlam_before,TimeElapsed,EpThisIter,loss_vf_loss,loss_pol_entpen,EpLenMean
-0.0147786,0.0186224,-0.404485,441860,7927.10417816,4977,0.313331365585,368.1079909801483,2,4328.42,0.0,850.83
-0.0104792,0.0145347,-0.406629,444127,7992.90773032,4980,0.241793811321,369.8114674091339,3,7603.39,0.0,857.88
-0.00730288,0.0265363,-0.401928,446127,8025.00979782,4982,-0.0231847763062,371.5292863845825,2,5842.04,0.0,861.32
-0.0057591,0.027158,-0.399814,448127,8025.05267857,4984,-0.00260055065155,373.24227261543274,2,5874.52,0.0,861.32
-0.00937371,0.0139587,-0.372761,450127,8025.11459746,4986,-0.0191297531128,374.9395749568939,2,5844.99,0.0,861.32
-0.0123403,0.0105657,-0.37587,451757,7990.70473886,4988,0.433982610703,376.6271963119507,2,4053.05,0.0,857.62
-0.00387266,0.0219984,-0.346731,453757,7990.76469394,4990,-0.00560462474823,378.3136217594147,2,5910.69,0.0,857.62
-0.0134998,0.0110919,-0.33624,456157,7979.0827113,4994,0.468809366226,380.03949451446533,4,7489.72,0.0,856.35
-0.0119289,0.0169827,-0.326275,458157,7988.83311298,4996,-0.174869775772,381.7320854663849,2,6032.17,0.0,857.38
-0.0088706,0.0166712,-0.332907,460157,7988.91396038,4998,-0.0657849311829,383.40395522117615,2,5875.55,0.0,857.38
-0.0068371,0.01358,-0.328646,462157,8037.93276108,5000,-0.0302355289459,385.1070759296417,2,5881.19,0.0,862.62
-0.00770577,0.0198947,-0.332566,464157,8093.56789526,5002,0.000550508499146,386.7945704460144,2,5877.87,0.0,868.57
0.000215918,0.027151,-0.329561,466231,8032.65157545,5005,0.218870580196,388.48206543922424,3,5958.3,0.0,862.01
-0.007536,0.0221504,-0.350635,468880,7896.15961111,5011,0.614378362894,390.2008101940155,6,8247.41,0.0,847.33
-0.0134957,0.0108569,-0.373256,470354,7914.59389971,5013,0.292566776276,391.8883035182953,2,5105.44,0.0,849.3
-0.0120972,0.0150141,-0.383471,472284,8010.14027606,5015,0.443525612354,393.59142446517944,2,4633.85,0.0,859.54
-0.00814114,0.00957444,-0.37492,474284,8062.73222851,5017,-0.0103429555893,395.29454493522644,2,5841.78,0.0,865.17
-0.0150847,0.0157617,-0.377089,476923,8029.27559075,5020,0.303582727909,396.99766421318054,3,6113.85,0.0,861.56
-0.00456357,0.00898581,-0.37753,478923,8029.45237337,5022,-0.0211787223816,398.68515825271606,2,5870.49,0.0,861.56
-0.00779299,0.00804701,-0.378539,480923,8029.60476058,5024,-0.0328196287155,400.3882784843445,2,5880.72,0.0,861.56
-0.00746889,0.0133903,-0.364413,482923,8029.7662797,5026,-0.000304937362671,402.07577419281006,2,5853.16,0.0,861.56
-0.00549448,0.0334516,-0.351903,484923,8175.5905393,5028,-0.013062953949,403.77916955947876,2,5877.25,0.0,877.19
-0.00761193,0.00514649,-0.339777,486923,8210.49947853,5030,-0.0245578289032,405.4668312072754,2,5889.72,0.0,880.91
-0.0102332,0.0145054,-0.334207,488923,8210.68189148,5032,0.00362378358841,407.17003321647644,2,5866.51,0.0,880.91
-0.00713836,0.0365345,-0.355284,491295,8209.52143714,5035,0.542427629232,408.84999918937683,3,5349.96,0.0,880.77
-0.0105649,0.0116043,-0.36075,493295,8209.7302284,5037,-0.0160866975784,410.55326795578003,2,5862.33,0.0,880.77
-0.00585632,0.0111998,-0.357952,495295,8209.95613606,5039,-0.0207062959671,412.2175512313843,2,5890.76,0.0,880.77
-0.00850856,0.0301503,-0.366217,497423,8188.16937816,5042,0.322251439095,413.9277811050415,3,5902.6,0.0,878.41
-0.0126776,0.0141662,-0.377879,499348,8181.41412066,5044,0.338088154793,415.6071283817291,2,4313.63,0.0,877.66
-0.0132717,0.0131114,-0.384615,501611,8112.97641858,5047,0.223562240601,417.294620513916,3,7521.77,0.0,870.29
-0.00981786,0.0106509,-0.38173,503564,8155.30503859,5049,0.268422782421,419.013365983963,2,4940.89,0.0,874.81
-0.00661219,0.00824814,-0.380804,505564,8157.34639553,5051,-0.0888146162033,420.71648693084717,2,5908.01,0.0,875.0
-0.0071125,0.0178887,-0.384767,507613,8079.67390839,5054,0.446132481098,422.41960740089417,3,6240.82,0.0,866.63
-0.0126727,0.0165597,-0.394892,509269,8076.95720967,5056,0.557633161545,424.1068797111511,2,3589.41,0.0,866.32
-0.00778919,0.0232574,-0.383603,511269,8138.81209958,5058,0.424418151379,425.80303263664246,2,3919.58,0.0,872.93
-0.00978684,0.0121977,-0.379796,513269,8139.04736477,5060,-0.0323889255524,427.5049693584442,2,5888.4,0.0,872.93
-0.00804866,0.0155775,-0.360123,515269,8170.07658667,5062,-0.0218415260315,429.20987343788147,2,5953.34,0.0,876.23
-0.0127249,0.0188897,-0.363435,517269,8170.26310244,5064,-0.00836968421936,430.8991119861603,2,5954.27,0.0,876.23
-0.00672678,0.0195407,-0.370256,519269,8179.98183679,5066,0.00922751426697,432.6029632091522,2,6250.61,0.0,877.25
-0.00668572,0.0198654,-0.384648,521868,8142.85311902,5069,0.394596278667,434.30303382873535,3,7554.52,0.0,873.24
-0.00540012,0.0191747,-0.392794,523575,8145.66332005,5071,0.543104708195,435.998193025589,2,3967.82,0.0,873.52
-0.00799983,0.0110138,-0.36895,525575,8145.86417388,5073,-0.000870108604431,437.68679022789,2,5932.41,0.0,873.52
-0.00655989,0.00621493,-0.371989,527575,8179.92349386,5075,-0.00252151489258,439.38801193237305,2,5933.86,0.0,877.15
-0.00640659,0.023607,-0.387153,530427,8166.42892791,5078,0.130467712879,441.05988097190857,3,7848.9,0.0,875.67
-0.00890651,0.0115308,-0.376171,532427,8235.01573672,5080,-0.00337600708008,442.7630023956299,2,5907.47,0.0,883.0
-0.00582652,0.0101552,-0.371827,534427,8235.23345693,5082,-0.00801849365234,444.4348723888397,2,5911.17,0.0,883.0
-0.00588372,0.0097556,-0.372135,536427,8235.36701813,5084,-0.00665414333344,446.12236738204956,2,5908.55,0.0,883.0
-0.00923393,0.0174466,-0.390145,538518,8150.78262478,5087,0.224045872688,447.8098621368408,3,5011.12,0.0,873.91
-0.00842076,0.0538567,-0.407419,539721,8111.05592868,5089,0.608488202095,449.4973568916321,2,4006.37,0.0,869.64
-0.00652831,0.0151324,-0.406059,541721,8111.25827646,5091,-0.0488877296448,451.1939055919647,2,5969.61,0.0,869.64
-0.0066141,0.00898131,-0.400678,544721,8260.72006992,5094,-0.00594770908356,452.88869071006775,3,6222.85,0.0,885.64
-0.0049825,0.01162,-0.405883,546721,8260.88145698,5096,-0.00332045555115,454.6035714149475,2,5900.0,0.0,885.64
-0.0112726,0.0176323,-0.408786,548721,8261.03752617,5098,-0.0343894958496,456.2877972126007,2,5907.57,0.0,885.64
-0.0101117,0.0143939,-0.393981,550721,8261.19683576,5100,0.00617051124573,457.99752712249756,2,5754.32,0.0,885.64
-0.0102249,0.0118795,-0.412093,552738,8169.70827219,5103,0.20779055357,459.685022354126,3,7557.56,0.0,875.81
-0.00901046,0.00857766,-0.408461,554747,8163.84342429,5106,0.242817878723,461.40376925468445,3,6207.35,0.0,875.16
-0.00761868,0.0113496,-0.422547,556747,8328.84553388,5108,-0.0775558948517,463.0912687778473,2,5899.74,0.0,892.84
-0.0103141,0.010155,-0.438345,558747,8390.32634186,5110,-0.103927254677,464.7943811416626,2,5969.95,0.0,899.42
-0.00281367,0.0211317,-0.439072,560747,8476.74882433,5112,-0.016991853714,466.49750208854675,2,5906.12,0.0,908.67
-0.0126097,0.0208732,-0.453839,563141,8382.80582094,5116,0.490518093109,468.20062255859375,4,5504.4,0.0,898.57
-0.00203808,0.0179415,-0.46659,565141,8382.97279243,5118,-0.146368145943,469.88811683654785,2,6122.15,0.0,898.57
-0.00633009,0.00735085,-0.451589,567141,8416.78914311,5120,0.0153397917747,471.57561230659485,2,4914.83,0.0,902.18
-0.00765381,0.00897893,-0.468597,568409,8348.58319784,5122,0.15215909481,473.26310634613037,2,5451.68,0.0,894.86
-0.00814296,0.00759289,-0.468319,570409,8348.70373202,5124,-0.00446939468384,474.9506015777588,2,5901.04,0.0,894.86
-0.00430295,0.0174748,-0.46357,572508,8264.84136556,5127,0.452729105949,476.63809633255005,3,6183.31,0.0,885.85
-0.00912136,0.0276025,-0.469843,574508,8265.01901668,5129,0.264884710312,478.341215133667,2,3744.12,0.0,885.85
-0.00634508,0.0118835,-0.450818,577508,8265.347279,5132,-0.0663940906525,480.0912563800812,3,8556.11,0.0,885.85
-0.013573,0.0104478,-0.459059,578743,8221.59323104,5134,0.623679965734,481.77230048179626,2,3693.67,0.0,881.14
-0.00820817,0.00948586,-0.45646,580743,8253.0089951,5136,-0.0580500364304,483.46616077423096,2,5946.5,0.0,884.48
-0.0138172,0.010817,-0.476883,582743,8253.15636648,5138,-0.00122129917145,485.1692805290222,2,5918.73,0.0,884.48
-0.0117246,0.0114134,-0.475795,584743,8304.54107137,5140,0.00848120450974,486.86535930633545,2,5679.38,0.0,889.97
-0.00989675,0.0191553,-0.468823,587743,8334.90065983,5143,-0.00414824485779,488.55714988708496,3,8367.45,0.0,893.2
-0.00647413,0.0232173,-0.470573,589743,8342.02681308,5145,-0.00989305973053,490.2777371406555,2,5704.62,0.0,893.95
-0.0139718,0.0115388,-0.48373,591743,8410.96356161,5147,-0.011812210083,491.95737624168396,2,5896.12,0.0,901.32
-0.00913542,0.0172399,-0.4956,593743,8415.53775878,5149,-0.00108695030212,493.6935863494873,2,5913.54,0.0,901.79
-0.00382284,0.0122629,-0.518673,595743,8415.67900032,5151,0.00175094604492,495.3967115879059,2,5903.36,0.0,901.79
-0.00239469,0.0195393,-0.513119,597743,8504.54621951,5153,-0.00753915309906,497.09157061576843,2,5927.42,0.0,911.3
-0.00893603,0.0139215,-0.491735,599743,8504.65085827,5155,-0.0029604434967,498.77907609939575,2,5928.85,0.0,911.3
-0.00669423,0.0224768,-0.487385,601743,8536.89393264,5157,-0.00349915027618,500.4988250732422,2,5933.18,0.0,914.74
-0.00922585,0.0138833,-0.482468,603743,8536.94429846,5159,-4.74452972412e-05,502.1851706504822,2,5931.48,0.0,914.74
-0.017342,0.0119368,-0.476437,605923,8460.37659818,5162,0.411149978638,503.8830852508545,3,4080.83,0.0,906.54
-0.00826498,0.0219865,-0.493358,607410,8412.53634867,5164,0.350409030914,505.55590653419495,2,4720.6,0.0,901.41
-0.0098148,0.0137996,-0.490872,609410,8412.57091873,5166,-0.038200378418,507.2589626312256,2,5962.31,0.0,901.41
-0.00266528,0.022999,-0.48163,611410,8450.00981117,5168,-0.00501024723053,508.94027066230774,2,5956.14,0.0,905.42
-0.00966985,0.0231238,-0.470769,613930,8245.91135478,5173,0.510180056095,510.6380286216736,5,7324.16,0.0,883.55
-0.0104203,0.00701229,-0.463606,615567,8211.9657469,5175,0.54775428772,512.3255228996277,2,3781.93,0.0,879.92
-0.00896693,0.0106304,-0.470551,617849,8065.33211323,5179,0.539656817913,514.0286428928375,4,7890.68,0.0,864.22
-0.00415941,0.0267637,-0.47016,619849,8065.1863309,5181,-0.17874121666,515.7231945991516,2,6083.58,0.0,864.22
-0.0168322,0.0130601,-0.459443,621891,7975.70531091,5184,0.644798159599,517.4281694889069,3,5226.55,0.0,854.64
-0.00736585,0.0200531,-0.448097,623891,7975.65630201,5186,-0.00860273838043,519.1225113868713,2,5874.99,0.0,854.64
-0.00623292,0.026479,-0.460412,625891,8129.03348854,5188,-0.0465255975723,520.8256299495697,2,5889.71,0.0,871.07
-0.0149722,0.0132795,-0.48262,628361,7898.68512514,5193,0.597134441137,522.528751373291,5,6167.92,0.0,846.4
-0.00769436,0.0128364,-0.484215,630361,7898.72887322,5195,-0.111844539642,524.2162463665009,2,6225.03,0.0,846.4
-0.00645238,0.00858845,-0.474431,632361,7898.79214635,5197,-0.0150465965271,525.934990644455,2,5859.97,0.0,846.4
-0.0114649,0.015428,-0.467152,634321,7895.09899446,5199,0.426736712456,527.622486114502,2,3480.36,0.0,846.0
-0.00658288,0.0124067,-0.463462,636321,7895.0596105,5201,0.0386165976524,529.3329949378967,2,3940.94,0.0,846.0
-0.00863471,0.0138331,-0.450704,638321,7986.67941293,5203,-0.103359460831,531.0153260231018,2,5661.08,0.0,855.83
-0.00865077,0.016733,-0.476116,640982,7860.68820843,5208,0.449375808239,532.7216684818268,5,10497.1,0.0,842.35
-0.0138877,0.0100688,-0.469853,642250,7792.33700053,5210,0.578975260258,534.3966629505157,2,3260.34,0.0,835.03
-0.00886857,0.0193085,-0.45153,644250,7792.32104456,5212,-0.0117857456207,536.0917448997498,2,5878.52,0.0,835.03
-0.00998042,0.0157544,-0.442578,646250,7817.87510554,5214,-0.0302939414978,537.763020992279,2,5877.07,0.0,837.77
0.000425687,0.0410546,-0.444393,648250,7942.09078298,5216,-0.0428344011307,539.4817667007446,2,5834.5,0.0,851.09
-0.00940062,0.00905985,-0.464524,651250,7942.02474207,5219,0.010197520256,541.1848855018616,3,6746.59,0.0,851.09
-0.0143705,0.0164024,-0.47555,653090,7995.41793562,5221,0.463135540485,542.8723821640015,2,4760.99,0.0,856.81
-0.00977852,0.0140424,-0.482316,655090,7995.40985877,5223,-0.0110569000244,544.5755002498627,2,5712.25,0.0,856.81
-0.00323596,0.019173,-0.47524,657090,7995.36546998,5225,-0.033548116684,546.2629952430725,2,5915.96,0.0,856.81
-0.00467764,0.018648,-0.469397,659090,8079.44031531,5227,-0.00938594341278,547.9746899604797,2,5840.76,0.0,865.82
-0.00787647,0.0199517,-0.459685,661090,8079.43833867,5229,-0.00573217868805,549.6620423793793,2,5942.51,0.0,865.82
-0.00490781,0.0229557,-0.454013,662743,8046.94977779,5231,0.279420018196,551.3660309314728,2,5100.07,0.0,862.35
-0.00662463,0.0130521,-0.449969,665597,8104.54770995,5234,0.359797537327,553.0604825019836,3,7112.73,0.0,868.54
-0.00829291,0.0204202,-0.452579,666984,8047.19980058,5236,0.467682123184,554.7636709213257,2,4428.74,0.0,862.41
-0.013768,0.0139222,-0.457968,669518,8003.46742736,5239,0.131629765034,556.4510352611542,3,8147.75,0.0,857.75
-0.0121032,0.0116499,-0.452174,671470,7998.87557516,5241,0.228869497776,558.1550261974335,2,4118.5,0.0,857.27
-0.0124028,0.027018,-0.447763,673581,7915.68427087,5244,0.169347465038,559.8340177536011,3,8129.58,0.0,848.38
-0.00985033,0.0280064,-0.446182,674944,7762.77421732,5247,0.479119956493,561.5619614124298,3,5137.29,0.0,832.01
-0.00672316,0.0202051,-0.443769,676944,7762.70173148,5249,-0.00246739387512,563.232978105545,2,5883.1,0.0,832.01
-0.0107158,0.0177108,-0.426045,678944,7762.61694121,5251,0.00619769096375,564.9431998729706,2,5783.08,0.0,832.01
-0.0140368,0.0150279,-0.423845,681619,7638.65443516,5255,0.395942389965,566.6153266429901,4,7817.92,0.0,818.76
-0.00324849,0.0123117,-0.428829,683619,7638.57343579,5257,-0.00937604904175,568.2957994937897,2,5882.21,0.0,818.76
-0.00576403,0.0121695,-0.423866,685619,7638.53646537,5259,-0.0111895799637,569.9758148193359,2,5896.21,0.0,818.76
-0.00876219,0.011456,-0.415661,687619,7653.09467732,5261,-0.0014762878418,571.6788926124573,2,5891.74,0.0,820.32
-0.00784782,0.0154044,-0.415003,689619,7715.04758476,5263,-0.00484800338745,573.3810887336731,2,5905.29,0.0,826.96
-0.0115625,0.0290524,-0.414868,692058,7617.11621315,5267,0.291765868664,575.0759773254395,4,7916.57,0.0,816.48
-0.0107055,0.0124713,-0.42635,694058,7617.05930973,5269,-0.0642899274826,576.7724969387054,2,5865.59,0.0,816.48
-0.0172963,0.0177009,-0.463092,696095,7512.43555553,5275,0.581746041775,578.475870847702,6,7882.2,0.0,805.28
-0.0121619,0.00852831,-0.475466,697830,7487.70868884,5277,0.237042367458,580.1888039112091,2,5408.12,0.0,802.63
-0.00761447,0.0275004,-0.461235,699830,7648.13423391,5279,-0.0528936386108,582.0839536190033,2,5932.98,0.0,819.81
-0.0105004,0.0133412,-0.464162,701580,7624.85651575,5281,0.357270598412,583.7776792049408,2,4596.91,0.0,817.31
-0.0119049,0.00646872,-0.464207,703960,7656.39816452,5284,0.51273098588,585.473935842514,3,6226.56,0.0,820.69
-0.00861209,0.0138605,-0.470372,706309,7595.59185701,5287,0.370751619339,587.1936571598053,3,7628.33,0.0,814.18
-0.00536407,0.0157037,-0.474565,708309,7595.58363611,5289,-0.0331199169159,588.8736326694489,2,5838.89,0.0,814.18
-0.0142201,0.0208403,-0.487322,709738,7654.00134712,5292,0.309212207794,590.5765383243561,3,7228.95,0.0,820.44
-0.0106586,0.0141406,-0.495262,711802,7597.64303485,5295,0.24864590168,592.2639064788818,3,7782.33,0.0,814.41
-0.0116451,0.0104357,-0.477883,713802,7597.58160429,5297,-0.00251615047455,593.9751343727112,2,3451.93,0.0,814.41
-0.0109636,0.015621,-0.476151,715802,7601.3019208,5299,-0.0378019809723,595.6625607013702,2,5827.07,0.0,814.81
-0.0104059,0.0165884,-0.478102,718802,7601.39830479,5302,-0.0456320047379,597.3652114868164,3,6448.46,0.0,814.81
-0.0147596,0.0137823,-0.470235,719961,7522.95380351,5304,0.288463115692,599.0309290885925,2,1596.44,0.0,806.4
-0.00936524,0.0175802,-0.480461,721961,7609.13498447,5306,-0.0156599283218,600.7610359191895,2,5640.99,0.0,815.63
-0.00813254,0.0242713,-0.475544,724961,7741.36804757,5309,-0.00190603733063,602.4357430934906,3,8289.89,0.0,829.79
-0.0110612,0.0359937,-0.460222,726961,7809.64968806,5311,-0.00321125984192,604.122875213623,2,5775.64,0.0,837.11
-0.014201,0.0206013,-0.447933,728319,7749.71227738,5313,0.304294705391,605.8174962997437,2,4479.49,0.0,830.69
-0.00652385,0.0315621,-0.452774,730430,7666.80299462,5316,0.4113265872,607.529369354248,3,5087.88,0.0,821.8
-0.0124243,0.0170581,-0.448149,732430,7666.82064923,5318,0.113033473492,609.2484738826752,2,4863.56,0.0,821.8
-0.00570483,0.0172927,-0.452144,734430,7666.80968415,5320,0.0107378959656,610.9753174781799,2,5677.29,0.0,821.8
-0.00695871,0.0126454,-0.445748,736430,7681.77645978,5322,-0.0213617086411,612.6931622028351,2,5920.36,0.0,823.4
-0.00693101,0.025163,-0.474218,738430,7681.82861317,5324,-0.0171157121658,614.3808786869049,2,5922.08,0.0,823.4
-0.0101186,0.0168173,-0.459775,740430,7681.90114505,5326,-0.000638484954834,616.0921711921692,2,5924.06,0.0,823.4
-0.00989141,0.021906,-0.451668,742430,7681.9114411,5328,-0.0264471769333,617.7788157463074,2,5935.15,0.0,823.4
-0.00708016,0.0221397,-0.451119,744981,7672.36685031,5331,0.433017671108,619.4975616931915,3,5070.79,0.0,822.38
-0.0121475,0.0203958,-0.437864,747322,7588.37545176,5335,0.51865234971,621.1850566864014,4,7146.99,0.0,813.38
-0.00905634,0.025011,-0.437938,749405,7546.33487167,5338,0.368181169033,622.8881764411926,3,6704.0,0.0,808.87
-0.00477577,0.0346055,-0.422378,751596,7475.42815732,5341,0.17685431242,624.575670003891,3,8052.9,0.0,801.26
-0.0159752,0.013531,-0.431874,752674,7285.7384745,5345,0.800432175398,626.294417142868,4,3653.81,0.0,780.93
-0.00779963,0.0081504,-0.427613,754904,7366.64791903,5348,0.549745947123,627.9819099903107,3,5610.22,0.0,789.6
-0.0110115,0.0115677,-0.460465,756904,7366.60612126,5350,-0.15510892868,629.6694061756134,2,6155.74,0.0,789.6
-0.00285328,0.0335833,-0.463181,758904,7366.61895873,5352,0.00163543224335,631.3725261688232,2,5857.5,0.0,789.6
-0.00372924,0.0241248,-0.4643,760904,7400.37340222,5354,-0.0058890581131,633.0756447315216,2,5824.0,0.0,793.21
-0.00648143,0.0109259,-0.450621,763904,7490.3712324,5357,0.0129312872887,634.7631409168243,3,7168.94,0.0,802.85
-0.0136001,0.0121404,-0.447143,765609,7369.50656158,5360,0.724684387445,636.4651260375977,3,4712.64,0.0,789.9
-0.0105626,0.0132828,-0.423201,767609,7369.50638613,5362,0.0187161564827,638.1857357025146,2,5739.98,0.0,789.9
-0.00478932,0.00428501,-0.415868,769609,7369.50456887,5364,-0.0296084880829,639.8813292980194,2,5868.96,0.0,789.9
-0.00880273,0.00794166,-0.416763,771662,7426.84587696,5367,0.423486053944,641.5686421394348,3,5954.04,0.0,796.04
-0.0134249,0.0137295,-0.408626,773662,7426.82238718,5369,0.0623733401299,643.2726800441742,2,4609.51,0.0,796.04
-0.0113936,0.0160772,-0.41232,775415,7477.84276643,5371,0.417254924774,644.9834067821503,2,3400.74,0.0,801.51
-0.0089828,0.0169192,-0.415348,777415,7603.78433103,5373,-0.00612020492554,646.6790828704834,2,5948.67,0.0,815.0
-0.0074493,0.0149846,-0.400681,779415,7773.66376427,5375,-0.04232442379,648.3824663162231,2,5978.86,0.0,833.2
-0.00573545,0.019921,-0.390458,782309,7788.37355856,5378,0.271930515766,650.0756478309631,3,7604.51,0.0,834.79
-0.0139037,0.0129788,-0.377699,783821,7742.73732193,5380,0.401856720448,651.7787692546844,2,4276.41,0.0,829.91
-0.00540492,0.0139367,-0.38302,785821,7766.01849047,5382,-0.0873401165009,653.4818863868713,2,6130.37,0.0,832.41
-0.008304,0.0097716,-0.36451,787821,7823.88391389,5384,-0.044597864151,655.1850082874298,2,5920.44,0.0,838.61
-0.0146425,0.0115092,-0.346259,789921,7800.60081099,5387,0.415621697903,656.8568773269653,3,6204.85,0.0,836.12
-0.0104043,0.011121,-0.376295,791921,7800.54285655,5389,-0.0154085159302,658.5447068214417,2,5885.52,0.0,836.12
-0.0087124,0.0118441,-0.364903,793921,7879.05637073,5391,0.00409698486328,660.2181859016418,2,5802.4,0.0,844.53
-0.011395,0.0138133,-0.35898,796112,7865.70065263,5395,0.512868404388,661.9127995967865,4,4354.65,0.0,843.1
-0.010718,0.0127341,-0.342321,798112,7865.70414182,5397,-0.0278183221817,663.6004037857056,2,5823.96,0.0,843.1
-0.0105284,0.0127311,-0.357337,800612,7818.9485856,5400,0.168172121048,665.2945237159729,3,6584.74,0.0,838.1
-0.015149,0.0108277,-0.359451,802434,7787.45740822,5403,0.641350895166,666.9820203781128,3,4657.63,0.0,834.73
-0.0113643,0.0169986,-0.387943,804434,7787.54797214,5405,0.0199528932571,668.6851396560669,2,4746.03,0.0,834.73
-0.0058562,0.0163075,-0.404198,806434,7787.61449231,5407,-0.0967763662338,670.4358515739441,2,6345.07,0.0,834.73
-0.00575525,0.00832324,-0.383966,808434,7787.70617531,5409,-0.00842010974884,672.1244263648987,2,5926.27,0.0,834.73
-0.00992808,0.0230159,-0.391969,810893,7797.22157806,5412,0.453972756863,673.834713935852,3,5778.19,0.0,835.74
-0.00991444,0.00757989,-0.382976,812893,7797.35645363,5414,-0.0798859596252,675.521879196167,2,5953.78,0.0,835.74
-0.0156466,0.0163213,-0.380153,814893,7880.39722409,5416,-0.0220776796341,677.2476708889008,2,5466.32,0.0,844.63
-0.0094651,0.0129957,-0.392877,816953,7792.75534372,5419,0.299301683903,678.9351646900177,3,6034.12,0.0,835.23
-0.0125022,0.00680598,-0.402968,818953,7792.75991464,5421,-0.0480312108994,680.6539096832275,2,5014.97,0.0,835.23
-0.0110913,0.01939,-0.403311,820953,7792.77908828,5423,-0.0560550689697,682.3257801532745,2,6010.86,0.0,835.23
-0.00835239,0.0141062,-0.415498,822953,7792.83344031,5425,-0.00540208816528,684.0288991928101,2,5904.88,0.0,835.23
-0.0127027,0.0167846,-0.4144,824953,7792.85927393,5427,-0.0429792404175,685.7177257537842,2,5901.07,0.0,835.23
-0.00578633,0.0167516,-0.414021,826953,7792.98299772,5429,-0.00328886508942,687.4130716323853,2,5920.36,0.0,835.23
-0.00553151,0.0134313,-0.409095,828953,7835.06056438,5431,-0.0113341808319,689.092357635498,2,5929.34,0.0,839.72
-0.00871839,0.0090818,-0.403122,830953,7835.21611301,5433,0.00084388256073,690.7798280715942,2,5893.52,0.0,839.72
-0.00904615,0.00948914,-0.407166,832953,7990.25742393,5435,-0.00282382965088,692.4671247005463,2,5929.31,0.0,856.31
-0.00484419,0.00784992,-0.385751,834953,8076.05038631,5437,-0.00147306919098,694.1555082798004,2,5935.41,0.0,865.48
-0.00743374,0.0158621,-0.384889,836953,8076.17006317,5439,-0.00737762451172,695.8345029354095,2,5935.38,0.0,865.48
-0.00961905,0.0243503,-0.368229,838953,8151.76900559,5441,-0.0245169401169,697.5413374900818,2,5939.28,0.0,873.57
-0.0101002,0.0107232,-0.382676,841552,8307.8451095,5444,0.147301197052,699.2397840023041,3,8017.31,0.0,890.28
-0.0184074,0.0149591,-0.384427,843470,8379.60283376,5446,0.523230463266,700.936247587204,2,3429.42,0.0,897.96
-0.0099798,0.01434,-0.361215,845470,8451.61420811,5448,0.00312393903732,702.6382057666779,2,5747.95,0.0,905.66
-0.00825743,0.0137372,-0.376472,847470,8451.77736959,5450,-0.010116815567,704.3413248062134,2,5927.61,0.0,905.66
-0.0134453,0.0152241,-0.352366,849470,8451.95548743,5452,-0.000419497489929,706.0444469451904,2,5937.13,0.0,905.66
-0.0169607,0.0126416,-0.371732,851678,8284.83038636,5456,0.405396640301,707.7475650310516,4,7463.6,0.0,887.74
-0.0139049,0.0118495,-0.363561,853849,8235.09921863,5460,0.542717546225,709.4506855010986,4,6977.08,0.0,882.4
-0.00979807,0.0144326,-0.367398,855849,8235.23105072,5462,-0.0447331666946,711.1381795406342,2,5901.9,0.0,882.4
-0.0142484,0.0163942,-0.371328,858051,8160.91708614,5465,0.187701165676,712.8569269180298,3,7668.52,0.0,874.42
-0.0137332,0.0204504,-0.37873,859933,8238.41780463,5467,0.12870579958,714.5287947654724,2,4828.87,0.0,882.71
-0.00843128,0.0132355,-0.377877,861933,8238.6211269,5469,-0.0269368886948,716.2319152355194,2,5883.25,0.0,882.71
-0.0099918,0.00601326,-0.383417,863933,8261.90330931,5471,-0.00318658351898,717.9194092750549,2,5896.33,0.0,885.18
-0.000825657,0.0237283,-0.387279,865933,8262.06288773,5473,-0.00504457950592,719.6225335597992,2,5889.14,0.0,885.18
-0.0137625,0.0140368,-0.382263,868311,8204.1746567,5476,0.239743053913,721.3100249767303,3,5903.17,0.0,878.96
-0.00433089,0.0207916,-0.368661,870311,8214.28071283,5478,-0.00182723999023,722.9975202083588,2,5906.93,0.0,880.02
-0.0135779,0.0110639,-0.390377,872148,8244.80944162,5480,0.334107756615,724.6836099624634,2,4789.3,0.0,883.27
-0.014729,0.0166887,-0.398826,874004,8231.55330185,5482,0.255027711391,726.3867294788361,2,4336.05,0.0,881.83
-0.00396366,0.0284969,-0.386569,876004,8231.78661745,5484,-0.00798213481903,728.107093334198,2,5958.03,0.0,881.83
-0.0126016,0.0078176,-0.382105,878555,8274.0689277,5487,0.582961380482,729.8204190731049,3,4259.65,0.0,886.34
-0.0160744,0.0123681,-0.393302,880600,8185.06807824,5490,0.42938631773,731.5374891757965,3,6833.19,0.0,876.79
-0.0103803,0.00992294,-0.407218,882207,8146.5980999,5493,0.493580162525,733.2476108074188,3,6084.07,0.0,872.66
-0.00956496,0.00879226,-0.409285,884243,8134.1302047,5496,0.232187390327,734.9507336616516,3,8209.86,0.0,871.31
-0.00213365,0.0358184,-0.40174,886243,8134.25379253,5498,-0.0674889087677,736.6538496017456,2,5929.57,0.0,871.31
-0.00255264,0.017661,-0.391826,888243,8181.11102896,5500,0.00769573450089,738.3569695949554,2,5904.07,0.0,876.31
-0.00748893,0.0115639,-0.396538,890243,8291.21534948,5502,-0.00826644897461,740.044465303421,2,5913.13,0.0,888.09
-0.0121548,0.0147729,-0.397703,892916,8074.03917059,5507,0.470356047153,741.7788343429565,5,7716.87,0.0,864.82
