loss_kl,EpLenMean,TimestepsSoFar,EpisodesSoFar,loss_pol_entpen,ev_tdlam_before,loss_pol_surr,loss_ent,TimeElapsed,loss_vf_loss,EpThisIter,EpRewMean
0.0397464,685.74,458618,2194,0.0,0.828349128366,-0.0438862,3.96508,457.05103754997253,749.762,3,2894.80291144
0.0284647,693.07,460176,2196,0.0,0.760006606579,-0.0380702,3.9755,459.06741285324097,764.428,2,2924.20076683
0.0457131,704.51,462176,2198,0.0,0.494258701801,-0.0290323,3.94938,461.09908390045166,1021.78,2,2972.35675724
0.048406,709.25,464176,2200,0.0,0.405902385712,-0.0289848,3.94612,463.1370463371277,1271.89,2,2990.31743527
0.0349827,712.93,466176,2202,0.0,0.419571757317,-0.034363,3.93427,465.15666103363037,1452.89,2,3006.02104121
0.0279999,722.94,468781,2205,0.0,0.712144464254,-0.0398767,3.9204,467.1901090145111,1357.11,3,3047.62448049
0.0266768,730.63,470781,2207,0.0,0.358300745487,-0.0354085,3.91789,469.22391724586487,1255.84,2,3082.87330796
0.0363761,732.17,472940,2210,0.0,0.86249537766,-0.0425078,3.89593,471.26244258880615,434.684,3,3089.97821561
0.0408279,727.17,475059,2213,0.0,0.868405491114,-0.0518292,3.86482,473.27830505371094,466.034,3,3069.68288999
0.0375295,720.69,476402,2215,0.0,0.824805721641,-0.0329943,3.84543,475.31309485435486,679.283,2,3040.8153435
0.0426072,720.48,478381,2217,0.0,0.780301943421,-0.0366142,3.8663,477.34846925735474,811.701,2,3043.89121233
0.0391746,720.2,481040,2220,0.0,0.669320166111,-0.0287688,3.88288,479.3877520561218,1536.61,3,3043.339178
0.0252993,713.2,482629,2223,0.0,0.846724823117,-0.0399589,3.87761,481.4189729690552,464.419,3,3012.5769079
0.0344353,715.51,484581,2226,0.0,0.887879766524,-0.0495495,3.87383,483.44951701164246,435.796,3,3024.71446481
0.0303192,733.74,487169,2229,0.0,0.685062974691,-0.038995,3.83558,485.4733293056488,1492.05,3,3109.64727051
0.0313888,736.76,489463,2232,0.0,0.673534303904,-0.0363854,3.851,487.5038459300995,1383.38,3,3125.11518495
0.0317218,733.59,491146,2234,0.0,0.842086151242,-0.0346804,3.88143,489.5673921108246,685.428,2,3112.55018065
0.0250181,725.87,493143,2237,0.0,0.891375780106,-0.047545,3.87768,491.5988676548004,387.16,3,3076.88524662
0.0259696,722.98,495128,2240,0.0,0.93838217482,-0.0472155,3.90336,493.62187123298645,141.702,3,3066.38529749
0.040624,728.49,497583,2243,0.0,0.694756090641,-0.0360048,3.92574,495.6528215408325,1319.27,3,3094.00141835
0.0335035,732.2,499596,2246,0.0,0.863504618406,-0.0375084,3.90419,497.6681089401245,830.721,3,3112.33636282
0.0472325,736.68,501153,2248,0.0,0.819356098771,-0.0285293,3.90936,499.700222492218,801.848,2,3137.39083108
0.0262388,736.45,503608,2251,0.0,0.857769057155,-0.0405162,3.90105,501.71870493888855,760.707,3,3142.83304727
0.0243752,736.14,505853,2254,0.0,0.660631686449,-0.0385483,3.92316,503.7625608444214,1540.96,3,3144.5171886
0.049873,732.42,507481,2256,0.0,0.839862212539,-0.0321231,3.9305,505.78702187538147,819.926,2,3128.37252292
0.0296204,740.23,509481,2258,0.0,0.459613919258,-0.0356027,3.94144,507.8247938156128,1004.69,2,3166.58715616
0.0375284,748.3,511981,2261,0.0,0.649296462536,-0.0354676,3.94914,509.84028148651123,1479.06,3,3203.73514413
0.0305419,747.09,513860,2263,0.0,0.808230876923,-0.0373481,3.93449,511.871865272522,518.473,2,3200.08295811
0.0447887,738.62,515365,2266,0.0,0.962479040027,-0.0665228,3.92004,513.8882012367249,98.3761,3,3164.27738606
0.0381823,741.21,517919,2269,0.0,0.852733939886,-0.0370381,3.93826,515.9181799888611,828.266,3,3180.05638947
0.0246057,738.57,519226,2271,0.0,0.793389976025,-0.0325209,3.91151,517.9441893100739,441.979,2,3169.45039568
0.0331769,748.32,522226,2274,0.0,0.363584697247,-0.0390514,3.90431,519.973274230957,1925.32,3,3217.22169074
0.0409187,757.11,524226,2276,0.0,0.379124164581,-0.036313,3.9098,522.0048315525055,1386.99,2,3262.66750459
0.0461411,763.85,526249,2279,0.0,0.949170261621,-0.0589438,3.86123,524.0362894535065,84.6046,3,3298.00586249
0.034586,766.88,528326,2282,0.0,0.973084785044,-0.0597397,3.87301,526.0519759654999,65.5229,3,3320.1791731
0.0305476,768.38,530020,2285,0.0,0.845724031329,-0.0384144,3.85578,528.0834875106812,738.706,3,3329.17409075
0.0332923,782.74,532288,2288,0.0,0.828113675117,-0.0440735,3.79961,530.1057002544403,895.38,3,3399.32081579
0.0264519,788.77,534288,2290,0.0,0.355532407761,-0.0335353,3.82637,532.1376371383667,973.721,2,3429.25365679
0.0432708,784.45,535856,2292,0.0,0.785117685795,-0.0489805,3.81994,534.156129360199,599.213,2,3415.87753428
0.0327383,786.02,538220,2295,0.0,0.862362757325,-0.0463654,3.85301,536.1987347602844,739.773,3,3429.11565214
0.0303058,782.6,540436,2298,0.0,0.872820466757,-0.0413629,3.83387,538.222583770752,576.64,3,3421.74607025
0.0373369,771.12,542288,2301,0.0,0.978058373556,-0.0679739,3.83521,540.2549300193787,106.171,3,3374.20985482
0.0289279,758.57,544638,2305,0.0,0.972658835351,-0.066768,3.83819,542.2675087451935,160.143,4,3318.13384057
0.0209488,758.57,546638,2307,0.0,0.367742359638,-0.0314623,3.84057,544.2864365577698,837.641,2,3318.88800325
0.0364634,761.96,548136,2309,0.0,0.767791688442,-0.0476609,3.81947,546.3251700401306,849.549,2,3337.8192021
0.0289322,760.91,550150,2312,0.0,0.850118845701,-0.0427348,3.80051,548.3437206745148,868.953,3,3339.48387358
0.0330019,760.16,552418,2315,0.0,0.863577216864,-0.0451829,3.7784,550.3716533184052,889.907,3,3340.36761035
0.0321182,757.26,554107,2317,0.0,0.767481938004,-0.0404337,3.76773,552.4033324718475,721.184,2,3331.77229629
0.0371788,746.96,556960,2322,0.0,0.935090795159,-0.0609796,3.7812,554.4493279457092,322.443,5,3291.54079067
0.0399962,746.77,558306,2324,0.0,0.979457952082,-0.0630531,3.78618,556.4708106517792,58.4436,2,3292.9881409
0.034215,752.85,560866,2327,0.0,0.718038231134,-0.0359162,3.75173,558.4966051578522,1582.92,3,3323.74166724
0.0342708,733.14,562777,2332,0.0,0.96119646728,-0.0684798,3.71695,560.5122730731964,104.786,5,3232.76232736
0.0341788,726.11,564754,2336,0.0,0.969117248431,-0.0651334,3.69746,562.5592482089996,138.136,4,3202.98171225
0.0251002,710.66,567194,2341,0.0,0.89991016686,-0.0524565,3.65045,564.6059839725494,1002.3,5,3135.28661665
0.0319706,708.96,568479,2343,0.0,0.794842094183,-0.0464662,3.61857,566.6280341148376,833.119,2,3129.77373608
0.0286041,701.78,571331,2348,0.0,0.882534839213,-0.0569065,3.5993,568.6610856056213,906.167,5,3096.58011141
0.0272773,692.27,572835,2351,0.0,0.870980024338,-0.0442138,3.60022,570.6926176548004,870.482,3,3044.87121853
0.031036,693.19,575172,2354,0.0,0.857074543834,-0.0433619,3.60955,572.7255725860596,682.322,3,3053.45065133
0.0238219,684.09,576890,2357,0.0,0.879993848503,-0.0445169,3.57533,574.7394256591797,868.286,3,3019.15738829
0.0339092,675.18,579499,2361,0.0,0.771719068289,-0.0462381,3.5971,576.7861618995667,1641.22,4,2983.20726449
0.0293703,670.46,581602,2364,0.0,0.769942328334,-0.0442919,3.57697,578.8091659545898,867.552,3,2961.82057853
0.0333561,679.72,583337,2366,0.0,0.962514679879,-0.0597131,3.59273,580.8250374794006,58.2133,2,3008.50447771
0.0328022,676.87,585606,2369,0.0,0.954623755068,-0.0583435,3.58664,582.8564779758453,121.963,3,3000.10307796
0.0322079,669.84,587210,2372,0.0,0.979348365217,-0.0666189,3.58526,584.8744969367981,82.9167,3,2971.69830461
0.0330842,648.12,589038,2376,0.0,0.967005632818,-0.0589765,3.57642,586.8956763744354,133.209,4,2868.93503272
0.0347305,643.31,591798,2381,0.0,0.915393725038,-0.046251,3.57956,588.9268989562988,1046.36,5,2848.34675472
0.0324136,641.26,593452,2383,0.0,0.971193132922,-0.0580599,3.54959,590.9582042694092,142.425,2,2843.34614197
0.0307233,646.35,595323,2386,0.0,0.979318555444,-0.06865,3.5724,592.9735660552979,76.9394,3,2873.33914408
0.0243089,636.51,597939,2390,0.0,0.916305981576,-0.0434668,3.56628,594.9876892566681,615.949,4,2829.97944799
0.0340991,639.08,599764,2392,0.0,0.972122440115,-0.0574294,3.52559,597.0135459899902,54.0883,2,2839.19006353
0.0344828,633.17,602017,2396,0.0,0.971110068262,-0.0627241,3.51371,599.043416261673,108.061,4,2814.90223531
0.0435682,628.02,603784,2399,0.0,0.961386851966,-0.0586169,3.47091,601.0749487876892,158.482,3,2792.69505183
0.0307561,631.71,605459,2401,0.0,0.829363688827,-0.033765,3.46163,603.0906667709351,466.786,2,2815.90358582
0.0292355,616.01,608239,2407,0.0,0.891170278192,-0.0510117,3.4553,605.1220593452454,963.918,6,2746.05689939
0.0352183,617.48,609884,2409,0.0,0.961477823555,-0.0605153,3.45008,607.1557104587555,124.644,2,2755.17807761
0.0317303,616.93,611843,2412,0.0,0.974394012243,-0.0623939,3.44146,609.1902768611908,125.766,3,2757.82122829
0.0303767,624.25,613843,2414,0.0,0.498565077782,-0.0335492,3.44395,611.2138795852661,1569.22,2,2793.44012779
0.028564,620.56,616163,2417,0.0,0.882064864039,-0.0461926,3.41102,613.2316236495972,348.63,3,2777.87252049
0.0394808,619.17,618091,2420,0.0,0.972146712244,-0.0605676,3.41866,615.3027198314667,115.036,3,2771.56813051
0.0330354,631.31,620091,2422,0.0,0.538632154465,-0.0325155,3.44675,617.3411149978638,1736.97,2,2831.71659831
0.0475357,625.13,621819,2425,0.0,0.976929053664,-0.0584196,3.41637,619.3870327472687,56.3951,3,2800.55265739
0.0310036,620.69,624591,2430,0.0,0.982939515263,-0.0676905,3.38545,621.4034459590912,88.6522,5,2782.52806669
0.0342276,625.14,626434,2434,0.0,0.982376663014,-0.060544,3.38552,623.4501507282257,81.5217,4,2805.17809325
0.029177,625.68,628322,2437,0.0,0.983339600265,-0.0645013,3.3999,625.4742994308472,73.8382,3,2813.48166268
0.0344438,633.94,630588,2441,0.0,0.979613492265,-0.0647607,3.3892,627.4965918064117,102.006,4,2854.82151922
0.0386359,628.96,632375,2444,0.0,0.979866918176,-0.0665115,3.35965,629.5125572681427,116.357,3,2834.45666649
0.0371812,633.55,634539,2447,0.0,0.980767363682,-0.062318,3.34329,631.5435316562653,105.918,3,2865.03331553
0.044479,645.74,636409,2450,0.0,0.980598319322,-0.0597301,3.28237,633.5746896266937,90.216,3,2935.89192494
0.0315626,626.62,638834,2455,0.0,0.971331661567,-0.0638888,3.24554,635.5900456905365,177.059,5,2845.89720347
0.0382859,628.95,640785,2458,0.0,0.975900573656,-0.0640664,3.2006,637.6217169761658,101.626,3,2860.8466997
0.032981,614.96,642995,2463,0.0,0.96252688393,-0.0693163,3.17774,639.6372191905975,166.485,5,2798.52724308
0.030972,611.02,645044,2467,0.0,0.964695490897,-0.0660226,3.18547,641.6683251857758,231.869,4,2779.95932043
0.0298997,598.55,647065,2472,0.0,0.968162361532,-0.0664862,3.16435,643.6995050907135,113.854,5,2717.0641944
0.0410002,606.33,648585,2474,0.0,0.82038128376,-0.0332326,3.15851,645.7155203819275,963.405,2,2758.14356638
0.0281449,610.71,651109,2477,0.0,0.838602647185,-0.0483276,3.1529,647.7376570701599,750.148,3,2784.04867709
0.0289097,611.82,652536,2480,0.0,0.960394240916,-0.0656804,3.13748,649.762818813324,143.956,3,2791.39071705
0.0377868,612.31,655170,2484,0.0,0.956015445292,-0.0636269,3.09158,651.7940130233765,233.925,4,2795.29799769
0.0396464,605.3,657378,2488,0.0,0.975733298808,-0.0702067,3.10819,653.8130257129669,122.291,4,2759.69792286
0.0307059,594.04,659168,2492,0.0,0.976659566164,-0.0637691,3.08942,655.8484182357788,152.4,4,2711.40138527
0.0320084,582.74,661246,2497,0.0,0.961143553257,-0.0566299,3.06859,657.8787667751312,370.476,5,2654.26834378
0.0371869,588.1,663269,2500,0.0,0.96940818429,-0.0697631,3.03289,659.8955516815186,135.717,3,2682.68978778
0.0350754,579.17,665190,2504,0.0,0.972077259794,-0.0690902,2.99047,661.9270465373993,135.215,4,2642.61790222
0.043595,591.5,667389,2507,0.0,0.979594569653,-0.0603973,2.98205,663.9650409221649,77.6185,3,2712.98130881
0.0292497,588.81,669287,2510,0.0,0.91721996665,-0.0387623,2.96518,665.9814529418945,283.982,3,2702.82085958
0.0319989,593.26,671169,2512,0.0,0.841908231378,-0.0347219,2.93998,667.9992234706879,648.816,2,2728.40234287
0.0587379,590.15,673752,2515,0.0,0.963817581534,-0.0620129,2.91282,670.0345695018768,150.245,3,2721.18980975
0.0291963,589.79,675718,2518,0.0,0.879337213933,-0.0401581,2.90119,672.0508599281311,884.787,3,2718.73530889
0.0357206,591.76,677267,2520,0.0,0.880795612931,-0.042231,2.88413,674.0823810100555,460.41,2,2728.75667802
0.0373022,586.94,679503,2523,0.0,0.71108341217,-0.045485,2.87776,676.1139364242554,1767.99,3,2711.05618615
0.0467898,588.97,681576,2526,0.0,0.863941445947,-0.0354535,2.83724,678.1452920436859,927.495,3,2723.06042843
0.0347509,599.77,683552,2528,0.0,0.790346488357,-0.034679,2.82141,680.1608693599701,991.507,2,2777.74522927
0.0717755,603.51,686030,2532,0.0,0.886185772717,-0.0435831,2.81755,682.1844985485077,1015.58,4,2801.76874812
0.0284628,611.14,687548,2534,0.0,0.82071736455,-0.0409057,2.80275,684.2127156257629,178.811,2,2841.69532578
0.0332025,614.37,689759,2537,0.0,0.859551146626,-0.0464554,2.76048,686.2463445663452,897.108,3,2852.84870964
0.0279237,621.6,692117,2540,0.0,0.866811782122,-0.0339433,2.7208,688.2817983627319,717.745,3,2887.65195034
0.0376158,626.77,694117,2542,0.0,0.339879631996,-0.0375534,2.69817,690.3036589622498,1189.39,2,2913.71672137
0.0476418,634.79,695854,2544,0.0,0.909272134304,-0.0682359,2.69,692.3247349262238,119.888,2,2951.87184972
0.0334357,636.14,698153,2547,0.0,0.808367818594,-0.0498235,2.70165,694.3401126861572,796.97,3,2954.93715914
0.0332436,643.67,700153,2549,0.0,0.284626841545,-0.0346324,2.70031,696.3716764450073,1671.07,2,2988.33889408
0.0654875,649.54,702153,2551,0.0,0.329485714436,-0.024747,2.68259,698.3884310722351,1624.74,2,3014.98658417
0.0503682,660.9,704382,2554,0.0,0.701179385185,-0.0373242,2.7144,700.4188475608826,1674.05,3,3073.01650646
0.0333117,668.63,706382,2556,0.0,0.337349593639,-0.0312313,2.73502,702.4502744674683,1682.37,2,3107.52890284
0.0526215,675.97,708382,2558,0.0,0.300819218159,-0.034874,2.74241,704.4680776596069,1271.81,2,3143.73200242
0.0502043,678.18,710424,2562,0.0,0.935658290982,-0.065992,2.74912,706.4894931316376,132.135,4,3153.56495593
0.0334535,680.35,712691,2566,0.0,0.769260898232,-0.0457485,2.7509,708.5204036235809,1590.19,4,3163.77729356
0.0477454,681.79,714669,2571,0.0,0.931914754212,-0.0749236,2.68142,710.5505528450012,235.342,5,3170.17674077
0.0395711,668.37,716422,2575,0.0,0.972131954506,-0.0706579,2.66583,712.5659279823303,127.434,4,3100.64460559
0.0476636,668.22,717931,2577,0.0,0.823008194566,-0.0349453,2.63124,714.5912942886353,908.301,2,3098.68706772
0.180842,679.02,720438,2580,0.0,0.715754061937,-0.0250364,2.61005,716.621652841568,1619.36,3,3151.1759051
0.0439241,682.87,722809,2583,0.0,0.691388219595,-0.0355061,2.61909,718.6214137077332,1613.46,3,3169.50642452
0.0316709,678.5,724770,2587,0.0,0.897749371827,-0.0395614,2.60766,720.6641054153442,916.106,4,3148.05231143
0.036786,681.25,726261,2590,0.0,0.8656463027,-0.0431962,2.61662,722.6837828159332,911.374,3,3165.0678929
0.0348718,684.42,728703,2595,0.0,0.971501808614,-0.073735,2.60598,724.6995286941528,137.891,5,3187.83307119
0.046512,670.2,730663,2601,0.0,0.968130335212,-0.0642765,2.57439,726.7152216434479,177.548,6,3118.78668179
0.0299169,670.45,732235,2604,0.0,0.872077643871,-0.0430228,2.55913,728.7467722892761,526.512,3,3120.09250268
0.0376075,658.78,735165,2610,0.0,0.902829140425,-0.0529478,2.53337,730.7782573699951,853.379,6,3060.89746919
0.0446809,659.96,737165,2612,0.0,0.66831022501,-0.0374235,2.54298,732.7962861061096,920.672,2,3068.77707849
0.0444718,650.14,739176,2616,0.0,0.960810374469,-0.0698788,2.50037,734.8396191596985,172.134,4,3018.94603221
0.0365225,639.46,741213,2620,0.0,0.980778222904,-0.0676261,2.46171,736.8721294403076,80.0662,4,2970.34778563
0.0312928,644.71,742974,2622,0.0,0.799053013325,-0.0364056,2.46677,738.8899900913239,893.459,2,2998.94048476
0.0545369,640.99,744602,2624,0.0,0.980100143701,-0.0570994,2.4639,740.9114606380463,73.2284,2,2983.83353295
0.0440671,637.06,747258,2628,0.0,0.985957403667,-0.0643335,2.46931,742.9353256225586,66.4027,4,2971.08721542
0.0361586,623.35,749365,2633,0.0,0.977594496682,-0.0734616,2.43059,744.9812960624695,102.723,5,2906.99306589
0.0381099,616.46,751405,2637,0.0,0.984493134543,-0.0663976,2.42453,746.9970419406891,106.205,4,2875.54623023
0.0434604,605.6,752677,2640,0.0,0.984715945087,-0.068005,2.37998,749.0318911075592,78.4857,3,2826.69386892
0.0283063,596.83,755537,2644,0.0,0.821892529726,-0.0328875,2.38195,751.0520055294037,1708.11,4,2789.16902191
0.0436479,582.26,757379,2648,0.0,0.98121939972,-0.0683509,2.35425,753.0908932685852,75.741,4,2722.0766468
0.0297713,573.15,759468,2651,0.0,0.876028724015,-0.036249,2.3664,755.1064615249634,826.141,3,2683.19871683
0.0495816,571.21,761503,2654,0.0,0.871254518628,-0.0359321,2.32438,757.1400487422943,1028.57,3,2680.83308888
0.0358751,564.48,763830,2657,0.0,0.896636947989,-0.0374986,2.34486,759.1611182689667,522.702,3,2657.2372968
0.0597231,554.14,765838,2662,0.0,0.956282071769,-0.0628398,2.32534,761.1767444610596,122.59,5,2610.1047471
0.0458506,554.09,767001,2664,0.0,0.962661214173,-0.0601337,2.32281,763.1922161579132,126.657,2,2614.78575707
0.0521925,558.65,769732,2668,0.0,0.971872922033,-0.0623235,2.28969,765.2221722602844,145.236,4,2645.72206527
0.029375,567.4,771409,2671,0.0,0.888703912497,-0.0418869,2.27,767.2390909194946,591.953,3,2694.39204491
0.0348758,577.35,773937,2674,0.0,0.725772082806,-0.0340616,2.26778,769.270222902298,1406.72,3,2752.22885818
0.095591,590.06,775937,2676,0.0,0.494448423386,-0.0283001,2.27587,771.3159127235413,1860.64,2,2816.22569767
0.0350284,583.74,777812,2679,0.0,0.853282287717,-0.0451506,2.26164,773.3177328109741,986.508,3,2785.06107501
1.65728,574.92,779930,2682,0.0,0.857502654195,0.0016135,2.26013,775.3402523994446,1029.52,3,2745.80727914
0.0340213,574.96,782010,2686,0.0,0.947369739413,-0.063359,2.26653,777.3720934391022,174.856,4,2747.06084291
0.0260186,570.68,784254,2691,0.0,0.970512637869,-0.0589233,2.25531,779.3878812789917,205.335,5,2726.10474194
0.0413196,570.49,785752,2695,0.0,0.970348503441,-0.0679052,2.22237,781.4182226657867,211.965,4,2722.68302785
0.0324844,577.17,788380,2701,0.0,0.956300340593,-0.0588245,2.2389,783.4339861869812,188.756,6,2757.66322667
0.0342035,565.76,789980,2706,0.0,0.964238677174,-0.0655508,2.22206,785.4729700088501,294.537,5,2698.05824548
0.043173,568.9,792055,2710,0.0,0.957179620862,-0.0708191,2.16898,787.4814643859863,172.132,4,2714.60872608
0.0424582,555.27,794482,2715,0.0,0.976348837838,-0.0721471,2.21127,789.5208542346954,140.765,5,2641.13668585
0.0388451,562.16,796478,2718,0.0,0.935439534485,-0.0576458,2.18717,791.5400869846344,278.543,3,2678.09073298
0.0471596,560.37,798250,2721,0.0,0.971646966413,-0.0682053,2.16081,793.5591361522675,142.561,3,2671.43820196
0.0337765,552.39,800713,2725,0.0,0.889116093516,-0.0384885,2.15576,795.5901799201965,1021.75,4,2625.63897036
0.0438308,548.87,802145,2728,0.0,0.972165232524,-0.0676526,2.1749,797.6056225299835,126.817,3,2607.47961689
0.0415039,557.56,804671,2732,0.0,0.974727198482,-0.0618502,2.14352,799.6373555660248,86.7529,4,2655.03610017
0.0310641,559.63,806123,2734,0.0,0.799800008535,-0.0326735,2.14724,801.6527366638184,997.687,2,2662.55891432
0.0356257,566.1,808880,2739,0.0,0.828409343958,-0.051029,2.14501,803.6838290691376,1384.71,5,2695.30167837
0.0480348,543.21,810959,2746,0.0,0.951517723501,-0.0725568,2.1501,805.7002744674683,270.365,7,2576.22234368
0.038286,547.2,812099,2748,0.0,0.787392660975,-0.0523911,2.12466,807.7190146446228,1009.13,2,2595.96201262
0.0380229,553.4,814808,2751,0.0,0.69388589263,-0.040611,2.08065,809.7556087970734,1782.42,3,2626.94268644
0.0493091,557.98,816595,2753,0.0,0.786502569914,-0.043075,2.04652,811.7626667022705,960.947,2,2652.77300639
0.0405816,552.82,819112,2757,0.0,0.789853706956,-0.0462769,2.03639,813.7970275878906,1912.83,4,2623.19466223
0.050469,555.21,821165,2761,0.0,0.90128532052,-0.0522657,2.02465,815.8177537918091,1003.08,4,2633.56795604
0.0561544,556.99,822700,2764,0.0,0.954105339944,-0.0784843,1.99083,817.8564791679382,199.735,3,2643.38878062
0.0484013,546.37,824740,2769,0.0,0.972877107561,-0.0731219,1.97086,819.8593561649323,228.06,5,2588.42951934
0.0377704,553.31,826740,2771,0.0,0.38893944025,-0.0324967,1.9786,821.8957266807556,1792.01,2,2622.93764109
0.128065,551.31,829068,2774,0.0,0.865414336324,-0.0388359,1.93316,823.903294801712,976.747,3,2613.10291307
0.056285,551.31,831068,2776,0.0,0.81558573246,-0.0352868,1.92517,825.9240479469299,943.32,2,2616.45611581
0.0372123,554.8,833292,2779,0.0,0.680793613195,-0.0391201,1.94505,827.9576599597931,1717.84,3,2636.10924601
0.0471177,554.27,835357,2782,0.0,0.827239215374,-0.0456709,1.9413,829.972128868103,957.53,3,2631.84710914
0.143539,561.81,837523,2785,0.0,0.868130892515,-0.0263564,1.97541,832.0044946670532,879.469,3,2669.75054071
0.0627272,563.82,839236,2788,0.0,0.84570632875,-0.0384855,1.94196,834.0202670097351,1023.55,3,2679.80908609
0.0527607,565.86,841303,2792,0.0,0.959287174046,-0.0718829,1.9262,836.0518097877502,173.257,4,2691.02719977
0.0561074,575.72,843324,2795,0.0,0.872028470039,-0.0334144,1.92923,838.0677220821381,919.989,3,2744.33779499
0.0431135,571.86,845566,2801,0.0,0.965285804123,-0.0667319,1.93617,840.0899388790131,213.233,6,2723.72027981
0.0511704,580.24,847658,2804,0.0,0.953158162534,-0.0720223,1.92684,842.1059031486511,145.333,3,2768.54538095
0.0993403,595.49,849529,2806,0.0,0.817909613252,-0.0317644,1.92151,844.1213302612305,659.121,2,2851.81793172
0.0438106,590.86,851773,2811,0.0,0.960978735238,-0.065143,1.90274,846.1376974582672,241.343,5,2828.12055245
0.0354042,600.21,853734,2813,0.0,0.801599994302,-0.0404899,1.91087,848.1687414646149,968.289,2,2878.60477265
0.0340451,603.25,855368,2816,0.0,0.869560405612,-0.0399238,1.9336,850.1995613574982,1001.07,3,2893.90791079
0.0486553,598.21,858071,2821,0.0,0.967547666281,-0.0657211,1.90594,852.2149796485901,154.546,5,2869.91338537
0.0387465,605.87,859692,2823,0.0,0.947565734386,-0.0597211,1.88236,854.2315373420715,136.863,2,2911.01510022
0.0437253,594.76,861621,2828,0.0,0.909241572022,-0.0627639,1.86473,856.254697561264,1187.53,5,2850.83462132
0.0304718,593.75,864046,2832,0.0,0.88173352927,-0.0488619,1.85075,858.2940599918365,1065.01,4,2842.06237749
0.0555239,588.81,866004,2835,0.0,0.973865941167,-0.0615416,1.83341,860.3118131160736,118.377,3,2822.15886477
0.0425642,593.85,868156,2838,0.0,0.734990656376,-0.0413724,1.82397,862.3315308094025,2031.92,3,2850.15970697
0.0363773,605.37,870156,2840,0.0,0.384328007698,-0.034866,1.78865,864.3556933403015,1864.8,2,2909.87652741
0.0468572,615.6,871981,2842,0.0,0.810854241252,-0.0330488,1.79849,866.3718276023865,945.393,2,2963.08909909
0.0601495,633.93,874133,2845,0.0,0.709554612637,-0.0386553,1.79498,868.4033212661743,1741.92,3,3059.75380866
0.0631747,641.74,876133,2847,0.0,0.481847584248,-0.0336655,1.77793,870.4192519187927,1851.34,2,3103.1182053
0.898018,649.77,878076,2849,0.0,0.789251238108,-0.0238594,1.80199,872.4356954097748,1035.38,2,3147.34592769
0.048948,645.82,880177,2852,0.0,0.855068147182,-0.0502654,1.76965,874.4493405818939,957.93,3,3126.42922655
0.0406624,641.02,881697,2854,0.0,0.746942281723,-0.0426684,1.7268,876.4729521274567,973.541,2,3100.67026921
0.0392837,649.72,884286,2858,0.0,0.8843543455,-0.050854,1.70167,878.5046472549438,405.003,4,3143.30900888
0.0357976,652.27,886392,2861,0.0,0.756387785077,-0.0508526,1.6858,880.5189626216888,1264.7,3,3152.95614895
0.0475692,647.16,888060,2865,0.0,0.944944940507,-0.073538,1.64687,882.5520052909851,208.53,4,3121.67153727
0.0825688,661.33,890873,2869,0.0,0.7995198071,-0.0399416,1.64195,884.560694694519,1251.56,4,3193.35478971
0.0486967,661.33,892873,2871,0.0,0.399584412575,-0.0383018,1.62698,886.5931823253632,1861.86,2,3193.28044416
0.0465118,654.46,894043,2873,0.0,0.929329112172,-0.0607636,1.6291,888.6145966053009,124.625,2,3155.25848118
0.0340404,654.3,896498,2876,0.0,0.857835814357,-0.0390665,1.61016,890.6220948696136,928.946,3,3155.16185901
0.0405794,646.29,898921,2880,0.0,0.882854670286,-0.0536037,1.59423,892.6554758548737,865.731,4,3114.85689717
0.0371112,649.76,900963,2883,0.0,0.839078038931,-0.0473145,1.60042,894.6688146591187,929.228,3,3129.98690011
0.110414,654.4,902963,2885,0.0,0.540043085814,-0.0244974,1.58698,896.700154542923,1796.11,2,3155.89979869
0.0458423,655.48,904784,2888,0.0,0.860764592886,-0.0496969,1.57652,898.721864938736,899.896,3,3160.4153366
0.0668681,659.34,907237,2892,0.0,0.979585273191,-0.0648998,1.56223,900.7406642436981,91.0808,4,3181.42344977
0.0404144,657.7,909094,2895,0.0,0.867352232337,-0.0429168,1.54605,902.7655582427979,703.234,3,3173.3300707
0.0585048,661.55,910485,2897,0.0,0.800296872854,-0.0389575,1.54496,904.7872188091278,1074.3,2,3190.961933
0.0419863,675.07,912807,2900,0.0,0.75036804378,-0.0445874,1.5411,906.8092050552368,1192.91,3,3260.71366213
0.0541578,674.29,915087,2904,0.0,0.91100281477,-0.0616537,1.54913,908.8407583236694,357.58,4,3254.64802637
0.052347,672.2,916749,2906,0.0,0.810235366225,-0.0386006,1.55345,910.8731074333191,1027.44,2,3240.22460186
0.0455563,672.71,918557,2909,0.0,0.856217876077,-0.0416388,1.56904,912.8901445865631,1213.21,3,3240.98128837
0.0522505,678.39,921573,2913,0.0,0.909659169614,-0.0462333,1.57781,914.942743062973,464.616,4,3268.26385484
0.0513145,677.79,923147,2916,0.0,0.846739679575,-0.0560075,1.56662,916.9657561779022,1236.97,3,3264.82210367
0.0676979,666.48,925360,2922,0.0,0.905552402139,-0.0719891,1.55969,918.9978883266449,362.015,6,3199.45554748
0.04809,662.03,927143,2925,0.0,0.792063161731,-0.0559654,1.55612,921.0127158164978,915.968,3,3172.42604993
0.0624336,673.18,928939,2928,0.0,0.948974031955,-0.07541,1.53051,923.0307624340057,181.946,3,3232.18904789
