loss_pol_surr,loss_pol_entpen,EpRewMean,EpThisIter,EpLenMean,TimestepsSoFar,loss_kl,loss_ent,TimeElapsed,loss_vf_loss,EpisodesSoFar,ev_tdlam_before
-0.0303844,0.0,717.325674274,8,222.79,169944,0.0124789,3.20998,188.82045435905457,20.4693,1295,0.990183057263
-0.0239886,0.0,720.115069115,8,223.7,171847,0.00990781,3.20215,191.1180546283722,24.0711,1303,0.990516894497
-0.0297987,0.0,731.711138548,9,226.76,174013,0.0119787,3.19777,193.39004683494568,18.7768,1312,0.989131720737
-0.027471,0.0,753.196134841,7,232.65,175805,0.0101859,3.20292,195.72689151763916,17.2473,1319,0.990975490771
-0.0263764,0.0,760.790006633,10,234.7,178114,0.012151,3.19722,198.1126046180725,84.311,1329,0.970973500982
-0.0280738,0.0,770.747388355,8,237.38,180049,0.0119447,3.22152,200.5311644077301,23.3298,1337,0.990620218217
-0.0259227,0.0,779.872392595,8,240.4,182116,0.0101983,3.22507,202.91241979599,18.922,1345,0.988045440055
-0.0256755,0.0,782.857686845,8,241.47,184225,0.0130467,3.19327,205.36537432670593,25.2305,1353,0.987939157523
-0.0303503,0.0,792.133946469,8,243.81,186270,0.0145943,3.19728,207.80293941497803,11.3069,1361,0.994630572852
-0.0384875,0.0,800.516187607,8,246.71,188350,0.0142263,3.19533,210.33630561828613,19.7699,1369,0.989300253801
-0.0214952,0.0,795.978643481,9,245.67,190356,0.00905239,3.19179,212.80457019805908,63.0873,1378,0.968350224197
-0.0286464,0.0,801.518200283,8,247.0,192315,0.0134737,3.17409,215.30628633499146,13.2197,1386,0.991703258827
-0.0184802,0.0,798.306200055,9,246.05,194549,0.0117589,3.18018,217.7876603603363,76.5255,1395,0.921622388065
-0.0361233,0.0,798.875188197,8,246.19,196466,0.0125544,3.14631,220.1787989139557,20.6443,1403,0.987528627738
-0.0282813,0.0,799.251703653,8,246.73,198447,0.0114806,3.13759,222.32880210876465,17.4479,1411,0.99122095108
-0.0253002,0.0,794.242930027,9,245.24,200662,0.0135623,3.08171,224.4081690311432,16.2004,1420,0.99133778736
-0.0284081,0.0,809.993464285,7,249.42,202668,0.0116822,3.08454,226.5147647857666,14.1968,1427,0.991667005233
-0.0351157,0.0,815.262735054,8,251.11,204698,0.0121243,3.03334,228.61663961410522,16.1964,1435,0.993559654336
-0.0301052,0.0,816.181678961,9,250.61,206847,0.0115459,3.02978,230.74315428733826,24.0521,1444,0.9897088781
-0.022777,0.0,800.395069198,9,246.29,208854,0.0101159,3.04215,232.8780767917633,212.404,1453,0.910366073251
-0.0311482,0.0,791.155661074,9,244.17,210885,0.0168699,3.02687,234.9752790927887,28.1311,1462,0.978930547833
-0.0308134,0.0,783.938595296,9,241.03,212894,0.016522,2.99962,237.07118821144104,18.9978,1471,0.993254885077
-0.029904,0.0,785.391918918,8,241.23,214795,0.014796,2.99026,239.18787574768066,25.9653,1479,0.9854749972
-0.0323128,0.0,798.247189176,9,243.98,217057,0.0188823,2.95719,241.28349351882935,17.8303,1488,0.990180002525
-0.0211315,0.0,795.475801417,7,243.51,218900,0.0130205,2.98038,243.42184352874756,154.801,1495,0.919438295066
-0.0311646,0.0,791.664592601,10,242.07,221164,0.012104,2.95009,245.5308485031128,24.5474,1505,0.988323751837
-0.0269223,0.0,800.599662996,7,244.53,223160,0.0118471,2.9553,247.63138937950134,20.4976,1512,0.986034982838
-0.0315562,0.0,800.302322612,8,244.66,225128,0.0120312,2.92728,249.77385234832764,14.3308,1520,0.992852059193
-0.0308739,0.0,787.05864516,8,240.75,227090,0.0143253,2.90928,251.92192482948303,22.8522,1528,0.992114925757
-0.0321465,0.0,785.467846085,9,240.56,229256,0.0115145,2.90943,254.11388731002808,29.708,1537,0.98616054561
-0.0336236,0.0,789.660293448,8,241.82,231275,0.0125158,2.88894,256.2586934566498,21.533,1545,0.992649096996
-0.0308877,0.0,800.546278351,8,244.34,233288,0.0114617,2.8605,258.6113715171814,13.8135,1553,0.993500075769
-0.0285652,0.0,816.113629317,8,248.29,235474,0.0109277,2.85863,260.8966135978699,30.0046,1561,0.990624672733
-0.0265238,0.0,818.026319251,8,249.89,237441,0.0130512,2.86564,263.240868806839,81.0833,1569,0.858416184783
-0.0208894,0.0,830.040912631,8,253.28,239596,0.0148405,2.85824,265.54655933380127,26.4075,1577,0.953221190721
-0.0285475,0.0,827.57648901,8,252.14,241599,0.0127729,2.86737,267.80483865737915,19.1706,1585,0.991003246978
-0.0347008,0.0,827.920198331,8,251.27,243505,0.0126414,2.83842,270.1655361652374,11.0529,1593,0.99446988292
-0.032203,0.0,837.324823792,8,253.09,245596,0.0151206,2.84,272.6316726207733,9.47484,1601,0.993654709775
-0.0298744,0.0,840.200378063,8,253.76,247665,0.0135391,2.80384,275.0892722606659,19.4762,1609,0.988295189105
-0.0276494,0.0,856.236651179,6,258.11,249641,0.0143288,2.77707,277.562956571579,19.9117,1615,0.97741012834
-0.0346848,0.0,854.9357222,8,257.53,251675,0.0142229,2.7288,279.9680075645447,20.8293,1623,0.991073814221
-0.0294718,0.0,870.700394555,7,260.97,253713,0.0141761,2.73222,282.45259070396423,9.29562,1630,0.99391404679
-0.0251003,0.0,884.715749522,7,264.81,255737,0.0195287,2.72045,284.99238419532776,18.6613,1637,0.991796934977
-0.0258595,0.0,891.098779936,7,266.87,257733,0.0108527,2.73215,287.5324640274048,26.7219,1644,0.985235370696
-0.0258179,0.0,896.258159854,8,268.85,259922,0.0187748,2.74261,290.1009564399719,172.102,1652,0.835944578052
-0.0263918,0.0,901.848855306,7,270.44,261983,0.0144115,2.68535,292.32022762298584,23.372,1659,0.967330001295
-0.033324,0.0,908.653304346,8,270.92,264130,0.0160289,2.64176,294.42999029159546,17.4862,1667,0.988987060264
-0.0330756,0.0,926.644597378,6,274.84,266009,0.0146363,2.61713,296.5312485694885,14.7218,1673,0.993778731674
-0.0296381,0.0,923.902703175,9,274.05,268256,0.0161038,2.63451,298.6562716960907,39.5707,1682,0.98955046013
-0.0323363,0.0,935.485226023,6,278.02,270080,0.0136523,2.59011,300.75340962409973,15.917,1688,0.99146708101
-0.0342782,0.0,954.40792367,7,283.25,272260,0.0115752,2.55555,302.83566427230835,33.9249,1695,0.990504506044
-0.0320807,0.0,956.297820261,7,283.96,274251,0.0128972,2.52608,304.9295463562012,18.7451,1702,0.98990222346
-0.0368297,0.0,960.113726335,8,284.84,276374,0.016925,2.53118,307.02294540405273,14.3566,1710,0.992808964103
-0.0322506,0.0,943.913196383,8,279.56,278422,0.0185422,2.54792,309.19497871398926,23.417,1718,0.992693850771
-0.02168,0.0,940.998312708,8,279.78,280487,0.0116547,2.55426,311.2888934612274,87.7791,1726,0.935298338532
-0.0264392,0.0,938.912687905,7,279.74,282554,0.0165532,2.51656,313.429607629776,50.3603,1733,0.965835157782
-0.0324609,0.0,938.241144198,7,278.51,284450,0.0145431,2.52554,315.5154781341553,21.6051,1740,0.987321300432
-0.0279214,0.0,937.898966069,8,277.48,286618,0.0117051,2.48621,317.6636481285095,11.8247,1748,0.995185479987
-0.0362592,0.0,940.966995919,8,277.43,288757,0.0149511,2.45431,319.774005651474,15.6921,1756,0.992627925705
-0.0239613,0.0,944.254450931,6,278.2,290695,0.0154788,2.45512,321.8906760215759,36.2079,1762,0.981278680265
-0.0354202,0.0,950.795375258,6,280.36,292469,0.012973,2.45349,323.98355865478516,14.8989,1768,0.994028131943
-0.0296143,0.0,955.051784214,7,282.11,294697,0.0102895,2.47429,326.1243917942047,14.3701,1775,0.993264652789
-0.0355409,0.0,969.972544139,7,286.42,296898,0.013978,2.4645,328.3120563030243,13.7524,1782,0.994101601653
-0.033377,0.0,975.861031665,6,287.94,298874,0.0133686,2.44372,330.5625991821289,15.9587,1788,0.994936243165
-0.0346835,0.0,976.100285579,7,287.9,301050,0.0145615,2.39546,332.8585662841797,34.981,1795,0.989049407654
-0.0279752,0.0,988.400184211,6,291.86,303078,0.0145306,2.37087,335.13217520713806,10.6816,1801,0.995033703279
-0.0332958,0.0,998.352977392,5,294.46,304812,0.0184146,2.36007,337.41821336746216,11.5955,1806,0.995310253929
-0.0262763,0.0,1018.18469989,6,300.42,306959,0.0116272,2.35173,339.72695326805115,13.6725,1812,0.987016119063
-0.0325761,0.0,1043.07980481,6,307.29,309151,0.0130508,2.34335,342.0621325969696,10.4576,1818,0.99026756268
-0.0183153,0.0,1056.62251868,6,310.69,311047,0.0210769,2.34761,344.46872901916504,21.9607,1824,0.916730254889
-0.0235614,0.0,1067.88325249,6,313.33,312933,0.0162059,2.32707,346.89647579193115,24.9433,1830,0.97710907273
-0.0381805,0.0,1072.78800102,7,314.35,315126,0.0154517,2.33261,349.287739276886,10.1269,1837,0.995402664412
-0.0345164,0.0,1081.90589203,8,316.63,317421,0.0154226,2.31723,351.753538608551,14.3748,1845,0.991981850937
-0.0302788,0.0,1077.14249474,8,315.32,319361,0.0194,2.32017,354.21866369247437,13.2833,1853,0.989211348817
-0.0368357,0.0,1075.79274562,7,314.48,321462,0.0141694,2.28044,356.70249223709106,12.1462,1860,0.995643241331
-0.0339197,0.0,1075.5896101,6,314.66,323446,0.0169192,2.27195,359.18928265571594,8.04593,1866,0.995629677083
-0.0339697,0.0,1072.70091677,7,313.54,325504,0.0166788,2.23498,361.691374540329,12.3298,1873,0.995042636525
-0.0404419,0.0,1076.17376611,7,314.07,327583,0.0154789,2.22493,364.22669410705566,11.858,1880,0.995946784504
-0.0379141,0.0,1064.52864562,7,310.72,329602,0.0185974,2.22892,366.5778269767761,13.0041,1887,0.993093874305
-0.0215915,0.0,1054.44588611,7,307.57,331544,0.0190229,2.2515,368.6714618206024,54.4466,1894,0.896879211068
-0.0287998,0.0,1048.73718847,7,305.14,333592,0.0172806,2.22606,370.76822423934937,14.3688,1901,0.974133901298
-0.0294367,0.0,1012.29446849,9,294.0,335738,0.0186406,2.19671,372.8839123249054,33.0435,1910,0.983786711469
-0.0322969,0.0,987.154440243,8,286.18,337769,0.0211087,2.1685,374.99941086769104,32.4188,1918,0.986277936958
-0.0345847,0.0,976.943207403,8,282.67,339949,0.0157035,2.1897,377.13989448547363,25.7294,1926,0.98618514929
-0.0358247,0.0,972.152563058,5,281.06,341649,0.0164574,2.17786,379.2219216823578,14.6937,1931,0.985645811073
-0.0368283,0.0,981.018071211,7,283.86,343816,0.0186945,2.17612,381.3208315372467,14.2631,1938,0.993942329194
-0.0331517,0.0,981.677354954,8,284.05,346037,0.0126629,2.18522,383.40737080574036,13.3743,1946,0.9950633673
-0.0333053,0.0,1001.25037037,5,289.37,347849,0.0153612,2.16427,385.5309178829193,8.08714,1951,0.995631220751
-0.0365952,0.0,997.863173524,8,288.36,350029,0.0133975,2.17731,387.6561939716339,31.6323,1959,0.988195140846
-0.0356927,0.0,998.597365785,7,288.02,352248,0.0164618,2.1587,389.73764848709106,14.4641,1966,0.990167859942
-0.0383863,0.0,1000.03669878,6,288.51,354090,0.0204436,2.13246,391.8369541168213,11.5884,1972,0.992942306679
-0.0395302,0.0,1004.24186297,7,289.74,356277,0.0155027,2.12458,393.9365816116333,14.8235,1979,0.993117636535
-0.0351213,0.0,1009.77328289,6,290.94,358155,0.0171529,2.13944,396.09369587898254,11.8505,1985,0.99437265005
-0.035368,0.0,1016.77628399,7,292.88,360342,0.0262865,2.11301,398.2179970741272,12.2828,1992,0.995137199294
-0.0407426,0.0,1032.94025966,6,297.01,362389,0.0161829,2.06714,400.35891938209534,9.65987,1998,0.995359192137
-0.0318179,0.0,1040.86533471,6,299.21,364249,0.0177298,2.05592,402.53112268447876,9.77672,2004,0.99289865559
-0.0326563,0.0,1071.54191959,6,307.73,366511,0.0168143,2.08594,404.79054045677185,12.5248,2010,0.994695041794
-0.0204649,0.0,1081.04154782,6,311.14,368357,0.0233129,2.08734,407.09308552742004,11.9848,2016,0.922606252134
