loss_pol_entpen,loss_vf_loss,TimestepsSoFar,loss_kl,EpRewMean,EpLenMean,EpisodesSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,loss_pol_surr,loss_ent
0.0,63.2469,235489,0.0184745,837.511184646,271.81,1516,232.8709638118744,8,0.973024817184,-0.0518956,5.69603
0.0,57.462,237358,0.0197184,849.146417687,273.99,1523,234.87706971168518,7,0.974226180464,-0.0502552,5.66038
0.0,31.2393,239508,0.0191548,847.506200708,273.12,1531,236.90915060043335,8,0.984284056351,-0.0517301,5.64157
0.0,39.6976,241557,0.022278,852.805609126,274.67,1538,238.91500616073608,7,0.98671699781,-0.0520696,5.62593
0.0,60.6757,243638,0.0193355,859.525166616,276.46,1545,240.8991014957428,7,0.978632949293,-0.0447673,5.59473
0.0,27.0504,245655,0.0202286,871.126236507,278.38,1552,242.91548418998718,7,0.98943154607,-0.060115,5.52793
0.0,63.8619,247684,0.0196551,866.804090196,277.37,1560,244.93311262130737,8,0.972227064893,-0.05198,5.49238
0.0,24.1723,249500,0.0233878,872.142753207,278.79,1566,246.94025707244873,6,0.98638608586,-0.057926,5.4887
0.0,25.9824,251706,0.0188269,885.248812723,281.81,1573,248.9467043876648,7,0.990255395882,-0.0572833,5.48853
0.0,19.0511,253815,0.0233143,894.770050095,283.14,1580,250.94665908813477,7,0.993971863762,-0.0510646,5.48457
0.0,20.2771,255805,0.0187872,899.499410071,283.28,1587,252.94644713401794,7,0.992813870311,-0.0532302,5.44626
0.0,66.4689,257852,0.0214163,903.723227042,284.33,1594,254.9774990081787,7,0.971810745075,-0.0456866,5.40886
0.0,26.8548,259838,0.01879,910.259429802,285.46,1601,256.97785115242004,7,0.984878004529,-0.0555454,5.4167
0.0,33.5727,262070,0.0248917,913.428630814,285.44,1609,258.9932415485382,8,0.989809079096,-0.0569369,5.39065
0.0,20.4286,264119,0.0222747,921.849931462,286.3,1616,261.00863432884216,7,0.991548595019,-0.0582887,5.36551
0.0,37.0321,266156,0.0260531,911.195940586,282.88,1625,263.0872278213501,9,0.984944029711,-0.0553884,5.33936
0.0,25.9832,268183,0.0194652,916.710541781,283.54,1632,265.0985162258148,7,0.991121401079,-0.0531395,5.30682
0.0,26.2082,270243,0.0240541,914.98363837,280.99,1640,267.11772418022156,8,0.988102579489,-0.0592882,5.2668
0.0,21.5604,272280,0.0222148,906.446053294,278.1,1648,269.11805868148804,8,0.988788241521,-0.0488075,5.23862
0.0,25.7024,274178,0.0205916,902.873502137,276.72,1655,271.1501793861389,7,0.989521192387,-0.0564256,5.23184
