TimestepsSoFar,loss_vf_loss,EpLenMean,EpRewMean,loss_pol_entpen,loss_ent,loss_pol_surr,loss_kl,EpThisIter,TimeElapsed,EpisodesSoFar,ev_tdlam_before
456000,0.00256597,1000.0,44.1254963876,0.0,-1.06884,-0.0175353,0.0664851,2,398.92220091819763,456,0.999274891103
458000,0.00731108,1000.0,44.2562283301,0.0,-1.06739,-0.0093714,0.0142253,2,400.7040972709656,458,0.983452880755
460000,0.0171231,1000.0,44.220183399,0.0,-1.0735,-0.0529264,1.1989,2,402.50066804885864,460,0.996568248142
462000,0.00713917,1000.0,44.3031444293,0.0,-1.06983,-0.0018275,0.107566,2,404.2818956375122,462,0.991939548403
464000,0.00915811,1000.0,44.1956067463,0.0,-1.03608,0.00165101,0.080323,2,406.0790648460388,464,0.998557201936
466000,0.00323662,1000.0,44.3305157122,0.0,-1.06418,0.00269487,0.0394311,2,407.8601493835449,466,0.999363845913
468000,0.00136681,1000.0,44.4553101485,0.0,-1.07029,-0.0155371,0.0211342,2,409.6573534011841,468,0.999807073094
471000,0.00184982,1000.0,44.668801072,0.0,-1.11247,-0.0075581,0.0433002,3,411.4389455318451,471,0.999813317321
473000,0.000983394,1000.0,44.8067387622,0.0,-1.15263,0.0204322,0.0288182,2,413.25016927719116,473,0.999771970775
475000,0.00456202,1000.0,44.9958369107,0.0,-1.17072,-0.00345448,0.0252643,2,415.0311257839203,475,0.999497724348
477000,0.00248897,1000.0,45.1033772356,0.0,-1.18965,-0.0128488,0.102918,2,416.8284773826599,477,0.998914728058
479000,0.00225726,1000.0,45.2056779695,0.0,-1.20594,-0.0185256,0.281963,2,418.6415512561798,479,0.999431507487
481000,0.00121583,1000.0,45.2878750903,0.0,-1.22343,-0.0309409,0.263684,2,420.4224753379822,481,0.999518637167
483000,0.00446636,1000.0,45.2075631516,0.0,-1.24452,0.00409248,7.19548,2,422.20373940467834,483,0.997566883219
485000,0.0017489,1000.0,45.2515347854,0.0,-1.2765,0.0284023,0.0345676,2,424.0549747943878,485,0.998981059762
487000,0.00130364,1000.0,45.3649052602,0.0,-1.29726,-0.00434161,0.0364483,2,425.8625385761261,487,0.999721663597
489000,0.00491843,1000.0,45.4694258326,0.0,-1.31987,0.00893065,0.0512063,2,427.65712881088257,489,0.999064045842
491000,0.00307952,1000.0,45.5848507148,0.0,-1.33631,-0.00752014,0.0871897,2,429.4690191745758,491,0.999566570856
493000,0.00352082,1000.0,45.7193422008,0.0,-1.32066,-0.005088,0.0170711,2,431.26722526550293,493,0.999641671049
495000,0.00278256,1000.0,45.8252897448,0.0,-1.31989,-0.00511519,0.0170688,2,433.04692339897156,495,0.999736278754
497000,0.00138508,1000.0,45.9635123448,0.0,-1.33014,0.0103126,0.0435121,2,434.8438150882721,497,0.999603363045
499000,0.00318906,1000.0,46.0451735169,0.0,-1.35587,-0.0146805,0.125522,2,436.62582993507385,499,0.999618686212
501000,0.00243855,1000.0,46.1282819489,0.0,-1.38976,-0.0260359,0.144612,2,438.40755891799927,501,0.999260888842
503000,0.00160559,1000.0,46.194096554,0.0,-1.38696,-0.00903669,0.16579,2,440.20573711395264,503,0.999631739076
505000,0.00265878,1000.0,46.2922940852,0.0,-1.39574,0.0209015,0.118079,2,442.0005474090576,505,0.999549248518
507000,0.00256609,1000.0,46.3268679328,0.0,-1.38744,-0.0216617,0.266323,2,443.79674530029297,507,0.999336410081
509000,0.00185369,1000.0,46.4101563796,0.0,-1.40088,-0.0117526,0.0285964,2,445.57891392707825,509,0.999712052551
512000,0.00239127,1000.0,46.5572341465,0.0,-1.41572,0.0660152,0.109105,3,447.37525367736816,512,0.999282043776
514000,0.00403376,1000.0,46.6051864394,0.0,-1.44388,-0.00264975,0.204972,2,449.17930150032043,514,0.999617297493
516000,0.0050765,1000.0,46.7028485921,0.0,-1.44566,0.0350522,0.156401,2,450.96919775009155,516,0.999525644205
518000,0.0039017,1000.0,46.7641351382,0.0,-1.46301,-0.0112953,0.306851,2,452.782555103302,518,0.999306176498
520000,0.00169793,1000.0,46.8270816627,0.0,-1.45686,-0.00843219,0.0249301,2,454.5638976097107,520,0.999666207179
522000,0.00105197,1000.0,46.8885289791,0.0,-1.4225,-0.0148306,0.0162242,2,456.376122713089,522,0.999869145715
524000,0.00148177,1000.0,46.9269122272,0.0,-1.4583,-0.00975295,0.0936223,2,458.18765330314636,524,0.999680325476
526000,0.00417274,1000.0,46.957843842,0.0,-1.44469,-0.0110972,0.0742144,2,459.9704897403717,526,0.999529731431
528000,0.00606664,1000.0,47.0219939338,0.0,-1.45573,0.0163688,0.192236,2,461.7660708427429,528,0.998821306159
530000,0.0011979,1000.0,47.0716357569,0.0,-1.43831,0.0161031,0.0171166,2,463.5469961166382,530,0.998884091619
532000,0.00347035,1000.0,47.1507163856,0.0,-1.43561,-0.0101017,0.254129,2,465.3441872596741,532,0.999599304341
534000,0.00145611,1000.0,47.1892604724,0.0,-1.4625,0.00560364,0.28381,2,467.1413381099701,534,0.999842355712
536000,0.00139958,1000.0,47.2622222702,0.0,-1.48614,-0.0128884,0.0566356,2,468.92237401008606,536,0.999793435563
538000,0.00250626,1000.0,47.2849754685,0.0,-1.46364,-0.017077,0.120532,2,470.7190577983856,538,0.999578977673
540000,0.00154184,1000.0,47.2576104941,0.0,-1.46192,0.00628883,0.0352559,2,472.5159161090851,540,0.999528661981
542000,0.0010511,1000.0,47.3154324145,0.0,-1.48227,0.00726514,0.0331194,2,474.31277561187744,542,0.99971428499
544000,0.0029337,1000.0,47.3429054861,0.0,-1.50573,-0.010902,0.0160682,2,476.12491941452026,544,0.999430479016
546000,0.00152341,1000.0,47.4416340905,0.0,-1.49751,-0.012388,0.0745253,2,477.9075884819031,546,0.999799567537
548000,0.00286007,1000.0,47.4551492105,0.0,-1.51168,-0.0160314,0.0390061,2,479.70381236076355,548,0.999547910411
550000,0.00471363,1000.0,47.4894368541,0.0,-1.50845,-0.00896785,0.0840439,2,481.50072598457336,550,0.999414114805
552000,0.00234529,1000.0,47.5337925773,0.0,-1.49674,0.00165141,0.0300125,2,483.3130645751953,552,0.999683470931
555000,0.0027486,1000.0,47.5657854616,0.0,-1.50965,-0.0142975,0.322254,3,485.11008739471436,555,0.999621051131
557000,0.00214313,1000.0,47.5885703713,0.0,-1.51801,-0.0137613,0.0148094,2,486.9062349796295,557,0.999613410066
559000,0.00129933,1000.0,47.771089166,0.0,-1.49978,-0.0158795,0.218717,2,488.70384788513184,559,0.999759029757
561000,0.00175695,1000.0,47.8216190495,0.0,-1.52326,-0.00378847,0.026407,2,490.4848918914795,561,0.999618698581
563000,0.00270962,1000.0,48.1109376758,0.0,-1.51839,-0.0156555,0.0510534,2,492.2671356201172,563,0.99976762096
565000,0.00506347,1000.0,48.1373000899,0.0,-1.49677,-0.00581998,0.0479851,2,494.06277871131897,565,0.999384437455
567000,0.00160762,1000.0,48.1606595027,0.0,-1.52352,-0.00593419,0.0989914,2,495.86021852493286,567,0.999579288793
569000,0.00309344,1000.0,48.1750905552,0.0,-1.52444,0.00597006,0.125822,2,497.6568202972412,569,0.999658820539
571000,0.00107511,1000.0,48.2242642246,0.0,-1.55002,-0.0115593,0.0318122,2,499.4385914802551,571,0.999827071719
573000,0.00077749,1000.0,48.2758019599,0.0,-1.55794,0.00248638,0.0691287,2,501.2351756095886,573,0.999884463577
575000,0.00174814,1000.0,48.2879514823,0.0,-1.57014,-0.011669,0.0727209,2,503.032475233078,575,0.999722266803
577000,0.00114315,1000.0,48.3431012998,0.0,-1.58383,0.0103279,0.0321237,2,504.813410282135,577,0.999804680599
579000,0.00243989,1000.0,48.4113788685,0.0,-1.57228,-0.00637512,0.0427428,2,506.6262629032135,579,0.999621247174
581000,0.00178801,1000.0,48.547854151,0.0,-1.61932,-0.0125269,0.0414615,2,508.4231765270233,581,0.999737744045
583000,0.00230174,1000.0,48.797069058,0.0,-1.6233,0.0183926,0.125452,2,510.21194863319397,583,0.999748567672
585000,0.00157142,1000.0,48.8998481078,0.0,-1.63752,-0.016805,0.559962,2,511.9847502708435,585,0.999691595673
587000,0.0019501,1000.0,48.9867938198,0.0,-1.65575,0.0151949,0.132831,2,513.7815580368042,587,0.999745698558
589000,0.00168982,1000.0,49.0764014537,0.0,-1.66627,-0.0215823,0.0723698,2,515.5780856609344,589,0.999703006353
591000,0.00196972,1000.0,49.1063314189,0.0,-1.67805,0.0186802,0.057198,2,517.3759355545044,591,0.999759860977
593000,0.000843689,1000.0,49.1953907163,0.0,-1.6835,0.0203358,0.0414472,2,519.1878776550293,593,0.999752399075
595000,0.00280478,1000.0,49.2861466831,0.0,-1.64538,0.00872397,0.22472,2,520.9844279289246,595,0.999637797067
598000,0.00472674,1000.0,49.4028404384,0.0,-1.65756,-0.0253335,0.521446,3,522.7830955982208,598,0.999221279752
600000,0.00198352,1000.0,49.4964699763,0.0,-1.6416,0.00565944,0.176235,2,524.5940420627594,600,0.999775871562
602000,0.0226015,1000.0,49.7077466284,0.0,-1.61815,-0.00177297,0.0284487,2,526.3754367828369,602,0.997847819701
604000,0.0195652,1000.0,49.9540912139,0.0,-1.60073,2.04266e-05,0.030098,2,528.1642019748688,604,0.998036806704
606000,0.0210196,1000.0,50.1528884013,0.0,-1.59309,0.106652,1.08003,2,529.9850215911865,606,0.997851757333
608000,0.00262864,1000.0,50.2425270198,0.0,-1.5821,0.005247,0.108332,2,531.7812399864197,608,0.999290067353
610000,0.00103289,1000.0,50.3369651824,0.0,-1.59464,-0.0125125,0.0204885,2,533.5789918899536,610,0.999838990567
612000,0.00140946,1000.0,50.3945075554,0.0,-1.62025,-0.0176595,0.163434,2,535.3601942062378,612,0.999642435956
614000,0.00211733,1000.0,50.4947122653,0.0,-1.63739,-0.00778698,0.0211681,2,537.1574323177338,614,0.999368086923
616000,0.00261964,1000.0,50.64018695,0.0,-1.64428,-0.0160999,0.030355,2,538.9539051055908,616,0.999707238516
618000,0.00236641,1000.0,50.7523090648,0.0,-1.65497,-0.0100345,0.0182898,2,540.7349383831024,618,0.999651346501
620000,0.00106189,1000.0,50.8634446066,0.0,-1.656,-0.0129461,0.0354228,2,542.5480105876923,620,0.999734744866
622000,0.00465845,1000.0,50.9886821267,0.0,-1.67571,-0.00123918,0.226473,2,544.3595690727234,622,0.999443167297
624000,0.00188586,1000.0,51.1420085603,0.0,-1.67979,-0.0190385,0.240645,2,546.1251420974731,624,0.999754163728
626000,0.00624809,1000.0,51.2812098097,0.0,-1.68283,-0.0161863,0.0314098,2,547.9248342514038,626,0.999346003693
628000,0.00900863,1000.0,51.4262527332,0.0,-1.69001,0.0404245,0.116178,2,549.7195873260498,628,0.999012083164
630000,0.0137882,1000.0,51.6092069544,0.0,-1.68154,-0.00191865,0.0496171,2,551.5002543926239,630,0.999037441448
632000,0.0283215,1000.0,51.7536135977,0.0,-1.68162,0.00167754,0.362402,2,553.3133912086487,632,0.997642941307
634000,0.0551163,1000.0,51.9528068524,0.0,-1.69432,-0.00449723,0.102517,2,555.0943729877472,634,0.994502628222
636000,0.0571031,1000.0,52.1532553809,0.0,-1.69047,0.000450019,0.19574,2,556.8905272483826,636,0.995037043933
638000,0.0536408,1000.0,52.3469160642,0.0,-1.68732,-0.00489904,1.14358,2,558.709968328476,638,0.994867520407
641000,0.144116,1000.0,52.2788201578,0.0,-1.69396,0.0152362,0.794585,3,560.5319128036499,641,0.927688106894
643000,0.0510647,1000.0,52.0763045565,0.0,-1.6787,-0.00728521,0.0271956,2,562.4065835475922,643,0.991332227364
645000,0.0473753,1000.0,51.8575566777,0.0,-1.6893,-0.0149735,0.0371322,2,564.2815771102905,645,0.994191279169
647000,0.0257403,1000.0,51.663708767,0.0,-1.66396,-0.0213748,0.042031,2,566.156242609024,647,0.996764197014
649000,0.0172769,1000.0,51.5189887305,0.0,-1.66814,-0.00724811,0.0491054,2,568.031929731369,649,0.997897253139
651000,0.014115,1000.0,51.3957988927,0.0,-1.68951,0.00799719,0.0687304,2,569.9218409061432,651,0.998647957807
653000,0.0108671,1000.0,51.2723030234,0.0,-1.69776,0.0188038,0.113045,2,571.7769010066986,653,0.99890582473
655000,0.0138445,1000.0,51.1378876763,0.0,-1.69864,-0.0200089,0.0299494,2,573.6573324203491,655,0.998799390392
657000,0.0119451,1000.0,51.0188732748,0.0,-1.68486,0.0067455,0.0696666,2,575.5315425395966,657,0.99903040356
659000,0.00877168,1000.0,50.9061737036,0.0,-1.68332,-0.00448646,0.167816,2,577.4068353176117,659,0.998911796603
661000,0.0147342,1000.0,50.8135831524,0.0,-1.66496,-0.0020976,0.625406,2,579.281494140625,661,0.998642026447
663000,0.00842407,1000.0,50.7059799547,0.0,-1.65835,-0.00125578,0.0278529,2,581.1406261920929,663,0.999107050826
665000,0.00940306,1000.0,50.6313154355,0.0,-1.60519,-0.0123649,0.0381738,2,583.0161125659943,665,0.999030156818
667000,0.00540229,1000.0,50.5325202937,0.0,-1.62269,-0.0218263,0.0269971,2,584.8908886909485,667,0.999365091091
669000,0.00561954,1000.0,50.4577896973,0.0,-1.61761,-0.0194968,0.0221571,2,586.766948223114,669,0.999491358059
671000,0.00462948,1000.0,50.3843513148,0.0,-1.61593,0.00472464,0.0819497,2,588.6254897117615,671,0.999552799971
673000,0.00616042,1000.0,50.2833676062,0.0,-1.60017,-0.0163503,0.0498928,2,590.5005211830139,673,0.999221791106
675000,0.00513763,1000.0,50.1797069625,0.0,-1.57757,-0.0181315,0.0256581,2,592.3754103183746,675,0.999530139001
677000,0.00325368,1000.0,50.1176570967,0.0,-1.58228,-0.019815,0.0197486,2,594.1567814350128,677,0.9995539214
679000,0.00388789,1000.0,50.0178676636,0.0,-1.56831,0.00545391,0.105246,2,595.9389791488647,679,0.999551165092
681000,0.00295045,1000.0,49.9477848301,0.0,-1.52995,-0.00712439,0.123314,2,597.7356171607971,681,0.999548096152
684000,0.00426242,1000.0,49.8665152983,0.0,-1.53554,-0.000158318,0.027648,3,599.5161237716675,684,0.999500795966
686000,0.00277543,1000.0,49.788657552,0.0,-1.54565,-0.0253514,0.118041,2,601.3136229515076,686,0.999489111011
688000,0.00214395,1000.0,49.7213358659,0.0,-1.52153,-0.00164645,0.0476612,2,603.0952699184418,688,0.999704143382
690000,0.00210858,1000.0,49.7616772391,0.0,-1.5148,-0.00740077,0.0297715,2,604.876487493515,690,0.999556683033
692000,0.00210832,1000.0,49.7980008552,0.0,-1.51875,-0.0159877,0.106569,2,606.6720454692841,692,0.99964911674
694000,0.00375448,1000.0,49.8109319598,0.0,-1.51089,0.00877947,0.106676,2,608.4693088531494,694,0.999617776979
696000,0.00308961,1000.0,49.8152919988,0.0,-1.52547,-0.00977568,0.0611899,2,610.2505548000336,696,0.999607866717
698000,0.00557233,1000.0,49.7548020893,0.0,-1.54082,-0.015195,0.050499,2,612.0472204685211,698,0.999236637435
700000,0.000948666,1000.0,49.7067576517,0.0,-1.51662,-0.0134923,0.0429933,2,613.8296015262604,700,0.999805684463
702000,0.00138189,1000.0,49.5511663772,0.0,-1.55693,-0.0140167,0.0197132,2,615.626460313797,702,0.99964925542
704000,0.00336014,1000.0,49.4066886682,0.0,-1.56073,-0.00563007,0.0987393,2,617.4074087142944,704,0.999702246743
706000,0.00100292,1000.0,49.2787184448,0.0,-1.55999,-0.0183672,0.0238182,2,619.2201752662659,706,0.999857609757
708000,0.00792349,1000.0,49.2536184267,0.0,-1.55572,-0.00891353,0.102079,2,621.0010619163513,708,0.999293048284
710000,0.031469,1000.0,49.3107443783,0.0,-1.57276,-0.0030975,0.433238,2,622.7968311309814,710,0.997219305718
712000,0.0013781,1000.0,49.3129158296,0.0,-1.5789,-0.00643214,0.0178802,2,624.5787541866302,712,0.999734350858
714000,0.000865423,1000.0,49.2174667959,0.0,-1.56332,-0.0145245,0.0769184,2,626.3755838871002,714,0.999858185023
716000,0.00822483,1000.0,49.1923922284,0.0,-1.56559,-0.00433654,0.0158312,2,628.1881241798401,716,0.99894305307
718000,0.0178623,1000.0,49.2140914704,0.0,-1.55739,0.00418465,0.235202,2,629.9857997894287,718,0.998127916013
720000,0.00292887,1000.0,49.1405857056,0.0,-1.5513,-0.00651176,0.729491,2,631.7733023166656,720,0.999684184528
722000,0.000675726,1000.0,49.0114549633,0.0,-1.54198,-0.00592999,0.0372398,2,633.5630807876587,722,0.99973710734
724000,0.0036658,1000.0,48.9510552811,0.0,-1.54073,-0.0116806,0.0292888,2,635.3760752677917,724,0.999624526303
727000,0.00343497,1000.0,48.8776405039,0.0,-1.53298,-0.00215329,0.0413434,3,637.1884520053864,727,0.999778270707
729000,0.000833366,1000.0,48.7459357928,0.0,-1.5715,-0.0120704,0.411823,2,638.9686110019684,729,0.999791258699
731000,0.00127638,1000.0,48.5679146095,0.0,-1.56624,-0.0130036,0.515093,2,640.7661635875702,731,0.999666877033
733000,0.000402966,1000.0,48.3953834137,0.0,-1.56364,-0.00184089,0.02531,2,642.5640325546265,733,0.999842977748
735000,0.00082795,1000.0,48.1810400237,0.0,-1.57042,-0.00405033,0.0138286,2,644.3443450927734,735,0.999868357423
737000,0.000898106,1000.0,47.988629227,0.0,-1.57101,-0.0129504,0.0242733,2,646.1412880420685,737,0.999803456201
739000,0.000978872,1000.0,47.7453954378,0.0,-1.57453,-0.0164835,0.0976219,2,647.9089279174805,739,0.999842603967
741000,0.00108233,1000.0,47.9174538968,0.0,-1.57973,-0.00756291,0.056098,2,649.6880292892456,741,0.999878710936
743000,0.000866332,1000.0,48.1310908538,0.0,-1.5722,-0.0154188,0.0185162,2,651.5010101795197,743,0.999852975016
745000,0.000655054,1000.0,48.3090861074,0.0,-1.58551,-0.00316341,0.0189285,2,653.314168214798,745,0.999838460135
747000,0.000566654,1000.0,48.4837273555,0.0,-1.60083,-0.00358596,0.0593486,2,655.1109304428101,747,0.999944718205
749000,0.000662685,1000.0,48.6558210271,0.0,-1.58915,-0.0021828,0.0428769,2,656.8752136230469,749,0.99994543253
751000,0.00061291,1000.0,48.7954258703,0.0,-1.60155,-0.0199209,0.124831,2,658.6564118862152,751,0.999643125571
753000,0.00200842,1000.0,48.9584546712,0.0,-1.6204,-0.0244315,0.444041,2,660.4539015293121,753,0.999249316345
755000,0.00207208,1000.0,49.0576255094,0.0,-1.62331,-0.0324271,0.506564,2,662.235157251358,755,0.997058158042
757000,0.000942615,1000.0,49.0792352319,0.0,-1.62784,-0.0314097,0.298257,2,664.016788482666,757,0.996823799098
759000,0.00175752,1000.0,49.1136337879,0.0,-1.62567,-0.0115817,0.0423775,2,665.8126459121704,759,0.999203812564
761000,0.00183162,1000.0,49.0744681436,0.0,-1.62614,-0.0171326,0.120116,2,667.6040735244751,761,0.999617983587
763000,0.000949433,1000.0,49.1063690822,0.0,-1.62998,-0.001441,0.71413,2,669.4069724082947,763,0.999818886543
765000,0.00120286,1000.0,49.146657889,0.0,-1.63439,0.0179486,0.0591242,2,671.2032980918884,765,0.999738252751
768000,0.00107472,1000.0,49.2461665978,0.0,-1.65828,-0.00402903,0.0214322,3,673.0008192062378,768,0.999251696747
770000,0.00156898,1000.0,49.2711747239,0.0,-1.64119,0.0124342,0.0387995,2,674.7967641353607,770,0.999728907103
772000,0.00282366,1000.0,49.2916743835,0.0,-1.63577,0.0421934,2.19602,2,676.5787799358368,772,0.999502143939
774000,0.00208727,1000.0,49.3541409921,0.0,-1.64724,0.00164821,0.0346547,2,678.3600912094116,774,0.999630074104
776000,0.00191585,1000.0,49.4359537837,0.0,-1.63272,-0.011964,0.0311873,2,680.157585144043,776,0.999649568344
778000,0.0064866,1000.0,49.5175675662,0.0,-1.60552,0.0261431,0.198756,2,681.9688210487366,778,0.999429858814
780000,0.00850745,1000.0,49.6442036848,0.0,-1.57792,0.00476184,0.0787466,2,683.7663428783417,780,0.999203407031
782000,0.00123456,1000.0,49.6976767548,0.0,-1.57094,-0.0220469,0.541925,2,685.54829621315,782,0.999774288692
784000,0.0018067,1000.0,49.6991508915,0.0,-1.55564,-0.0140341,0.0589822,2,687.3384358882904,784,0.999788724381
786000,0.0146499,1000.0,49.7872138351,0.0,-1.55309,-0.00886153,0.0339738,2,689.1254184246063,786,0.99854935566
788000,0.00177903,1000.0,49.787054306,0.0,-1.55249,0.000323072,0.0254882,2,690.9220690727234,788,0.999749851733
790000,0.0012151,1000.0,49.7538280158,0.0,-1.54322,0.00197605,0.0213472,2,692.7191593647003,790,0.999589484592
792000,0.00127968,1000.0,49.6854792516,0.0,-1.56167,-0.0174637,0.0532183,2,694.5161831378937,792,0.99964561651
794000,0.00108178,1000.0,49.5737606329,0.0,-1.55687,-0.0112666,0.0190478,2,696.2974586486816,794,0.999419273285
796000,0.00361567,1000.0,49.5029737618,0.0,-1.5752,-0.00304261,0.0610161,2,698.0939853191376,796,0.999446150963
798000,0.000719744,1000.0,49.4628726252,0.0,-1.59015,-0.00516744,0.0388078,2,699.8906145095825,798,0.999882681812
800000,0.000989368,1000.0,49.4376554423,0.0,-1.56985,0.007897,0.0276276,2,701.703046798706,800,0.999822443337
802000,0.00189278,1000.0,49.4291970524,0.0,-1.56531,-0.00961966,0.0402478,2,703.5003190040588,802,0.999734719051
804000,0.0107193,1000.0,49.3665678265,0.0,-1.57521,0.00730272,0.0354919,2,705.2660624980927,804,0.966185979545
806000,0.119994,1000.0,49.1269889415,0.0,-1.58557,-0.0397082,1.62147,2,707.0635964870453,806,0.974437998608
808000,0.00191418,1000.0,49.0786123054,0.0,-1.5715,-0.0166075,0.0381435,2,708.8437056541443,808,0.999509788409
811000,0.00190989,1000.0,48.9111881616,0.0,-1.59645,0.0123749,0.172534,3,710.6409146785736,811,0.999740166764
813000,0.00669567,1000.0,49.0420630035,0.0,-1.59068,-0.00171445,0.0580469,2,712.4218780994415,813,0.999248662207
815000,0.00931501,1000.0,49.1988541594,0.0,-1.59766,-0.00616546,0.0316429,2,714.2200517654419,815,0.999158259423
817000,0.00720113,1000.0,49.1890864538,0.0,-1.56722,-0.0082255,0.0342936,2,716.0038547515869,817,0.999287658313
819000,0.00732375,1000.0,49.2423699595,0.0,-1.52683,-0.00857176,0.0368824,2,717.7968242168427,819,0.999341387302
821000,0.0179496,1000.0,49.3828621143,0.0,-1.50717,-0.000149325,0.13125,2,719.5785236358643,821,0.998447419493
823000,0.0213017,1000.0,49.5652314433,0.0,-1.48596,-0.000400943,0.0974508,2,721.3757185935974,823,0.99804452667
825000,0.0181556,1000.0,49.6401602911,0.0,-1.47646,-0.0001657,0.071574,2,723.1722013950348,825,0.99860334862
827000,0.00991795,1000.0,49.7465047167,0.0,-1.49969,-0.0100041,0.0356732,2,724.9900109767914,827,0.999000701588
829000,0.00857275,1000.0,49.8772543222,0.0,-1.4987,-0.00321105,0.288117,2,726.781732082367,829,0.999182512751
831000,0.010133,1000.0,50.0622552672,0.0,-1.46948,-0.0170666,0.0339705,2,728.5626385211945,831,0.998787301476
833000,0.00746226,1000.0,50.2115026774,0.0,-1.46002,-0.00576431,0.0495961,2,730.3754103183746,833,0.999245316372
835000,0.226615,1000.0,50.2390865683,0.0,-1.44015,0.0011385,0.0833711,2,732.1420300006866,835,0.859876081347
837000,0.00720455,1000.0,50.3833848369,0.0,-1.43207,-0.00686508,0.168976,2,733.9227750301361,837,0.999044537602
839000,0.0019914,1000.0,50.5207986104,0.0,-1.42954,-0.00238355,0.0288821,2,735.7351694107056,839,0.999474056764
841000,0.00561253,1000.0,50.6544650905,0.0,-1.40909,-0.0169228,0.0181331,2,737.5171101093292,841,0.999428399955
843000,0.00157535,1000.0,50.7127337135,0.0,-1.42461,-0.00466064,0.143196,2,739.3133320808411,843,0.999700027634
845000,0.0174281,1000.0,50.8175994261,0.0,-1.41857,0.00833242,0.0743456,2,741.1103127002716,845,0.998452713364
847000,0.0107224,1000.0,50.971628682,0.0,-1.42898,-0.0143013,0.0216808,2,742.9069626331329,847,0.998736522277
849000,0.0155944,1000.0,51.1585697479,0.0,-1.44047,9.66955e-05,0.0385613,2,744.7046496868134,849,0.99866257247
851000,0.0226218,1000.0,51.3394183375,0.0,-1.43979,-0.00819231,0.129941,2,746.5155463218689,851,0.997742157895
854000,0.0248025,1000.0,51.6361201017,0.0,-1.4287,-0.0051546,0.0281603,3,748.2968287467957,854,0.998292186065
856000,0.0354529,1000.0,51.8843706685,0.0,-1.41681,-0.0130601,0.035518,2,750.0787703990936,856,0.997221736237
858000,0.0299061,1000.0,52.155165967,0.0,-1.42466,0.00613731,0.203432,2,751.8751413822174,858,0.997559151147
860000,0.0356551,1000.0,52.4404887329,0.0,-1.41266,-0.011026,0.130935,2,753.6575789451599,860,0.99686197238
862000,0.0280391,1000.0,52.7141272275,0.0,-1.41709,0.00455099,0.0516194,2,755.4383459091187,862,0.997249795822
864000,0.0287389,1000.0,52.9922805058,0.0,-1.41516,-0.00521616,0.0486393,2,757.2350091934204,864,0.997299377806
866000,0.0427729,1000.0,53.1943011698,0.0,-1.44057,-0.0113731,0.0694329,2,759.0159525871277,866,0.996490547899
868000,0.0646197,1000.0,53.3818530687,0.0,-1.43457,-0.00558839,0.221912,2,760.8135106563568,868,0.994104588404
870000,0.0280675,1000.0,53.6118803362,0.0,-1.41497,0.0591993,2.31023,2,762.6097631454468,870,0.997177901212
872000,0.0239357,1000.0,53.8340198757,0.0,-1.40495,0.00031457,0.855061,2,764.4074575901031,872,0.997925746255
874000,0.00190621,1000.0,53.8722501181,0.0,-1.39662,0.0124436,0.0372627,2,766.1887381076813,874,0.999496004486
876000,0.00139482,1000.0,53.8524559382,0.0,-1.40568,-0.0237517,0.100355,2,767.9847972393036,876,0.999570302432
878000,0.00181674,1000.0,53.8078880734,0.0,-1.40492,0.0190694,0.0715258,2,769.7669675350189,878,0.999732702592
880000,0.00174103,1000.0,53.6800335723,0.0,-1.39851,-0.00683531,0.119473,2,771.56307554245,880,0.999766176872
882000,0.00140489,1000.0,53.6438979261,0.0,-1.43087,-0.0153144,0.0186725,2,773.375358581543,882,0.999723831512
884000,0.00103541,1000.0,53.6440017108,0.0,-1.43366,-0.0163839,0.0123839,2,775.1728870868683,884,0.999280097138
886000,0.00578382,1000.0,53.634235442,0.0,-1.45164,-0.0039946,0.056243,2,776.9694821834564,886,0.999090094469
888000,0.012167,1000.0,53.7398197668,0.0,-1.46823,-0.0115094,0.0219218,2,778.7514781951904,888,0.998842667323
890000,0.00849087,1000.0,53.8350683451,0.0,-1.45614,-0.0122315,0.0869416,2,780.5474627017975,890,0.998845903203
892000,0.00397597,1000.0,53.8504888959,0.0,-1.47638,-0.0108939,0.0278414,2,782.3433353900909,892,0.999607654492
894000,0.00217705,1000.0,53.9346009341,0.0,-1.48888,-0.00872529,0.0154426,2,784.1267325878143,894,0.999331994215
897000,0.00189519,1000.0,54.0182739286,0.0,-1.50277,0.00177507,0.0526621,3,785.9066033363342,897,0.999859075091
899000,0.000713715,1000.0,54.0846207125,0.0,-1.49212,-0.0211981,0.0371576,2,787.6893074512482,899,0.999906552512
901000,0.00122495,1000.0,54.1246860244,0.0,-1.50953,-0.0207025,0.0668537,2,789.4858703613281,901,0.999642166018
903000,0.00370285,1000.0,54.2088913397,0.0,-1.48708,-0.016363,0.0133023,2,791.3137199878693,903,0.999656500557
905000,0.00289966,1000.0,54.5001736021,0.0,-1.50122,-0.00667384,0.0268434,2,793.1102335453033,905,0.999624245655
907000,0.00232765,1000.0,54.5973284351,0.0,-1.49374,-0.0103161,0.0525444,2,794.8906953334808,907,0.999755841185
909000,0.0190529,1000.0,54.7346077623,0.0,-1.47852,-0.00824626,0.0331238,2,796.6726338863373,909,0.998561993591
911000,0.015375,1000.0,54.8900949365,0.0,-1.4755,0.00386673,0.0733912,2,798.4693462848663,911,0.998672405258
