#{"env_id": "Reacher-v2", "t_start": 1536372665.5821679}
r,l,t
-98.355259,50,1.1954
-93.881113,50,1.211023
-110.630077,50,1.242272
-91.794727,50,1.273522
-95.871769,50,1.304772
-111.029097,50,1.320398
-128.726846,50,1.351647
-123.960971,50,1.367273
-89.01323,50,1.398522
-115.476333,50,1.429772
-89.887995,50,1.445398
-114.007299,50,1.476647
-135.329851,50,1.507896
-98.966215,50,1.523523
-91.285633,50,1.554772
-113.599559,50,1.590116
-110.622391,50,1.609772
-131.004488,50,1.641021
-115.134602,50,1.656648
-124.150216,50,1.687897
-113.066271,50,1.719146
-109.938689,50,1.734772
-114.702348,50,1.766021
-112.09227,50,1.797271
-117.414037,50,1.812896
-122.32808,50,1.844146
-104.301912,50,1.875396
-103.648917,50,1.891022
-87.366673,50,1.922271
-117.485223,50,1.953521
-108.691264,50,1.969146
-124.032804,50,2.000396
-119.777691,50,2.031646
-107.82633,50,2.047271
-127.163832,50,2.07852
-99.757694,50,2.10977
-114.058174,50,2.14102
-101.5073,50,2.156645
-80.53194,50,2.187895
-103.736538,50,2.219145
-97.05834,50,3.148673
-95.379239,50,3.179923
-88.03206,50,3.195548
-71.136909,50,3.226798
-105.178318,50,3.258048
-88.137476,50,3.273673
-93.977892,50,3.304923
-95.238281,50,3.336173
-107.763008,50,3.351797
-117.741964,50,3.383047
-110.423638,50,3.41434
-107.782641,50,3.445547
-109.811802,50,3.461172
-112.954847,50,3.492422
-90.902542,50,3.523672
-104.800972,50,3.539297
-98.901752,50,3.570547
-130.204343,50,3.594283
-95.194282,50,3.625535
-110.902926,50,3.656785
-109.98011,50,3.67241
-106.547571,50,3.70366
-107.49086,50,3.73491
-105.837554,50,3.750535
-97.33928,50,3.781785
-113.824818,50,3.813035
-91.732956,50,3.844285
-109.020068,50,3.85991
-83.471598,50,3.891159
-95.351058,50,3.922409
-117.739394,50,3.938036
-119.272045,50,3.969284
-94.805185,50,4.000534
-79.002643,50,4.016159
-107.869895,50,4.047409
-104.735551,50,4.078659
-91.449316,50,4.094284
-106.723056,50,4.125537
-118.810208,50,4.156784
-95.479014,50,4.188034
-92.791421,50,4.203659
-105.111301,50,4.901051
-98.627022,50,4.932301
-99.553774,50,4.96355
-84.531701,50,4.979176
-105.847034,50,5.010425
-99.070337,50,5.041676
-103.72951,50,5.057302
-102.564656,50,5.093796
-118.813194,50,5.109424
-86.532814,50,5.140672
-84.647162,50,5.171921
-107.883883,50,5.187547
-85.977734,50,5.218798
-85.482694,50,5.250046
-101.923587,50,5.265671
-80.379219,50,5.296923
-96.646983,50,5.312545
-78.146292,50,5.343795
-81.225401,50,5.375045
-65.172666,50,5.390671
-61.04994,50,5.42192
-77.708806,50,5.45317
-90.422779,50,5.48442
-98.506965,50,5.507639
-76.039531,50,5.538889
-95.348538,50,5.554514
-98.203018,50,5.585764
-103.483985,50,5.617014
-87.339552,50,5.632639
-110.281402,50,5.663889
-78.596904,50,5.695139
-92.212074,50,5.710764
-105.159761,50,5.742013
-85.571797,50,5.773263
-105.335692,50,5.788888
-95.673022,50,5.820138
-94.236335,50,5.851388
-107.963721,50,5.882638
-92.636659,50,5.898263
-99.735847,50,5.929513
-98.823041,50,5.960763
-86.222739,50,6.640749
-98.180437,50,6.672
-88.146222,50,6.703249
-94.6218,50,6.718874
-81.223338,50,6.750124
-83.877876,50,6.781374
-82.755977,50,6.797002
-92.725371,50,6.828249
-91.435701,50,6.859499
-84.774794,50,6.875124
-60.15888,50,6.906374
-86.355431,50,6.937623
-82.979876,50,6.953248
-72.04831,50,6.984499
-106.409171,50,7.015748
-100.870705,50,7.031373
-84.793886,50,7.062623
-92.729747,50,7.093873
-88.740044,50,7.125123
-97.124157,50,7.140748
-78.606762,50,7.171998
-97.756041,50,7.203248
-76.512387,50,7.218873
-107.729216,50,7.250122
-90.713099,50,7.281373
-81.430681,50,7.296998
-86.66816,50,7.328247
-76.268603,50,7.359497
-86.572556,50,7.375124
-102.375345,50,7.406372
-83.370159,50,7.437622
-89.924521,50,7.453247
-120.456417,50,7.493088
-87.654564,50,7.508716
-83.072369,50,7.539965
-92.041465,50,7.571216
-67.943713,50,7.586841
-82.886402,50,7.61809
-89.765222,50,7.64934
-82.377923,50,7.664965
-99.358955,50,7.696215
-62.43988,50,8.399339
-84.079233,50,8.414965
-77.731392,50,8.446213
-93.575093,50,8.477465
-116.067471,50,8.493088
-80.185918,50,8.524338
-94.721405,50,8.555588
-75.589439,50,8.571215
-76.510107,50,8.594949
-81.617965,50,8.626201
-89.348339,50,8.657451
-80.42058,50,8.673077
-82.359922,50,8.704325
-88.979264,50,8.735575
-75.780139,50,8.751202
-95.981818,50,8.78245
-58.531317,50,8.813711
-96.750641,50,8.829326
-82.538709,50,8.860575
-90.052781,50,8.891825
-76.590793,50,8.90745
-80.425168,50,8.9387
-70.673177,50,8.969949
-79.426106,50,8.985574
-82.089027,50,9.016824
-101.82895,50,9.048079
-88.176039,50,9.079324
-87.034591,50,9.094949
-79.553461,50,9.126199
-84.589915,50,9.157449
-57.264699,50,9.173074
-79.902021,50,9.204323
-67.04619,50,9.235574
-78.218288,50,9.251199
-84.386998,50,9.282449
-84.091721,50,9.313698
-76.844615,50,9.329323
-79.02519,50,9.360573
-83.7645,50,9.391823
-98.335941,50,9.407448
-90.442994,50,9.438698
-88.593028,50,10.126196
-78.932526,50,10.157447
-80.305935,50,10.188696
-90.271911,50,10.219946
-77.660673,50,10.235572
-66.417943,50,10.26682
-65.852032,50,10.29807
-66.334898,50,10.313696
-62.995349,50,10.344945
-76.722784,50,10.376195
-70.972543,50,10.39182
-64.379763,50,10.42307
-78.151661,50,10.45432
-78.02039,50,10.469945
-80.881377,50,10.507872
-60.352005,50,10.523497
-80.046183,50,10.554747
-89.971586,50,10.589107
-65.608866,50,10.604733
-79.824409,50,10.635983
-83.420836,50,10.667233
-91.12482,50,10.682858
-75.836261,50,10.714108
-67.645333,50,10.745358
-69.246211,50,10.760983
-90.662829,50,10.800347
-69.88383,50,10.820111
-96.476238,50,10.85136
-64.782551,50,10.866985
-74.739964,50,10.898235
-68.363972,50,10.929496
-74.730116,50,10.94511
-66.800833,50,10.97636
-79.701982,50,11.00761
-74.013997,50,11.023238
-65.51134,50,11.054485
-72.250328,50,11.085735
-72.69508,50,11.10136
-95.600342,50,11.13261
-81.490684,50,11.16386
-82.889292,50,11.179485
-69.179513,50,11.874102
-81.547485,50,11.905351
-62.480845,50,11.936602
-87.057143,50,11.952228
-72.809499,50,11.983477
-67.831717,50,12.014727
-76.768756,50,12.030354
-56.338902,50,12.061601
-81.687565,50,12.092851
-52.333465,50,12.108477
-67.612397,50,12.139728
-78.200263,50,12.170976
-75.779547,50,12.186602
-83.582352,50,12.217851
-73.864741,50,12.249102
-69.460246,50,12.264726
-78.733028,50,12.295977
-69.707704,50,12.327226
-70.437485,50,12.342851
-78.719027,50,12.374101
-93.903001,50,12.40535
-75.911824,50,12.420975
-74.405696,50,12.452224
-75.7733,50,12.484103
-96.383059,50,12.507785
-64.611521,50,12.52341
-103.538698,50,12.55466
-84.434502,50,12.58591
-67.298408,50,12.61716
-60.035195,50,12.632785
-70.987648,50,12.664034
-82.765848,50,12.695285
-72.691707,50,12.71091
-74.995546,50,12.742159
-78.79747,50,12.773409
-78.951311,50,12.789034
-76.924101,50,12.820284
-66.358634,50,12.851534
-65.346724,50,12.867159
-70.479228,50,12.898409
-54.315429,50,12.929659
-85.157346,50,13.617466
-71.639447,50,13.648717
-54.287006,50,13.664342
-68.444578,50,13.695591
-59.705368,50,13.726841
-58.691869,50,13.758091
-66.238699,50,13.773716
-62.569799,50,13.804966
-71.634218,50,13.836216
-63.190459,50,13.851841
-64.201697,50,13.883091
-76.2431,50,13.914341
-72.866175,50,13.929966
-65.017264,50,13.961215
-94.951302,50,13.992465
-85.764475,50,14.00809
-78.515829,50,14.03934
-52.754462,50,14.07059
-69.134461,50,14.086215
-65.861071,50,14.117465
-55.301671,50,14.148715
-64.621465,50,14.16434
-58.976174,50,14.19559
-56.438388,50,14.22684
-66.933729,50,14.25809
-54.274401,50,14.273715
-68.839525,50,14.304965
-53.334298,50,14.336214
-77.37083,50,14.351839
-65.081806,50,14.38309
-62.783905,50,14.414339
-72.263046,50,14.429964
-68.939831,50,14.461214
-96.656595,50,14.492464
-69.163778,50,14.508089
-63.31009,50,14.539339
-53.710358,50,14.570589
-63.218667,50,14.594352
-81.27658,50,14.625604
-80.563675,50,14.64123
-75.415575,50,14.672479
-71.149734,50,15.36004
-68.799966,50,15.391232
-69.137608,50,15.422477
