loss_kl,loss_pol_surr,TimeElapsed,ev_tdlam_before,EpThisIter,EpisodesSoFar,EpLenMean,loss_ent,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_vf_loss
0.0155219,-0.00817756,375.59839820861816,0.583072513342,3,5001,835.79,-0.463694,429950,0.0,7787.28012836,4707.41
0.0101202,-0.0118259,377.3595130443573,-0.0612617731094,2,5003,837.74,-0.46081,431950,0.0,7805.29826011,5917.89
0.0156603,-0.0120602,379.1566095352173,-0.0790456533432,2,5005,837.74,-0.452707,433950,0.0,7805.17395413,5885.97
0.0156773,-0.0126529,380.92950677871704,-0.051008105278,2,5007,837.74,-0.462109,435950,0.0,7804.99004964,5881.22
0.0125567,-0.00673066,382.71966338157654,-0.0029319524765,2,5009,837.74,-0.450654,437950,0.0,7804.77186563,5868.17
0.0128751,-0.00528623,384.49983191490173,0.00160485506058,2,5011,837.74,-0.446795,439950,0.0,7804.62632812,5836.11
0.0128386,-0.00576022,386.281076669693,-0.0461059808731,2,5013,837.74,-0.454551,441950,0.0,7804.43557431,5879.39
0.0263973,-0.005737,388.0466961860657,-0.000288009643555,2,5015,837.74,-0.453734,443950,0.0,7804.29649639,5881.08
0.0134821,-0.00956474,389.81231665611267,0.554474592209,2,5017,834.44,-0.453149,445620,0.0,7773.38215241,3739.45
0.0175262,-0.00992736,391.5935604572296,0.335906386375,2,5019,833.45,-0.439454,447521,0.0,7763.97761971,2040.55
0.0140955,-0.00187254,393.37480568885803,0.442769050598,4,5023,832.81,-0.458428,450246,0.0,7757.84899503,8964.14
0.0126523,-0.00856593,395.14042496681213,-0.148983120918,2,5025,844.91,-0.459044,452246,0.0,7870.51455793,6000.75
0.0222337,-0.00303797,396.921669960022,-0.00292098522186,2,5027,844.91,-0.456317,454246,0.0,7870.41337316,5892.0
0.0347022,-0.000797055,398.6872892379761,-0.019610285759,2,5029,847.43,-0.455301,456246,0.0,7893.77953952,5887.28
0.0536783,0.00196426,400.464373588562,-0.0503809452057,2,5031,847.43,-0.449915,458246,0.0,7893.60402398,5922.77
0.0232287,0.00255594,402.250027179718,0.37713521719,3,5034,857.42,-0.434732,460647,0.0,7986.5144668,4681.14
0.0340251,-0.000640673,404.031272649765,0.631854832172,6,5040,825.23,-0.447975,462658,0.0,7686.37253582,6721.05
0.0112329,-0.00978336,405.79479694366455,-0.0642304420471,2,5042,828.1,-0.455321,464658,0.0,7712.92026416,5959.36
0.0198514,-0.01276,407.5689001083374,0.475657045841,2,5044,826.66,-0.45999,466514,0.0,7699.31861123,3437.18
0.0176841,-0.0100023,409.33606457710266,0.554048955441,3,5047,821.55,-0.458875,468798,0.0,7651.57506561,5405.15
0.0190703,-0.00693823,411.1101031303406,0.531690269709,2,5049,816.0,-0.459292,470243,0.0,7599.72443545,3381.68
0.0200279,-0.00950936,412.8912808895111,-0.262387037277,2,5051,816.0,-0.46348,472243,0.0,7599.52131898,7003.24
0.016553,-0.01345,414.6567533016205,-0.179689526558,2,5053,818.36,-0.472732,474243,0.0,7621.37085183,6107.09
0.0129495,-0.0117209,416.4414932727814,0.638273566961,4,5057,811.46,-0.476973,476341,0.0,7556.77137048,5204.14
0.0317409,-0.00196532,418.21854043006897,0.332294821739,3,5060,807.47,-0.476787,478652,0.0,7519.40421312,7320.05
0.0260285,-0.00197576,419.99978470802307,0.63022851944,5,5065,793.74,-0.501247,481192,0.0,7391.23899986,7786.86
0.0153797,-0.00873714,421.76540446281433,-0.204147219658,2,5067,793.74,-0.501884,483192,0.0,7391.02780001,5882.31
0.0134002,-0.0096437,423.54664969444275,0.539133906364,3,5070,780.26,-0.513658,484551,0.0,7265.35264655,4518.04
0.0113423,-0.00813154,425.31226873397827,-0.0768707990646,2,5072,789.54,-0.524596,486551,0.0,7351.6659625,5630.67
0.0384272,-0.00497736,427.09351325035095,0.446114122868,4,5076,778.69,-0.53334,489466,0.0,7250.39180859,7061.75
0.0247105,-0.00787493,428.8747582435608,0.420996427536,3,5079,775.33,-0.540267,491327,0.0,7218.85970563,6298.32
0.0245326,-0.0157821,430.6560025215149,0.734315276146,3,5082,772.19,-0.547302,493439,0.0,7189.39614169,3037.17
0.0156466,-0.0158576,432.4266748428345,0.17401099205,2,5084,780.28,-0.546346,495323,0.0,7264.61959473,4190.53
0.0115648,-0.01136,434.21119117736816,0.394918978214,3,5087,789.15,-0.539243,497513,0.0,7347.07186434,7104.3
0.0221459,-0.00652326,435.98347330093384,0.754925057292,4,5091,783.11,-0.538091,499389,0.0,7290.68681825,3662.16
0.012377,-0.00771368,437.7658634185791,-0.0560493469238,2,5093,787.1,-0.526679,501389,0.0,7327.79486716,5799.12
0.0147358,-0.00796228,439.54712176322937,-0.0177701711655,2,5095,787.1,-0.527711,503389,0.0,7327.72081005,5788.0
0.0214766,-0.0129927,441.31250381469727,-0.045699596405,2,5097,787.1,-0.54667,505389,0.0,7327.627741,5820.7
0.0105697,-0.00398754,443.09374809265137,-0.00366544723511,2,5099,787.1,-0.55033,507389,0.0,7327.59647633,5803.65
0.0118811,-0.0112787,444.8749928474426,0.633815020323,2,5101,794.12,-0.544227,509362,0.0,7392.91784154,3180.77
0.022359,-0.00530566,446.6562376022339,0.00211185216904,2,5103,794.12,-0.522967,511362,0.0,7392.81973406,5795.68
0.0103187,-0.0108741,448.43748211860657,0.2293446064,3,5106,785.15,-0.527227,513465,0.0,7309.12436638,7341.26
0.0240803,-0.00872559,450.2031018733978,0.489801883698,2,5108,782.76,-0.535674,515226,0.0,7286.75739398,3997.76
0.0087436,-0.0131562,451.98433685302734,0.742435574532,4,5112,763.64,-0.544192,517314,0.0,7108.52414658,4683.44
0.0285626,-0.00698227,453.7655813694,-0.0180411338806,2,5114,763.64,-0.521253,519314,0.0,7108.47374539,5845.24
0.0202099,-0.00831957,455.54682636260986,0.187728226185,3,5117,760.34,-0.543639,521654,0.0,7077.67285964,7844.63
0.0255259,-0.00435148,457.32807087898254,0.344810545444,3,5120,755.14,-0.539023,524035,0.0,7029.22340827,6082.6
0.0136882,-0.0142287,459.1093153953552,-0.0673764944077,2,5122,760.86,-0.539038,526035,0.0,7082.50821211,6050.21
0.00886871,-0.00723778,460.8749346733093,0.49703425169,3,5125,761.27,-0.542042,528373,0.0,7086.30176115,4625.77
0.0193557,-0.00559576,462.6561801433563,-0.126306176186,2,5127,761.27,-0.55031,530373,0.0,7086.27457682,6565.75
0.0196704,-0.00244969,464.437424659729,-0.210530400276,2,5129,761.27,-0.56525,532373,0.0,7086.27366957,5850.4
0.0146597,-0.0081505,466.21765422821045,-0.00529956817627,2,5131,761.27,-0.563296,534373,0.0,7086.3497761,5775.25
0.0210751,-0.00808618,468.0005180835724,0.542097717524,3,5134,758.02,-0.570694,536449,0.0,7056.16053482,5498.45
0.0195542,-0.0112255,469.7891893386841,0.383438944817,2,5136,767.56,-0.570267,538429,0.0,7145.01763363,4798.56
0.0209516,-0.0112938,471.5988516807556,0.474786996841,2,5138,777.96,-0.57889,539718,0.0,7241.91452868,3373.83
0.0127418,-0.010904,473.390438079834,0.12713354826,3,5141,790.6,-0.571066,542718,0.0,7359.76722459,7242.53
0.00842475,-0.00885636,475.17168259620667,0.492284059525,2,5143,785.3,-0.582839,544044,0.0,7310.47180587,4312.33
0.0507822,-0.00402957,476.9529285430908,0.398194849491,2,5145,784.72,-0.577616,545986,0.0,7305.09968739,4733.97
0.0199058,-0.0131511,478.718546628952,0.380304157734,3,5148,792.2,-0.584309,548463,0.0,7374.92892367,6805.48
0.0274211,-0.00864953,480.5154173374176,-0.0590261220932,2,5150,792.2,-0.582398,550463,0.0,7375.05500594,5722.57
0.0088263,-0.0121756,482.28163146972656,0.369308054447,3,5153,783.34,-0.577536,552577,0.0,7292.73449872,6364.61
0.0405186,-0.00799851,484.0780472755432,-0.0482895374298,2,5155,792.76,-0.578289,554577,0.0,7380.60420798,5799.31
0.0262682,-0.0061683,485.84357476234436,-0.0180366039276,2,5157,802.36,-0.578948,556577,0.0,7470.16947527,5831.31
0.0103783,-0.00547675,487.62504506111145,-0.00574457645416,2,5159,802.36,-0.583744,558577,0.0,7470.3854659,5864.96
0.0291811,-0.00269556,489.40628838539124,-0.0386074781418,2,5161,812.37,-0.581292,560577,0.0,7563.75616631,5869.15
0.0250577,-0.00714376,491.1875333786011,-0.000372290611267,2,5163,827.75,-0.588385,562577,0.0,7707.16892566,5876.74
0.015384,-0.00883357,492.96877670288086,-0.000775933265686,2,5165,833.85,-0.587214,564577,0.0,7764.21058143,5883.57
0.0181169,-0.0129753,494.76564836502075,0.00143927335739,2,5167,833.85,-0.58698,566577,0.0,7764.47361279,5019.45
0.0242705,-0.000714193,496.53126764297485,-0.00162148475647,2,5169,840.69,-0.595692,568577,0.0,7828.38426132,5897.45
0.0154357,-0.00940097,498.312931060791,-0.00479471683502,2,5171,850.26,-0.59392,570577,0.0,7917.71546522,5904.33
0.0135071,-0.00907071,500.09353709220886,-0.00121188163757,2,5173,850.26,-0.581371,572577,0.0,7917.9586707,5891.67
0.0242231,-0.0132515,501.8747820854187,0.360315859318,3,5176,854.14,-0.595331,574880,0.0,7954.33672654,6667.74
0.0220607,-0.00652913,503.65602588653564,0.378944158554,2,5178,857.8,-0.5855,576797,0.0,7988.71145861,3685.75
0.0125419,-0.0067955,505.43727135658264,0.294969320297,3,5181,858.36,-0.5893,578949,0.0,7994.2445877,6829.69
0.0123076,-0.00563139,507.20289039611816,-0.0446058511734,2,5183,865.1,-0.591238,580949,0.0,8057.23695114,5892.55
0.0312828,-0.00654354,508.9997615814209,-0.00418615341187,2,5185,866.26,-0.576345,582949,0.0,8068.35032352,5166.05
0.0158089,-0.0126362,510.7653796672821,-0.050072312355,2,5187,874.36,-0.562565,584949,0.0,8144.06808782,5872.23
0.0133553,-0.00685138,512.5471048355103,-0.0525577068329,2,5189,883.33,-0.545599,586949,0.0,8227.88939648,5970.22
0.0278196,-0.00648175,514.3129410743713,-0.0021800994873,2,5191,895.6,-0.531737,588949,0.0,8342.43082851,5905.63
0.0510122,0.00304626,516.0942814350128,-0.000676035881042,2,5193,895.6,-0.528072,590949,0.0,8342.65639245,5884.05
0.0171561,-0.00707808,517.8757581710815,0.379241466522,4,5197,883.23,-0.52722,593712,0.0,8227.66846449,6532.41
0.0271457,-0.00639286,519.6413576602936,0.104395329952,2,5199,883.23,-0.519002,595712,0.0,8227.72078779,4864.74
0.0105132,-0.00775256,521.4373788833618,-0.041036605835,2,5201,883.5,-0.534892,597712,0.0,8230.38956089,5888.32
0.0199271,-0.00806476,523.2186238765717,0.232339262962,3,5204,876.01,-0.515094,599963,0.0,8160.74545692,7223.7
0.00927284,-0.00934942,525.0154941082001,0.558402687311,2,5206,879.13,-0.515295,601378,0.0,8189.90406366,1442.37
0.0147968,-0.0128095,526.7967386245728,0.383714735508,3,5209,876.04,-0.514525,603830,0.0,8161.29792219,7180.3
0.0184071,-0.00408582,528.5660533905029,-0.0307004451752,2,5211,885.91,-0.490851,605830,0.0,8253.34235509,5922.86
0.0167939,-0.00858591,530.3437304496765,-0.0053483247757,2,5213,895.16,-0.474309,607830,0.0,8339.6124666,5917.06
0.0221702,-0.00796935,532.1426513195038,0.373612523079,3,5216,895.04,-0.478836,610158,0.0,8338.6384567,6483.16
0.0147528,-0.0117187,533.9062604904175,-0.134817123413,2,5218,895.04,-0.458705,612158,0.0,8338.68393666,6076.86
0.0144654,-0.0104447,535.6875040531158,0.493789434433,2,5220,898.02,-0.45733,613837,0.0,8366.47611847,4263.29
0.0168073,-0.009487,537.4544870853424,0.208337187767,3,5223,896.62,-0.467663,616035,0.0,8353.54371369,6354.79
0.0130821,-0.00962462,539.2406706809998,-0.00640046596527,2,5225,896.62,-0.445278,618035,0.0,8353.66112251,5895.74
0.0201988,-0.011265,541.0160777568817,0.405704915524,2,5227,892.92,-0.424567,619665,0.0,8319.28139044,3881.21
0.0114801,-0.00448492,542.7966775894165,0.000341653823853,2,5229,892.92,-0.439156,621665,0.0,8319.40309708,5818.8
0.0104769,-0.00686713,544.5779221057892,-0.00935006141663,2,5231,892.92,-0.426772,623665,0.0,8319.55967289,5933.82
0.00968494,-0.00834641,546.3591666221619,-0.00551438331604,3,5234,902.16,-0.413424,626665,0.0,8405.95311695,8675.78
0.0120341,-0.0118107,548.1247861385345,0.43392765522,2,5236,895.43,-0.426938,627972,0.0,8343.42270857,2845.34
0.0177653,-0.0061235,549.9216556549072,0.225582659245,3,5239,892.93,-0.42142,630011,0.0,8320.25456896,7761.46
0.0183482,-0.0105534,551.6872754096985,0.200708925724,3,5242,891.7,-0.434074,632214,0.0,8308.97853767,7632.78
0.0124168,-0.0131881,553.4841451644897,-0.0384014844894,2,5244,891.7,-0.450138,634214,0.0,8309.15219809,5864.27
0.0112004,-0.00833776,555.2497646808624,-0.114259243011,2,5246,892.28,-0.442043,636214,0.0,8314.71423618,5912.67
0.00813544,-0.0115808,557.0466346740723,0.432520568371,2,5248,896.52,-0.43137,638115,0.0,8354.36106243,3530.06
0.0327095,-0.010882,558.8153433799744,0.420844733715,3,5251,892.65,-0.430728,640728,0.0,8318.52938898,7167.74
0.0144771,-0.0127794,560.6096324920654,0.476484954357,3,5254,889.34,-0.440878,642511,0.0,8287.81431029,5217.08
0.0352908,-0.00568538,562.3752973079681,0.509038507938,2,5256,886.79,-0.45071,644256,0.0,8264.17117096,4064.04
0.0158979,-0.0114356,564.1723136901855,0.405373573303,3,5259,883.31,-0.46114,646908,0.0,8231.88980364,6497.48
0.0175674,-0.00925646,565.9378552436829,-0.0224717855453,2,5261,883.31,-0.466973,648908,0.0,8232.04105065,5879.47
0.0210345,-0.0110446,567.7188901901245,0.677843362093,4,5265,864.4,-0.480486,651017,0.0,8055.8398122,4452.68
0.0166195,-0.00823372,569.4926197528839,0.530959993601,2,5267,860.61,-0.481656,652638,0.0,8020.55015914,4336.87
0.0379748,-0.00509584,571.2980062961578,-0.0218789577484,2,5269,860.61,-0.464959,654638,0.0,8020.62719542,5885.09
0.0196625,-0.0113714,573.0627641677856,0.54049295187,3,5272,854.18,-0.468851,656995,0.0,7960.79937322,5134.76
0.0115485,-0.00874416,574.8454718589783,0.5912514925,2,5274,853.88,-0.473203,658965,0.0,7958.07294965,4410.68
0.00959701,-0.0137609,576.6255311965942,0.711630612612,3,5277,851.35,-0.49977,661015,0.0,7934.58550006,3524.63
0.0134974,-0.0114976,578.4065964221954,0.397176504135,3,5280,855.29,-0.508052,663478,0.0,7971.4012674,6577.01
0.0118776,-0.00619541,580.1886503696442,-0.0140451192856,2,5282,855.29,-0.503995,665478,0.0,7971.51197411,5926.84
0.00984028,-0.00874186,581.9613792896271,-0.185520291328,2,5284,855.29,-0.499532,667478,0.0,7971.54600508,6059.36
0.010794,-0.0104687,583.7355480194092,-0.0121281147003,2,5286,855.29,-0.524081,669478,0.0,7971.58257019,5913.07
0.0146556,-0.00942557,585.5314373970032,-0.00068187713623,2,5288,855.29,-0.509941,671478,0.0,7971.63431382,5916.03
0.0118074,-0.0133994,587.2969455718994,0.020536839962,2,5290,855.29,-0.510244,673478,0.0,7971.69545237,6007.93
0.0107417,-0.00801641,589.0863118171692,0.288992345333,3,5293,848.63,-0.504334,675812,0.0,7909.67406896,6097.81
0.00731518,-0.0120124,590.8755304813385,0.624510020018,4,5297,839.14,-0.481246,677626,0.0,7821.38146514,5454.98
0.024672,-0.00421602,592.6640694141388,0.245022833347,2,5299,839.14,-0.483551,679626,0.0,7821.57269463,4663.24
0.00880798,-0.00989667,594.4373786449432,0.552915751934,2,5301,832.9,-0.453859,681002,0.0,7763.4988516,4099.25
0.0171835,-0.0130007,596.2186236381531,0.256681323051,3,5304,836.9,-0.460628,683653,0.0,7800.87359745,6935.34
0.0279084,-0.00638975,597.98424243927,-0.0531314611435,2,5306,842.75,-0.456908,685653,0.0,7855.45082523,5925.37
0.010347,-0.00943737,599.7811131477356,0.354517638683,4,5310,829.52,-0.470169,687782,0.0,7732.22514128,9252.51
0.0128635,-0.0136556,601.562356710434,0.407338798046,3,5313,820.94,-0.484136,689924,0.0,7652.31403061,6866.61
0.0192971,-0.00596027,603.3436019420624,0.510565042496,2,5315,819.99,-0.487602,691829,0.0,7643.50697325,4144.8
0.00690759,-0.00588925,605.1092209815979,-0.00875055789948,2,5317,826.71,-0.488139,693829,0.0,7706.22716144,5855.32
0.0216858,-0.00829827,606.9060916900635,0.576906234026,3,5320,823.75,-0.470077,696212,0.0,7678.84056844,3786.9
0.010942,-0.0126289,608.6717102527618,-0.137146949768,2,5322,823.75,-0.465412,698212,0.0,7678.90981459,6011.01
0.0158686,-0.00608809,610.4685816764832,-0.0204322338104,2,5324,831.77,-0.456291,700212,0.0,7753.75098979,5881.47
0.0093926,-0.0149544,612.2341995239258,0.377129733562,3,5327,824.89,-0.482118,702154,0.0,7689.6000015,6439.07
0.0135738,-0.00925963,614.0310702323914,0.319635570049,3,5330,817.98,-0.470695,704463,0.0,7625.23561433,6361.63
0.0124679,-0.0109971,615.7966892719269,0.552601486444,2,5332,813.5,-0.462995,706015,0.0,7583.41787432,4137.81
0.00473554,-0.0089587,617.5779342651367,0.382589936256,3,5335,814.08,-0.459125,708380,0.0,7588.7583244,7385.79
0.0087914,-0.0067359,619.3591783046722,0.555468380451,3,5338,812.36,-0.458687,710247,0.0,7572.70268159,4385.51
0.0129463,-0.00507568,621.1457667350769,0.571175068617,2,5340,811.8,-0.47039,712191,0.0,7567.51139956,4314.21
0.0116384,-0.00909612,622.9225866794586,-0.0975377559662,2,5342,819.77,-0.460408,714191,0.0,7641.80339155,6049.12
0.00860813,-0.00766847,624.7186357975006,-0.0305298566818,2,5344,819.77,-0.461624,716191,0.0,7641.78296203,5890.08
0.0120378,-0.0112127,626.4848229885101,-0.00410723686218,2,5346,819.77,-0.472268,718191,0.0,7641.79607373,5882.75
0.0232117,-0.0075035,628.2660450935364,-0.00159204006195,2,5348,820.76,-0.476168,720191,0.0,7651.00185206,5891.37
0.011897,-0.0153413,630.0324308872223,0.367290556431,4,5352,809.31,-0.473844,722659,0.0,7544.16546117,6245.6
0.00845219,-0.00836158,631.8208107948303,-0.0427088737488,2,5354,821.48,-0.463845,724659,0.0,7657.63097927,5895.85
0.0285938,-0.00641271,633.5941638946533,0.487212598324,2,5356,819.24,-0.464109,726180,0.0,7636.70758889,3641.58
0.0125946,-0.007685,635.3904848098755,0.014404296875,2,5358,822.72,-0.466694,728180,0.0,7669.14130345,4694.3
0.0134927,-0.0139364,637.1561040878296,-0.066291809082,2,5360,822.72,-0.463043,730180,0.0,7669.10595991,5978.39
0.0237899,-0.00446963,638.9529750347137,-0.0174103975296,3,5363,831.97,-0.459715,733180,0.0,7755.33676014,8759.5
0.0156959,-0.0142397,640.7185938358307,0.678287029266,2,5365,837.85,-0.473462,734802,0.0,7810.13928167,2456.04
0.0126886,-0.0126801,642.5154640674591,-0.0272043943405,2,5367,841.64,-0.470764,736802,0.0,7845.46913051,5858.56
0.0136563,-0.0108352,644.2810823917389,-0.0187898874283,2,5369,841.64,-0.455612,738802,0.0,7845.41769348,5916.13
0.0215569,-0.0102053,646.0623278617859,-0.0141243934631,2,5371,844.17,-0.487226,740802,0.0,7868.99207078,5919.29
0.0281672,-0.0138091,647.84357213974,0.627170920372,3,5374,835.14,-0.485632,742479,0.0,7784.76986778,993.673
0.0100858,-0.0112911,649.6248168945312,-0.0164595842361,2,5376,840.21,-0.485212,744479,0.0,7832.0506731,5971.4
0.0101421,-0.012047,651.4065163135529,-0.0350581407547,3,5379,850.01,-0.493682,747479,0.0,7923.43009287,7693.73
0.0169623,-0.00935472,653.1878921985626,-0.00197982788086,2,5381,850.01,-0.500604,749479,0.0,7923.3671577,5949.37
0.0383042,0.00191136,654.9705348014832,-0.00190937519073,2,5383,850.01,-0.502828,751479,0.0,7923.3196294,5733.02
0.0112376,-0.0136664,656.7506778240204,0.387848198414,3,5386,834.49,-0.513119,752927,0.0,7778.58720574,5849.94
0.0264136,-0.0121493,658.5278363227844,-0.107251644135,2,5388,834.49,-0.503104,754927,0.0,7778.50496336,6002.2
0.00809712,-0.0112524,660.314982175827,-0.0553946495056,2,5390,834.49,-0.496496,756927,0.0,7778.48145544,5972.2
0.0136585,-0.00622602,662.0940206050873,-0.0114181041718,2,5392,841.15,-0.489218,758927,0.0,7840.54516884,5917.82
0.0200983,-0.00559596,663.8754389286041,-0.00172054767609,2,5394,848.48,-0.491998,760927,0.0,7908.82456247,5922.76
0.020685,-0.00991619,665.641125202179,-0.000519037246704,2,5396,863.01,-0.510901,762927,0.0,8044.21539109,5692.82
0.0147502,-0.0158484,667.4373962879181,0.47932434082,4,5400,856.54,-0.512281,765656,0.0,7983.7345725,6594.2
0.019133,-0.00988052,669.2186410427094,-0.0481499433517,2,5402,856.54,-0.483195,767656,0.0,7983.68087395,5926.0
0.0268295,-0.0116524,670.9998869895935,0.567032903433,2,5404,857.41,-0.501495,769394,0.0,7991.74478728,3733.85
0.00726229,-0.00994937,672.7655050754547,0.259260177612,3,5407,853.12,-0.518154,771965,0.0,7951.60973831,7029.62
0.0206527,-0.00894793,674.5623762607574,0.0124409794807,2,5409,862.38,-0.523661,773965,0.0,8037.87632045,4917.17
0.0253211,-0.010659,676.3279950618744,0.566261738539,3,5412,862.92,-0.525911,776074,0.0,8042.75554625,3917.76
0.0160334,-0.0169244,678.1092393398285,0.800328433514,3,5415,854.48,-0.535155,777277,0.0,7963.94011964,3321.36
0.0135954,-0.0164256,679.9061088562012,0.511222928762,4,5419,846.4,-0.554849,779926,0.0,7888.30843096,7856.52
0.0144569,-0.0152156,681.685022354126,-0.172220230103,2,5421,847.14,-0.553634,781926,0.0,7895.05479016,6144.16
0.0124485,-0.0154642,683.47500872612,-0.0468357801437,2,5423,847.14,-0.564457,783926,0.0,7894.91665093,5850.78
0.00813024,-0.0100023,685.2501435279846,-0.0299463272095,2,5425,854.59,-0.582571,785926,0.0,7964.28909542,5838.33
0.0162274,-0.0169977,687.0312075614929,0.614252090454,4,5429,839.94,-0.572114,788148,0.0,7827.59580888,5504.89
0.0173658,-0.0158709,688.8124532699585,-0.0873280763626,2,5431,846.85,-0.581241,790148,0.0,7891.91882584,5831.48
0.0169922,-0.0136677,690.5936975479126,0.676808565855,3,5434,844.89,-0.589398,792504,0.0,7873.52767847,2672.21
0.0232499,-0.0121654,692.3749425411224,-0.0103044509888,2,5436,855.16,-0.592092,794504,0.0,7969.15860406,5869.25
0.0177946,-0.00813722,694.140561580658,0.281944274902,2,5438,862.57,-0.584773,796504,0.0,8038.17561582,4304.89
0.0282754,-0.0103922,695.9218065738678,-0.076101064682,2,5440,863.13,-0.578152,798504,0.0,8043.24969351,6157.09
0.0237138,-0.00807359,697.7030515670776,-0.0489369630814,2,5442,863.13,-0.57524,800504,0.0,8043.13416206,5939.03
0.0118852,-0.0149784,699.4842965602875,0.327834129333,3,5445,854.4,-0.572741,802631,0.0,7961.57560058,7185.33
0.0226221,-0.0137599,701.2499148845673,0.438181877136,2,5447,848.17,-0.600725,804008,0.0,7903.3800763,4502.89
0.0220303,-0.0122717,703.0311603546143,0.480005264282,2,5449,847.95,-0.597942,805986,0.0,7901.18849054,3699.96
0.0297121,-0.00131598,704.8280293941498,0.32203233242,3,5452,860.12,-0.60069,808671,0.0,8014.42804713,7126.33
0.0289029,-0.0157809,706.6175956726074,0.356551885605,2,5454,857.55,-0.59479,810414,0.0,7990.34611486,3794.24
0.0131419,-0.010262,708.3917846679688,-0.0198665857315,2,5456,862.34,-0.581636,812414,0.0,8034.94477515,5898.18
0.0241074,-0.00431041,710.1875793933868,-0.0333149433136,2,5458,862.34,-0.571942,814414,0.0,8034.886411,5903.29
0.0167385,-0.0058608,711.9567728042603,3.08752059937e-05,2,5460,862.34,-0.573134,816414,0.0,8034.79676948,5880.34
0.0123525,-0.0111984,713.7347738742828,-0.0244655609131,2,5462,862.34,-0.55895,818414,0.0,8034.66342856,5899.57
0.0151277,-0.0112462,715.516327381134,0.201644599438,3,5465,858.63,-0.571223,820665,0.0,7999.99409375,7746.53
0.0208002,-0.0107266,717.300430059433,-0.00971567630768,2,5467,858.63,-0.562839,822665,0.0,7999.8923664,5864.29
0.022442,-0.00247982,719.0936508178711,-0.0277160406113,2,5469,858.63,-0.577235,824665,0.0,7999.829028,5875.53
0.0271491,-0.00387317,720.8748934268951,-0.00285446643829,2,5471,858.63,-0.581474,826665,0.0,7999.69299398,5883.75
0.0181692,-0.0134997,722.6561379432678,0.31298750639,3,5474,866.25,-0.590566,829104,0.0,8070.56608611,6534.73
0.01214,-0.0121308,724.4373831748962,0.525921106339,4,5478,848.28,-0.592316,831307,0.0,7902.79039783,7951.33
0.0163953,-0.00590608,726.2030019760132,-0.128336310387,2,5480,848.28,-0.594343,833307,0.0,7902.64688854,6289.9
0.0163052,-0.0105773,727.9998724460602,-0.065626502037,2,5482,848.28,-0.580275,835307,0.0,7902.48339514,5842.09
0.0148275,-0.00791883,729.7654914855957,-0.00233256816864,2,5484,848.28,-0.570209,837307,0.0,7902.32293251,5827.49
0.0184587,-0.0119552,731.5623607635498,0.463553488255,3,5487,855.69,-0.573508,839496,0.0,7971.22422446,4724.51
0.0195146,-0.0145145,733.3436057567596,0.584170103073,3,5490,845.36,-0.589834,841463,0.0,7874.71545703,5957.24
0.0493022,0.00103635,735.1137588024139,-0.122209429741,2,5492,845.36,-0.610499,843463,0.0,7874.56610951,5951.42
0.0107415,-0.00757572,736.8910274505615,-0.0161792039871,2,5494,845.36,-0.590248,845463,0.0,7874.37826042,5811.93
0.0161279,-0.0135021,738.6878006458282,0.522308826447,3,5497,835.67,-0.577678,847494,0.0,7783.90416074,4196.83
0.0134875,-0.0111607,740.4551088809967,0.516425967216,2,5499,845.36,-0.5848,849192,0.0,7874.10576768,4383.91
0.0262818,-0.00807471,742.2343482971191,-0.025584936142,2,5501,845.36,-0.569592,851192,0.0,7873.90817424,5813.7
0.0121108,-0.0155575,744.0135700702667,0.27652156353,3,5504,839.56,-0.564464,853350,0.0,7819.72538422,6194.78
0.0210418,-0.00884187,745.7821652889252,0.401837408543,3,5507,835.67,-0.543159,855532,0.0,7783.34787796,3535.95
0.014086,-0.0119228,747.5629012584686,0.195079028606,2,5509,835.67,-0.526767,857532,0.0,7783.21175961,4701.1
0.0155699,-0.0152103,749.3442816734314,0.791738927364,4,5513,831.91,-0.534631,859814,0.0,7748.06282987,4198.52
0.0277469,-0.0138612,751.1094927787781,-0.0456889867783,2,5515,845.37,-0.543481,861814,0.0,7873.41548521,5897.09
0.0236482,-0.015627,752.8907377719879,0.702358275652,4,5519,842.91,-0.536245,864217,0.0,7850.39957193,5578.1
0.0183155,-0.0145436,754.6644806861877,0.691495925188,4,5523,823.76,-0.544101,866302,0.0,7671.85996864,5555.78
0.0146072,-0.0145629,756.4534139633179,0.749061077833,7,5530,790.73,-0.546976,868221,0.0,7363.84292504,8790.35
0.0104465,-0.0117843,758.2345130443573,0.16948312521,2,5532,794.37,-0.554568,870221,0.0,7397.66091024,5321.43
0.0107436,-0.01124,760.016280412674,0.828548371792,4,5536,777.6,-0.559927,872264,0.0,7241.26051989,3806.0
0.0300004,-0.0114094,761.7818644046783,0.739600241184,3,5539,764.29,-0.574978,873933,0.0,7117.12494584,4698.23
0.014444,-0.0127827,763.5632388591766,-0.185746908188,2,5541,764.29,-0.584256,875933,0.0,7117.08698734,6118.41
0.034482,-0.0106471,765.3299033641815,0.22559440136,3,5544,765.79,-0.612731,878210,0.0,7130.98189332,7622.38
0.0283727,-0.00151192,767.109751701355,0.384652733803,3,5547,765.69,-0.624178,880577,0.0,7130.09613204,6228.04
0.00832761,-0.0127792,768.8910641670227,-0.0603760480881,2,5549,765.91,-0.616501,882577,0.0,7132.23543856,5538.71
