loss_pol_entpen,EpRewMean,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_ent,ev_tdlam_before
0.0,-7.67122998407,452600,0.0294854,50.0,0.0700987,41,9052,-0.0249669,381.32957339286804,-3.49042,0.955696765333
0.0,-7.7952340809,454650,0.0519704,50.0,0.105404,41,9093,-0.00099445,383.03068017959595,-3.49347,0.937819585204
0.0,-8.29169793441,456700,0.0479522,50.0,0.0866082,41,9134,-0.0159369,384.7642590999603,-3.50202,0.913339875638
0.0,-8.058070672,458750,0.0387417,50.0,0.0606578,41,9175,-0.0115765,386.46763157844543,-3.50702,0.962080884725
0.0,-7.77185229382,460800,0.0419664,50.0,0.0504328,41,9216,-0.0251688,388.1905925273895,-3.50651,0.962881375104
0.0,-7.9273899892,462800,0.0277207,50.0,0.0553072,40,9256,-0.0305083,389.889621257782,-3.51964,0.963863868266
0.0,-8.30447176054,464850,0.0476967,50.0,0.0682708,41,9297,-0.00921675,391.6393849849701,-3.51419,0.95778761059
0.0,-8.03424487179,466900,0.0251393,50.0,0.0461733,41,9338,-0.0275355,393.3267617225647,-3.53272,0.966117788106
0.0,-7.33461018636,468950,0.0247468,50.0,0.0694552,41,9379,-0.0238065,395.07758140563965,-3.55223,0.948696784675
0.0,-7.14093609088,471000,0.0609139,50.0,0.0768845,41,9420,-0.0138347,396.8044764995575,-3.5598,0.961568523198
0.0,-7.67426640974,473050,0.0298206,50.0,0.0320889,41,9461,-0.0259976,398.52986693382263,-3.55983,0.966329745948
0.0,-7.15249120955,475100,0.0298222,50.0,0.037925,41,9502,-0.0311281,400.2487668991089,-3.56138,0.950017500669
0.0,-7.37832315562,477150,0.0528932,50.0,0.0569635,41,9543,-0.0141194,401.975634098053,-3.57073,0.965604186058
0.0,-7.43156259891,479200,0.0445626,50.0,0.0612913,41,9584,-0.00759995,403.6789643764496,-3.57473,0.94312858209
0.0,-7.36465402535,481250,0.0330654,50.0,0.0419577,41,9625,-0.0111944,405.39807319641113,-3.58511,0.967145327479
0.0,-7.31220670795,483300,0.0423004,50.0,0.0435334,41,9666,-0.0129058,407.1245152950287,-3.59657,0.954084068537
0.0,-7.69386613786,485350,0.0293182,50.0,0.0407832,41,9707,-0.0204676,408.8467013835907,-3.59642,0.968098822981
0.0,-7.48863184269,487400,0.0256312,50.0,0.0581959,41,9748,-0.0175533,410.569452047348,-3.59783,0.963704191148
0.0,-7.26723966426,489450,0.0514275,50.0,0.0413732,41,9789,0.000243175,412.2739598751068,-3.59012,0.969272579998
0.0,-7.02644034683,491500,0.0248478,50.0,0.0508209,41,9830,-0.0189491,414.00321531295776,-3.61498,0.966577943414
0.0,-7.36330439144,493550,0.0426788,50.0,0.0319178,41,9871,-0.0140693,415.6949701309204,-3.63065,0.978694563732
0.0,-7.38474563836,495600,0.0476067,50.0,0.0556019,41,9912,-0.00598654,417.4294922351837,-3.64918,0.968575250357
0.0,-7.5116707278,497650,0.0516586,50.0,0.049917,41,9953,0.0115099,419.1240167617798,-3.64972,0.970075313002
0.0,-7.53108202305,499700,0.0396688,50.0,0.0641764,41,9994,-0.0120511,420.85089325904846,-3.66284,0.963339384645
0.0,-7.3963500591,501750,0.0289673,50.0,0.0506607,41,10035,-0.0147158,422.59046840667725,-3.68155,0.969912350178
0.0,-7.62886022746,503800,0.0292753,50.0,0.0429493,41,10076,-0.0250996,424.3113579750061,-3.69488,0.973623121157
0.0,-7.9843688132,505850,0.0309172,50.0,0.0576439,41,10117,-0.0324382,426.0069615840912,-3.69521,0.964092988521
0.0,-7.95510865093,507900,0.048527,50.0,0.065171,41,10158,-0.0151769,427.7414608001709,-3.7163,0.945568095893
0.0,-7.42098231063,509950,0.0331784,50.0,0.0510217,41,10199,-0.0200103,429.45262837409973,-3.71418,0.965821776539
0.0,-7.29251839418,512000,0.0587901,50.0,0.0630037,41,10240,-0.00356975,431.18625569343567,-3.71674,0.951514720917
0.0,-7.35010574438,514000,0.0576896,50.0,0.0384493,40,10280,-0.0162906,432.87858605384827,-3.73385,0.969619538635
0.0,-7.48113338057,516050,0.0283194,50.0,0.0336034,41,10321,-0.020259,434.6169159412384,-3.75413,0.974813563749
0.0,-7.16685078913,518100,0.0425958,50.0,0.0318315,41,10362,-0.0153773,436.31440019607544,-3.75458,0.981395624578
0.0,-6.84098589356,520150,0.0369394,50.0,0.0594543,41,10403,-0.0187631,438.0458514690399,-3.7698,0.968743059784
0.0,-6.97445906549,522200,0.0275672,50.0,0.0397665,41,10444,-0.032398,439.75686144828796,-3.78556,0.976051392034
0.0,-7.20799798379,524250,0.0443645,50.0,0.0412425,41,10485,-0.0154278,441.4757299423218,-3.80228,0.970528939739
0.0,-7.51388886518,526300,0.0518327,50.0,0.0621949,41,10526,-0.00568869,443.22605419158936,-3.83447,0.956375036389
0.0,-7.65280458998,528350,0.0526115,50.0,0.0367265,41,10567,-0.0152846,444.93685698509216,-3.83083,0.974378284067
0.0,-7.56903006371,530400,0.0355785,50.0,0.0446367,41,10608,-0.0209862,446.65572357177734,-3.82866,0.975118892267
0.0,-7.64617015323,532450,0.0646821,50.0,0.0436016,41,10649,-0.0112095,448.3464889526367,-3.82595,0.9653082937
0.0,-7.84313293888,534500,0.0417054,50.0,0.0804892,41,10690,-0.0149136,450.07692670822144,-3.83411,0.944664958864
0.0,-7.86207008994,536550,0.0448508,50.0,0.0709403,41,10731,-0.0238279,451.780770778656,-3.87143,0.963570039719
0.0,-7.44363350391,538600,0.0433987,50.0,0.0510787,41,10772,-0.00412597,453.51715421676636,-3.85348,0.956389803439
0.0,-6.98341273855,540650,0.0626658,50.0,0.062106,41,10813,-0.015902,455.2088758945465,-3.86124,0.965940076858
0.0,-7.28671737431,542700,0.0445578,50.0,0.0338014,41,10854,-0.0122176,456.95198249816895,-3.88628,0.971271956339
0.0,-6.96402896118,544750,0.0560612,50.0,0.0371204,41,10895,-0.003659,458.6396336555481,-3.87161,0.96970853582
0.0,-6.76319460534,546800,0.0724865,50.0,0.0581763,41,10936,0.0152122,460.37416529655457,-3.90298,0.951504122466
0.0,-6.75091800709,548850,0.0298831,50.0,0.0439292,41,10977,-0.0203838,462.0774440765381,-3.89409,0.964705709368
0.0,-7.05082612731,550900,0.0350069,50.0,0.0348617,41,11018,-0.0131886,463.80433225631714,-3.90863,0.976216526702
0.0,-6.84466988086,552950,0.0368229,50.0,0.0507797,41,11059,-0.0123777,465.5088939666748,-3.91454,0.952594220638
0.0,-7.15204290756,555000,0.0379527,50.0,0.0455495,41,11100,-0.0158539,467.23316955566406,-3.89107,0.974006775767
0.0,-7.1162165463,557050,0.0304527,50.0,0.066067,41,11141,-0.0107547,468.9443988800049,-3.89351,0.958430066705
0.0,-7.48282567309,559100,0.0460214,50.0,0.075082,41,11182,-0.015701,470.6639311313629,-3.89895,0.961894679815
0.0,-7.16262191708,561150,0.0254359,50.0,0.0662088,41,11223,-0.0221235,472.3834788799286,-3.89634,0.946056708694
0.0,-7.22434066196,563200,0.0442168,50.0,0.032457,41,11264,-0.0168902,474.1242582798004,-3.88622,0.96442752704
0.0,-7.38209489616,565200,0.0425335,50.0,0.0649623,40,11304,-0.00343471,475.8354825973511,-3.894,0.967731002718
0.0,-7.2205523191,567250,0.0486136,50.0,0.0484676,41,11345,-0.0136446,477.5543751716614,-3.88429,0.962770994753
0.0,-7.42766735641,569300,0.0615771,50.0,0.0644818,41,11386,-0.014976,479.2803649902344,-3.87106,0.936666913331
0.0,-7.76807138928,571350,0.0655339,50.0,0.0716333,41,11427,-0.0108593,481.00722455978394,-3.88818,0.951250705868
0.0,-7.17365186821,573400,0.0547338,50.0,0.0535007,41,11468,-0.00134434,482.7258038520813,-3.87584,0.964900422841
0.0,-6.92573869152,575450,0.0438379,50.0,0.0801865,41,11509,-0.00342944,484.4296839237213,-3.86366,0.949956387281
0.0,-7.0719160692,577500,0.0572523,50.0,0.06996,41,11550,-0.0263834,486.1548891067505,-3.86475,0.942566752434
0.0,-6.8360584651,579550,0.0212834,50.0,0.0444978,41,11591,-0.023153,487.86512088775635,-3.87215,0.96633142978
0.0,-6.71270557976,581600,0.0478203,50.0,0.0691691,41,11632,-0.021111,489.5852336883545,-3.86656,0.939637552947
0.0,-6.72430254166,583650,0.0340622,50.0,0.0559905,41,11673,-0.0161018,491.2728490829468,-3.83831,0.950219593942
0.0,-6.87274014877,585700,0.0490605,50.0,0.0444274,41,11714,-0.00983382,493.01505160331726,-3.85179,0.959600158036
0.0,-6.91601841625,587750,0.0543451,50.0,0.0912794,41,11755,0.0051678,494.71789503097534,-3.85912,0.936971075833
0.0,-7.5790733812,589800,0.035214,50.0,0.0509832,41,11796,-0.0131751,496.45419359207153,-3.83447,0.962237346917
0.0,-7.41852700756,591850,0.0300403,50.0,0.0591756,41,11837,-0.0108553,498.1570997238159,-3.84846,0.954245381057
0.0,-7.25317755647,593900,0.0337003,50.0,0.0420361,41,11878,-0.0209823,499.8761713504791,-3.87652,0.971369177103
0.0,-6.87202066497,595950,0.0423139,50.0,0.0592139,41,11919,-0.0148448,501.5812609195709,-3.89207,0.954869382083
0.0,-6.85470165131,598000,0.0421723,50.0,0.0481891,41,11960,-0.00861919,503.3042058944702,-3.90192,0.954411551356
0.0,-7.63136537006,600050,0.0589553,50.0,0.0750493,41,12001,0.0127243,505.0237193107605,-3.91711,0.93586294353
0.0,-7.77541483792,602100,0.0489571,50.0,0.0550426,41,12042,-0.0153128,506.75136041641235,-3.92709,0.95094960928
0.0,-7.85893632463,604150,0.0551641,50.0,0.0340527,41,12083,-0.0156126,508.47591280937195,-3.932,0.964313592762
0.0,-7.10104396094,606200,0.0339221,50.0,0.0566252,41,12124,-0.010312,510.1890125274658,-3.95356,0.949495002627
0.0,-7.33277463796,608250,0.0442283,50.0,0.0564426,41,12165,-0.026636,511.90536165237427,-3.95555,0.959449380636
0.0,-7.33141093713,610300,0.0581266,50.0,0.0624491,41,12206,0.00131431,513.701976776123,-3.95465,0.95273321867
0.0,-7.65423908182,612350,0.0921292,50.0,0.0799748,41,12247,-0.0195582,515.456116437912,-3.93789,0.931431211531
0.0,-6.9751046539,614400,0.0339873,50.0,0.0712403,41,12288,-0.0107842,517.1591749191284,-3.9258,0.930576920509
0.0,-7.31421272649,616400,0.039078,50.0,0.0831566,40,12328,-0.0148635,518.8898079395294,-3.91136,0.943133234978
0.0,-7.69184738279,618450,0.046023,50.0,0.124026,41,12369,-0.0241836,520.5930860042572,-3.88836,0.945994362235
0.0,-7.24687501475,620500,0.0371096,50.0,0.0647496,41,12410,-0.0238765,522.3289287090302,-3.89934,0.951362855732
0.0,-7.14690873026,622550,0.0257528,50.0,0.0573491,41,12451,-0.0216658,524.0078983306885,-3.89661,0.963572524488
0.0,-7.03193884133,624600,0.0390241,50.0,0.064228,41,12492,-0.0173234,525.7486267089844,-3.91222,0.954740963876
0.0,-7.35257269833,626650,0.0362277,50.0,0.0543773,41,12533,-0.0254088,527.4518623352051,-3.92001,0.95822064206
0.0,-7.07185859586,628700,0.0448408,50.0,0.0492914,41,12574,-0.0146301,529.1871042251587,-3.94496,0.962688326836
0.0,-7.43320648683,630750,0.0419824,50.0,0.048948,41,12615,-0.0184728,530.8984045982361,-3.94125,0.963660545647
0.0,-7.15953154076,632800,0.0510771,50.0,0.0757329,41,12656,-0.00896456,532.6336336135864,-3.95565,0.946846257895
0.0,-6.94794419609,634850,0.0508651,50.0,0.05185,41,12697,-0.0190134,534.327623128891,-3.9758,0.952958848327
0.0,-7.10281742437,636900,0.0348177,50.0,0.045851,41,12738,-0.0263154,536.0619781017303,-3.96341,0.962461333722
0.0,-7.55893455202,638950,0.0315631,50.0,0.0434712,41,12779,-0.0257919,537.773211479187,-3.93917,0.971624447033
0.0,-7.74646793428,641000,0.0567796,50.0,0.108693,41,12820,-0.0206004,539.4991109371185,-3.94222,0.934738650918
0.0,-7.29283865181,643050,0.0561107,50.0,0.0606432,41,12861,0.000990468,541.2178001403809,-3.94588,0.946916576475
0.0,-7.45315480351,645100,0.0738366,50.0,0.051942,41,12902,-0.00462691,542.9280495643616,-3.94289,0.952384829521
0.0,-7.82113686021,647150,0.0418833,50.0,0.083768,41,12943,-0.0128898,544.647801399231,-3.95305,0.920475706458
0.0,-7.90303224307,649200,0.0374174,50.0,0.0604492,41,12984,-0.00490966,546.3665337562561,-3.95756,0.954476971179
0.0,-7.86248499723,651250,0.0379521,50.0,0.0597512,41,13025,-0.0180715,548.0924491882324,-3.97334,0.965164232999
0.0,-7.46432668428,653300,0.027557,50.0,0.058507,41,13066,-0.0261276,549.8120448589325,-3.97958,0.961045656353
0.0,-7.17612256711,655350,0.0745102,50.0,0.0683811,41,13107,0.00858115,551.5484337806702,-3.9917,0.950003121048
0.0,-7.27276442771,657400,0.0494948,50.0,0.048329,41,13148,-0.0207133,553.2420470714569,-4.00653,0.96274343878
0.0,-7.42517552249,659450,0.0389404,50.0,0.0486773,41,13189,-0.0100292,554.9750275611877,-3.98493,0.959535360336
0.0,-6.8872620369,661500,0.0382756,50.0,0.102075,41,13230,-0.00846524,556.6773738861084,-3.99195,0.936561591923
0.0,-6.44846761203,663550,0.0341174,50.0,0.0553535,41,13271,-0.0247083,558.3980095386505,-4.03183,0.948008935899
0.0,-6.71346545266,665600,0.0540302,50.0,0.0961009,41,13312,-0.000622376,560.0928242206573,-4.00682,0.950560614467
0.0,-6.81456403255,667600,0.0415721,50.0,0.0663304,40,13352,-0.0109115,561.8274915218353,-3.99723,0.962986711413
0.0,-7.15735758616,669650,0.0432649,50.0,0.0582512,41,13393,-0.0139014,563.5456907749176,-4.01357,0.968922287226
0.0,-6.93707006294,671700,0.0456618,50.0,0.0540762,41,13434,-0.00239786,565.279883146286,-4.01406,0.967111296952
0.0,-7.21134768092,673750,0.0560299,50.0,0.0579221,41,13475,-0.0185705,566.9901134967804,-4.03114,0.966088209301
0.0,-7.24831783779,675800,0.0552778,50.0,0.0466502,41,13516,-0.0296806,568.7103111743927,-4.01937,0.957148510963
0.0,-6.88668678391,677850,0.0349255,50.0,0.0678129,41,13557,-0.0177379,570.4132900238037,-4.02969,0.941798169166
0.0,-6.83541475266,679900,0.0629693,50.0,0.0818128,41,13598,-0.00716365,572.1393358707428,-3.99065,0.948362659663
0.0,-6.68614377275,681950,0.029416,50.0,0.0657758,41,13639,-0.0125542,573.8669428825378,-4.00492,0.95555466041
0.0,-6.60845999164,684000,0.0505925,50.0,0.0549935,41,13680,-0.0158081,575.577152967453,-4.01163,0.947136927396
0.0,-6.56215622153,686050,0.0683729,50.0,0.0630444,41,13721,-0.0149966,577.3112862110138,-4.02846,0.940773893148
0.0,-7.09636563563,688100,0.0625887,50.0,0.0346031,41,13762,-0.0049302,579.0225114822388,-4.02429,0.978807399049
0.0,-7.20000470428,690150,0.0570508,50.0,0.0436015,41,13803,-0.0145318,580.7420856952667,-4.04108,0.963271584362
0.0,-6.99621041459,692200,0.0355976,50.0,0.0468192,41,13844,-0.014963,582.4526128768921,-4.03634,0.969345128164
0.0,-7.10920018381,694250,0.0296232,50.0,0.0509861,41,13885,-0.0122737,584.178968667984,-4.03332,0.968456722796
0.0,-7.17596899789,696300,0.048276,50.0,0.0576653,41,13926,-0.0122668,585.8742082118988,-4.04252,0.958611048758
0.0,-7.20649054775,698350,0.0398153,50.0,0.0585635,41,13967,-0.0236965,587.6157946586609,-4.02625,0.963903158903
0.0,-7.01717161292,700400,0.0343969,50.0,0.0666426,41,14008,-0.0190365,589.3044385910034,-4.03914,0.952555909753
0.0,-6.72752287431,702450,0.0416986,50.0,0.0684841,41,14049,-0.0158019,591.0339949131012,-4.03951,0.958687528968
0.0,-6.88333447969,704500,0.0637526,50.0,0.0509124,41,14090,-0.0154889,592.7415764331818,-4.03275,0.951953716576
0.0,-6.89085446521,706550,0.0890497,50.0,0.0905991,41,14131,0.0079543,594.4606578350067,-4.033,0.92291611433
0.0,-6.7618343137,708600,0.0532237,50.0,0.0660364,41,14172,-0.00910564,596.1713027954102,-4.02339,0.955998685211
0.0,-6.55841080497,710650,0.0715895,50.0,0.0726301,41,14213,-0.00406937,597.8981761932373,-4.03408,0.937667824328
0.0,-7.09746726374,712700,0.0931126,50.0,0.0394522,41,14254,0.00380228,599.6085596084595,-4.03135,0.9689920526
0.0,-7.17905923142,714750,0.0628777,50.0,0.0480464,41,14295,-0.00106866,601.3354318141937,-4.04248,0.961772367358
0.0,-7.339193056,716800,0.063246,50.0,0.0677649,41,14336,-0.0187478,603.0463786125183,-4.05402,0.954836301506
0.0,-7.62891384327,718800,0.0506367,50.0,0.0594599,40,14376,-0.0171338,604.7686190605164,-4.07064,0.97036148794
0.0,-7.05352363978,720850,0.0492502,50.0,0.0579255,41,14417,-0.0165048,606.5215175151825,-4.0708,0.94059401378
0.0,-6.65254550959,722900,0.0592414,50.0,0.0749189,41,14458,-0.0108651,608.2431094646454,-4.0784,0.918582707644
0.0,-6.66601485735,724950,0.0971254,50.0,0.0449223,41,14499,0.00178683,609.9703719615936,-4.05842,0.950729619712
0.0,-6.93318362007,727000,0.0707147,50.0,0.051459,41,14540,-0.0127867,611.6480736732483,-4.0599,0.964856766164
0.0,-7.00334442979,729050,0.0352231,50.0,0.0494127,41,14581,-0.0236514,613.3826284408569,-4.10377,0.942789230496
0.0,-6.64203334588,731100,0.0464317,50.0,0.0500828,41,14622,-0.0142466,615.1098711490631,-4.10313,0.969745269045
0.0,-6.73517776489,733150,0.0305743,50.0,0.0515489,41,14663,-0.0212429,616.8426876068115,-4.10629,0.956335224211
0.0,-6.84170822604,735200,0.0391043,50.0,0.0384609,41,14704,-0.0224613,618.5302991867065,-4.11478,0.966022837907
0.0,-6.62722596974,737250,0.0533765,50.0,0.044867,41,14745,0.000337322,620.2647957801819,-4.14263,0.964687250555
0.0,-6.88133237313,739300,0.0343813,50.0,0.060493,41,14786,-0.00825629,621.9614343643188,-4.13892,0.964382376522
0.0,-6.94581159244,741350,0.0636603,50.0,0.059892,41,14827,-0.012283,623.6867277622223,-4.16478,0.944291219115
0.0,-7.14326776136,743400,0.124807,50.0,0.0476976,41,14868,-0.0250697,625.389808177948,-4.19317,0.956485502422
0.0,-6.76660466677,745450,0.0458276,50.0,0.0748006,41,14909,-0.0107531,627.1240930557251,-4.19694,0.932082988322
0.0,-6.61577214736,747500,0.0459502,50.0,0.0691386,41,14950,-0.0058069,628.8196969032288,-4.20429,0.944608893245
0.0,-6.55708296361,749550,0.0503142,50.0,0.0523403,41,14991,-0.00868127,630.5544793605804,-4.20351,0.960210893303
0.0,-6.64989258127,751600,0.034063,50.0,0.0675766,41,15032,-0.0156343,632.2650158405304,-4.19267,0.953702837229
0.0,-6.61343425158,753650,0.0463822,50.0,0.0802601,41,15073,-0.00127742,633.9762995243073,-4.19267,0.954567849636
0.0,-6.49576537516,755700,0.0299701,50.0,0.0746429,41,15114,-0.0140024,635.7336666584015,-4.17755,0.942477520555
0.0,-6.88242584627,757750,0.0440904,50.0,0.0777388,41,15155,-0.0139427,637.4520916938782,-4.15783,0.960745118558
0.0,-7.30161271633,759800,0.0391898,50.0,0.0501122,41,15196,-0.015955,639.1708323955536,-4.15496,0.969349494204
0.0,-7.46482300868,761850,0.0420851,50.0,0.0359448,41,15237,-0.0204159,640.8820633888245,-4.15915,0.973427157849
0.0,-6.97098255835,763900,0.036782,50.0,0.0342344,41,15278,-0.0133202,642.6163423061371,-4.18173,0.971798719838
0.0,-7.01597555788,765950,0.0460626,50.0,0.0641325,41,15319,-0.0167756,644.3202650547028,-4.19481,0.966916147619
0.0,-7.03647685149,768000,0.0463159,50.0,0.0649642,41,15360,-0.0153225,646.061990737915,-4.20656,0.95932136476
0.0,-7.43167044146,770000,0.0596209,50.0,0.0560789,40,15400,-0.0197385,647.7648820877075,-4.21513,0.968754023314
0.0,-7.57706962299,772050,0.0518219,50.0,0.0503129,41,15441,-0.0101137,649.5023307800293,-4.1867,0.956727571785
0.0,-7.30577851516,774100,0.0533048,50.0,0.080115,41,15482,0.000570574,651.1949625015259,-4.17705,0.959005851299
0.0,-7.14025017777,776150,0.0404799,50.0,0.052079,41,15523,-0.025261,652.9224519729614,-4.16282,0.961738839746
0.0,-6.80305095284,778200,0.0684493,50.0,0.0814202,41,15564,0.00845989,654.6276164054871,-4.14562,0.943765997887
0.0,-6.56933100525,780250,0.0378023,50.0,0.0575683,41,15605,-0.0279569,656.3512432575226,-4.15504,0.963699758053
0.0,-6.64031547594,782300,0.0464275,50.0,0.0760345,41,15646,-0.00873651,658.0602025985718,-4.16267,0.951335318387
0.0,-6.59417788943,784350,0.0308892,50.0,0.0600203,41,15687,-0.0191523,659.7894644737244,-4.16371,0.964998334646
0.0,-7.04358986679,786400,0.033349,50.0,0.0692338,41,15728,-0.0106075,661.4988121986389,-4.16539,0.964513991028
0.0,-7.01226390126,788450,0.0334217,50.0,0.103407,41,15769,-0.00842666,663.2287366390228,-4.20357,0.931532949209
0.0,-6.63416647217,790500,0.0297644,50.0,0.0893928,41,15810,-0.0213841,664.9407982826233,-4.19972,0.955223929137
0.0,-6.99126999169,792550,0.0368583,50.0,0.0877703,41,15851,-0.0135334,666.6633474826813,-4.18875,0.967254854739
0.0,-7.23970938164,794600,0.0423071,50.0,0.0741824,41,15892,-0.00260658,668.3808648586273,-4.15837,0.964337918907
0.0,-7.50633483558,796650,0.044677,50.0,0.060556,41,15933,-0.0149583,670.1084403991699,-4.1912,0.97323394753
0.0,-7.14683023782,798700,0.0391436,50.0,0.0852576,41,15974,-0.00500572,671.8269734382629,-4.20999,0.940587885678
0.0,-6.77609791738,800750,0.04511,50.0,0.0761182,41,16015,0.0040674,673.5455830097198,-4.20111,0.961342353374
0.0,-7.30587392192,802800,0.0709964,50.0,0.0395294,41,16056,-0.00348727,675.2651062011719,-4.19651,0.976175017655
0.0,-7.40438782292,804850,0.0533915,50.0,0.0464659,41,16097,-0.0105038,676.9749791622162,-4.21084,0.963798362762
0.0,-7.33628718026,806900,0.0486838,50.0,0.0718132,41,16138,-0.00886557,678.7089397907257,-4.21962,0.948511023074
0.0,-7.15855385692,808950,0.060249,50.0,0.0628265,41,16179,-0.00180276,680.4134457111359,-4.26282,0.964772291481
0.0,-6.6272849066,811000,0.0479815,50.0,0.0738851,41,16220,-0.00590074,682.1394743919373,-4.2487,0.945492696017
0.0,-6.92557846596,813050,0.317518,50.0,0.0435506,41,16261,-0.000133432,683.826774597168,-4.24341,0.976182179525
0.0,-7.16853715052,815100,0.0578179,50.0,0.0818056,41,16302,-0.0291082,685.5523614883423,-4.243,0.936186492443
0.0,-7.32754069063,817150,0.0419977,50.0,0.092656,41,16343,-0.0116682,687.2576746940613,-4.27511,0.960381727666
0.0,-7.13919333038,819200,0.0481474,50.0,0.0936976,41,16384,-0.00933108,688.9872028827667,-4.29036,0.948034711182
0.0,-7.28312967271,821200,0.0971884,50.0,0.0724491,40,16424,-0.000512103,690.6780874729156,-4.28711,0.92774066329
0.0,-7.62516872368,823250,0.0645625,50.0,0.0677162,41,16465,-0.0143904,692.4278762340546,-4.30345,0.956000734121
0.0,-7.95799989952,825300,0.0565706,50.0,0.10954,41,16506,-0.00271809,694.1394972801208,-4.29853,0.951075650752
0.0,-7.82114949888,827350,0.0415004,50.0,0.0782717,41,16547,-0.0172091,695.8737630844116,-4.29582,0.952429182827
0.0,-7.37200324842,829400,0.0813914,50.0,0.0866645,41,16588,0.00733494,697.577258348465,-4.27476,0.93423589319
0.0,-7.34745394782,831450,0.0380205,50.0,0.095528,41,16629,-0.0228676,699.3270049095154,-4.30331,0.948679786175
0.0,-7.20480530301,833500,0.0709325,50.0,0.0715268,41,16670,-0.00624071,701.038250207901,-4.2834,0.933452151716
0.0,-7.26873732456,835550,0.0493098,50.0,0.0799212,41,16711,-0.0203015,702.7569496631622,-4.30476,0.949290473014
0.0,-7.17466594964,837600,0.0329279,50.0,0.0809502,41,16752,-0.0161861,704.491438627243,-4.31182,0.945798862725
0.0,-7.3624984023,839650,0.0618689,50.0,0.0864563,41,16793,-0.00197382,706.2105436325073,-4.32172,0.931327365339
0.0,-7.22300497954,841700,0.0549216,50.0,0.0924975,41,16834,-0.00558489,707.9209344387054,-4.29964,0.948861192912
0.0,-7.1911948413,843750,0.0396362,50.0,0.119289,41,16875,-0.0157283,709.6394655704498,-4.28249,0.931006789207
0.0,-7.27478378917,845800,0.0388294,50.0,0.0715755,41,16916,-0.0202706,711.3741979598999,-4.27595,0.96636229381
0.0,-7.27692525098,847850,0.0503155,50.0,0.0817842,41,16957,-0.00732013,713.0854530334473,-4.27492,0.970666650683
0.0,-7.40098557388,849900,0.0450469,50.0,0.132527,41,16998,-0.0120902,714.8133556842804,-4.26796,0.927233241498
0.0,-7.12887540701,851950,0.0407746,50.0,0.0938831,41,17039,-0.0128417,716.5185585021973,-4.27721,0.956269741058
0.0,-7.05870494583,854000,0.0673041,50.0,0.0836911,41,17080,0.00476259,718.2402474880219,-4.28944,0.946398548782
0.0,-7.2543812061,856050,0.0431068,50.0,0.0911582,41,17121,-0.00499303,719.9371032714844,-4.2699,0.958502024412
0.0,-7.20850975748,858100,0.0699513,50.0,0.0779802,41,17162,-0.00904467,721.6735236644745,-4.26242,0.948781691492
0.0,-7.13872451457,860150,0.041785,50.0,0.106562,41,17203,-0.00523526,723.3662757873535,-4.26117,0.941374912858
0.0,-7.33481509019,862200,0.0795267,50.0,0.104958,41,17244,0.00998668,725.0932669639587,-4.31184,0.950935382396
0.0,-7.2954765469,864250,0.0479927,50.0,0.101038,41,17285,-0.0050475,726.7841432094574,-4.30622,0.950329452753
0.0,-7.15625808981,866300,0.0384585,50.0,0.117793,41,17326,-0.0121642,728.5225677490234,-4.28921,0.948509830981
0.0,-6.86815536313,868350,0.0335845,50.0,0.0618599,41,17367,-0.0192134,730.2265121936798,-4.29678,0.963601496071
0.0,-7.34375182139,870400,0.0795951,50.0,0.105846,41,17408,-0.0126652,731.9547386169434,-4.29305,0.941339340061
0.0,-7.46974080424,872400,0.106802,50.0,0.0834706,40,17448,-0.0010035,733.6653053760529,-4.28878,0.941106647253
0.0,-7.4211882737,874450,0.0410124,50.0,0.0754975,41,17489,-0.0143042,735.3893194198608,-4.29615,0.963295191526
0.0,-7.11971534878,876500,0.0579476,50.0,0.088305,41,17530,0.0103888,737.1086299419403,-4.29516,0.946844257414
0.0,-6.83599886469,878550,0.0642902,50.0,0.0939423,41,17571,-0.00105232,738.8220303058624,-4.2729,0.927142418921
0.0,-6.83727514946,880600,0.0497787,50.0,0.1184,41,17612,-0.0133508,740.5463047027588,-4.25567,0.936616487801
0.0,-6.67402048236,882650,0.0395077,50.0,0.101409,41,17653,-0.0163373,742.2527887821198,-4.27857,0.937005005777
0.0,-7.11611513249,884700,0.0440282,50.0,0.0811413,41,17694,-0.0105706,743.9712736606598,-4.30071,0.955286756158
0.0,-7.02649931501,886750,0.0432286,50.0,0.101168,41,17735,-0.00116682,745.6776146888733,-4.28441,0.94219314307
0.0,-7.13297659382,888800,0.0366455,50.0,0.0662781,41,17776,-0.0197159,747.3975346088409,-4.3035,0.964579485357
0.0,-7.2416907464,890850,0.099054,50.0,0.0979737,41,17817,0.0301172,749.1089367866516,-4.32053,0.950929094106
0.0,-7.49386950961,892900,0.0471695,50.0,0.0878716,41,17858,-0.00866394,750.8310258388519,-4.31744,0.959510531276
0.0,-7.41074939192,894950,0.0597468,50.0,0.0959726,41,17899,-0.0019006,752.5389423370361,-4.30855,0.953686010092
0.0,-7.23654325674,897000,0.0511882,50.0,0.110077,41,17940,0.0119731,754.2798871994019,-4.29928,0.938209164888
0.0,-7.40120647824,899050,0.056053,50.0,0.113492,41,17981,0.00338508,755.9901494979858,-4.31547,0.950183413923
