loss_ent,EpisodesSoFar,TimeElapsed,EpThisIter,loss_vf_loss,ev_tdlam_before,loss_kl,EpLenMean,loss_pol_surr,EpRewMean,TimestepsSoFar,loss_pol_entpen
3.85998,2035,462.2645652294159,2,827.104,0.75610679388,0.0358264,738.4,-0.0437909,3077.16893996,462208,0.0
3.85223,2039,464.2950122356415,4,131.444,0.957759764045,0.0413294,732.26,-0.061727,3056.9223923,464587,0.0
3.84075,2042,466.32795310020447,3,771.888,0.830013975501,0.0401751,732.94,-0.0460878,3064.72801205,466840,0.0
3.82088,2044,468.3439803123474,2,522.432,0.528424948454,0.0411763,742.33,-0.0392145,3109.46808755,468840,0.0
3.83474,2047,470.3819282054901,3,81.9521,0.942437808961,0.0450899,731.03,-0.060338,3058.13080283,470684,0.0
3.84019,2050,472.4285650253296,3,90.6036,0.979447385296,0.0336151,729.27,-0.0603158,3057.0108756,472674,0.0
3.81515,2053,474.46004271507263,3,774.318,0.823242649436,0.0543908,726.8,-0.0523583,3046.1771151,474846,0.0
3.81285,2055,476.4759542942047,2,787.341,0.781529381871,0.0374073,736.64,-0.0281018,3094.18004516,476813,0.0
3.76441,2058,478.50701570510864,3,78.4807,0.966271683574,0.0427401,733.6,-0.0668883,3087.03159803,478865,0.0
3.75863,2062,480.53866243362427,4,646.015,0.887642495334,0.0296127,724.83,-0.0413313,3051.43178263,481276,0.0
3.75043,2064,482.6008176803589,2,717.006,0.794871464372,0.0267549,728.11,-0.0458124,3077.63958305,482742,0.0
3.73932,2067,484.6348295211792,3,648.903,0.838197425008,0.034063,739.58,-0.0571483,3133.48304612,485195,0.0
3.70474,2069,486.65626645088196,2,83.3788,0.973864058033,0.0374442,742.54,-0.0655606,3149.01064769,486849,0.0
3.71414,2074,488.6950783729553,5,86.0245,0.969645297155,0.0392103,738.62,-0.0671295,3133.76883376,489450,0.0
3.70142,2076,490.7260410785675,2,56.9223,0.983062747866,0.0363899,742.9,-0.0650515,3156.49067913,491214,0.0
3.73074,2078,492.7410340309143,2,114.124,0.951174750924,0.031842,746.06,-0.0597813,3172.81183864,493085,0.0
3.68231,2081,494.7730369567871,3,201.442,0.907888166606,0.0322093,750.32,-0.0588439,3190.86060565,495520,0.0
3.65228,2084,496.80420875549316,3,130.094,0.960898764431,0.0407486,746.7,-0.0715725,3178.77904328,497378,0.0
3.63723,2088,498.85082030296326,4,853.563,0.89904473722,0.0283626,740.81,-0.0412141,3156.5479187,499646,0.0
3.61458,2091,500.881715297699,3,73.0811,0.974023055285,0.0316379,734.34,-0.0655679,3131.89468894,501489,0.0
3.60109,2093,502.9137089252472,2,89.8906,0.935594409704,0.0326721,735.66,-0.0625317,3140.20394144,502820,0.0
3.61353,2097,504.93150448799133,4,184.564,0.896116346121,0.0302901,728.52,-0.0505874,3109.02955832,505598,0.0
3.58633,2100,506.95397329330444,3,146.169,0.913386687636,0.0415783,731.05,-0.0710041,3123.53276243,507462,0.0
3.56808,2102,508.97545409202576,2,502.504,0.83811584115,0.0300494,732.04,-0.048799,3130.90836314,509027,0.0
3.58515,2106,511.00745034217834,4,177.564,0.957111883909,0.038267,730.19,-0.0646813,3130.91135621,511724,0.0
3.56392,2109,513.0406475067139,3,444.786,0.778977870941,0.031757,725.46,-0.0491475,3113.42574568,513640,0.0
3.56,2111,515.0626294612885,2,179.156,0.888746738434,0.0382428,724.44,-0.0638078,3112.33110718,515249,0.0
3.51913,2114,517.101087808609,3,204.569,0.908678852022,0.0371555,725.05,-0.0716967,3116.92718499,517772,0.0
3.51273,2116,519.1476349830627,2,989.272,0.756813034415,0.0265656,728.74,-0.0479774,3134.2236297,519412,0.0
3.53197,2119,521.1798803806305,3,849.742,0.792078480124,0.0478224,721.45,-0.0471795,3106.69970686,521683,0.0
3.49018,2121,523.1942486763,2,129.17,0.937330104411,0.0302,720.65,-0.0667929,3103.48767088,523427,0.0
3.44869,2124,525.2266681194305,3,948.094,0.683216363192,0.030855,724.33,-0.053291,3120.77219831,526073,0.0
3.4375,2126,527.2616515159607,2,272.045,0.870911762118,0.0311999,728.94,-0.0540782,3142.83266741,527872,0.0
3.37633,2129,529.2722656726837,3,444.417,0.851673677564,0.0297265,728.39,-0.0474618,3142.24745698,529874,0.0
3.35575,2132,531.3349015712738,3,956.793,0.702832609415,0.0391932,725.25,-0.0577592,3128.92738639,531978,0.0
3.34158,2136,533.3550345897675,4,799.087,0.842652574182,0.0399128,710.65,-0.0531799,3062.93703974,534098,0.0
3.35941,2138,535.3973679542542,2,599.005,0.767039701343,0.105144,716.06,-0.0481353,3086.58851866,535687,0.0
3.34,2140,537.4286003112793,2,1490.0,0.573846310377,0.0369609,724.48,-0.0493959,3128.39781293,537687,0.0
3.31423,2144,539.4599487781525,4,86.6788,0.957090508193,0.0447788,714.88,-0.069716,3085.18655889,540328,0.0
3.32118,2148,541.4913897514343,4,205.094,0.913173861802,0.0399451,710.86,-0.0522719,3069.39892435,542551,0.0
3.31392,2151,543.5071744918823,3,85.7612,0.927570670843,0.0626981,708.54,-0.0550081,3061.79115888,544528,0.0
3.27329,2153,545.5541214942932,2,340.677,0.798190489411,0.0324407,716.64,-0.0623087,3094.31974109,546510,0.0
3.2565,2156,547.5698890686035,3,795.827,0.713122338057,0.0278556,715.51,-0.0551863,3084.16365981,548841,0.0
3.18369,2158,549.601197719574,2,220.208,0.813098952174,0.0388667,715.77,-0.0580398,3086.36351461,550442,0.0
3.17684,2161,551.6171815395355,3,309.111,0.823447465897,0.0385695,720.04,-0.0587807,3107.44330562,552812,0.0
3.16567,2163,553.6475448608398,2,862.417,0.774277582765,0.0474717,723.46,-0.0431407,3123.10781724,554622,0.0
3.1457,2166,555.6632385253906,3,112.504,0.943720508367,0.0451737,718.16,-0.0724188,3100.27082451,556318,0.0
3.14049,2168,557.6945350170135,2,504.778,0.651609152555,0.0275139,722.15,-0.04488,3114.20892276,558318,0.0
3.1468,2171,559.7258896827698,3,1208.28,0.713826835155,0.0393275,726.69,-0.0377781,3135.26284296,560777,0.0
3.13858,2173,561.757271528244,2,276.076,0.864097684622,0.0445348,733.87,-0.0728075,3169.80593665,562313,0.0
3.13565,2176,563.7885971069336,3,872.229,0.752573385835,0.0433564,735.95,-0.0622374,3177.07269137,564809,0.0
3.11363,2178,565.8349738121033,2,1337.54,0.429213523865,0.0355359,737.24,-0.0336518,3176.43825691,566809,0.0
3.07137,2180,567.8818275928497,2,934.781,0.307539582253,0.0360444,738.98,-0.0424171,3187.12541499,568809,0.0
3.11124,2183,569.8986847400665,3,113.4,0.923542670906,0.0410616,743.31,-0.0726992,3205.8236317,571250,0.0
3.09278,2185,571.9290742874146,2,482.028,0.569166630507,0.0247855,755.24,-0.0440457,3261.8914258,573250,0.0
3.11884,2188,573.9962627887726,3,135.269,0.942782819271,0.0387602,752.3,-0.0652947,3247.65819099,574876,0.0
3.08919,2191,576.0371198654175,3,847.426,0.800303012133,0.0411684,756.63,-0.0555269,3266.60331721,577152,0.0
3.07545,2194,578.0696430206299,3,151.397,0.936825871468,0.0522119,755.7,-0.0653202,3259.1681715,579390,0.0
3.11089,2196,580.1253106594086,2,1209.04,0.308416604996,0.032168,761.05,-0.0448586,3282.01721536,581390,0.0
3.05629,2198,582.1630275249481,2,221.275,0.755090326071,0.0498249,769.22,-0.0727589,3321.47771402,583165,0.0
3.04784,2201,584.1805062294006,3,127.546,0.948970258236,0.0368635,769.67,-0.0643152,3322.73212885,584994,0.0
3.03189,2205,586.209981918335,4,826.924,0.858134612441,0.0452016,765.42,-0.0469655,3303.97750482,587762,0.0
3.01991,2207,588.2422125339508,2,767.455,0.746847569942,0.0494551,773.28,-0.040397,3338.64342166,589667,0.0
3.01139,2209,590.3044879436493,2,119.998,0.805508509278,0.039675,773.44,-0.0438176,3340.10603195,590984,0.0
3.07751,2212,592.337564945221,3,840.694,0.71311751008,0.0525068,775.13,-0.0589844,3345.60991277,593762,0.0
3.05,2214,594.3550198078156,2,528.638,0.769312918186,0.0269904,774.91,-0.040964,3345.33554292,595263,0.0
3.03992,2216,596.3817827701569,2,1192.91,0.402307569981,0.0353064,778.51,-0.0410352,3361.4895998,597263,0.0
3.04701,2218,598.4041786193848,2,167.648,0.741604030132,0.231235,785.8,-0.0538645,3396.65193289,599263,0.0
3.05058,2221,600.4377217292786,3,1343.33,0.670693874359,0.0361382,781.21,-0.0406866,3376.46368315,601548,0.0
3.04336,2224,602.4765198230743,3,1433.34,0.650926858187,0.0395093,779.25,-0.0436094,3369.85943576,603998,0.0
3.05427,2226,604.5231699943542,2,676.958,0.743372619152,0.0576135,778.69,-0.0382701,3367.29133358,605741,0.0
3.06231,2228,606.5538170337677,2,189.194,0.849791094661,0.0565668,787.47,-0.0625897,3410.17596582,607621,0.0
3.04908,2231,608.600686788559,3,522.001,0.875590413809,0.0317713,787.64,-0.0461809,3409.14635917,610082,0.0
3.0199,2233,610.6321113109589,2,78.9415,0.91647862643,0.0517639,787.12,-0.0737292,3413.1077092,611690,0.0
3.0224,2238,612.6509621143341,5,206.889,0.893581874669,0.0401304,783.33,-0.0684253,3401.73634889,614020,0.0
2.97803,2240,614.6858949661255,2,59.0349,0.976478205994,0.0425272,779.98,-0.0632615,3390.30049754,615685,0.0
2.9728,2244,616.7025933265686,4,1586.46,0.749959230423,0.0375846,780.9,-0.0582383,3400.40525646,618418,0.0
2.9477,2246,618.7339358329773,2,408.421,0.8454567343,0.0319808,789.42,-0.0436818,3438.37565105,620103,0.0
2.92024,2249,620.765459060669,3,713.562,0.870709002018,0.0411525,792.37,-0.0481617,3452.72170767,622341,0.0
2.88395,2252,622.7968492507935,3,100.605,0.963375747204,0.0447765,786.11,-0.0714422,3426.46466622,624121,0.0
2.86784,2255,624.8356795310974,3,734.933,0.85814383626,0.031839,777.08,-0.0490298,3390.20559159,625767,0.0
2.85145,2258,626.8853046894073,3,848.959,0.757799372077,0.0407705,782.41,-0.0487827,3420.47613875,628683,0.0
2.82388,2261,628.9220762252808,3,438.158,0.841322481632,0.0570953,779.1,-0.0586438,3403.48859195,630722,0.0
2.80858,2264,630.9450640678406,3,156.11,0.936484187841,0.0390644,775.49,-0.0758261,3385.48070682,632614,0.0
2.80224,2266,632.979264497757,2,158.728,0.912213355303,0.0360692,780.97,-0.0649401,3414.47708201,634415,0.0
2.77313,2270,635.0000426769257,4,280.619,0.869098797441,0.0622768,759.16,-0.0734751,3320.96672112,636234,0.0
2.77107,2273,637.0381681919098,3,810.483,0.816883534193,0.0505412,760.26,-0.0576277,3323.496521,638339,0.0
2.7437,2276,639.0648601055145,3,835.238,0.783569917083,0.0461962,756.8,-0.0501851,3309.51653607,640489,0.0
2.79809,2279,641.0851414203644,3,904.267,0.844722956419,0.0420735,750.15,-0.0435325,3284.26005438,642824,0.0
2.78745,2282,643.1323363780975,3,370.01,0.876679845154,0.0438579,744.2,-0.0553528,3258.87585258,644818,0.0
2.74313,2285,645.1482424736023,3,917.596,0.837207555771,0.0458917,732.1,-0.0458278,3205.11365003,646460,0.0
2.72358,2288,647.1794729232788,3,1442.32,0.706536650658,0.0340174,742.15,-0.0458207,3254.68092429,649091,0.0
2.70636,2290,649.2097661495209,2,835.139,0.800289183855,0.0334931,739.68,-0.0433517,3242.85560265,650749,0.0
2.67501,2292,651.2254769802094,2,454.16,0.629021376371,0.0284212,749.95,-0.0465939,3294.78551105,652749,0.0
2.69823,2294,653.2642529010773,2,1570.85,0.41663402319,0.0436251,753.59,-0.0410263,3313.7369235,654749,0.0
2.69219,2298,655.2954428195953,4,853.472,0.850427851081,0.049559,741.35,-0.0516943,3261.07266945,657300,0.0
2.68584,2300,657.3121998310089,2,538.039,0.802917271852,0.0400302,741.32,-0.0430471,3258.45482473,658796,0.0
2.63517,2303,659.3587589263916,3,301.379,0.859884724021,0.062107,748.6,-0.0693027,3295.03005547,661406,0.0
2.59476,2305,661.404678106308,2,855.615,0.790439784527,0.0632575,754.57,-0.0342697,3322.11569294,663219,0.0
2.57123,2307,663.4201321601868,2,328.5,0.836616486311,0.0437764,751.05,-0.0350732,3307.47684799,664772,0.0
2.57082,2310,665.4447937011719,3,953.954,0.752568364143,0.0454395,753.55,-0.0498736,3320.28924793,667272,0.0
2.52476,2313,667.4827830791473,3,185.842,0.931378610432,0.0505665,745.56,-0.0693268,3287.17531581,668819,0.0
2.4884,2316,669.5149810314178,3,863.077,0.856121405959,0.033893,738.95,-0.0444502,3257.89509313,671158,0.0
2.4498,2320,671.5461664199829,4,318.637,0.867562875152,0.0544844,722.66,-0.0701044,3183.77459747,673529,0.0
2.46734,2322,673.5621485710144,2,1238.18,0.481542408466,0.029767,729.81,-0.0330091,3217.91490631,675529,0.0
2.47353,2324,675.5931689739227,2,168.707,0.824888810515,0.0349594,735.31,-0.0525984,3244.53288651,677529,0.0
2.46525,2327,677.6228153705597,3,431.645,0.871882468462,0.0580857,727.09,-0.0477475,3207.01741024,679450,0.0
2.43335,2330,679.6557998657227,3,167.878,0.927940383554,0.0581207,722.5,-0.0798706,3185.88732646,681332,0.0
2.38507,2333,681.6706938743591,3,789.794,0.858525678515,0.0435622,722.75,-0.05489,3188.27756079,683965,0.0
2.39037,2336,683.6870224475861,3,157.225,0.95287746191,0.0568523,732.05,-0.0753356,3232.76942292,686068,0.0
2.3554,2338,685.718022108078,2,83.7327,0.899069622159,0.0431879,739.2,-0.0522808,3264.20720051,687940,0.0
2.31824,2341,687.7344055175781,3,111.91,0.95805406943,0.0442905,731.78,-0.070063,3225.63873578,689863,0.0
2.29941,2343,689.7868320941925,2,620.513,0.854056805372,0.0429683,730.6,-0.04729,3211.72857624,691406,0.0
2.2686,2346,691.8349609375,3,392.686,0.897923819721,0.0279798,736.97,-0.0514126,3240.88078423,693800,0.0
2.21711,2349,693.8918681144714,3,121.825,0.947275031358,0.0497057,738.53,-0.0673859,3243.95875948,696194,0.0
2.20652,2352,695.9294493198395,3,578.356,0.808605656028,0.0466835,739.89,-0.0451258,3250.97170614,698110,0.0
2.14919,2355,697.9630856513977,3,158.528,0.940861377865,0.0578309,738.71,-0.0775158,3242.61813413,699638,0.0
2.14022,2357,699.9826204776764,2,1287.96,0.40784496069,0.034755,739.55,-0.0476159,3242.58839315,701638,0.0
2.11714,2361,702.0157961845398,4,623.333,0.861462563276,0.0480211,737.41,-0.0538723,3230.50098951,704463,0.0
2.09884,2363,704.0544722080231,2,701.658,0.727549254894,0.0642365,739.8,-0.0403845,3238.97237555,706107,0.0
2.09311,2365,706.0884273052216,2,712.647,0.804053649306,0.379307,741.64,-0.00557248,3246.90772367,707778,0.0
2.05491,2368,708.123462677002,3,805.638,0.798155590892,0.236814,744.61,-0.0395328,3257.8051805,710075,0.0
2.05448,2370,710.1398859024048,2,750.693,0.80001604557,0.0308089,757.5,-0.0380127,3317.03763494,711984,0.0
2.05077,2373,712.179425239563,3,800.096,0.858413144946,0.0357756,763.7,-0.0418901,3348.15691631,714709,0.0
2.01249,2376,714.2104134559631,3,722.608,0.851847752929,0.0320507,761.42,-0.0467483,3336.17239465,716631,0.0
2.00359,2378,716.2417593002319,2,797.464,0.456549823284,0.0822971,768.07,-0.0356042,3367.01641545,718631,0.0
1.96321,2381,718.2728641033173,3,846.289,0.793697908521,0.0910268,759.45,-0.0449968,3324.90210429,720594,0.0
1.94698,2384,720.2882335186005,3,484.737,0.728815495968,0.0569848,767.72,-0.059576,3361.20111411,722683,0.0
1.94,2386,722.3350942134857,2,896.894,0.531921178102,0.0429586,772.23,-0.0553273,3379.90416599,724683,0.0
1.9191,2389,724.3683993816376,3,102.974,0.945106405765,0.0554125,770.7,-0.0705238,3369.46227792,726819,0.0
1.9236,2391,726.4075372219086,2,1001.34,0.436134397984,0.0672491,770.7,-0.0322753,3365.56596847,728819,0.0
1.91251,2394,728.4286267757416,3,665.978,0.806027770042,0.0434766,762.4,-0.0509563,3323.96868109,730989,0.0
1.91242,2396,730.4606456756592,2,144.566,0.78825981915,0.0512993,769.87,-0.0655083,3356.07956679,732518,0.0
1.89062,2399,732.4949009418488,3,722.419,0.825356155634,0.041945,767.78,-0.0445721,3344.59761869,735078,0.0
1.88081,2401,734.5153117179871,2,800.628,0.741474568844,0.0455523,771.34,-0.0493995,3362.51840265,736930,0.0
1.82832,2403,736.5624947547913,2,794.559,0.579316139221,0.0365869,775.24,-0.0383573,3379.41175954,738930,0.0
1.81831,2405,738.5850768089294,2,355.788,0.818846493959,0.0478126,772.96,-0.0343837,3368.48159324,740515,0.0
1.7964,2408,740.6168060302734,3,850.792,0.845091596246,0.0441961,773.85,-0.0496574,3363.02436166,743157,0.0
1.81974,2410,742.6633522510529,2,834.041,0.802897691727,0.0363171,778.85,-0.0408245,3384.40832214,745157,0.0
1.79666,2412,744.6943988800049,2,1120.26,0.470391154289,0.0653372,788.55,-0.0440069,3429.19453218,747157,0.0
1.79004,2414,746.7186276912689,2,1184.77,0.398590445518,0.152409,794.26,-0.038634,3451.57454035,749157,0.0
1.78037,2416,748.7500336170197,2,568.942,0.77556553483,0.0570509,799.38,-0.056017,3477.70197336,751096,0.0
1.7455,2418,750.7809519767761,2,811.898,0.765389308333,0.749139,810.84,-0.0246705,3531.86728431,753067,0.0
1.72435,2420,752.7966477870941,2,59.7614,0.955131798983,0.0530346,813.75,-0.065756,3546.93477881,754904,0.0
1.74512,2422,754.8351430892944,2,1269.9,0.510133355856,0.0281205,813.75,-0.0351344,3546.44057637,756904,0.0
1.74987,2424,756.8833076953888,2,1007.17,0.344780862331,0.0333311,813.75,-0.0448982,3546.85566869,758904,0.0
1.72091,2426,758.9132344722748,2,524.369,0.767468973994,0.0319734,824.39,-0.0523088,3598.39492529,760889,0.0
1.6889,2429,760.928689956665,3,759.256,0.833950698376,0.0416493,829.39,-0.0460601,3621.21921283,763603,0.0
1.67307,2432,762.9608550071716,3,737.997,0.841436371207,0.0481265,822.58,-0.0510713,3589.1255932,765471,0.0
1.71461,2434,765.0093426704407,2,1191.54,0.541926294565,0.0734103,825.28,-0.0385255,3592.75547334,767471,0.0
1.70188,2436,767.0466935634613,2,996.31,0.442302942276,0.0494726,834.03,-0.0457591,3632.45436229,769471,0.0
1.6875,2438,769.0936424732208,2,1288.07,0.498794436455,0.0482137,835.31,-0.0450847,3639.97598904,771471,0.0
1.67059,2440,771.1093060970306,2,1235.77,0.376759290695,0.0372126,846.08,-0.0484634,3687.46652966,773471,0.0
1.66127,2443,773.1408069133759,3,1166.68,0.56644821167,0.0449787,845.72,-0.0466003,3692.37584126,775978,0.0
1.65205,2445,775.1794826984406,2,788.322,0.742958635092,0.0537274,845.32,-0.0494264,3691.84612338,777637,0.0
1.60869,2447,777.2107138633728,2,290.12,0.806268453598,0.0379999,849.99,-0.0468826,3715.43713402,779525,0.0
1.60953,2449,779.2410650253296,2,1184.13,0.429609656334,0.0639651,853.31,-0.0482563,3732.12110223,781525,0.0
1.61498,2452,781.2567882537842,3,1329.19,0.688988119364,0.0479795,859.29,-0.0521601,3758.38933558,784039,0.0
1.61129,2455,783.288120508194,3,608.374,0.881105422974,0.0432022,863.43,-0.0514356,3779.62728625,785981,0.0
1.5966,2457,785.3351757526398,2,684.471,0.816501781344,0.159888,862.28,-0.0309917,3775.81919282,787866,0.0
1.62159,2459,787.3508632183075,2,1380.09,0.471166431904,0.0489013,867.59,-0.0379676,3803.82730769,789866,0.0
1.58456,2462,789.3675277233124,3,677.667,0.822551414371,0.0369235,870.46,-0.0553421,3821.01759509,792509,0.0
1.56259,2464,791.3978836536407,2,85.0668,0.94043597579,0.0559182,871.97,-0.0718887,3829.21929422,793975,0.0
1.55179,2466,793.42919921875,2,1075.53,0.497534930706,0.0363343,872.25,-0.0387644,3830.13765004,795975,0.0
1.56174,2469,795.4607095718384,3,1271.67,0.728979855776,0.0452877,876.77,-0.0491821,3852.00226552,798661,0.0
1.57652,2471,797.5131151676178,2,1213.22,0.554820030928,0.038636,877.59,-0.0456548,3858.17213742,800661,0.0
1.52512,2473,799.5228877067566,2,1044.1,0.482155799866,0.081455,879.52,-0.0366234,3867.01279421,802661,0.0
1.52287,2475,801.5541300773621,2,1259.74,0.469977319241,0.0524199,882.71,-0.0458242,3885.28353796,804661,0.0
1.49799,2477,803.5880405902863,2,1126.11,0.374548852444,0.0623108,890.3,-0.0478841,3918.8580585,806661,0.0
1.44558,2480,805.6250302791595,3,784.651,0.601390630007,0.0670361,883.57,-0.069581,3881.83797691,808882,0.0
1.42306,2482,807.6635820865631,2,1368.06,0.325069010258,0.04431,898.39,-0.0433608,3952.69350666,810882,0.0
1.37483,2484,809.7110960483551,2,1018.5,0.452656984329,0.0432456,901.99,-0.0505931,3963.4685931,812882,0.0
1.36926,2486,811.7561995983124,2,1179.62,0.399428129196,0.0654968,901.99,-0.0402454,3965.96332334,814882,0.0
1.37333,2488,813.8042027950287,2,531.465,0.817841202021,0.0544069,900.13,-0.0545066,3959.84208352,816239,0.0
1.38084,2491,815.8198943138123,3,1277.74,0.688927590847,0.0404184,901.19,-0.0530716,3962.53050477,818938,0.0
1.37574,2493,817.8540298938751,2,790.077,0.752552181482,0.0618324,909.49,-0.0482461,4000.16323706,820938,0.0
1.38609,2495,819.8743584156036,2,241.815,0.860477879643,0.0616388,913.45,-0.060884,4021.50176108,822863,0.0
1.36847,2498,821.9296493530273,3,135.111,0.919500909746,0.0607113,902.88,-0.0665779,3970.89584795,824736,0.0
1.32419,2501,823.9632451534271,3,211.218,0.888251140714,0.0539522,904.31,-0.0751776,3971.59876929,827361,0.0
1.31164,2503,825.9825780391693,2,129.698,0.92729152739,0.0679464,898.47,-0.0730783,3942.8620718,828777,0.0
1.28497,2506,828.0151550769806,3,267.896,0.910692594945,0.0626928,899.29,-0.0745303,3950.51035575,831444,0.0
1.22435,2508,830.0305650234222,2,68.8965,0.965717036277,0.046887,897.93,-0.0626828,3950.23816432,832950,0.0
1.20047,2512,832.0625655651093,4,180.595,0.880318552256,0.0544252,884.16,-0.0785321,3891.23257104,835573,0.0
1.19256,2514,834.0856170654297,2,1339.08,0.548850148916,0.0418497,884.16,-0.0465428,3895.76529377,837573,0.0
1.17867,2516,836.1036310195923,2,876.255,0.687118947506,0.0451488,883.5,-0.0505228,3893.03256055,839446,0.0
1.20102,2518,838.1406123638153,2,134.441,0.934637211263,0.070456,879.44,-0.0757357,3871.15030484,841011,0.0
1.17903,2521,840.1949937343597,3,709.366,0.802996858954,0.0574041,870.65,-0.0530172,3827.43954507,842969,0.0
1.16354,2524,842.210373878479,3,521.657,0.797259882092,0.0585974,865.48,-0.0579767,3808.20497852,845452,0.0
1.15978,2527,844.2417607307434,3,857.773,0.888043388724,0.250159,855.91,-0.0240785,3757.62136065,847480,0.0
1.14799,2530,846.2653911113739,3,323.892,0.851990818977,0.040802,853.12,-0.0537069,3745.47465048,849915,0.0
1.14228,2533,848.2810759544373,3,200.309,0.885869659483,0.0642813,847.91,-0.0763399,3727.77565838,851262,0.0
1.15006,2535,850.3124611377716,2,576.239,0.803151279688,0.0573741,845.51,-0.0519627,3716.62638788,853022,0.0
1.1269,2538,852.3378241062164,3,987.577,0.608710229397,0.0389258,842.54,-0.054282,3700.69503324,855725,0.0
1.10901,2540,854.3748321533203,2,592.998,0.57345071435,0.232183,839.92,-0.0500805,3691.02526521,857463,0.0
1.10079,2544,856.3906300067902,4,968.429,0.764376506209,0.0618956,830.41,-0.0622084,3642.1705883,860019,0.0
1.11505,2546,858.4139378070831,2,767.951,0.757438108325,0.0600916,830.99,-0.0436869,3646.45808984,861624,0.0
1.08825,2551,860.4468595981598,5,220.746,0.939156048,0.0588284,808.93,-0.0679943,3539.97112587,863932,0.0
1.0623,2554,862.484215259552,3,176.342,0.891805887222,0.0788533,808.21,-0.065966,3540.4563695,865802,0.0
1.04438,2557,864.5156514644623,3,159.372,0.923758998513,0.0602213,795.18,-0.076017,3475.42230292,867384,0.0
1.01856,2560,866.538743019104,3,805.585,0.808839052916,0.0488769,789.16,-0.0497693,3444.20316754,869726,0.0
1.04404,2563,868.5785188674927,3,175.481,0.919231384993,0.0722758,784.38,-0.0753283,3422.60505656,871638,0.0
1.03238,2566,870.6005520820618,3,1310.76,0.565425008535,0.0479015,784.92,-0.0513697,3422.91300113,874467,0.0
1.05799,2569,872.6325957775116,3,820.302,0.828068673611,0.148029,775.37,-0.0349284,3378.57725835,876198,0.0
1.05193,2572,874.6874635219574,3,342.39,0.784421384335,0.0497989,767.65,-0.062713,3338.67986343,878426,0.0
1.04193,2574,876.7108023166656,2,583.038,0.746758073568,0.0779943,764.94,-0.0511642,3324.00836494,880155,0.0
1.03518,2576,878.7441833019257,2,1345.15,0.604168593884,0.0569676,764.94,-0.0485702,3318.58518747,882155,0.0
1.01991,2578,880.7650077342987,2,1181.21,0.509397774935,0.0483281,769.09,-0.0495151,3338.13392571,884155,0.0
0.993589,2581,882.7921245098114,3,667.685,0.84544737637,0.0568868,763.28,-0.0453549,3316.45080291,886210,0.0
0.987311,2583,884.8045327663422,2,518.605,0.770253092051,0.0472044,760.94,-0.0596129,3311.40590276,887976,0.0
0.950918,2586,886.8544025421143,3,139.481,0.903167366982,0.0468152,755.71,-0.0737141,3286.91590877,890453,0.0
0.954014,2589,888.8776030540466,3,769.402,0.851020872593,0.0999863,754.76,-0.0327383,3284.80511544,892715,0.0
0.955404,2591,890.9183547496796,2,400.868,0.757726356387,0.0516341,757.77,-0.0592112,3298.83026382,894715,0.0
0.952366,2594,892.9370422363281,3,914.205,0.7974819839,0.0481255,750.12,-0.0549013,3265.17441696,896950,0.0
0.913437,2597,894.9830906391144,3,703.253,0.819532752037,0.0517381,747.08,-0.0526976,3248.64881826,898883,0.0
0.887575,2599,897.0312530994415,2,490.023,0.75249619782,0.0518482,748.09,-0.0552481,3256.68630156,900545,0.0
0.913948,2602,899.0554966926575,3,168.252,0.940288558602,0.0898661,751.62,-0.0754405,3276.06115514,903143,0.0
0.913998,2604,901.094348192215,2,444.335,0.776530995965,0.0523367,750.37,-0.0517798,3270.46234131,904814,0.0
0.916984,2607,903.1166315078735,3,483.449,0.801218226552,0.0435605,746.79,-0.0564437,3252.77233166,906687,0.0
0.87946,2609,905.1301724910736,2,820.932,0.692179709673,0.0898432,746.62,-0.0467858,3251.41851741,908584,0.0
0.852683,2612,907.1638069152832,3,1293.91,0.630921453238,0.0584535,756.24,-0.0546089,3292.17200169,911197,0.0
0.837257,2615,909.1949377059937,3,173.991,0.911603219807,0.0674171,745.75,-0.0792344,3240.23194569,913148,0.0
0.800992,2617,911.2262654304504,2,819.501,0.768563941121,0.0453748,749.25,-0.0554576,3251.4032326,915131,0.0
0.787119,2620,913.2606816291809,3,488.423,0.837743252516,0.0527411,750.9,-0.0511945,3260.69984957,917430,0.0
0.791216,2622,915.2967839241028,2,756.635,0.75168325007,0.0484152,750.89,-0.0552991,3255.68581394,919058,0.0
0.7715,2625,917.3122539520264,3,827.84,0.856411367655,0.0481068,752.34,-0.0597313,3251.3906367,921065,0.0
0.763393,2627,919.343275308609,2,1213.51,0.638674259186,0.0695098,755.85,-0.0591204,3263.41399197,923065,0.0
0.773699,2630,921.3914678096771,3,814.17,0.835114359856,0.0515365,753.65,-0.0543738,3246.56367842,925280,0.0
0.763086,2633,923.4291787147522,3,184.022,0.869143113494,0.0580447,763.7,-0.0589326,3288.92955211,927632,0.0
0.753471,2635,925.4605796337128,2,902.575,0.481245815754,0.0558975,766.1,-0.0430795,3302.26122555,929632,0.0
0.757584,2637,927.4762859344482,2,550.88,0.764173999429,0.0807023,762.99,-0.0486008,3288.85670002,931024,0.0
0.751653,2639,929.5107338428497,2,1085.41,0.478333771229,0.043728,765.61,-0.0445632,3300.02184169,933024,0.0
0.761772,2642,931.5310559272766,3,1525.53,0.68370744586,0.0600855,766.04,-0.0432911,3300.25717372,935880,0.0
