EpRewMean,EpisodesSoFar,EpThisIter,loss_ent,loss_vf_loss,EpLenMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_kl,TimestepsSoFar,loss_pol_entpen
-6.83774511471,9052,41,-3.66486,0.0548525,50.0,0.941461842507,-0.0142413,386.1833915710449,0.0374576,452600,0.0
-6.88297768566,9093,41,-3.67117,0.0601176,50.0,0.959533393383,-0.0239438,387.91350269317627,0.0309931,454650,0.0
-6.93019561006,9134,41,-3.66862,0.0517424,50.0,0.92810921371,-0.021387,389.6633744239807,0.0361841,456700,0.0
-6.907148617,9175,41,-3.67311,0.0379941,50.0,0.967958901078,-0.0181853,391.397588968277,0.0354036,458750,0.0
-7.20339246563,9216,41,-3.67601,0.0647815,50.0,0.96310781315,-0.0167122,393.14807629585266,0.0434032,460800,0.0
-7.57575036137,9256,40,-3.67592,0.0675702,50.0,0.951634790748,-0.00775885,394.8727614879608,0.0401932,462800,0.0
-7.20029109002,9297,41,-3.68746,0.0507459,50.0,0.954988975078,-0.0217624,396.64032077789307,0.0290331,464850,0.0
-6.7572042681,9338,41,-3.70817,0.0404071,50.0,0.966807555407,-0.00743377,398.3589849472046,0.0365775,466900,0.0
-6.50782005496,9379,41,-3.71232,0.0311476,50.0,0.961772061884,-0.0139579,400.09424924850464,0.0342564,468950,0.0
-6.39642568933,9420,41,-3.72523,0.0447664,50.0,0.965659026057,-0.0262765,401.8378632068634,0.0328497,471000,0.0
-6.57268252685,9461,41,-3.73186,0.0400929,50.0,0.96271706,-0.0176268,403.5919842720032,0.0276444,473050,0.0
-6.28533627785,9502,41,-3.73165,0.0570991,50.0,0.955370612442,-0.022179,405.34315609931946,0.0322048,475100,0.0
-6.71116038898,9543,41,-3.71347,0.0559438,50.0,0.967272289097,-0.0126138,407.07765531539917,0.0282057,477150,0.0
-6.84549538451,9584,41,-3.70874,0.0420867,50.0,0.952970959246,-0.0134935,408.81973338127136,0.0240238,479200,0.0
-6.19863460458,9625,41,-3.70155,0.0399005,50.0,0.937142372131,-0.0187885,410.5698118209839,0.0328859,481250,0.0
-6.34271145348,9666,41,-3.71909,0.0363068,50.0,0.96583847329,-0.0251782,412.31230449676514,0.0285285,483300,0.0
-6.07856722604,9707,41,-3.72294,0.0357745,50.0,0.957985397428,-0.0146095,414.0626788139343,0.0495523,485350,0.0
-6.39724781642,9748,41,-3.7259,0.0433332,50.0,0.963942930102,-0.0184761,415.8073961734772,0.037881,487400,0.0
-6.99349405703,9789,41,-3.74118,0.048832,50.0,0.954155176878,-0.0252008,417.54587268829346,0.0336971,489450,0.0
-6.81111832663,9830,41,-3.75165,0.0345528,50.0,0.964821331203,-0.0108797,419.28134846687317,0.0359728,491500,0.0
-6.8276135093,9871,41,-3.74002,0.0352799,50.0,0.972597425804,-0.0212587,421.02291560173035,0.0432369,493550,0.0
-6.92874373501,9912,41,-3.74541,0.0292289,50.0,0.980926442891,-0.0228982,422.76540660858154,0.0334394,495600,0.0
-7.04986820629,9953,41,-3.75296,0.0291215,50.0,0.951150912791,-0.0268273,424.514208316803,0.0592167,497650,0.0
-6.95312904211,9994,41,-3.75256,0.0646606,50.0,0.922857366502,-0.0261181,426.26497769355774,0.0297495,499700,0.0
-6.7889337196,10035,41,-3.73729,0.0624319,50.0,0.954045392573,-0.0105933,427.99814677238464,0.0472424,501750,0.0
-7.29030510469,10076,41,-3.75486,0.0765073,50.0,0.938425775617,-0.0242597,429.74143385887146,0.112742,503800,0.0
-6.98088272612,10117,41,-3.76866,0.0437725,50.0,0.951433304697,-0.00712031,431.47583866119385,0.0552968,505850,0.0
-6.55036469255,10158,41,-3.76128,0.0436813,50.0,0.936738669872,-0.0134063,433.21852684020996,0.0287683,507900,0.0
-5.9887425038,10199,41,-3.76328,0.0272075,50.0,0.953860018402,-0.00155393,434.9605140686035,0.0549674,509950,0.0
-5.77230887359,10240,41,-3.76862,0.0351003,50.0,0.944321732968,-0.00453785,436.70235204696655,0.043348,512000,0.0
-5.65860646145,10280,40,-3.78249,0.0434657,50.0,0.932697765529,0.00268513,438.4371659755707,0.0653287,514000,0.0
-5.78457467939,10321,41,-3.79713,0.0451719,50.0,0.924438074231,-0.0163198,440.17195296287537,0.0625818,516050,0.0
-6.04431286407,10362,41,-3.80823,0.0270177,50.0,0.956881698221,-0.00215768,441.9157838821411,0.0545798,518100,0.0
-6.18280760503,10403,41,-3.82267,0.024504,50.0,0.954469814897,-0.0275545,443.6628818511963,0.0382201,520150,0.0
-6.36445937695,10444,41,-3.82706,0.0307478,50.0,0.961629908532,-0.00981347,445.41287755966187,0.0302054,522200,0.0
-6.08947429585,10485,41,-3.83974,0.0244406,50.0,0.976202191785,-0.0104425,447.1473321914673,0.0537154,524250,0.0
-5.95656951603,10526,41,-3.87354,0.0442774,50.0,0.936000183225,-0.0259018,448.8981533050537,0.061972,526300,0.0
-6.26263360583,10567,41,-3.87326,0.0350679,50.0,0.95101942867,-0.0175847,450.64068698883057,0.0675756,528350,0.0
-5.8606761652,10608,41,-3.87968,0.036878,50.0,0.95809937641,-0.015128,452.3668546676636,0.0363246,530400,0.0
-6.18209524503,10649,41,-3.84995,0.0353917,50.0,0.9476797916,-0.0022106,454.1044247150421,0.0574575,532450,0.0
-6.32363838368,10690,41,-3.84646,0.0481169,50.0,0.966107755899,-0.0138552,455.8353691101074,0.0418565,534500,0.0
-6.61188416004,10731,41,-3.84669,0.0445498,50.0,0.954608254135,-0.0109313,457.61340618133545,0.0429823,536550,0.0
-6.34173117107,10772,41,-3.84203,0.0401611,50.0,0.927298985422,-0.00378175,459.355370759964,0.0394491,538600,0.0
-6.55116002047,10813,41,-3.8401,0.0451902,50.0,0.957558132708,-0.00896841,461.1013779640198,0.052857,540650,0.0
-6.53253256452,10854,41,-3.84042,0.0525779,50.0,0.954291902483,-0.00946285,462.84388971328735,0.0396085,542700,0.0
-6.29992131,10895,41,-3.87099,0.0519381,50.0,0.936128742993,-0.0032064,464.58535957336426,0.0334581,544750,0.0
-6.38533850478,10936,41,-3.86779,0.0346799,50.0,0.969471093267,-0.00228998,466.32086968421936,0.0629403,546800,0.0
-6.40638177457,10977,41,-3.85909,0.0382365,50.0,0.947215244174,-0.0235211,468.06313729286194,0.0263062,548850,0.0
-6.47811427767,11018,41,-3.87849,0.0515718,50.0,0.930420197546,-0.0119843,469.80790996551514,0.046842,550900,0.0
-6.36192660976,11059,41,-3.86788,0.0719636,50.0,0.926678411663,-0.00768122,471.5430316925049,0.0377464,552950,0.0
-6.53306923256,11100,41,-3.87438,0.0487749,50.0,0.964844331145,-0.00517719,473.27276134490967,0.0388766,555000,0.0
-6.41987722465,11141,41,-3.87075,0.0436371,50.0,0.959969006479,-0.0158644,475.026691198349,0.0426357,557050,0.0
-6.23703352589,11182,41,-3.88856,0.0423441,50.0,0.968532968313,-0.0151805,476.7580597400665,0.0280054,559100,0.0
-6.29372289055,11223,41,-3.89194,0.0433631,50.0,0.953433230519,-0.0128885,478.49473881721497,0.0362304,561150,0.0
-6.5699105256,11264,41,-3.89967,0.0690755,50.0,0.930724054575,-0.0229631,480.23275661468506,0.0461243,563200,0.0
-6.58315679342,11304,40,-3.89629,0.0368425,50.0,0.967083986849,-0.0222169,481.9762201309204,0.0318404,565200,0.0
-6.69448548292,11345,41,-3.91145,0.0399175,50.0,0.969186861068,-0.0117637,483.7134244441986,0.0481657,567250,0.0
-6.30737281818,11386,41,-3.88908,0.0442022,50.0,0.94871936366,-0.0128266,485.4529559612274,0.0399028,569300,0.0
-6.32285192569,11427,41,-3.86574,0.0305868,50.0,0.950370173901,-0.025415,487.1876029968262,0.0748431,571350,0.0
-6.49163900352,11468,41,-3.89841,0.0290637,50.0,0.975561095402,-0.0190269,488.94512724876404,0.0324103,573400,0.0
-6.13828229879,11509,41,-3.92099,0.0337079,50.0,0.950436301529,-0.01297,490.672815322876,0.0387772,575450,0.0
-5.92389171428,11550,41,-3.90736,0.0298017,50.0,0.97508292459,-0.0156545,492.4131348133087,0.0495211,577500,0.0
-5.83673547002,11591,41,-3.91731,0.0254093,50.0,0.970854433253,-0.014331,494.1475384235382,0.0352757,579550,0.0
-6.01660988714,11632,41,-3.92066,0.0342785,50.0,0.957262128592,-0.0116257,495.89768171310425,0.0305786,581600,0.0
-5.76683370118,11673,41,-3.91444,0.0261721,50.0,0.955303221941,-0.00905625,497.64014506340027,0.0795144,583650,0.0
-6.06018376056,11714,41,-3.91883,0.029999,50.0,0.959230981767,-0.0195926,499.3900582790375,0.0428954,585700,0.0
-6.18378494812,11755,41,-3.92255,0.038611,50.0,0.969520572573,-0.0126894,501.1245551109314,0.0314655,587750,0.0
-6.28117792936,11796,41,-3.94082,0.0401522,50.0,0.934829473495,0.0291303,502.86661410331726,0.10094,589800,0.0
-5.83282229622,11837,41,-3.97087,0.0246513,50.0,0.942773547024,-0.00986362,504.6010525226593,0.0634781,591850,0.0
-5.92185550019,11878,41,-3.9819,0.0320447,50.0,0.953867275268,-0.00678522,506.33923602104187,0.0431979,593900,0.0
-5.94768876906,11919,41,-3.9909,0.0376242,50.0,0.940922066569,-0.0280675,508.07776284217834,0.0463218,595950,0.0
-6.09588102641,11960,41,-3.98368,0.0391898,50.0,0.936496399343,0.0102956,509.83505964279175,0.0932809,598000,0.0
-6.55281565164,12001,41,-3.99752,0.0392849,50.0,0.959300622344,-0.010949,511.5692718029022,0.0344798,600050,0.0
-6.90750950582,12042,41,-4.00491,0.0784755,50.0,0.921878829598,-0.0164167,513.3195791244507,0.0700457,602100,0.0
-7.0397688301,12083,41,-4.02844,0.0425691,50.0,0.957622569054,-0.0234786,515.0538024902344,0.0450969,604150,0.0
-7.04149084194,12124,41,-4.02624,0.0608217,50.0,0.928157947958,-0.0228242,516.7650294303894,0.0501971,606200,0.0
-6.94533118732,12165,41,-4.0273,0.0462917,50.0,0.95547156781,-0.0194666,518.5149443149567,0.0314838,608250,0.0
-6.17576133862,12206,41,-4.01973,0.038058,50.0,0.944625653327,-0.00482414,520.2491881847382,0.0294152,610300,0.0
-6.13933478465,12247,41,-4.02359,0.0374615,50.0,0.953912775964,-0.00173651,521.9987046718597,0.0662491,612350,0.0
-6.30709603403,12288,41,-4.04639,0.0270363,50.0,0.973468616605,-0.0114489,523.7258224487305,0.0616421,614400,0.0
-6.39417236044,12328,40,-4.03013,0.0376276,50.0,0.950872574002,-0.00709112,525.4600231647491,0.209047,616400,0.0
-6.38375330142,12369,41,-4.03666,0.025481,50.0,0.969990834594,-0.0144292,527.2098491191864,0.0461058,618450,0.0
-6.45846183663,12410,41,-4.0371,0.0353245,50.0,0.962557092309,-0.0196833,528.9604022502899,0.040698,620500,0.0
-6.3195322913,12451,41,-4.05393,0.040467,50.0,0.916455931962,-0.0174688,530.7018954753876,0.0435346,622550,0.0
-6.04310618525,12492,41,-4.09846,0.0306725,50.0,0.952089056373,-0.00101961,532.4862685203552,0.0713707,624600,0.0
-6.18386684881,12533,41,-4.08952,0.025957,50.0,0.970938444138,0.000225492,534.2290437221527,0.0541177,626650,0.0
-6.51985326625,12574,41,-4.09386,0.0256055,50.0,0.965872488916,-0.0180915,535.9758970737457,0.0404357,628700,0.0
-6.46086959123,12615,41,-4.12176,0.0248405,50.0,0.963738463819,-0.0140585,537.7027530670166,0.0373107,630750,0.0
-6.17329365006,12656,41,-4.11446,0.0245205,50.0,0.947394132614,-0.00848821,539.4518542289734,0.0402453,632800,0.0
-6.03623921264,12697,41,-4.13322,0.0409482,50.0,0.942576728761,-0.0243968,541.1786532402039,0.080398,634850,0.0
-6.38376739078,12738,41,-4.12368,0.0371972,50.0,0.948158748448,0.0029619,542.9285323619843,0.0699392,636900,0.0
-6.2426997021,12779,41,-4.11881,0.026947,50.0,0.974047502503,-0.010554,544.6699976921082,0.0541209,638950,0.0
-5.71139841631,12820,41,-4.13399,0.0175916,50.0,0.950685933232,-0.00712931,546.4207992553711,0.0673874,641000,0.0
-5.69077545332,12861,41,-4.13423,0.0312296,50.0,0.943894080818,-0.0213241,548.1560552120209,0.0366545,643050,0.0
-5.4362051286,12902,41,-4.13626,0.0274882,50.0,0.954954978079,-0.0191504,549.8983714580536,0.0292988,645100,0.0
-5.45993265387,12943,41,-4.1462,0.0209221,50.0,0.957315504551,-0.0125186,551.6325812339783,0.0430617,647150,0.0
-5.65405187834,12984,41,-4.12465,0.0389916,50.0,0.951466981322,-0.019292,553.3845443725586,0.0540134,649200,0.0
-6.23052003007,13025,41,-4.14803,0.0267117,50.0,0.957595337182,-0.0256728,555.1094272136688,0.0448113,651250,0.0
-6.20249953849,13066,41,-4.15378,0.0344057,50.0,0.961214158684,-0.0104623,556.8545360565186,0.079194,653300,0.0
-6.1726759711,13107,41,-4.15704,0.0379814,50.0,0.93124654144,-0.0136095,558.5850646495819,0.106646,655350,0.0
-6.50617958649,13148,41,-4.14778,0.0365731,50.0,0.966633211821,-0.00122487,560.3351645469666,0.0508392,657400,0.0
-6.39856240454,13189,41,-4.14465,0.0380673,50.0,0.966248080134,-0.0185975,562.0695991516113,0.042357,659450,0.0
-6.34370660343,13230,41,-4.14391,0.0289323,50.0,0.961747989058,-0.0232007,563.8111193180084,0.0428385,661500,0.0
-6.108086694,13271,41,-4.12181,0.0275008,50.0,0.972143547609,-0.0168273,565.5629143714905,0.0393538,663550,0.0
-6.26278809046,13312,41,-4.11471,0.0238047,50.0,0.976169552654,-0.0222179,567.3175749778748,0.0324192,665600,0.0
-5.89491635782,13352,40,-4.13107,0.0219114,50.0,0.976701114327,-0.0165811,569.0535337924957,0.035806,667600,0.0
-5.85308809837,13393,41,-4.12457,0.0235178,50.0,0.972629606724,-0.0126487,570.7654058933258,0.033843,669650,0.0
-5.95520326339,13434,41,-4.12374,0.0211302,50.0,0.967514488846,-0.015778,572.5309147834778,0.043181,671700,0.0
-6.0606106619,13475,41,-4.11871,0.0173534,50.0,0.98032636568,-0.021094,574.2650923728943,0.0316547,673750,0.0
-6.19120328234,13516,41,-4.12812,0.0197729,50.0,0.973051328212,-0.0120061,576.0156674385071,0.0430961,675800,0.0
-6.22329067861,13557,41,-4.14048,0.0158284,50.0,0.966355733573,-0.0177379,577.7449543476105,0.0510098,677850,0.0
-6.02599372687,13598,41,-4.12413,0.0235905,50.0,0.96547010541,-0.0151927,579.4844324588776,0.0776398,679900,0.0
-6.34567615735,13639,41,-4.13465,0.0225457,50.0,0.959077041596,-0.0300246,581.2253994941711,0.0418927,681950,0.0
-6.2725006742,13680,41,-4.14585,0.0222435,50.0,0.972581608221,-0.0138106,582.9916989803314,0.0493251,684000,0.0
-5.95463020817,13721,41,-4.13875,0.0182169,50.0,0.965043365955,-0.0216054,584.7298347949982,0.0362951,686050,0.0
-6.1584278509,13762,41,-4.14419,0.0166935,50.0,0.974134035408,-0.0198331,586.4681861400604,0.0321117,688100,0.0
-6.01839710264,13803,41,-4.13574,0.01492,50.0,0.98176166974,-0.0237183,588.201422214508,0.0381198,690150,0.0
-6.13134089931,13844,41,-4.13261,0.0240326,50.0,0.968690719455,-0.0188591,589.9442784786224,0.0443486,692200,0.0
-6.03498213353,13885,41,-4.1159,0.0223709,50.0,0.970981819555,0.00951153,591.6941912174225,0.0610364,694250,0.0
-5.76718076719,13926,41,-4.10162,0.0269127,50.0,0.965522743762,-0.0255308,593.4294123649597,0.0325458,696300,0.0
-5.82453733316,13967,41,-4.10886,0.0153691,50.0,0.963844787329,-0.0103699,595.162960767746,0.177523,698350,0.0
-5.72558239099,14008,41,-4.09183,0.0156895,50.0,0.97393601574,-0.0149588,596.9138352870941,0.0546494,700400,0.0
-5.72892199137,14049,41,-4.08878,0.0150202,50.0,0.971479600295,-0.0196792,598.6406621932983,0.0461846,702450,0.0
-6.10626504998,14090,41,-4.10033,0.0226225,50.0,0.96915833652,0.00738321,600.3972675800323,0.060472,704500,0.0
-6.19706597364,14131,41,-4.09968,0.0151003,50.0,0.97348437272,-0.0170703,602.1167883872986,0.0661535,706550,0.0
-6.02732667472,14172,41,-4.11243,0.0190382,50.0,0.960976339877,-0.0107512,603.859256029129,0.0474629,708600,0.0
-6.01829446192,14213,41,-4.10952,0.0185129,50.0,0.975623836741,0.00633428,605.5937151908875,0.100308,710650,0.0
-5.77234441896,14254,41,-4.14424,0.0192962,50.0,0.963445629925,-0.028423,607.3500428199768,0.039063,712700,0.0
-5.96700494564,14295,41,-4.14797,0.0251528,50.0,0.965716850013,-0.013686,609.0762662887573,0.0726378,714750,0.0
-6.0845572361,14336,41,-4.15634,0.0219,50.0,0.961685221642,-0.00663291,610.8211295604706,0.0717669,716800,0.0
-5.8656972784,14376,40,-4.15181,0.0172449,50.0,0.980226946995,-0.0193658,612.557785987854,0.0287124,718800,0.0
-5.76726333929,14417,41,-4.14567,0.0152498,50.0,0.955509006977,-0.0239583,614.2961041927338,0.0472644,720850,0.0
-5.54084099077,14458,41,-4.15799,0.0216407,50.0,0.95491277054,-0.0162172,616.0309681892395,0.0331896,722900,0.0
-5.70114434901,14499,41,-4.16227,0.0186284,50.0,0.973763165995,-0.00994739,618.1232385635376,0.0658138,724950,0.0
-5.76137966376,14540,41,-4.18204,0.0200739,50.0,0.966819278896,0.00368198,619.8660027980804,0.0896714,727000,0.0
-5.84651900615,14581,41,-4.20425,0.018273,50.0,0.947129447013,-0.0117423,621.6169350147247,0.0414009,729050,0.0
-5.7809999371,14622,41,-4.19869,0.0228609,50.0,0.975708894432,-0.0221906,623.3541836738586,0.0499811,731100,0.0
-5.65019986827,14663,41,-4.22845,0.0206402,50.0,0.971405463293,-0.0278385,625.1074874401093,0.0408312,733150,0.0
-5.87838271542,14704,41,-4.21972,0.0197399,50.0,0.968734983355,-0.0171626,626.83487200737,0.060171,735200,0.0
-5.91737491206,14745,41,-4.23193,0.0298054,50.0,0.962992053479,-0.0190382,628.6010913848877,0.040243,737250,0.0
-6.09949340929,14786,41,-4.26156,0.021568,50.0,0.961667723954,-1.51452e-05,630.3395507335663,0.0897132,739300,0.0
-5.90537800136,14827,41,-4.25516,0.0149347,50.0,0.971656251699,-0.0163645,632.0779061317444,0.0473231,741350,0.0
-6.04311046631,14868,41,-4.2515,0.0241246,50.0,0.972770275548,-0.0134479,633.8192059993744,0.05938,743400,0.0
-5.96954088439,14909,41,-4.25117,0.021084,50.0,0.965410634875,-0.014685,635.5711541175842,0.0433681,745450,0.0
-5.88732220045,14950,41,-4.26444,0.0157401,50.0,0.965812277049,-0.00941586,637.2919023036957,0.0568474,747500,0.0
-5.96830555996,14991,41,-4.27091,0.0189487,50.0,0.963558007032,-0.0170155,639.0450656414032,0.0598284,749550,0.0
-5.87215946895,15032,41,-4.29771,0.0151462,50.0,0.961350593716,0.291068,640.7724418640137,5.4816,751600,0.0
-6.48517900789,15073,41,-4.28775,0.0512218,50.0,0.807540342212,-0.0198013,642.570209980011,0.064222,753650,0.0
-7.74834584047,15114,41,-4.30269,0.0515484,50.0,0.918266460299,-0.0118109,644.349771976471,0.0510933,755700,0.0
-8.55263692541,15155,41,-4.2896,0.0394087,50.0,0.941253919154,-0.00911432,646.0942068099976,0.0596235,757750,0.0
-7.90700686896,15196,41,-4.29387,0.0497033,50.0,0.952668059617,-0.0215971,647.8244957923889,0.042862,759800,0.0
-7.67926396284,15237,41,-4.27764,0.0487839,50.0,0.961192440242,-0.0196199,649.6088993549347,0.0387227,761850,0.0
-7.64813047737,15278,41,-4.28013,0.043318,50.0,0.959322635084,-0.0146034,651.3434705734253,0.0421153,763900,0.0
-8.0862886854,15319,41,-4.30415,0.0342774,50.0,0.970956467092,-0.00489761,653.0855104923248,0.0722135,765950,0.0
-7.99361140403,15360,41,-4.29381,0.0366666,50.0,0.966140404344,0.0010891,654.82799243927,0.0636443,768000,0.0
-7.69381459263,15400,40,-4.29855,0.0409873,50.0,0.960896685719,-0.0162641,656.5759274959564,0.0434072,770000,0.0
-7.44038178319,15441,41,-4.2898,0.0275873,50.0,0.973926469684,0.00386865,658.3123941421509,0.0773864,772050,0.0
-7.35890242022,15482,41,-4.28237,0.021317,50.0,0.967339206487,-0.0248316,660.0619010925293,0.0451253,774100,0.0
-7.43284538222,15523,41,-4.27872,0.0268896,50.0,0.966311261058,0.00242467,661.8198065757751,0.0799513,776150,0.0
-7.13352700198,15564,41,-4.28928,0.0329998,50.0,0.967905759811,-0.0338502,663.5696408748627,0.0557784,778200,0.0
-7.21427668122,15605,41,-4.30094,0.0353676,50.0,0.964709095657,-0.0195152,665.3039152622223,0.0525591,780250,0.0
-7.04824264367,15646,41,-4.28682,0.0317038,50.0,0.939926300198,-0.0125543,667.0310211181641,0.0491572,782300,0.0
-7.1076231315,15687,41,-4.27918,0.0316755,50.0,0.933283105493,-0.0285805,668.7730052471161,0.0782132,784350,0.0
-7.2404342133,15728,41,-4.26292,0.0315,50.0,0.962655350566,0.000508178,670.5232145786285,0.0598173,786400,0.0
-7.11668229351,15769,41,-4.26464,0.022898,50.0,0.95128550753,-0.0229029,672.2598881721497,0.041889,788450,0.0
-7.19478906788,15810,41,-4.23094,0.0361174,50.0,0.963634558022,-0.0279759,673.9991374015808,0.0596749,790500,0.0
-7.30642981535,15851,41,-4.24241,0.0318236,50.0,0.960184652358,-0.0221145,675.7418313026428,0.0614558,792550,0.0
-7.04315013539,15892,41,-4.23168,0.0229598,50.0,0.970432821661,-0.00796356,677.4530589580536,0.078061,794600,0.0
-6.80340428292,15933,41,-4.23072,0.0380212,50.0,0.952396601439,-0.0181626,679.17893242836,0.0557331,796650,0.0
-6.47432927338,15974,41,-4.22663,0.0212013,50.0,0.969727229327,-0.0278939,680.9131207466125,0.041628,798700,0.0
-6.55084864177,16015,41,-4.19745,0.0217868,50.0,0.973436605185,-0.012465,682.6618475914001,0.0838398,800750,0.0
-6.32743921748,16056,41,-4.21119,0.027196,50.0,0.962709374726,-0.0223078,684.3888251781464,0.0446216,802800,0.0
-6.48401345969,16097,41,-4.19174,0.0277544,50.0,0.962587501854,-0.0137142,686.1407902240753,0.0536067,804850,0.0
-6.4797077815,16138,41,-4.19602,0.0228797,50.0,0.977438604459,-0.0194702,687.8702595233917,0.0603482,806900,0.0
-6.54110181164,16179,41,-4.19923,0.0222621,50.0,0.960377056152,-0.0097115,689.6168837547302,0.0364225,808950,0.0
-6.62810484741,16220,41,-4.20612,0.0266921,50.0,0.973119739443,-0.0103182,691.3413851261139,0.0646733,811000,0.0
-6.85103445975,16261,41,-4.18739,0.0270006,50.0,0.971149083227,-0.021402,693.0934562683105,0.0655379,813050,0.0
-6.62384180776,16302,41,-4.19464,0.0200268,50.0,0.973995391279,-0.0259149,694.820719242096,0.0368035,815100,0.0
-6.45172004881,16343,41,-4.18614,0.0186664,50.0,0.977780723944,-0.0239965,696.5719594955444,0.0368754,817150,0.0
-6.30073726366,16384,41,-4.17755,0.0156902,50.0,0.979430915788,-0.0115137,698.3424310684204,0.0554361,819200,0.0
-6.23498580972,16424,40,-4.19794,0.0177561,50.0,0.972060911357,-0.0174089,700.0935866832733,0.0545148,821200,0.0
-5.98547956737,16465,41,-4.20042,0.0176157,50.0,0.973176164553,-0.0244469,701.8352978229523,0.0628557,823250,0.0
-6.11587373416,16506,41,-4.19576,0.0165944,50.0,0.976799184456,-0.0235717,703.5852847099304,0.0341323,825300,0.0
-6.2877143592,16547,41,-4.16341,0.0200323,50.0,0.973441381007,-0.0234967,705.3194108009338,0.0434272,827350,0.0
-6.25317763438,16588,41,-4.16254,0.0164416,50.0,0.976412396878,-0.0171112,707.0692179203033,0.0404598,829400,0.0
-6.38177771569,16629,41,-4.17452,0.0164826,50.0,0.981051938608,-0.0108579,708.810694694519,0.0421045,831450,0.0
-6.46968765309,16670,41,-4.16586,0.0234907,50.0,0.968063995242,-0.0241409,710.5461423397064,0.0436001,833500,0.0
-6.35822870724,16711,41,-4.16541,0.0227735,50.0,0.977953502908,-0.0193492,712.2811920642853,0.0378382,835550,0.0
-6.54490526748,16752,41,-4.16169,0.0277766,50.0,0.973382970318,-0.0200058,714.0229997634888,0.0469608,837600,0.0
-6.40785963254,16793,41,-4.15704,0.0197738,50.0,0.974670846015,-0.00795254,715.7810883522034,0.0802306,839650,0.0
-6.28725013478,16834,41,-4.16646,0.0128875,50.0,0.969452535734,-0.019337,717.5259783267975,0.0463042,841700,0.0
-6.04578651022,16875,41,-4.16434,0.016943,50.0,0.981747027487,-0.00569001,719.2652418613434,0.0590007,843750,0.0
-5.6606506045,16916,41,-4.163,0.0162118,50.0,0.970826046541,-0.0156968,720.9998731613159,0.0421399,845800,0.0
-6.08942218099,16957,41,-4.17369,0.0230761,50.0,0.96665526554,-0.0355342,722.7418565750122,0.0472577,847850,0.0
-6.04685892453,16998,41,-4.18324,0.0229322,50.0,0.965744003654,-0.00378099,724.4762270450592,0.0575974,849900,0.0
-6.26913187801,17039,41,-4.18507,0.021329,50.0,0.966648962349,-0.0203405,726.2117111682892,0.0474795,851950,0.0
-6.30660406917,17080,41,-4.16817,0.0143643,50.0,0.97690663673,-0.0162854,727.9597749710083,0.0623297,854000,0.0
-6.44750427784,17121,41,-4.1395,0.0231256,50.0,0.980907469988,-0.0171193,729.6945886611938,0.0434083,856050,0.0
-6.37981522262,17162,41,-4.16319,0.0216771,50.0,0.972789511085,-0.00262656,731.4293465614319,0.0539887,858100,0.0
-5.9053927245,17203,41,-4.17412,0.0213089,50.0,0.970293046907,-0.019277,733.1787490844727,0.0237578,860150,0.0
-5.93840475942,17244,41,-4.19903,0.016227,50.0,0.979927357286,-0.0151351,734.9130034446716,0.0539384,862200,0.0
-6.06843136237,17285,41,-4.18185,0.0211257,50.0,0.969240287319,-0.018348,736.6544673442841,0.0507873,864250,0.0
-6.18334899463,17326,41,-4.1776,0.0174669,50.0,0.978975391015,-0.0243374,738.3756668567657,0.0547965,866300,0.0
-5.87912135839,17367,41,-4.16758,0.0254515,50.0,0.956034481525,-0.0151126,740.1165347099304,0.125471,868350,0.0
-5.81631546376,17408,41,-4.16283,0.0172843,50.0,0.973830930889,-0.00257913,741.858989238739,0.0536383,870400,0.0
-5.70547900818,17448,40,-4.16921,0.0143352,50.0,0.972111329436,-0.022102,743.5934381484985,0.03215,872400,0.0
-5.93459236629,17489,41,-4.17451,0.012592,50.0,0.971200289205,-0.00751153,745.312451839447,0.18344,874450,0.0
-5.52933353297,17530,41,-4.15614,0.0209661,50.0,0.966749988496,-0.00331537,747.0691711902618,0.0368555,876500,0.0
-5.60645022332,17571,41,-4.16071,0.0175386,50.0,0.980660595,-0.0135117,748.796012878418,0.0481472,878550,0.0
-5.68257215741,17612,41,-4.16151,0.0154722,50.0,0.978532250971,0.0267955,750.546308517456,0.103206,880600,0.0
-5.88636846806,17653,41,-4.16841,0.0213824,50.0,0.970748493448,0.0264964,752.2794344425201,0.10022,882650,0.0
-6.32792867864,17694,41,-4.16239,0.0156637,50.0,0.967620190233,-0.00456515,754.0463626384735,0.0593392,884700,0.0
-6.18722891831,17735,41,-4.16583,0.0232586,50.0,0.96945845522,-0.00324974,755.7880375385284,0.0442352,886750,0.0
-6.083468693,17776,41,-4.16917,0.0225983,50.0,0.967122070491,-0.0114241,757.5476746559143,0.0403353,888800,0.0
-5.75091250236,17817,41,-4.19051,0.0154406,50.0,0.972532490268,-0.0177113,759.2810559272766,0.0466801,890850,0.0
-5.97687041751,17858,41,-4.18953,0.0109973,50.0,0.981949416921,-0.0055843,761.0544266700745,0.0693601,892900,0.0
-6.10969437064,17899,41,-4.19354,0.0225396,50.0,0.974251085892,-0.00856307,762.7854623794556,0.0356053,894950,0.0
-6.07757351066,17940,41,-4.18259,0.0190779,50.0,0.980733223259,-0.0133214,764.528645992279,0.0503797,897000,0.0
-6.15799693277,17981,41,-4.18778,0.0174646,50.0,0.984418300912,-0.0187649,766.2502145767212,0.0463645,899050,0.0
