#{"t_start": 1536369240.1518955, "env_id": "Reacher-v2"}
r,l,t
-123.511662,50,1.219106
-99.779078,50,1.234731
-86.750921,50,1.26598
-125.30498,50,1.297231
-131.479931,50,1.312913
-106.737042,50,1.344105
-121.877832,50,1.375355
-133.402715,50,1.390981
-99.00691,50,1.42223
-98.326631,50,1.45348
-125.637751,50,1.469105
-101.900564,50,1.500355
-111.262286,50,1.531605
-105.673819,50,1.547231
-111.270436,50,1.57848
-104.312263,50,1.60973
-134.246989,50,1.64098
-92.492438,50,1.656605
-118.46357,50,1.687854
-95.081057,50,1.719104
-112.520995,50,1.734729
-140.494869,50,1.765979
-113.12295,50,1.797229
-91.037958,50,1.812854
-100.834351,50,1.844104
-99.656695,50,1.875354
-96.679085,50,1.890979
-109.436436,50,1.927852
-126.254826,50,1.943479
-128.220833,50,1.974729
-107.822343,50,2.005979
-135.164087,50,2.024701
-92.723187,50,2.055952
-110.495029,50,2.071578
-124.564231,50,2.102828
-112.317431,50,2.134079
-114.877712,50,2.165329
-111.885104,50,2.180954
-100.125641,50,2.212203
-132.381422,50,2.243455
-88.112714,50,3.200837
-82.330728,50,3.216462
-105.307426,50,3.247711
-106.747228,50,3.278961
-95.902187,50,3.294587
-94.506845,50,3.325835
-119.689388,50,3.357085
-84.812442,50,3.37271
-105.274586,50,3.40396
-91.999914,50,3.43521
-93.393024,50,3.46646
-95.360352,50,3.482085
-100.613767,50,3.513342
-114.906481,50,3.544585
-84.280707,50,3.56021
-105.276705,50,3.591471
-95.403451,50,3.62271
-102.388926,50,3.638335
-81.404846,50,3.669584
-103.458861,50,3.700834
-93.654553,50,3.716459
-116.451931,50,3.747709
-106.114329,50,3.778959
-85.310276,50,3.810209
-92.899594,50,3.825834
-90.005454,50,3.857084
-93.715411,50,3.888334
-83.185034,50,3.903971
-111.3604,50,3.938843
-111.24949,50,3.954469
-107.133992,50,3.985718
-116.057723,50,4.022079
-96.746718,50,4.037706
-97.168928,50,4.068956
-104.50051,50,4.084581
-124.403767,50,4.115831
-122.870225,50,4.131465
-97.727005,50,4.162706
-103.039967,50,4.178331
-136.935796,50,4.20958
-91.335531,50,4.240831
-97.884469,50,4.922102
-81.978183,50,4.953355
-93.652521,50,4.984604
-104.12117,50,5.000229
-78.903395,50,5.031479
-100.842706,50,5.062728
-98.45979,50,5.078354
-110.965586,50,5.109604
-79.710988,50,5.140854
-80.55434,50,5.156478
-97.883956,50,5.187728
-96.138682,50,5.218978
-84.449631,50,5.234603
-92.516324,50,5.265853
-98.03451,50,5.297103
-89.473493,50,5.312728
-109.203838,50,5.343978
-93.666261,50,5.375228
-90.214765,50,5.406478
-83.99214,50,5.422103
-112.759513,50,5.453352
-95.963815,50,5.484602
-95.124922,50,5.500228
-96.79448,50,5.531477
-95.310891,50,5.562727
-75.41686,50,5.578352
-76.13142,50,5.609602
-86.731185,50,5.640852
-99.459643,50,5.656477
-79.929917,50,5.687726
-104.059229,50,5.718977
-75.152957,50,5.734604
-85.156743,50,5.765852
-95.880798,50,5.797102
-95.432921,50,5.828352
-67.724721,50,5.843978
-74.490257,50,5.875227
-94.959053,50,5.906476
-89.185197,50,5.922101
-92.449946,50,5.953409
-71.662697,50,5.984606
-94.724083,50,6.664618
-87.214561,50,6.695869
-92.553153,50,6.727118
-89.952451,50,6.758368
-70.888236,50,6.773993
-83.490498,50,6.805243
-91.303134,50,6.836492
-66.641525,50,6.852118
-85.454449,50,6.883367
-72.575202,50,6.918612
-97.142765,50,6.938281
-69.150039,50,6.969531
-84.19268,50,6.985157
-80.023004,50,7.016405
-102.219278,50,7.047656
-90.646307,50,7.063281
-94.205929,50,7.094531
-94.820416,50,7.125787
-72.188087,50,7.141406
-90.978189,50,7.172656
-72.781743,50,7.203906
-77.205424,50,7.219531
-89.337011,50,7.250781
-89.045098,50,7.28203
-101.335381,50,7.297661
-82.318102,50,7.328905
-94.99967,50,7.360155
-85.082379,50,7.391405
-89.872271,50,7.40703
-87.983258,50,7.43828
-92.883966,50,7.46953
-106.719389,50,7.485154
-75.829016,50,7.516404
-104.098811,50,7.547655
-89.511,50,7.56328
-96.541813,50,7.594529
-84.021204,50,7.625779
-72.502883,50,7.641404
-86.706265,50,7.672654
-93.770867,50,7.703904
-77.698752,50,7.719529
-71.987787,50,8.430745
-91.600465,50,8.461995
-88.769964,50,8.477621
-59.39668,50,8.50887
-72.087567,50,8.54012
-82.351148,50,8.555745
-77.801974,50,8.586994
-96.569872,50,8.618245
-83.178942,50,8.63387
-86.981856,50,8.665119
-82.918335,50,8.696369
-76.71201,50,8.727619
-80.546666,50,8.743305
-75.967289,50,8.774494
-69.15873,50,8.805744
-88.983058,50,8.821369
-91.110767,50,8.852619
-71.104611,50,8.883869
-78.910943,50,8.899494
-72.492145,50,8.923467
-70.077744,50,8.954719
-92.409543,50,8.985967
-64.447229,50,9.017269
-68.9592,50,9.033929
-80.377956,50,9.065181
-90.02603,50,9.096429
-84.298246,50,9.112054
-86.61398,50,9.143311
-76.636274,50,9.174554
-83.171026,50,9.190179
-69.837513,50,9.221441
-112.756364,50,9.252683
-88.835523,50,9.268304
-71.797257,50,9.299553
-90.672674,50,9.330804
-88.55954,50,9.34643
-69.630577,50,9.377679
-76.887651,50,9.408929
-66.926826,50,9.440179
-104.483789,50,9.455804
-78.766839,50,9.487053
-93.774681,50,10.187903
-78.847612,50,10.20353
-73.516429,50,10.234779
-82.457425,50,10.266029
-52.448401,50,10.281656
-86.745181,50,10.312904
-90.672394,50,10.344154
-102.845408,50,10.359779
-90.339356,50,10.39103
-88.81185,50,10.422278
-70.392862,50,10.453528
-75.366117,50,10.469152
-72.633534,50,10.500403
-92.553014,50,10.531653
-81.243167,50,10.547278
-71.488329,50,10.578528
-75.059835,50,10.609778
-74.303349,50,10.625403
-79.80661,50,10.656657
-75.609822,50,10.687903
-103.260554,50,10.703527
-52.853682,50,10.734778
-78.203512,50,10.766027
-94.914167,50,10.797277
-81.979072,50,10.812902
-64.474352,50,10.844152
-78.897753,50,10.875402
-78.332409,50,10.891027
-73.703559,50,10.922277
-78.153748,50,10.953527
-70.486659,50,10.969164
-74.003332,50,11.000401
-73.342408,50,11.024134
-90.531166,50,11.055386
-67.470575,50,11.08669
-65.413123,50,11.102261
-75.796236,50,11.133511
-70.809483,50,11.164761
-81.817325,50,11.180386
-71.001387,50,11.211636
-93.755712,50,11.242886
-84.649132,50,11.923424
-65.736191,50,11.939051
-85.958278,50,11.970299
-87.054524,50,12.00155
-66.593422,50,12.017175
-94.804181,50,12.048425
-72.124481,50,12.079675
-62.31657,50,12.0953
-73.754998,50,12.12655
-64.485463,50,12.1578
-90.304158,50,12.18905
-67.289147,50,12.204675
-66.642782,50,12.235925
-65.998349,50,12.267174
-66.638002,50,12.282799
-69.0256,50,12.314054
-60.955736,50,12.345299
-78.500454,50,12.360924
-54.069512,50,12.392176
-62.814717,50,12.423427
-64.826734,50,12.439049
-91.604092,50,12.4703
-68.295534,50,12.501549
-78.972038,50,12.517174
-81.638066,50,12.548424
-76.326149,50,12.579679
-63.705184,50,12.595304
-81.907829,50,12.626549
-65.501672,50,12.657797
-62.817521,50,12.689048
-55.004224,50,12.704673
-65.978323,50,12.735927
-80.048776,50,12.767173
-78.835945,50,12.782798
-81.079996,50,12.814058
-71.998222,50,12.845298
-64.674782,50,12.860923
-89.706365,50,12.892176
-82.501988,50,12.923424
-74.102734,50,12.939049
-77.945245,50,12.970298
-69.821009,50,13.664979
-87.598972,50,13.680606
-75.109234,50,13.711855
-78.135941,50,13.743105
-66.022717,50,13.774355
-59.933624,50,13.78998
-65.374096,50,13.821229
-52.526525,50,13.852479
-85.606714,50,13.868107
-57.935886,50,13.899355
-65.661979,50,13.9226
-76.690502,50,13.953852
-65.791921,50,13.985102
-70.433713,50,14.016351
-51.52348,50,14.031976
-71.055138,50,14.063226
-52.781797,50,14.093144
-73.215022,50,14.10877
-71.014607,50,14.14002
-60.948349,50,14.17127
-69.953064,50,14.20252
-72.705948,50,14.218145
-73.744325,50,14.249393
-55.411795,50,14.280645
-71.85508,50,14.29627
-70.484206,50,14.32753
-64.142899,50,14.358769
-70.706067,50,14.374395
-76.624621,50,14.405644
-57.276738,50,14.436894
-64.654147,50,14.45252
-68.934513,50,14.483769
-72.017876,50,14.515019
-72.575345,50,14.530644
-64.710734,50,14.561894
-71.91343,50,14.593144
-61.69483,50,14.608769
-68.939241,50,14.640019
-67.940352,50,14.671268
-72.08349,50,14.686894
-61.648008,50,14.718143
-82.465752,50,15.398166
-57.572651,50,15.429416
-54.336454,50,15.460665
-55.292498,50,15.476291
-54.598049,50,15.50754
-45.600898,50,15.523165
-62.40252,50,15.554415
-57.829282,50,15.57004
-82.339366,50,15.60129
-73.22002,50,15.63254
-82.241944,50,15.648165
-67.994822,50,15.679415
-73.559122,50,15.710665
-76.924431,50,15.72629
-77.42405,50,15.757539
-73.211808,50,15.788789
-60.052382,50,15.804471
-66.464939,50,15.835664
-79.21927,50,15.866914
-84.739969,50,15.898164
-79.608627,50,15.922449
-64.249735,50,15.938076
-68.584473,50,15.969326
-64.929109,50,16.000576
-60.560769,50,16.016201
-60.190322,50,16.047451
-68.487561,50,16.078701
-62.28582,50,16.094326
-70.103375,50,16.125576
-61.71441,50,16.156826
-45.765914,50,16.188075
-82.814132,50,16.203701
-68.864387,50,16.23495
-63.740817,50,16.2662
-62.106298,50,16.281825
-77.043956,50,16.313075
-85.162131,50,16.344325
-66.18116,50,16.35995
-69.438252,50,16.3912
-66.480309,50,16.406825
-65.560172,50,16.438075
-54.596555,50,17.14933
-63.645618,50,17.18058
-68.336802,50,17.211829
-60.15568,50,17.227455
-60.197302,50,17.258704
-62.977104,50,17.289954
-67.155801,50,17.30558
-64.116181,50,17.336831
-50.665732,50,17.368079
-60.405962,50,17.399328
-71.075294,50,17.414956
-62.55396,50,17.446204
-62.801317,50,17.477465
-70.330028,50,17.493079
-70.300798,50,17.524328
-53.821322,50,17.555578
-59.34255,50,17.571204
-65.079013,50,17.602453
-61.644902,50,17.633703
-80.419573,50,17.664953
-51.453948,50,17.680578
-66.138894,50,17.711827
-68.540092,50,17.743077
-71.120107,50,17.758702
-59.997853,50,17.789952
-60.602553,50,17.821202
-67.263069,50,17.836827
-55.766697,50,17.868085
-73.408233,50,17.899327
-67.405659,50,17.922569
-79.019759,50,17.95382
-61.379054,50,17.969445
-59.928479,50,18.000695
-60.867986,50,18.031945
-49.257507,50,18.04757
-52.071614,50,18.07882
-52.819819,50,18.11007
-73.553377,50,18.125695
-56.724021,50,18.156945
-64.928441,50,18.188195
-66.770981,50,18.203848
-74.971017,50,18.891318
-65.558841,50,18.922568
-66.655833,50,18.938193
-64.975311,50,18.969442
-64.000179,50,19.000692
-77.900024,50,19.024425
-48.670477,50,19.055676
-57.654095,50,19.071359
-53.120724,50,19.102551
-54.80105,50,19.133802
-64.705503,50,19.149426
-68.779403,50,19.180676
-54.586545,50,19.211926
-57.235624,50,19.227551
-51.200107,50,19.258801
-52.933578,50,19.290051
-57.27086,50,19.305676
-59.695829,50,19.336926
-62.491448,50,19.368176
-65.297963,50,19.399426
-54.254727,50,19.415051
-55.12597,50,19.4463
-58.923013,50,19.477551
-52.805325,50,19.493176
-58.342932,50,19.524425
-53.972004,50,19.555675
-65.766722,50,19.5713
-63.968695,50,19.60255
-52.98891,50,19.6338
-55.129061,50,19.649425
-61.374227,50,19.680673
-53.753727,50,19.711923
-71.675547,50,19.72755
-62.908207,50,19.758799
-46.986214,50,19.790049
-68.82097,50,19.821299
-60.304858,50,19.836925
-55.160099,50,19.868174
-62.319229,50,19.899425
-54.785407,50,19.922701
-57.117641,50,19.953952
-51.05957,50,20.641451
-54.401351,50,20.657077
-56.143363,50,20.688326
-51.583466,50,20.719576
-57.319759,50,20.750825
-58.162615,50,20.766464
-51.513693,50,20.7977
-61.713979,50,20.828951
-50.03133,50,20.844576
-56.32237,50,20.875825
-64.30205,50,20.907076
-52.600611,50,20.922701
-50.937909,50,20.95395
-59.784099,50,20.9852
-64.758032,50,21.016549
-64.064398,50,21.039212
-60.91987,50,21.070462
-49.822095,50,21.086087
-67.329784,50,21.1174
-51.59509,50,21.148587
-49.871742,50,21.164212
-66.421944,50,21.195462
-53.377676,50,21.226711
-53.062444,50,21.242336
-59.02468,50,21.273586
-57.960813,50,21.304836
-43.575285,50,21.320461
-42.304399,50,21.351711
-44.572583,50,21.382961
-66.605283,50,21.414211
