loss_pol_entpen,loss_vf_loss,EpThisIter,loss_ent,ev_tdlam_before,EpRewMean,EpisodesSoFar,TimeElapsed,loss_pol_surr,TimestepsSoFar,loss_kl,EpLenMean
0.0,301.448,3,1.75878,0.861324995756,2087.34085146,2130,524.2253777980804,-0.02063,474631,0.0154697,627.94
0.0,36.2284,2,1.79085,0.921102531254,2109.18483351,2132,526.3769047260284,-0.0206556,476498,0.018348,634.78
0.0,406.097,3,1.77901,0.848894312978,2149.46817081,2135,528.4865911006927,-0.0243874,478412,0.0189771,647.02
0.0,482.04,3,1.78598,0.7198612988,2184.73267247,2138,530.5785753726959,-0.0217777,481135,0.0254064,658.23
0.0,379.182,2,1.75477,0.567702710629,2222.59676914,2140,532.6899542808533,-0.0258376,483135,0.0236107,670.38
0.0,419.493,2,1.7596,0.791756898165,2233.61751046,2142,534.7731955051422,-0.0221574,484632,0.0299606,674.11
0.0,318.906,2,1.76761,0.760964691639,2276.4376186,2144,536.8907041549683,-0.0203122,486632,0.0229782,687.44
0.0,146.097,3,1.80155,0.905291847885,2299.10743701,2147,539.0334370136261,-0.0262424,489024,0.0192317,693.78
0.0,24.057,4,1.76795,0.969128984958,2303.16007581,2151,541.3375573158264,-0.0346417,491213,0.0218976,695.26
0.0,21.6208,2,1.74952,0.981853557751,2312.85085404,2153,543.6249372959137,-0.0242359,492583,0.0171566,698.23
0.0,586.357,3,1.76435,0.693542718887,2352.07487061,2156,545.9227261543274,-0.0191502,495354,0.0342905,710.36
0.0,397.309,2,1.76608,0.747751742601,2359.82004205,2158,548.3205192089081,-0.0187575,496918,0.0384347,713.46
0.0,9.1632,4,1.75294,0.989908636548,2378.46747329,2162,550.789651632309,-0.0302563,499653,0.0235397,719.18
0.0,282.727,2,1.75173,0.760249853134,2397.31220203,2164,553.3282091617584,-0.0140053,501488,0.0470789,725.27
0.0,718.133,2,1.75008,0.119386196136,2411.57688101,2166,555.867616891861,-0.0215896,503488,0.0171856,730.01
0.0,11.1737,4,1.70379,0.98002409935,2410.80285005,2170,558.0765633583069,-0.0405834,505738,0.0245696,729.52
0.0,234.61,2,1.67995,0.811386466026,2437.02241812,2172,560.1753900051117,-0.0214971,507664,0.0154285,738.18
0.0,373.996,2,1.67382,0.733952045441,2468.62622302,2174,562.3123433589935,-0.0226656,509501,0.0188546,748.5
0.0,514.344,3,1.64979,0.631954014301,2447.85578745,2177,564.4219722747803,-0.0238189,511839,0.0226158,741.88
0.0,373.009,3,1.66119,0.796671137214,2431.2388857,2180,566.5315535068512,-0.0242688,513693,0.0254078,737.94
0.0,610.041,2,1.69792,0.154935061932,2433.6552095,2182,568.6255586147308,-0.0158193,515693,0.0466752,740.29
0.0,376.979,3,1.74939,0.843032091856,2439.14525154,2185,570.7195389270782,-0.0166022,517983,0.0183303,742.38
0.0,381.104,2,1.74915,0.737002849579,2452.30387945,2187,572.8309977054596,-0.017157,519980,0.0253265,747.08
0.0,384.414,2,1.72446,0.709904283285,2472.64969691,2189,574.9932541847229,-0.0216915,521534,0.026968,754.02
0.0,20.6163,4,1.69902,0.9816918578,2459.0070833,2193,577.1897428035736,-0.0343252,523977,0.0251585,749.95
0.0,340.459,3,1.71045,0.842924356461,2439.77940809,2196,579.4637274742126,-0.0226474,526062,0.0140569,744.41
0.0,8.2785,3,1.68325,0.993656562176,2463.0830614,2199,581.7754752635956,-0.036256,528003,0.0198094,751.52
0.0,9.1082,3,1.69299,0.991042989306,2487.46297559,2202,584.1720061302185,-0.0358889,530396,0.0155259,758.74
0.0,8.20801,3,1.70643,0.993760006037,2453.58491361,2205,586.6748328208923,-0.042542,532119,0.017331,747.69
0.0,13.0321,3,1.69897,0.983116615564,2435.8263483,2208,589.1013910770416,-0.0307258,534308,0.0138087,742.02
0.0,101.497,2,1.70754,0.88449267298,2436.49072226,2210,591.64333319664,-0.0203756,536108,0.0208181,742.27
0.0,7.97948,4,1.71096,0.981634344906,2402.44758148,2214,594.0709421634674,-0.0284529,538039,0.0168481,731.81
0.0,651.77,2,1.73124,0.362500667572,2414.54500014,2216,596.24982213974,-0.0235888,540039,0.0168152,735.64
0.0,10.2793,3,1.71716,0.985844584182,2387.47891528,2219,598.3281199932098,-0.0331408,541734,0.0219585,726.81
0.0,230.257,4,1.71011,0.9287821576,2427.4205771,2223,600.3940188884735,-0.0219273,544416,0.015497,739.02
0.0,423.244,4,1.73528,0.866182982922,2421.84528063,2227,602.4700226783752,-0.0212447,546584,0.0160119,738.06
0.0,365.782,3,1.73915,0.844660639763,2422.91585438,2230,604.5620968341827,-0.0220281,548489,0.0200693,738.58
0.0,387.802,3,1.74945,0.856063082814,2405.13040169,2233,606.6875402927399,-0.0234377,550799,0.0391774,733.01
0.0,339.424,2,1.78484,0.760961279273,2418.2428456,2235,608.7658772468567,-0.0201565,552151,0.0331491,737.39
0.0,406.308,3,1.80847,0.846050471067,2411.56986328,2238,610.8604135513306,-0.021148,554658,0.020121,735.23
0.0,7.27364,4,1.77556,0.994450611528,2377.46433738,2242,613.1444375514984,-0.0304692,557009,0.0281633,723.77
0.0,5.35024,2,1.78709,0.994670548011,2363.99296021,2244,615.7876334190369,-0.0295456,558583,0.0244283,719.51
0.0,7.72656,4,1.76784,0.995316050015,2337.52492275,2248,618.3837196826935,-0.0377537,560820,0.022241,711.35
0.0,7.17689,4,1.76642,0.997838038718,2341.42591208,2252,621.1013720035553,-0.0293215,563101,0.0246342,712.3
0.0,5.96471,3,1.76378,0.996305516688,2317.31683467,2255,623.8625018596649,-0.0371902,564791,0.0179284,704.37
0.0,348.825,3,1.78118,0.86210180819,2307.37178511,2258,626.7290482521057,-0.0205244,566991,0.0175265,700.73
0.0,7.44667,4,1.80252,0.991676660255,2272.38393167,2262,629.3279330730438,-0.029505,568668,0.0173447,690.15
0.0,435.813,4,1.81876,0.884088769555,2235.14762895,2266,631.7568953037262,-0.0180809,571298,0.0194125,678.1
0.0,7.86413,5,1.78365,0.99738186039,2200.83271301,2271,633.8678317070007,-0.0358113,573396,0.0263413,667.32
0.0,196.7,3,1.79076,0.908935889602,2178.35472431,2274,635.9684150218964,-0.014307,575438,0.0276559,659.37
0.0,398.183,3,1.78567,0.860950008035,2168.83809569,2277,638.1265377998352,-0.0222931,577414,0.0237382,655.75
0.0,365.679,2,1.74905,0.803306564689,2169.84367461,2279,640.1912572383881,-0.0149984,578957,0.0316305,655.79
0.0,384.558,4,1.72785,0.870244801044,2150.26536841,2283,642.288037776947,-0.0204289,581493,0.0214154,648.0
0.0,12.5499,5,1.73617,0.993257103488,2082.51851797,2288,644.3761508464813,-0.0408609,583610,0.0212621,626.3
0.0,5.18673,3,1.73883,0.996622982901,2070.54700682,2291,646.4897613525391,-0.0376881,585577,0.0196141,622.09
0.0,4.84895,4,1.68225,0.997888938524,2080.53509112,2295,648.5935869216919,-0.0378965,587524,0.0164502,624.62
0.0,327.846,5,1.67091,0.905503250659,2020.2298285,2300,650.7410469055176,-0.0175851,589634,0.0190339,606.31
0.0,440.694,3,1.65471,0.811157360673,2009.01369351,2303,652.9621379375458,-0.0172468,591156,0.0325403,603.25
0.0,428.524,4,1.68657,0.883838616312,1991.77127646,2307,655.2665276527405,-0.0172504,593317,0.0123971,598.17
0.0,6.44724,4,1.691,0.995013897307,1959.45423147,2311,657.5795094966888,-0.0415083,595526,0.0217406,588.45
0.0,5.75085,3,1.69443,0.995144371409,1971.60598774,2314,660.0559561252594,-0.0398532,597228,0.0211501,591.89
0.0,196.98,3,1.70817,0.907312713563,1977.7224084,2317,662.4997372627258,-0.0200718,600015,0.0262184,592.9
0.0,9.89443,4,1.72588,0.991582178511,1956.59700937,2321,664.9529514312744,-0.0390349,601895,0.0178049,586.14
0.0,10.3454,4,1.69706,0.993733379059,1949.07578346,2325,667.503616809845,-0.0436139,604100,0.0267751,583.12
0.0,9.20069,4,1.68626,0.995800620411,1926.96234455,2329,669.8618714809418,-0.0410775,605807,0.0197004,575.71
0.0,636.209,3,1.67556,0.657649248838,1949.88638872,2332,671.9862790107727,-0.02232,608104,0.0308109,583.05
0.0,10.8929,4,1.67986,0.985050759278,1910.49666131,2336,674.0504148006439,-0.0299651,610133,0.0229099,569.82
0.0,381.719,3,1.69074,0.85203678906,1901.85645256,2339,676.1356136798859,-0.0202344,611993,0.0187264,567.36
0.0,8.61762,5,1.68251,0.9941375372,1848.22461382,2344,678.2412610054016,-0.0409336,613687,0.0228789,551.04
0.0,10.4616,4,1.68461,0.994649728294,1857.45344219,2348,680.351861000061,-0.0439793,616163,0.0181842,553.43
0.0,11.3867,5,1.65847,0.995522542857,1837.73853508,2353,682.4530062675476,-0.0386078,618225,0.0263069,547.4
0.0,8.54847,4,1.63249,0.996155899949,1819.85012582,2357,684.515625,-0.0399768,620196,0.0228761,542.05
0.0,6.9155,3,1.61452,0.996031232178,1816.54504081,2360,686.6407785415649,-0.0355958,621913,0.0205274,540.56
0.0,6.93155,5,1.63373,0.996195465792,1810.77044778,2365,688.795627117157,-0.0361662,624555,0.0261519,538.3
0.0,7.00598,4,1.6383,0.996271135053,1814.52284346,2369,691.1640439033508,-0.0419283,626539,0.0203898,539.43
0.0,5.2293,4,1.63932,0.997142820386,1815.3887126,2373,693.4445765018463,-0.0424396,628395,0.0212296,539.57
0.0,4.55667,4,1.63906,0.997980652144,1796.75625359,2377,695.7973370552063,-0.0382049,630719,0.0244872,533.05
0.0,8.15996,5,1.61845,0.996759125497,1759.9147651,2382,698.2030429840088,-0.0376124,632603,0.0222763,521.1
0.0,4.11746,5,1.58152,0.998553886893,1739.54254264,2387,700.6717879772186,-0.0391199,634841,0.0200674,514.54
0.0,4.04494,6,1.56885,0.997934402665,1691.32735868,2393,703.2155985832214,-0.0375722,636731,0.0227496,500.19
0.0,3.47344,5,1.5819,0.99846565444,1676.71400702,2398,705.7580027580261,-0.039437,638627,0.0157728,495.28
0.0,5.62369,6,1.56091,0.997961164685,1657.63883574,2404,707.8872544765472,-0.0373711,640994,0.0189987,488.38
0.0,5.09834,4,1.54493,0.997918887297,1652.5647617,2408,709.9542541503906,-0.0477028,642757,0.018811,486.79
0.0,5.06659,5,1.52802,0.99789266102,1630.69411843,2413,712.0643012523651,-0.0436898,644710,0.016503,480.29
0.0,4.17244,5,1.52359,0.998485448537,1581.1258473,2418,714.1740763187408,-0.0373796,646955,0.0252195,465.22
0.0,4.9516,5,1.5185,0.998082793551,1573.32477298,2423,716.2740585803986,-0.0444743,649030,0.0193377,462.92
0.0,6.76357,4,1.4511,0.99760371726,1584.24415028,2427,718.3439569473267,-0.0384429,651130,0.0220069,465.97
0.0,6.34321,3,1.44264,0.997182002291,1573.5391079,2430,720.4399530887604,-0.0345924,653039,0.0210651,462.32
0.0,5.00866,4,1.44695,0.997881762451,1581.74052512,2434,722.5389215946198,-0.0408912,655171,0.0198346,464.16
0.0,3.16619,4,1.44641,0.99768220447,1545.91484309,2438,724.6871945858002,-0.0391152,656908,0.0201531,452.91
0.0,38.8611,3,1.4562,0.928213708103,1581.71191285,2441,726.8943843841553,-0.0212742,659024,0.0125309,463.6
0.0,281.634,3,1.45032,0.872770383954,1616.73768635,2444,729.1643755435944,-0.025254,661090,0.0315586,474.03
0.0,5.80777,4,1.43619,0.98968259804,1594.54394564,2448,731.4316589832306,-0.0351444,662893,0.0263654,467.3
0.0,338.591,4,1.44376,0.895304642618,1621.87079098,2452,733.8988428115845,-0.0228944,665515,0.024129,475.76
0.0,5.66413,2,1.44408,0.991445646621,1640.85802332,2454,736.3682010173798,-0.0363622,666821,0.0225313,481.31
0.0,428.981,5,1.46277,0.898862995207,1632.85621747,2459,738.8122591972351,-0.0231985,669435,0.0281525,478.94
0.0,8.40326,6,1.44406,0.994388296269,1605.89948032,2465,741.3463172912598,-0.0420411,671625,0.0320169,470.7
0.0,5.29978,3,1.46363,0.996112333378,1609.0465292,2468,743.7265455722809,-0.0405623,673410,0.0185394,471.5
0.0,398.486,4,1.47584,0.886173032224,1623.17021702,2472,745.8596346378326,-0.0193045,675720,0.0250328,475.81
0.0,7.99922,5,1.42237,0.995204595849,1603.93692085,2477,747.9400479793549,-0.0332252,677721,0.0249314,470.02
0.0,4.27242,3,1.41711,0.996881670784,1623.93959963,2480,750.0244612693787,-0.0370064,679580,0.0283747,475.68
0.0,6.08312,3,1.39007,0.996075504459,1658.22320581,2483,752.14137840271,-0.0400321,681484,0.0160868,485.82
0.0,352.906,4,1.4007,0.888347432017,1672.14246267,2487,754.2369012832642,-0.0218694,683874,0.0175021,490.33
0.0,11.8086,5,1.37928,0.994202530012,1679.84221949,2492,756.3836951255798,-0.041468,685740,0.0248953,492.67
0.0,438.34,5,1.39056,0.903980650008,1699.22143195,2497,758.4723753929138,-0.0201168,688019,0.0272471,498.61
0.0,5.93133,4,1.36322,0.996532946825,1710.11841923,2501,760.5775029659271,-0.0375545,690024,0.0280076,501.82
0.0,6.41397,4,1.37251,0.996857563267,1733.51736708,2505,762.674055814743,-0.0448079,692102,0.0191642,508.81
0.0,4.63383,4,1.35498,0.998005093075,1729.22788172,2509,764.9451653957367,-0.0454592,693870,0.0253475,507.41
0.0,7.8595,5,1.33949,0.99714421411,1743.07078549,2514,767.3829412460327,-0.040003,696286,0.0239543,511.41
0.0,6.15797,4,1.29288,0.997433468699,1739.06385613,2518,769.6933732032776,-0.0404677,697966,0.0193091,510.11
0.0,6.08039,6,1.2448,0.997574523557,1722.34654762,2524,772.0389139652252,-0.0511817,700328,0.0265815,504.98
0.0,4.69529,3,1.23077,0.996548948577,1741.22157211,2527,774.4619011878967,-0.0337483,702165,0.0231327,510.35
0.0,193.202,4,1.21714,0.922305271029,1726.50370692,2531,776.9143981933594,-0.0253535,704083,0.018865,506.48
0.0,213.171,4,1.20583,0.934263311327,1729.34642292,2535,779.4923086166382,-0.0264038,706313,0.0170524,507.76
0.0,14.6659,5,1.17794,0.982038551942,1705.21772789,2540,781.9760432243347,-0.0313965,708478,0.0244666,500.5
0.0,805.394,2,1.16115,0.112702548504,1723.29301711,2542,784.0465219020844,-0.0234174,710478,0.0256892,506.53
0.0,12.9996,4,1.19829,0.980755416676,1724.74723895,2546,786.1404025554657,-0.0362707,712702,0.0224911,506.61
0.0,422.658,3,1.21609,0.84025759995,1717.07394231,2549,788.2510929107666,-0.0214258,714285,0.02368,504.92
0.0,10.6629,4,1.2063,0.991464337334,1704.44811052,2553,790.3911066055298,-0.0382044,716260,0.0248293,500.59
0.0,393.332,2,1.2242,0.761212363839,1711.69647683,2555,792.4540054798126,-0.0195646,718109,0.0253539,502.88
0.0,6.57162,3,1.19883,0.994142101612,1731.7661744,2558,794.5420367717743,-0.0351291,720055,0.0317782,508.89
0.0,535.768,2,1.19908,0.234303116798,1772.34799919,2560,796.6092581748962,-0.025876,722055,0.0169475,521.85
0.0,642.374,3,1.22325,0.701756566763,1831.81102457,2563,798.7424674034119,-0.0234146,724990,0.0222719,540.25
0.0,80.6051,3,1.22961,0.92916610837,1856.82433442,2566,800.8833494186401,-0.036104,726800,0.0284847,547.93
0.0,15.4951,2,1.23684,0.975893095136,1873.06415117,2568,803.0134103298187,-0.0404882,728700,0.0220701,552.9
0.0,513.167,3,1.2321,0.770488858223,1886.45491043,2571,805.2061738967896,-0.0277302,731047,0.0173384,557.24
0.0,411.765,3,1.25764,0.857374593616,1906.65204335,2574,807.4840891361237,-0.0249513,733089,0.0235962,563.64
0.0,793.499,2,1.24803,0.124184787273,1951.50506427,2576,809.7660799026489,-0.0229015,735089,0.0356084,577.87
0.0,9.6063,2,1.22841,0.970436034724,1947.48397736,2578,812.210963010788,-0.0427318,736283,0.0217834,576.76
0.0,833.696,3,1.26828,0.107665598392,1987.48692208,2581,814.6180341243744,-0.0175184,739283,0.0402566,589.67
0.0,16.0815,2,1.2266,0.949148271233,1993.74308885,2583,817.031450510025,-0.0390414,740620,0.0241098,591.36
0.0,416.996,3,1.22994,0.846756279469,2003.55237463,2586,819.5781469345093,-0.0223867,742810,0.0429073,594.46
0.0,786.288,2,1.21302,0.122119545937,2042.02124683,2588,822.0898904800415,-0.02088,744810,0.029517,606.73
0.0,7.17178,2,1.20349,0.983951572329,2071.08859356,2590,824.2714540958405,-0.0415019,746572,0.0257048,615.5
0.0,755.568,3,1.21504,0.61585611105,2104.96691899,2593,826.3989059925079,-0.0204415,748797,0.0226987,626.55
0.0,774.135,4,1.23133,0.711205631495,2133.49125663,2597,828.4816987514496,-0.0210904,751589,0.0220228,635.7
0.0,400.823,4,1.22182,0.874699681997,2130.09056853,2601,830.577552318573,-0.017877,753550,0.0225734,635.26
0.0,373.151,2,1.24749,0.755020365119,2132.21804923,2603,832.6797277927399,-0.0170824,754809,0.0199118,636.55
0.0,384.591,4,1.26434,0.877773977816,2158.06963182,2607,834.7891771793365,-0.0222357,757423,0.0266745,644.8
0.0,368.373,3,1.27266,0.843848749995,2177.36916529,2610,836.8658230304718,-0.0237923,759619,0.0182507,650.69
0.0,6.2346,4,1.2496,0.991253293119,2173.31591764,2614,838.9763567447662,-0.0463101,761230,0.026283,649.44
0.0,387.264,5,1.24904,0.909970663488,2176.39421251,2619,841.101714849472,-0.0230374,763744,0.0193977,650.99
0.0,8.01243,6,1.27206,0.995491870679,2166.73049412,2625,843.3376269340515,-0.0465377,765401,0.0269087,648.31
0.0,394.793,3,1.28291,0.856521502137,2174.98324436,2628,845.608971118927,-0.0224998,767659,0.0283753,651.07
0.0,8.11552,4,1.26699,0.993717660662,2153.18434423,2632,847.8987195491791,-0.0475373,769305,0.0238088,644.36
0.0,5.11758,5,1.23318,0.996972846799,2150.31729834,2637,850.2124950885773,-0.0506289,771527,0.025125,643.25
0.0,4.40349,3,1.19055,0.997840691358,2184.76404963,2640,852.6716380119324,-0.0415567,773778,0.0301445,653.0
0.0,8.8826,5,1.16774,0.993961230386,2115.48969788,2645,855.1162278652191,-0.0421942,775476,0.0227171,632.06
0.0,7.46234,5,1.18171,0.996762035647,2107.33135831,2650,857.6599032878876,-0.0458107,777917,0.0236127,629.19
0.0,3.92644,6,1.15145,0.998653014656,2043.29783499,2656,860.147522687912,-0.0510757,779951,0.0244557,609.56
0.0,5.34514,6,1.18583,0.998433858273,1957.26068217,2662,862.3676583766937,-0.0441488,782266,0.0279624,582.76
0.0,4.17005,5,1.17558,0.997854837216,1903.85529377,2667,864.4688251018524,-0.0388547,784305,0.0288459,565.83
0.0,4.00946,5,1.17249,0.998252375517,1826.94128741,2672,866.5643444061279,-0.0403483,786223,0.0210164,541.76
0.0,4.9774,3,1.15215,0.996311845491,1827.40504884,2675,868.6564166545868,-0.0399875,788247,0.0181767,541.58
0.0,280.803,3,1.14038,0.863717585802,1817.4235412,2678,870.7364253997803,-0.0216671,790137,0.0287378,538.54
0.0,7.80952,5,1.14829,0.993655159138,1749.59640847,2683,872.8374688625336,-0.043242,792358,0.0250472,517.38
0.0,329.761,4,1.16196,0.90260001272,1719.79849272,2687,874.9428045749664,-0.0190876,794610,0.0232841,508.0
0.0,10.9925,4,1.15787,0.991850294173,1666.05802208,2691,877.077276468277,-0.0455389,796666,0.0225276,490.94
0.0,448.971,2,1.17682,0.75780801475,1678.47818233,2693,879.1406331062317,-0.0212711,798253,0.0259658,494.56
0.0,420.85,4,1.21025,0.885386683047,1663.88019943,2697,881.2502474784851,-0.0211945,800570,0.0198346,489.81
0.0,409.728,4,1.24649,0.887306474149,1664.93559789,2701,883.4866061210632,-0.021402,802591,0.0250184,490.41
0.0,6.39367,4,1.22845,0.993873312604,1622.56309453,2705,885.8149387836456,-0.0411628,804327,0.0263743,477.2
0.0,417.442,3,1.22896,0.855541422963,1637.32811899,2708,888.1334497928619,-0.0199546,806551,0.0224988,481.88
0.0,4.25055,3,1.24591,0.995625422336,1638.05948661,2711,890.5438227653503,-0.0457191,808359,0.0255643,481.87
0.0,76.199,4,1.23372,0.951670128852,1652.30954605,2715,892.9537472724915,-0.0288536,810821,0.0200363,485.91
0.0,7.86654,4,1.20752,0.988803086802,1671.9929818,2719,895.3906948566437,-0.0372342,812943,0.0215025,491.99
0.0,7.30229,4,1.20392,0.993840591516,1701.46880861,2723,897.9388077259064,-0.0377186,814922,0.0251549,500.62
0.0,5.93074,3,1.16508,0.99559105793,1710.13777984,2726,900.4568417072296,-0.0504056,816571,0.0282606,503.23
0.0,6.907,4,1.15043,0.997005828423,1721.92481704,2730,902.5620763301849,-0.0455404,818950,0.0228934,506.34
0.0,6.9712,3,1.11383,0.996065168176,1706.26079149,2733,904.6445391178131,-0.0401347,820447,0.0245929,501.74
0.0,416.282,5,1.09425,0.908150427043,1722.50964362,2738,906.7493875026703,-0.0213347,823111,0.031211,507.11
0.0,4.89216,4,1.08621,0.994182109833,1709.89691671,2742,908.8433091640472,-0.0372319,824981,0.023624,503.57
0.0,4.26801,3,1.06498,0.993888919707,1744.70155402,2745,910.9375669956207,-0.0419611,826859,0.0226109,513.83
0.0,426.416,4,1.07992,0.89572276175,1754.7918699,2749,913.0001413822174,-0.0203417,829314,0.0227013,517.07
0.0,439.645,3,1.06586,0.858455136418,1792.53441129,2752,915.0788486003876,-0.0188325,831460,0.0232199,528.56
0.0,415.467,3,1.06103,0.854840815067,1831.74750312,2755,917.1870393753052,-0.0247364,833505,0.0173381,540.47
0.0,4.93049,2,1.03539,0.990728695877,1863.46078222,2757,919.2963874340057,-0.0376609,835294,0.0335299,549.83
0.0,371.606,2,1.06038,0.767496868968,1893.50372338,2759,921.5001430511475,-0.0217677,837194,0.0229159,558.94
0.0,65.0691,3,1.05301,0.945697538555,1939.37127281,2762,923.7108225822449,-0.0317428,839522,0.0200022,572.56
0.0,7.35421,3,1.02755,0.992027296685,1960.12383869,2765,925.9753189086914,-0.0419475,841634,0.0342195,578.73
0.0,7.54282,4,1.03747,0.995950372424,1988.83769564,2769,928.2750668525696,-0.0392895,843744,0.024013,587.21
0.0,7.90394,4,1.02131,0.997246749932,1987.05847532,2773,930.7533016204834,-0.0450983,845805,0.0284084,586.8
0.0,266.226,3,1.03508,0.881018482149,1985.60398591,2776,933.1637012958527,-0.0216336,847852,0.0258506,586.05
0.0,8.63717,5,1.02373,0.990993769839,1968.67050912,2781,935.6090919971466,-0.0406805,849878,0.0295444,580.92
0.0,4.70006,3,1.04259,0.99592530774,1997.07187561,2784,938.1109700202942,-0.0431134,851695,0.0260219,589.09
0.0,7.23716,4,1.0614,0.996504766168,1988.31152448,2788,940.5481858253479,-0.042068,853837,0.0256115,585.66
0.0,4.75796,4,1.05602,0.997904871823,1979.02435454,2792,942.687578201294,-0.0450374,855894,0.0288605,582.28
0.0,4.21396,3,1.02631,0.997951631667,1975.91352662,2795,944.7806606292725,-0.0497224,857295,0.0252549,581.07
0.0,353.566,3,1.00551,0.859615564346,1976.51925963,2798,946.8753554821014,-0.0186794,859611,0.0346694,580.41
0.0,5.48663,3,0.995905,0.993087107781,2007.56866358,2801,948.971271276474,-0.036662,861497,0.0258312,589.06
0.0,312.061,5,0.992597,0.915497466922,2005.49065072,2806,951.0816564559937,-0.0213763,864107,0.0159835,587.8
0.0,6.45765,4,0.982168,0.992539374158,1986.6840338,2810,953.1714503765106,-0.0433217,866130,0.0303586,581.77
0.0,7.84501,5,0.991478,0.996192458319,1963.36404607,2815,955.2452228069305,-0.0429033,868240,0.0238815,574.19
0.0,6.30496,4,0.963335,0.995669366326,1957.28385311,2819,957.3044607639313,-0.0428516,870128,0.0260557,571.85
0.0,4.75638,4,0.955828,0.997745367466,1964.9455989,2823,959.4074954986572,-0.0442653,872306,0.021507,573.84
0.0,436.405,2,0.986099,0.757536366582,1978.81330171,2825,961.5628566741943,-0.0191072,873716,0.0310999,578.05
0.0,258.629,4,0.964089,0.908092461526,1978.61090255,2829,963.8773055076599,-0.02135,876371,0.0198434,578.21
0.0,7.41213,5,0.94996,0.991752779111,1943.48720537,2834,966.1487371921539,-0.039285,878165,0.0302588,567.18
0.0,317.021,3,0.9471,0.868489921093,1961.02922783,2837,968.4291994571686,-0.0199067,880023,0.0363393,572.42
0.0,770.037,4,0.983999,0.724102824926,1990.97707108,2841,970.8532700538635,-0.0199968,882664,0.0244564,581.77
0.0,410.151,3,0.986507,0.88237156719,1981.40713345,2844,973.2808017730713,-0.0211493,884406,0.0234212,579.33
0.0,344.306,3,0.970198,0.775257721543,1999.38212315,2847,975.819078207016,-0.0258098,886445,0.024306,584.91
0.0,8.23031,2,0.959421,0.988448137417,2008.65342553,2849,978.2739543914795,-0.0482016,888043,0.025784,587.29
0.0,372.453,5,0.970144,0.902143783867,1969.1512748,2854,980.7056431770325,-0.0205495,890747,0.0436583,575.3
0.0,8.33015,5,0.975853,0.996071791276,1905.85097609,2859,982.8201875686646,-0.0462328,892792,0.0264361,555.98
0.0,6.97982,5,0.916208,0.99598376872,1853.60310986,2864,984.9309558868408,-0.048002,894707,0.026427,540.39
0.0,4.79822,6,0.941048,0.997877492802,1800.64534257,2870,987.0152778625488,-0.0449866,896750,0.0274231,524.7
0.0,4.40286,6,0.919481,0.998522030539,1752.22077226,2876,989.1097044944763,-0.0513147,898849,0.0262243,509.97
0.0,5.50107,6,0.929513,0.998008111492,1749.99488409,2882,991.1886863708496,-0.0462688,901120,0.0268081,509.29
0.0,6.0384,5,0.888267,0.997814464383,1700.07297287,2887,993.28400349617,-0.0462817,902840,0.0272907,494.76
0.0,6.71467,6,0.904036,0.997758865356,1670.10843804,2893,995.3991959095001,-0.0450547,905015,0.0268347,486.08
0.0,4.63124,4,0.896654,0.998103903141,1631.92681334,2897,997.4841299057007,-0.0435868,906467,0.0245146,474.64
0.0,3.81223,7,0.888401,0.998148540151,1584.29861391,2904,999.5782165527344,-0.0439896,909220,0.0236013,460.24
0.0,3.83157,5,0.893751,0.998857186642,1567.1430463,2909,1001.7107458114624,-0.0428151,911224,0.0258622,455.3
0.0,2.9086,4,0.884489,0.998655663338,1567.49020524,2913,1003.9936242103577,-0.0407468,912910,0.0281183,455.38
0.0,8.89823,6,0.859175,0.996919128811,1554.05919848,2919,1006.3087105751038,-0.04786,915293,0.0258807,451.65
0.0,411.279,3,0.859997,0.849404647946,1541.49914062,2922,1008.6007091999054,-0.022533,916838,0.0200512,448.26
0.0,3.47624,3,0.838185,0.995488730725,1563.65525078,2925,1010.9772350788116,-0.0364808,919144,0.0210539,454.28
0.0,3.80617,5,0.825955,0.998403275968,1543.7663912,2930,1013.3908998966217,-0.0465516,921527,0.0322283,447.95
0.0,2.38886,3,0.808392,0.998523269431,1561.07720563,2933,1015.8672270774841,-0.042159,923248,0.0259864,452.99
0.0,2.1883,4,0.79636,0.999122687441,1559.69081597,2937,1018.4297289848328,-0.0410057,925237,0.0266144,452.14
0.0,4.67547,5,0.801812,0.997787059518,1537.80295453,2942,1020.9312863349915,-0.0442597,927467,0.0213349,444.96
0.0,2.38423,4,0.780996,0.998792291968,1526.57125296,2946,1023.0536341667175,-0.0477441,929553,0.0236208,441.08
0.0,2.61194,5,0.763682,0.998933937517,1464.51397496,2951,1025.1436560153961,-0.0477296,931627,0.0203906,421.96
0.0,5.21301,5,0.717148,0.998198620626,1469.49239935,2956,1027.2438960075378,-0.0436306,933688,0.0265266,423.35
0.0,3.71779,5,0.696989,0.998746149009,1467.82154073,2961,1029.3904337882996,-0.0475602,935773,0.0310928,422.98
0.0,2.89494,5,0.656972,0.998725762474,1475.62028675,2966,1031.4709980487823,-0.0462634,937858,0.0298956,425.29
0.0,396.206,3,0.671425,0.851323470473,1509.90019036,2969,1033.547355413437,-0.0216712,939996,0.0158699,435.54
0.0,5.52615,4,0.692161,0.995390419848,1531.40293522,2973,1035.6089856624603,-0.0416816,941796,0.0234999,441.84
0.0,644.592,3,0.686155,0.620695948601,1563.97878008,2976,1037.7124407291412,-0.026001,944053,0.0230986,452.04
