ev_tdlam_before,EpisodesSoFar,loss_ent,loss_pol_entpen,EpLenMean,TimestepsSoFar,loss_pol_surr,EpRewMean,EpThisIter,loss_kl,TimeElapsed,loss_vf_loss
-0.00867605209351,1253,0.886183,0.0,942.93,472155,-0.00785677,942.93,2,0.00820579,362.7977590560913,68.9035
-0.000113368034363,1255,0.899308,0.0,942.93,474155,-0.00519618,942.93,2,0.00411623,364.3282096385956,69.5193
-0.0060054063797,1258,0.907482,0.0,942.93,477155,-0.0066406,942.93,3,0.00685289,365.9374406337738,99.6121
-0.00190579891205,1260,0.890923,0.0,942.93,479155,-0.00453153,942.93,2,0.00544852,367.5160949230194,68.472
-0.000194191932678,1262,0.900303,0.0,942.93,481155,-0.00462779,942.93,2,0.0140406,369.07887053489685,68.4301
0.0329174995422,1264,0.890442,0.0,942.05,483067,-0.0130529,942.05,2,0.00752824,370.6581552028656,61.5979
-0.0133591890335,1266,0.883742,0.0,942.05,485067,-0.00476177,942.05,2,0.00546492,372.2196214199066,68.6
0.000550091266632,1268,0.879511,0.0,942.05,487067,-0.00406651,942.05,2,0.00957543,373.78263688087463,68.4987
-0.00336372852325,1270,0.888367,0.0,942.05,489067,-0.00390241,942.05,2,0.0063776,375.3597753047943,68.5197
-0.000717043876648,1272,0.888115,0.0,942.05,491067,-0.00652026,942.05,2,0.00930622,376.922292470932,68.5293
-0.00193703174591,1274,0.915792,0.0,948.25,493067,-0.00367615,948.25,2,0.00516352,378.5004599094391,68.5524
-0.000689506530762,1276,0.916284,0.0,948.25,495067,-0.00572341,948.25,2,0.00553813,380.06298422813416,68.5075
-0.0013781785965,1278,0.911844,0.0,952.26,497067,-0.00411069,952.26,2,0.00584781,381.64200496673584,68.5357
-0.000470519065857,1280,0.938553,0.0,961.63,499067,-0.00556226,961.63,2,0.0071569,383.21909499168396,68.5217
-0.000386953353882,1282,0.948744,0.0,976.32,501067,-0.00721126,976.32,2,0.0136065,384.8127827644348,68.5613
-0.00036346912384,1284,0.939598,0.0,976.32,503067,-0.0082088,976.32,2,0.0115626,386.40665674209595,68.5415
-0.00145626068115,1286,0.947132,0.0,976.32,505067,-0.00699651,976.32,2,0.00883208,387.9691331386566,68.4986
-0.000656247138977,1288,0.952375,0.0,976.32,507067,-0.00403043,976.32,2,0.00685492,389.5161337852478,68.5082
0.0167030096054,1290,0.936783,0.0,976.02,509037,-0.0128245,976.02,2,0.0102538,391.06303238868713,60.6055
0.0101282000542,1292,0.931047,0.0,976.02,511037,-0.00856821,976.02,2,0.00867253,392.6409969329834,67.4403
-0.0202456712723,1295,0.959618,0.0,976.02,514037,-0.00790122,976.02,3,0.00804926,394.2201826572418,100.53
-0.00200259685516,1297,0.960716,0.0,976.02,516037,-0.00425273,976.02,2,0.00431752,395.7817816734314,67.9202
-7.90357589722e-05,1299,0.965503,0.0,976.02,518037,-0.0070374,976.02,2,0.00791409,397.3442265987396,67.9501
-0.0128848552704,1301,0.948341,0.0,976.02,520037,-0.00846606,976.02,2,0.00632168,398.90721130371094,67.8862
-0.038875579834,1303,0.933991,0.0,976.02,522037,-0.00657066,976.02,2,0.00676036,400.5000467300415,68.024
-0.00109541416168,1305,0.92263,0.0,976.02,524037,-0.00729247,976.02,2,0.00656687,402.0480840206146,67.5043
0.187414705753,1308,0.931389,0.0,968.86,526321,-0.0167949,968.86,3,0.00817695,403.6105899810791,52.7837
0.168435096741,1310,0.926952,0.0,968.29,528264,-0.0116811,968.29,2,0.0059735,405.1725380420685,39.2365
-0.0410889387131,1312,0.945018,0.0,968.29,530264,-0.0061024,968.29,2,0.0069688,406.7424592971802,69.7107
-0.000105619430542,1314,0.93467,0.0,968.29,532264,-0.0106884,968.29,2,0.00925626,408.3126199245453,69.2305
-0.00347781181335,1316,0.946293,0.0,971.21,534264,-0.00532207,971.21,2,0.00714894,409.87649869918823,68.8176
-0.00390779972076,1318,0.961264,0.0,971.21,536264,-0.00851697,971.21,2,0.0102746,411.4387381076813,68.857
-0.0116536617279,1320,0.950021,0.0,971.21,538264,-0.00622334,971.21,2,0.00627991,413.0004208087921,68.7397
-0.00199842453003,1322,0.941929,0.0,971.21,540264,-0.00619026,971.21,2,0.00596419,414.57864809036255,68.6351
0.00417691469193,1324,0.924832,0.0,971.21,542264,-0.00956613,971.21,2,0.0043719,416.1410963535309,55.4263
0.235199093819,1327,0.92593,0.0,962.75,544418,-0.0105025,962.75,3,0.0117623,417.6878459453583,69.3597
0.560649305582,1330,0.920524,0.0,949.73,546116,-0.0144469,949.73,3,0.00688564,419.2518675327301,38.3279
-0.019630074501,1332,0.940493,0.0,949.73,548116,-0.00655908,949.73,2,0.00830077,420.8289670944214,68.8016
-0.0437309741974,1334,0.938119,0.0,949.73,550116,-0.00848873,949.73,2,0.00953052,422.4081060886383,69.1538
-0.00901031494141,1336,0.940088,0.0,949.73,552116,-0.0124497,949.73,2,0.0102356,423.98623991012573,68.3715
-0.00158023834229,1338,0.927227,0.0,949.73,554116,-0.00686666,949.73,2,0.00859921,425.56258153915405,68.469
0.169460654259,1341,0.925026,0.0,960.68,556713,-0.0108666,960.68,3,0.00768343,427.1256730556488,71.7536
0.00188988447189,1343,0.931011,0.0,965.58,558713,-0.00935591,965.58,2,0.00667236,428.70387291908264,67.6569
-0.00284552574158,1345,0.937059,0.0,965.58,560713,-0.00616886,965.58,2,0.00805702,430.2663242816925,68.1986
0.0258241295815,1347,0.922855,0.0,965.58,562713,-0.00741148,965.58,2,0.0056769,431.8287105560303,68.4749
0.00121265649796,1349,0.930186,0.0,965.58,564713,-0.00443652,965.58,2,0.00309071,433.3923587799072,68.0605
-0.00160956382751,1351,0.929891,0.0,965.58,566713,-0.00830683,965.58,2,0.0121646,435.0104820728302,67.5704
-0.0325074195862,1353,0.930817,0.0,965.58,568713,-0.00749043,965.58,2,0.0048782,436.6104645729065,61.6264
-0.0114562511444,1355,0.943832,0.0,965.58,570713,-0.0102663,965.58,2,0.0106223,438.2051100730896,68.3256
-0.000582337379456,1357,0.949524,0.0,965.58,572713,-0.00490077,965.58,2,0.00669108,439.76592779159546,68.4661
0.0173426270485,1359,0.951101,0.0,965.58,574713,-0.00550882,965.58,2,0.0154198,441.34379506111145,63.5607
-0.0133374929428,1361,0.941371,0.0,965.58,576713,-0.00886398,965.58,2,0.00878658,442.89179849624634,68.7825
-0.000761151313782,1363,0.942161,0.0,965.58,578713,-0.00683992,965.58,2,0.00622034,444.4539783000946,68.7379
-0.00130355358124,1365,0.954435,0.0,966.46,580713,-0.00268564,966.46,2,0.00233924,446.01642894744873,68.6764
0.00414538383484,1367,0.954994,0.0,966.46,582713,-0.00953493,966.46,2,0.00652245,447.5783576965332,20.8973
-0.000273704528809,1370,0.972582,0.0,966.46,585713,-0.0069449,966.46,3,0.00669132,449.12602376937866,103.82
-0.00423240661621,1372,0.975776,0.0,966.46,587713,-0.00871101,966.46,2,0.00516977,450.70319533348083,61.3557
0.0214134454727,1374,0.984366,0.0,966.46,589713,-0.00941421,966.46,2,0.00804275,452.2812674045563,66.9851
-0.00891852378845,1376,1.00587,0.0,966.46,591713,-0.00573153,966.46,2,0.0115204,453.8600277900696,68.6878
-0.0157196521759,1378,1.00727,0.0,966.46,593713,-0.00546933,966.46,2,0.00670176,455.4375898838043,67.3045
-0.00912046432495,1380,1.00486,0.0,966.46,595713,-0.00732443,966.46,2,0.00945607,457.0007061958313,68.894
0.317012786865,1383,1.00331,0.0,951.57,597224,-0.00831908,951.57,3,0.00596334,458.5639841556549,8.11474
-0.00228142738342,1385,0.982122,0.0,951.57,599224,-0.00348839,951.57,2,0.021789,460.11083698272705,70.7231
0.000451505184174,1387,0.974562,0.0,951.57,601224,-0.00783021,951.57,2,0.00687536,461.6720380783081,70.3187
0.00592738389969,1389,0.976705,0.0,951.57,603224,-0.0059453,951.57,2,0.00837672,463.2347848415375,69.1047
-0.0163158178329,1391,0.954273,0.0,951.87,605224,-0.00853065,951.87,2,0.00757369,464.7968828678131,69.4507
-0.000764489173889,1394,0.929536,0.0,951.87,608224,-0.00912838,951.87,3,0.00547124,466.3837003707886,98.5696
-0.000787854194641,1396,0.929592,0.0,951.87,610224,-0.00652067,951.87,2,0.00889261,467.9461901187897,68.711
-3.33786010742e-06,1398,0.924219,0.0,951.87,612224,-0.00511542,951.87,2,0.00740732,469.51612520217896,68.6649
-0.000618577003479,1400,0.953491,0.0,951.87,614224,-0.00413214,951.87,2,0.00648633,471.08256673812866,68.3865
-0.00323784351349,1402,0.96161,0.0,951.87,616224,-0.00472782,951.87,2,0.00424479,472.6566345691681,68.5002
-0.00306570529938,1404,0.96667,0.0,951.87,618224,-0.00529108,951.87,2,0.0140816,474.2191393375397,68.439
-0.000447869300842,1406,0.97419,0.0,954.49,620224,-0.00813484,954.49,2,0.00735309,475.78250765800476,68.4993
-0.000694394111633,1408,0.985159,0.0,959.03,622224,-0.01132,959.03,2,0.0134992,477.3593955039978,68.469
-0.00110936164856,1410,0.978064,0.0,959.6,624224,-0.00821903,959.6,2,0.00903378,478.92233419418335,68.4709
-0.000615835189819,1412,0.984669,0.0,959.6,626224,-0.00834106,959.6,2,0.0138166,480.5001542568207,68.4702
-0.0233151912689,1414,0.99376,0.0,959.6,628224,-0.0142647,959.6,2,0.00955123,482.0493402481079,68.3778
-0.00388836860657,1416,1.00786,0.0,959.6,630224,-0.00916301,959.6,2,0.0110951,483.61040449142456,68.0149
0.0035634636879,1418,1.02147,0.0,958.21,632085,-0.013253,958.21,2,0.0149897,485.1876826286316,58.595
-0.00994455814362,1420,1.02267,0.0,958.21,634085,-0.00903847,958.21,2,0.00830095,486.7499692440033,68.2748
-0.00179505348206,1422,1.0202,0.0,958.21,636085,-0.00894557,958.21,2,0.00721449,488.32912397384644,68.2931
-0.000870704650879,1424,1.01679,0.0,958.21,638085,-0.00802984,958.21,2,0.00796195,489.89056968688965,68.3469
0.0347998142242,1427,0.998943,0.0,959.38,640356,-0.00827732,959.38,3,0.00713732,491.4221637248993,95.2757
-0.0025874376297,1429,0.991739,0.0,963.65,642356,-0.00755355,963.65,2,0.00495836,493.0017240047455,67.7135
0.000517010688782,1431,0.993601,0.0,972.4,644356,-0.010212,972.4,2,0.00609031,494.6070511341095,67.5423
-0.000391840934753,1433,0.990734,0.0,972.4,646356,-0.00722838,972.4,2,0.00740051,496.1745467185974,67.9902
-0.00100862979889,1435,1.00702,0.0,972.4,648356,-0.00960392,972.4,2,0.00912849,497.734925031662,68.0642
-7.24792480469e-05,1437,1.03784,0.0,972.4,650356,-0.0088269,972.4,2,0.0126546,499.3129632472992,65.0997
-0.00161015987396,1439,1.04377,0.0,972.4,652356,-0.00869633,972.4,2,0.00492617,500.8752269744873,68.2621
-0.00193428993225,1442,1.04117,0.0,976.43,655356,-0.00857405,976.43,3,0.0056441,502.43840980529785,100.828
-1.43051147461e-06,1444,1.05111,0.0,976.43,657356,-0.0114083,976.43,2,0.00956379,504.0005648136139,67.4593
-0.00285387039185,1446,1.08138,0.0,976.43,659356,-0.00561048,976.43,2,0.00605491,505.56287145614624,67.6264
-0.000325560569763,1448,1.09591,0.0,976.43,661356,-0.00719563,976.43,2,0.00633771,507.1256766319275,67.7757
0.128905177116,1450,1.11961,0.0,971.33,662846,-0.0103354,971.33,2,0.00576139,508.7037093639374,35.5879
0.014295399189,1453,1.10818,0.0,966.5,665363,-0.0133456,966.5,3,0.00783526,510.25158190727234,89.3652
-0.0318756103516,1455,1.11359,0.0,966.5,667363,-0.00863095,966.5,2,0.00870225,511.81246423721313,68.2249
-0.00508379936218,1457,1.13437,0.0,966.5,669363,-0.00802422,966.5,2,0.00667263,513.3454022407532,68.0717
-0.00395274162292,1459,1.15414,0.0,966.5,671363,-0.00750967,966.5,2,0.00789574,514.9013314247131,68.181
-0.00491833686829,1461,1.13078,0.0,966.5,673363,-0.00913958,966.5,2,0.00875634,516.4695436954498,66.7755
0.0116702914238,1463,1.14017,0.0,966.5,675363,-0.011453,966.5,2,0.0068618,518.0167622566223,58.0168
0.000848352909088,1465,1.15375,0.0,966.5,677363,-0.00752301,966.5,2,0.00812032,519.5789456367493,65.4534
-0.0312563180923,1467,1.1226,0.0,966.5,679363,-0.00936375,966.5,2,0.00827782,521.1412153244019,68.966
0.000155091285706,1469,1.13465,0.0,966.5,681363,-0.00780558,966.5,2,0.00579287,522.7194855213165,64.2548
-0.000965237617493,1471,1.13313,0.0,966.5,683363,-0.00488677,966.5,2,0.00598444,524.2976200580597,68.6026
-0.018851518631,1473,1.13942,0.0,966.5,685363,-0.00815329,966.5,2,0.00619236,525.8593327999115,68.1328
-0.00304555892944,1475,1.14637,0.0,966.5,687363,-0.00766928,966.5,2,0.00939496,527.4222981929779,68.2487
-0.00161647796631,1477,1.15178,0.0,966.5,689363,-0.00592271,966.5,2,0.00564825,528.9849677085876,68.3079
-0.00503826141357,1479,1.14748,0.0,966.5,691363,-0.00856935,966.5,2,0.00854547,530.5482401847839,68.2512
-0.00113749504089,1481,1.1357,0.0,971.74,693363,-0.01156,971.74,2,0.00540526,532.1253492832184,65.5228
-0.0144318342209,1484,1.10985,0.0,971.65,695389,-0.00803784,971.65,3,0.00558011,533.7033214569092,94.1832
-0.0156829357147,1486,1.09885,0.0,971.65,697389,-0.00694237,971.65,2,0.00399552,535.2821362018585,67.1465
0.0017237663269,1489,1.09701,0.0,971.65,700389,-0.0100453,971.65,3,0.0078912,536.8663763999939,94.8907
-0.0152750015259,1491,1.11818,0.0,971.65,702389,-0.00892009,971.65,2,0.0130011,538.4549841880798,66.6249
-0.000353813171387,1493,1.13536,0.0,971.65,704389,-0.00868522,971.65,2,0.00584362,540.0165143013,66.9645
0.193436861038,1497,1.14619,0.0,952.33,706457,-0.0166797,952.33,4,0.0063853,541.5943517684937,45.5883
0.579595565796,1499,1.14867,0.0,947.61,707985,-0.0124212,947.61,2,0.00689282,543.148360490799,42.6988
-0.0263295173645,1501,1.1608,0.0,947.61,709985,-0.00887254,947.61,2,0.00947073,544.7192943096161,68.3141
-0.00365614891052,1503,1.16665,0.0,947.61,711985,-0.00939299,947.61,2,0.0125601,546.28178358078,68.7787
-0.0191756486893,1505,1.15208,0.0,947.61,713985,-0.0115395,947.61,2,0.00595968,547.8297080993652,68.7905
0.0117371082306,1507,1.15368,0.0,947.61,715985,-0.0100467,947.61,2,0.00673552,549.406950712204,63.4637
-0.0191986560822,1509,1.14235,0.0,947.61,717985,-0.0115676,947.61,2,0.00834265,550.968671798706,68.7933
0.280834615231,1512,1.15289,0.0,944.85,720709,-0.0105496,944.85,3,0.0063669,552.5475525856018,81.5097
-0.00550472736359,1514,1.17475,0.0,944.85,722709,-0.00985684,944.85,2,0.00880054,554.1100223064423,67.3953
-0.00276255607605,1516,1.1824,0.0,944.85,724709,-0.00838161,944.85,2,0.00602539,555.6674811840057,67.664
-0.00535249710083,1518,1.19907,0.0,946.24,726709,-0.00785267,946.24,2,0.0104774,557.234706401825,68.4452
0.128677487373,1520,1.1838,0.0,945.56,728641,-0.0115486,945.56,2,0.011449,558.7971212863922,45.4055
-0.0378265380859,1522,1.18597,0.0,945.56,730641,-0.00719043,945.56,2,0.00631082,560.3597233295441,68.7393
0.0776126384735,1524,1.20802,0.0,945.56,732641,-0.010643,945.56,2,0.0150109,561.8907597064972,58.1395
0.203296899796,1526,1.22886,0.0,952.85,734641,-0.00868507,952.85,2,0.00478767,563.4537405967712,50.7787
0.0274324417114,1528,1.24131,0.0,952.85,736641,-0.00744619,952.85,2,0.00953982,565.1253650188446,69.5167
-0.0140386819839,1530,1.24421,0.0,952.85,738641,-0.00917298,952.85,2,0.00878412,566.7042269706726,69.5307
-0.000760197639465,1532,1.24934,0.0,952.85,740641,-0.00460167,952.85,2,0.0048947,568.2667179107666,69.2252
0.00031840801239,1534,1.25428,0.0,952.85,742641,-0.00849529,952.85,2,0.0120992,569.8446383476257,69.0731
-3.09944152832e-05,1536,1.26867,0.0,952.85,744641,-0.00737535,952.85,2,0.00869208,571.4074721336365,68.8993
-0.00415050983429,1538,1.27358,0.0,952.85,746641,-0.00761775,952.85,2,0.0061244,572.9781196117401,68.7283
-0.000580668449402,1540,1.2984,0.0,952.85,748641,-0.0122477,952.85,2,0.00993827,574.5313975811005,68.368
-0.00407207012177,1542,1.31502,0.0,952.85,750641,-0.00570279,952.85,2,0.0106235,576.1105077266693,68.582
0.000723838806152,1545,1.31048,0.0,952.85,753641,-0.0114615,952.85,3,0.010557,577.671936750412,99.9138
-0.00100445747375,1547,1.30934,0.0,952.85,755641,-0.00784563,952.85,2,0.0119388,579.2372319698334,67.8518
-0.00468003749847,1549,1.30477,0.0,952.85,757641,-0.00933045,952.85,2,0.0084552,580.8305354118347,67.8934
0.00147372484207,1551,1.30786,0.0,954.52,759298,-0.0114373,954.52,2,0.00876427,582.3907694816589,64.9424
-0.00526654720306,1554,1.30113,0.0,953.76,761739,-0.00491516,953.76,3,0.00540972,583.9688971042633,100.638
-0.00329971313477,1556,1.29937,0.0,953.76,763739,-0.00711322,953.76,2,0.00745405,585.5174741744995,67.3271
-0.000141859054565,1558,1.28654,0.0,953.76,765739,-0.00951923,953.76,2,0.00661347,587.047324180603,67.5423
-0.000371694564819,1560,1.29018,0.0,953.76,767739,-0.00825612,953.76,2,0.00589398,588.6171193122864,67.7498
-0.000606894493103,1562,1.29875,0.0,953.76,769739,-0.00645983,953.76,2,0.00891542,590.1883172988892,67.8852
-0.00496518611908,1564,1.28708,0.0,953.76,771739,-0.00880779,953.76,2,0.00959722,591.7359936237335,67.9662
0.00568759441376,1566,1.27374,0.0,947.98,773161,-0.0117352,947.98,2,0.00832192,593.2971847057343,61.1568
-0.0221911668777,1569,1.25267,0.0,947.98,776161,-0.00654578,947.98,3,0.00618538,594.8914687633514,97.4039
-0.000629544258118,1571,1.26244,0.0,947.98,778161,-0.0074792,947.98,2,0.0106095,596.4536695480347,67.6988
-0.00152170658112,1573,1.27198,0.0,947.98,780161,-0.00668457,947.98,2,0.00500646,598.0317668914795,67.8492
-0.000253796577454,1575,1.28026,0.0,947.98,782161,-0.00720321,947.98,2,0.00808296,599.5942797660828,67.9705
0.00812375545502,1577,1.30775,0.0,946.58,784021,-0.00928229,946.58,2,0.00534174,601.1576685905457,62.5838
0.0122257471085,1579,1.29521,0.0,946.58,786021,-0.00942285,946.58,2,0.00666707,602.7204208374023,66.1287
-0.0518320798874,1581,1.30115,0.0,946.58,788021,-0.00744194,946.58,2,0.00542946,604.3007686138153,68.6208
-0.00401163101196,1583,1.27997,0.0,945.87,789950,-0.00790929,945.87,2,0.00916825,605.859977722168,68.0268
-0.000183820724487,1585,1.27681,0.0,955.61,791950,-0.00861147,955.61,2,0.00499828,607.4382607936859,68.2812
-0.000112056732178,1587,1.27757,0.0,955.61,793950,-0.00537264,955.61,2,0.00465659,609.0008749961853,68.299
-0.000210046768188,1589,1.29591,0.0,955.61,795950,-0.00809193,955.61,2,0.00914598,610.5624561309814,68.3635
-0.000287175178528,1591,1.29893,0.0,955.61,797950,-0.00889952,955.61,2,0.0103147,612.1259870529175,68.4309
-0.000221252441406,1593,1.33411,0.0,955.61,799950,-0.00714277,955.61,2,0.00999585,613.6881384849548,68.4811
-0.000606775283813,1595,1.31013,0.0,967.16,801950,-0.00793248,967.16,2,0.00916962,615.2660450935364,68.5502
0.000878691673279,1598,1.31246,0.0,977.08,804693,-0.00783344,977.08,3,0.00636666,616.8448922634125,95.8087
-0.0224286317825,1600,1.3118,0.0,977.08,806693,-0.00589796,977.08,2,0.00526295,618.4073576927185,67.6574
-0.00218057632446,1602,1.30876,0.0,977.08,808693,-0.00875009,977.08,2,0.00800717,620.0011036396027,67.8337
0.0530814528465,1605,1.30066,0.0,963.83,810368,-0.0159124,963.83,3,0.00712827,621.5624597072601,67.6911
-0.056485414505,1607,1.30726,0.0,963.83,812368,-0.0088595,963.83,2,0.007432,623.1570229530334,66.0487
-0.0587363243103,1609,1.32844,0.0,963.83,814368,-0.00854379,963.83,2,0.0157345,624.7191755771637,67.9554
-0.0286830663681,1611,1.33372,0.0,963.83,816368,-0.00636848,963.83,2,0.00602497,626.282675743103,68.4732
0.116271913052,1615,1.33106,0.0,950.6,818769,-0.0151472,950.6,4,0.0065582,627.8436994552612,88.2082
-0.216324687004,1617,1.33266,0.0,950.6,820769,-0.0104213,950.6,2,0.00724446,629.406899690628,68.2124
-0.0144057273865,1619,1.33175,0.0,950.6,822769,-0.00704979,950.6,2,0.0057963,630.9689798355103,67.281
0.00854581594467,1621,1.32681,0.0,951.28,824769,-0.0102066,951.28,2,0.00917928,632.5471456050873,63.6562
0.059546649456,1625,1.30947,0.0,936.31,827272,-0.0133266,936.31,4,0.00803695,634.1096475124359,96.3659
0.0019907951355,1627,1.28517,0.0,936.31,829272,-0.00985078,936.31,2,0.00620646,635.6881713867188,67.3122
-0.0210081338882,1629,1.27468,0.0,936.31,831272,-0.00759457,936.31,2,0.00618463,637.2670075893402,68.049
-0.00984907150269,1631,1.28714,0.0,936.31,833272,-0.00588461,936.31,2,0.00438098,638.8283412456512,67.6843
-0.0102895498276,1633,1.29331,0.0,936.31,835272,-0.00831692,936.31,2,0.00495726,640.3906083106995,66.8231
-0.00431716442108,1635,1.29258,0.0,936.31,837272,-0.00874735,936.31,2,0.0064797,641.9385242462158,67.9802
-0.00550270080566,1637,1.2774,0.0,936.31,839272,-0.00801683,936.31,2,0.00768024,643.5161278247833,63.9419
-0.0009685754776,1639,1.27178,0.0,936.31,841272,-0.00963503,936.31,2,0.0114029,645.0792899131775,66.939
0.0878112316132,1642,1.23754,0.0,931.02,843743,-0.0136699,931.02,3,0.0131395,646.6405630111694,51.9833
-0.0257345438004,1644,1.24032,0.0,931.02,845743,-0.0122968,931.02,2,0.00969243,648.219649553299,69.7697
-0.00249552726746,1646,1.23638,0.0,931.02,847743,-0.00666729,931.02,2,0.00753784,649.789338350296,69.6291
-0.0131989717484,1648,1.23463,0.0,931.02,849743,-0.00920417,931.02,2,0.00597596,651.3761234283447,69.1012
-0.00819730758667,1650,1.24061,0.0,931.02,851743,-0.00786293,931.02,2,0.00403882,652.9392848014832,68.9926
-0.00156402587891,1652,1.24659,0.0,934.45,853743,-0.00745979,934.45,2,0.00691341,654.4695014953613,68.679
0.00110238790512,1654,1.24054,0.0,940.04,855743,-0.00861463,940.04,2,0.00702951,656.0163767337799,68.5339
-0.00391578674316,1657,1.26696,0.0,932.67,858006,-0.0108217,932.67,3,0.00579966,657.5475041866302,95.4823
-0.0387607812881,1659,1.276,0.0,932.67,860006,-0.00895614,932.67,2,0.00878487,659.1249690055847,67.8694
0.00679039955139,1661,1.29068,0.0,932.67,862006,-0.00945349,932.67,2,0.00555743,660.6880798339844,57.251
-0.00875413417816,1663,1.28536,0.0,932.67,864006,-0.00977448,932.67,2,0.01104,662.2614378929138,67.5465
0.10470867157,1665,1.28347,0.0,938.45,866006,-0.0121028,938.45,2,0.0143816,663.8286337852478,59.7429
-0.000654220581055,1667,1.29631,0.0,938.45,868006,-0.00688232,938.45,2,0.00829647,665.4063863754272,69.008
-0.0164967775345,1669,1.29192,0.0,938.45,870006,-0.00929111,938.45,2,0.00663969,666.9702143669128,69.481
-0.00905191898346,1671,1.293,0.0,938.45,872006,-0.00868558,938.45,2,0.00924366,668.5313642024994,69.1831
-0.00386154651642,1673,1.31057,0.0,938.45,874006,-0.00675357,938.45,2,0.009509,670.0792148113251,69.0397
0.00187343358994,1676,1.31708,0.0,934.08,876429,-0.0118902,934.08,3,0.00589778,671.6565716266632,90.3119
0.0808029770851,1678,1.31115,0.0,925.83,877604,-0.00999349,925.83,2,0.0064057,673.2187023162842,62.2459
0.133432805538,1681,1.28717,0.0,917.31,879752,-0.0137771,917.31,3,0.00744047,674.7976403236389,74.9851
0.00343006849289,1683,1.28299,0.0,918.02,881752,-0.00988718,918.02,2,0.00781105,676.3900594711304,67.1624
0.0979817509651,1686,1.28076,0.0,917.05,884655,-0.0128517,917.05,3,0.00740437,677.9576258659363,88.8396
0.290474057198,1688,1.25564,0.0,916.58,886608,-0.0169573,916.58,2,0.00627047,679.5476434230804,35.7819
-0.0302089452744,1690,1.25974,0.0,916.58,888608,-0.0049384,916.58,2,0.0093367,681.1121714115143,69.9782
-0.0348610877991,1692,1.24725,0.0,916.58,890608,-0.00822963,916.58,2,0.00685347,682.6889312267303,69.5693
-0.000317096710205,1694,1.25358,0.0,916.58,892608,-0.00749512,916.58,2,0.00682303,684.2503921985626,68.8798
-0.0157829523087,1696,1.26092,0.0,916.58,894608,-0.00557817,916.58,2,0.00427203,685.8137471675873,68.9939
-0.000208854675293,1698,1.26201,0.0,919.15,896608,-0.00801939,919.15,2,0.0106681,687.3915762901306,68.8103
-0.00021493434906,1700,1.27742,0.0,919.15,898608,-0.0062502,919.15,2,0.00881865,688.9523997306824,68.8012
-0.00892388820648,1702,1.28932,0.0,919.15,900608,-0.00703087,919.15,2,0.0070356,690.5313975811005,68.6866
0.00325965881348,1704,1.30538,0.0,924.91,902608,-0.0095642,924.91,2,0.00469989,692.109525680542,65.0615
0.057942032814,1707,1.28555,0.0,924.46,904814,-0.011685,924.46,3,0.0134086,693.6875450611115,87.8104
-0.00339698791504,1709,1.28625,0.0,924.46,906814,-0.00479509,924.46,2,0.00446556,695.2505061626434,68.0367
0.000556945800781,1711,1.28755,0.0,924.46,908814,-0.0106303,924.46,2,0.00535205,696.7813286781311,64.7578
-0.00720930099487,1713,1.28612,0.0,929.73,910814,-0.00992237,929.73,2,0.00984342,698.3282141685486,68.0258
-0.000488877296448,1715,1.29415,0.0,939.4,912709,-0.0129763,939.4,2,0.00834215,699.9070143699646,64.5283
-0.0293706655502,1717,1.29615,0.0,939.4,914709,-0.00847249,939.4,2,0.00763565,701.4535622596741,68.1702
-0.00977504253387,1719,1.28182,0.0,939.4,916709,-0.00859016,939.4,2,0.00917162,703.047632932663,68.1775
0.00578945875168,1722,1.27289,0.0,931.25,918894,-0.0125009,931.25,3,0.00471005,704.5941956043243,87.1434
0.118743538857,1724,1.25413,0.0,946.22,920894,-0.0134647,946.22,2,0.0104616,706.1578176021576,63.1199
-0.00513112545013,1726,1.23844,0.0,946.22,922894,-0.0108945,946.22,2,0.0107986,707.7502748966217,67.982
-0.0126435756683,1728,1.2498,0.0,946.22,924894,-0.00670072,946.22,2,0.00510644,709.313844203949,68.4385
0.0087816119194,1730,1.24511,0.0,946.22,926894,-0.0122246,946.22,2,0.00721644,710.88236951828,67.0548
0.0348374247551,1732,1.23218,0.0,946.22,928894,-0.00968482,946.22,2,0.0122529,712.4385917186737,60.0332
-0.00803434848785,1734,1.24372,0.0,946.22,930894,-0.00547281,946.22,2,0.0101215,713.9844815731049,69.0286
-0.020788192749,1736,1.25956,0.0,946.22,932894,-0.00700715,946.22,2,0.00632481,715.5320703983307,69.0004
-0.0010176897049,1739,1.26868,0.0,946.22,935894,-0.00986802,946.22,3,0.00683901,717.1099116802216,86.5279
-0.00287461280823,1741,1.2673,0.0,947.86,937894,-0.00620155,947.86,2,0.00475352,718.688384771347,68.3873
-0.000857949256897,1743,1.28649,0.0,951.51,939894,-0.00885768,951.51,2,0.0105737,720.250884771347,68.416
0.000250220298767,1745,1.2697,0.0,951.51,941894,-0.0098567,951.51,2,0.00578873,721.8140640258789,68.3705
-0.00405955314636,1747,1.27387,0.0,951.51,943894,-0.00519652,951.51,2,0.00655,723.3878464698792,68.3846
-0.000248193740845,1749,1.27267,0.0,951.51,945894,-0.00708738,951.51,2,0.00683449,724.9393765926361,68.4026
0.0402005314827,1751,1.27869,0.0,949.3,947673,-0.012235,949.3,2,0.00552255,726.5012981891632,47.6319
-0.0120630264282,1753,1.27367,0.0,949.3,949673,-0.010381,949.3,2,0.00870202,728.0627648830414,68.8417
