#{"t_start": 1536414704.56721, "env_id": "InvertedPendulum-v2"}
r,l,t
6.0,6,1.155442
9.0,9,1.171067
10.0,10,1.171067
7.0,7,1.171067
3.0,3,1.171067
4.0,4,1.171067
8.0,8,1.186692
5.0,5,1.186692
7.0,7,1.186692
5.0,5,1.186692
6.0,6,1.186692
3.0,3,1.202317
24.0,24,1.202317
6.0,6,1.202317
12.0,12,1.217942
6.0,6,1.217942
16.0,16,1.233567
5.0,5,1.233567
6.0,6,1.233567
10.0,10,1.233567
19.0,19,1.249192
18.0,18,1.249192
5.0,5,1.264818
3.0,3,1.264818
6.0,6,1.264818
4.0,4,1.264818
4.0,4,1.264818
6.0,6,1.264818
6.0,6,1.280442
9.0,9,1.280442
10.0,10,1.280442
9.0,9,1.296067
7.0,7,1.296067
10.0,10,1.296067
14.0,14,1.311692
10.0,10,1.311692
9.0,9,1.311692
43.0,43,1.327317
4.0,4,1.342942
9.0,9,1.342942
7.0,7,1.342942
5.0,5,1.342942
16.0,16,1.362705
4.0,4,1.364704
5.0,5,1.36586
3.0,3,1.36586
4.0,4,1.36586
8.0,8,1.36586
4.0,4,1.36586
4.0,4,1.36586
14.0,14,1.381486
14.0,14,1.381486
6.0,6,1.381486
4.0,4,1.39711
4.0,4,1.39711
5.0,5,1.39711
14.0,14,1.39711
4.0,4,1.39711
7.0,7,1.412736
5.0,5,1.412736
10.0,10,1.412736
5.0,5,1.412736
6.0,6,1.428362
4.0,4,1.428362
15.0,15,1.428362
5.0,5,1.428362
7.0,7,1.443985
4.0,4,1.443985
3.0,3,1.443985
9.0,9,1.443985
10.0,10,1.443985
19.0,19,1.45961
11.0,11,1.45961
7.0,7,1.475236
6.0,6,1.475236
4.0,4,1.475236
13.0,13,1.475236
9.0,9,1.490861
6.0,6,1.490861
24.0,24,1.490861
19.0,19,1.514936
6.0,6,1.514936
10.0,10,1.514936
13.0,13,1.514936
6.0,6,1.530562
5.0,5,1.530562
3.0,3,1.530562
8.0,8,1.530562
6.0,6,1.530562
5.0,5,1.530562
4.0,4,1.546186
5.0,5,1.546186
4.0,4,1.546186
4.0,4,1.546186
6.0,6,1.546186
10.0,10,1.561812
8.0,8,1.561812
10.0,10,1.561812
5.0,5,1.561812
8.0,8,1.577437
8.0,8,1.577437
7.0,7,1.577437
8.0,8,1.577437
10.0,10,1.593061
5.0,5,1.593061
8.0,8,1.593061
17.0,17,1.608688
5.0,5,1.608688
12.0,12,1.608688
5.0,5,1.608688
7.0,7,1.608688
5.0,5,1.624311
5.0,5,1.624311
4.0,4,1.624311
3.0,3,1.624311
5.0,5,1.624311
4.0,4,1.624311
5.0,5,1.624311
10.0,10,1.639936
4.0,4,1.639936
8.0,8,1.639936
10.0,10,1.639936
8.0,8,1.655562
5.0,5,1.655562
5.0,5,1.655562
6.0,6,1.655562
4.0,4,1.655562
7.0,7,1.671187
4.0,4,1.671187
4.0,4,1.671187
12.0,12,1.671187
6.0,6,1.671187
4.0,4,1.671187
4.0,4,1.686811
4.0,4,1.686811
9.0,9,1.686811
6.0,6,1.686811
5.0,5,1.686811
9.0,9,1.702436
5.0,5,1.702436
3.0,3,1.702436
8.0,8,1.702436
5.0,5,1.702436
6.0,6,1.718061
15.0,15,1.718061
4.0,4,1.718061
10.0,10,1.718061
4.0,4,1.733698
4.0,4,1.733698
4.0,4,1.733698
17.0,17,1.733698
17.0,17,1.749312
7.0,7,1.749312
8.0,8,1.749312
3.0,3,1.749312
4.0,4,1.764937
7.0,7,1.764937
6.0,6,1.764937
10.0,10,1.764937
4.0,4,1.764937
11.0,11,1.78056
10.0,10,1.78056
8.0,8,1.78056
4.0,4,1.796187
13.0,13,1.796187
10.0,10,1.796187
17.0,17,1.81181
4.0,4,1.81181
6.0,6,1.81181
11.0,11,1.81181
9.0,9,1.827435
4.0,4,1.827435
5.0,5,1.827435
6.0,6,1.827435
7.0,7,1.827435
8.0,8,1.84306
4.0,4,1.84306
10.0,10,1.84306
6.0,6,1.84306
4.0,4,1.84306
4.0,4,1.858686
6.0,6,1.858686
5.0,5,1.858686
12.0,12,1.858686
9.0,9,1.874414
6.0,6,1.877413
8.0,8,1.881413
7.0,7,1.884411
4.0,4,1.885599
6.0,6,1.885599
5.0,5,1.885599
3.0,3,1.885599
8.0,8,1.885599
5.0,5,1.885599
17.0,17,1.901225
6.0,6,1.901225
5.0,5,1.901225
5.0,5,1.901225
5.0,5,1.91685
5.0,5,1.91685
7.0,7,1.91685
4.0,4,1.91685
20.0,20,1.932475
7.0,7,1.932475
4.0,4,1.932475
8.0,8,1.932475
6.0,6,1.948099
9.0,9,1.948099
10.0,10,1.948099
8.0,8,1.948099
12.0,12,1.963724
8.0,8,1.963724
9.0,9,1.963724
5.0,5,1.963724
5.0,5,1.979349
12.0,12,1.979349
11.0,11,1.979349
