#{"env_id": "Humanoid-v2", "t_start": 1536357540.857021}
r,l,t
91.936179,19,1.215905
81.556263,17,1.232587
80.129495,17,1.248213
103.677585,22,1.26384
139.284593,31,1.295088
80.316012,17,1.313868
86.526339,18,1.329497
137.999099,30,1.360745
131.840433,30,1.391996
81.256459,17,1.407622
143.173386,29,1.43887
76.231318,16,1.454496
135.296527,27,1.485745
79.95731,17,1.501371
93.284725,20,1.532619
81.156435,17,1.548245
80.497623,17,1.570975
154.829848,36,1.604359
81.075761,17,1.619984
80.885507,17,1.635609
76.024012,16,1.651236
102.609268,22,1.682483
81.207582,17,1.698109
80.093026,17,1.713734
109.589459,22,1.729359
99.149022,20,1.760608
91.866338,20,1.776234
75.966667,16,1.791858
97.753053,20,1.807483
76.201055,16,1.823108
79.590858,17,1.854358
130.153223,29,1.885607
77.072241,17,1.901232
81.061303,17,1.916857
96.832042,21,1.932483
127.721026,29,1.963732
85.990981,18,1.979357
120.140092,27,2.010607
99.731569,22,2.041858
182.704111,42,2.088732
105.086613,22,2.104357
101.167137,21,2.119983
127.41752,29,2.166857
113.599863,23,2.182482
132.378213,27,2.213732
76.565278,16,2.229358
100.850667,21,2.244983
86.846522,18,2.276232
82.292085,18,2.291857
86.510695,19,2.307482
85.170985,18,2.323108
89.519828,20,2.354356
78.819496,17,2.369982
97.695577,21,2.385608
80.634849,17,2.401232
84.232919,18,2.416857
80.663795,17,2.448106
145.86663,31,2.479356
143.465298,31,2.510609
158.423555,35,2.541857
85.142036,18,2.557482
240.219897,51,2.619981
81.753056,17,2.635607
97.69666,22,2.666857
86.923375,18,2.682482
81.199686,17,2.698107
81.051168,17,2.713732
89.476274,20,2.729357
95.728764,21,2.760605
84.794732,18,2.776231
133.263993,30,2.807481
76.39091,16,2.823106
81.068651,17,2.838731
76.506489,17,2.854356
98.771372,21,2.885604
76.625982,16,2.90123
107.581508,23,2.916855
81.063838,17,2.932479
116.324569,25,2.96373
127.912533,27,2.99498
96.931483,20,3.010603
80.706196,17,3.026229
131.861464,30,3.073105
74.657918,16,3.088729
94.435961,20,3.104355
98.098505,21,3.119979
123.277859,27,3.151229
92.506562,19,3.166854
102.790865,23,3.198103
162.146065,34,3.234004
147.530923,34,3.265254
147.729448,31,3.296504
127.091439,27,3.332882
154.690091,34,4.748
76.401376,16,4.763625
72.396522,16,4.779251
80.9992,17,4.794875
327.995109,66,4.872999
91.2326,19,4.888625
131.629636,27,4.919874
91.62697,19,4.9355
232.538773,48,4.982374
86.807804,18,5.013623
86.321309,18,5.02925
93.226873,20,5.044875
111.5996,23,5.076123
81.842364,18,5.09175
80.185349,17,5.107375
157.967434,37,5.154249
111.199633,23,5.169875
95.837027,21,5.201123
76.746337,16,5.216749
96.065237,20,5.232374
81.163856,17,5.247999
85.069973,18,5.263623
147.180562,33,5.294873
86.637043,18,5.317657
100.850021,22,5.348908
127.077315,27,5.364534
96.672434,20,5.395784
85.024441,18,5.411408
106.41669,22,5.427034
143.840295,31,5.473908
137.492347,28,5.489534
81.602858,17,5.520784
127.890622,28,5.53641
97.958772,20,5.567658
76.575859,16,5.583284
94.396045,21,5.598908
132.381673,29,5.630158
167.917175,34,5.677033
101.747418,24,5.692658
155.997059,35,5.739532
