#{"env_id": "Swimmer-v2", "t_start": 1536399814.816007}
r,l,t
-7.533005,1000,1.671602
3.023289,1000,2.218474
4.603889,1000,3.671089
-3.367882,1000,4.217963
43.019829,1000,5.421107
23.414465,1000,5.96798
-0.20664,1000,7.186514
21.966963,1000,7.733366
25.016995,1000,8.951927
19.473896,1000,9.499703
23.135286,1000,10.73379
25.155674,1000,11.297269
22.381496,1000,12.499139
23.558498,1000,13.061637
25.346064,1000,14.29593
26.350736,1000,14.858428
20.447153,1000,16.077247
23.965866,1000,16.624533
28.271706,1000,17.858902
27.33043,1000,18.421196
25.822998,1000,19.639935
26.648844,1000,20.202433
31.406746,1000,21.420835
32.528522,1000,21.983334
30.52159,1000,23.20183
33.763566,1000,23.748804
35.956778,1000,24.983944
36.675629,1000,25.546487
36.120963,1000,26.78016
33.553145,1000,27.328056
33.537035,1000,28.562068
29.051353,1000,29.108941
31.990227,1000,30.328083
35.52239,1000,30.894689
35.973543,1000,32.125212
29.90678,1000,32.671854
32.00131,1000,33.891131
35.23669,1000,34.453509
36.902431,1000,35.676633
36.04964,1000,36.239132
33.890477,1000,37.452196
31.497595,1000,38.014693
35.224335,1000,38.577018
37.902462,1000,39.811432
33.261519,1000,40.373623
34.077996,1000,41.608044
34.265282,1000,42.170543
39.728837,1000,43.405661
35.771051,1000,43.968158
34.882769,1000,45.186229
38.671499,1000,45.765749
35.007088,1000,46.983397
38.396021,1000,47.553405
37.345519,1000,48.769344
36.24037,1000,49.34276
35.555204,1000,50.561361
34.53734,1000,51.12386
38.248318,1000,52.343078
37.9131,1000,52.905577
31.728241,1000,54.124413
36.542232,1000,54.686726
32.64208,1000,55.905593
37.729313,1000,56.467871
37.380399,1000,57.686643
35.847686,1000,58.256966
39.632614,1000,59.468248
34.747844,1000,60.030746
37.671161,1000,61.264537
37.567893,1000,61.827037
36.179116,1000,63.043554
37.160502,1000,63.608038
39.105008,1000,64.819121
39.801055,1000,65.390236
38.061784,1000,66.608716
40.561029,1000,67.167821
40.213228,1000,68.390383
37.04219,1000,68.952882
37.421187,1000,70.17062
39.839913,1000,70.733247
38.357454,1000,71.953293
38.421096,1000,72.514508
40.480472,1000,73.748862
38.493876,1000,74.29651
40.461511,1000,75.520067
42.955429,1000,76.082565
40.766623,1000,76.640797
39.356566,1000,77.874154
41.294066,1000,78.436852
37.283582,1000,79.655687
39.044826,1000,80.218187
37.830995,1000,81.452961
39.529446,1000,82.015459
39.627337,1000,83.233062
40.987708,1000,83.796518
40.661834,1000,85.030899
35.165527,1000,85.592407
43.905727,1000,86.812862
38.729253,1000,87.374543
41.489861,1000,88.608359
40.903818,1000,89.170857
39.363361,1000,90.390433
41.494013,1000,90.968555
39.848221,1000,92.202992
39.936429,1000,92.749623
40.709646,1000,93.968377
41.110629,1000,94.531659
43.102499,1000,95.776781
44.09141,1000,96.342583
41.559868,1000,97.561341
41.534648,1000,98.123838
41.724835,1000,99.366226
43.807056,1000,99.928724
42.621143,1000,101.156444
39.762791,1000,101.718028
39.816693,1000,102.953161
44.10128,1000,103.530318
36.217188,1000,104.733439
41.854344,1000,105.296187
42.845181,1000,106.531107
43.938043,1000,107.109232
40.345163,1000,108.333091
40.856745,1000,108.88138
42.824412,1000,110.124398
42.313558,1000,110.686648
43.473946,1000,111.905437
42.85039,1000,112.484581
42.708631,1000,113.718071
41.886979,1000,114.279897
44.953848,1000,114.842396
43.305873,1000,116.062108
42.623953,1000,116.640032
40.327406,1000,117.874442
42.251163,1000,118.437783
42.378791,1000,119.655623
41.239505,1000,120.218122
43.591564,1000,121.4532
31.97733,1000,122.015698
42.704127,1000,123.234257
43.110697,1000,123.795773
45.575291,1000,125.029896
41.614057,1000,125.608116
44.168599,1000,126.812994
41.436961,1000,127.390116
42.264703,1000,128.625041
43.130741,1000,129.191762
42.461401,1000,130.405484
43.900046,1000,130.984128
45.963293,1000,132.217675
