ev_tdlam_before,EpLenMean,loss_pol_surr,loss_kl,loss_pol_entpen,EpRewMean,loss_ent,loss_vf_loss,EpisodesSoFar,TimestepsSoFar,EpThisIter,TimeElapsed
0.998962766374,1000.0,-0.023915,0.0383554,0.0,40.3748718741,1.36671,0.00360247,155,155000,2,138.0787901878357
0.988884546794,1000.0,-0.0163704,0.0152614,0.0,40.4185534073,1.35986,0.0360882,157,157000,2,139.89085698127747
0.999357917055,1000.0,-0.0175691,0.0105981,0.0,40.5410668669,1.36048,0.00477653,159,159000,2,141.71970343589783
0.996830396121,1000.0,-0.0142616,0.00752288,0.0,40.7684064602,1.33258,0.0105846,161,161000,2,143.53522396087646
0.99883232615,1000.0,-0.0190624,0.00902019,0.0,40.951323564,1.32476,0.00474335,163,163000,2,145.34563207626343
0.985618249513,1000.0,-0.0158089,0.00619831,0.0,40.9141895503,1.30175,0.0484407,165,165000,2,147.1576862335205
0.999433476944,1000.0,-0.018155,0.00954268,0.0,41.0883707213,1.31335,0.00389722,167,167000,2,148.98489785194397
0.992954318412,1000.0,-0.0194229,0.00831837,0.0,41.2154993969,1.3154,0.0133217,169,169000,2,150.78481245040894
0.997229254106,1000.0,-0.0182603,0.00888995,0.0,41.2940642883,1.30595,0.0162703,172,172000,3,152.60971307754517
0.998675203882,1000.0,-0.0227171,0.023219,0.0,41.4183779506,1.27767,0.00433152,174,174000,2,154.4229817390442
0.999462793116,1000.0,-0.0113097,0.0270497,0.0,41.5174955133,1.23744,0.00400028,176,176000,2,156.2503786087036
0.999536430783,1000.0,-0.0176442,0.00961858,0.0,41.6963183222,1.2186,0.00316776,178,178000,2,158.06275057792664
0.998498467961,1000.0,-0.014889,0.0171218,0.0,41.832253142,1.18337,0.00385193,180,180000,2,159.87652111053467
0.999445160851,1000.0,-0.0171579,0.00936141,0.0,42.0358273901,1.16429,0.00380951,182,182000,2,161.68956780433655
0.999463933171,1000.0,-0.0157235,0.0161936,0.0,42.1885864568,1.12136,0.00462428,184,184000,2,163.5013792514801
0.999178209982,1000.0,-0.0188262,0.0264093,0.0,42.3028051135,1.09611,0.00468569,186,186000,2,165.31373190879822
0.999605069141,1000.0,-0.0132562,0.0162511,0.0,42.4901690945,1.10181,0.00387174,188,188000,2,167.125182390213
0.99514081236,1000.0,-0.0203756,0.0292789,0.0,42.6721461938,1.1114,0.00973692,190,190000,2,168.93033742904663
0.997548365267,1000.0,-0.018885,0.0218048,0.0,42.8842995402,1.09726,0.00969228,192,192000,2,170.75143694877625
0.998253905913,1000.0,-0.0135256,0.0113742,0.0,43.011316212,1.09783,0.0122242,194,194000,2,172.56277203559875
0.997559266165,1000.0,-0.0174841,0.0146435,0.0,43.2114779067,1.07296,0.0100107,196,196000,2,174.37524032592773
0.999018212315,1000.0,-0.0165848,0.0126071,0.0,43.3705312222,1.05291,0.00764608,198,198000,2,176.1875433921814
0.998362673563,1000.0,-0.013972,0.0114573,0.0,43.5411267246,1.0446,0.0109622,200,200000,2,177.9963400363922
0.997615377186,1000.0,-0.0145015,0.0110874,0.0,43.7394730726,1.03416,0.012482,202,202000,2,179.79791355133057
0.999260009499,1000.0,-0.0120752,0.0150418,0.0,43.9763269662,1.03862,0.00602287,204,204000,2,181.61008882522583
0.999348350975,1000.0,-0.0180607,0.0106784,0.0,44.1813890826,1.01495,0.00559326,206,206000,2,183.42233419418335
0.998042055406,1000.0,-0.0197736,0.0133041,0.0,44.3230622133,1.00783,0.0150551,208,208000,2,185.2195987701416
0.995965906419,1000.0,-0.0154056,0.015127,0.0,44.4898194123,1.00748,0.0128435,210,210000,2,187.04777836799622
0.998606335605,1000.0,-0.0121623,0.010686,0.0,44.6524831974,0.987959,0.00642648,212,212000,2,188.85973262786865
0.996999989264,1000.0,-0.0148767,0.00886769,0.0,44.958811552,0.974732,0.020635,215,215000,3,190.6720004081726
0.99863251939,1000.0,-0.0175442,0.0161352,0.0,45.2059196629,0.96911,0.00816439,217,217000,2,192.4853482246399
0.999524530343,1000.0,-0.0151603,0.0158247,0.0,45.382214884,0.945954,0.00532751,219,219000,2,194.29818201065063
0.999200336344,1000.0,-0.0174492,0.0161798,0.0,45.5787614222,0.931528,0.00765741,221,221000,2,196.10412311553955
0.998883190565,1000.0,-0.00486642,0.0203466,0.0,45.7922347116,0.90732,0.00953243,223,223000,2,197.92206692695618
0.998728434904,1000.0,-0.0113169,0.0315014,0.0,45.9654256188,0.908792,0.00862967,225,225000,2,199.734965801239
0.998762426432,1000.0,-0.0167745,0.0101826,0.0,46.1299906195,0.918407,0.0115618,227,227000,2,201.56311583518982
0.999220796395,1000.0,-0.00493652,0.0180515,0.0,46.3140959267,0.877388,0.00736279,229,229000,2,203.35963010787964
0.999422181514,1000.0,-0.0195256,0.0153074,0.0,46.4952524895,0.861566,0.00498882,231,231000,2,205.18759751319885
0.999216320575,1000.0,-0.0144419,0.0126495,0.0,46.6854647096,0.84806,0.00728549,233,233000,2,207.01576352119446
0.998413511785,1000.0,-0.0165345,0.00919159,0.0,46.8752933747,0.816162,0.00811558,235,235000,2,208.8309018611908
0.999128231022,1000.0,-0.00969014,0.012054,0.0,47.161106806,0.807325,0.00467138,237,237000,2,210.6415581703186
0.999260457058,1000.0,-0.0188529,0.018343,0.0,47.3773941885,0.793472,0.00652447,239,239000,2,212.45391392707825
0.999589425075,1000.0,-0.0149161,0.014939,0.0,47.5682743474,0.780819,0.00566915,241,241000,2,214.26627659797668
0.999260002282,1000.0,-0.0177879,0.0195236,0.0,47.7654006885,0.768844,0.00643069,243,243000,2,216.0939600467682
0.999447207432,1000.0,-0.0157528,0.0193284,0.0,47.9951707151,0.760507,0.00741748,245,245000,2,217.8915638923645
0.991589857265,1000.0,-0.0141811,0.0119893,0.0,48.1771877689,0.747395,0.0156446,247,247000,2,219.72043442726135
0.998959283228,1000.0,-0.011759,0.0299463,0.0,48.3696169898,0.7418,0.00615439,249,249000,2,221.51602458953857
0.99910553667,1000.0,-0.0195588,0.020998,0.0,48.6897397176,0.720543,0.00650514,251,251000,2,223.3387632369995
0.999410937424,1000.0,-0.00786301,0.0232006,0.0,48.8983107416,0.727612,0.00692457,253,253000,2,225.12894773483276
0.999318035028,1000.0,-0.0190464,0.0238392,0.0,49.2981370888,0.686077,0.00737459,256,256000,3,226.95508646965027
0.998954347218,1000.0,-0.023431,0.0477966,0.0,49.6625562049,0.690746,0.00853472,258,258000,2,228.750714302063
0.998847023584,1000.0,-0.0125911,0.0681831,0.0,49.8424575302,0.667534,0.00790537,260,260000,2,230.57851481437683
0.997930443147,1000.0,-0.0230076,0.0235549,0.0,50.0765859673,0.651877,0.00893976,262,262000,2,232.37579560279846
0.997295561014,1000.0,-0.0142431,0.00815391,0.0,50.3549675326,0.622061,0.00850321,264,264000,2,234.18844747543335
0.998276571278,1000.0,-0.0138051,0.00905199,0.0,50.7865735637,0.623785,0.00839076,266,266000,2,235.98512506484985
0.998549027019,1000.0,-0.0202285,0.0166718,0.0,51.0199425247,0.603891,0.0148812,268,268000,2,237.79760241508484
0.998814165592,1000.0,-0.0205197,0.0188674,0.0,51.4639618743,0.59115,0.0102556,270,270000,2,239.59519147872925
0.998966732295,1000.0,-0.0225237,0.135128,0.0,51.7302414383,0.560848,0.0117442,272,272000,2,241.40726256370544
0.997290300438,1000.0,-0.0158725,0.0412513,0.0,51.9898669252,0.567032,0.0147992,274,274000,2,243.21922087669373
0.998424445046,1000.0,-0.00902638,0.0485173,0.0,52.2593568963,0.543334,0.0118473,276,276000,2,245.0172781944275
0.998721223441,1000.0,-0.0157795,0.0141455,0.0,52.513545916,0.534784,0.00947553,278,278000,2,246.82858753204346
0.998940896126,1000.0,-0.0173409,0.0204411,0.0,52.7840370317,0.514157,0.00868904,280,280000,2,248.62589406967163
0.998170961859,1000.0,-0.0214962,0.0163531,0.0,52.9885203709,0.498668,0.0183573,282,282000,2,250.4225471019745
0.998826140305,1000.0,-0.0100145,0.0202645,0.0,53.256769135,0.477053,0.00976696,284,284000,2,252.2349603176117
0.998756225454,1000.0,-0.0173954,0.0169356,0.0,53.5060603209,0.467871,0.0109814,286,286000,2,254.03164052963257
0.999112318968,1000.0,-0.016733,0.0110412,0.0,53.6929622935,0.454033,0.00883696,288,288000,2,255.84386539459229
0.998688246822,1000.0,-0.0209777,0.0218189,0.0,53.9415132205,0.416437,0.0122966,290,290000,2,257.6420364379883
0.99835519644,1000.0,-0.0212019,0.0111837,0.0,54.1824597,0.376485,0.0148006,292,292000,2,259.4537432193756
0.998912397539,1000.0,-0.0121248,0.0204572,0.0,54.510261384,0.365726,0.0103133,294,294000,2,261.25042629241943
0.999112831603,1000.0,-0.0151363,0.0209828,0.0,54.776419881,0.373873,0.0123571,296,296000,2,263.0628879070282
0.998826855328,1000.0,0.0182887,0.0864737,0.0,55.1747589682,0.367354,0.0188801,299,299000,3,264.86055040359497
0.99900150008,1000.0,-0.0140275,0.024062,0.0,55.4448543744,0.3661,0.015622,301,301000,2,266.67281889915466
0.99844189221,1000.0,-0.00440022,0.0398003,0.0,55.6675133497,0.363784,0.0224024,303,303000,2,268.4535446166992
0.997866489459,1000.0,-0.00497638,0.0341201,0.0,55.9660682802,0.383027,0.0288861,305,305000,2,270.2669939994812
0.998209097423,1000.0,-0.0187967,0.0220142,0.0,56.2356712924,0.39631,0.0293342,307,307000,2,272.06288719177246
0.998443922726,1000.0,-0.0120651,0.016195,0.0,56.4736452488,0.399811,0.0220704,309,309000,2,273.8753185272217
0.99890685163,1000.0,-0.0108953,0.0137843,0.0,56.7404113732,0.382149,0.0159389,311,311000,2,275.6570739746094
0.997988184448,1000.0,-0.0063126,0.0213454,0.0,56.948325812,0.359486,0.0224562,313,313000,2,277.46935391426086
0.998645856627,1000.0,-0.0149241,0.0167969,0.0,57.1744573536,0.339316,0.0172004,315,315000,2,279.2670202255249
0.998848697636,1000.0,-0.00462712,0.0399359,0.0,57.3641627863,0.305676,0.0116846,317,317000,2,281.06300687789917
0.998526934534,1000.0,-0.000737776,0.0592023,0.0,57.601358007,0.265905,0.0175371,319,319000,2,282.8595383167267
0.99839614029,1000.0,-0.0102898,0.0339132,0.0,57.8599290579,0.263942,0.0192377,321,321000,2,284.65682673454285
0.998224467156,1000.0,-0.00464893,0.0447141,0.0,58.1350254393,0.282543,0.0210557,323,323000,2,286.45461869239807
0.998208448291,1000.0,-0.00055303,0.0355351,0.0,58.3952618396,0.280994,0.0214983,325,325000,2,288.25081634521484
0.998772954801,1000.0,-0.00226101,0.0275173,0.0,58.71903826,0.278804,0.0145209,327,327000,2,290.0474429130554
0.998991120025,1000.0,-0.011604,0.0261757,0.0,58.9852127007,0.261598,0.0135308,329,329000,2,291.8596098423004
0.998138390016,1000.0,-0.0160052,0.0198428,0.0,59.2112896142,0.296848,0.0229842,331,331000,2,293.6417260169983
0.998394327937,1000.0,-0.00889207,0.0203536,0.0,59.51267829,0.283862,0.019738,333,333000,2,295.4533648490906
0.998426373699,1000.0,-0.0120247,0.0144867,0.0,59.8235750625,0.273766,0.0188606,335,335000,2,297.23588490486145
0.998698549462,1000.0,0.00243476,0.0585799,0.0,60.1229193195,0.261734,0.0171457,337,337000,2,299.03192496299744
0.997644657502,1000.0,-0.0178631,0.0168292,0.0,60.3539980683,0.27968,0.0276191,339,339000,2,300.82981181144714
0.99832331459,1000.0,-0.017181,0.0164429,0.0,60.7621337451,0.287235,0.0244421,342,342000,3,302.6318883895874
0.997998859966,1000.0,-0.0213789,0.0166886,0.0,61.056301023,0.273718,0.0280197,344,344000,2,304.42191433906555
0.998628173489,1000.0,-0.0128701,0.0175258,0.0,61.3312252897,0.26925,0.0165421,346,346000,2,306.2206606864929
0.997610756895,1000.0,-0.00894793,0.0284732,0.0,61.6550196652,0.274879,0.0319814,348,348000,2,308.0159511566162
0.997359789908,1000.0,-0.0117651,0.0152254,0.0,61.989448334,0.266982,0.0343841,350,350000,2,309.81344199180603
0.997621273855,1000.0,-0.0163066,0.0182427,0.0,62.2704772454,0.272511,0.0283175,352,352000,2,311.5939757823944
0.996756479843,1000.0,-0.0112349,0.0114819,0.0,62.4992879123,0.272996,0.0335077,354,354000,2,313.39083647727966
0.997082576621,1000.0,-0.00819836,0.0278628,0.0,62.7845376295,0.286645,0.0391523,356,356000,2,315.1881067752838
0.996381636709,1000.0,-0.0120403,0.033068,0.0,63.097585284,0.275331,0.0416322,358,358000,2,316.9850764274597
0.996225891169,1000.0,-0.000832177,0.0298452,0.0,63.4293571913,0.259596,0.0440073,360,360000,2,318.7980787754059
0.996242685709,1000.0,-0.0114518,0.038684,0.0,63.7372771167,0.265363,0.0428679,362,362000,2,320.5942966938019
0.994379959535,1000.0,-0.0119772,0.0323114,0.0,63.9747595173,0.27772,0.0714297,364,364000,2,322.39093828201294
0.995288869366,1000.0,-0.0169795,0.0191905,0.0,64.2808719485,0.237048,0.0538714,366,366000,2,324.1881649494171
0.997043742333,1000.0,-0.00735091,0.0276518,0.0,64.6373288418,0.220225,0.0370377,368,368000,2,325.98591899871826
0.993914157618,1000.0,-0.00830408,0.0217601,0.0,64.9334816626,0.231781,0.0831098,370,370000,2,327.78198862075806
0.995932305697,1000.0,-0.00859169,0.0276351,0.0,65.2182872583,0.220978,0.0490118,372,372000,2,329.56307649612427
0.995121284388,1000.0,-0.010833,0.0292538,0.0,65.5107436254,0.204771,0.0584119,374,374000,2,331.3597300052643
0.99426645413,1000.0,-0.018799,0.0124066,0.0,65.7871159778,0.186082,0.0587387,376,376000,2,333.15642976760864
0.995721122716,1000.0,-0.0185297,0.0200769,0.0,66.1027500125,0.156066,0.0455208,378,378000,2,334.9387559890747
0.996634885203,1000.0,-0.0136815,0.0147252,0.0,66.3852063647,0.145262,0.0387875,380,380000,2,336.73528122901917
0.996435801499,1000.0,-0.0184397,0.0187722,0.0,66.690228308,0.109255,0.0388888,382,382000,2,338.5319480895996
0.994146905374,1000.0,-0.0119548,0.0239912,0.0,67.0914778306,0.103455,0.0943823,385,385000,3,340.3129780292511
0.996692260262,1000.0,-0.0156605,0.0185485,0.0,67.3607878462,0.0977747,0.0390693,387,387000,2,342.1095576286316
0.995945782866,1000.0,-0.00504432,0.0354524,0.0,67.6013433567,0.0944276,0.0514179,389,389000,2,343.8922894001007
0.995270852465,1000.0,-0.00436848,0.0444663,0.0,67.8019117555,0.0464867,0.050865,391,391000,2,345.68780183792114
0.991574632004,1000.0,-0.0088673,0.0273782,0.0,68.0486241333,0.0556078,0.0931065,393,393000,2,347.48486948013306
0.993599677924,1000.0,-0.0184933,0.019857,0.0,68.3052303314,0.0479771,0.0659848,395,395000,2,349.28309297561646
0.99382109195,1000.0,-0.0114002,0.0221643,0.0,68.5754237533,0.0596577,0.0700395,397,397000,2,351.0643095970154
0.995572547428,1000.0,-0.0100701,0.0275716,0.0,68.7971506484,0.0577308,0.045919,399,399000,2,352.8621709346771
0.995634182356,1000.0,-0.0153573,0.0211171,0.0,69.0339616141,0.0492153,0.0399685,401,401000,2,354.657995223999
0.994635960553,1000.0,-0.0183599,0.0185568,0.0,69.2604715474,0.0339502,0.0542434,403,403000,2,356.45361948013306
0.996211305493,1000.0,-0.0147499,0.0184256,0.0,69.549875423,0.0172442,0.0472361,405,405000,2,358.23515367507935
0.9945620168,1000.0,-0.0062508,0.0364183,0.0,69.8366884039,0.0136538,0.0669831,407,407000,2,360.0317471027374
0.995514291804,1000.0,-0.00493638,0.0268639,0.0,70.2041082311,0.0148993,0.0597487,409,409000,2,361.828164100647
0.994246941991,1000.0,-0.0151445,0.024852,0.0,70.541544227,0.0201572,0.063312,411,411000,2,363.62598180770874
0.995900262147,1000.0,-0.00632753,0.0273868,0.0,70.9120226621,0.0064081,0.0525094,413,413000,2,365.4219937324524
0.996481542708,1000.0,-0.0041125,0.0383557,0.0,71.2756900439,-0.0412408,0.0396835,415,415000,2,367.21942377090454
0.997570966603,1000.0,-0.0155462,0.0141533,0.0,71.6147288622,-0.040735,0.0319803,417,417000,2,369.0162899494171
0.996355469339,1000.0,-0.0064962,0.0155483,0.0,71.9990828119,-0.0529872,0.0410234,419,419000,2,370.8133125305176
0.993709801696,1000.0,-0.00926882,0.0323815,0.0,72.3211808518,-0.0501672,0.0773113,421,421000,2,372.626740694046
0.996956674382,1000.0,-0.00461815,0.0284841,0.0,72.6537324383,-0.086184,0.0384931,423,423000,2,374.4224319458008
0.995153034572,1000.0,-0.0102645,0.0184403,0.0,73.025404057,-0.0886618,0.0559409,425,425000,2,376.22027921676636
0.990486508235,1000.0,-0.00897055,0.0233812,0.0,73.5368733089,-0.107731,0.137615,428,428000,3,378.01652336120605
0.993882912211,1000.0,-0.009704,0.0273146,0.0,73.9135437717,-0.113436,0.0727244,430,430000,2,379.8131821155548
0.995390185621,1000.0,-0.014348,0.0172429,0.0,74.2992671434,-0.118542,0.0508722,432,432000,2,381.60950803756714
0.992585624568,1000.0,-0.0136545,0.0194136,0.0,74.6225847811,-0.107413,0.086409,434,434000,2,383.4081075191498
0.991367986426,1000.0,0.00374127,0.0541145,0.0,75.0169845698,-0.0913154,0.0980126,436,436000,2,385.2356731891632
0.992441215552,1000.0,-0.0180893,0.015505,0.0,75.4167099122,-0.0879978,0.0903579,438,438000,2,387.0351994037628
0.992470083758,1000.0,-0.0127913,0.0258617,0.0,75.8870968647,-0.0982463,0.0831904,440,440000,2,388.844172000885
0.991100378335,1000.0,-0.00859976,0.0175572,0.0,76.2388294519,-0.0806849,0.114757,442,442000,2,390.64145255088806
0.994008888025,1000.0,-0.00248167,0.0423033,0.0,76.6443865949,-0.0855717,0.0731522,444,444000,2,392.438125371933
0.9951410098,1000.0,-0.0153326,0.0212048,0.0,77.038551436,-0.0859555,0.0528258,446,446000,2,394.2347421646118
0.987419495359,1000.0,-0.0179251,0.0178267,0.0,77.368746776,-0.0814049,0.118684,448,448000,2,396.0321009159088
0.993300622795,1000.0,-0.0142154,0.0231261,0.0,77.6512990131,-0.064642,0.0681905,450,450000,2,397.8295798301697
0.988718206994,1000.0,-0.00798182,0.0244732,0.0,77.9584988217,-0.0392699,0.118153,452,452000,2,399.6420681476593
0.993683332112,1000.0,-0.0152141,0.0236873,0.0,78.3467801704,-0.0621893,0.0582307,454,454000,2,401.4387159347534
0.987585220486,1000.0,-0.0154936,0.020253,0.0,78.6678420913,-0.0517131,0.123875,456,456000,2,403.23586654663086
