#{"t_start": 1536427226.6183946, "env_id": "Humanoid-v2"}
r,l,t
98.678458,20,1.187495
99.180788,21,1.203119
86.674612,18,1.218744
115.708569,26,1.249994
85.881713,18,1.265619
100.736204,21,1.281244
87.408897,19,1.312494
79.300377,17,1.328119
94.947883,20,1.343744
112.309782,23,1.374993
76.15791,16,1.390618
132.44736,28,1.406243
126.044893,26,1.437493
114.9489,24,1.468743
81.1863,17,1.484369
106.171489,23,1.499992
79.670062,17,1.515618
80.635739,17,1.531244
85.898534,18,1.562493
143.062234,31,1.593743
93.656374,20,1.609368
123.943551,26,1.640617
81.449384,17,1.656243
95.201284,21,1.671868
76.417399,16,1.687493
86.649392,18,1.718743
106.844217,22,1.734367
100.419469,21,1.749992
163.614224,35,1.796866
135.325052,28,1.828119
118.648174,25,1.843742
89.746632,19,1.874992
91.021929,19,1.890617
72.482882,16,1.906242
110.469219,25,1.937491
102.454582,23,1.953117
130.265503,27,1.984368
160.233306,37,2.031241
75.845669,16,2.046867
76.594023,16,2.062492
91.435846,19,2.078117
85.745728,18,2.093741
102.673718,22,2.124993
110.580201,23,2.140616
120.327558,27,2.171866
81.401439,17,2.187491
110.072926,23,2.218741
162.83453,37,2.24999
93.991392,21,2.28124
81.102396,17,2.296865
83.527629,18,2.31249
107.237225,24,2.328115
132.9732,28,2.359365
80.871987,17,2.37499
79.318165,17,2.390615
119.476923,27,2.421865
123.757114,28,2.453115
101.672261,22,2.46874
139.939585,30,2.515614
122.131166,27,2.531239
120.765526,26,2.56249
136.572743,32,2.593739
81.309287,17,2.609365
86.460378,18,2.62499
99.340716,22,2.656239
90.971421,19,2.671864
123.095984,27,2.703114
81.246411,17,2.71874
83.246541,18,2.734365
135.926273,31,2.765614
97.435617,21,2.796864
157.33461,35,2.828114
96.400216,20,2.843739
200.303211,40,2.890614
80.65065,17,2.906239
89.520276,19,2.921863
86.126227,18,2.937489
108.190626,22,2.968738
86.054104,18,2.984365
171.32576,35,3.015613
76.180837,16,3.031239
125.694212,27,3.062488
80.815021,17,3.078113
120.567141,25,3.109364
94.552851,20,3.124988
115.793208,27,3.156238
96.772955,20,3.171864
85.996105,18,3.187488
82.183051,18,3.203114
91.353613,19,3.234363
91.779507,20,3.249988
115.867981,25,4.640608
95.76179,20,4.656234
135.943398,28,4.687483
81.329509,17,4.70311
102.552175,21,4.734358
76.371775,16,4.749985
188.128331,43,4.781233
118.018201,24,4.812483
126.638777,28,4.843733
81.035385,17,4.859358
84.963173,18,4.874985
