loss_kl,TimestepsSoFar,ev_tdlam_before,loss_pol_surr,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpRewMean
0.0301401,458526,0.977433165535,-0.0627593,1795,3.5621,667.49,3,0.0,64.7531,456.0772349834442,2626.2056936
0.0352384,460794,0.971841465682,-0.0587782,1798,3.56702,675.76,3,0.0,69.9538,458.10279655456543,2664.66781578
0.032015,462635,0.965802442282,-0.0701346,1802,3.53763,670.67,4,0.0,100.977,460.13903880119324,2643.05862315
0.0287889,464893,0.967747185379,-0.0695207,1806,3.53935,672.79,4,0.0,126.505,462.17005038261414,2651.98391487
0.0262898,466893,0.284520745277,-0.0387881,1808,3.52973,681.28,2,0.0,1277.82,464.1939868927002,2689.50141568
0.0300626,468067,0.94785124436,-0.0571396,1810,3.52564,678.07,2,0.0,68.1204,466.22465920448303,2676.05358539
0.026027,471002,0.861727386713,-0.0568512,1815,3.52334,675.86,5,0.0,736.388,468.2559998035431,2673.64995448
0.0314639,472775,0.944080889225,-0.0687337,1820,3.51857,652.01,5,0.0,170.742,470.29565358161926,2571.72735877
0.0320174,475105,0.954072806984,-0.0677827,1824,3.49448,651.1,4,0.0,183.039,472.37402606010437,2580.24739361
0.0289195,476728,0.962064392865,-0.0639703,1827,3.44142,647.38,3,0.0,131.731,474.3968336582184,2568.04499511
0.0308928,479056,0.947876494378,-0.0755355,1831,3.45621,646.13,4,0.0,136.4,476.41258668899536,2568.19230798
0.039332,481041,0.968877855688,-0.0631289,1834,3.43642,642.69,3,0.0,122.231,478.4280138015747,2557.10922518
0.028197,483093,0.852291300893,-0.0409651,1837,3.4287,642.74,3,0.0,689.928,480.45593333244324,2560.67293461
0.037989,485322,0.933599114418,-0.0712613,1841,3.45811,643.3,4,0.0,168.719,482.4830446243286,2565.04484712
0.0326841,486784,0.96409002319,-0.0657759,1844,3.46139,635.64,3,0.0,120.69,484.514564037323,2534.8889006
0.0260894,488528,0.923871904612,-0.0560447,1846,3.43124,641.3,2,0.0,93.7577,486.53707814216614,2561.59843177
0.0288916,491216,0.692622721195,-0.0426116,1849,3.40666,649.02,3,0.0,1122.11,488.5681712627411,2597.2291331
0.0331697,493315,0.838225618005,-0.049607,1852,3.39614,660.59,3,0.0,668.063,490.5882031917572,2646.92933653
0.036566,494685,0.962713569403,-0.0657078,1855,3.39254,648.68,3,0.0,77.7479,492.6150758266449,2596.51416945
0.0247527,497426,0.85898271203,-0.0487419,1859,3.39141,652.23,4,0.0,399.797,494.6325078010559,2612.69777626
0.0360774,499423,0.882686764002,-0.0638598,1861,3.36736,662.98,2,0.0,131.254,496.6656997203827,2661.82684723
0.0440148,501743,0.855022937059,-0.039295,1864,3.34596,666.75,3,0.0,712.646,498.6945478916168,2677.1199486
0.0338237,503688,0.964132927358,-0.0680171,1869,3.35168,661.03,5,0.0,171.518,500.7089819908142,2656.4393574
0.0300251,505688,0.185091853142,-0.0402544,1871,3.34687,666.37,2,0.0,1238.01,502.7330267429352,2681.54566806
0.0275111,506971,0.737191587687,-0.0424638,1873,3.35854,668.56,2,0.0,662.64,504.74773049354553,2691.67575217
0.0263959,509683,0.789210885763,-0.0454366,1877,3.36471,671.57,4,0.0,1108.49,506.78003883361816,2706.37219408
0.0364052,511683,0.561583518982,-0.0464468,1879,3.31599,672.44,2,0.0,466.528,508.8113613128662,2715.22608752
0.0311207,513557,0.785102233291,-0.0427314,1881,3.31992,672.45,2,0.0,601.86,510.8345696926117,2715.40850041
0.0389661,515479,0.958405282348,-0.0686834,1885,3.29115,655.05,4,0.0,170.692,512.8678028583527,2640.62859702
0.0325193,517351,0.943514529616,-0.0704195,1887,3.30675,653.77,2,0.0,116.221,514.8749713897705,2634.4650387
0.0290133,520100,0.83042307198,-0.0496746,1890,3.30003,658.13,3,0.0,390.335,516.9132132530212,2650.75155179
0.0305332,521619,0.919711440802,-0.0567647,1892,3.25898,657.32,2,0.0,107.097,518.9276731014252,2646.19625501
0.0342988,523804,0.886513158679,-0.0504493,1896,3.24327,647.17,4,0.0,577.09,520.9587481021881,2599.50073646
0.0342543,526211,0.887082315981,-0.0669552,1900,3.17922,645.29,4,0.0,293.628,522.99076795578,2588.21279635
0.0352569,527931,0.810040786862,-0.0452897,1902,3.14473,652.96,2,0.0,191.718,525.021507024765,2619.58183825
0.0238493,529931,0.201010465622,-0.0391551,1904,3.15386,662.81,2,0.0,1178.18,527.0377790927887,2661.38802091
0.0290475,531931,0.270727396011,-0.0462128,1906,3.12985,670.38,2,0.0,737.827,529.0708343982697,2691.33807627
0.0390364,534379,0.932451568544,-0.06719,1910,3.10369,663.12,4,0.0,170.909,531.092796087265,2654.75080461
0.0388746,535893,0.965913020074,-0.0686273,1912,3.07839,663.86,2,0.0,75.0404,533.1156754493713,2656.96095368
0.0273618,538402,0.863380149007,-0.0555932,1916,3.06737,671.29,4,0.0,669.632,535.1467564105988,2683.79838117
0.0338631,540019,0.755730211735,-0.0477498,1918,3.06051,680.49,2,0.0,647.371,537.1776480674744,2722.00485927
0.0329913,542019,0.266822218895,-0.0391859,1920,3.02778,692.44,2,0.0,1087.3,539.1931381225586,2770.95839116
0.0297399,544019,0.533920943737,-0.0449867,1922,3.02455,698.92,2,0.0,298.269,541.224547624588,2795.26456523
0.0452886,546019,0.640678465366,-0.0373291,1924,3.02403,709.14,2,0.0,666.652,543.239946603775,2837.29506698
0.0392439,548019,0.195676803589,-0.0358319,1926,3.03219,717.14,2,0.0,1085.86,545.2776563167572,2868.63030566
0.0350827,550544,0.74191519618,-0.0455842,1929,3.03145,724.25,3,0.0,642.515,547.2940511703491,2896.88071374
0.0389649,552759,0.946766473353,-0.0584889,1933,2.99961,725.03,4,0.0,119.961,549.3270976543427,2901.6954275
0.0344671,554759,0.430157423019,-0.0456218,1935,2.99593,733.01,2,0.0,895.971,551.3501904010773,2934.14903358
0.0330357,556759,0.346282184124,-0.0410584,1937,2.98597,736.66,2,0.0,1231.59,553.3690810203552,2946.39835735
0.0494563,559046,0.613443017006,-0.0420022,1940,2.96155,739.06,3,0.0,1299.71,555.4051446914673,2953.71311396
0.0261025,560909,0.722843885422,-0.0424521,1942,2.94735,752.75,2,0.0,649.239,557.4136044979095,3009.12693241
0.0341221,563090,0.911443382502,-0.0606667,1945,2.93275,755.62,3,0.0,137.694,559.4462113380432,3019.04391862
0.0271975,564423,0.736121416092,-0.0497264,1947,2.88749,748.95,2,0.0,239.777,561.4672160148621,2989.21014611
0.0389207,566752,0.620507180691,-0.0423097,1950,2.84931,751.32,3,0.0,1142.14,563.4973006248474,2993.42587696
0.0458035,569000,0.945619888604,-0.0706651,1953,2.82362,753.63,3,0.0,129.969,565.5217425823212,2999.45733013
0.0253454,570502,0.87405602634,-0.0464211,1956,2.84076,748.17,3,0.0,613.937,567.5533802509308,2972.11591172
0.0545823,573299,0.714058607817,-0.0371247,1960,2.86462,748.76,4,0.0,1161.87,569.5871894359589,2972.55265583
0.0327364,575299,0.206762254238,-0.0327985,1962,2.86732,753.2,2,0.0,1051.42,571.607803106308,2985.65547568
0.0398437,576727,0.672006428242,-0.0483067,1964,2.8744,749.84,2,0.0,320.337,573.6390655040741,2968.31844233
0.0292683,579462,0.763365119696,-0.0491067,1967,2.89355,767.87,3,0.0,661.774,575.6700603961945,3037.73122917
0.0394006,581333,0.907339952886,-0.0670202,1969,2.83793,776.45,2,0.0,117.914,577.6865041255951,3071.36182624
0.0260687,583158,0.802187696099,-0.0466851,1971,2.7963,774.7,2,0.0,532.196,579.724839925766,3059.85015415
0.0342156,584808,0.722932457924,-0.0533566,1973,2.7722,778.37,2,0.0,481.397,581.740579366684,3073.53247034
0.041716,587268,0.87329916656,-0.0551654,1977,2.72933,775.85,4,0.0,443.024,583.7720232009888,3058.35961949
0.0299022,589119,0.757385537028,-0.0487399,1979,2.6956,774.36,2,0.0,558.232,585.8067779541016,3048.28297949
0.0343825,591119,0.0623260140419,-0.0505153,1981,2.67836,775.62,2,0.0,1102.54,587.8737609386444,3047.99317231
0.0313546,593407,0.604250311852,-0.0474608,1984,2.65095,781.57,3,0.0,653.019,589.9023141860962,3067.57153358
0.0305427,595567,0.698425322771,-0.0492998,1987,2.62949,782.16,3,0.0,1013.63,591.9337553977966,3068.03704417
0.0317661,597322,0.776756927371,-0.046324,1989,2.59942,782.22,2,0.0,636.475,593.9594414234161,3068.24821219
0.0402816,599322,0.341132462025,-0.0428089,1991,2.59368,783.18,2,0.0,1191.37,595.990823507309,3069.68527275
0.0374829,601539,0.815301969647,-0.0541351,1994,2.57393,785.26,3,0.0,566.077,598.0287532806396,3082.6833875
0.0412972,603211,0.923664562404,-0.0699551,1997,2.53686,789.05,3,0.0,118.154,600.0460958480835,3099.60498237
0.0279635,605575,0.706920415163,-0.0497692,2000,2.5029,793.64,3,0.0,729.851,602.0810499191284,3117.27913509
0.0474642,607575,0.940206650645,-0.0714303,2003,2.46875,786.44,3,0.0,131.017,604.1064360141754,3091.64578171
0.0224737,609447,0.7015440166,-0.0432004,2005,2.44186,785.16,2,0.0,645.025,606.1236202716827,3086.05651525
0.0282,612097,0.862628355622,-0.0487742,2008,2.41281,790.15,3,0.0,652.16,608.1704008579254,3109.19710216
0.0338261,614097,0.259310781956,-0.0405608,2010,2.4085,797.18,2,0.0,1048.44,610.1940181255341,3138.53620926
0.0337109,616097,0.66783234477,-0.0460168,2012,2.39594,802.04,2,0.0,456.325,612.2246894836426,3159.22888104
0.0455695,618117,0.946916416287,-0.0612537,2015,2.37955,800.1,3,0.0,101.671,614.2404799461365,3154.38884641
0.0520199,620075,0.942461352795,-0.066158,2018,2.35222,800.56,3,0.0,144.571,616.2739040851593,3157.58968988
0.0260673,622075,0.804283067584,-0.0524413,2020,2.35392,800.56,2,0.0,130.145,618.2959191799164,3161.05017783
0.247003,624349,0.852579206228,-0.0344329,2023,2.31556,793.3,3,0.0,638.539,620.3183844089508,3132.79718865
0.0442847,626396,0.954310618341,-0.0570199,2026,2.27331,783.77,3,0.0,101.486,622.3494355678558,3093.61832601
0.0432279,628208,0.958116181195,-0.0645092,2028,2.2326,781.89,2,0.0,117.33,624.3658754825592,3088.62872805
0.0434638,630584,0.924270197749,-0.0667029,2032,2.29427,787.89,4,0.0,230.544,626.3969931602478,3115.30424304
0.0407004,632244,0.851180940866,-0.0475224,2035,2.2895,774.85,3,0.0,664.293,628.427577495575,3060.7557735
0.0348591,634651,0.857113555074,-0.0475302,2038,2.26858,768.92,3,0.0,556.802,630.4596104621887,3040.93505614
0.0405876,636651,0.312511622906,-0.0305725,2040,2.27476,776.05,2,0.0,1275.91,632.4780879020691,3074.3528006
0.0416668,638603,0.731827348471,-0.0410746,2042,2.27867,776.94,2,0.0,706.127,634.5139451026917,3087.04970684
0.0542309,640696,0.950864572078,-0.0584887,2047,2.26741,762.73,5,0.0,113.396,636.529568195343,3028.74509458
0.0467239,643046,0.958627991378,-0.0759002,2051,2.21299,752.94,4,0.0,141.496,638.5589551925659,2994.42482563
0.0427243,644921,0.93712541461,-0.0680415,2056,2.23765,744.19,5,0.0,288.866,640.5920841693878,2963.41910404
0.0435724,646871,0.941597227007,-0.0601317,2060,2.22425,735.72,4,0.0,216.845,642.6079466342926,2931.66664385
0.0473523,648499,0.768656089902,-0.0397136,2062,2.20814,732.0,2,0.0,608.856,644.6393229961395,2925.08733949
0.0270758,651185,0.673501104116,-0.0422361,2065,2.20743,734.58,3,0.0,946.327,646.6552438735962,2945.16732387
0.0461281,652949,0.968127511442,-0.0645313,2068,2.18752,725.14,3,0.0,90.2997,648.6939005851746,2914.48930623
0.0297023,654599,0.730111002922,-0.0411718,2070,2.16266,724.41,2,0.0,643.838,650.7125251293182,2919.03381994
0.0357241,657332,0.851928547025,-0.0486739,2074,2.11875,715.24,4,0.0,711.104,652.7333137989044,2890.37106007
0.0532777,659317,0.917368583381,-0.0701292,2078,2.089,711.98,4,0.0,242.321,654.7719950675964,2884.26860821
0.039264,661317,0.353429913521,-0.0372146,2080,2.09918,711.98,2,0.0,1037.24,656.7905969619751,2894.99806698
0.127956,662883,0.851107433438,-0.0359778,2083,2.0795,704.76,3,0.0,619.58,658.8112938404083,2874.82221426
0.0333682,664883,0.438252270222,-0.0409324,2085,2.066,704.76,2,0.0,691.37,660.8429596424103,2882.19828046
0.0777074,666883,0.252933263779,-0.0270188,2087,2.06303,713.16,2,0.0,1314.3,662.8726954460144,2921.91695463
0.0409174,668883,0.203484535217,-0.0394278,2089,2.04211,715.61,2,0.0,1204.07,664.8896269798279,2931.64408971
0.0352877,671607,0.73169118166,-0.0432653,2092,2.05429,714.06,3,0.0,844.195,666.912680387497,2936.64117729
0.0652449,673607,0.267395377159,-0.0333831,2094,2.05574,720.68,2,0.0,1222.95,668.94584608078,2967.90225446
0.0416931,675723,0.855840548873,-0.0470522,2098,2.00926,715.12,4,0.0,778.103,670.9675552845001,2951.01570675
0.0291999,677723,0.864595323801,-0.0442242,2102,1.98357,708.19,4,0.0,590.197,672.9989190101624,2923.61713215
0.0423194,679610,0.94274571538,-0.0555844,2105,1.98744,701.63,3,0.0,99.6344,675.0215084552765,2898.56541114
0.0265185,681846,0.86413012445,-0.0408697,2108,2.00013,697.49,3,0.0,613.611,677.0378777980804,2887.75311457
0.0286429,683805,0.86305116117,-0.0477499,2111,1.96725,687.08,3,0.0,498.746,679.0688126087189,2850.67943074
0.0586094,685533,0.966967012733,-0.0499574,2115,1.98081,674.16,4,0.0,132.938,681.0994033813477,2798.88589229
0.0424907,687533,0.294869542122,-0.0396843,2117,1.98259,677.94,2,0.0,1358.52,683.1313955783844,2818.44013756
0.0430508,689914,0.636645644903,-0.0402063,2120,1.98634,678.39,3,0.0,1181.36,685.1395080089569,2823.91201721
0.0502325,692214,0.834274351597,-0.0580705,2123,1.9568,678.65,3,0.0,230.952,687.17755818367,2827.98793744
0.0394669,693279,0.917590156198,-0.0565251,2125,1.96476,675.38,2,0.0,104.684,689.1940097808838,2816.31460076
0.0343148,695698,0.909378498793,-0.0449347,2129,1.98141,667.58,4,0.0,466.37,691.2087655067444,2785.16275604
0.0416949,697698,0.278500378132,-0.0371858,2131,1.95459,677.19,2,0.0,1294.81,693.2401127815247,2829.89646986
0.0471278,700299,0.655309975147,-0.0426896,2134,1.95606,684.59,3,0.0,1220.33,695.2713215351105,2865.6225009
0.0454345,702214,0.953506760299,-0.0670504,2137,1.93375,682.27,3,0.0,109.51,697.3026804924011,2857.15598254
0.0513926,704473,0.959631592035,-0.0710096,2141,1.92883,668.7,4,0.0,153.227,699.3183600902557,2801.81748476
0.314076,706016,0.886069208384,-0.0305699,2143,1.91756,670.14,2,0.0,141.203,701.3340721130371,2811.50592024
0.0542087,708152,0.951675381511,-0.0453711,2147,1.93299,674.56,4,0.0,134.382,703.3811979293823,2835.47127298
0.0416029,710395,0.93817172572,-0.0637746,2152,1.92875,671.4,5,0.0,245.505,705.4124374389648,2824.29355864
0.0478067,712286,0.950197104365,-0.0542649,2154,1.91613,679.41,2,0.0,124.214,707.4450144767761,2863.60313319
0.0300458,714658,0.87415894866,-0.0497537,2158,1.90885,684.49,4,0.0,766.673,709.4618508815765,2886.4360638
0.0407062,716238,0.934173002839,-0.0669829,2160,1.91457,693.67,2,0.0,99.9159,711.5009729862213,2928.48826063
0.04656,718798,0.659541457891,-0.0367364,2163,1.90768,692.99,3,0.0,1205.17,713.5125684738159,2921.54323314
0.0431603,720505,0.932443611324,-0.0672236,2166,1.86968,685.87,3,0.0,130.412,715.5463426113129,2889.67859249
0.114865,722809,0.868733912706,-0.0490718,2170,1.84546,682.1,4,0.0,691.788,717.5689790248871,2871.6649452
0.0325747,724692,0.808749169111,-0.0525188,2173,1.83595,676.32,3,0.0,796.304,719.586831331253,2847.01981165
0.0575374,726441,0.930053472519,-0.0564166,2176,1.82054,683.93,3,0.0,144.107,721.6239058971405,2880.73760244
0.0542562,728798,0.940648373216,-0.0603586,2179,1.85337,684.81,3,0.0,118.355,723.645170211792,2882.63101434
0.0415418,730589,0.942085366696,-0.0593323,2182,1.83883,679.19,3,0.0,147.761,725.6775772571564,2855.58091041
0.0327127,732589,0.68284240365,-0.0499417,2184,1.82489,687.06,2,0.0,403.244,727.6934690475464,2887.55614613
0.0402512,734278,0.830558106303,-0.0512167,2186,1.82817,683.95,2,0.0,248.245,729.724869966507,2874.5863046
0.0318729,737227,0.708136707544,-0.0505735,2190,1.81085,673.44,4,0.0,1310.5,731.7639238834381,2827.37298796
0.0468684,738511,0.940213784575,-0.0621219,2193,1.78364,659.04,3,0.0,162.36,733.7939989566803,2760.31932459
0.038556,740857,0.62097132206,-0.0447197,2196,1.77573,665.87,3,0.0,1161.18,735.8274054527283,2788.40635798
0.0471487,743135,0.738712996244,-0.0483441,2199,1.78396,671.29,3,0.0,624.521,737.8500185012817,2807.62007081
0.040534,745316,0.87841925025,-0.0604958,2203,1.74831,669.26,4,0.0,708.61,739.8970472812653,2796.37611328
0.0506931,746571,0.58663547039,-0.0394307,2205,1.73697,669.61,2,0.0,652.548,741.9160425662994,2797.13959675
0.0347924,749322,0.820985361934,-0.0487368,2208,1.68951,674.76,3,0.0,789.359,743.9363718032837,2813.10775008
0.0424708,750627,0.746506869793,-0.0521883,2210,1.6451,674.4,2,0.0,671.584,745.9589054584503,2810.98770205
0.83616,753055,0.843834981322,-0.00963306,2213,1.64619,683.92,3,0.0,507.868,747.9902822971344,2851.64830416
0.0401434,754821,0.897500984371,-0.0566228,2215,1.63322,692.88,2,0.0,198.843,750.0150620937347,2889.00274088
0.0268325,757120,0.661182850599,-0.0489747,2218,1.62206,685.87,3,0.0,802.499,752.0376927852631,2854.5834215
0.0424091,759158,0.818623617291,-0.0571932,2221,1.57322,682.44,3,0.0,524.862,754.0680947303772,2835.10598792
0.0747202,761158,0.258720815182,-0.041748,2223,1.55625,689.44,2,0.0,1150.99,756.0994338989258,2862.33306005
0.0494091,763158,0.68019965291,-0.0525277,2225,1.55914,698.79,2,0.0,473.583,758.1154818534851,2901.72770741
0.0522354,765921,0.513280034065,-0.0390879,2228,1.57841,707.49,3,0.0,944.834,760.1503689289093,2937.73986137
0.0290352,767921,0.341577768326,-0.0401136,2230,1.56163,712.23,2,0.0,1196.35,762.1781830787659,2953.63132962
0.0339805,769921,0.239929795265,-0.0425344,2232,1.51765,712.23,2,0.0,1136.48,764.2105586528778,2949.90391553
0.0428092,771466,0.780854046345,-0.0320738,2234,1.49107,711.67,2,0.0,601.938,766.2408411502838,2944.91701765
0.0516431,773466,0.31505548954,-0.0284776,2236,1.4921,721.28,2,0.0,1105.8,768.2906413078308,2986.39073337
0.0393121,775850,0.621169626713,-0.0454023,2239,1.47511,727.55,3,0.0,1048.5,770.3269321918488,3008.88064636
0.0741056,778222,0.615984380245,-0.0417196,2242,1.47711,732.06,3,0.0,1017.52,772.3586564064026,3023.18415983
0.0493486,780222,0.308466613293,-0.0388129,2244,1.47231,734.43,2,0.0,984.32,774.3807380199432,3030.99657587
0.0305984,782222,0.343514084816,-0.0418439,2246,1.43237,745.06,2,0.0,973.337,776.4128012657166,3075.82679861
0.0483113,783781,0.652233958244,-0.0480757,2248,1.41487,749.99,2,0.0,712.711,778.4469888210297,3094.52632172
0.0782525,786381,0.749035865068,-0.0433772,2251,1.41181,763.89,3,0.0,539.993,780.467705488205,3152.67941905
0.0401481,788399,0.808533892035,-0.0533196,2254,1.37846,761.13,3,0.0,652.053,782.4908788204193,3137.2997739
0.0495324,790463,0.813557580113,-0.049809,2257,1.37317,762.35,3,0.0,681.658,784.5214900970459,3139.63664274
0.047426,792170,0.818955048919,-0.0572364,2260,1.35961,759.32,3,0.0,826.673,786.537403345108,3124.96612525
0.0508638,794581,0.65172290802,-0.0569189,2263,1.34672,757.83,3,0.0,692.766,788.5343868732452,3117.75411345
0.0416319,796205,0.771887242794,-0.0469047,2265,1.33028,764.02,2,0.0,675.183,790.553083896637,3143.07573306
0.03883,797731,0.7758910954,-0.0451294,2267,1.3584,762.26,2,0.0,678.817,792.584095954895,3134.84780603
0.0394954,800153,0.767854735255,-0.0458564,2270,1.37662,773.44,3,0.0,586.305,794.6068239212036,3183.05175014
0.0450012,802756,0.84277844429,-0.0457366,2274,1.4206,774.27,4,0.0,666.268,796.6393527984619,3185.89815839
0.0534526,804590,0.72274261713,-0.0506234,2276,1.4101,781.49,2,0.0,725.39,798.6706595420837,3217.92931423
0.0790024,806586,0.72939786315,-0.0482139,2278,1.38778,785.91,2,0.0,441.381,800.6855664253235,3237.57734434
0.0469278,808586,0.159473836422,-0.0401566,2280,1.39079,791.1,2,0.0,1282.36,802.7159357070923,3258.62894987
0.032888,810586,0.233438372612,-0.0398592,2282,1.38475,799.97,2,0.0,1257.21,804.732663154602,3296.51453236
0.0421412,812867,0.845346093178,-0.0450699,2285,1.37105,795.89,3,0.0,692.083,806.7639939785004,3279.83947546
0.0368943,814289,0.769349917769,-0.0442608,2287,1.36288,790.11,2,0.0,621.159,808.8025858402252,3256.82049268
0.0362143,816641,0.697406500578,-0.0403168,2290,1.3553,794.14,3,0.0,1102.98,810.8343625068665,3274.46789999
0.0566032,818930,0.826696500182,-0.0427547,2293,1.35781,804.19,3,0.0,628.407,812.8510866165161,3320.50806958
0.0502658,821099,0.879321761429,-0.0523125,2298,1.36217,782.42,5,0.0,752.865,814.8822798728943,3230.68703764
0.0445303,823275,0.758757591248,-0.0495443,2301,1.35081,786.36,3,0.0,789.141,816.9124598503113,3249.62596214
0.0286482,825275,0.693650454283,-0.0426546,2303,1.35075,799.59,2,0.0,494.722,818.9315412044525,3311.87612192
0.070941,827275,0.277686059475,-0.0319654,2305,1.35629,807.04,2,0.0,1194.16,820.9675254821777,3347.8157303
0.0537754,829337,0.946637332439,-0.0676885,2310,1.36619,787.1,5,0.0,167.518,822.9825856685638,3262.93865182
0.0466541,831337,0.271249473095,-0.0354957,2312,1.37339,788.8,2,0.0,1372.75,825.013974905014,3273.38789875
0.0434505,832865,0.746747225523,-0.0417626,2314,1.36744,788.1,2,0.0,820.524,827.0296289920807,3269.36261434
0.301985,834865,0.303233265877,-0.0293543,2316,1.38728,790.44,2,0.0,885.073,829.0767800807953,3282.14648324
0.0426434,837493,0.884223528206,-0.0568222,2320,1.38624,791.15,4,0.0,368.77,831.0926427841187,3288.90436413
0.0449069,839099,0.755923777819,-0.0425762,2322,1.38334,789.41,2,0.0,771.586,833.1150124073029,3284.5018768
0.0387002,841099,0.327444493771,-0.0429712,2324,1.368,789.41,2,0.0,784.759,835.1624097824097,3288.22614484
0.0524405,843657,0.929993599653,-0.068856,2327,1.33089,787.36,3,0.0,170.171,837.1780755519867,3283.07513084
0.0411996,845807,0.900076948106,-0.0577034,2332,1.32816,758.86,5,0.0,577.802,839.2093479633331,3162.15097827
0.0498337,847699,0.861589103937,-0.056383,2334,1.31187,762.33,2,0.0,249.182,841.2259545326233,3180.80739312
0.0511179,849252,0.875379316509,-0.0528891,2338,1.29805,744.02,4,0.0,671.406,843.2559044361115,3100.05137009
0.0580555,851895,0.947501696646,-0.0717638,2342,1.29459,736.73,4,0.0,215.464,845.2807493209839,3070.02159763
0.0552101,853724,0.967601079494,-0.0712496,2346,1.26444,715.02,4,0.0,141.398,847.3028011322021,2975.8760593
0.0480728,855880,0.95343862474,-0.0722386,2350,1.27736,704.99,4,0.0,205.025,849.3340961933136,2936.41100023
0.0314392,857809,0.823330774903,-0.0448244,2353,1.25151,700.43,3,0.0,704.775,851.349750995636,2917.70270123
0.0590868,859809,0.260296821594,-0.0360577,2355,1.2628,711.97,2,0.0,1297.62,853.3811643123627,2972.69556406
0.0527405,861741,0.732126355171,-0.0372114,2357,1.2339,712.78,2,0.0,678.428,855.4124450683594,2980.48278662
0.0985586,863741,0.755062237382,-0.0211628,2359,1.20995,717.59,2,0.0,715.664,857.4281423091888,3004.88743808
0.0338531,865741,0.537006527185,-0.0446465,2361,1.21832,731.6,2,0.0,693.656,859.4595472812653,3069.62635559
0.051159,867741,0.202639937401,-0.038977,2363,1.19747,731.6,2,0.0,1152.9,861.4919302463531,3069.85645586
0.0713085,869741,0.266024708748,-0.0351916,2365,1.19105,735.36,2,0.0,756.846,863.5227746963501,3090.20237231
0.044474,872134,0.605058044195,-0.0549847,2368,1.14584,734.03,3,0.0,1224.96,865.5412168502808,3086.3819962
0.0774583,874388,0.842878639698,-0.0466944,2371,1.13582,732.35,3,0.0,674.555,867.5763034820557,3080.77562837
0.0578115,875904,0.944079082459,-0.0557219,2374,1.10911,731.48,3,0.0,120.054,869.5927376747131,3076.75994271
0.0480758,877867,0.91503533721,-0.0685507,2377,1.09905,722.81,3,0.0,218.723,871.6153993606567,3040.85777687
0.0386708,880475,0.697003483772,-0.0474602,2380,1.09235,718.89,3,0.0,980.169,873.6466825008392,3024.92565147
0.0517423,882448,0.811087071896,-0.0561836,2383,1.06669,708.62,3,0.0,747.595,875.6780424118042,2977.87350067
0.0610099,883985,0.912658117712,-0.0539863,2385,1.06799,711.18,2,0.0,89.0289,877.6937606334686,2989.9651136
0.0497897,886702,0.664465010166,-0.0494497,2388,1.06303,714.13,3,0.0,1075.43,879.7285459041595,3000.76929791
0.0339409,888494,0.792803213,-0.051693,2391,1.04438,711.19,3,0.0,442.251,881.749819278717,2986.93333326
0.0479858,890494,0.184980034828,-0.0440471,2393,1.02791,715.64,2,0.0,1354.94,883.7877044677734,3007.07947594
0.047651,892327,0.741800576448,-0.0463874,2395,1.01427,720.49,2,0.0,652.424,885.8026781082153,3025.83344739
0.0485758,894848,0.633199900389,-0.0473558,2398,1.00808,737.49,3,0.0,1288.58,887.8874471187592,3100.36494279
0.056631,896982,0.840723142028,-0.0413787,2401,0.992521,737.07,3,0.0,673.427,889.9308264255524,3099.4122258
0.0333987,898699,0.768358185887,-0.0420642,2403,0.993473,734.24,2,0.0,692.73,891.9669687747955,3083.78601338
0.0350881,900292,0.775986760855,-0.0361057,2405,0.999267,730.17,2,0.0,680.529,893.9832754135132,3063.65886311
0.0424275,902292,0.195914447308,-0.0314388,2407,0.979957,743.89,2,0.0,1328.37,896.0063755512238,3124.7642391
0.0497972,904292,0.268774032593,-0.0392274,2409,0.980177,750.82,2,0.0,1185.48,898.0384993553162,3155.56308671
0.038879,906292,0.254623472691,-0.0393255,2411,0.970493,759.55,2,0.0,1240.01,900.0563280582428,3192.7288624
0.0447483,908937,0.612936764956,-0.0407342,2414,0.962797,760.72,3,0.0,1321.4,902.0923407077789,3196.54671906
0.070096,910373,0.926401630044,-0.0639986,2416,0.954658,755.08,2,0.0,61.8956,904.1059956550598,3168.80533349
0.0572123,913373,0.384450256824,-0.036163,2419,0.943052,766.12,3,0.0,1170.79,906.1391015052795,3218.37589996
0.0630751,915052,0.763126209378,-0.035818,2421,0.934054,765.59,2,0.0,603.748,908.1777353286743,3215.36158186
0.0502944,917052,0.638862639666,-0.0415169,2423,0.896009,769.53,2,0.0,745.43,910.1932241916656,3232.98622539
0.0763136,918904,0.735769808292,-0.0376102,2425,0.899609,768.8,2,0.0,642.342,912.2247920036316,3226.90117225
0.0454239,921382,0.861054360867,-0.0551552,2428,0.922417,772.95,3,0.0,712.234,914.2561700344086,3245.30278182
0.0446489,923382,0.261584281921,-0.0430061,2430,0.892363,781.88,2,0.0,782.125,916.287407875061,3285.72169056
0.0702701,924904,0.681043744087,-0.0443125,2432,0.884585,790.97,2,0.0,701.814,918.3186345100403,3326.42886425
0.0867848,927496,0.647879302502,-0.0347492,2435,0.888703,795.08,3,0.0,1095.84,920.3494470119476,3340.78444785
0.0334669,928950,0.7885094136,-0.0457572,2437,0.860942,798.09,2,0.0,363.078,922.3658690452576,3352.21890685
