ev_tdlam_before,TimestepsSoFar,EpThisIter,EpisodesSoFar,loss_ent,TimeElapsed,EpRewMean,loss_vf_loss,loss_kl,loss_pol_surr,loss_pol_entpen,EpLenMean
0.992726840079,96229,14,1015,3.56857,105.782142162323,401.750946949,15.1401,0.0122436,-0.0263809,0.0,142.77
0.928069233894,98190,13,1028,3.55635,108.10498857498169,406.73738124,152.639,0.0167815,-0.0229285,0.0,143.75
0.978026434779,100229,13,1041,3.53654,110.35315775871277,414.394023434,39.9039,0.0127748,-0.0243204,0.0,145.62
0.982818741351,102327,13,1054,3.52529,112.64164090156555,428.883628461,35.0481,0.00692175,-0.0178142,0.0,148.8
0.985701365396,104392,13,1067,3.48929,114.9005126953125,439.983137426,32.7488,0.0103176,-0.0282935,0.0,151.03
0.982699302956,106451,12,1079,3.499,117.386310338974,459.094925162,34.0833,0.00991316,-0.0276161,0.0,154.98
0.981640702114,108425,11,1090,3.50368,119.79733610153198,476.70081987,41.9239,0.0112416,-0.0228586,0.0,158.68
0.986187181436,110545,12,1102,3.442,122.21149110794067,492.403419633,32.8116,0.0114295,-0.0258401,0.0,162.05
0.983881812543,112556,11,1113,3.42177,124.604159116745,510.410842576,35.597,0.0142557,-0.0277981,0.0,166.1
0.983748681843,114567,11,1124,3.39339,127.11137533187866,525.372892259,26.3127,0.0098231,-0.0290677,0.0,169.16
0.988159481436,116626,12,1136,3.36883,129.65563941001892,538.835002374,31.671,0.00880945,-0.0227925,0.0,171.74
0.986955776811,118624,11,1147,3.35049,132.16410112380981,551.32911445,33.0687,0.0144108,-0.0235293,0.0,174.41
0.992142762057,120827,12,1159,3.35654,134.65624904632568,567.079580163,18.6831,0.00856276,-0.024124,0.0,177.66
0.99089703057,122789,11,1170,3.37597,136.76572465896606,573.732482288,21.4133,0.0123771,-0.0250154,0.0,179.07
0.995950423181,124840,11,1181,3.3634,138.90415358543396,581.840399167,9.04734,0.00788098,-0.0256803,0.0,180.67
0.995569198392,126898,11,1192,3.36277,140.9969551563263,586.07905677,10.5802,0.010995,-0.0284263,0.0,181.55
0.993595565204,128907,11,1203,3.35829,143.10956048965454,591.044225813,14.527,0.0124532,-0.0269532,0.0,182.31
0.987883375026,130897,11,1214,3.40272,145.1635708808899,587.852755701,21.1336,0.0106803,-0.0264927,0.0,181.37
0.995757150929,133113,12,1226,3.38206,147.32815790176392,593.348183936,8.84171,0.00990849,-0.0242701,0.0,182.55
0.996230698191,135154,11,1237,3.38426,149.64078640937805,596.901208891,7.76536,0.0101631,-0.0293282,0.0,183.36
0.991106667556,137068,10,1247,3.3946,151.98458337783813,600.2223292,12.0562,0.00863576,-0.0273173,0.0,184.44
0.997000085888,139161,11,1258,3.36142,154.30474019050598,603.87312026,5.80221,0.0142864,-0.0247268,0.0,185.29
0.992660650052,141284,11,1269,3.35332,156.64794945716858,609.012465243,10.6321,0.0125954,-0.0271912,0.0,186.78
0.996579518309,143183,10,1279,3.32066,159.02355408668518,611.973318587,6.26266,0.0141635,-0.0269988,0.0,187.36
0.994796856306,145222,10,1289,3.27986,161.35886931419373,617.032306434,10.2226,0.0118961,-0.0289284,0.0,188.82
0.992622129619,147412,11,1300,3.28864,163.50002670288086,621.598358341,10.7249,0.014415,-0.0273765,0.0,190.4
0.995989275165,149348,10,1310,3.24927,165.5782310962677,629.888908163,9.74049,0.0101712,-0.0267642,0.0,192.42
0.992015596479,151433,10,1320,3.26345,167.73390340805054,635.988535473,15.3962,0.0132703,-0.0274475,0.0,194.18
0.9942845162,153481,10,1330,3.24243,169.9056899547577,643.235488696,10.9731,0.00801988,-0.0285723,0.0,196.34
0.992260655854,155578,10,1340,3.22747,172.23288369178772,651.685919884,12.5589,0.00789271,-0.0247822,0.0,198.58
0.989871136844,157510,9,1349,3.18867,174.47605919837952,658.021382535,25.8916,0.0109732,-0.030213,0.0,200.55
0.994197742082,159610,10,1359,3.19855,176.75212979316711,664.798758435,12.7463,0.0102159,-0.0240508,0.0,202.68
0.996182893636,161673,10,1369,3.13806,178.9933567047119,669.834290343,10.1697,0.0125806,-0.0270792,0.0,203.89
0.994059747085,163770,10,1379,3.14258,181.38490343093872,674.703049757,8.84053,0.0102007,-0.0267508,0.0,205.87
0.990499614738,165790,9,1388,3.14159,183.8436779975891,681.936309349,17.873,0.0102133,-0.0239855,0.0,207.66
0.994487395044,167840,9,1397,3.11677,186.25719141960144,692.608695671,10.5204,0.0159513,-0.029707,0.0,210.31
0.992652955465,169948,9,1406,3.09505,188.62826824188232,703.861602123,10.8404,0.013208,-0.0277252,0.0,213.47
0.993345468305,172029,9,1415,3.08543,191.03934025764465,714.414667032,14.0936,0.0147409,-0.0311371,0.0,216.34
0.990459206514,173870,7,1422,3.08094,193.55751657485962,728.380201182,14.1543,0.0136272,-0.0292912,0.0,219.97
0.930142693222,175877,9,1431,3.08739,196.09506940841675,734.492013184,210.599,0.00947796,-0.0183211,0.0,221.94
0.98048424162,177897,8,1439,3.04143,198.6179234981537,747.401908141,23.124,0.00952659,-0.0259019,0.0,225.4
0.993120249826,180021,9,1448,3.03021,200.93674492835999,757.91552162,10.0884,0.0127355,-0.0288072,0.0,227.31
0.991693673655,182053,8,1456,3.02093,203.03167963027954,770.754386871,20.5387,0.00934792,-0.0291083,0.0,230.9
0.992502736393,184226,9,1465,3.00562,205.12579441070557,783.371629069,18.1539,0.015247,-0.0288577,0.0,233.84
0.994435894769,186256,8,1473,2.97668,207.25716543197632,797.047864304,13.7879,0.0182188,-0.0359347,0.0,237.34
0.989076497965,188275,8,1481,2.99769,209.31907320022583,807.570529711,32.4934,0.0121802,-0.0337323,0.0,240.27
0.989788377658,190397,8,1489,2.98006,211.37535643577576,818.869019496,32.9294,0.0137539,-0.0275952,0.0,243.6
0.994356330018,192272,7,1496,2.95181,213.43736290931702,829.814704683,14.237,0.0101542,-0.0283465,0.0,246.5
0.986231037416,194314,8,1504,2.93083,215.53060936927795,833.986873525,32.6168,0.0120664,-0.0320709,0.0,247.82
0.994116168004,196349,8,1512,2.90936,217.66366863250732,840.252797785,20.5931,0.01248,-0.0315718,0.0,250.06
0.991734630428,198383,7,1519,2.91392,219.72639060020447,850.251395279,20.4771,0.0120233,-0.0328162,0.0,253.12
0.986989804544,200691,9,1528,2.93077,221.80453443527222,858.13406463,39.3293,0.00955983,-0.0328248,0.0,255.92
0.992252194788,202632,7,1535,2.92671,223.88284420967102,861.926416848,16.2155,0.012501,-0.0297651,0.0,256.97
0.994216478895,204514,7,1542,2.93674,226.0124852657318,867.885846555,11.0809,0.010785,-0.0315416,0.0,258.85
0.995722508989,206758,8,1550,2.91297,228.14083218574524,878.572055359,9.91614,0.0122392,-0.025223,0.0,261.82
0.994786999654,208872,8,1558,2.90556,230.25774550437927,884.724680242,12.1017,0.0134478,-0.0260223,0.0,263.36
0.994655147195,210853,8,1566,2.90099,232.39835619926453,886.228292862,13.5683,0.0116242,-0.0345483,0.0,263.75
0.993303931318,212874,8,1574,2.86594,234.664080619812,887.1758843,14.0037,0.0126198,-0.0353824,0.0,263.5
0.993321110494,215026,8,1582,2.86853,236.94741249084473,894.831321539,15.3543,0.0130906,-0.0294898,0.0,265.23
0.994491503108,216835,6,1588,2.87949,239.2761209011078,900.949818092,9.2197,0.0143359,-0.02918,0.0,266.85
0.995597081725,219024,7,1595,2.87244,241.53101181983948,912.41338801,11.1706,0.0113942,-0.0320727,0.0,270.07
0.992282951716,220951,6,1601,2.86045,243.86685347557068,924.695022416,21.2875,0.0131439,-0.0338152,0.0,273.82
0.982333943248,223039,7,1608,2.83055,246.2607762813568,935.623336454,28.6571,0.0129091,-0.0318942,0.0,277.01
0.988813378848,225021,7,1615,2.81682,248.70344257354736,941.475222586,25.041,0.0100354,-0.0285858,0.0,278.45
0.978215511888,227275,7,1622,2.80105,251.16474795341492,951.655021715,25.2266,0.0129291,-0.0322223,0.0,281.52
0.989384092391,229100,6,1628,2.77799,253.6204764842987,962.974759242,21.4068,0.0143779,-0.0339054,0.0,284.09
0.984769296832,231316,7,1635,2.76583,256.1100380420685,971.511564938,30.0935,0.0143689,-0.0307478,0.0,286.84
0.987747983076,233184,6,1641,2.75138,258.5942144393921,980.51787807,24.3587,0.0131309,-0.0354346,0.0,289.05
0.992505708244,235372,7,1648,2.72281,261.1482765674591,989.127026132,18.4737,0.0113604,-0.0301207,0.0,291.53
0.993297241628,237211,6,1654,2.7134,263.34420680999756,1003.64958512,15.2799,0.0119772,-0.0296404,0.0,295.52
0.993291075341,239398,6,1660,2.6926,265.44732761383057,1019.53586777,13.2766,0.0151669,-0.0318706,0.0,299.71
0.995685187168,241615,6,1666,2.66441,267.50796270370483,1047.54849309,10.4694,0.0154531,-0.0352362,0.0,307.62
0.996068639215,243517,6,1672,2.64617,269.60187244415283,1061.58539819,8.48861,0.014252,-0.0298457,0.0,311.51
0.995630678255,245535,5,1677,2.6386,271.69793224334717,1088.04328976,11.207,0.0120212,-0.0316342,0.0,318.71
0.995889267884,247538,6,1683,2.65604,273.8280670642853,1098.8937743,9.93164,0.0142572,-0.0302781,0.0,321.92
0.996877084486,249702,6,1689,2.65153,275.90009593963623,1114.8297683,9.93917,0.0150936,-0.027906,0.0,325.7
0.996340985177,251876,7,1696,2.65993,277.9617018699646,1115.84454554,6.22047,0.0118933,-0.0303354,0.0,325.42
0.99666156969,253868,8,1704,2.64476,280.05464458465576,1106.09185481,8.60813,0.0138778,-0.0297361,0.0,321.35
0.995256547816,255797,5,1709,2.65953,282.14849948883057,1118.52020166,15.8348,0.0155291,-0.0229056,0.0,323.92
0.993895932101,258029,7,1716,2.67742,284.28179121017456,1128.46287972,19.4195,0.0132963,-0.0256318,0.0,326.49
0.993621978909,260092,6,1722,2.65874,286.3673360347748,1138.07532456,17.4059,0.0118169,-0.0270786,0.0,328.17
0.993710505776,262001,7,1729,2.65469,288.46887135505676,1130.87261936,10.0027,0.0152467,-0.0334257,0.0,325.3
0.990106714889,263777,6,1735,2.66121,290.56284952163696,1131.48659975,16.4971,0.0144154,-0.0315272,0.0,324.61
0.994422866497,266037,6,1741,2.64082,292.7338767051697,1146.00184598,8.58025,0.0161097,-0.0370021,0.0,328.53
0.99559531454,268160,6,1747,2.61058,294.93849897384644,1153.54521474,11.0009,0.0172465,-0.0276182,0.0,330.2
0.989147368819,270193,6,1753,2.60857,297.1844050884247,1157.02353326,19.6909,0.0133991,-0.0326318,0.0,331.83
0.993557842914,272116,4,1757,2.58919,299.4331133365631,1177.2811424,9.25878,0.0150754,-0.0302039,0.0,337.14
0.996870403178,274172,6,1763,2.60976,301.7421541213989,1175.88840502,7.60527,0.0125822,-0.0334996,0.0,336.38
0.995484421961,276274,6,1769,2.61701,304.0392484664917,1182.2971885,8.93084,0.017213,-0.0262809,0.0,337.31
0.996775952633,278224,4,1773,2.60494,306.41399002075195,1209.48884689,8.08029,0.012191,-0.0320936,0.0,345.11
0.996818066575,280264,5,1778,2.62735,308.8205976486206,1204.77365957,5.94913,0.0137311,-0.031566,0.0,343.77
0.99660896929,282480,6,1784,2.59819,311.21088433265686,1209.85558672,7.24721,0.0121541,-0.0348636,0.0,344.54
0.995641827118,284558,6,1790,2.58953,313.63517928123474,1206.34843318,8.15503,0.0138383,-0.0302012,0.0,343.34
0.997230244102,286409,6,1796,2.57251,316.07792615890503,1214.6110641,6.5705,0.017369,-0.0333552,0.0,345.33
0.996466151904,288617,6,1802,2.57654,318.6343524456024,1239.23595427,8.1144,0.010793,-0.0327299,0.0,352.01
0.997438179795,290566,6,1808,2.54994,321.1185450553894,1236.08123506,6.66578,0.0135816,-0.0363755,0.0,351.01
0.99763635383,292749,7,1815,2.55605,323.6181411743164,1234.65693742,7.24787,0.0153621,-0.0323493,0.0,349.21
0.997715631034,294561,4,1819,2.55886,325.99271845817566,1251.76337096,5.66411,0.0124587,-0.0295524,0.0,353.99
0.995132303797,296914,6,1825,2.5449,328.1168723106384,1278.12739356,8.32297,0.0183695,-0.0325827,0.0,361.17
0.994747543242,298894,5,1830,2.53638,330.2260835170746,1293.06351157,9.50804,0.016652,-0.0330511,0.0,365.65
0.995497217402,301039,6,1836,2.53346,332.30000352859497,1300.68298633,9.57481,0.0122305,-0.0360644,0.0,367.27
0.995827782433,302635,6,1842,2.50219,334.35125946998596,1285.5206028,8.24126,0.016842,-0.0379887,0.0,362.01
0.995665934868,305002,6,1848,2.4908,336.4447844028473,1300.86196971,9.15843,0.0171711,-0.0321504,0.0,366.07
0.991797484457,307092,6,1854,2.47352,338.55521416664124,1287.55248736,12.4125,0.0151967,-0.0327777,0.0,360.94
0.996003980748,309163,4,1858,2.46529,340.6793291568756,1306.89102922,8.2611,0.0185473,-0.0338268,0.0,366.25
0.995130495168,311169,5,1863,2.45012,342.75726294517517,1319.12960951,6.81063,0.0150142,-0.032762,0.0,369.97
0.996526584961,312984,3,1866,2.45618,344.8228132724762,1346.21447978,5.90632,0.0177645,-0.0328032,0.0,377.62
0.996802694164,315263,5,1871,2.43949,346.94155168533325,1353.7174479,5.7864,0.0132846,-0.036391,0.0,379.61
0.995791389607,317287,6,1877,2.41594,349.040376663208,1334.6806845,9.04118,0.0136684,-0.0338387,0.0,373.72
