loss_ent,ev_tdlam_before,EpThisIter,TimestepsSoFar,loss_kl,loss_pol_entpen,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_pol_surr,EpLenMean,EpRewMean
0.903498,0.0168095827103,2,470230,0.00567352,0.0,1237,65.3376,369.0631730556488,-0.00680701,954.09,954.09
0.893112,-0.0200636386871,2,472230,0.0140265,0.0,1239,67.4345,370.65748023986816,-0.0128146,954.09,954.09
0.888028,-0.00415825843811,2,474230,0.00312563,0.0,1241,67.6034,372.25906562805176,-0.00508846,954.09,954.09
0.886677,-0.00764238834381,2,476230,0.0104444,0.0,1243,68.2481,373.86841082572937,-0.00580733,954.09,954.09
0.901019,0.00353533029556,3,479230,0.00326042,0.0,1246,99.2429,375.46133255958557,-0.00648079,954.09,954.09
0.888088,-0.00578725337982,2,481230,0.0108699,0.0,1248,66.562,377.06223154067993,-0.0074472,954.09,954.09
0.892967,0.0143195390701,2,483230,0.00876513,0.0,1250,66.3383,378.665655374527,-0.00563924,954.09,954.09
0.888586,-0.00829672813416,2,485230,0.0100725,0.0,1252,67.3454,380.26753401756287,-0.00411941,954.09,954.09
0.888207,0.0040277838707,2,487230,0.0110865,0.0,1254,67.4781,381.8669421672821,-0.00715886,954.09,954.09
0.884572,0.0230993628502,2,489230,0.0125676,0.0,1256,66.9638,383.4763150215149,-0.00597524,954.09,954.09
0.888399,0.0708264708519,4,491514,0.00541246,0.0,1260,88.7703,385.07005763053894,-0.00901631,936.93,936.93
0.879137,0.02989590168,3,493560,0.00917759,0.0,1263,96.3691,386.68012738227844,-0.00947682,927.39,927.39
0.894678,-0.0450699329376,2,495560,0.00709375,0.0,1265,67.8622,388.282577753067,-0.00419193,927.39,927.39
0.885383,-0.00344526767731,2,497560,0.00609056,0.0,1267,67.5223,389.8788962364197,-0.00417494,927.39,927.39
0.895672,0.0201551318169,2,499560,0.0104352,0.0,1269,66.5448,391.4720137119293,-0.00408309,927.39,927.39
0.883413,-0.0186876058578,2,501560,0.00758206,0.0,1271,68.2646,393.07448863983154,-0.00156197,927.39,927.39
0.858913,-0.00531625747681,2,503560,0.00922055,0.0,1273,68.421,394.67965841293335,-0.0052812,938.05,938.05
0.857891,0.00712770223618,2,505560,0.00952595,0.0,1275,61.2428,396.2734053134918,-0.00840847,938.05,938.05
0.857325,-0.00673866271973,2,507560,0.00692513,0.0,1277,68.5296,397.9140250682831,-0.00598014,938.05,938.05
0.857784,-0.0101437568665,2,509560,0.00829686,0.0,1279,67.9054,399.50776958465576,-0.0108249,947.78,947.78
0.854264,0.0848813056946,2,511513,0.0144641,0.0,1281,54.5141,401.1048991680145,-0.00864916,952.58,952.58
0.854546,0.104742348194,3,513623,0.0114117,0.0,1284,86.6822,402.7106420993805,-0.00281511,943.68,943.68
0.857759,0.0109221339226,2,515623,0.0120226,0.0,1286,68.6599,404.3200125694275,-0.00962985,943.68,943.68
0.862591,0.00617414712906,2,517623,0.0109272,0.0,1288,68.9322,405.9137592315674,-0.00722882,943.68,943.68
0.856251,-0.0289345979691,2,519623,0.00560372,0.0,1290,69.9022,407.5231280326843,-0.00446967,943.68,943.68
0.852385,0.000184834003448,2,521623,0.00643403,0.0,1292,68.4154,409.11687445640564,-0.00796752,943.68,943.68
0.844969,0.00413447618484,2,523623,0.0114838,0.0,1294,68.938,410.72624349594116,-0.00666423,943.68,943.68
0.844185,0.0288752317429,2,525623,0.00808259,0.0,1296,66.5048,412.335613489151,-0.00899408,952.28,952.28
0.843659,-0.0123615264893,2,527623,0.00707068,0.0,1298,69.3918,413.9264461994171,-0.00527565,952.28,952.28
0.857353,-0.0169863700867,2,529623,0.0100291,0.0,1300,68.9749,415.5249013900757,-0.00523627,957.36,957.36
0.849773,0.00154912471771,2,531623,0.00629959,0.0,1302,68.8437,417.1101248264313,-0.00234038,957.36,957.36
0.83925,-0.00282895565033,2,533623,0.00763772,0.0,1304,68.958,418.7444052696228,-0.00529877,957.36,957.36
0.840707,-0.00386261940002,2,535623,0.0144522,0.0,1306,68.9687,420.3372600078583,-0.00598521,957.36,957.36
0.832301,-0.0012218952179,3,538623,0.00641957,0.0,1309,101.328,421.9694061279297,-0.00575629,957.36,957.36
0.837927,-0.000245690345764,2,540623,0.01004,0.0,1311,67.7993,423.5641655921936,-0.00908435,957.36,957.36
0.840794,-0.00234293937683,2,542623,0.00616767,0.0,1313,67.9825,425.1666302680969,-0.00355366,957.36,957.36
0.860645,-0.00048303604126,2,544623,0.00314765,0.0,1315,66.3661,426.76185131073,-0.00440016,957.36,957.36
0.845995,-0.0193625688553,2,546623,0.00590674,0.0,1317,67.8886,428.3719525337219,-0.00396463,957.36,957.36
0.846493,-0.0022029876709,2,548623,0.00299448,0.0,1319,68.0847,429.9771864414215,-0.00353687,957.36,957.36
0.831528,-3.2901763916e-05,2,550623,0.00870098,0.0,1321,67.9929,431.57003951072693,-0.00949207,957.36,957.36
0.838306,-0.00045645236969,2,552623,0.00604825,0.0,1323,68.0519,433.16378569602966,-0.00401048,957.36,957.36
0.853924,-0.00605392456055,2,554623,0.010266,0.0,1325,68.1333,434.78878235816956,-0.00561949,957.36,957.36
0.880028,-0.00320208072662,2,556623,0.00502617,0.0,1327,68.02,436.382524728775,-0.00229099,957.36,957.36
0.901493,-0.00595796108246,2,558623,0.00777136,0.0,1329,68.171,437.985942363739,-0.00491717,957.36,957.36
0.927128,0.000347197055817,2,560623,0.0106012,0.0,1331,52.1311,439.5808048248291,-0.0108487,963.93,963.93
0.961117,-0.0404156446457,2,562623,0.00903564,0.0,1333,69.2774,441.1833062171936,-0.00628341,963.93,963.93
0.970792,0.000688791275024,2,564623,0.0134655,0.0,1335,67.7345,442.7889609336853,-0.0067911,963.93,963.93
0.970413,-0.00131106376648,2,566623,0.00474307,0.0,1337,66.2064,444.382705450058,-0.00986898,963.93,963.93
0.989811,0.00494992733002,2,568623,0.00422177,0.0,1339,68.7925,445.99207615852356,-0.00468714,963.93,963.93
0.987068,0.0150808691978,2,570623,0.00699452,0.0,1341,67.8289,447.5862503051758,-0.00628369,963.93,963.93
1.00942,-0.00265848636627,2,572623,0.0153645,0.0,1343,66.2615,449.2193443775177,-0.00960752,963.93,963.93
1.01986,-0.0210793018341,2,574623,0.00809066,0.0,1345,69.2298,450.8285849094391,-0.00253092,963.93,963.93
0.993704,0.0395920276642,3,577533,0.0134534,0.0,1348,86.7001,452.4067311286926,-0.00978945,963.03,963.03
0.967116,-0.038069486618,2,579533,0.0139769,0.0,1350,68.3773,454.00843501091003,-0.00686604,963.03,963.03
0.955889,0.00891715288162,2,581533,0.00544171,0.0,1352,66.3319,455.58671498298645,-0.0074387,963.03,963.03
0.953418,-0.0218720436096,2,583533,0.00999444,0.0,1354,68.0842,457.1875841617584,-0.00439077,963.03,963.03
0.949333,0.00131165981293,2,585533,0.00547327,0.0,1356,67.9979,458.78237891197205,-0.00724792,963.03,963.03
0.933088,-0.00739717483521,2,587533,0.00789384,0.0,1358,68.3343,460.39172887802124,-0.00543935,965.45,965.45
0.926713,-0.00320339202881,2,589533,0.00936421,0.0,1360,68.4744,461.9778845310211,-0.00498779,980.19,980.19
0.925303,0.0307642221451,2,591476,0.00776919,0.0,1362,49.773,463.58615159988403,-0.0107217,989.16,989.16
0.90637,0.222240507603,3,593668,0.00587861,0.0,1365,87.0136,465.2349009513855,-0.00654489,981.08,981.08
0.927821,-0.0329706668854,2,595668,0.00785599,0.0,1367,68.4102,466.8287513256073,-0.00486393,981.08,981.08
0.925135,0.00104486942291,2,597668,0.0118034,0.0,1369,67.9749,468.43700790405273,-0.00284197,981.08,981.08
0.928335,-0.0108214616776,2,599668,0.00488765,0.0,1371,68.1164,470.02502965927124,-0.00378331,981.08,981.08
0.93022,0.00319021940231,2,601668,0.00832151,0.0,1373,67.8923,471.6332824230194,-0.0074828,981.08,981.08
0.8946,-0.00322937965393,2,603668,0.00801241,0.0,1375,67.8862,473.2195098400116,-0.00761589,981.08,981.08
0.902683,-0.000362515449524,2,605668,0.00475993,0.0,1377,68.1363,474.81667137145996,-0.0036089,981.08,981.08
0.904442,-0.00182127952576,2,607668,0.00962167,0.0,1379,66.8216,476.39847135543823,-0.00901868,981.08,981.08
0.915063,-0.00378918647766,2,609668,0.00407793,0.0,1381,68.5919,478.0093810558319,-0.00422855,981.55,981.55
0.945046,-0.00193977355957,2,611668,0.0121681,0.0,1383,68.4839,479.60956954956055,-0.00753051,990.45,990.45
0.948727,-0.00201821327209,2,613668,0.00293448,0.0,1385,68.5212,481.21096777915955,-0.00314992,990.45,990.45
0.949083,0.00299692153931,2,615668,0.00899234,0.0,1387,64.6609,482.8047122955322,-0.00938052,990.45,990.45
0.96112,-0.012623667717,2,617668,0.0105969,0.0,1389,68.1831,484.4140827655792,-0.00614919,990.45,990.45
0.977941,-0.00662040710449,2,619668,0.00962827,0.0,1391,68.4904,486.00782799720764,-0.005148,990.45,990.45
0.987322,0.000170588493347,2,621668,0.00733778,0.0,1393,68.2023,487.6171987056732,-0.00508707,990.45,990.45
0.964693,-0.00421130657196,2,623668,0.00535875,0.0,1395,68.0928,489.21094274520874,-0.00380731,990.45,990.45
0.959663,-0.00711572170258,3,626668,0.00961122,0.0,1398,98.1841,490.8046886920929,-0.00799986,990.45,990.45
0.964924,-0.000771403312683,2,628668,0.00675223,0.0,1400,66.7828,492.39843487739563,-0.00753709,990.45,990.45
0.986618,-0.00154972076416,2,630668,0.00784207,0.0,1402,67.345,494.0234296321869,-0.00470062,990.45,990.45
0.994379,-0.00843191146851,2,632668,0.0111904,0.0,1404,67.3309,495.6554100513458,-0.00492908,990.45,990.45
0.999565,-0.00580108165741,2,634668,0.00595524,0.0,1406,67.8021,497.24652791023254,-0.00502911,990.45,990.45
1.016,-0.00813055038452,2,636668,0.00848134,0.0,1408,63.2807,498.8551733493805,-0.00517465,990.45,990.45
1.02027,0.00198292732239,2,638668,0.00845058,0.0,1410,68.39,500.4491913318634,-0.00711317,990.45,990.45
0.981356,-0.00160586833954,2,640668,0.00460158,0.0,1412,68.5017,502.0500736236572,-0.0073805,990.45,990.45
0.997498,0.00608164072037,2,642668,0.0118203,0.0,1414,67.8729,503.6518397331238,-0.007613,990.45,990.45
0.989288,-0.0125428438187,2,644668,0.0107586,0.0,1416,68.8065,505.2593994140625,-0.000856767,990.45,990.45
0.999228,-0.00341165065765,2,646668,0.0144226,0.0,1418,68.7494,506.851247549057,-0.0083685,990.45,990.45
1.00678,-0.0012834072113,2,648668,0.0157459,0.0,1420,68.7066,508.44652557373047,-0.00515994,990.45,990.45
0.999851,0.007981300354,2,650668,0.00315717,0.0,1422,63.9808,510.0474054813385,-0.00448388,990.45,990.45
1.01108,-0.0181370973587,2,652668,0.0111524,0.0,1424,68.3368,511.649085521698,-0.0065376,990.45,990.45
1.00561,-0.0122790336609,2,654668,0.00764385,0.0,1426,66.1411,513.2509412765503,-0.00890011,990.45,990.45
1.00902,-0.032918214798,2,656668,0.0113335,0.0,1428,69.0237,514.8441269397736,-0.0057883,990.45,990.45
1.00659,0.0319728851318,2,658668,0.00750849,0.0,1430,60.2664,516.4525375366211,-0.00956834,990.45,990.45
1.00284,-0.0620492696762,2,660668,0.0135596,0.0,1432,68.982,518.0244343280792,-0.00801052,990.45,990.45
0.997564,-0.0119513273239,2,662668,0.00638917,0.0,1434,69.2906,519.6336979866028,-0.00552163,990.45,990.45
1.00477,-0.00956177711487,2,664668,0.00457885,0.0,1436,68.9422,521.2345628738403,-0.00346033,990.45,990.45
1.00791,-0.00464332103729,2,666668,0.00480963,0.0,1438,68.4523,522.8444993495941,-0.00721157,990.45,990.45
1.00538,-0.00442230701447,3,669668,0.00452123,0.0,1441,99.3649,524.4371809959412,-0.00619869,990.45,990.45
0.994577,-0.0024219751358,2,671668,0.0151339,0.0,1443,67.955,526.0715084075928,-0.00743537,990.45,990.45
1.01711,-0.0058765411377,2,673668,0.00983033,0.0,1445,67.2747,527.6656787395477,-0.00749805,990.45,990.45
1.04219,0.00625431537628,2,675668,0.00458644,0.0,1447,67.4688,529.2665145397186,-0.00357025,990.45,990.45
1.0426,0.0108639597893,2,677668,0.010525,0.0,1449,67.0897,530.8681423664093,-0.00370754,991.35,991.35
1.03786,0.00376242399216,2,679668,0.0107584,0.0,1451,68.3371,532.4932522773743,-0.00853397,991.35,991.35
1.04243,0.0153005719185,2,681668,0.00725531,0.0,1453,67.3039,534.0951476097107,-0.00830366,991.35,991.35
1.0353,-0.00890171527863,2,683668,0.00219139,0.0,1455,69.4116,535.7156105041504,-0.00339738,991.35,991.35
1.01412,-0.0150575637817,2,685668,0.00641935,0.0,1457,67.7751,537.3218469619751,-0.00872159,991.35,991.35
0.992651,0.0111488103867,2,687668,0.00682754,0.0,1459,67.189,538.9258551597595,-0.00752047,991.35,991.35
0.985622,-0.0114252567291,2,689668,0.00557261,0.0,1461,69.1508,540.5430116653442,-0.00611806,991.92,991.92
0.980614,-0.00903475284576,2,691668,0.0135404,0.0,1463,69.3382,542.1438572406769,-0.00664517,991.92,991.92
0.991007,0.00087571144104,2,693668,0.00884078,0.0,1465,68.5305,543.7535243034363,-0.00753564,1000.0,1000.0
1.0033,-0.0116467475891,2,695668,0.00617978,0.0,1467,69.2569,545.3511810302734,-0.00354778,1000.0,1000.0
1.01676,-0.00179600715637,2,697668,0.00468827,0.0,1469,68.6855,546.9449253082275,-0.00330737,1000.0,1000.0
1.02892,0.00122278928757,2,699668,0.00484369,0.0,1471,68.4262,548.5404200553894,-0.00590211,1000.0,1000.0
1.03444,0.00510269403458,2,701668,0.0121989,0.0,1473,68.4657,550.1412601470947,-0.00601752,1000.0,1000.0
1.03368,-0.000819683074951,2,703668,0.00772841,0.0,1475,68.6872,551.7507491111755,-0.00463903,1000.0,1000.0
1.05004,-0.00729501247406,2,705668,0.0152503,0.0,1477,69.3567,553.3355605602264,-0.00393103,1000.0,1000.0
1.06165,-0.00663137435913,2,707668,0.00496012,0.0,1479,69.2835,554.9449319839478,-0.00594474,1000.0,1000.0
1.07115,-0.00324106216431,2,709668,0.00676938,0.0,1481,69.1311,556.5386765003204,-0.00574967,1000.0,1000.0
1.08909,-0.00871407985687,3,712668,0.00836767,0.0,1484,95.2776,558.1792969703674,-0.0055922,1000.0,1000.0
1.09497,0.0111547708511,2,714369,0.00363006,0.0,1486,57.7203,559.7730424404144,-0.0109237,997.01,997.01
1.08767,-0.0356107950211,2,716369,0.00707744,0.0,1488,68.3836,561.3824124336243,-0.00703398,997.01,997.01
1.06702,-0.0105481147766,2,718369,0.00799176,0.0,1490,68.0192,562.9761567115784,-0.0092761,997.01,997.01
1.06095,-0.00148439407349,2,720369,0.00907053,0.0,1492,68.4358,564.5699019432068,-0.0060924,997.01,997.01
1.06554,-0.0104352235794,2,722369,0.00541681,0.0,1494,68.2955,566.1636483669281,-0.00580421,997.01,997.01
1.07347,7.14659690857e-05,2,724369,0.00604679,0.0,1496,65.3274,567.7581980228424,-0.0104764,997.01,997.01
1.07041,-0.00600671768188,2,726369,0.0064411,0.0,1498,68.1633,569.3658919334412,-0.00527139,997.01,997.01
1.0838,-0.00440227985382,2,728369,0.00553707,0.0,1500,68.5477,570.9379167556763,-0.00469449,997.01,997.01
1.06928,0.00114995241165,2,730369,0.00526118,0.0,1502,67.0245,572.5703468322754,-0.00799937,997.01,997.01
1.07739,0.00181949138641,2,732369,0.009639,0.0,1504,68.2549,574.1899757385254,-0.00909583,997.01,997.01
1.06659,-0.00737512111664,2,734369,0.00910205,0.0,1506,68.1272,575.8152492046356,-0.00523105,997.01,997.01
1.03646,-0.0149973630905,2,736369,0.00581245,0.0,1508,68.7523,577.4092922210693,-0.00724465,997.01,997.01
1.05936,0.0116427540779,2,738369,0.00580457,0.0,1510,67.4799,579.0390739440918,-0.00457416,997.01,997.01
1.07023,-0.0164518356323,3,741369,0.00815079,0.0,1513,101.132,580.6171939373016,-0.00889502,997.01,997.01
1.07277,0.00158631801605,2,743369,0.0107309,0.0,1515,64.687,582.2265629768372,-0.00851543,997.01,997.01
1.06966,0.0127390623093,2,744489,0.00958967,0.0,1517,61.965,583.8357577323914,-0.0137753,988.21,988.21
1.05813,-0.0109865665436,3,747489,0.00242884,0.0,1520,97.4244,585.4452874660492,-0.00348276,988.21,988.21
1.06802,-0.0032217502594,2,749489,0.0072306,0.0,1522,66.846,587.0390310287476,-0.00598948,988.21,988.21
1.04563,0.072836458683,2,750895,0.00579909,0.0,1524,60.621,588.6262793540955,-0.00798353,982.27,982.27
1.02958,-0.0180552005768,2,752895,0.00708101,0.0,1526,68.4033,590.2114405632019,-0.00838274,982.27,982.27
1.01279,-0.00541841983795,2,754895,0.00319574,0.0,1528,68.2896,591.8050584793091,-0.0060073,982.27,982.27
0.998951,-0.00214803218842,2,756895,0.00752734,0.0,1530,68.3287,593.4144899845123,-0.00827759,982.27,982.27
1.00032,0.695345699787,3,759566,0.00757127,0.0,1533,70.8147,595.01757979393,-0.00703021,978.98,978.98
0.998366,-0.0096527338028,2,761566,0.00450336,0.0,1535,68.1302,596.6161398887634,-0.00798623,978.98,978.98
0.990232,0.00305587053299,2,763566,0.00551198,0.0,1537,67.5242,598.2109451293945,-0.00473499,978.98,978.98
1.01242,0.924562595785,2,765224,0.0147848,0.0,1539,2.13667,599.8203158378601,-0.0148347,975.56,975.56
1.0139,0.0018807053566,2,767224,0.00914289,0.0,1541,69.5659,601.4140620231628,-0.00630444,975.56,975.56
1.00379,-0.0269244909286,2,769224,0.00676733,0.0,1543,67.5968,603.0078058242798,-0.00833879,975.56,975.56
0.987964,0.0371816754341,3,771291,0.00812442,0.0,1546,93.1338,604.6015522480011,-0.00798003,966.23,966.23
0.984919,0.028871178627,2,773291,0.00501784,0.0,1548,64.5774,606.1952972412109,-0.00737084,966.23,966.23
0.994135,-0.0287742614746,2,775291,0.0109348,0.0,1550,68.3262,607.7890431880951,-0.00729648,966.23,966.23
0.978233,0.00608575344086,2,777291,0.00455012,0.0,1552,67.0448,609.3984115123749,-0.0063653,966.23,966.23
0.948606,0.00757849216461,2,779291,0.0132934,0.0,1554,67.0576,610.9921565055847,-0.00786409,966.23,966.23
0.917093,0.00297653675079,3,782291,0.0065104,0.0,1557,75.9144,612.6171517372131,-0.00940936,966.23,966.23
0.911865,-0.0194658041,2,784291,0.0118864,0.0,1559,68.4766,614.2265226840973,-0.008058,966.23,966.23
0.90398,-3.33786010742e-05,2,786291,0.00533614,0.0,1561,68.2466,615.8671424388885,-0.00513209,966.23,966.23
0.891567,0.0103569626808,2,788291,0.00739312,0.0,1563,65.1039,617.4608879089355,-0.00919447,966.23,966.23
0.864843,-0.006098985672,2,790291,0.00312289,0.0,1565,69.0682,619.0599513053894,-0.0062353,966.23,966.23
0.866705,-0.00963580608368,2,792291,0.00735246,0.0,1567,68.9579,620.6731548309326,-0.00737402,966.23,966.23
0.854253,0.0101298689842,2,794291,0.00551747,0.0,1569,65.9183,622.3044757843018,-0.00508031,966.23,966.23
0.832514,0.00150126218796,2,796291,0.00873934,0.0,1571,68.6684,623.9138464927673,-0.00892136,966.23,966.23
0.8461,-0.00872707366943,2,798291,0.013311,0.0,1573,68.8332,625.5075926780701,-0.00953649,966.23,966.23
0.845629,0.00282156467438,2,800291,0.00389562,0.0,1575,67.8513,627.1325881481171,-0.00631485,966.23,966.23
0.83713,-0.00202429294586,2,802291,0.00882035,0.0,1577,68.7075,628.7271072864532,-0.00454293,966.23,966.23
0.836695,-0.00545477867126,2,804291,0.00832618,0.0,1579,68.8601,630.3209419250488,-0.00513774,966.23,966.23
0.854514,-0.000564575195313,2,806291,0.0104748,0.0,1581,68.789,631.9237492084503,-0.00885412,966.23,966.23
0.875549,-0.00323379039764,2,808291,0.00517727,0.0,1583,68.7056,633.5234882831573,-0.00407,966.23,966.23
0.869801,-0.000508666038513,2,810291,0.0116808,0.0,1585,68.651,635.124388217926,-0.00648002,969.22,969.22
0.871578,-0.0015367269516,2,812291,0.00460638,0.0,1587,68.6719,636.7200999259949,-0.00428592,969.22,969.22
0.87084,-0.000174880027771,2,814291,0.00993818,0.0,1589,68.6205,638.3358533382416,-0.00812764,969.22,969.22
0.887795,0.0101701617241,2,816291,0.00923061,0.0,1591,63.392,639.9295978546143,-0.0072902,969.22,969.22
0.85762,-0.0224493741989,2,818291,0.017543,0.0,1593,66.4151,641.538969039917,-0.00808584,969.22,969.22
0.858343,-0.0173754692078,2,820291,0.00862629,0.0,1595,67.7669,643.132714509964,-0.00787906,969.22,969.22
0.841255,-0.00164091587067,3,823291,0.0107571,0.0,1598,101.087,644.7264597415924,-0.00890737,969.22,969.22
0.838852,-0.0016987323761,2,825291,0.00814481,0.0,1600,67.6985,646.3514547348022,-0.00682693,969.22,969.22
0.826361,0.00449073314667,2,827291,0.0047093,0.0,1602,67.3267,647.9608254432678,-0.00767813,969.22,969.22
0.824775,-0.0145641565323,2,829291,0.00839631,0.0,1604,65.0162,649.554568529129,-0.00878354,969.22,969.22
0.820854,0.0414916872978,2,831291,0.00676713,0.0,1606,65.7772,651.1483151912689,-0.00947216,969.22,969.22
0.823147,-0.0405738353729,2,833291,0.00783363,0.0,1608,68.9436,652.757684469223,-0.00487998,969.22,969.22
0.805962,-0.0164355039597,2,835291,0.00493396,0.0,1610,67.872,654.36705493927,-0.00553508,969.22,969.22
0.813407,0.0088654756546,2,837291,0.00294339,0.0,1612,66.3646,655.976425409317,-0.00447822,969.22,969.22
0.815955,0.00529617071152,2,839291,0.00892336,0.0,1614,66.872,657.5760679244995,-0.0104794,969.22,969.22
0.808997,-0.00828635692596,2,841291,0.00854441,0.0,1616,69.0501,659.1805362701416,-0.00509939,969.22,969.22
0.825402,0.00822567939758,2,843291,0.0115321,0.0,1618,68.205,660.773432970047,-0.00367108,978.02,978.02
0.827442,0.0226128697395,2,845291,0.00313759,0.0,1620,67.5044,662.3671777248383,-0.00303608,978.02,978.02
0.829666,-0.00697684288025,2,847291,0.00839866,0.0,1622,68.1396,663.9765484333038,-0.00529947,978.02,978.02
0.819196,0.0206698775291,2,849291,0.00980306,0.0,1624,66.9764,665.5702927112579,-0.00565252,983.96,983.96
0.829389,-0.0305868387222,2,851291,0.0292787,0.0,1626,68.3172,667.1796624660492,-0.0054019,983.96,983.96
0.84531,-0.00524580478668,2,853291,0.0164691,0.0,1628,68.2632,668.7734079360962,-0.00458549,983.96,983.96
0.869979,-0.00192725658417,2,855291,0.0138571,0.0,1630,68.1194,670.3827786445618,-0.0060925,983.96,983.96
0.87381,-0.00142443180084,2,857291,0.00896968,0.0,1632,68.1087,671.9608995914459,-0.00844834,987.25,987.25
0.85528,0.00198185443878,2,859291,0.00843509,0.0,1634,67.9083,673.5546441078186,-0.00901304,987.25,987.25
0.873905,0.00398588180542,2,861291,0.0225556,0.0,1636,67.7533,675.164014339447,-0.00237411,987.25,987.25
0.875912,0.00161468982697,2,863291,0.0119032,0.0,1638,68.0594,676.7890093326569,-0.00653122,987.31,987.31
0.877919,0.0129784941673,3,866291,0.00543695,0.0,1641,95.6349,678.3827538490295,-0.00541288,990.67,990.67
0.85578,0.0832632184029,2,868291,0.0059749,0.0,1643,63.8082,679.9765031337738,-0.00786063,990.67,990.67
0.842562,0.00951355695724,2,870291,0.0156264,0.0,1645,69.0133,681.601494550705,-0.00742291,990.67,990.67
0.851372,0.0257771015167,2,872291,0.00574705,0.0,1647,69.2612,683.1952407360077,-0.00428452,1000.0,1000.0
0.842688,-0.0251529216766,2,874291,0.0100811,0.0,1649,67.9546,684.8046114444733,-0.0085173,1000.0,1000.0
0.826784,-0.0263830423355,2,876291,0.0093348,0.0,1651,70.0384,686.398354768753,-0.00917259,1000.0,1000.0
0.828754,-0.00529456138611,2,878291,0.00893678,0.0,1653,69.4483,688.0077254772186,-0.00731372,1000.0,1000.0
0.844823,0.00547409057617,2,880291,0.00828603,0.0,1655,69.3344,689.6014714241028,-0.00615631,1000.0,1000.0
0.852511,-0.0041172504425,2,882291,0.0104394,0.0,1657,69.7437,691.2037169933319,-0.00784215,1000.0,1000.0
0.874817,0.00682485103607,2,884291,0.0127689,0.0,1659,68.9431,692.8051724433899,-0.00834634,1000.0,1000.0
0.87439,0.00365734100342,2,886291,0.00819723,0.0,1661,69.0363,694.4147112369537,-0.00882044,1000.0,1000.0
0.872461,0.0053659081459,2,888291,0.00720873,0.0,1663,69.3488,696.0317776203156,-0.00824561,1000.0,1000.0
0.86829,0.00584834814072,2,890291,0.0105859,0.0,1665,68.7894,697.6402633190155,-0.00368781,1000.0,1000.0
0.87498,0.0090771317482,2,892291,0.00827635,0.0,1667,68.4544,699.2426619529724,-0.00559137,1000.0,1000.0
0.875205,0.028194129467,2,894291,0.00872523,0.0,1669,68.0271,700.8364832401276,-0.00503905,1000.0,1000.0
0.86371,-0.0064662694931,2,896291,0.00603697,0.0,1671,69.4057,702.4471468925476,-0.00636303,1000.0,1000.0
0.86043,0.0239642262459,2,898291,0.00440574,0.0,1673,67.6847,704.0323686599731,-0.00584036,1000.0,1000.0
0.868362,0.358925700188,2,900291,0.00860255,0.0,1675,65.4105,705.6565027236938,-0.00868376,1000.0,1000.0
0.850896,0.81928434968,3,903147,0.00750064,0.0,1678,38.6161,707.2422230243683,-0.0125271,998.56,998.56
0.870945,-0.0206969976425,2,905147,0.00981,0.0,1680,68.1234,708.8589234352112,-0.0109936,998.56,998.56
0.863338,-0.00560534000397,2,907147,0.00622393,0.0,1682,69.1497,710.4380052089691,-0.007879,998.56,998.56
0.866691,-0.00403118133545,2,909147,0.00976334,0.0,1684,68.5087,712.0551753044128,-0.00916488,998.56,998.56
0.856354,0.00102186203003,2,911147,0.0100638,0.0,1686,68.839,713.649631023407,-0.00678588,998.56,998.56
0.854639,0.0218807458878,2,913147,0.0160054,0.0,1688,65.216,715.2505052089691,-0.00388458,998.56,998.56
0.855908,0.100506901741,2,915147,0.0053286,0.0,1690,59.375,716.9222977161407,-0.0103473,998.56,998.56
0.867182,0.00195550918579,2,917147,0.00759625,0.0,1692,70.1493,718.5057563781738,-0.0039385,998.56,998.56
0.865413,0.234655201435,2,919147,0.00554716,0.0,1694,56.1795,720.115128993988,-0.00703906,998.56,998.56
0.873716,-0.0162607431412,2,921147,0.006743,0.0,1696,72.4081,721.7113270759583,-0.00523578,998.56,998.56
0.884213,-0.0206286907196,2,923147,0.00471619,0.0,1698,71.8949,723.3205127716064,-0.00400251,998.56,998.56
0.879496,-0.00741469860077,2,925147,0.0167966,0.0,1700,70.7376,724.8901386260986,-0.00947613,998.56,998.56
0.845522,-0.00631833076477,2,927147,0.00624812,0.0,1702,70.6501,726.5000903606415,-0.00298059,998.56,998.56
0.849696,-0.0016907453537,2,929147,0.00979508,0.0,1704,70.3417,728.0959258079529,-0.00492678,998.56,998.56
0.84875,-8.34465026855e-05,2,931147,0.00527963,0.0,1706,69.7138,729.6963543891907,-0.00489646,998.56,998.56
0.841361,0.00281268358231,2,933147,0.00645835,0.0,1708,68.8321,731.2891936302185,-0.00949313,998.56,998.56
0.82275,-0.0122317075729,2,935147,0.00931566,0.0,1710,69.5034,732.9102313518524,-0.00527918,998.56,998.56
0.817368,0.000729322433472,2,937147,0.00562521,0.0,1712,69.4073,734.5129160881042,-0.00848302,998.56,998.56
0.823593,0.00178754329681,2,939147,0.0110717,0.0,1714,69.0038,736.117094039917,-0.00780487,998.56,998.56
0.81735,0.00725221633911,2,941147,0.00489563,0.0,1716,68.1096,737.710839509964,-0.00618712,998.56,998.56
0.806797,0.0332499146461,2,943147,0.00646489,0.0,1718,67.1047,739.3045845031738,-0.00876124,998.56,998.56
0.799271,0.0145631432533,3,946147,0.00303679,0.0,1721,89.266,740.9452040195465,-0.00759063,998.56,998.56
