#{"env_id": "InvertedPendulum-v2", "t_start": 1536428144.6659517}
r,l,t
8.0,8,1.14776
6.0,6,1.14776
5.0,5,1.14776
6.0,6,1.163383
31.0,31,1.179009
6.0,6,1.179009
4.0,4,1.179009
3.0,3,1.179009
9.0,9,1.179009
6.0,6,1.194634
4.0,4,1.194634
6.0,6,1.194634
5.0,5,1.194634
7.0,7,1.194634
5.0,5,1.194634
8.0,8,1.210259
5.0,5,1.210259
4.0,4,1.210259
6.0,6,1.210259
17.0,17,1.225884
4.0,4,1.225884
10.0,10,1.225884
13.0,13,1.241508
6.0,6,1.241508
10.0,10,1.241508
11.0,11,1.241508
6.0,6,1.257133
5.0,5,1.257133
6.0,6,1.257133
8.0,8,1.257133
11.0,11,1.272758
4.0,4,1.272758
5.0,5,1.272758
13.0,13,1.272758
9.0,9,1.288383
12.0,12,1.288383
6.0,6,1.288383
12.0,12,1.304009
4.0,4,1.304009
15.0,15,1.304009
8.0,8,1.304009
7.0,7,1.319633
5.0,5,1.319633
6.0,6,1.319633
12.0,12,1.319633
9.0,9,1.335258
12.0,12,1.335258
5.0,5,1.335258
4.0,4,1.335258
20.0,20,1.350884
16.0,16,1.366508
4.0,4,1.366508
5.0,5,1.366508
6.0,6,1.366508
3.0,3,1.366508
12.0,12,1.382133
16.0,16,1.382133
4.0,4,1.382133
19.0,19,1.401312
3.0,3,1.402312
8.0,8,1.405352
5.0,5,1.405352
8.0,8,1.405352
6.0,6,1.405352
12.0,12,1.420979
9.0,9,1.420979
6.0,6,1.420979
5.0,5,1.420979
8.0,8,1.436604
9.0,9,1.436604
5.0,5,1.436604
4.0,4,1.436604
4.0,4,1.436604
9.0,9,1.452229
5.0,5,1.452229
9.0,9,1.452229
4.0,4,1.452229
6.0,6,1.452229
6.0,6,1.467853
7.0,7,1.467853
6.0,6,1.467853
4.0,4,1.467853
9.0,9,1.467853
4.0,4,1.467853
6.0,6,1.483477
9.0,9,1.483477
4.0,4,1.483477
8.0,8,1.483477
10.0,10,1.50023
13.0,13,1.50023
10.0,10,1.50023
11.0,11,1.515857
7.0,7,1.515857
4.0,4,1.515857
6.0,6,1.515857
29.0,29,1.531481
18.0,18,1.547107
3.0,3,1.547107
4.0,4,1.547107
7.0,7,1.547107
8.0,8,1.547107
5.0,5,1.562732
5.0,5,1.562732
7.0,7,1.562732
6.0,6,1.562732
4.0,4,1.562732
19.0,19,1.578355
11.0,11,1.578355
9.0,9,1.593982
6.0,6,1.593982
6.0,6,1.593982
5.0,5,1.593982
4.0,4,1.593982
14.0,14,1.609607
11.0,11,1.609607
9.0,9,1.609607
4.0,4,1.609607
4.0,4,1.625231
5.0,5,1.625231
6.0,6,1.625231
7.0,7,1.625231
4.0,4,1.625231
9.0,9,1.640855
8.0,8,1.640855
4.0,4,1.640855
8.0,8,1.640855
5.0,5,1.640855
6.0,6,1.656481
7.0,7,1.656481
15.0,15,1.656481
5.0,5,1.656481
11.0,11,1.672106
4.0,4,1.672106
9.0,9,1.672106
10.0,10,1.687731
6.0,6,1.687731
4.0,4,1.687731
6.0,6,1.687731
4.0,4,1.687731
7.0,7,1.687731
11.0,11,1.703355
4.0,4,1.703355
6.0,6,1.703355
12.0,12,1.703355
6.0,6,1.71898
4.0,4,1.71898
4.0,4,1.71898
4.0,4,1.71898
5.0,5,1.71898
11.0,11,1.734606
20.0,20,1.734606
11.0,11,1.75023
10.0,10,1.75023
6.0,6,1.75023
4.0,4,1.75023
12.0,12,1.765855
10.0,10,1.765855
13.0,13,1.765855
6.0,6,1.781479
10.0,10,1.781479
3.0,3,1.781479
14.0,14,1.781479
8.0,8,1.797105
15.0,15,1.797105
5.0,5,1.797105
16.0,16,1.81273
12.0,12,1.81273
9.0,9,1.81273
6.0,6,1.828356
17.0,17,1.828356
14.0,14,1.84398
4.0,4,1.84398
4.0,4,1.84398
14.0,14,1.84398
6.0,6,1.859605
9.0,9,1.859605
6.0,6,1.859605
12.0,12,1.859605
19.0,19,1.875231
4.0,4,1.875231
5.0,5,1.875231
7.0,7,1.875231
5.0,5,1.890856
6.0,6,1.890856
11.0,11,1.890856
4.0,4,1.890856
15.0,15,1.90648
4.0,4,1.90648
15.0,15,1.90648
4.0,4,1.922104
8.0,8,1.922104
4.0,4,1.922104
10.0,10,1.922104
18.0,18,1.937729
5.0,5,1.937729
9.0,9,1.937729
6.0,6,1.937729
13.0,13,1.953354
7.0,7,1.953354
9.0,9,1.953354
5.0,5,1.96898
5.0,5,1.96898
13.0,13,1.96898
9.0,9,1.96898
12.0,12,1.984605
5.0,5,1.984605
5.0,5,1.984605
5.0,5,1.984605
11.0,11,2.000234
6.0,6,2.000234
4.0,4,2.000234
7.0,7,2.000234
5.0,5,2.000234
12.0,12,2.015856
4.0,4,2.015856
3.0,3,2.015856
