loss_vf_loss,loss_ent,loss_pol_entpen,EpLenMean,ev_tdlam_before,EpisodesSoFar,loss_kl,EpThisIter,loss_pol_surr,TimeElapsed,TimestepsSoFar,EpRewMean
92.0925,0.349086,0.0,1000.0,0.155456185341,434,0.0301784,2,-0.0372975,368.5142242908478,434000,1100.59902274
94.33,0.32864,0.0,1000.0,0.197214603424,436,0.0257537,2,-0.0418798,370.3118669986725,436000,1102.84141405
98.3536,0.346324,0.0,1000.0,0.0842944383621,438,0.0276436,2,-0.038264,372.0928599834442,438000,1105.11297271
99.4503,0.334893,0.0,1000.0,0.103653311729,440,0.0373774,2,-0.0354115,373.8738601207733,440000,1106.47923171
98.1742,0.33465,0.0,1000.0,0.18358027935,442,0.0321749,2,-0.0385874,375.6547360420227,442000,1107.83327889
104.731,0.299081,0.0,1000.0,0.210410535336,444,0.0372651,2,-0.040574,377.436799287796,444000,1109.5139287
98.4284,0.305377,0.0,1000.0,0.0837513208389,446,0.0284468,2,-0.0373295,379.21841740608215,446000,1111.20905531
100.001,0.260942,0.0,1000.0,0.105439484119,448,0.0355853,2,-0.035914,381.0027379989624,448000,1113.3611076
103.86,0.259869,0.0,1000.0,0.139542341232,450,0.0371199,2,-0.0356745,382.781697511673,450000,1116.11953651
103.076,0.266433,0.0,1000.0,0.15200060606,452,0.0399358,2,-0.034477,384.56193470954895,452000,1117.89401291
103.403,0.255993,0.0,1000.0,0.136156380177,454,0.0334984,2,-0.0380219,386.34223771095276,454000,1119.7447217
100.352,0.243605,0.0,1000.0,0.0943287014961,456,0.0285263,2,-0.039997,388.12496519088745,456000,1122.21178863
103.295,0.233128,0.0,1000.0,0.125368952751,458,0.029873,2,-0.0345685,389.9055051803589,458000,1125.14294151
103.042,0.207393,0.0,1000.0,0.0977483987808,460,0.0336473,2,-0.03773,391.6867642402649,460000,1126.84109137
106.273,0.176049,0.0,1000.0,0.158841252327,462,0.0301356,2,-0.0362554,393.4686806201935,462000,1129.21469309
100.309,0.140245,0.0,1000.0,0.13010430336,464,0.0350268,2,-0.0386167,395.26490330696106,464000,1131.95894258
108.335,0.135025,0.0,1000.0,0.141312718391,466,0.0439696,2,-0.0343723,397.0456922054291,466000,1133.06171241
107.171,0.129024,0.0,1000.0,0.164386212826,468,0.033441,2,-0.0381063,398.826602935791,468000,1136.30541305
133.331,0.118577,0.0,1000.0,0.134206831455,471,0.0404005,3,-0.035741,400.593209028244,471000,1137.91142173
101.807,0.0663291,0.0,1000.0,0.0936236381531,473,0.0245628,2,-0.0393302,402.38991928100586,473000,1138.86711393
104.711,0.0661519,0.0,1000.0,0.125529527664,475,0.0259097,2,-0.0418043,404.17104029655457,475000,1140.57814554
105.672,0.0667365,0.0,1000.0,0.122984588146,477,0.0446053,2,-0.0330932,405.9516553878784,477000,1142.26318364
104.174,0.0749309,0.0,1000.0,0.160182535648,479,0.0269114,2,-0.0384328,407.7330527305603,479000,1144.28579787
109.029,0.0330479,0.0,1000.0,0.139769017696,481,0.0310099,2,-0.0363232,409.5304663181305,481000,1145.54976708
108.4,0.0179499,0.0,1000.0,0.120769023895,483,0.0444761,2,-0.0328718,411.30878806114197,483000,1147.02805016
107.179,-0.00176251,0.0,1000.0,0.0925281047821,485,0.0403833,2,-0.0324827,413.0931119918823,485000,1149.21235593
102.414,-0.0271555,0.0,1000.0,0.110802412033,487,0.0312199,2,-0.0395178,414.87422704696655,487000,1150.36614933
109.169,-0.0324674,0.0,1000.0,0.170748174191,489,0.0315594,2,-0.0362702,416.65598702430725,489000,1151.62639354
106.545,-0.0766159,0.0,1000.0,0.0894328951836,491,0.0264547,2,-0.0387024,418.43721318244934,491000,1153.3018803
103.213,-0.087339,0.0,1000.0,0.110613107681,493,0.0373083,2,-0.0357501,420.217556476593,493000,1154.2040034
108.836,-0.102213,0.0,1000.0,0.12570220232,495,0.0298245,2,-0.0391258,421.99856185913086,495000,1156.25759126
106.341,-0.0855844,0.0,1000.0,0.508017361164,497,0.0636387,2,-0.0265763,423.7802700996399,497000,1155.1352256
108.028,-0.116033,0.0,1000.0,0.23414939642,499,0.036609,2,-0.0378238,425.5612781047821,499000,1156.26152637
109.589,-0.149209,0.0,1000.0,0.100871384144,501,0.0412402,2,-0.0359431,427.34227228164673,501000,1157.14112958
105.29,-0.191065,0.0,1000.0,0.117428481579,503,0.0408346,2,-0.036751,429.1593163013458,503000,1158.7085616
106.151,-0.188652,0.0,1000.0,0.156728446484,505,0.035494,2,-0.0343723,430.95590829849243,505000,1159.5555018
107.816,-0.221991,0.0,1000.0,0.0900062322617,507,0.0472881,2,-0.0327836,432.7486090660095,507000,1160.95925387
113.135,-0.247064,0.0,1000.0,0.11655241251,509,0.0419515,2,-0.0310641,434.5298149585724,509000,1163.02605108
144.766,-0.246735,0.0,1000.0,0.130770325661,512,0.0333388,3,-0.0416703,436.31181240081787,512000,1164.90326955
105.257,-0.266589,0.0,1000.0,0.19252127409,514,0.0348266,2,-0.0389532,438.0928394794464,514000,1167.12038145
110.296,-0.248541,0.0,1000.0,0.0755100250244,516,0.0416177,2,-0.0339216,439.8739547729492,516000,1168.81623659
108.22,-0.257844,0.0,1000.0,0.13608366251,518,0.0366792,2,-0.0343857,441.65552711486816,518000,1172.40351928
106.509,-0.274306,0.0,1000.0,0.102117836475,520,0.035195,2,-0.0347044,443.45220828056335,520000,1173.26161847
115.467,-0.270815,0.0,1000.0,0.112922251225,522,0.0460631,2,-0.032112,445.233651638031,522000,1175.62241221
111.87,-0.310604,0.0,1000.0,0.167939603329,524,0.0360684,2,-0.0395591,447.0250174999237,524000,1176.94015544
109.224,-0.328613,0.0,1000.0,0.0966212749481,526,0.0404114,2,-0.0327435,448.7955312728882,526000,1178.89067611
109.104,-0.368615,0.0,1000.0,0.101905524731,528,0.0363864,2,-0.0332954,450.5924324989319,528000,1180.98610576
110.574,-0.369173,0.0,1000.0,0.0901592373848,530,0.0510437,2,-0.0290811,452.3586628437042,530000,1183.72835278
112.384,-0.417059,0.0,1000.0,0.127976119518,532,0.0342694,2,-0.0371189,454.1552929878235,532000,1185.54447416
116.739,-0.440399,0.0,1000.0,0.102181375027,534,0.0497911,2,-0.0302142,455.936559677124,534000,1186.48044628
112.892,-0.432711,0.0,1000.0,0.140208899975,536,0.312708,2,-0.0100488,457.7174141407013,536000,1188.60365744
114.415,-0.453749,0.0,1000.0,0.0972217917442,538,0.0505966,2,-0.0323986,459.49471163749695,538000,1189.62587032
108.581,-0.4514,0.0,1000.0,0.1633066535,540,0.032551,2,-0.0357615,461.2797544002533,540000,1191.11233976
111.17,-0.443031,0.0,1000.0,0.0938348770142,542,0.0382814,2,-0.0347797,463.0610520839691,542000,1192.10909436
112.701,-0.473616,0.0,1000.0,0.124243080616,544,0.0360265,2,-0.036231,464.84419298171997,544000,1191.98159608
108.439,-0.49915,0.0,1000.0,0.0637674331665,546,0.0433642,2,-0.028085,466.6254737377167,546000,1192.88813943
112.117,-0.562063,0.0,1000.0,0.118787169456,548,0.0539552,2,-0.0331474,468.420529127121,548000,1194.06132812
114.287,-0.595644,0.0,1000.0,0.151283323765,550,0.0478278,2,-0.0288203,470.1868681907654,550000,1194.47368799
115.001,-0.610195,0.0,1000.0,0.0913423895836,552,0.0365046,2,-0.0329451,471.9844901561737,552000,1195.77636191
163.09,-0.597439,0.0,1000.0,0.0692009925842,555,0.0315425,3,-0.0412007,473.76424980163574,555000,1197.38470544
108.826,-0.637802,0.0,1000.0,0.145357429981,557,0.0492254,2,-0.0333961,475.54667925834656,557000,1198.60830663
109.152,-0.667117,0.0,1000.0,0.0713312029839,559,0.0387615,2,-0.036908,477.3270802497864,559000,1199.00445356
116.6,-0.655703,0.0,1000.0,0.0807038545609,561,0.0478993,2,-0.0355105,479.10847330093384,561000,1200.62705487
108.289,-0.670813,0.0,1000.0,0.098467707634,563,0.0319171,2,-0.0385457,480.89007329940796,563000,1201.00150841
114.496,-0.686874,0.0,1000.0,0.111942470074,565,0.0358716,2,-0.0370864,482.6722090244293,565000,1202.79047593
111.505,-0.670057,0.0,1000.0,0.0781186819077,567,0.0313832,2,-0.0398276,484.45244312286377,567000,1202.73499231
113.176,-0.673683,0.0,1000.0,0.129462480545,569,0.0346205,2,-0.0367422,486.23430490493774,569000,1204.13435597
115.1,-0.6607,0.0,1000.0,0.114056110382,571,0.0387795,2,-0.0335655,488.01545310020447,571000,1204.80306546
112.116,-0.655811,0.0,1000.0,0.086384832859,573,0.0294229,2,-0.0388429,489.79543828964233,573000,1207.02209207
111.859,-0.617836,0.0,1000.0,0.0831194519997,575,0.0417989,2,-0.0285587,491.57701587677,575000,1207.76101185
107.882,-0.649569,0.0,1000.0,0.108582139015,577,0.0274542,2,-0.036426,493.3579158782959,577000,1208.86728914
112.384,-0.657587,0.0,1000.0,0.175525486469,579,0.041252,2,-0.0375976,495.1408703327179,579000,1209.48678945
112.453,-0.66597,0.0,1000.0,0.103315532207,581,0.0285053,2,-0.0374138,496.9209349155426,581000,1210.0640282
108.97,-0.672867,0.0,1000.0,0.138727784157,583,0.0544896,2,-0.0283279,498.7025501728058,583000,1211.00135322
109.675,-0.643811,0.0,1000.0,0.0763352513313,585,0.0499482,2,-0.0235052,500.48377418518066,585000,1210.22360217
111.174,-0.632181,0.0,1000.0,0.115308046341,587,0.0357575,2,-0.0344992,502.28058338165283,587000,1210.43714988
108.409,-0.63784,0.0,1000.0,0.0748208761215,589,0.0604052,2,-0.0260185,504.06154203414917,589000,1210.79549183
109.714,-0.644874,0.0,1000.0,0.122133016586,591,0.0287365,2,-0.0384432,505.8584785461426,591000,1211.23710102
112.804,-0.694228,0.0,1000.0,0.114890873432,593,0.0369881,2,-0.0326029,507.6477210521698,593000,1210.89446017
113.16,-0.666036,0.0,1000.0,0.108976364136,595,0.0676172,2,-0.0261322,509.42894864082336,595000,1211.1774664
163.246,-0.654086,0.0,1000.0,0.0774211287498,598,0.0312334,3,-0.0375446,511.2179276943207,598000,1215.54984382
105.572,-0.660868,0.0,1000.0,0.0434280633926,600,0.0310749,2,-0.0373312,512.9989275932312,600000,1216.60266976
108.725,-0.689508,0.0,1000.0,0.0854367613792,602,0.0366146,2,-0.0336739,514.7803177833557,602000,1217.25808315
111.345,-0.716384,0.0,1000.0,0.165055751801,604,0.0318525,2,-0.0390719,516.5616285800934,604000,1217.89092868
112.142,-0.73678,0.0,1000.0,0.148999810219,606,0.0483924,2,-0.0358864,518.3528668880463,606000,1218.4366402
114.431,-0.781862,0.0,1000.0,0.111103832722,608,0.0740063,2,-0.0214877,520.1409616470337,608000,1218.70276028
111.203,-0.793425,0.0,1000.0,0.131027698517,610,0.0356124,2,-0.0391109,521.920978307724,610000,1219.72703303
115.872,-0.767642,0.0,1000.0,0.110588788986,612,0.0428086,2,-0.0357611,523.7023243904114,612000,1220.04288921
112.684,-0.75799,0.0,1000.0,0.133115112782,614,0.0285163,2,-0.0367979,525.4833364486694,614000,1220.24782101
114.225,-0.785498,0.0,1000.0,0.0925451517105,616,0.0507086,2,-0.0359302,527.2660179138184,616000,1220.3751479
109.536,-0.796154,0.0,1000.0,0.106187820435,618,0.044261,2,-0.0313068,529.0462853908539,618000,1219.91400028
114.448,-0.821623,0.0,1000.0,0.116756916046,620,0.036209,2,-0.0352636,530.8430185317993,620000,1221.43667693
109.543,-0.832341,0.0,1000.0,0.131579935551,622,0.0364257,2,-0.0326118,532.6098446846008,622000,1221.09102023
116.151,-0.837654,0.0,1000.0,0.154930472374,624,0.0395106,2,-0.0364633,534.4051048755646,624000,1221.01634648
104.371,-0.867767,0.0,1000.0,0.0887060761452,626,0.0500428,2,-0.0345256,536.1753704547882,626000,1221.05504065
114.064,-0.887394,0.0,1000.0,0.124343514442,628,0.0408543,2,-0.0378798,537.9677283763885,628000,1220.61022346
113.797,-0.917639,0.0,1000.0,0.352916300297,630,0.0387623,2,-0.0435151,539.7335414886475,630000,1219.27999874
113.499,-0.92258,0.0,1000.0,0.177661895752,632,0.0363377,2,-0.0386117,541.5153305530548,632000,1218.89249245
115.121,-0.935953,0.0,1000.0,0.0894193053246,634,0.0329535,2,-0.0380796,543.3024966716766,634000,1220.25174086
119.02,-0.990118,0.0,1000.0,0.144918441772,636,0.0346543,2,-0.0386647,545.0774631500244,636000,1219.68670192
114.591,-0.9895,0.0,1000.0,0.0804427862167,638,0.0339394,2,-0.0343641,546.8740742206573,638000,1220.48710148
171.696,-0.98711,0.0,1000.0,0.100377380848,641,0.0305246,3,-0.0379348,548.6705372333527,641000,1221.77405191
114.486,-0.970166,0.0,1000.0,0.103723466396,643,0.0363771,2,-0.0349999,550.436133146286,643000,1223.69760498
116.455,-0.985464,0.0,1000.0,0.134659588337,645,0.0404881,2,-0.0368773,552.2337107658386,645000,1224.36001515
116.944,-0.976366,0.0,1000.0,0.1168217659,647,0.0363616,2,-0.0360459,553.9989771842957,647000,1226.63973046
124.427,-0.977115,0.0,1000.0,0.0996899604797,649,0.0652245,2,-0.0262989,555.7956013679504,649000,1227.99383212
116.652,-0.966696,0.0,1000.0,0.142423510551,651,0.0421503,2,-0.0315688,557.5618944168091,651000,1228.80483414
119.105,-0.987135,0.0,1000.0,0.258324801922,653,0.0450188,2,-0.0427211,559.3595070838928,653000,1228.08823227
119.647,-1.00364,0.0,1000.0,0.107673764229,655,0.0423002,2,-0.0356901,561.1254351139069,655000,1228.65977279
114.211,-1.0239,0.0,1000.0,0.148597598076,657,0.0311633,2,-0.0396805,562.920557975769,657000,1228.45648488
114.785,-1.04424,0.0,1000.0,0.12690871954,659,0.0588481,2,-0.0300136,564.686021566391,659000,1229.5886758
118.474,-1.03138,0.0,1000.0,0.11646682024,661,0.0480361,2,-0.0337251,566.4689042568207,661000,1229.40330266
118.403,-1.04496,0.0,1000.0,0.0771887302399,663,0.0410229,2,-0.0371746,568.2648878097534,663000,1230.22987707
115.105,-1.05969,0.0,1000.0,0.0949676632881,665,0.0408444,2,-0.0334546,570.0375866889954,665000,1230.91531983
119.208,-1.02941,0.0,1000.0,0.112811326981,667,0.0411599,2,-0.0329474,571.8272054195404,667000,1232.06773473
121.419,-1.02673,0.0,1000.0,0.099067568779,669,0.0367223,2,-0.0356255,573.6092526912689,669000,1232.73122869
118.965,-1.01964,0.0,1000.0,0.0912593603134,671,0.0314499,2,-0.0377387,575.3892598152161,671000,1234.83278817
124.281,-1.02549,0.0,1000.0,0.104423999786,673,0.0392669,2,-0.0359179,577.1712069511414,673000,1235.72059777
123.378,-0.983137,0.0,1000.0,0.0833699703217,675,0.0538839,2,-0.0336231,578.9521667957306,675000,1236.80604575
118.726,-0.985184,0.0,1000.0,0.0794300436974,677,0.0377521,2,-0.0333587,580.7332692146301,677000,1237.07244414
120.692,-0.978163,0.0,1000.0,0.0959272384644,679,0.0407467,2,-0.0334483,582.5145547389984,679000,1237.86197145
114.862,-1.00817,0.0,1000.0,0.129966437817,681,0.0525271,2,-0.0322826,584.2956373691559,681000,1238.62049303
166.926,-1.0072,0.0,1000.0,0.0823805332184,684,0.0360455,3,-0.0392184,586.0925529003143,684000,1238.94114731
114.57,-1.05306,0.0,1000.0,0.0963082313538,686,0.0328188,2,-0.0394268,587.8735249042511,686000,1240.24609435
119.49,-1.05029,0.0,1000.0,0.0936861634254,688,0.0339727,2,-0.0373966,589.6554226875305,688000,1241.6646933
121.623,-1.03634,0.0,1000.0,0.0989707708359,690,0.0466859,2,-0.030719,591.4364216327667,690000,1243.62657539
115.08,-1.03412,0.0,1000.0,0.0773240327835,692,0.0524091,2,-0.0292704,593.2190663814545,692000,1243.80789946
113.344,-1.04547,0.0,1000.0,0.155908584595,694,0.0346337,2,-0.0371032,595.000066280365,694000,1244.88372792
119.317,-1.02527,0.0,1000.0,0.063000202179,696,0.035867,2,-0.03751,596.7815625667572,696000,1245.45443944
120.104,-1.0143,0.0,1000.0,0.097925901413,698,0.0496459,2,-0.0308775,598.5619368553162,698000,1246.42715654
121.248,-1.02821,0.0,1000.0,0.100146651268,700,0.0398395,2,-0.0307986,600.3584930896759,700000,1248.07619186
119.249,-1.04583,0.0,1000.0,0.0799773335457,702,0.0431381,2,-0.0322888,602.1301007270813,702000,1250.07008653
121.528,-1.0586,0.0,1000.0,0.0819557309151,704,0.0377343,2,-0.0326812,603.92090010643,704000,1251.15643522
122.587,-1.04109,0.0,1000.0,0.0945225358009,706,0.0393389,2,-0.035744,605.7036015987396,706000,1252.94399017
124.548,-1.08942,0.0,1000.0,0.095954656601,708,0.0282178,2,-0.0332451,607.4836051464081,708000,1254.00987543
118.23,-1.12195,0.0,1000.0,0.0865799188614,710,0.0476392,2,-0.0362855,609.2662189006805,710000,1254.29716134
117.155,-1.14329,0.0,1000.0,0.125663816929,712,0.0391051,2,-0.0337776,611.06187915802,712000,1256.03582136
121.873,-1.13358,0.0,1000.0,0.0780447125435,714,0.0453557,2,-0.0317614,612.8422665596008,714000,1257.32431553
123.337,-1.16056,0.0,1000.0,0.0974193811417,716,0.0329313,2,-0.0391984,614.6194839477539,716000,1258.33410401
119.323,-1.10554,0.0,1000.0,0.0997224450111,718,0.0366027,2,-0.0350297,616.4055151939392,718000,1259.98745342
122.705,-1.12967,0.0,1000.0,0.0864994525909,720,0.0553417,2,-0.0297455,618.1865561008453,720000,1261.07597126
121.243,-1.12087,0.0,1000.0,0.143649399281,722,0.0439438,2,-0.0333437,619.9674777984619,722000,1262.52274649
120.858,-1.14624,0.0,1000.0,0.0523046255112,724,0.0525122,2,-0.031101,621.7641079425812,724000,1264.18627617
154.482,-1.15462,0.0,1000.0,0.0771186351776,727,0.0408089,3,-0.0338841,623.5305354595184,727000,1265.93548721
126.055,-1.16744,0.0,1000.0,0.24653595686,729,0.0690856,2,-0.0441156,625.3271670341492,729000,1267.64773451
123.611,-1.14442,0.0,1000.0,0.119164347649,731,0.0358843,2,-0.0351382,627.10942029953,731000,1269.19026243
122.94,-1.1651,0.0,1000.0,0.145691752434,733,0.0483486,2,-0.0341585,628.8894474506378,733000,1269.97354175
124.3,-1.15509,0.0,1000.0,0.0653091669083,735,0.0837699,2,-0.0236012,630.6718759536743,735000,1270.24792627
121.535,-1.1381,0.0,1000.0,0.0599054694176,737,0.0414033,2,-0.0338438,632.452145576477,737000,1271.03962409
124.574,-1.15099,0.0,1000.0,0.0804359912872,739,0.0437634,2,-0.0341417,634.2341103553772,739000,1271.3457758
125.454,-1.153,0.0,1000.0,0.0922709107399,741,0.041928,2,-0.0338847,636.0455355644226,741000,1271.75241694
121.153,-1.17289,0.0,1000.0,0.0996901392937,743,0.0382245,2,-0.0367478,637.8266959190369,743000,1273.30204192
127.38,-1.17073,0.0,1000.0,0.125073850155,745,0.0329049,2,-0.0402199,639.6235291957855,745000,1273.83606137
126.714,-1.20387,0.0,1000.0,0.129658162594,747,0.0463396,2,-0.0335757,641.3891694545746,747000,1274.82234016
122.635,-1.20456,0.0,1000.0,0.0962252020836,749,0.0438169,2,-0.032324,643.1842114925385,749000,1274.80540055
126.155,-1.21654,0.0,1000.0,0.0894113183022,751,0.0410102,2,-0.0343098,644.9680709838867,751000,1275.83697571
127.439,-1.20766,0.0,1000.0,0.0947690010071,753,0.0378429,2,-0.0322605,646.7488815784454,753000,1278.18389088
133.624,-1.22846,0.0,1000.0,0.125967502594,755,0.0443297,2,-0.0354073,648.5240824222565,755000,1279.36067197
130.985,-1.22968,0.0,1000.0,0.114189743996,757,0.035597,2,-0.0365778,650.3124392032623,757000,1280.78514949
119.931,-1.2501,0.0,1000.0,0.0954189896584,759,0.0351815,2,-0.0342553,652.0923640727997,759000,1281.29338654
127.097,-1.2623,0.0,1000.0,0.11486852169,761,0.0297156,2,-0.0386508,653.8740611076355,761000,1282.48327261
126.136,-1.24611,0.0,1000.0,0.111454546452,763,0.0286351,2,-0.0397545,655.6707119941711,763000,1283.45709697
125.146,-1.23962,0.0,1000.0,0.100455522537,765,0.0289021,2,-0.0383234,657.4517915248871,765000,1285.02425137
179.519,-1.21665,0.0,1000.0,0.0759587883949,768,0.039112,3,-0.0393182,659.233195066452,768000,1286.9335163
123.797,-1.2507,0.0,1000.0,0.0831353664398,770,0.0405873,2,-0.0342963,661.0143032073975,770000,1287.040768
125.149,-1.2894,0.0,1000.0,0.0574479699135,772,0.0344298,2,-0.0373844,662.7956447601318,772000,1287.64964838
128.921,-1.30163,0.0,1000.0,0.133241891861,774,0.0398397,2,-0.0366526,664.5769455432892,774000,1288.82388309
130.602,-1.35481,0.0,1000.0,0.135712325573,776,0.0411269,2,-0.037174,666.3585464954376,776000,1289.8900874
128.992,-1.33794,0.0,1000.0,0.100626528263,778,0.0350711,2,-0.0392428,668.1405386924744,778000,1291.14587824
129.76,-1.34207,0.0,1000.0,0.087434053421,780,0.0466266,2,-0.0330992,669.9367644786835,780000,1291.55940265
128.149,-1.35853,0.0,1000.0,0.0948640704155,782,0.0487697,2,-0.0322703,671.7188594341278,782000,1293.70076316
127.3,-1.34785,0.0,1000.0,0.11146903038,784,0.0364091,2,-0.0370663,673.500412940979,784000,1295.48033068
135.125,-1.36463,0.0,1000.0,0.0838177204132,786,0.0454955,2,-0.0338819,675.2806997299194,786000,1297.14240063
130.469,-1.37086,0.0,1000.0,0.0862677693367,788,0.0444839,2,-0.0349229,677.0564758777618,788000,1297.93931296
129.136,-1.37659,0.0,1000.0,0.04805123806,790,0.0556585,2,-0.0257654,678.8425877094269,790000,1299.36241706
129.56,-1.37669,0.0,1000.0,0.0855754613876,792,0.0647676,2,-0.0287131,680.6155347824097,792000,1301.32050132
130.961,-1.41567,0.0,1000.0,0.0867680907249,794,0.0359166,2,-0.0377991,682.3905265331268,794000,1302.95157388
137.699,-1.42014,0.0,1000.0,0.0902227163315,796,0.0327802,2,-0.0394158,684.1705920696259,796000,1304.82985616
130.555,-1.38616,0.0,1000.0,0.0882668495178,798,0.0408817,2,-0.0364453,685.9525682926178,798000,1306.36527348
134.793,-1.41125,0.0,1000.0,0.0764263272285,800,0.0369943,2,-0.0375973,687.734557390213,800000,1307.51415757
132.815,-1.4327,0.0,1000.0,0.141512036324,802,0.0411126,2,-0.0371409,689.5150489807129,802000,1308.96270398
134.85,-1.46462,0.0,1000.0,0.090937256813,804,0.0334498,2,-0.0398303,691.2962818145752,804000,1310.15517556
134.475,-1.47224,0.0,1000.0,0.0722140669823,806,0.0356631,2,-0.0374488,693.0773267745972,806000,1310.74144973
131.228,-1.46889,0.0,1000.0,0.0446158647537,808,0.0375751,2,-0.0341932,694.8554809093475,808000,1312.65647487
195.945,-1.4899,0.0,1000.0,0.133768677711,811,0.0505929,3,-0.0401514,696.6455974578857,811000,1313.75099451
130.982,-1.4837,0.0,1000.0,0.0885869264603,813,0.0467207,2,-0.0331589,698.4209625720978,813000,1314.47028153
127.868,-1.4669,0.0,1000.0,0.046583712101,815,0.0416975,2,-0.0339562,700.2016372680664,815000,1314.81138046
129.492,-1.4636,0.0,1000.0,0.0792953968048,817,0.0327215,2,-0.0390921,701.9835889339447,817000,1316.34268774
125.994,-1.49011,0.0,1000.0,0.0794545412064,819,0.0289632,2,-0.0372859,703.7811262607574,819000,1318.16075195
129.588,-1.507,0.0,1000.0,0.118909835815,821,0.0368179,2,-0.0328136,705.5617134571075,821000,1318.7618233
135.482,-1.5041,0.0,1000.0,0.115178763866,823,0.0607145,2,-0.0284023,707.3430173397064,823000,1319.5340933
124.16,-1.50288,0.0,1000.0,0.0515640377998,825,0.0527371,2,-0.0333081,709.1241054534912,825000,1320.02200914
131.529,-1.49511,0.0,1000.0,0.0972197651863,827,0.0523633,2,-0.0270411,710.9054689407349,827000,1320.8280783
131.55,-1.51138,0.0,1000.0,0.0710126161575,829,0.0395717,2,-0.0309667,712.6874589920044,829000,1322.03706105
128.01,-1.5134,0.0,1000.0,0.0448661446571,831,0.0722352,2,-0.0208216,714.4676675796509,831000,1323.19405828
134.652,-1.53771,0.0,1000.0,0.0849041342735,833,0.0355076,2,-0.0354,716.2488834857941,833000,1324.75347963
130.031,-1.50951,0.0,1000.0,0.0500345826149,835,0.0437993,2,-0.030459,718.0300323963165,835000,1325.78517509
131.957,-1.50114,0.0,1000.0,0.196518003941,837,0.0745901,2,-0.0350621,719.8129193782806,837000,1325.96094789
118.693,-1.52013,0.0,1000.0,0.0821982622147,839,0.0310207,2,-0.0338808,721.5939996242523,839000,1326.50619602
130.802,-1.5195,0.0,1000.0,0.0927371382713,841,0.0406674,2,-0.0363452,723.389689207077,841000,1326.84468047
120.764,-1.50232,0.0,1000.0,0.0315199494362,843,0.0427267,2,-0.032644,725.1707208156586,843000,1326.26512424
123.353,-1.47187,0.0,1000.0,0.0659918785095,845,0.0267337,2,-0.0346586,726.9529716968536,845000,1326.17363358
128.76,-1.47478,0.0,1000.0,0.115065634251,847,0.0257723,2,-0.0421816,728.7336685657501,847000,1325.3535963
127.18,-1.51188,0.0,1000.0,0.0926824808121,849,0.0434346,2,-0.0380266,730.5456631183624,849000,1326.17859722
127.867,-1.53571,0.0,1000.0,0.0949531793594,851,0.0331233,2,-0.0372176,732.3266634941101,851000,1326.32515571
187.895,-1.56519,0.0,1000.0,0.214255452156,854,0.0434057,3,-0.0414513,734.1234753131866,854000,1325.33550299
126.271,-1.58523,0.0,1000.0,0.104791224003,856,0.0441846,2,-0.0367521,735.8891019821167,856000,1324.76293811
125.587,-1.60093,0.0,1000.0,0.0774275660515,858,0.0450378,2,-0.0332511,737.6704580783844,858000,1325.90181606
132.645,-1.58558,0.0,1000.0,0.0879265069962,860,0.0364509,2,-0.0350903,739.4530551433563,860000,1327.08861377
125.333,-1.60659,0.0,1000.0,0.0804597139359,862,0.0372513,2,-0.0358323,741.2492470741272,862000,1327.22106755
128.468,-1.59654,0.0,1000.0,0.0792923569679,864,0.0378969,2,-0.0322143,743.0303254127502,864000,1326.81153342
129.233,-1.56952,0.0,1000.0,0.077172935009,866,0.043766,2,-0.0322749,744.8269381523132,866000,1327.60416498
126.422,-1.56515,0.0,1000.0,0.0954976081848,868,0.0395702,2,-0.0374092,746.5925211906433,868000,1327.87548954
129.731,-1.54891,0.0,1000.0,0.061748623848,870,0.0533836,2,-0.0291886,748.389208316803,870000,1328.05817632
123.927,-1.59134,0.0,1000.0,0.0908994674683,872,0.0445665,2,-0.0353722,750.1705360412598,872000,1328.28516245
130.577,-1.61137,0.0,1000.0,0.134835660458,874,0.0407501,2,-0.035388,751.9521472454071,874000,1327.42989709
129.754,-1.64105,0.0,1000.0,0.1378428936,876,0.0338622,2,-0.0397784,753.7346155643463,876000,1327.52639825
129.919,-1.64977,0.0,1000.0,0.102129876614,878,0.0523075,2,-0.0362269,755.5147116184235,878000,1326.51672873
129.353,-1.65156,0.0,1000.0,0.0808389186859,880,0.036988,2,-0.0361798,757.2968032360077,880000,1326.76875944
121.614,-1.67288,0.0,1000.0,0.0761249661446,882,0.0496035,2,-0.0359452,759.0930993556976,882000,1327.03895624
125.332,-1.66636,0.0,1000.0,0.0582161545753,884,0.0875972,2,-0.0296257,760.8583850860596,884000,1326.33658807
129.181,-1.64428,0.0,1000.0,0.062665104866,886,0.0436821,2,-0.0307124,762.6551930904388,886000,1325.58171982
123.737,-1.65668,0.0,1000.0,0.0628750324249,888,0.0403696,2,-0.0334956,764.437497138977,888000,1326.07945424
126.097,-1.67173,0.0,1000.0,0.0865851044655,890,0.0491134,2,-0.0355253,766.2178249359131,890000,1325.02876063
130.59,-1.67628,0.0,1000.0,0.0787479281425,892,0.0590368,2,-0.0304114,767.9997675418854,892000,1325.0873701
128.87,-1.69189,0.0,1000.0,0.0939083695412,894,0.0356363,2,-0.0363209,769.7809557914734,894000,1325.19268492
185.268,-1.70232,0.0,1000.0,0.0524497628212,897,0.0402936,3,-0.0420216,771.5618898868561,897000,1324.03051869
