TimeElapsed,loss_kl,EpLenMean,loss_ent,loss_pol_entpen,ev_tdlam_before,EpisodesSoFar,EpThisIter,loss_vf_loss,EpRewMean,TimestepsSoFar,loss_pol_surr
82.12735986709595,0.00916553,81.74,0.0166588,0.0,0.753338605165,4340,22,5035.71,758.797204479,94151,-0.0139046
83.88548564910889,0.00704256,87.47,-0.0166446,0.0,0.714587599039,4361,21,5772.15,812.044381429,96192,-0.013377
85.65003895759583,0.0109679,92.67,-0.0211283,0.0,0.672818779945,4381,20,5872.04,860.509766932,98098,-0.00616267
87.39993953704834,0.0113881,102.95,-0.0254678,0.0,0.65835365653,4394,13,6583.23,956.150857286,100274,-0.0146281
89.16571593284607,0.00735955,103.16,-0.038255,0.0,0.620338916779,4416,22,6799.34,958.026260628,102395,-0.010129
90.91571021080017,0.00942928,109.65,-0.0407344,0.0,0.712437212467,4430,14,6229.81,1018.45553415,104394,-0.0142226
92.67203283309937,0.0091897,119.61,-0.0570281,0.0,0.662979751825,4444,14,6622.22,1111.14807215,106438,-0.012617
94.42442440986633,0.0133952,125.9,-0.0641069,0.0,0.601229637861,4456,12,7258.01,1169.62141056,108466,-0.0129535
96.17339277267456,0.00776237,130.27,-0.0639571,0.0,0.538828551769,4470,14,7268.97,1210.28050882,110138,-0.00734253
97.91484141349792,0.0097693,145.02,-0.071907,0.0,0.684655040503,4474,4,6708.48,1347.56882527,112030,-0.0133656
99.68053817749023,0.0144965,159.21,-0.069428,0.0,0.712847977877,4484,10,6030.12,1479.64261283,114591,-0.0124867
101.4158136844635,0.0139263,164.39,-0.0954185,0.0,0.561644822359,4493,9,7191.33,1527.87454705,116545,-0.0110455
103.1804735660553,0.017428,172.25,-0.117087,0.0,0.69597017765,4501,8,6206.3,1601.08127669,118248,-0.0145185
104.92330026626587,0.00915887,186.59,-0.119155,0.0,0.541131108999,4505,4,6895.15,1734.56363397,120266,-0.0105093
106.68990540504456,0.00885335,202.96,-0.132155,0.0,0.684654116631,4515,10,6253.98,1886.98172777,122655,-0.0107222
108.43880581855774,0.011767,205.52,-0.154541,0.0,0.600790023804,4523,8,6847.3,1910.80475539,124229,-0.00709139
110.19084811210632,0.0128675,225.94,-0.168787,0.0,0.611129164696,4529,6,6256.86,2100.88980564,126846,-0.0103687
111.93233132362366,0.0252641,236.49,-0.176127,0.0,0.726692259312,4537,8,6019.52,2199.08357751,129016,-0.00317502
113.68222951889038,0.0210448,243.2,-0.173185,0.0,0.783095419407,4543,6,5443.99,2261.55573406,130730,-0.00338396
115.42353749275208,0.00948908,260.63,-0.18442,0.0,0.479999184608,4548,5,6938.09,2423.86810447,132822,-0.0074878
117.17387509346008,0.0173545,276.29,-0.186254,0.0,0.625727504492,4552,4,5609.49,2569.65653104,135094,-0.0101724
118.9153516292572,0.0125078,285.38,-0.178067,0.0,0.667879104614,4555,3,5885.01,2654.41357045,136710,-0.00847107
120.66559100151062,0.0163553,300.99,-0.182102,0.0,0.517753720284,4558,3,5829.38,2799.83892139,138812,-0.0108345
122.40033316612244,0.0140638,310.84,-0.18602,0.0,0.56094494462,4562,4,6036.3,2891.60647762,140431,-0.00694068
124.16366934776306,0.0101348,329.24,-0.179016,0.0,0.595871955156,4567,5,5975.1,3063.00381908,142605,-0.0158877
125.90566420555115,0.00990212,339.96,-0.178016,0.0,0.454774737358,4572,5,6687.76,3162.96281189,145173,-0.011229
127.66238689422607,0.0135746,345.77,-0.166912,0.0,0.543494611979,4575,3,5613.71,3217.08614741,147436,-0.0148887
129.39871454238892,0.01706,360.3,-0.167081,0.0,0.432778716087,4578,3,5849.0,3352.49217296,149427,-0.00343129
131.1506314277649,0.0207043,366.7,-0.188772,0.0,0.584564894438,4584,6,5983.1,3412.08577094,151261,-0.0108946
132.89309525489807,0.0132473,378.39,-0.206974,0.0,0.415628314018,4587,3,5574.13,3521.00556543,153241,-0.00528539
134.6421184539795,0.0127666,387.67,-0.218465,0.0,0.504451483488,4593,6,6055.59,3607.47720084,155312,-0.0132176
136.37651300430298,0.0257578,394.5,-0.239456,0.0,0.687929153442,4598,5,5228.78,3671.10847099,156855,-0.00574009
138.17342901229858,0.0135889,400.4,-0.237319,0.0,0.384327769279,4602,4,6154.37,3726.13111333,159288,-0.00702856
139.9159026145935,0.00852543,414.7,-0.238788,0.0,0.268379211426,4605,3,5923.05,3859.40500197,161736,-0.0117013
141.65091848373413,0.0166936,419.33,-0.253813,0.0,0.190214633942,4607,2,5237.36,3902.55637288,163117,-0.00529276
143.39624762535095,0.0127333,429.66,-0.26526,0.0,0.500750780106,4612,5,6108.05,3998.83510725,165422,-0.00846801
145.1483771800995,0.00951031,440.29,-0.250846,0.0,0.594256490469,4618,6,5165.47,4097.77558128,167747,-0.0131609
146.9088101387024,0.0103185,444.96,-0.261581,0.0,0.737813562155,4624,6,4469.08,4141.21810015,169463,-0.0174111
148.65840411186218,0.0104362,460.48,-0.240276,0.0,-0.27189540863,4626,2,4870.94,4285.82803124,171463,-0.00810218
150.3938205242157,0.0210329,458.42,-0.254873,0.0,0.59421479702,4632,6,5695.86,4266.64876252,173233,-0.00799009
152.15091490745544,0.00610516,463.88,-0.278883,0.0,0.536421388388,4638,6,5891.51,4317.57410633,175718,-0.0108944
153.8932590484619,0.0188193,476.49,-0.278026,0.0,0.472086966038,4640,2,4240.06,4435.00536297,177400,-0.0139944
155.66408371925354,0.0123575,491.47,-0.285765,0.0,0.316096544266,4643,3,5111.3,4574.43196878,179877,-0.0127432
157.4062294960022,0.01267,496.75,-0.276743,0.0,-0.000803828239441,4645,2,5082.39,4623.65388922,181877,-0.00869289
159.16424012184143,0.00738562,508.11,-0.274611,0.0,0.557586729527,4649,4,4629.35,4729.53855863,184210,-0.0107306
160.9075231552124,0.0117918,511.24,-0.287899,0.0,0.586904853582,4652,3,4493.35,4758.73566279,186218,-0.0126978
162.67495131492615,0.0151843,508.96,-0.295489,0.0,0.218714594841,4655,3,5362.29,4737.41395209,187606,-0.0101461
164.42492532730103,0.00798738,509.38,-0.289081,0.0,-0.0855188369751,4657,2,4910.35,4741.35140451,189606,-0.00569616
166.15834426879883,0.00635276,526.18,-0.287829,0.0,0.262761414051,4660,3,5080.73,4897.86026815,192176,-0.0101407
167.91546940803528,0.0131268,524.78,-0.284464,0.0,0.252225041389,4663,3,3838.76,4884.81353298,193909,-0.00552336
169.66501092910767,0.0247963,539.35,-0.288943,0.0,0.301178991795,4666,3,4994.83,5020.58904354,196491,-0.00319265
171.40029168128967,0.0124295,545.22,-0.293168,0.0,0.496158540249,4668,2,3439.45,5075.28651099,198127,-0.00974268
173.14937043190002,0.0208366,552.31,-0.282723,0.0,0.346082508564,4671,3,3780.4,5141.40658602,200318,-0.00515726
174.89235377311707,0.0143528,564.5,-0.294664,0.0,0.457266688347,4673,2,3720.56,5254.99805636,202251,-0.0077839
176.65003418922424,0.010462,561.79,-0.274897,0.0,0.363262891769,4676,3,5270.38,5229.84774151,204552,-0.00777507
178.39926099777222,0.0139055,566.1,-0.293462,0.0,0.566164404154,4680,4,4905.66,5270.08539307,206655,-0.00962053
180.1495509147644,0.0189031,583.76,-0.309302,0.0,0.343869328499,4683,3,5146.72,5434.6114952,208831,-0.0138027
181.90830898284912,0.0147922,585.7,-0.328534,0.0,0.0331513285637,4685,2,4165.09,5452.79718881,210831,9.75924e-05
183.65741610527039,0.00788944,588.14,-0.333353,0.0,0.453887224197,4687,2,3781.14,5475.54684583,212055,-0.00876137
185.40707850456238,0.0135599,605.0,-0.332817,0.0,0.443905413151,4691,4,6088.77,5632.74725915,214518,-0.00894876
187.15831422805786,0.0081404,611.23,-0.330765,0.0,0.569356322289,4694,3,4328.71,5690.82927953,217068,-0.0155206
188.90631008148193,0.00953806,619.71,-0.315851,0.0,0.57529759407,4698,4,4317.71,5769.92942739,218826,-0.012267
190.64268732070923,0.0184699,617.5,-0.325449,0.0,0.562675088644,4700,2,3422.24,5749.42300548,220605,-0.00111404
192.3928120136261,0.00481091,633.17,-0.331207,0.0,-0.0645878314972,4702,2,4715.41,5895.42722567,222605,-0.00626387
194.14231252670288,0.0171693,638.69,-0.323691,0.0,-0.000689625740051,4704,2,4774.7,5946.95618514,224605,-0.0090024
195.89947748184204,0.0317759,635.32,-0.32203,0.0,0.574219822884,4707,3,3329.34,5915.56646178,226649,-0.00720659
197.63430953025818,0.0152844,636.88,-0.321282,0.0,0.507492512465,4710,3,4665.25,5930.12085355,228830,-0.0126961
199.3843126296997,0.0225117,654.08,-0.31613,0.0,-0.175172686577,4712,2,4786.57,6090.40121816,230830,-0.00640941
201.1195888519287,0.0211805,664.53,-0.329664,0.0,0.350350499153,4715,3,5231.75,6187.8592923,232924,-0.0084621
202.87782979011536,0.0522826,673.6,-0.346321,0.0,-0.0030871629715,4717,2,4810.49,6272.45237955,234924,0.00116663
204.6122670173645,0.035033,683.72,-0.346966,0.0,0.253748953342,4721,4,7405.31,6366.84803999,237413,-0.00432239
206.36227893829346,0.0120122,699.23,-0.357201,0.0,0.482951402664,4723,2,3092.91,6511.31327977,239296,-0.0171991
208.11656022071838,0.0338297,703.63,-0.346418,0.0,0.42179197073,4725,2,3779.08,6552.36696498,240826,-0.00275954
209.87517189979553,0.0115375,707.33,-0.320195,0.0,0.00354170799255,4727,2,4654.62,6586.93606634,242826,-0.00956436
211.6106240749359,0.00895858,727.99,-0.318868,0.0,0.242169499397,4731,4,7987.47,6779.45931909,245343,-0.0113812
213.3626971244812,0.0192544,728.1,-0.334555,0.0,0.572239995003,4735,4,4818.45,6780.52180153,247713,-0.0149035
215.11293053627014,0.0195142,738.91,-0.327182,0.0,0.596972882748,4737,2,2773.66,6881.20858639,249569,-0.01064
216.87570142745972,0.0163109,748.51,-0.321044,0.0,-0.0109403133392,4739,2,4957.18,6970.69400255,251569,-0.010316
218.61206531524658,0.0106405,737.41,-0.342003,0.0,0.607283592224,4743,4,5083.05,6867.41815656,253618,-0.0154276
220.3621051311493,0.0167309,737.41,-0.334427,0.0,0.0237467885017,4745,2,5007.58,6867.44367797,255618,-0.0140829
222.09750485420227,0.0165176,741.82,-0.343688,0.0,0.363044857979,4747,2,3342.71,6908.57865242,257152,-0.0135477
223.85913562774658,0.0202687,749.67,-0.359683,0.0,0.322702586651,4750,3,6571.99,6981.80232358,259818,-0.00304602
225.59363675117493,0.0213849,738.29,-0.350147,0.0,0.523588687181,4754,4,6659.98,6875.87962738,261282,-0.0104606
227.35123538970947,0.0135598,742.62,-0.362427,0.0,0.298894941807,4757,3,6902.52,6916.27425444,263868,-0.00920548
229.08375310897827,0.0142111,736.89,-0.383063,0.0,0.510643720627,4760,3,4938.38,6862.94131857,265865,-0.0144844
230.84320282936096,0.0596578,743.35,-0.386053,0.0,0.221516132355,4763,3,5805.92,6923.16526611,268244,0.00388836
232.58051013946533,0.024755,738.83,-0.381927,0.0,0.360281467438,4765,2,4353.35,6881.07167387,269374,-0.010943
234.33761978149414,0.0158905,742.47,-0.36737,0.0,-0.0110837221146,4768,3,7781.45,6915.01369525,272374,-0.00671288
236.087007522583,0.0214539,735.38,-0.362517,0.0,0.510401248932,4770,2,3987.2,6848.86485794,273665,-0.00850216
237.84674334526062,0.0202907,734.59,-0.357018,0.0,0.461315393448,4773,3,5914.58,6841.39239577,275710,-0.00789353
239.58483719825745,0.00747945,726.35,-0.358921,0.0,0.518679022789,4777,4,7240.36,6764.50720572,278187,-0.0115021
241.33432292938232,0.0171299,735.12,-0.355762,0.0,0.542549520731,4780,3,4452.35,6846.15698149,280167,-0.0103411
243.0728018283844,0.026405,741.13,-0.351743,0.0,-0.0295119285583,4782,2,5426.3,6902.06127535,282167,-0.00749022
244.82442045211792,0.0115507,740.04,-0.340841,0.0,0.4578743577,4784,2,3492.94,6891.86640741,283835,-0.01049
246.56186771392822,0.0145834,736.6,-0.334654,0.0,0.293464541435,4788,4,7794.9,6859.66056789,286715,-0.0126611
248.3184621334076,0.00937829,744.46,-0.331862,0.0,0.279088437557,4790,2,4690.48,6932.79935742,287964,-0.0134612
250.06956887245178,0.0104008,740.54,-0.325236,0.0,0.622899383307,4793,3,3274.06,6896.03809357,290165,-0.0154372
251.8125717639923,0.0124481,739.24,-0.32649,0.0,0.496771812439,4796,3,6252.39,6883.80585957,292250,-0.009397
253.54819512367249,0.0305452,752.2,-0.344256,0.0,0.514717757702,4798,2,3513.02,7004.43931602,294046,-0.000995045
255.31428122520447,0.0157871,717.01,-0.327281,0.0,0.624289155006,4804,6,8525.62,6676.28422243,296306,-0.00749005
257.06454706192017,0.0249068,711.04,-0.359692,0.0,0.578686505556,4809,5,7144.13,6620.48831151,298934,-0.0108418
258.8060083389282,0.0235589,710.98,-0.366753,0.0,0.384964823723,4811,2,3789.47,6619.86147256,300928,-0.0137662
260.5405926704407,0.0130918,698.32,-0.386471,0.0,0.109556078911,4814,3,7794.92,6501.75649205,302662,-0.0100413
262.2964234352112,0.0111073,687.93,-0.408889,0.0,0.832759708166,4818,4,2679.44,6404.66078017,304717,-0.0142684
264.030709028244,0.0157018,694.2,-0.403106,0.0,0.610630571842,4821,3,4944.39,6462.95557059,306833,-0.0126283
265.78881430625916,0.0128782,694.46,-0.432564,0.0,0.220297694206,4823,2,4941.84,6465.33358205,308742,-0.0165589
267.5400536060333,0.0145817,693.91,-0.422359,0.0,0.295381069183,4826,3,6721.62,6460.04458882,311217,-0.010167
269.2915940284729,0.0302978,693.91,-0.422472,0.0,-0.0610268115997,4828,2,5639.98,6459.94240982,313217,-0.0110832
271.0177493095398,0.0157834,708.74,-0.415413,0.0,-0.00746548175812,4830,2,5898.36,6598.0236318,315217,-0.0104714
272.78439927101135,0.0352491,709.3,-0.420071,0.0,0.368047773838,4832,2,3160.11,6603.20788298,317149,-0.000586057
274.50776624679565,0.0251778,721.79,-0.401219,0.0,0.475993514061,4834,2,3561.9,6719.52988127,319062,-0.00341995
276.3038341999054,0.012073,723.49,-0.401542,0.0,-0.18201649189,4836,2,6050.47,6735.42233036,321062,-0.00965559
278.04669666290283,0.0374822,719.38,-0.396014,0.0,0.20480799675,4839,3,7388.05,6697.20569546,323507,0.00178744
279.78479766845703,0.0120728,719.92,-0.388431,0.0,0.448366224766,4841,2,3313.25,6702.24850335,324863,-0.0103267
281.534059047699,0.0267017,718.84,-0.391849,0.0,0.657281279564,4845,4,5544.9,6692.1015143,327502,0.00236575
283.2833116054535,0.019806,723.5,-0.403631,0.0,-0.219771623611,4847,2,6362.1,6735.47106898,329502,-0.00981933
285.00022196769714,0.0221276,704.48,-0.400401,0.0,0.752984538674,4851,4,4483.0,6558.29016668,331266,-0.00840553
286.75174474716187,0.0508118,720.12,-0.400926,0.0,-0.104345202446,4853,2,5933.88,6703.9644099,333266,0.000664917
288.47105836868286,0.0420935,729.68,-0.407957,0.0,0.26880890131,4855,2,4634.52,6792.99384344,335250,-0.00437161
290.2204120159149,0.0185771,733.82,-0.425967,0.0,0.00213950872421,4857,2,3354.86,6831.61113435,337250,-0.0135605
291.930645942688,0.0114982,740.0,-0.42248,0.0,-0.00209426879883,4859,2,5803.69,6889.18677176,339250,-0.00385811
293.6815736293793,0.0181208,743.85,-0.41275,0.0,-0.0425845384598,4861,2,5811.64,6925.15386238,341250,-0.00321561
295.41497564315796,0.0204409,752.61,-0.410625,0.0,0.657412260771,4864,3,3528.19,7006.76767442,343635,-0.00939045
297.16654801368713,0.0375048,722.99,-0.414241,0.0,0.611195415258,4869,5,5878.73,6730.869761,345673,-0.00661116
298.8927972316742,0.00669426,725.33,-0.415757,0.0,0.476418554783,4871,2,4543.31,6752.71752161,347198,-0.00916865
300.65745282173157,0.0114045,733.52,-0.421928,0.0,0.204900979996,4874,3,7649.5,6829.15236122,350062,-0.00940912
302.3773627281189,0.0370085,731.57,-0.428312,0.0,0.428755581379,4876,2,4765.95,6811.00679447,351302,-4.34737e-05
304.1279366016388,0.0232483,746.1,-0.429644,0.0,0.431465864182,4879,3,6207.46,6946.37743644,354287,-0.0104885
305.8538148403168,0.0316771,728.43,-0.428028,0.0,0.620463401079,4883,4,5359.54,6781.9354883,356010,-0.0144089
307.60320711135864,0.0163144,718.58,-0.423023,0.0,0.669813156128,4887,4,6357.67,6690.3236847,357828,-0.00969632
309.33728218078613,0.0108654,716.0,-0.41163,0.0,0.614880889654,4890,3,4623.23,6666.41557584,359564,-0.0103231
311.0957682132721,0.0106229,721.14,-0.395112,0.0,0.479027092457,4893,3,6343.56,6714.46495728,362279,-0.0080019
312.8197753429413,0.0135791,730.29,-0.387873,0.0,-0.058021068573,4895,2,5787.0,6799.78283496,364279,-0.00308445
314.5700452327728,0.0144784,729.92,-0.391616,0.0,0.523675054312,4897,2,4606.25,6796.38025039,366242,-0.0132011
316.29005885124207,0.019369,726.16,-0.381897,0.0,0.484701812267,4899,2,3928.06,6761.46834648,367662,-0.00901124
318.04886054992676,0.0138337,748.52,-0.376525,0.0,-0.0162938833237,4902,3,8458.51,6969.90113175,370662,-0.00614202
319.78359270095825,0.0119395,752.07,-0.368375,0.0,0.412114083767,4905,3,6294.12,7003.0267946,372513,-0.0120342
321.53371691703796,0.0108652,743.64,-0.371508,0.0,0.57859146595,4910,5,6564.43,6924.73442458,374292,-0.00643273
323.2831144332886,0.0113409,740.72,-0.370307,0.0,0.653782367706,4913,3,4355.62,6897.64688957,376494,-0.0122545
325.01793122291565,0.0140488,753.63,-0.36494,0.0,-0.108293771744,4915,2,5808.05,7017.99321465,378494,-0.00949257
326.75860595703125,0.0192688,758.83,-0.361569,0.0,-0.0778659582138,4917,2,5784.01,7066.61456961,380494,-0.011826
328.5088469982147,0.0126122,767.77,-0.37021,0.0,-0.0180308818817,4919,2,4021.73,7149.95013308,382494,-0.0065747
330.2517421245575,0.0155574,766.7,-0.364334,0.0,0.326368868351,4922,3,4393.98,7140.08341642,384503,-0.0115958
331.99952125549316,0.00984162,766.98,-0.378791,0.0,0.333088815212,4924,2,4940.42,7142.7714431,386440,-0.0130912
333.7441611289978,0.0242153,763.94,-0.396358,0.0,0.424535095692,4927,3,6246.15,7114.39551186,388611,-0.00897366
335.4827435016632,0.0123401,763.94,-0.386174,0.0,-0.0614114999771,4929,2,5800.21,7114.4736678,390611,-0.0100643
337.23392963409424,0.00804714,764.62,-0.388694,0.0,-0.0557826757431,4931,2,5900.38,7120.90379633,392611,-0.00818421
338.969429731369,0.0186126,765.49,-0.398276,0.0,-0.002596616745,4933,2,5806.15,7129.02830799,394611,-0.00881504
340.72048234939575,0.0145971,745.76,-0.400464,0.0,0.528161674738,4937,4,6866.37,6945.19236893,396638,-0.0124458
342.47061419487,0.0158818,751.31,-0.420486,0.0,0.00411128997803,4939,2,5383.08,6996.92720999,398638,-0.013527
344.2049605846405,0.0175466,757.75,-0.423523,0.0,-0.116957306862,4941,2,6101.62,7056.99278126,400638,-0.0113826
345.96204352378845,0.0238203,763.86,-0.439892,0.0,-0.0183988809586,4943,2,5831.48,7113.94902497,402638,-0.0128909
347.6964783668518,0.0158294,766.69,-0.440363,0.0,0.431474626064,4946,3,6364.85,7140.36970319,405171,-0.00975769
349.4476008415222,0.0310632,766.69,-0.437886,0.0,-0.00992739200592,4948,2,5747.08,7140.45073395,407171,-0.000799078
351.1814475059509,0.0166971,777.92,-0.441308,0.0,0.659307658672,4951,3,4157.88,7245.08599828,409058,-0.00757257
352.93890833854675,0.0184218,777.92,-0.42079,0.0,0.134190440178,4953,2,5961.22,7245.20497363,411058,-0.00879407
354.6741645336151,0.00897544,764.33,-0.433475,0.0,0.59021410346,4957,4,6755.14,7118.66536351,413683,-0.0122475
356.4240860939026,0.0163759,751.05,-0.445444,0.0,0.847351938486,4960,3,1769.91,6994.88908798,415355,-0.0117502
358.17419242858887,0.0191931,745.8,-0.443296,0.0,0.538464099169,4962,2,4602.11,6946.00683329,416830,-0.00344106
359.93229579925537,0.0169186,743.48,-0.44256,0.0,0.590443938971,4966,4,8385.21,6924.48839435,419208,-0.0128908
361.6666932106018,0.0247144,759.27,-0.449266,0.0,0.455150008202,4969,3,7093.72,7071.67579422,421600,-0.00434098
363.4156527519226,0.0201815,747.79,-0.447796,0.0,0.564130663872,4973,4,5454.15,6964.69501224,423841,-0.0106919
365.1652901172638,0.0105256,749.07,-0.426743,0.0,0.300608992577,4975,2,3397.72,6976.65839402,425209,-0.0121383
366.92473435401917,0.012843,749.22,-0.426982,0.0,-0.178638458252,4977,2,6099.9,6978.07728673,427209,-0.00750698
368.6592230796814,0.029115,744.77,-0.432703,0.0,0.197725474834,4980,3,7308.0,6936.6772131,429764,-0.011621
370.40849018096924,0.0395494,760.36,-0.418524,0.0,-0.0160919427872,4982,2,5795.88,7081.94692042,431764,-0.000428992
372.15962314605713,0.0128543,763.78,-0.410981,0.0,0.586375772953,4984,2,1278.54,7113.84592855,433388,-0.0122115
373.91670870780945,0.0203683,776.13,-0.411892,0.0,0.492144286633,4987,3,6737.25,7229.03930954,435441,-0.0112221
375.6584451198578,0.0126043,780.16,-0.398137,0.0,0.671247184277,4989,2,4329.69,7266.64098009,437441,-0.0177309
377.4242777824402,0.0177986,790.03,-0.401329,0.0,0.306825935841,4992,3,5908.81,7358.65498573,440282,-0.00957291
379.1735951900482,0.0178267,790.03,-0.405395,0.0,-0.0182392597198,4994,2,5874.65,7358.71497251,442282,-0.00840133
380.91506123542786,0.00856426,790.03,-0.411959,0.0,-0.0215263366699,4996,2,5881.17,7358.77275063,444282,-0.00555078
382.650607585907,0.0137221,796.2,-0.413985,0.0,0.0265525579453,4998,2,5248.71,7416.36942991,446282,-0.0112693
384.39985728263855,0.0187224,796.2,-0.429089,0.0,-0.00243139266968,5000,2,5881.7,7416.47119385,448282,-0.00708118
386.1489930152893,0.0240049,786.27,-0.419294,0.0,0.193400681019,5003,3,6244.84,7324.04923736,450289,-0.00749995
387.8932611942291,0.0147153,795.71,-0.420801,0.0,0.58825469017,5005,2,3527.96,7412.11336794,452084,-0.0107884
389.64249992370605,0.0225703,811.34,-0.412407,0.0,0.295736253262,5008,3,6540.72,7557.88039407,454339,-0.00568666
391.3927209377289,0.0309596,817.87,-0.427466,0.0,0.258767366409,5010,2,5386.7,7618.78730762,456079,-0.0031692
