#{"env_id": "InvertedDoublePendulum-v2", "t_start": 1536433163.9810357}
r,l,t
54.896408,6,1.154036
63.520422,7,1.154036
45.278497,5,1.169661
36.135326,4,1.169661
63.540042,7,1.169661
54.216902,6,1.169661
36.141153,4,1.169661
82.327969,9,1.18745
54.197048,6,1.18745
35.433167,4,1.18745
54.797602,6,1.18745
35.936048,4,1.18745
44.84684,5,1.203077
45.496585,5,1.203077
35.562464,4,1.203077
45.314186,5,1.203077
72.634546,8,1.203077
44.685749,5,1.218702
36.158254,4,1.218702
45.107314,5,1.218702
35.745301,4,1.218702
54.059099,6,1.218702
63.632103,7,1.234326
45.09554,5,1.234326
72.572996,8,1.234326
54.206322,6,1.234326
45.4258,5,1.249952
36.037929,4,1.249952
35.33706,4,1.249952
44.662113,5,1.249952
45.35615,5,1.249952
44.904107,5,1.265577
72.898965,8,1.265577
35.907217,4,1.265577
45.408601,5,1.265577
72.811822,8,1.265577
45.091544,5,1.281201
54.179363,6,1.281201
44.855094,5,1.281201
63.229191,7,1.281201
35.979677,4,1.296827
63.952599,7,1.296827
54.698543,6,1.296827
54.408529,6,1.296827
26.865819,3,1.296827
91.422384,10,1.312451
35.255836,4,1.312451
54.41039,6,1.312451
82.081203,9,1.312451
64.015445,7,1.328077
82.90269,9,1.328077
54.510034,6,1.328077
45.290672,5,1.343701
35.733472,4,1.343701
54.496186,6,1.343701
54.676809,6,1.343701
26.809418,3,1.343701
54.200646,6,1.343701
26.892509,3,1.359328
45.045108,5,1.359328
64.001855,7,1.359328
63.690151,7,1.359328
53.996595,6,1.374951
36.160039,4,1.374951
35.509445,4,1.374951
54.581126,6,1.374951
44.86654,5,1.374951
53.842548,6,1.390575
35.376864,4,1.390575
35.797699,4,1.390575
36.085439,4,1.390575
82.243962,9,1.390575
72.8108,8,1.406201
63.965361,7,1.406201
128.137289,14,1.406201
82.522652,9,1.421826
36.112422,4,1.421826
44.913241,5,1.421826
45.178971,5,1.421826
54.104123,6,1.437452
45.144564,5,1.437452
81.878491,9,1.437452
62.678006,7,1.437452
35.369504,4,1.437452
73.183931,8,1.453077
44.829686,5,1.453077
63.937432,7,1.453077
63.692553,7,1.453077
63.778658,7,1.468701
44.623128,5,1.468701
72.966999,8,1.468701
35.893517,4,1.468701
91.600465,10,1.484326
54.513617,6,1.484326
64.007922,7,1.484326
82.433929,9,1.499951
54.191947,6,1.499951
35.705191,4,1.499951
35.632609,4,1.499951
81.952612,9,1.515575
35.420221,4,1.515575
36.040929,4,1.515575
54.314053,6,1.515575
64.092519,7,1.515575
82.364721,9,1.5312
