loss_kl,EpisodesSoFar,ev_tdlam_before,TimeElapsed,TimestepsSoFar,EpRewMean,EpLenMean,loss_pol_surr,loss_ent,EpThisIter,loss_vf_loss,loss_pol_entpen
0.0668215,456,0.962228760123,405.6876428127289,456000,24.0920923827,1000.0,0.00600739,-0.786254,2,0.0443699,0.0
0.0109367,458,0.984990892932,407.51586508750916,458000,23.8945701361,1000.0,-0.0131691,-0.762485,2,0.0152854,0.0
0.00704537,460,0.990096027032,409.3439998626709,460000,23.107797053,1000.0,-0.0131289,-0.742165,2,0.00942213,0.0
0.0271359,462,0.98088320531,411.1713590621948,462000,22.8911115916,1000.0,-0.00911217,-0.737168,2,0.0277924,0.0
0.0159012,464,0.994209634606,413.01539373397827,464000,22.7519872891,1000.0,-0.0170153,-0.746445,2,0.0261729,0.0
0.0727225,466,0.995641303249,414.84411549568176,466000,22.547874465,1000.0,0.0139814,-0.723307,2,0.0193471,0.0
0.0116891,468,0.987018779851,416.67224311828613,468000,22.4305806427,1000.0,-0.0200238,-0.722955,2,0.0231159,0.0
0.0106818,471,0.987389818765,418.5003237724304,471000,21.8177917793,1000.0,-0.0157274,-0.745035,3,0.0367635,0.0
0.0441621,473,0.990201444365,420.3344748020172,473000,21.0032272974,1000.0,-0.0169083,-0.762205,2,0.0194312,0.0
0.0133566,475,0.99186514318,422.15579652786255,475000,21.7568047845,1000.0,-0.0183268,-0.774994,2,0.0237523,0.0
0.0140139,477,0.99784820783,423.9686756134033,477000,21.7731439822,1000.0,-0.011797,-0.760002,2,0.00701373,0.0
0.043689,479,0.997048587771,425.8127067089081,479000,22.0508766184,1000.0,-0.00891632,-0.756969,2,0.00390459,0.0
0.0120372,481,0.998244172428,427.6246247291565,481000,22.189545939,1000.0,-0.0137638,-0.716339,2,0.00771468,0.0
0.0471966,483,0.995143074542,429.458295583725,483000,22.9743717072,1000.0,6.64173e-06,-0.716007,2,0.0123486,0.0
0.0391015,485,0.995162925683,431.29719400405884,485000,23.1347056619,1000.0,-0.000388603,-0.670622,2,0.00477822,0.0
0.0402897,487,0.9960427396,433.12536334991455,487000,23.5982236149,1000.0,-0.00465243,-0.686548,2,0.00799025,0.0
0.108075,489,0.99609001074,434.95322251319885,489000,24.3689623568,1000.0,-0.00807403,-0.681763,2,0.00744858,0.0
0.00996744,491,0.968922335654,436.7656626701355,491000,24.8696489515,1000.0,-0.0128275,-0.686081,2,0.0121761,0.0
0.0174851,493,0.991408662871,438.5935215950012,493000,24.94475018,1000.0,-0.0159487,-0.695273,2,0.00889734,0.0
0.0276903,495,0.992799344938,440.4213891029358,495000,24.8088593646,1000.0,-0.00466992,-0.703178,2,0.0027982,0.0
0.0150431,497,0.992974564899,442.249990940094,497000,25.1191541461,1000.0,-0.0134167,-0.728649,2,0.00664688,0.0
0.00670547,499,0.994666091166,444.06225848197937,499000,25.5529168173,1000.0,-0.0146096,-0.755291,2,0.00914043,0.0
0.0150734,501,0.983192745596,445.9059557914734,501000,26.1223697362,1000.0,-0.00958006,-0.751799,2,0.013548,0.0
0.031925,503,0.999125451257,447.7338125705719,503000,26.627881806,1000.0,-0.0110638,-0.760532,2,0.00403078,0.0
0.0306942,505,0.989756125025,449.5624303817749,505000,27.1404724262,1000.0,-0.0155595,-0.762026,2,0.00619195,0.0
0.0755346,507,0.956794627011,451.39060616493225,507000,27.0338354279,1000.0,-0.0264656,-0.75338,2,0.00386872,0.0
0.00901007,509,0.954579979181,453.2309398651123,509000,26.9794657631,1000.0,-0.0113592,-0.753327,2,0.0221491,0.0
0.0546651,512,0.964847363532,455.04639053344727,512000,27.4824394083,1000.0,0.0017797,-0.741762,3,0.021882,0.0
0.132532,514,0.991479519755,456.8902676105499,514000,27.5830361013,1000.0,-0.0146661,-0.738471,2,0.038724,0.0
0.0221215,516,0.995675619692,458.7032480239868,516000,28.3624138779,1000.0,-0.00435125,-0.775212,2,0.0127442,0.0
0.0247058,518,0.996669436572,460.53126668930054,518000,28.2874737477,1000.0,-0.00547656,-0.815243,2,0.00926225,0.0
0.0174327,520,0.984517521225,462.3592357635498,520000,29.1471690257,1000.0,-0.0128561,-0.803156,2,0.0231009,0.0
0.00367867,522,0.993975644466,464.20272421836853,522000,28.5249874157,1000.0,-0.00609815,-0.791893,2,0.00539732,0.0
0.00914105,524,0.99167610053,466.01525497436523,524000,29.5908466152,1000.0,-0.012738,-0.801209,2,0.00780769,0.0
0.00745636,526,0.987651434727,467.8443121910095,526000,29.4680202218,1000.0,-0.0094029,-0.799499,2,0.00610027,0.0
0.02342,528,0.998292757198,469.6565384864807,528000,29.5723673536,1000.0,-0.00746304,-0.81739,2,0.00707065,0.0
0.00952675,530,0.996841842774,471.4845335483551,530000,29.7621894529,1000.0,-0.0112797,-0.812556,2,0.00908363,0.0
0.00949053,532,0.981041798368,473.3283052444458,532000,29.6646453896,1000.0,-0.0107323,-0.81258,2,0.0246301,0.0
0.0263556,534,0.997238537297,475.14091396331787,534000,29.6791714605,1000.0,-0.00988103,-0.813662,2,0.00703551,0.0
0.0200748,536,0.995967950672,476.95538663864136,536000,29.7957315127,1000.0,-0.00989132,-0.810191,2,0.00513254,0.0
0.0228551,538,0.984805572778,478.7812352180481,538000,29.8204941584,1000.0,-0.000421855,-0.825221,2,0.00658734,0.0
0.015922,540,0.972301617265,480.6096453666687,540000,30.0984957803,1000.0,-0.0150139,-0.827318,2,0.0192196,0.0
0.0589368,542,0.996282301843,482.4218707084656,542000,29.599220599,1000.0,0.0075337,-0.850304,2,0.0144657,0.0
0.0196995,544,0.992575298995,484.25000953674316,544000,29.7961859775,1000.0,-0.00945393,-0.85149,2,0.02903,0.0
0.0369095,546,0.997050483478,486.07787585258484,546000,30.0582605868,1000.0,-0.00887566,-0.855206,2,0.010887,0.0
0.0396799,548,0.998391417437,487.90651297569275,548000,30.4882000347,1000.0,-0.011675,-0.860167,2,0.0124059,0.0
0.0265876,550,0.994070076849,489.73477506637573,550000,30.7833702995,1000.0,-0.0154458,-0.856416,2,0.00964038,0.0
0.0296683,552,0.997813062044,491.59419536590576,552000,31.2669862845,1000.0,-0.0126411,-0.858507,2,0.00774465,0.0
0.0211305,555,0.998946783831,493.4375295639038,555000,31.8677958298,1000.0,-0.0175566,-0.84353,3,0.00560034,0.0
0.0322759,557,0.996815045131,495.2964951992035,557000,31.8665542173,1000.0,0.00153632,-0.874474,2,0.00580586,0.0
0.0263855,559,0.998441021889,497.2029082775116,559000,32.3106615557,1000.0,-0.0089756,-0.866229,2,0.00722208,0.0
0.0613642,561,0.998056985089,499.12463569641113,561000,32.7548201208,1000.0,-0.0155635,-0.848742,2,0.00468487,0.0
0.0284415,563,0.992642018013,501.03161811828613,563000,32.353736653,1000.0,-0.0187739,-0.864892,2,0.00426177,0.0
0.0220025,565,0.993858138565,502.93724846839905,565000,32.4148022979,1000.0,-0.0122356,-0.857749,2,0.00612493,0.0
0.0361363,567,0.999084148905,504.8433048725128,567000,32.4616389171,1000.0,-0.012924,-0.872,2,0.00482636,0.0
0.0319664,569,0.999492989853,506.7659533023834,569000,32.7828214877,1000.0,-0.0136896,-0.868986,2,0.0046994,0.0
0.0592604,571,0.999221560487,508.67141699790955,571000,32.9178888974,1000.0,0.00154808,-0.894967,2,0.00624099,0.0
0.0982164,573,0.999679465429,510.5783667564392,573000,33.8196199978,1000.0,0.0169682,-0.922565,2,0.00214695,0.0
0.0363699,575,0.902490518987,512.508073091507,575000,33.61380492,1000.0,-0.0193571,-0.933245,2,0.0164472,0.0
0.018798,577,0.974043512717,514.4217743873596,577000,33.1604808592,1000.0,-0.0187408,-0.957997,2,0.0260844,0.0
0.0426611,579,0.987268935889,516.3434624671936,579000,33.4465995379,1000.0,-0.0156673,-0.979994,2,0.0263527,0.0
0.0272509,581,0.997462855419,518.2656857967377,581000,33.1125644975,1000.0,0.000925229,-0.988619,2,0.00202461,0.0
0.0363076,583,0.99808547704,520.1873803138733,583000,33.1031052314,1000.0,-0.00919263,-0.991827,2,0.004252,0.0
0.0812013,585,0.99900908093,522.0904202461243,585000,33.6562877027,1000.0,0.0173334,-0.988455,2,0.00396102,0.0
0.0209743,587,0.998452384374,524.0160000324249,587000,33.8188501155,1000.0,-0.0119064,-1.01357,2,0.00421086,0.0
0.0193966,589,0.990513514727,525.9215211868286,589000,33.837498169,1000.0,-0.0103256,-1.03017,2,0.00364386,0.0
0.0117465,591,0.989957393147,527.843220949173,591000,33.6906779498,1000.0,-0.0117868,-1.02224,2,0.0138452,0.0
0.1209,593,0.990452593192,529.7502098083496,593000,34.0938699201,1000.0,-0.021399,-1.05653,2,0.00602198,0.0
0.036864,595,0.994681408629,531.6720480918884,595000,34.5774163175,1000.0,-0.0200355,-1.0552,2,0.00514748,0.0
0.0331606,598,0.997864417033,533.5933425426483,598000,34.6011145581,1000.0,-0.00873316,-1.03951,3,0.00635173,0.0
0.0259722,600,0.983785144985,535.5005352497101,600000,34.6996916033,1000.0,-0.0133816,-1.01802,2,0.0113611,0.0
0.0655138,602,0.996215770021,537.4221994876862,602000,34.2896846746,1000.0,-0.0164451,-1.04403,2,0.00904011,0.0
0.0191363,604,0.968306861818,539.3286232948303,604000,34.1294946759,1000.0,0.00750032,-1.06381,2,0.020251,0.0
0.0994546,606,0.994181384798,541.2505025863647,606000,34.094685974,1000.0,-0.0183523,-1.07882,2,0.00403696,0.0
0.0215704,608,0.997362143127,543.140989780426,608000,34.7145306108,1000.0,-0.0127668,-1.04971,2,0.00657621,0.0
0.0302288,610,0.98588551674,545.0625793933868,610000,35.1205405901,1000.0,-0.0197939,-1.05068,2,0.0521376,0.0
0.0350667,612,0.996275476879,546.971559047699,612000,35.3956130678,1000.0,0.00106603,-1.07563,2,0.00721355,0.0
0.34543,614,0.984245751053,548.8755934238434,614000,35.4356460914,1000.0,-0.00353583,-1.09889,2,0.0166431,0.0
0.00812538,616,0.990497726016,550.7972695827484,616000,35.245240658,1000.0,-0.0147497,-1.108,2,0.0192101,0.0
0.0388926,618,0.995915402193,552.7025766372681,618000,35.1510337813,1000.0,-0.00910212,-1.09622,2,0.00505461,0.0
0.0204314,620,0.991538804956,554.6248445510864,620000,35.1552425918,1000.0,-0.0110427,-1.11016,2,0.0190287,0.0
0.013116,622,0.997254493646,556.5467693805695,622000,35.472267478,1000.0,-0.0157532,-1.10605,2,0.009464,0.0
0.015094,624,0.997169546783,558.4533302783966,624000,35.4234240359,1000.0,-0.0136645,-1.11301,2,0.0122822,0.0
0.0578425,626,0.996330632363,560.3595016002655,626000,35.6071694953,1000.0,-0.0174437,-1.12305,2,0.00977972,0.0
0.0371982,628,0.996732767671,562.281553030014,628000,35.603359589,1000.0,-0.0174938,-1.13013,2,0.00888329,0.0
0.0629807,630,0.997271319618,564.1875562667847,630000,35.3535973125,1000.0,-0.00159135,-1.13846,2,0.00986057,0.0
0.023103,632,0.998632593662,566.1094431877136,632000,35.707559518,1000.0,-0.0143047,-1.12869,2,0.00366811,0.0
0.00969452,634,0.995427323971,568.0156359672546,634000,35.7113979967,1000.0,-0.014329,-1.15056,2,0.00571561,0.0
0.0201815,636,0.975682646036,569.9378092288971,636000,35.5771473473,1000.0,-0.0181969,-1.15522,2,0.0168493,0.0
0.0534544,638,0.9945831527,571.8441603183746,638000,35.615203042,1000.0,-0.0110153,-1.17792,2,0.0105652,0.0
0.064954,641,0.992397585418,573.7355887889862,641000,35.8889689059,1000.0,-0.0200608,-1.18524,3,0.0251682,0.0
0.0154086,643,0.997573611327,575.5777289867401,643000,35.2697232744,1000.0,-0.0176986,-1.21629,2,0.00559245,0.0
0.0128644,645,0.997443124885,577.3906621932983,645000,35.1143216486,1000.0,-0.0129643,-1.19897,2,0.0028567,0.0
0.0175141,647,0.9963681011,579.2188911437988,647000,35.1740578553,1000.0,-0.0158132,-1.17949,2,0.00983105,0.0
0.0212029,649,0.995799824595,581.0468556880951,649000,35.1868497309,1000.0,-0.0167213,-1.18261,2,0.0129237,0.0
0.0395288,651,0.998772792635,582.8750402927399,651000,35.040572367,1000.0,-0.0162442,-1.18841,2,0.00325606,0.0
0.031745,653,0.989828243852,584.6873273849487,653000,35.1924665683,1000.0,-0.0166884,-1.20039,2,0.00428275,0.0
0.0471109,655,0.997854336863,586.51580119133,655000,34.8009289179,1000.0,0.00150224,-1.21193,2,0.00778268,0.0
0.140384,657,0.932983480394,588.3387463092804,657000,34.8911140244,1000.0,-0.00692662,-1.22556,2,0.19622,0.0
0.0286558,659,0.954558715224,590.1716547012329,659000,34.7814389748,1000.0,-0.0107422,-1.20871,2,0.114523,0.0
0.0186889,661,0.992744131014,591.9842023849487,661000,34.80406794,1000.0,0.0171751,-1.20372,2,0.00999824,0.0
0.0491209,663,0.985125372186,593.8126425743103,663000,34.9159985806,1000.0,-0.0141979,-1.19157,2,0.0112063,0.0
0.0350887,665,0.990603110753,595.6404507160187,665000,34.3328889698,1000.0,-0.021129,-1.21569,2,0.0123326,0.0
0.343246,667,0.693222939968,597.4682583808899,667000,33.8014378136,1000.0,-0.0223616,-1.23355,2,0.0382788,0.0
0.0493756,669,0.99241501838,599.2807824611664,669000,33.0465140034,1000.0,-0.0178958,-1.2507,2,0.0108153,0.0
0.0131332,671,0.972746400163,601.109792470932,671000,32.5393676808,1000.0,-0.0100779,-1.27645,2,0.01392,0.0
0.021701,673,0.994081090204,602.9214603900909,673000,32.5085385426,1000.0,-0.0131026,-1.2655,2,0.0142639,0.0
0.0189446,675,0.995729810558,604.7497386932373,675000,32.7027446275,1000.0,-0.0137721,-1.27414,2,0.0198565,0.0
0.0119988,677,0.984198981896,606.5779356956482,677000,33.2161692852,1000.0,-0.015255,-1.29743,2,0.00422493,0.0
0.0578599,679,0.997920978116,608.3912193775177,679000,33.1750518738,1000.0,-0.0232888,-1.30062,2,0.00505347,0.0
0.0610095,681,0.977201547474,610.2191243171692,681000,33.292916593,1000.0,-0.020526,-1.28396,2,0.00545232,0.0
0.0249873,684,0.9909530757,612.0471935272217,684000,33.2547163357,1000.0,-0.00148401,-1.28513,3,0.0146265,0.0
0.0676066,686,0.996693321969,613.8746585845947,686000,33.115899408,1000.0,-0.00974338,-1.29311,2,0.00696163,0.0
0.0362053,688,0.995779500809,615.6878519058228,688000,33.0287069483,1000.0,-0.0030718,-1.27874,2,0.00360139,0.0
0.115106,690,0.985606326722,617.5309207439423,690000,33.0077642949,1000.0,-0.0218306,-1.27441,2,0.0158899,0.0
0.0883595,692,0.996942435158,619.3440818786621,692000,32.90935801,1000.0,0.0164979,-1.27919,2,0.00479411,0.0
0.0351393,694,0.997948229313,621.1921629905701,694000,33.2763141126,1000.0,-0.0152276,-1.2892,2,0.00383396,0.0
0.0294879,696,0.993479560595,623.0160171985626,696000,33.5519247339,1000.0,-0.0176397,-1.30251,2,0.00463682,0.0
0.0408565,698,0.994441281538,624.8438801765442,698000,33.3102961685,1000.0,-0.024,-1.29138,2,0.00374391,0.0
0.0159986,700,0.998197720037,626.6716606616974,700000,33.0320566969,1000.0,-0.0107637,-1.31565,2,0.00467617,0.0
0.0379532,702,0.998166256584,628.5470921993256,702000,33.4514640726,1000.0,-0.0144087,-1.32832,2,0.00170111,0.0
0.0117704,704,0.992114368826,630.3595411777496,704000,33.3115868421,1000.0,-0.0135776,-1.33784,2,0.00293912,0.0
0.0337779,706,0.999063092284,632.1875019073486,706000,33.5240054594,1000.0,0.000726804,-1.30613,2,0.00432092,0.0
0.0452678,708,0.998808096279,634.0152044296265,708000,33.5733266047,1000.0,-0.0139484,-1.30468,2,0.00609666,0.0
0.0809862,710,0.997671195073,635.8432035446167,710000,33.9094627636,1000.0,-0.0147161,-1.31582,2,0.00567721,0.0
0.0278972,712,0.996913133422,637.6565260887146,712000,33.873148631,1000.0,-0.00776222,-1.35781,2,0.00609268,0.0
0.112057,714,0.99936778628,639.4842054843903,714000,33.892577256,1000.0,-0.000618559,-1.36632,2,0.00942111,0.0
0.0227319,716,0.99818139628,641.2966830730438,716000,34.2013019637,1000.0,-0.0121455,-1.36753,2,0.00543495,0.0
0.0163616,718,0.998266040697,643.1246802806854,718000,34.3992127648,1000.0,-0.00918443,-1.36073,2,0.00252866,0.0
0.0432247,720,0.99934986775,644.9531617164612,720000,34.4123187293,1000.0,-0.0102685,-1.35018,2,0.00245642,0.0
0.0127678,722,0.981168603525,646.7653603553772,722000,34.3733914571,1000.0,-0.0106644,-1.35265,2,0.0186303,0.0
0.0115352,724,0.966955989599,648.5932195186615,724000,34.5044917488,1000.0,-0.0127324,-1.36201,2,0.0143207,0.0
0.0476943,727,0.993666848168,650.4220597743988,727000,34.3865486902,1000.0,-0.0104267,-1.3499,3,0.00674515,0.0
0.0532014,729,0.997466400731,652.2495255470276,729000,34.655326385,1000.0,-0.0165264,-1.37251,2,0.00297954,0.0
0.157725,731,0.994201160036,654.0783767700195,731000,34.3674601165,1000.0,-0.0186057,-1.39901,2,0.00621283,0.0
0.0537353,733,0.998601777595,655.9060864448547,733000,34.3670040509,1000.0,-0.00994655,-1.39902,2,0.0042901,0.0
0.0218871,735,0.999484907254,657.7185432910919,735000,34.5111762599,1000.0,-0.0143623,-1.4226,2,0.00186459,0.0
0.0238744,737,0.98991457466,659.5620288848877,737000,34.71092166,1000.0,-0.0179463,-1.40019,2,0.0151453,0.0
0.011737,739,0.995917323045,661.3752348423004,739000,34.6478757791,1000.0,-0.0135507,-1.40469,2,0.0106679,0.0
0.0573263,741,0.991965331137,663.2301826477051,741000,34.5647633844,1000.0,-0.0185911,-1.38783,2,0.00916105,0.0
0.03086,743,0.998923645355,665.0337371826172,743000,35.14393608,1000.0,-0.0146237,-1.39709,2,0.00293316,0.0
0.0280375,745,0.999028842431,666.8744456768036,745000,35.3291186433,1000.0,0.00109272,-1.40509,2,0.00134153,0.0
0.0717231,747,0.99734434369,668.6878814697266,747000,35.2743138518,1000.0,-0.0201055,-1.44289,2,0.00445863,0.0
0.115114,749,0.996077015996,670.5314700603485,749000,35.2024935159,1000.0,-0.00978785,-1.45704,2,0.00762448,0.0
0.0233249,751,0.991757978685,672.3438119888306,751000,35.4265465776,1000.0,-0.0169827,-1.46939,2,0.00933707,0.0
0.0210718,753,0.995544945821,674.1716723442078,753000,35.0936318017,1000.0,-0.0109526,-1.49516,2,0.00336128,0.0
0.0365953,755,0.993231324013,675.9844343662262,755000,35.2435742748,1000.0,-0.0139035,-1.48444,2,0.0157701,0.0
0.0646824,757,0.991249792278,677.8120296001434,757000,35.1980397364,1000.0,-0.0070751,-1.46369,2,0.0318293,0.0
0.0817023,759,0.997421064647,679.6405835151672,759000,35.2048410076,1000.0,-0.00353488,-1.45079,2,0.00405079,0.0
0.11961,761,0.992078191601,681.4528045654297,761000,35.1407987527,1000.0,-0.0262479,-1.45864,2,0.00913755,0.0
0.162301,763,0.936115279794,683.2809031009674,763000,35.1304173049,1000.0,-0.0101236,-1.47458,2,0.00578756,0.0
0.0475323,765,0.916560173035,685.1088628768921,765000,34.7669798199,1000.0,-0.017617,-1.46896,2,0.14891,0.0
0.0581826,768,0.896606110036,686.9377036094666,768000,34.6891770237,1000.0,0.00332923,-1.46574,3,0.103722,0.0
0.408285,770,0.990807005204,688.7808792591095,770000,35.0100122928,1000.0,-0.0215344,-1.46606,2,0.0314411,0.0
0.182418,772,0.967247720808,690.61075258255,772000,35.2672642152,1000.0,-0.0174148,-1.47142,2,0.015994,0.0
0.0323805,774,0.939043290913,692.422290802002,774000,34.846522173,1000.0,0.00127274,-1.46387,2,0.0509068,0.0
0.207912,776,0.967379957438,694.2659728527069,776000,33.9633965326,1000.0,-0.0248818,-1.47974,2,0.00436503,0.0
0.0292475,778,0.977137658745,696.0844080448151,778000,33.9140973492,1000.0,-0.00791511,-1.48199,2,0.0275304,0.0
0.0318665,780,0.992249973584,697.9160296916962,780000,33.8150911664,1000.0,-0.00687991,-1.50585,2,0.0189355,0.0
0.0507926,782,0.995208858978,699.7344343662262,782000,34.2353440302,1000.0,-0.00199364,-1.51888,2,0.0149114,0.0
0.0193978,784,0.987579745241,701.5622203350067,784000,34.057424637,1000.0,-0.0022598,-1.53968,2,0.0168704,0.0
0.0233965,786,0.936592265964,703.3748092651367,786000,34.0583354873,1000.0,-0.00698259,-1.53386,2,0.0590036,0.0
0.0190008,788,0.974437350407,705.2052307128906,788000,33.8921386801,1000.0,-0.00621778,-1.54185,2,0.0206997,0.0
0.0113228,790,0.972438734025,707.0307314395905,790000,33.8038803519,1000.0,-0.0160245,-1.57294,2,0.00998668,0.0
0.0584966,792,0.988240269013,708.8596186637878,792000,33.6743118369,1000.0,-0.00853392,-1.56965,2,0.0203662,0.0
0.0409071,794,0.98991185613,710.6718871593475,794000,33.5256322588,1000.0,-0.00944786,-1.58751,2,0.00682656,0.0
0.0192043,796,0.99628745066,712.4997580051422,796000,33.4958422666,1000.0,-0.00575818,-1.61269,2,0.00832345,0.0
0.0910811,798,0.994449782651,714.32981133461,798000,33.7233511851,1000.0,-0.0127961,-1.62598,2,0.0138272,0.0
0.21372,800,0.99482643418,716.1404454708099,800000,33.9086072447,1000.0,-0.0232019,-1.63139,2,0.0065882,0.0
0.0487528,802,0.985703889281,717.9627723693848,802000,33.3989089651,1000.0,-0.0188817,-1.63831,2,0.00199059,0.0
0.184546,804,0.918807424605,719.7964057922363,804000,33.1358889546,1000.0,0.0181035,-1.63034,2,0.0530785,0.0
0.0680013,806,0.965430792421,721.6091198921204,806000,32.6963157121,1000.0,0.0107968,-1.64427,2,0.0348421,0.0
0.0203418,808,0.972910460085,723.4221782684326,808000,32.534775776,1000.0,-0.015374,-1.64655,2,0.0135043,0.0
0.013576,811,0.98632281553,725.2498173713684,811000,32.1909667216,1000.0,-0.021322,-1.64355,3,0.00674042,0.0
0.0122367,813,0.934774719179,727.077663898468,813000,31.651312706,1000.0,-0.0106228,-1.63877,2,0.0395703,0.0
3.56172,815,0.990185904317,728.9058759212494,815000,31.572482531,1000.0,-0.0266427,-1.65543,2,0.00491966,0.0
0.0580519,817,0.961199667305,730.718906879425,817000,31.4287779905,1000.0,0.00120634,-1.65879,2,0.0191705,0.0
0.0272034,819,0.980471236631,732.5470702648163,819000,30.8603697183,1000.0,-0.018425,-1.69076,2,0.00773447,0.0
0.052293,821,0.953047543764,734.3745567798615,821000,30.0148862494,1000.0,-0.0109908,-1.68198,2,0.0408162,0.0
0.0538021,823,0.951981466264,736.2060179710388,823000,29.806082211,1000.0,0.021885,-1.66746,2,0.0308813,0.0
0.0151479,825,0.983912192285,738.031019449234,825000,29.5295575405,1000.0,-0.0113592,-1.66934,2,0.0158948,0.0
0.00997127,827,0.968488514423,739.8747935295105,827000,28.8072141284,1000.0,-0.00641209,-1.68975,2,0.0114978,0.0
0.0751982,829,0.966231420636,741.6876375675201,829000,28.6068184881,1000.0,-0.0148152,-1.68168,2,0.0216514,0.0
0.0141307,831,0.987901857123,743.5156528949738,831000,28.3328495052,1000.0,-0.0161889,-1.69636,2,0.0120644,0.0
0.020508,833,0.968975437805,745.3435761928558,833000,27.9980394531,1000.0,-0.00660525,-1.6871,2,0.0393158,0.0
0.0346027,835,0.982753748074,747.1873178482056,835000,27.3643080232,1000.0,-0.0165621,-1.6866,2,0.00452749,0.0
0.0481864,837,0.977098947391,749.0014219284058,837000,27.3489291181,1000.0,-0.0100232,-1.68199,2,0.00682781,0.0
0.0233266,839,0.971259344369,750.8283522129059,839000,26.9551314163,1000.0,0.012022,-1.69336,2,0.021269,0.0
0.0189308,841,0.989410290495,752.6406064033508,841000,27.2000502746,1000.0,-0.0166453,-1.70419,2,0.0238071,0.0
0.0297744,843,0.960276380181,754.4689018726349,843000,27.1612779069,1000.0,-0.0037442,-1.72543,2,0.0204403,0.0
0.0221323,845,0.993844483979,756.2808916568756,845000,27.0299817106,1000.0,-0.0189316,-1.74235,2,0.015561,0.0
0.0111228,847,0.989998595789,758.1094307899475,847000,26.8628598894,1000.0,-0.0133154,-1.75102,2,0.00636895,0.0
0.0296597,849,0.93851974234,759.9219870567322,849000,26.6788405013,1000.0,-0.0209275,-1.76455,2,0.058966,0.0
0.242203,851,0.936664402485,761.7500789165497,851000,26.2379629771,1000.0,-0.0191082,-1.75789,2,0.0350076,0.0
0.0253857,854,0.964310564101,763.5775511264801,854000,26.1186347055,1000.0,-0.0105784,-1.74063,3,0.0218008,0.0
0.154341,856,0.952884163707,765.3902385234833,856000,25.7161936499,1000.0,-0.0211395,-1.75865,2,0.0150639,0.0
0.0111087,858,0.990172233433,767.220620393753,858000,25.3098586557,1000.0,-0.00981756,-1.75702,2,0.0111629,0.0
0.0175799,860,0.995424221735,769.0359315872192,860000,25.1414447224,1000.0,-0.0124308,-1.76782,2,0.0179296,0.0
0.0246534,862,0.958912488073,770.8746256828308,862000,24.9094759712,1000.0,-0.0138814,-1.76667,2,0.0170406,0.0
0.0252507,864,0.984956627712,772.6875727176666,864000,25.2176980953,1000.0,-0.00715242,-1.78875,2,0.0150412,0.0
0.0243283,866,0.993768828921,774.5313813686371,866000,25.9244745283,1000.0,-0.00507159,-1.78045,2,0.0163184,0.0
0.0167464,868,0.991546168923,776.3438634872437,868000,26.1912756755,1000.0,-0.0182427,-1.75484,2,0.00770802,0.0
0.0153536,870,0.99635296315,778.187516450882,870000,25.662691268,1000.0,-0.0109094,-1.76135,2,0.00327804,0.0
0.0253749,872,0.989504641853,779.9994633197784,872000,25.3020927301,1000.0,-0.00985394,-1.76181,2,0.00334302,0.0
0.0393292,874,0.992920187768,781.828310251236,874000,25.4536050318,1000.0,-0.000214315,-1.76086,2,0.00504679,0.0
0.0551895,876,0.971772158518,783.6563308238983,876000,26.2717921457,1000.0,-0.00766871,-1.77544,2,0.0141423,0.0
0.0148143,878,0.944576684386,785.500075340271,878000,25.4147215913,1000.0,-0.0186443,-1.77317,2,0.0141967,0.0
0.0422151,880,0.981927564368,787.319299697876,880000,24.9831607118,1000.0,0.013799,-1.7808,2,0.00739398,0.0
0.0280518,882,0.991808854975,789.1559798717499,882000,25.0953747459,1000.0,-0.00785364,-1.78307,2,0.00552959,0.0
0.0342106,884,0.979096956551,790.9681794643402,884000,24.9655269583,1000.0,-0.00402018,-1.77548,2,0.00656898,0.0
0.022385,886,0.994340298697,792.7971937656403,886000,24.4740453147,1000.0,-0.000557027,-1.79035,2,0.00280759,0.0
0.0100634,888,0.983842626214,794.6254937648773,888000,23.9394389561,1000.0,-0.016903,-1.82259,2,0.0204548,0.0
0.0269922,890,0.932089857757,796.4533512592316,890000,23.9507450681,1000.0,-0.0115671,-1.81856,2,0.0496215,0.0
0.181737,892,0.987409662455,798.2659246921539,892000,23.9239616337,1000.0,-0.0076996,-1.80421,2,0.0236746,0.0
0.0254394,894,0.966521728784,800.078360080719,894000,23.9314712949,1000.0,-0.00943903,-1.80346,2,0.0458464,0.0
0.0387041,897,0.98887032643,801.906299829483,897000,23.3891186098,1000.0,-0.0143514,-1.78234,3,0.0262458,0.0
0.0183891,899,0.924760781229,803.723121881485,899000,22.8470377082,1000.0,-0.00821663,-1.79203,2,0.0182609,0.0
0.116344,901,0.988150483929,805.5476808547974,901000,22.6239583998,1000.0,-0.0121909,-1.8095,2,0.0120269,0.0
0.0284622,903,0.988555704243,807.3753070831299,903000,23.0604045177,1000.0,-0.0154819,-1.81516,2,0.0126329,0.0
0.0772754,905,0.993463949766,809.2035257816315,905000,23.563882171,1000.0,-0.0166119,-1.81629,2,0.0156538,0.0
0.0381385,907,0.94623658061,811.0157985687256,907000,23.4364938739,1000.0,-0.0071487,-1.81103,2,0.0316068,0.0
0.0484409,909,0.954645551741,812.8593182563782,909000,22.9117339213,1000.0,-0.0208286,-1.79307,2,0.047791,0.0
0.0312528,911,0.976427391171,814.671639919281,911000,22.5918914062,1000.0,-0.0179541,-1.80048,2,0.0414063,0.0
