#{"t_start": 1536405078.5342457, "env_id": "Swimmer-v2"}
r,l,t
-0.11644,1000,1.702918
18.410779,1000,2.234166
25.075709,1000,3.704089
21.208026,1000,4.250962
7.714641,1000,5.452789
42.580117,1000,5.999657
32.822211,1000,7.240699
3.487831,1000,7.797217
29.570705,1000,9.000069
23.653227,1000,9.562643
27.189475,1000,10.796796
23.72464,1000,11.343669
25.418006,1000,12.561816
32.237981,1000,13.108689
16.209343,1000,14.358708
30.347916,1000,14.921936
22.95212,1000,16.140076
27.47803,1000,16.702302
27.847256,1000,17.937676
19.128054,1000,18.500175
29.463044,1000,19.719188
29.693053,1000,20.281685
32.717554,1000,21.532058
20.630583,1000,22.09295
19.623643,1000,23.313346
19.089708,1000,23.890592
21.037243,1000,25.141321
32.103518,1000,25.703316
31.086102,1000,26.921442
32.115809,1000,27.483941
31.12548,1000,28.735092
30.911525,1000,29.297589
28.224858,1000,30.508279
33.019395,1000,31.077312
33.57279,1000,32.327533
35.029446,1000,32.889817
30.935558,1000,34.10856
37.397938,1000,34.671467
31.595076,1000,35.921608
33.496212,1000,36.484107
32.238454,1000,37.718272
38.992671,1000,38.296393
36.109033,1000,38.859578
33.74862,1000,40.092988
35.051002,1000,40.656198
36.609222,1000,41.891602
35.729591,1000,42.447729
31.206049,1000,43.703156
38.495441,1000,44.265655
30.938717,1000,45.485136
35.034176,1000,46.04671
30.482088,1000,47.296477
35.104812,1000,47.858938
31.777318,1000,49.093632
37.701916,1000,49.656217
37.869851,1000,50.889901
39.3117,1000,51.468025
35.625284,1000,52.688599
36.553334,1000,53.251097
38.708757,1000,54.500136
40.151791,1000,55.063339
38.808728,1000,56.281248
37.456135,1000,56.84433
36.833614,1000,58.093697
33.616367,1000,58.656875
35.378817,1000,59.891298
33.675642,1000,60.453796
37.617488,1000,61.702955
35.088645,1000,62.267585
34.737371,1000,63.484608
36.908897,1000,64.062842
33.730043,1000,65.297674
35.0913,1000,65.874791
39.131957,1000,67.094274
36.864649,1000,67.656758
36.828758,1000,68.906346
34.01421,1000,69.468844
38.539795,1000,70.702692
34.549849,1000,71.280815
39.181489,1000,72.516186
37.688037,1000,73.093089
36.102921,1000,74.311898
37.533677,1000,74.874377
38.83861,1000,76.124392
32.174192,1000,76.686648
32.969778,1000,77.249145
38.277743,1000,78.467898
36.6324,1000,79.032041
36.998178,1000,80.268679
39.848402,1000,80.843506
38.585198,1000,82.062527
40.769971,1000,82.624379
40.16257,1000,83.858949
34.123995,1000,84.421558
42.182843,1000,85.640034
39.804745,1000,86.202534
38.18734,1000,87.437192
42.397655,1000,87.999672
38.160362,1000,89.220701
41.308957,1000,89.790694
36.183515,1000,91.030673
37.603339,1000,91.593167
36.225997,1000,92.812606
40.308624,1000,93.390729
40.644357,1000,94.609105
37.181386,1000,95.182799
41.660279,1000,96.406612
37.857829,1000,96.969831
42.199008,1000,98.188573
39.310877,1000,98.766415
41.444122,1000,99.985174
40.244737,1000,100.546783
38.831916,1000,101.765689
39.190271,1000,102.359437
39.809562,1000,103.577609
41.333981,1000,104.140106
41.816889,1000,105.358615
41.197188,1000,105.936852
39.256445,1000,107.171899
43.990041,1000,107.734508
39.983086,1000,108.954056
38.806747,1000,109.536953
41.982305,1000,110.765197
36.977498,1000,111.343319
38.169276,1000,112.563084
38.745551,1000,113.125583
42.435249,1000,114.374553
43.144884,1000,114.938362
43.985642,1000,115.516486
42.518542,1000,116.734394
39.725995,1000,117.292532
40.709997,1000,118.546168
38.409964,1000,119.108667
42.858985,1000,120.37433
36.091241,1000,120.937407
35.741433,1000,122.187415
44.509757,1000,122.749642
41.953428,1000,123.978547
38.171231,1000,124.546464
38.919383,1000,125.782104
41.997919,1000,126.344602
45.274656,1000,127.577312
44.239379,1000,128.13981
40.2794,1000,129.375071
44.759942,1000,129.95334
43.656567,1000,131.172829
42.3853,1000,131.749978
45.800537,1000,132.985019
33.398839,1000,133.547616
44.117601,1000,134.796018
34.534074,1000,135.358516
36.718338,1000,136.829126
47.21562,1000,137.391625
43.572533,1000,138.620739
40.880286,1000,139.187304
36.595014,1000,140.405859
43.377479,1000,140.968249
38.122264,1000,142.186981
46.149269,1000,142.765445
46.326601,1000,143.984238
37.867631,1000,144.546681
47.133707,1000,145.781028
34.90377,1000,146.343525
44.421287,1000,147.593815
37.722833,1000,148.156313
50.259853,1000,149.37476
48.126291,1000,149.953223
51.510597,1000,151.171315
45.620103,1000,151.741373
47.62661,1000,152.954964
46.339861,1000,153.528588
48.372392,1000,154.093498
47.388816,1000,155.328126
48.321518,1000,155.89067
49.484328,1000,157.125779
46.550069,1000,157.687225
49.150114,1000,158.921858
50.19783,1000,159.484358
48.898943,1000,160.702949
48.262294,1000,161.281072
49.142241,1000,162.546474
42.599234,1000,163.101104
54.460238,1000,164.322981
53.094646,1000,164.894911
50.547385,1000,166.12429
47.155443,1000,166.68714
51.300001,1000,167.906007
54.144736,1000,168.468505
54.81677,1000,169.718507
52.701232,1000,170.281005
49.223114,1000,171.515194
51.75487,1000,172.09536
47.808353,1000,173.328622
48.434216,1000,173.890189
48.595858,1000,175.109292
51.376874,1000,175.686647
47.182537,1000,176.922793
49.42495,1000,177.485292
52.235407,1000,178.70305
51.799052,1000,179.272706
46.23004,1000,180.501272
49.678106,1000,181.079181
52.403976,1000,182.281282
51.616213,1000,182.859114
44.211736,1000,184.09357
47.645732,1000,184.655723
52.348118,1000,185.874438
53.435636,1000,186.436936
54.926874,1000,187.687476
