loss_vf_loss,EpLenMean,EpisodesSoFar,TimeElapsed,ev_tdlam_before,loss_kl,EpRewMean,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,loss_ent,EpThisIter
69.28,986.97,1186,377.3993601799011,-0.0179495811462,0.00861254,986.97,468181,-0.00529038,0.0,1.04339,2
62.2566,986.97,1188,379.06306743621826,-0.0256175994873,0.0083828,986.97,470181,-0.00823283,0.0,1.04868,2
67.3677,986.97,1190,380.70284271240234,0.00184029340744,0.00601974,986.97,472181,-0.00573232,0.0,1.05579,2
60.5047,986.97,1192,382.35908913612366,0.0639541745186,0.0073652,986.97,474181,-0.00781104,0.0,1.07304,2
77.8801,977.08,1195,383.9997065067291,0.065909743309,0.0077952,977.08,476192,-0.00942173,0.0,1.06589,3
64.0948,977.08,1198,385.64032793045044,0.0808207988739,0.00778363,977.08,479192,-0.00891562,0.0,1.05913,3
40.4663,976.61,1200,387.28094720840454,0.246757745743,0.00954524,976.61,481145,-0.0151541,0.0,1.05452,2
36.0524,968.93,1202,388.93719387054443,0.382890462875,0.00300302,968.93,482377,-0.00650539,0.0,1.04367,2
66.7515,968.93,1204,390.5947816371918,0.0155975818634,0.00664238,968.93,484377,-0.00900873,0.0,1.04407,2
40.212,960.77,1207,392.2201495170593,0.444170832634,0.00350605,960.77,486561,-0.00708605,0.0,1.0394,3
52.6898,955.95,1210,393.88351488113403,0.637178629637,0.00261039,955.95,489079,-0.00800663,0.0,1.03137,3
39.9177,935.03,1214,395.5242805480957,0.873091325164,0.00713803,935.03,490987,-0.0113739,0.0,1.04433,4
63.0849,935.03,1216,397.17153310775757,0.258720338345,0.00755309,935.03,492987,-0.00835251,0.0,1.05159,2
63.5748,935.03,1218,398.806184053421,-0.0319210290909,0.00707221,935.03,494987,-0.00894717,0.0,1.05954,2
64.4086,935.03,1220,400.46883511543274,-0.0120687484741,0.0150852,935.03,496987,-0.0105512,0.0,1.07143,2
69.2226,935.03,1222,402.125079870224,0.00019782781601,0.00703377,935.03,498987,-0.00619942,0.0,1.0908,2
67.1996,935.03,1224,403.7969505786896,0.00638312101364,0.0115088,935.03,500987,-0.00968906,0.0,1.08867,2
65.7779,935.03,1226,405.428941488266,-0.0111433267593,0.0105283,935.03,502987,-0.0140237,0.0,1.09847,2
64.3372,935.03,1228,407.07875418663025,-0.000402092933655,0.00779866,935.03,504987,-0.00760368,0.0,1.11473,2
65.0419,935.03,1230,408.711874961853,0.0171329379082,0.00899994,935.03,506987,-0.00863092,0.0,1.13096,2
59.3737,935.03,1232,410.3455059528351,0.0494989752769,0.0092864,935.03,508987,-0.00792378,0.0,1.12911,2
95.1315,935.03,1235,411.99325299263,-0.00229239463806,0.00906163,935.03,511987,-0.00374739,0.0,1.14214,3
68.2215,935.03,1237,413.6248552799225,-0.0453988313675,0.00863369,935.03,513987,-0.0059876,0.0,1.12548,2
64.7437,935.03,1239,415.2811014652252,0.0349523425102,0.00643334,935.03,515987,-0.00507983,0.0,1.11003,2
67.268,935.03,1241,416.92172145843506,0.0398018956184,0.00737816,935.03,517987,-0.00916297,0.0,1.10568,2
65.2333,935.03,1243,418.5736072063446,-0.0382213592529,0.00937157,935.03,519987,-0.00889697,0.0,1.11146,2
66.2712,935.03,1245,420.20297408103943,0.0462324619293,0.00948316,935.03,521987,-0.00527723,0.0,1.12117,2
68.0928,935.03,1247,421.85922050476074,0.0213956236839,0.00873207,935.03,523987,-0.00681636,0.0,1.11723,2
67.813,944.33,1249,423.4998378753662,-0.0129699707031,0.0040899,944.33,525987,-0.00540891,0.0,1.10988,2
67.85,944.33,1251,425.1560845375061,-0.0174539089203,0.00738191,944.33,527987,-0.00530716,0.0,1.1223,2
66.4674,944.33,1253,426.78107810020447,-0.0378389358521,0.0104206,944.33,529987,-0.00630805,0.0,1.11947,2
61.8327,944.33,1255,428.4373257160187,-0.0117893218994,0.0114787,944.33,531987,-0.00975752,0.0,1.09873,2
65.2677,944.33,1257,430.093896150589,0.0279177427292,0.0073799,944.33,533987,-0.00672203,0.0,1.11267,2
52.459,937.81,1260,431.742644071579,0.599319815636,0.00762065,937.81,536335,-0.0107042,0.0,1.09292,3
39.7552,936.35,1262,433.3826701641083,0.528515309095,0.00515971,936.35,538189,-0.0080154,0.0,1.08754,2
55.3424,936.35,1264,435.0165433883667,0.133717775345,0.00362041,936.35,540189,-0.00566462,0.0,1.09858,2
69.9701,936.35,1266,436.6723084449768,-0.0189052820206,0.0101069,936.35,542189,-0.00784276,0.0,1.09346,2
56.1763,936.35,1268,438.31302976608276,0.0158987045288,0.00476476,936.35,544189,-0.00726999,0.0,1.08976,2
66.5386,936.35,1270,439.96177983283997,-0.0285710096359,0.0132359,936.35,546189,-0.00965314,0.0,1.08616,2
61.8671,936.35,1272,441.602148771286,-0.0399698019028,0.00762943,936.35,548189,-0.00831833,0.0,1.09063,2
70.0001,936.35,1274,443.258593082428,-0.023158788681,0.0171447,936.35,550189,-0.00494271,0.0,1.12285,2
45.0049,940.08,1276,444.89120531082153,0.131880044937,0.00751827,940.08,552189,-0.00848459,0.0,1.14756,2
67.7998,940.08,1278,446.54778933525085,-0.0178514719009,0.00387937,940.08,554189,-0.00651559,0.0,1.15792,2
69.09,940.08,1280,448.172563791275,0.0268045663834,0.00637612,940.08,556189,-0.00695408,0.0,1.16907,2
61.2671,940.08,1282,449.8359079360962,-0.0114774703979,0.00806411,940.08,558189,-0.0083128,0.0,1.16467,2
59.3343,940.08,1284,451.4932782649994,0.0947908759117,0.00568759,940.08,560189,-0.00762667,0.0,1.17395,2
92.3997,940.08,1287,453.1561212539673,0.022245824337,0.00356741,940.08,563189,-0.00627864,0.0,1.18806,3
64.372,940.08,1289,454.781112909317,0.0244083404541,0.00577425,940.08,565189,-0.00679257,0.0,1.18845,2
64.0103,933.76,1291,456.4219651222229,0.0202651023865,0.00832705,933.76,566557,-0.00900473,0.0,1.1911,2
64.7425,933.76,1293,458.07821011543274,0.0775747299194,0.00813143,933.76,568557,-0.0147899,0.0,1.16661,2
68.3151,943.65,1295,459.7188301086426,0.0070606470108,0.0115198,943.65,570557,-0.0131693,0.0,1.12677,2
68.0904,943.65,1297,461.37555503845215,-0.0240633487701,0.0146582,943.65,572557,-0.00268585,0.0,1.13845,2
67.8533,944.12,1299,463.0086581707001,-0.00845086574554,0.00404917,944.12,574557,-0.00467186,0.0,1.136,2
67.5977,944.12,1301,464.6647193431854,0.00136303901672,0.00507373,944.12,576557,-0.00485467,0.0,1.13138,2
87.3537,951.8,1304,466.29382944107056,-0.0590225458145,0.00646716,951.8,579557,-0.00706465,0.0,1.14402,3
43.1941,959.96,1306,467.9500765800476,-0.040646314621,0.00718653,959.96,581557,-0.00712157,0.0,1.13251,2
69.491,959.96,1308,469.5786030292511,0.107479870319,0.00939031,959.96,583557,-0.00800016,0.0,1.15103,2
66.2162,964.78,1310,471.2502989768982,-0.0140600204468,0.0050576,964.78,585557,-0.00466414,0.0,1.13986,2
66.9351,970.57,1312,472.88340735435486,-0.0233744382858,0.0142149,970.57,587557,-0.0076315,0.0,1.13901,2
67.3154,985.7,1314,474.5385386943817,-0.00180971622467,0.0107278,985.7,589557,-0.00362973,0.0,1.13437,2
67.3052,985.7,1316,476.17394256591797,-0.000596046447754,0.00805076,985.7,591557,-0.00725526,0.0,1.15448,2
68.0576,985.7,1318,477.8075623512268,-0.0315926074982,0.00851021,985.7,593557,-0.0065079,0.0,1.15867,2
68.5964,985.7,1320,479.44804430007935,-0.00474309921265,0.00626369,985.7,595557,-0.00403369,0.0,1.14907,2
67.315,985.7,1322,481.0817472934723,-0.0315469503403,0.00594206,985.7,597557,-0.000269832,0.0,1.13657,2
67.6187,985.7,1324,482.7384307384491,-0.019401550293,0.0079178,985.7,599557,-0.00446211,0.0,1.15054,2
67.6024,985.7,1326,484.3636920452118,0.00759953260422,0.00278795,985.7,601557,-0.00341813,0.0,1.15851,2
67.6222,985.7,1328,486.0270884037018,0.0159445405006,0.00768438,985.7,603557,-0.00648625,0.0,1.15373,2
63.9963,985.7,1330,487.65345215797424,0.00496309995651,0.0063317,985.7,605557,-0.00666197,0.0,1.1502,2
62.5074,984.8,1332,489.3038971424103,-0.0582568645477,0.00945044,984.8,607467,-0.0058495,0.0,1.14103,2
61.7018,984.8,1334,490.9462628364563,-0.00636398792267,0.00906094,984.8,609467,-0.00604129,0.0,1.13691,2
68.5467,984.8,1336,492.6491930484772,-0.0187767744064,0.00640491,984.8,611467,-0.00570437,0.0,1.14251,2
66.7978,984.8,1338,494.27309346199036,0.0201224684715,0.00616627,984.8,613467,-0.00323427,0.0,1.13575,2
95.0559,981.77,1341,495.9378991127014,-0.00496506690979,0.0107109,981.77,616164,-0.00787823,0.0,1.14112,3
57.5959,981.77,1343,497.56265568733215,0.0189628005028,0.00833948,981.77,618164,-0.00479472,0.0,1.13384,2
65.0048,981.77,1345,499.20372223854065,0.1182538867,0.0100517,981.77,620164,-0.00994644,0.0,1.13701,2
64.8647,981.77,1347,500.8675043582916,0.0646215081215,0.00667506,981.77,622164,-0.00617474,0.0,1.14757,2
63.4449,981.77,1349,502.4934113025665,0.114185392857,0.00880258,981.77,624164,-0.00498603,0.0,1.1554,2
69.4732,981.77,1351,504.227787733078,-0.00536918640137,0.00777188,981.77,626164,-0.00369376,0.0,1.17159,2
68.3938,981.77,1353,505.8601403236389,0.0198596119881,0.0118781,981.77,628164,-0.00889091,0.0,1.18668,2
61.8134,981.77,1355,507.51589584350586,-0.0344202518463,0.0116196,981.77,630164,-0.00925983,0.0,1.18918,2
66.7101,981.77,1357,509.1564290523529,0.0913419127464,0.00726471,981.77,632164,-0.00697468,0.0,1.18366,2
64.337,981.77,1359,510.8013746738434,0.0964517593384,0.00836107,981.77,634164,-0.00849277,0.0,1.17611,2
69.7631,988.29,1361,512.4422833919525,0.0404826402664,0.00748563,988.29,636164,-0.0109052,0.0,1.16344,2
71.5325,989.75,1363,514.1098597049713,-0.00338912010193,0.00625277,989.75,638164,-0.00595409,0.0,1.16638,2
70.8289,989.75,1365,515.7657730579376,0.00897550582886,0.0068014,989.75,640164,-0.00691534,0.0,1.1569,2
70.3329,989.75,1367,517.4219660758972,-0.0189044475555,0.0251983,989.75,642164,-0.00462922,0.0,1.15201,2
70.184,989.75,1369,519.0625853538513,-0.00238728523254,0.0218009,989.75,644164,-0.00125197,0.0,1.13261,2
98.784,989.75,1372,520.7032070159912,0.00651657581329,0.00290414,989.75,647164,-0.00481214,0.0,1.13025,3
68.5665,989.75,1374,522.3438255786896,-0.024666428566,0.0107832,989.75,649164,-0.00750143,0.0,1.14053,2
69.9459,989.75,1376,523.9770357608795,-0.010778427124,0.0122348,989.75,651164,-0.004277,0.0,1.14612,2
68.6412,989.75,1378,525.6090369224548,0.00326871871948,0.0056643,989.75,653164,-0.0063368,0.0,1.1239,2
65.8212,989.75,1380,527.2496573925018,0.0113780498505,0.00725738,989.75,655164,-0.00825472,0.0,1.10037,2
67.0513,989.75,1382,528.9014415740967,0.0412657260895,0.00325802,989.75,657164,-0.00328092,0.0,1.10071,2
70.5195,989.75,1384,530.5840768814087,0.0182781815529,0.00510543,989.75,659164,-0.00437082,0.0,1.10031,2
61.9967,989.75,1386,532.2496933937073,0.121797204018,0.00432845,989.75,661164,-0.00280363,0.0,1.09378,2
70.1066,989.75,1388,533.9069294929504,-0.0597368478775,0.00864436,989.75,663164,-0.00428221,0.0,1.08483,2
60.5785,989.75,1390,535.5626540184021,0.00995707511902,0.010352,989.75,665164,-0.00955745,0.0,1.07857,2
92.3543,989.46,1393,537.1885724067688,0.0159092545509,0.0128118,989.46,667503,-0.00947229,0.0,1.08591,3
69.4029,989.46,1395,538.8519630432129,-0.0364964008331,0.00971587,989.46,669503,-0.00647779,0.0,1.0947,2
68.7546,989.46,1397,540.4847061634064,-0.00641775131226,0.00431811,989.46,671503,-0.00663527,0.0,1.09527,2
67.4661,989.46,1399,542.1420392990112,0.0144439935684,0.00755214,989.46,673503,-0.00507987,0.0,1.11562,2
68.4256,989.46,1401,543.7751507759094,-0.0199719667435,0.0114171,989.46,675503,-0.00672846,0.0,1.11343,2
62.4043,989.46,1403,545.4151227474213,-0.0377044677734,0.0101314,989.46,677503,-0.00835395,0.0,1.11138,2
60.0711,989.46,1405,547.0624039173126,0.0185589790344,0.00357377,989.46,679503,-0.0024943,0.0,1.10691,2
68.677,989.46,1407,548.6873979568481,0.00469863414764,0.0157965,989.46,681503,-0.00918041,0.0,1.13249,2
67.4864,989.46,1409,550.3436436653137,0.0136993527412,0.00769346,989.46,683503,-0.00468483,0.0,1.14859,2
62.8352,989.46,1411,551.9842641353607,0.0711314678192,0.0177295,989.46,685503,-0.00919692,0.0,1.15381,2
70.405,989.46,1413,553.6405084133148,-0.0271143913269,0.014682,989.46,687503,-0.00835242,0.0,1.1418,2
70.0357,989.46,1415,555.296754360199,0.31771582365,0.00734937,989.46,689503,-0.00810139,0.0,1.14773,2
67.2478,989.46,1417,556.9546320438385,-0.0193256139755,0.00426458,989.46,691503,-0.00462193,0.0,1.14386,2
68.2001,989.46,1419,558.5973546504974,0.00998455286026,0.00420959,989.46,693503,-0.00782493,0.0,1.14164,2
65.9906,989.46,1421,560.2551255226135,0.0333241224289,0.0148297,989.46,695503,-0.00864289,0.0,1.16872,2
60.9207,977.94,1425,561.8871929645538,0.600131422281,0.00939273,977.94,698351,-0.0164752,0.0,1.17269,4
67.3987,977.94,1427,563.5323610305786,0.0432577133179,0.00998705,977.94,700351,-0.0111622,0.0,1.18175,2
68.0665,977.94,1429,565.1571614742279,0.0161517262459,0.00751039,977.94,702351,-0.00559335,0.0,1.18347,2
55.2351,971.34,1431,566.8048708438873,0.108614385128,0.0185044,971.34,703601,-0.00959476,0.0,1.16612,2
70.342,971.34,1433,568.4307553768158,0.0348653793335,0.0133089,971.34,705601,-0.00974486,0.0,1.14613,2
90.778,971.34,1436,570.0632066726685,0.0546866059303,0.00946856,971.34,708601,-0.00802774,0.0,1.14701,3
64.3674,971.34,1438,571.7196974754333,0.034018099308,0.0133817,971.34,710601,-0.00649751,0.0,1.1576,2
65.7784,971.34,1440,573.3479745388031,0.045227766037,0.0141966,971.34,712601,-0.00986578,0.0,1.14424,2
66.9724,974.37,1442,575.0000307559967,0.00530695915222,0.00523917,974.37,714601,-0.00549783,0.0,1.14613,2
67.6424,974.37,1444,576.6406495571136,0.0363619327545,0.00648505,974.37,716601,-0.00412,0.0,1.14089,2
68.6545,974.37,1446,578.2968962192535,0.0192010402679,0.00678539,974.37,718601,-0.00731825,0.0,1.11942,2
66.7999,974.37,1448,579.9375152587891,0.0486847758293,0.00606536,974.37,720601,-0.00750522,0.0,1.11429,2
64.1804,974.37,1450,581.5937597751617,-0.00804567337036,0.00844644,974.37,722601,-0.00850511,0.0,1.11264,2
66.2989,974.37,1452,583.234379529953,0.00213825702667,0.0121707,974.37,724601,-0.00891006,0.0,1.11561,2
64.9479,974.37,1454,584.89062666893,0.0648382902145,0.00472242,974.37,726601,-0.00794238,0.0,1.1119,2
59.4511,974.37,1456,586.5156202316284,0.0291795134544,0.0209497,974.37,728601,-0.00551088,0.0,1.11088,2
68.0659,974.37,1458,588.1576693058014,0.0526378154755,0.00370346,974.37,730601,-0.00423668,0.0,1.11835,2
66.5723,974.37,1460,589.7978048324585,0.0461527705193,0.00831757,974.37,732601,-0.00966565,0.0,1.10949,2
63.0858,974.37,1462,591.425300359726,0.0750105381012,0.00545179,974.37,734601,-0.0069915,0.0,1.10107,2
66.9305,974.37,1464,593.0784463882446,0.0220612883568,0.00695883,974.37,736601,-0.00694448,0.0,1.09761,2
66.514,974.37,1466,594.7147023677826,0.0485644340515,0.00837304,974.37,738601,-0.00720451,0.0,1.08995,2
65.1662,974.37,1468,596.3747184276581,0.0423001050949,0.0114744,974.37,740601,-0.00775913,0.0,1.09644,2
53.1003,974.37,1470,598.0153377056122,0.19646525383,0.00818038,974.37,742601,-0.00408445,0.0,1.08868,2
61.1014,974.37,1472,599.6715843677521,0.187355697155,0.00730326,974.37,744601,-0.00906408,0.0,1.08711,2
70.084,974.37,1474,601.2965779304504,0.0155267715454,0.0113835,974.37,746601,-0.00745689,0.0,1.08225,2
67.985,974.37,1476,602.9528234004974,-0.00428676605225,0.0132184,974.37,748601,-0.00973544,0.0,1.08646,2
91.9316,974.37,1479,604.5934436321259,0.0426405072212,0.009395,974.37,751601,-0.00938826,0.0,1.09282,3
63.8236,974.37,1481,606.255273103714,0.119523227215,0.0132784,974.37,753601,-0.00822754,0.0,1.11343,2
63.6873,974.37,1483,607.8916666507721,0.0654665827751,0.0131576,974.37,755601,-0.0131968,0.0,1.11232,2
66.7315,974.37,1485,609.5625925064087,0.0431463122368,0.0107111,974.37,757601,-0.00875296,0.0,1.1259,2
68.8977,974.37,1487,611.1890740394592,-0.00720477104187,0.0133417,974.37,759601,-0.00941758,0.0,1.10134,2
66.0992,974.37,1489,612.8368062973022,0.0237017869949,0.00678594,974.37,761601,-0.00867123,0.0,1.0875,2
68.6493,974.37,1491,614.4617824554443,-0.00697219371796,0.00697603,974.37,763601,-0.00480268,0.0,1.05995,2
62.5122,980.98,1493,616.0941808223724,0.0167573094368,0.00523654,980.98,765601,-0.0123177,0.0,1.0484,2
64.0212,980.98,1495,617.7505261898041,0.0643180608749,0.00971932,980.98,767601,-0.0107027,0.0,1.03867,2
61.3236,980.98,1497,619.390941619873,0.126703023911,0.00752716,980.98,769601,-0.00763523,0.0,1.04651,2
80.6895,975.49,1500,621.0403282642365,-0.0260366201401,0.00802819,975.49,772052,-0.0103133,0.0,1.03434,3
68.2042,973.96,1502,622.6870627403259,-0.00896859169006,0.00726394,973.96,773899,-0.00912857,0.0,1.04696,2
65.4335,969.04,1504,624.3433105945587,0.00146865844727,0.0115654,969.04,775407,-0.00787609,0.0,1.02614,2
69.9594,969.04,1506,625.9995517730713,-0.0543694496155,0.00875009,969.04,777407,-0.00766733,0.0,1.04159,2
67.8542,969.04,1508,627.6557984352112,0.000971436500549,0.0068063,969.04,779407,-0.00668304,0.0,1.04505,2
69.21,969.04,1510,629.2964165210724,-0.0077565908432,0.00434169,969.04,781407,-0.00426539,0.0,1.06072,2
66.1501,969.04,1512,630.9454653263092,-0.0113435983658,0.0228458,969.04,783407,-0.00630841,0.0,1.05734,2
99.2456,969.04,1515,632.5996913909912,-0.0381942987442,0.0100572,969.04,786407,-0.011017,0.0,1.06709,3
65.3948,969.04,1517,634.2573502063751,0.0393464565277,0.00546632,969.04,788407,-0.00621084,0.0,1.09052,2
68.7817,969.04,1519,635.9080922603607,-0.00123691558838,0.00492804,969.04,790407,-0.00895592,0.0,1.08869,2
65.3589,969.04,1521,637.5475935935974,0.0327342748642,0.012335,969.04,792407,-0.00838676,0.0,1.1119,2
65.6082,970.7,1523,639.187450170517,0.0120216012001,0.0040153,970.7,794407,-0.00550196,0.0,1.1028,2
62.1509,976.29,1525,640.8280701637268,0.00926327705383,0.0078167,976.29,795980,-0.00943932,0.0,1.08628,2
65.2104,976.29,1527,642.4843139648438,0.028467476368,0.00538625,976.29,797980,-0.00752178,0.0,1.08056,2
61.3587,976.29,1529,644.1093101501465,0.0536793470383,0.0105952,976.29,799980,-0.00887956,0.0,1.07653,2
66.1202,983.79,1531,645.7655556201935,0.00510782003403,0.00612048,983.79,801980,-0.00519153,0.0,1.06748,2
89.9795,976.31,1534,647.4061753749847,0.0677392482758,0.0102783,976.31,804232,-0.0106259,0.0,1.03626,3
62.1947,976.31,1536,649.0638282299042,0.039782166481,0.0102863,976.31,806232,-0.00787268,0.0,1.06007,2
60.7877,976.31,1538,650.7298533916473,0.0993189811707,0.00403754,976.31,808232,-0.00357808,0.0,1.07169,2
57.4847,976.31,1540,652.3910756111145,0.091649055481,0.00863514,976.31,810232,-0.00753301,0.0,1.05577,2
59.2417,976.31,1542,654.024186372757,0.107008397579,0.011949,976.31,812232,-0.0115141,0.0,1.06395,2
66.8542,976.31,1544,655.6772441864014,0.0308249592781,0.011898,976.31,814232,-0.0100714,0.0,1.05093,2
63.0802,976.31,1546,657.3199727535248,-0.00337839126587,0.00770645,976.31,816232,-0.00994593,0.0,1.02669,2
65.5396,976.31,1548,658.9541850090027,0.0574867129326,0.0083996,976.31,818232,-0.00563429,0.0,1.0412,2
95.7266,976.31,1551,660.6105749607086,-0.0373810529709,0.00598274,976.31,821232,-0.00796437,0.0,1.0481,3
66.721,976.31,1553,662.2524576187134,0.00643610954285,0.00761183,976.31,823232,-0.00967348,0.0,1.03015,2
65.8449,976.31,1555,663.9002051353455,-0.0391002893448,0.00856473,976.31,825232,-0.00727331,0.0,1.03354,2
64.5779,976.31,1557,665.5557687282562,-0.0334458351135,0.00704866,976.31,827232,-0.00848637,0.0,1.04643,2
63.962,976.31,1559,667.2030062675476,0.0826706290245,0.00910864,976.31,829232,-0.00673709,0.0,1.03458,2
65.9854,976.31,1561,668.8364129066467,0.00434231758118,0.00828559,976.31,831232,-0.00824494,0.0,1.03743,2
65.0214,976.31,1563,670.5073056221008,-0.0340491533279,0.0114018,976.31,833232,-0.00916112,0.0,1.05162,2
62.6977,976.31,1565,672.1412262916565,0.0511018037796,0.0030103,976.31,835232,-0.00519154,0.0,1.06396,2
68.5373,976.31,1567,673.7973961830139,-0.0405557155609,0.00425708,976.31,837232,-0.00607872,0.0,1.07437,2
67.6602,976.31,1569,675.4222719669342,-0.0180650949478,0.00721426,976.31,839232,-0.00699938,0.0,1.07669,2
66.7131,976.31,1571,677.0950844287872,0.02739995718,0.00636654,976.31,841232,-0.00783611,0.0,1.07784,2
61.1358,976.31,1573,678.7282266616821,0.113826334476,0.00477482,976.31,843232,-0.00823444,0.0,1.0776,2
84.2484,966.65,1576,680.3641464710236,0.03439027071,0.00642153,966.65,845266,-0.010213,0.0,1.06098,3
67.2849,966.65,1578,681.9973208904266,-0.0500955581665,0.0123259,966.65,847266,-0.01014,0.0,1.07317,2
49.6127,966.65,1580,683.6451745033264,0.219803273678,0.0045823,966.65,849266,-0.0115593,0.0,1.07036,2
55.559,966.65,1582,685.2896952629089,0.344035565853,0.0104151,966.65,851266,-0.00998508,0.0,1.06223,2
48.5675,943.47,1587,686.9273965358734,0.37437582016,0.00503323,943.47,853948,-0.0108796,0.0,1.05516,5
10.2313,926.71,1590,688.5867972373962,0.756465703249,0.0084933,926.71,855272,-0.012892,0.0,1.06751,3
34.9622,925.8,1592,690.21164894104,0.62157329917,0.0111246,925.8,857181,-0.0131725,0.0,1.06605,2
67.9781,925.8,1594,691.8752784729004,0.0384171009064,0.0145519,925.8,859181,-0.0106379,0.0,1.07109,2
95.55,916.91,1597,693.5168008804321,0.00670081377029,0.00675014,916.91,861292,-0.00967046,0.0,1.0608,3
66.1317,922.4,1599,695.1728000640869,-0.000113964080811,0.00935933,922.4,863292,-0.00763686,0.0,1.05698,2
98.9946,923.93,1602,696.8215017318726,-0.0238437652588,0.00724052,923.93,866292,-0.0118626,0.0,1.04907,3
59.8483,928.85,1604,698.493289232254,0.0129979848862,0.0062976,928.85,868292,-0.00855357,0.0,1.05016,2
64.6923,928.85,1606,700.1421117782593,-0.021684885025,0.00901834,928.85,870292,-0.010893,0.0,1.06679,2
67.0893,928.85,1608,701.7971987724304,-0.0154399871826,0.0118455,928.85,872292,-0.0103569,0.0,1.06198,2
65.1796,928.85,1610,703.4230167865753,0.0308270454407,0.0062,928.85,874292,-0.00629578,0.0,1.07958,2
62.1528,928.85,1612,705.0750148296356,-0.0753551721573,0.00833399,928.85,876292,-0.00745725,0.0,1.09541,2
55.5959,928.85,1614,706.7207524776459,0.18164652586,0.00824247,928.85,878292,-0.0186849,0.0,1.08154,2
62.6214,928.85,1616,708.3594903945923,-0.00212752819061,0.00697288,928.85,880292,-0.00884347,0.0,1.08969,2
69.542,928.85,1618,710.0082259178162,-0.0485838651657,0.00944669,928.85,882292,-0.00485382,0.0,1.10173,2
68.8521,928.85,1620,711.652144908905,0.00375789403915,0.00897238,928.85,884292,-0.00832115,0.0,1.08036,2
68.7876,928.85,1622,713.324357509613,0.00572139024734,0.01178,928.85,886292,-0.0102758,0.0,1.07904,2
68.3674,933.12,1624,714.9842360019684,-0.0229085683823,0.00525697,933.12,888292,-0.00536553,0.0,1.09694,2
66.8751,933.12,1626,716.6269445419312,-0.016978263855,0.0266222,933.12,890292,-0.00862447,0.0,1.1258,2
99.8973,925.43,1629,718.267984867096,-0.020862698555,0.00381335,925.43,892523,-0.00567093,0.0,1.12757,3
97.373,905.93,1634,719.9313795566559,0.132685661316,0.00852022,905.93,894825,-0.0169669,0.0,1.11966,5
98.8875,891.33,1637,721.5712606906891,0.0795772075653,0.0100236,891.33,896365,-0.0129144,0.0,1.10638,3
67.0471,891.33,1639,723.2267384529114,0.0121896862984,0.0142279,891.33,898365,-0.00949206,0.0,1.10814,2
67.5257,891.33,1641,724.8604340553284,-0.000113606452942,0.0102919,891.33,900365,-0.0114297,0.0,1.08291,2
67.3717,891.33,1643,726.500168800354,-0.00802159309387,0.00732624,891.33,902365,-0.00771012,0.0,1.08223,2
67.2882,891.33,1645,728.1408679485321,0.00929683446884,0.00731409,891.33,904365,-0.00822807,0.0,1.08947,2
61.9033,876.43,1649,729.7739872932434,0.468088269234,0.00826098,876.43,906875,-0.00852033,0.0,1.09529,4
60.0831,850.53,1654,731.4293892383575,0.711486756802,0.0065056,850.53,909285,-0.0145975,0.0,1.09145,5
62.6555,850.53,1656,733.0630006790161,0.159946382046,0.00960924,850.53,911285,-0.00920191,0.0,1.08283,2
68.8954,850.53,1658,734.7184913158417,-0.00564169883728,0.00825652,850.53,913285,-0.00983041,0.0,1.07866,2
62.7433,850.53,1660,736.3591115474701,0.0449371933937,0.006793,850.53,915285,-0.00686744,0.0,1.07389,2
65.8967,850.53,1662,737.9997313022614,0.0512773394585,0.00849385,850.53,917285,-0.00964357,0.0,1.07383,2
67.1097,850.53,1664,739.6403524875641,0.046227812767,0.0157788,850.53,919285,-0.00842178,0.0,1.0695,2
71.6839,850.53,1666,741.3027529716492,0.00323700904846,0.0155397,850.53,921285,-0.0108731,0.0,1.06792,2
70.7597,850.53,1668,742.9378554821014,0.0252886414528,0.0130518,850.53,923285,-0.00923126,0.0,1.08773,2
92.4289,843.67,1671,744.5942010879517,0.0264103412628,0.00869608,843.67,925599,-0.0143129,0.0,1.0929,3
69.2225,843.67,1673,746.2350075244904,0.000105857849121,0.00792369,843.67,927599,-0.00865295,0.0,1.08052,2
67.4222,843.67,1675,747.8957602977753,0.0195397734642,0.00955971,843.67,929599,-0.0069014,0.0,1.0667,2
67.7669,853.33,1677,749.5241787433624,0.0336739420891,0.00531991,853.33,931599,-0.00528313,0.0,1.08547,2
63.2266,853.33,1679,751.1567969322205,-0.0386912822723,0.0106139,853.33,933599,-0.0119714,0.0,1.05861,2
68.6327,853.33,1681,752.8132314682007,-0.0753381252289,0.00926383,853.33,935599,-0.00549726,0.0,1.05404,2
67.3813,853.33,1683,754.4842703342438,0.0113497376442,0.0128577,853.33,937599,-0.00819651,0.0,1.04935,2
67.0323,863.04,1685,756.1248915195465,3.42726707458e-05,0.0121929,863.04,939599,-0.0088342,0.0,1.07314,2
68.7349,876.51,1687,757.7655103206635,-0.040463924408,0.00991776,876.51,941599,-0.00848282,0.0,1.10598,2
66.7623,887.39,1689,759.4217557907104,-0.00934076309204,0.0139468,887.39,943599,-0.00847424,0.0,1.10893,2
67.7578,894.18,1691,761.0467500686646,-0.0328295230865,0.00561231,894.18,945599,-0.00841223,0.0,1.11109,2
61.9015,892.13,1693,762.7029962539673,0.0144425034523,0.00595035,892.13,947394,-0.0102646,0.0,1.1077,2
64.8623,892.13,1695,764.3439962863922,0.0126448869705,0.00643945,892.13,949394,-0.00988878,0.0,1.09049,2
