#{"env_id": "HalfCheetah-v2", "t_start": 1536395409.5560906}
r,l,t
-544.092388,1000,1.716774
-674.495316,1000,2.263648
-573.160754,1000,3.716349
-601.176061,1000,4.265435
-670.460955,1000,5.497572
-629.961205,1000,6.04343
-545.090692,1000,7.261512
-563.174453,1000,7.809371
-443.365434,1000,9.043398
-513.144088,1000,9.591259
-510.786668,1000,10.809818
-523.567327,1000,11.372316
-587.555699,1000,12.605366
-546.816374,1000,13.136615
-610.017832,1000,14.356346
-500.980969,1000,14.903478
-477.156896,1000,16.136833
-386.888382,1000,16.684369
-461.201502,1000,17.917732
-414.73531,1000,18.464606
-514.89392,1000,19.699826
-435.551737,1000,20.2467
-412.849687,1000,21.46612
-401.350844,1000,22.011978
-529.604996,1000,23.246715
-456.828289,1000,23.793661
-386.640915,1000,25.012131
-351.114639,1000,25.560037
-383.145782,1000,26.792205
-370.837192,1000,27.33908
-334.107362,1000,28.558524
-387.676684,1000,29.105399
-320.250869,1000,30.340789
-349.249316,1000,30.874825
-371.448725,1000,32.105197
-470.000856,1000,32.657784
-386.462403,1000,33.886994
-321.139747,1000,34.449492
-294.155891,1000,35.664072
-336.461122,1000,36.210947
-307.746658,1000,37.450089
-281.207977,1000,37.995923
-348.085509,1000,38.527832
-286.299855,1000,39.762194
-211.439758,1000,40.309067
-344.810308,1000,41.528409
-282.459038,1000,42.075284
-224.885831,1000,43.296415
-279.249982,1000,43.856061
-245.372185,1000,45.074425
-204.182319,1000,45.621542
-278.036377,1000,46.871307
-287.417102,1000,47.418179
-170.122938,1000,48.652099
-193.345463,1000,49.198973
-174.517584,1000,50.43566
-173.103051,1000,50.980613
-186.139664,1000,52.231279
-159.795065,1000,52.778968
-188.573024,1000,54.01233
-202.879916,1000,54.559021
-163.208198,1000,55.79343
-109.86971,1000,56.340303
-149.257673,1000,57.55917
-101.137484,1000,58.118286
-66.17809,1000,59.355884
-10.538929,1000,59.910438
-43.358896,1000,61.138647
-75.321078,1000,61.684516
43.384567,1000,62.902871
-6.064201,1000,63.449744
11.013066,1000,64.684824
-331.206942,1000,65.247322
22.832256,1000,66.465065
-73.541352,1000,67.012373
-12.794119,1000,68.247795
99.290624,1000,68.809065
76.503014,1000,70.027476
99.207528,1000,70.575187
162.028938,1000,71.825826
37.036523,1000,72.372699
188.341152,1000,73.575542
189.366886,1000,74.122414
145.738041,1000,75.371642
208.197805,1000,75.919526
106.715206,1000,76.466398
188.16666,1000,77.68391
194.063905,1000,78.230783
241.062962,1000,79.464858
85.635576,1000,79.996092
290.842941,1000,81.215489
325.88172,1000,81.763356
268.621407,1000,82.991319
237.709851,1000,83.543444
286.560882,1000,84.746534
377.267683,1000,85.293408
367.317631,1000,86.52354
314.844706,1000,87.059844
285.425549,1000,88.266642
419.647795,1000,88.810121
417.108714,1000,90.043489
452.011389,1000,90.590175
400.14599,1000,91.809922
416.95944,1000,92.341171
429.679893,1000,93.574847
495.472061,1000,94.121718
462.759601,1000,95.340098
482.195375,1000,95.886753
457.42531,1000,97.120917
443.346156,1000,97.653166
427.849685,1000,98.871607
498.846511,1000,99.41848
394.336225,1000,100.653648
