#{"env_id": "InvertedDoublePendulum-v2", "t_start": 1536434024.314738}
r,l,t
45.058389,5,1.166241
63.714891,7,1.166241
63.913741,7,1.181867
91.531157,10,1.181867
100.943776,11,1.181867
36.136035,4,1.197491
45.088134,5,1.197491
44.918236,5,1.197491
35.787839,4,1.197491
73.111219,8,1.197491
35.969294,4,1.213117
35.659763,4,1.213117
35.797298,4,1.213117
35.771751,4,1.213117
45.155566,5,1.213117
45.21389,5,1.213117
45.416109,5,1.228742
44.786886,5,1.228742
72.746047,8,1.228742
36.106245,4,1.228742
72.223625,8,1.244366
36.176224,4,1.244366
36.117735,4,1.244366
35.98614,4,1.244366
54.341717,6,1.244366
35.980207,4,1.244366
35.452626,4,1.259991
82.062175,9,1.259991
35.84452,4,1.259991
36.098281,4,1.259991
35.840056,4,1.259991
35.722557,4,1.275616
35.439824,4,1.275616
44.910051,5,1.275616
36.190035,4,1.275616
35.436112,4,1.275616
26.768038,3,1.275616
35.863278,4,1.275616
35.66653,4,1.291241
35.826897,4,1.291241
35.360662,4,1.291241
54.113661,6,1.291241
35.488636,4,1.291241
72.833845,8,1.306866
26.755945,3,1.306866
54.535561,6,1.306866
64.183909,7,1.306866
54.695112,6,1.306866
44.968245,5,1.322491
45.402027,5,1.322491
44.896835,5,1.322491
63.152877,7,1.322491
63.307131,7,1.338116
54.392024,6,1.338116
72.857449,8,1.338116
54.15986,6,1.338116
35.904053,4,1.338116
35.838359,4,1.353741
54.837009,6,1.353741
35.90482,4,1.353741
54.157772,6,1.353741
54.547764,6,1.353741
63.57518,7,1.369366
36.011252,4,1.369366
44.986258,5,1.369366
82.530924,9,1.369366
26.852639,3,1.384991
45.257777,5,1.384991
54.04557,6,1.384991
54.324593,6,1.384991
26.827671,3,1.384991
54.898121,6,1.400615
35.831528,4,1.400615
91.437339,10,1.400615
63.554471,7,1.400615
44.882194,5,1.400615
36.147192,4,1.416241
35.47541,4,1.416241
35.92549,4,1.416241
54.291224,6,1.416241
45.189326,5,1.416241
44.943131,5,1.431866
72.665057,8,1.431866
35.45476,4,1.431866
45.182379,5,1.431866
64.013593,7,1.431866
35.902081,4,1.447491
54.2916,6,1.447491
35.45694,4,1.447491
45.397278,5,1.447491
54.861965,6,1.447491
26.821582,3,1.463115
45.294032,5,1.463115
81.945682,9,1.463115
35.537065,4,1.463115
54.63538,6,1.463115
36.080796,4,1.478741
45.10257,5,1.478741
35.764896,4,1.478741
45.382418,5,1.478741
45.337099,5,1.478741
35.719768,4,1.478741
54.519495,6,1.494365
35.466219,4,1.494365
36.036997,4,1.494365
82.244881,9,1.494365
54.029301,6,1.50999
26.828684,3,1.50999
63.651171,7,1.50999
44.662945,5,1.50999
91.862572,10,1.525615
36.1587,4,1.525615
36.06436,4,1.525615
54.412252,6,1.525615
35.471465,4,1.525615
35.552638,4,1.525615
35.79157,4,1.525615
36.025062,4,1.54124
45.250988,5,1.54124
36.070865,4,1.54124
44.964357,5,1.54124
45.480681,5,1.54124
63.953437,7,1.556866
45.490487,5,1.556866
35.721203,4,1.556866
54.287835,6,1.556866
73.176346,8,1.556866
44.68768,5,1.57249
63.84531,7,1.57249
45.287067,5,1.57249
45.317297,5,1.57249
54.155893,6,1.588115
45.042767,5,1.588115
36.085701,4,1.588115
35.560123,4,1.588115
54.372247,6,1.588115
63.92574,7,1.60374
45.000554,5,1.60374
35.200129,4,1.60374
35.528775,4,1.60374
35.787814,4,1.60374
45.021561,5,1.60374
35.351816,4,1.619365
72.747729,8,1.619365
45.287483,5,1.619365
54.580399,6,1.619365
54.264747,6,1.619365
35.92163,4,1.63499
26.805637,3,1.63499
72.61963,8,1.63499
90.412221,10,1.63499
45.506699,5,1.650615
82.148872,9,1.650615
82.730396,9,1.650615
82.649042,9,1.66624
73.265823,8,1.66624
35.75034,4,1.66624
26.657173,3,1.66624
35.148574,4,1.66624
45.124925,5,1.66624
45.128285,5,1.681865
45.019104,5,1.681865
45.233328,5,1.681865
63.457336,7,1.681865
44.728573,5,1.681865
35.864061,4,1.697489
45.04401,5,1.697489
35.743128,4,1.697489
35.629314,4,1.697489
45.306622,5,1.697489
45.379204,5,1.713115
64.037864,7,1.713115
110.38898,12,1.713115
26.786789,3,1.713115
82.31862,9,1.72874
53.915767,6,1.72874
63.602098,7,1.72874
54.208309,6,1.72874
91.874802,10,1.744365
63.912732,7,1.744365
35.291389,4,1.744365
45.377681,5,1.744365
72.578997,8,1.75999
45.523549,5,1.75999
54.01636,6,1.75999
64.038748,7,1.75999
35.64475,4,1.75999
35.938546,4,1.775615
63.641928,7,1.775615
82.187683,9,1.775615
45.316718,5,1.775615
44.989776,5,1.79124
35.827611,4,1.79124
35.628548,4,1.79124
26.81053,3,1.79124
72.869406,8,1.79124
72.661322,8,1.806865
36.02901,4,1.806865
44.85312,5,1.806865
63.751455,7,1.806865
45.034639,5,1.806865
100.690362,11,1.822489
63.806543,7,1.822489
44.581486,5,1.822489
54.195416,6,1.822489
36.034418,4,1.838115
36.05415,4,1.838115
54.704541,6,1.838115
44.90715,5,1.838115
36.099798,4,1.838115
35.438672,4,1.838115
45.477338,5,1.854805
45.032314,5,1.857804
54.56412,6,1.860843
35.773216,4,1.860843
54.513095,6,1.860843
54.557974,6,1.860843
35.383456,4,1.860843
63.622944,7,1.876469
35.820304,4,1.876469
45.027862,5,1.876469
35.647324,4,1.876469
35.469159,4,1.876469
63.526793,7,1.892093
44.763715,5,1.892093
82.529165,9,1.892093
35.989609,4,1.892093
72.983012,8,1.892093
54.747567,6,1.907718
36.14504,4,1.907718
63.506211,7,1.907718
35.627867,4,1.907718
72.362814,8,1.923343
63.815295,7,1.923343
63.765955,7,1.923343
26.845938,3,1.923343
35.944649,4,1.923343
35.41861,4,1.923343
54.303369,6,1.938969
35.867205,4,1.938969
36.038214,4,1.938969
63.740609,7,1.938969
73.436576,8,1.954593
54.545795,6,1.954593
63.724152,7,1.954593
81.838698,9,1.954593
45.297612,5,1.970218
35.533595,4,1.970218
63.901303,7,1.970218
54.595084,6,1.970218
63.692402,7,1.985843
63.818358,7,1.985843
35.780603,4,1.985843
44.986042,5,1.985843
63.605977,7,1.985843
35.584449,4,2.001468
63.537821,7,2.001468
72.913437,8,2.001468
45.184827,5,2.001468
35.601704,4,2.001468
36.031054,4,2.017093
54.712707,6,2.017093
44.799338,5,2.017093
63.988119,7,2.017093
63.690501,7,2.032718
45.042805,5,2.032718
35.92187,4,2.032718
64.087545,7,2.032718
35.494894,4,2.032718
44.931618,5,2.032718
45.346489,5,2.048343
35.826055,4,2.048343
35.70125,4,2.048343
35.872471,4,2.048343
73.68689,8,2.048343
64.016037,7,2.063968
35.840069,4,2.063968
35.416552,4,2.063968
54.079603,6,2.063968
63.721815,7,2.063968
36.178596,4,2.079593
35.461372,4,2.079593
36.037682,4,2.079593
54.075015,6,2.079593
82.530795,9,2.079593
54.447918,6,2.095218
63.554679,7,2.095218
45.360375,5,2.095218
53.332512,6,2.095218
54.390608,6,2.110843
26.836988,3,2.110843
35.356269,4,2.110843
