ev_tdlam_before,EpThisIter,EpisodesSoFar,TimestepsSoFar,loss_kl,loss_pol_entpen,EpRewMean,TimeElapsed,loss_pol_surr,loss_vf_loss,loss_ent,EpLenMean
0.984066234902,10,934,94099,0.00918135,0.0,627.514543944,105.56226897239685,-0.0261559,37.7994,3.45414,200.24
0.98626927752,11,945,96201,0.0120858,0.0,634.275236421,107.64014101028442,-0.0234548,36.1504,3.48113,200.84
0.994106642436,10,955,98145,0.0102291,0.0,633.614406391,109.79676079750061,-0.0292463,13.5098,3.46355,199.83
0.992892723065,11,966,100117,0.0129689,0.0,631.717461356,111.89834713935852,-0.0317805,16.2816,3.38974,198.37
0.992286137305,12,978,102398,0.00725453,0.0,633.523212853,113.99070119857788,-0.0232543,19.292,3.36858,197.76
0.993754997849,10,988,104306,0.0119012,0.0,635.52446056,116.06270337104797,-0.0277624,12.4914,3.34712,197.88
0.992423112504,11,999,106348,0.0112738,0.0,630.319783239,118.15751719474792,-0.0252284,18.5364,3.33372,195.78
0.991839537397,11,1010,108516,0.0118854,0.0,631.244959252,120.28152680397034,-0.0255947,16.1674,3.31723,195.67
0.992541387212,10,1020,110517,0.0127759,0.0,622.637087535,122.45248293876648,-0.0279179,15.6243,3.28498,192.86
0.986035303213,10,1030,112473,0.0136486,0.0,613.773673798,124.67166113853455,-0.0251013,19.6311,3.28894,190.59
0.991254587658,11,1041,114532,0.0110371,0.0,615.138066287,126.94023585319519,-0.0242027,17.411,3.29678,190.99
0.97936375998,11,1052,116647,0.0111431,0.0,616.535023602,129.27369379997253,-0.0248585,41.3454,3.28659,191.12
0.989620422013,10,1062,118759,0.0119766,0.0,624.787839474,131.6565158367157,-0.0277169,18.1454,3.32538,193.58
0.979775924236,10,1072,120789,0.0130893,0.0,630.470940064,134.1891860961914,-0.0268347,46.9932,3.32845,195.42
0.989799797535,10,1082,122854,0.00947172,0.0,635.818083725,136.62737035751343,-0.0273437,19.5515,3.31453,196.93
0.993193403818,9,1091,124717,0.0114966,0.0,640.974101621,139.1754970550537,-0.0295698,16.2462,3.30154,198.39
0.992138772272,9,1100,126748,0.0112127,0.0,655.383839578,141.8975658416748,-0.0240072,20.8162,3.26724,202.16
0.992086708546,10,1110,128953,0.0135582,0.0,663.675371656,144.5931680202484,-0.0230538,20.7017,3.25787,204.37
0.993283743039,9,1119,131027,0.0100716,0.0,671.983478114,146.9217517375946,-0.0231897,20.3931,3.25948,206.95
0.989777053706,10,1129,133002,0.0135675,0.0,672.359327008,149.07821035385132,-0.028721,22.0012,3.22535,206.57
0.992402393371,9,1138,135138,0.0127713,0.0,692.320230176,151.15615034103394,-0.0264525,26.4003,3.2408,211.72
0.992176271044,9,1147,137067,0.0136098,0.0,702.183558637,153.2969388961792,-0.0295148,22.2732,3.20282,214.45
0.991579516791,8,1155,139113,0.0119404,0.0,715.798123012,155.45432448387146,-0.0299763,23.6209,3.17636,218.3
0.992538026534,8,1163,141086,0.0119573,0.0,726.525333537,157.5333113670349,-0.0261319,18.1353,3.15524,221.41
0.994768637698,9,1172,143282,0.0120472,0.0,739.87423577,159.63321924209595,-0.0322915,17.3281,3.13818,224.93
0.994082563091,8,1180,145304,0.0139167,0.0,752.316576016,161.7025809288025,-0.0264964,16.4794,3.13403,228.25
0.993001291528,9,1189,147435,0.0113657,0.0,764.135264321,163.82753992080688,-0.0259348,17.9005,3.10489,231.24
0.996259627398,8,1197,149359,0.00862517,0.0,770.953547636,165.9217438697815,-0.0263792,8.32243,3.10889,233.29
0.995565413497,7,1204,151305,0.0101676,0.0,784.07557009,168.03921484947205,-0.0240161,10.0107,3.13061,236.9
0.994396538008,8,1212,153475,0.0105424,0.0,799.483014729,170.1562967300415,-0.0267079,13.9106,3.10703,241.14
0.994560444728,7,1219,155527,0.0125564,0.0,812.750067511,172.38219594955444,-0.028417,15.3849,3.0901,245.0
0.994650689419,8,1227,157667,0.0144252,0.0,830.171784593,174.6872842311859,-0.0289538,13.7727,3.05266,250.08
0.995899529196,7,1234,159576,0.0112743,0.0,842.625701361,177.01549172401428,-0.031046,11.1407,3.0827,253.3
0.978303756565,8,1242,161583,0.00768116,0.0,849.235894907,179.19492769241333,-0.0208922,34.3469,3.07538,255.68
0.992194605991,7,1249,163712,0.0120353,0.0,869.324910969,181.28691720962524,-0.0284879,15.6561,3.06606,261.42
0.990075191483,7,1256,165775,0.0126374,0.0,877.027533252,183.50618767738342,-0.0354631,15.5311,3.06604,264.03
0.991864350624,6,1262,167911,0.011794,0.0,899.291545157,185.9368031024933,-0.0264677,12.2403,3.04367,270.43
0.993956281804,6,1268,169855,0.0120735,0.0,916.040913703,188.46899008750916,-0.0280604,14.945,3.03512,275.49
0.968379840255,6,1274,171930,0.010833,0.0,934.465848479,190.8949978351593,-0.023342,44.3994,3.0225,281.53
0.993517943658,6,1280,174007,0.0170671,0.0,953.880933407,193.4299795627594,-0.0292236,15.3825,3.02039,287.03
0.995222539175,6,1286,176078,0.0203136,0.0,973.753209731,195.92854475975037,-0.021388,10.61,2.9823,293.1
0.981970049441,6,1292,177900,0.0155799,0.0,987.311716094,198.42199993133545,-0.0295261,42.5502,2.98136,297.74
0.976708160713,6,1298,179946,0.0130211,0.0,1004.07680124,200.55042123794556,-0.0261907,47.1445,2.98468,303.2
0.990986756049,7,1305,182203,0.014129,0.0,1015.92241376,202.81682515144348,-0.0316891,18.5053,2.96377,306.41
0.996115629794,5,1310,184082,0.0126105,0.0,1032.21204879,204.93930578231812,-0.0317587,10.3478,2.9556,311.07
0.994740833063,5,1315,185943,0.0157454,0.0,1046.53810862,207.04644346237183,-0.0349722,14.6586,2.92312,315.45
0.996575934812,4,1319,188097,0.0126937,0.0,1082.89767033,209.1712567806244,-0.0290769,8.62895,2.93714,325.7
0.996552220313,5,1324,190435,0.013176,0.0,1117.76257105,211.2889003753662,-0.0286702,7.30083,2.92549,335.97
0.98894495517,4,1328,192284,0.0124657,0.0,1143.93305515,213.39016366004944,-0.0256074,18.7963,2.90432,343.3
0.9491927661,6,1334,194344,0.0260615,0.0,1158.73477785,215.4841504096985,-0.0151196,150.667,2.90517,347.68
0.990469507873,5,1339,196499,0.0160931,0.0,1195.62664051,217.62461757659912,-0.0166923,14.4113,2.90361,357.83
0.995181428734,5,1344,198388,0.0167875,0.0,1208.72206632,219.74971747398376,-0.0310786,10.1707,2.89395,361.32
0.929607987404,6,1350,200444,0.011927,0.0,1220.77910977,221.9229292869568,-0.0177459,126.111,2.91342,364.27
0.9955798476,4,1354,202496,0.0126477,0.0,1252.30773727,224.01246333122253,-0.0347267,9.42896,2.89091,372.88
0.99465598166,5,1359,204702,0.0134389,0.0,1272.71343686,226.29003286361694,-0.030192,11.0068,2.86221,378.45
0.873769298196,4,1363,206518,0.0162219,0.0,1284.22032012,228.593252658844,-0.0240247,255.726,2.88094,382.48
0.904462635517,3,1366,208428,0.0134562,0.0,1315.96324897,230.907208442688,-0.0212345,125.482,2.85403,392.0
0.976331442595,3,1369,210412,0.0174657,0.0,1348.15413882,233.3119056224823,-0.031327,16.7513,2.83706,401.29
0.981477811933,5,1374,212935,0.0181022,0.0,1380.92579262,235.7433159351349,-0.0276227,33.8447,2.83631,410.05
0.994960142765,4,1378,215023,0.0113321,0.0,1404.8889135,238.15571641921997,-0.0317035,13.637,2.81257,417.09
0.989522751421,5,1383,216952,0.0119718,0.0,1412.32120877,240.69489669799805,-0.0300661,27.9144,2.78747,419.38
0.514964461327,2,1385,218952,0.0151623,0.0,1453.88384773,243.29775953292847,-0.0216059,305.327,2.80029,432.51
0.932895570993,2,1387,220741,0.014599,0.0,1488.59615032,245.85184907913208,-0.0282465,49.4939,2.76877,443.46
0.960969697684,2,1389,222369,0.0142993,0.0,1528.33921073,248.10899877548218,-0.0288378,17.7187,2.71591,454.93
0.858196973801,3,1392,224764,0.0292596,0.0,1573.49362925,250.17296957969666,-0.0164172,258.49,2.73518,468.64
0.982017533854,5,1397,227070,0.0106828,0.0,1590.85016023,252.28521466255188,-0.0287386,19.4679,2.73257,473.45
0.766625210643,2,1399,229025,0.0128179,0.0,1635.78185245,254.41355276107788,-0.0141338,349.576,2.72191,487.46
0.930545166135,2,1401,230804,0.0121355,0.0,1671.04366645,256.5232629776001,-0.0213306,55.9606,2.74419,498.2
0.614547103643,3,1404,233255,0.0250309,0.0,1717.23295924,258.5859122276306,-0.019122,772.78,2.7477,513.07
0.746776551008,2,1406,234786,0.0205715,0.0,1746.22753393,260.68015360832214,-0.0119458,372.055,2.76176,522.25
0.592959553003,3,1409,237391,0.0224382,0.0,1790.60977685,262.90638875961304,-0.020507,636.579,2.77256,536.89
0.969606067985,3,1412,239530,0.0165555,0.0,1818.33868611,265.2577428817749,-0.023089,19.7648,2.7843,545.6
0.730424046516,2,1414,241195,0.0201837,0.0,1849.54219399,267.3828501701355,-0.0166854,393.984,2.80012,555.4
0.988146639429,2,1416,242873,0.0142904,0.0,1881.23088344,269.49234652519226,-0.0322682,7.26668,2.76901,564.52
0.907589249313,3,1419,245526,0.0134735,0.0,1913.12744492,271.6715679168701,-0.0236549,157.172,2.75137,574.29
0.869374915957,3,1422,247544,0.0213867,0.0,1935.75097222,274.04939341545105,-0.0186754,244.722,2.77811,581.61
0.908573262393,2,1424,249305,0.0152369,0.0,1958.63854695,276.4775233268738,-0.0197822,60.804,2.79265,588.7
0.92772526294,3,1427,251524,0.0138561,0.0,1985.81151513,278.7932114601135,-0.0225427,153.653,2.77124,596.98
0.978859240189,4,1431,253643,0.0183554,0.0,2002.98026879,281.2483329772949,-0.0322872,30.9095,2.75269,602.01
0.98164582625,3,1434,255615,0.0166318,0.0,2039.76323239,283.74026894569397,-0.0340452,25.0564,2.72259,612.71
0.92893242836,3,1437,257570,0.00904855,0.0,2058.13120375,286.22151279449463,-0.018529,149.731,2.73702,618.43
0.791710957885,5,1442,259761,0.0145615,0.0,2068.46331997,288.7899124622345,-0.0264571,692.756,2.72725,621.8
0.965123254806,2,1444,261161,0.0147013,0.0,2087.99192182,291.3254325389862,-0.0259704,13.7432,2.69437,627.73
0.743977814913,4,1448,264067,0.0201568,0.0,2130.53570462,293.8294541835785,-0.0212932,634.458,2.70021,641.67
0.977976342663,4,1452,266010,0.0145518,0.0,2145.88038419,295.984659910202,-0.0296914,26.2283,2.67877,646.31
0.910877093673,4,1456,267836,0.0230246,0.0,2137.97397877,298.1104094982147,-0.0172636,272.768,2.66,644.5
0.740356743336,4,1460,270122,0.0245936,0.0,2162.94598979,300.26556944847107,-0.0172258,717.109,2.66613,652.15
0.963273245841,4,1464,271785,0.0127429,0.0,2150.58183567,302.39313673973083,-0.0227916,22.6583,2.62955,648.08
0.603960067034,3,1467,274427,0.0135935,0.0,2164.31085261,304.52376651763916,-0.0201882,652.687,2.64652,652.56
0.970735698938,2,1469,276045,0.013914,0.0,2176.1239695,306.64751625061035,-0.0332857,15.9159,2.60983,656.33
0.76606118679,2,1471,277568,0.0177323,0.0,2182.53225973,308.99904108047485,-0.01582,330.068,2.61903,658.68
0.722839921713,4,1475,280475,0.0238949,0.0,2206.53607245,311.1793782711029,-0.0239572,741.985,2.6051,666.24
0.906878523529,4,1479,282456,0.0118379,0.0,2218.59592191,313.2735905647278,-0.0224578,78.989,2.58051,669.95
0.175720334053,2,1481,284456,0.0165356,0.0,2255.17625249,315.4413957595825,-0.0179757,651.396,2.61338,682.13
0.756363198161,2,1483,286095,0.0171421,0.0,2286.27315479,317.5812659263611,-0.0176183,405.97,2.61645,691.43
0.85425452888,3,1486,288306,0.0187091,0.0,2268.80114961,319.8000316619873,-0.0178253,419.864,2.60036,685.65
0.991299391724,4,1490,290446,0.0145329,0.0,2223.64330143,322.30378675460815,-0.0289608,17.2555,2.57266,671.41
0.839746400714,3,1493,292545,0.0144035,0.0,2225.47797856,324.6951825618744,-0.0231449,361.321,2.55394,671.54
0.616241335869,3,1496,293994,0.0193014,0.0,2227.53573006,326.97097873687744,-0.0234031,471.763,2.5652,673.11
0.465787827969,3,1499,296722,0.0161708,0.0,2238.16691604,329.40801882743835,-0.0174064,786.793,2.56838,676.97
0.968331262469,2,1501,298214,0.0170086,0.0,2229.54200847,331.98154187202454,-0.0325954,17.881,2.56636,674.1
0.842702969909,3,1504,300841,0.017227,0.0,2238.36998721,334.47806000709534,-0.0217011,308.61,2.5597,675.86
0.990155572072,4,1508,302727,0.0163688,0.0,2200.91981989,336.9657418727875,-0.0285572,19.4186,2.54196,663.36
0.991395774297,3,1511,304668,0.0149394,0.0,2188.56909697,339.4582567214966,-0.0302025,18.8403,2.54493,658.3
0.99493300356,4,1515,306953,0.0178311,0.0,2161.97223984,341.9963128566742,-0.0287437,14.6927,2.52786,649.19
0.869897261262,3,1518,309156,0.0175078,0.0,2147.71881427,344.2338716983795,-0.0223684,326.343,2.52884,645.43
0.803162202239,2,1520,310477,0.0143487,0.0,2139.62102406,346.3823137283325,-0.0231756,279.973,2.51513,643.11
0.990823190659,4,1524,313040,0.0150087,0.0,2123.74016393,348.47114157676697,-0.0330437,16.3125,2.51282,637.35
0.786915078759,2,1526,314550,0.0145821,0.0,2130.79023762,350.6053318977356,-0.0212254,386.005,2.5425,640.26
0.880144499242,4,1530,317360,0.0185164,0.0,2130.79587581,352.72747111320496,-0.0165013,432.418,2.54539,640.81
0.991479611024,4,1534,319018,0.0180673,0.0,2107.79993983,354.87233567237854,-0.0334022,23.0515,2.52484,634.03
0.993123140186,4,1538,320592,0.0161279,0.0,2062.30912658,357.09372305870056,-0.0341717,12.9117,2.51296,620.22
0.636627018452,3,1541,323378,0.0320927,0.0,2117.84340647,359.33099842071533,-0.0210683,695.028,2.53297,637.64
0.992494367529,4,1545,325588,0.0146583,0.0,2110.19803176,361.5066237449646,-0.0342373,11.8379,2.5309,634.27
0.796084135771,5,1550,327493,0.0192606,0.0,2080.59166049,363.61731791496277,-0.025326,468.903,2.52624,625.65
0.944782577455,3,1553,329558,0.0138672,0.0,2103.72412516,365.77879452705383,-0.025364,99.3605,2.522,632.24
0.988292243332,5,1558,331745,0.0114213,0.0,2083.88768865,367.9691114425659,-0.0275151,17.1683,2.51049,625.3
0.989702389576,3,1561,333577,0.0126063,0.0,2101.00698171,370.24152398109436,-0.0362574,15.4488,2.50379,629.98
0.9946905002,4,1565,335689,0.0119664,0.0,2102.58441044,372.5899803638458,-0.0327539,13.3832,2.49059,629.93
0.995003526565,5,1570,337827,0.0161875,0.0,2046.6748086,374.94821429252625,-0.036025,14.108,2.48381,612.59
0.996526991017,4,1574,339849,0.0160156,0.0,2002.44664202,377.36638355255127,-0.0277504,11.3306,2.42196,598.09
0.994416863658,4,1578,341679,0.0159084,0.0,2001.81894556,379.86439752578735,-0.0378746,14.241,2.38728,597.48
0.994356160518,4,1582,343488,0.0146411,0.0,1951.20999406,382.30287408828735,-0.0320044,14.8212,2.39329,580.32
0.910538345575,4,1586,345802,0.0123933,0.0,1933.89277098,384.7394640445709,-0.0214414,176.987,2.38257,574.96
0.992270999122,3,1589,347847,0.0252574,0.0,1946.95778022,387.2576992511749,-0.021888,12.2918,2.36011,578.31
0.995450056158,4,1593,350088,0.0167136,0.0,1940.12728116,389.8381812572479,-0.0329403,10.747,2.33802,575.43
0.995583685581,3,1596,351493,0.0147983,0.0,1942.80916135,392.40551376342773,-0.0320025,8.87258,2.34179,574.99
0.992617584765,4,1600,354058,0.0153723,0.0,1923.97480979,394.5087478160858,-0.0278193,8.79501,2.3284,567.22
0.996095187031,3,1603,355429,0.0138625,0.0,1884.78619108,396.63371992111206,-0.0310673,6.39835,2.33059,554.9
0.766497433186,2,1605,357414,0.0174859,0.0,1895.53328087,398.7365753650665,-0.0180753,435.545,2.31883,558.25
0.768447548151,4,1609,360422,0.0154597,0.0,1923.57225397,400.91607093811035,-0.0231557,487.963,2.31127,567.38
0.792357951403,2,1611,361969,0.0171768,0.0,1941.98171642,403.0223698616028,-0.0160887,462.488,2.3152,573.01
