loss_ent,EpisodesSoFar,EpRewMean,EpThisIter,loss_kl,TimeElapsed,loss_pol_entpen,loss_pol_surr,loss_vf_loss,ev_tdlam_before,EpLenMean,TimestepsSoFar
5.49683,92,-326.009888616,2,0.0162635,81.23737573623657,0.0,-0.0625058,8.96523,0.353537201881,1000.0,92000
5.41054,94,-318.087775175,2,0.0156178,83.04604053497314,0.0,-0.0630862,10.2656,0.311384022236,1000.0,94000
5.31481,96,-309.624931897,2,0.0180252,84.84230947494507,0.0,-0.0647748,10.9712,0.269514024258,1000.0,96000
5.24499,98,-301.503758561,2,0.0163927,86.6392092704773,0.0,-0.0618792,7.97524,0.214078366756,1000.0,98000
5.14969,100,-293.835736616,2,0.0168057,88.43642473220825,0.0,-0.0639712,6.43091,0.303630053997,1000.0,100000
5.12264,102,-284.156071246,2,0.0183344,90.25209784507751,0.0,-0.0592491,8.69895,0.0840454697609,1000.0,102000
5.06541,104,-271.516124147,2,0.0170976,92.04583072662354,0.0,-0.0609421,7.5152,0.284824132919,1000.0,104000
4.99654,106,-256.407435923,2,0.0167515,93.85397052764893,0.0,-0.0642312,12.5606,0.4776288867,1000.0,106000
4.94545,108,-240.7028231,2,0.0150294,95.64301681518555,0.0,-0.0655474,13.2636,0.561999708414,1000.0,108000
4.88713,110,-226.915238211,2,0.0167873,97.45578575134277,0.0,-0.0649848,19.307,0.726303815842,1000.0,110000
4.83201,112,-217.090214824,2,0.0152445,99.25201487541199,0.0,-0.0658219,13.4488,0.794770374894,1000.0,112000
4.78595,114,-202.053106066,2,0.0172331,101.04598569869995,0.0,-0.0673545,11.4611,0.65731343627,1000.0,114000
4.69968,116,-185.799210486,2,0.0151484,102.83839535713196,0.0,-0.0595899,12.5674,0.0232595205307,1000.0,116000
4.60385,118,-171.429168617,2,0.0189637,104.65230226516724,0.0,-0.0611445,13.9777,0.22679823637,1000.0,118000
4.55384,120,-154.996958212,2,0.0176318,106.4369580745697,0.0,-0.0559785,13.0349,0.160375118256,1000.0,120000
4.47884,122,-138.462767482,2,0.0193529,108.24927759170532,0.0,-0.059104,18.0187,0.5473523736,1000.0,122000
4.39551,124,-123.600162602,2,0.0216901,110.02992296218872,0.0,-0.0613101,14.0042,0.409407675266,1000.0,124000
4.29846,126,-107.015756025,2,0.0178,111.84385561943054,0.0,-0.0557719,14.7013,0.0423784255981,1000.0,126000
4.23434,129,-80.5477226457,3,0.0202544,113.65162348747253,0.0,-0.0667333,27.2068,0.514681100845,1000.0,129000
4.19924,131,-64.5304418618,2,0.0179968,115.4562578201294,0.0,-0.062176,20.7782,0.73757314682,1000.0,131000
4.1374,133,-47.6436296201,2,0.0175072,117.2377188205719,0.0,-0.0568593,18.9638,0.435881137848,1000.0,133000
4.07734,135,-28.9766077191,2,0.019468,119.048424243927,0.0,-0.0639499,22.5827,0.675847619772,1000.0,135000
4.05948,137,-12.6400826608,2,0.0201214,120.83164119720459,0.0,-0.0669311,24.2814,0.820617258549,1000.0,137000
3.99906,139,3.97554111484,2,0.0207973,122.64412903785706,0.0,-0.0568001,29.0776,0.794461265206,1000.0,139000
3.95793,141,23.1669565428,2,0.0203152,124.43251705169678,0.0,-0.0532968,23.8124,0.236222028732,1000.0,141000
3.91643,143,41.4589703645,2,0.0206709,126.22873616218567,0.0,-0.0516063,23.9933,0.0759265422821,1000.0,143000
3.87769,145,59.5480083439,2,0.0206534,128.01871347427368,0.0,-0.0490951,24.8012,0.110137820244,1000.0,145000
3.84666,147,78.4681429653,2,0.0247715,129.81591534614563,0.0,-0.0479281,27.2948,0.167701363564,1000.0,147000
3.78487,149,96.1645758901,2,0.0252311,131.6277561187744,0.0,-0.0511187,26.239,0.155404210091,1000.0,149000
3.77189,151,113.835274891,2,0.0211219,133.42488741874695,0.0,-0.0522553,29.6367,0.378284990788,1000.0,151000
3.71749,153,133.820134975,2,0.0227037,135.22213554382324,0.0,-0.0476531,30.4265,0.018442094326,1000.0,153000
3.65385,155,152.142966779,2,0.0182813,137.01049256324768,0.0,-0.0462866,32.3112,0.114565968513,1000.0,155000
3.61255,157,171.263475225,2,0.0194905,138.80667853355408,0.0,-0.0421456,32.5276,0.0797524452209,1000.0,157000
3.53605,159,188.228288313,2,0.0238622,140.60449123382568,0.0,-0.0538273,34.515,0.332122921944,1000.0,159000
3.53562,161,205.893840143,2,0.0214848,142.4089195728302,0.0,-0.0541402,38.0441,0.557990670204,1000.0,161000
3.46864,163,224.953818146,2,0.0190378,144.19038462638855,0.0,-0.0421368,35.2517,0.0789470076561,1000.0,163000
3.4012,165,244.910857616,2,0.0205626,145.99436211585999,0.0,-0.0452486,36.99,0.0944467186928,1000.0,165000
3.35403,167,262.861639431,2,0.0203264,147.79250311851501,0.0,-0.038204,34.1417,0.0938425660133,1000.0,167000
3.30088,169,280.492509554,2,0.021573,149.5836124420166,0.0,-0.0462196,39.8101,0.321521043777,1000.0,169000
3.25906,172,308.402333515,3,0.0204672,151.3756697177887,0.0,-0.0460342,52.536,0.258338093758,1000.0,172000
3.22971,174,327.246647347,2,0.0254072,153.17977809906006,0.0,-0.0416646,42.0877,0.200225412846,1000.0,174000
3.17512,176,346.949998983,2,0.0205068,154.96755146980286,0.0,-0.0393517,42.0595,0.0900209546089,1000.0,176000
3.1233,178,366.898574907,2,0.0196893,156.76467490196228,0.0,-0.0418289,45.8354,0.113711118698,1000.0,178000
3.1166,180,385.018843253,2,0.0202588,158.562251329422,0.0,-0.0411884,48.4319,0.200453877449,1000.0,180000
3.05791,182,403.058996377,2,0.0219507,160.35834765434265,0.0,-0.0420818,51.1262,0.260929167271,1000.0,182000
3.02138,184,420.270163536,2,0.0327226,162.155255317688,0.0,-0.0345372,47.2908,0.251852929592,1000.0,184000
2.97801,186,438.475859189,2,0.023895,163.96023511886597,0.0,-0.0475946,51.9615,0.435824096203,1000.0,186000
2.91227,188,455.68983849,2,0.0226784,165.75749278068542,0.0,-0.0455447,51.5,0.0911034941673,1000.0,188000
2.86349,190,472.356535743,2,0.0253722,167.55408143997192,0.0,-0.0439549,49.4196,0.234629511833,1000.0,190000
2.86298,192,489.421351824,2,0.0189505,169.3509931564331,0.0,-0.0381553,54.0692,0.109772622585,1000.0,192000
2.84797,194,506.503236533,2,0.0236753,171.1480095386505,0.0,-0.0398713,56.032,0.0875262618065,1000.0,194000
2.82426,196,522.583027956,2,0.0248476,172.93604969978333,0.0,-0.0486049,55.4658,0.42976307869,1000.0,196000
2.78647,198,537.489986508,2,0.0243493,174.7486391067505,0.0,-0.049613,65.1721,0.399400293827,1000.0,198000
2.75142,200,553.038437039,2,0.0211229,176.54603791236877,0.0,-0.0373867,61.1318,0.237228751183,1000.0,200000
2.71759,202,572.810734888,2,0.022015,178.34356021881104,0.0,-0.0417699,58.5588,0.398077070713,1000.0,202000
2.67868,204,587.893347266,2,0.0292288,180.12599062919617,0.0,-0.0429561,63.7692,0.365047395229,1000.0,204000
2.61163,206,604.647591655,2,0.0275379,181.92996835708618,0.0,-0.0390064,64.3529,0.412362098694,1000.0,206000
2.60398,208,618.593582645,2,0.0242787,183.71494603157043,0.0,-0.0404112,66.9671,0.20557141304,1000.0,208000
2.5666,210,636.0914402,2,0.0212259,185.5211775302887,0.0,-0.0404052,62.7605,0.22239112854,1000.0,210000
2.54083,212,654.951492102,2,0.0278796,187.303857088089,0.0,-0.0401332,72.0548,0.234005868435,1000.0,212000
2.52384,215,676.533028132,3,0.0213111,189.10795259475708,0.0,-0.040227,88.1256,0.148628771305,1000.0,215000
2.456,217,690.052938924,2,0.0217887,190.90155243873596,0.0,-0.0424394,68.4381,0.281985938549,1000.0,217000
2.42543,219,703.176272787,2,0.0243519,192.69825315475464,0.0,-0.0399598,68.2184,0.131909668446,1000.0,219000
2.37885,221,715.038650095,2,0.0266133,194.49449563026428,0.0,-0.0382822,70.1127,0.123549640179,1000.0,221000
2.37854,223,727.944493684,2,0.0224287,196.29291653633118,0.0,-0.0413176,72.4689,0.178094863892,1000.0,223000
2.33667,225,739.531379654,2,0.0266874,198.09308624267578,0.0,-0.0398806,72.5445,0.168147444725,1000.0,225000
2.30044,227,750.802921265,2,0.0265598,199.8824257850647,0.0,-0.0362869,72.72,0.169194221497,1000.0,227000
2.27102,229,763.847013096,2,0.0293411,201.67921233177185,0.0,-0.0370715,71.2415,0.130363345146,1000.0,229000
2.24607,231,775.010407194,2,0.0261952,203.47606778144836,0.0,-0.0391008,70.9158,0.226528763771,1000.0,231000
2.20317,233,785.452174103,2,0.0381406,205.25729155540466,0.0,-0.0369121,74.1988,0.323602199554,1000.0,233000
2.21968,235,795.0557108,2,0.0311553,207.0613148212433,0.0,-0.0328242,73.717,0.313007414341,1000.0,235000
2.20062,237,806.135765661,2,0.0300225,208.84411072731018,0.0,-0.0382358,76.4938,0.228976130486,1000.0,237000
2.17959,239,818.478475812,2,0.029986,210.6398184299469,0.0,-0.0368247,76.3811,0.413588404655,1000.0,239000
2.13782,241,829.072024482,2,0.0389328,212.44143199920654,0.0,-0.0294226,78.6142,0.193300426006,1000.0,241000
2.06989,243,837.947955921,2,0.0222847,214.22982811927795,0.0,-0.0398475,71.7292,0.104524374008,1000.0,243000
2.06833,245,847.699453356,2,0.0258351,216.02079582214355,0.0,-0.0357122,79.1116,0.115235924721,1000.0,245000
2.02293,247,857.072604078,2,0.0292672,217.80428194999695,0.0,-0.0364622,80.3886,0.0744633674622,1000.0,247000
2.01511,249,866.866476721,2,0.0270638,219.59270000457764,0.0,-0.0403963,80.401,0.232356190681,1000.0,249000
1.94279,251,874.345548792,2,0.0236995,221.40076184272766,0.0,-0.0410938,81.0803,0.179772019386,1000.0,251000
1.90685,253,882.548498775,2,0.0446874,223.18278288841248,0.0,-0.0286384,79.3369,0.0800782442093,1000.0,253000
1.90622,256,894.34990359,3,0.0318463,225.01771092414856,0.0,-0.0362347,116.425,0.105004668236,1000.0,256000
1.88038,258,901.859461765,2,0.0248959,226.82199263572693,0.0,-0.037084,81.5339,0.123979866505,1000.0,258000
1.86787,260,911.185637259,2,0.0240705,228.60349106788635,0.0,-0.0390855,85.2434,0.114562273026,1000.0,260000
1.84748,262,919.809673057,2,0.0258433,230.40067172050476,0.0,-0.037867,82.6579,0.095998108387,1000.0,262000
1.82498,264,926.686877694,2,0.0329749,232.19787693023682,0.0,-0.0354559,83.9509,0.166023015976,1000.0,264000
1.79762,266,933.314645151,2,0.0224495,233.9864604473114,0.0,-0.0368143,87.4013,0.11542481184,1000.0,266000
1.76506,268,939.447316346,2,0.0269158,235.77644395828247,0.0,-0.0377016,88.8023,0.144177317619,1000.0,268000
1.7444,270,946.656928827,2,0.0354923,237.56541967391968,0.0,-0.0323225,84.1995,0.0898688435555,1000.0,270000
1.71022,272,953.645831417,2,0.0312279,239.36146926879883,0.0,-0.0347316,86.2478,0.129180312157,1000.0,272000
1.73702,274,959.998578897,2,0.0434482,241.1586208343506,0.0,-0.0261105,90.2182,0.0713917613029,1000.0,274000
1.71964,276,966.499469681,2,0.0310825,242.9625792503357,0.0,-0.0328391,92.9217,0.0838871598244,1000.0,276000
1.69172,278,972.394926279,2,0.0252681,244.75043654441833,0.0,-0.0362716,89.2964,0.120101153851,1000.0,278000
1.64254,280,978.740993793,2,0.0274011,246.54598021507263,0.0,-0.0377463,92.0521,0.11710613966,1000.0,280000
1.60057,282,984.453003455,2,0.0221276,248.34280514717102,0.0,-0.0386038,92.4449,0.069526553154,1000.0,282000
1.56016,284,990.056864933,2,0.0263439,250.13519525527954,0.0,-0.0368411,88.6923,0.108577311039,1000.0,284000
1.55334,286,996.644030447,2,0.0271688,251.92475032806396,0.0,-0.0356364,95.5399,0.120830953121,1000.0,286000
1.51012,288,1003.0860155,2,0.0345485,253.72202014923096,0.0,-0.0315559,90.5791,0.0919517874718,1000.0,288000
1.50431,290,1009.0936456,2,0.021575,255.51922035217285,0.0,-0.0305158,91.9599,0.116675794125,1000.0,290000
1.48668,292,1013.95236513,2,0.0320624,257.31117582321167,0.0,-0.0451187,98.5828,0.508640050888,1000.0,292000
1.49346,294,1017.50308104,2,0.0367308,259.1088948249817,0.0,-0.0300537,96.0991,0.225758850574,1000.0,294000
1.46671,296,1022.61017408,2,0.0250634,260.8982164859772,0.0,-0.0357888,97.9072,0.186906456947,1000.0,296000
1.48119,299,1032.31260747,3,0.0267089,262.7255549430847,0.0,-0.0403485,144.968,0.128143191338,1000.0,299000
1.47039,301,1037.61210179,2,0.0243274,264.51123690605164,0.0,-0.0351581,96.0942,0.235567569733,1000.0,301000
1.48476,303,1042.46139694,2,0.039901,266.31175899505615,0.0,-0.0347247,102.735,0.137876749039,1000.0,303000
1.46265,305,1047.61302393,2,0.0320035,268.0930247306824,0.0,-0.0417178,99.6855,0.260219395161,1000.0,305000
1.45437,307,1052.94830044,2,0.0282125,269.8980278968811,0.0,-0.0358763,98.7677,0.136444270611,1000.0,307000
1.45762,309,1057.21278982,2,0.0250334,271.6948764324188,0.0,-0.0382034,102.959,0.117774605751,1000.0,309000
1.44791,311,1061.38942983,2,0.03316,273.49502444267273,0.0,-0.0335343,102.869,0.142095148563,1000.0,311000
1.39355,313,1065.55252412,2,0.0254049,275.2797644138336,0.0,-0.0387202,110.551,0.140234410763,1000.0,313000
1.34854,315,1070.0449148,2,0.0285926,277.0767548084259,0.0,-0.037582,104.38,0.0824376940727,1000.0,315000
1.27538,317,1074.03842083,2,0.0324255,278.86610317230225,0.0,-0.0373985,105.887,0.137972474098,1000.0,317000
1.23632,319,1078.46700381,2,0.0503138,280.67889642715454,0.0,-0.0314378,109.224,0.331603825092,1000.0,319000
1.22979,321,1082.31555032,2,0.0404153,282.4682047367096,0.0,-0.0299899,103.611,0.0922053456306,1000.0,321000
1.22153,323,1087.00909137,2,0.0356315,284.26475763320923,0.0,-0.0287619,107.112,0.122162818909,1000.0,323000
1.19602,325,1092.19508976,2,0.023629,286.06131863594055,0.0,-0.03685,116.449,0.245864927769,1000.0,325000
1.19834,327,1096.8852353,2,0.0348744,287.86629605293274,0.0,-0.0324171,109.407,0.115186929703,1000.0,327000
1.16966,329,1102.048341,2,0.0410874,289.64740014076233,0.0,-0.0325374,111.79,0.158960103989,1000.0,329000
1.13543,331,1107.74037971,2,0.0334028,291.4450993537903,0.0,-0.0324287,118.645,0.126541852951,1000.0,331000
1.12594,333,1112.27192009,2,0.026931,293.2417869567871,0.0,-0.0398364,117.063,0.250521421432,1000.0,333000
1.09303,335,1117.73686449,2,0.0293372,295.0300462245941,0.0,-0.0370361,115.088,0.15764093399,1000.0,335000
1.07454,337,1123.56314612,2,0.0362142,296.8268220424652,0.0,-0.028949,117.893,0.144899725914,1000.0,337000
1.0573,339,1127.10799936,2,0.034993,298.6236164569855,0.0,-0.0352568,117.938,0.103472709656,1000.0,339000
1.0411,342,1133.76957381,3,0.0307378,300.4205365180969,0.0,-0.0384298,170.53,0.0941299796104,1000.0,342000
1.02197,344,1136.77126251,2,0.0275064,302.20213198661804,0.0,-0.0346545,112.922,0.0919854044914,1000.0,344000
1.01391,346,1139.81504774,2,0.0326938,304.00710272789,0.0,-0.0315247,106.57,0.0768563747406,1000.0,346000
1.01154,348,1143.60013791,2,0.0297326,305.7922730445862,0.0,-0.035459,118.149,0.101908385754,1000.0,348000
1.00381,350,1148.42015637,2,0.024139,307.5837209224701,0.0,-0.0338975,107.926,0.109964311123,1000.0,350000
0.971689,352,1152.30637721,2,0.0297458,309.3824782371521,0.0,-0.0320131,110.177,0.110329449177,1000.0,352000
0.957378,354,1157.2453685,2,0.0351485,311.18295907974243,0.0,-0.0319454,118.858,0.10729008913,1000.0,354000
0.946936,356,1160.43077908,2,0.033426,312.9756042957306,0.0,-0.0329782,116.082,0.0854009985924,1000.0,356000
0.947629,358,1163.47433891,2,0.0280644,314.76606464385986,0.0,-0.0373122,115.788,0.0931971669197,1000.0,358000
0.898026,360,1167.37087534,2,0.02877,316.5617504119873,0.0,-0.0351622,116.886,0.116663336754,1000.0,360000
0.878985,362,1170.04225183,2,0.0448643,318.3584704399109,0.0,-0.0267986,116.136,0.0749096870422,1000.0,362000
0.86308,364,1173.44989398,2,0.0283614,320.1395535469055,0.0,-0.0352124,117.517,0.0976212024689,1000.0,364000
0.80488,366,1177.04946358,2,0.0334104,321.94452261924744,0.0,-0.035944,113.093,0.0703312754631,1000.0,366000
0.75784,368,1180.63108945,2,0.0349936,323.7256090641022,0.0,-0.0352591,113.28,0.128072977066,1000.0,368000
0.758471,370,1183.82783438,2,0.0265925,325.5304183959961,0.0,-0.03443,115.156,0.0858227610588,1000.0,370000
0.7215,372,1187.07426931,2,0.0208369,327.31275629997253,0.0,-0.0406837,117.453,0.136688411236,1000.0,372000
0.717577,374,1190.66468475,2,0.0418276,329.12312746047974,0.0,-0.0302108,124.912,0.110313117504,1000.0,374000
0.717299,376,1193.68424679,2,0.0274173,330.9043710231781,0.0,-0.0328789,112.634,0.0875183343887,1000.0,376000
0.709482,378,1196.899054,2,0.0283851,332.70124101638794,0.0,-0.0360417,116.902,0.0513280630112,1000.0,378000
0.692024,380,1199.25498851,2,0.0358551,334.5021917819977,0.0,-0.0329478,116.328,0.0981103181839,1000.0,380000
0.686165,382,1202.40633994,2,0.032589,336.30015301704407,0.0,-0.0340443,121.743,0.0728906393051,1000.0,382000
0.685392,385,1206.80698635,3,0.042365,338.088476896286,0.0,-0.0338213,176.861,0.17602199316,1000.0,385000
0.667281,387,1209.02740552,2,0.0347342,339.8940358161926,0.0,-0.0278802,117.292,0.0648809075356,1000.0,387000
0.63264,389,1212.72632667,2,0.0286257,341.67799854278564,0.0,-0.0376096,124.064,0.142551541328,1000.0,389000
0.61832,391,1215.64211977,2,0.0368082,343.4836504459381,0.0,-0.0334026,128.076,0.105476975441,1000.0,391000
0.635627,393,1221.59145943,2,0.0236746,345.28067088127136,0.0,-0.0317423,121.626,0.077804505825,1000.0,393000
0.627603,395,1225.02913844,2,0.0349512,347.1725299358368,0.0,-0.0365724,120.729,0.134277880192,1000.0,395000
0.640355,397,1228.13049939,2,0.0260736,349.0457339286804,0.0,-0.0344639,123.085,0.08878916502,1000.0,397000
0.628267,399,1230.20884478,2,0.0313092,350.9039616584778,0.0,-0.037407,129.327,0.123750388622,1000.0,399000
0.643122,401,1233.34353433,2,0.0367509,352.76348423957825,0.0,-0.0327493,127.563,0.150221407413,1000.0,401000
0.664551,403,1236.06837306,2,0.0247757,354.6697289943695,0.0,-0.0359295,124.236,0.119682312012,1000.0,403000
0.696058,405,1239.62477577,2,0.0391796,356.5453462600708,0.0,-0.0305782,130.132,0.0982423424721,1000.0,405000
0.662211,407,1241.59832897,2,0.0311476,358.4828419685364,0.0,-0.0368302,128.297,0.257537662983,1000.0,407000
0.654602,409,1244.22258642,2,0.0339347,360.43693232536316,0.0,-0.0342974,121.276,0.0693739652634,1000.0,409000
0.654939,411,1246.18072773,2,0.0375193,362.3356816768646,0.0,-0.0304894,127.941,0.103346407413,1000.0,411000
0.634948,413,1248.13971586,2,0.0336615,364.1798436641693,0.0,-0.0308583,122.79,0.0836406350136,1000.0,413000
0.673771,415,1249.98221321,2,0.0329467,365.98738145828247,0.0,-0.0316294,129.58,0.0982930660248,1000.0,415000
0.688918,417,1252.17996362,2,0.0425681,367.8344929218292,0.0,-0.0307896,123.097,0.207626402378,1000.0,417000
0.716545,419,1253.66330302,2,0.0263679,369.66356325149536,0.0,-0.0345539,123.758,0.133102536201,1000.0,419000
0.693796,421,1255.55448505,2,0.0350203,371.4932827949524,0.0,-0.0312205,126.187,0.128692388535,1000.0,421000
0.68816,423,1256.27547201,2,0.026643,373.36232256889343,0.0,-0.0367433,127.168,0.137570261955,1000.0,423000
0.650418,425,1257.47714294,2,0.0416236,375.2118785381317,0.0,-0.0323728,123.235,0.101498365402,1000.0,425000
0.618023,428,1257.5336345,3,0.0389126,377.04867815971375,0.0,-0.033361,173.487,0.196947932243,1000.0,428000
0.660498,430,1257.8816318,2,0.0412867,378.86193108558655,0.0,-0.0304798,115.941,0.0652942061424,1000.0,430000
0.626364,432,1258.23703886,2,0.041842,380.65900564193726,0.0,-0.0299301,120.071,0.12772911787,1000.0,432000
0.629484,434,1259.45261258,2,0.0387516,382.4552483558655,0.0,-0.0300398,126.811,0.0952382087708,1000.0,434000
0.642334,436,1260.39752473,2,0.0460393,384.25219464302063,0.0,-0.0273639,118.093,0.0385762453079,1000.0,436000
0.60991,438,1261.09102391,2,0.0315798,386.0457270145416,0.0,-0.0284227,120.869,0.0629600286484,1000.0,438000
0.567109,440,1262.80269706,2,0.033489,387.83725595474243,0.0,-0.0311814,121.512,0.0836693048477,1000.0,440000
0.543743,442,1263.60852829,2,0.0387762,389.63510608673096,0.0,-0.0326507,123.42,0.115825533867,1000.0,442000
0.516476,444,1265.08347465,2,0.0318557,391.4322352409363,0.0,-0.0355332,124.954,0.189277768135,1000.0,444000
0.473842,446,1266.08567051,2,0.0287936,393.2155210971832,0.0,-0.0400778,125.511,0.28367036581,1000.0,446000
0.42969,448,1266.70194764,2,0.0370119,395.01202154159546,0.0,-0.0370765,127.203,0.22338193655,1000.0,448000
0.408805,450,1267.91115257,2,0.0337201,396.80580258369446,0.0,-0.0326747,127.519,0.101800978184,1000.0,450000
0.388132,452,1268.8328907,2,0.0385591,398.6028871536255,0.0,-0.0279299,128.734,0.0938467383385,1000.0,452000
0.399459,454,1270.88868278,2,0.0317274,400.3999798297882,0.0,-0.0319386,125.084,0.0391399264336,1000.0,454000
0.412488,456,1273.02077801,2,0.0371292,402.18595790863037,0.0,-0.0341228,129.354,0.0996035933495,1000.0,456000
0.435274,458,1274.7285838,2,0.0367133,403.9828281402588,0.0,-0.030358,132.354,0.186865627766,1000.0,458000
0.436437,460,1276.15881997,2,0.0402838,405.77969694137573,0.0,-0.0305461,128.925,0.0290076732635,1000.0,460000
0.42934,462,1277.79777989,2,0.0538504,407.576566696167,0.0,-0.0250352,123.482,0.0301561355591,1000.0,462000
0.410843,464,1278.92841696,2,0.0503743,409.3734362125397,0.0,-0.027451,120.689,0.133839190006,1000.0,464000
0.375883,466,1279.51059544,2,0.0411034,411.15468072891235,0.0,-0.0323424,133.147,0.208099663258,1000.0,466000
